"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2015-01-24";"74";" 73810 ( 53420,  94200)";"1528 ( 846,  2209)";" 388429 ( 270773,  506086)";" 8108 ( 4256, 11960)";" 93442 ( 48879, 138005)";" 61000 ( 33670,  88330)";"11495 ( 6688, 16302)";"18124 (11186,  25061)";" 32623 ( 20136,  45110)";"40%"
"2015-01-23";"73";" 72282 ( 52565,  92000)";"1495 ( 834,  2155)";" 380321 ( 266472,  494171)";" 7933 ( 4193, 11673)";" 91427 ( 48159, 134695)";" 59681 ( 33173,  86189)";"11246 ( 6588, 15904)";"17732 (11003,  24460)";" 31917 ( 19806,  44028)";"40%"
"2015-01-22";"72";" 70788 ( 51722,  89854)";"1462 ( 821,  2103)";" 372388 ( 262233,  482543)";" 7762 ( 4132, 11392)";" 89454 ( 47451, 131458)";" 58390 ( 32683,  84096)";"11003 ( 6490, 15517)";"17348 (10823,  23873)";" 31227 ( 19482,  42972)";"40%"
"2015-01-21";"71";" 69325 ( 50891,  87760)";"1431 ( 809,  2052)";" 364626 ( 258057,  471195)";" 7594 ( 4071, 11117)";" 87522 ( 46753, 128291)";" 57126 ( 32200,  82052)";"10766 ( 6393, 15138)";"16973 (10646,  23300)";" 30551 ( 19163,  41939)";"40%"
"2015-01-20";"70";" 67895 ( 50073,  85717)";"1400 ( 797,  2002)";" 357032 ( 253942,  460122)";" 7430 ( 4011, 10849)";" 85630 ( 46066, 125194)";" 55890 ( 31724,  80055)";"10533 ( 6297, 14769)";"16606 (10472,  22739)";" 29890 ( 18850,  40931)";"40%"
"2015-01-19";"69";" 66495 ( 49267,  83724)";"1369 ( 785,  1953)";" 349602 ( 249887,  449318)";" 7269 ( 3952, 10586)";" 83777 ( 45389, 122165)";" 54680 ( 31255,  78105)";"10306 ( 6203, 14409)";"16246 (10301,  22192)";" 29243 ( 18542,  39945)";"40%"
"2015-01-18";"68";" 65126 ( 48473,  81779)";"1340 ( 774,  1906)";" 342333 ( 245891,  438776)";" 7112 ( 3894, 10329)";" 81964 ( 44722, 119205)";" 53496 ( 30791,  76200)";"10084 ( 6110, 14057)";"15895 (10132,  21657)";" 28611 ( 18238,  38983)";"40%"
"2015-01-17";"67";" 63786 ( 47690,  79882)";"1311 ( 762,  1859)";" 335222 ( 241954,  428490)";" 6958 ( 3837, 10078)";" 80189 ( 44065, 116312)";" 52338 ( 30334,  74341)";" 9866 ( 6018, 13714)";"15551 ( 9967,  21135)";" 27992 ( 17940,  38043)";"40%"
"2015-01-16";"66";" 62476 ( 46919,  78032)";"1282 ( 751,  1814)";" 328264 ( 238074,  418454)";" 6807 ( 3780,  9833)";" 78451 ( 43417, 113485)";" 51205 ( 29884,  72526)";" 9653 ( 5927, 13380)";"15215 ( 9803,  20626)";" 27386 ( 17646,  37126)";"40%"
"2015-01-15";"65";" 61193 ( 46160,  76227)";"1255 ( 740,  1769)";" 321457 ( 234251,  408664)";" 6659 ( 3725,  9594)";" 76751 ( 42778, 110723)";" 50096 ( 29439,  70754)";" 9446 ( 5838, 13053)";"14885 ( 9643,  20128)";" 26794 ( 17357,  36230)";"40%"
"2015-01-14";"64";" 59939 ( 45412,  74466)";"1227 ( 729,  1726)";" 314798 ( 230484,  399112)";" 6515 ( 3670,  9360)";" 75086 ( 42148, 108024)";" 49012 ( 29000,  69024)";" 9242 ( 5750, 12735)";"14564 ( 9485,  19642)";" 26215 ( 17073,  35356)";"40%"
"2015-01-13";"63";" 58711 ( 44674,  72748)";"1201 ( 718,  1684)";" 308283 ( 226772,  389794)";" 6374 ( 3616,  9131)";" 73458 ( 41527, 105389)";" 47952 ( 28567,  67337)";" 9043 ( 5663, 12424)";"14249 ( 9330,  19168)";" 25648 ( 16793,  34503)";"40%"
"2015-01-12";"62";" 57511 ( 43948,  71073)";"1175 ( 707,  1643)";" 301909 ( 223115,  380704)";" 6235 ( 3562,  8908)";" 71865 ( 40914, 102815)";" 46915 ( 28140,  65690)";" 8849 ( 5577, 12121)";"13941 ( 9177,  18706)";" 25094 ( 16518,  33670)";"40%"
"2015-01-11";"61";" 56336 ( 43233,  69438)";"1149 ( 696,  1603)";" 295674 ( 219511,  371837)";" 6100 ( 3510,  8690)";" 70306 ( 40309, 100302)";" 45901 ( 27719,  64083)";" 8659 ( 5492, 11826)";"13640 ( 9026,  18254)";" 24552 ( 16247,  32857)";"40%"
"2015-01-10";"60";" 55186 ( 42529,  67844)";"1125 ( 686,  1563)";" 289574 ( 215961,  363187)";" 5968 ( 3458,  8478)";" 68781 ( 39713,  97849)";" 44909 ( 27303,  62516)";" 8473 ( 5408, 11538)";"13346 ( 8878,  17814)";" 24022 ( 15980,  32064)";"40%"
"2015-01-09";"59";" 54061 ( 41835,  66288)";"1100 ( 676,  1525)";" 283606 ( 212463,  354750)";" 5838 ( 3406,  8270)";" 67289 ( 39124,  95453)";" 43940 ( 26892,  60987)";" 8292 ( 5326, 11258)";"13058 ( 8732,  17384)";" 23504 ( 15718,  31291)";"40%"
"2015-01-08";"58";" 52961 ( 41151,  64771)";"1077 ( 666,  1488)";" 277768 ( 209017,  346519)";" 5712 ( 3356,  8068)";" 65830 ( 38543,  93116)";" 42991 ( 26487,  59496)";" 8114 ( 5245, 10984)";"12776 ( 8588,  16964)";" 22998 ( 15459,  30536)";"40%"
"2015-01-07";"57";" 51884 ( 40478,  63291)";"1053 ( 655,  1451)";" 272056 ( 205622,  338491)";" 5588 ( 3306,  7870)";" 64402 ( 37970,  90835)";" 42064 ( 26087,  58041)";" 7941 ( 5164, 10717)";"12501 ( 8447,  16555)";" 22502 ( 15205,  29800)";"40%"
"2015-01-06";"56";" 50831 ( 39815,  61847)";"1031 ( 646,  1416)";" 266469 ( 202278,  330660)";" 5467 ( 3257,  7677)";" 63007 ( 37405,  88608)";" 41158 ( 25693,  56623)";" 7771 ( 5085, 10457)";"12232 ( 8308,  16157)";" 22018 ( 14955,  29082)";"40%"
"2015-01-05";"55";" 49800 ( 39162,  60438)";"1009 ( 636,  1381)";" 261002 ( 198983,  323021)";" 5348 ( 3208,  7489)";" 61642 ( 36847,  86437)";" 40272 ( 25304,  55240)";" 7605 ( 5007, 10204)";"11969 ( 8171,  15767)";" 21545 ( 14708,  28381)";"40%"
"2015-01-04";"54";" 48792 ( 38519,  59064)";" 987 ( 626,  1348)";" 255653 ( 195737,  315570)";" 5233 ( 3160,  7305)";" 60307 ( 36296,  84318)";" 39406 ( 24919,  53892)";" 7443 ( 4930,  9957)";"11712 ( 8037,  15388)";" 21082 ( 14466,  27698)";"40%"
"2015-01-03";"53";" 47805 ( 37885,  57724)";" 966 ( 617,  1315)";" 250421 ( 192540,  308302)";" 5119 ( 3113,  7126)";" 59001 ( 35752,  82251)";" 38559 ( 24540,  52577)";" 7285 ( 4854,  9716)";"11461 ( 7904,  15018)";" 20630 ( 14227,  27032)";"40%"
"2015-01-02";"52";" 46839 ( 37262,  56416)";" 945 ( 607,  1283)";" 245301 ( 189391,  301212)";" 5009 ( 3066,  6952)";" 57725 ( 35215,  80235)";" 37731 ( 24166,  51296)";" 7130 ( 4779,  9482)";"11215 ( 7774,  14657)";" 20188 ( 13992,  26383)";"40%"
"2015-01-01";"51";" 45894 ( 36648,  55140)";" 925 ( 598,  1252)";" 240293 ( 186289,  294297)";" 4900 ( 3020,  6781)";" 56477 ( 34685,  78269)";" 36922 ( 23797,  50046)";" 6979 ( 4705,  9253)";"10975 ( 7645,  14305)";" 19755 ( 13761,  25749)";"40%"
"2014-12-31";"50";" 44969 ( 36043,  53896)";" 905 ( 589,  1221)";" 235392 ( 183233,  287551)";" 4795 ( 2974,  6615)";" 55257 ( 34163,  76351)";" 36131 ( 23433,  48829)";" 6831 ( 4632,  9030)";"10741 ( 7519,  13962)";" 19333 ( 13534,  25132)";"40%"
"2014-12-30";"49";" 44064 ( 35447,  52681)";" 886 ( 580,  1191)";" 230598 ( 180224,  280971)";" 4691 ( 2929,  6453)";" 54064 ( 33647,  74481)";" 35358 ( 23074,  47642)";" 6687 ( 4560,  8813)";"10511 ( 7394,  13628)";" 18920 ( 13310,  24530)";"40%"
"2014-12-29";"48";" 43179 ( 34861,  51497)";" 867 ( 571,  1163)";" 225907 ( 177261,  274553)";" 4590 ( 2885,  6295)";" 52898 ( 33137,  72658)";" 34602 ( 22720,  46485)";" 6545 ( 4489,  8602)";"10287 ( 7272,  13302)";" 18516 ( 13090,  23943)";"40%"
"2014-12-28";"47";" 42312 ( 34284,  50341)";" 848 ( 562,  1134)";" 221317 ( 174342,  268292)";" 4491 ( 2841,  6141)";" 51758 ( 32635,  70881)";" 33864 ( 22370,  45357)";" 6407 ( 4419,  8396)";"10068 ( 7152,  12984)";" 18122 ( 12873,  23371)";"40%"
"2014-12-27";"46";" 41464 ( 33715,  49213)";" 830 ( 553,  1107)";" 216826 ( 171467,  262184)";" 4394 ( 2798,  5991)";" 50644 ( 32139,  69148)";" 33142 ( 22025,  44259)";" 6273 ( 4350,  8195)";" 9854 ( 7033,  12674)";" 17736 ( 12660,  22813)";"40%"
"2014-12-26";"45";" 40634 ( 33156,  48112)";" 812 ( 545,  1080)";" 212431 ( 168637,  256226)";" 4300 ( 2755,  5845)";" 49554 ( 31649,  67459)";" 32436 ( 21685,  43188)";" 6141 ( 4282,  7999)";" 9644 ( 6917,  12372)";" 17360 ( 12450,  22270)";"40%"
"2014-12-25";"44";" 39821 ( 32605,  47038)";" 795 ( 536,  1054)";" 208131 ( 165849,  250413)";" 4208 ( 2713,  5702)";" 48490 ( 31166,  65813)";" 31747 ( 21349,  42145)";" 6012 ( 4215,  7808)";" 9440 ( 6802,  12078)";" 16991 ( 12243,  21740)";"40%"
"2014-12-24";"43";" 39026 ( 32062,  45990)";" 778 ( 528,  1029)";" 203923 ( 163104,  244743)";" 4117 ( 2671,  5563)";" 47449 ( 30689,  64208)";" 31073 ( 21018,  41128)";" 5886 ( 4149,  7623)";" 9240 ( 6689,  11791)";" 16632 ( 12040,  21223)";"40%"
"2014-12-23";"42";" 38248 ( 31529,  44967)";" 762 ( 520,  1004)";" 199806 ( 160401,  239211)";" 4029 ( 2630,  5428)";" 46432 ( 30219,  62644)";" 30414 ( 20692,  40137)";" 5763 ( 4084,  7442)";" 9044 ( 6578,  11511)";" 16280 ( 11840,  20720)";"40%"
"2014-12-22";"41";" 37486 ( 31003,  43969)";" 746 ( 512,   980)";" 195777 ( 157740,  233814)";" 3943 ( 2590,  5296)";" 45438 ( 29755,  61120)";" 29771 ( 20370,  39172)";" 5643 ( 4020,  7265)";" 8853 ( 6468,  11238)";" 15936 ( 11643,  20229)";"40%"
"2014-12-21";"40";" 36740 ( 30486,  42995)";" 730 ( 504,   956)";" 191834 ( 155120,  228548)";" 3859 ( 2550,  5167)";" 44466 ( 29297,  59635)";" 29142 ( 20052,  38232)";" 5525 ( 3957,  7094)";" 8667 ( 6361,  10973)";" 15600 ( 11449,  19751)";"40%"
"2014-12-20";"39";" 36010 ( 29976,  42044)";" 715 ( 496,   933)";" 187975 ( 152540,  223410)";" 3776 ( 2511,  5042)";" 43516 ( 28845,  58187)";" 28527 ( 19739,  37315)";" 5410 ( 3895,  6926)";" 8484 ( 6255,  10714)";" 15272 ( 11259,  19285)";"40%"
"2014-12-19";"38";" 35296 ( 29475,  41117)";" 700 ( 488,   911)";" 184199 ( 150000,  218398)";" 3696 ( 2472,  4920)";" 42588 ( 28400,  56777)";" 27927 ( 19431,  36423)";" 5298 ( 3833,  6763)";" 8306 ( 6151,  10462)";" 14951 ( 11072,  18831)";"40%"
"2014-12-18";"37";" 34596 ( 28981,  40211)";" 685 ( 480,   889)";" 180503 ( 147500,  213506)";" 3617 ( 2434,  4801)";" 41681 ( 27960,  55402)";" 27340 ( 19127,  35553)";" 5189 ( 3773,  6604)";" 8132 ( 6048,  10216)";" 14638 ( 10887,  18388)";"40%"
"2014-12-17";"36";" 33911 ( 28496,  39327)";" 671 ( 473,   868)";" 176886 ( 145038,  208734)";" 3540 ( 2396,  4685)";" 40795 ( 27527,  54063)";" 26766 ( 18827,  34706)";" 5081 ( 3713,  6450)";" 7962 ( 5948,   9976)";" 14331 ( 10706,  17957)";"40%"
"2014-12-16";"35";" 33241 ( 28018,  38464)";" 657 ( 465,   848)";" 173345 ( 142614,  204076)";" 3465 ( 2359,  4572)";" 39929 ( 27099,  52759)";" 26206 ( 18531,  33880)";" 4977 ( 3654,  6299)";" 7796 ( 5849,   9742)";" 14032 ( 10528,  17536)";"40%"
"2014-12-15";"34";" 32584 ( 27547,  37621)";" 643 ( 458,   827)";" 169880 ( 140229,  199531)";" 3392 ( 2322,  4462)";" 39082 ( 26677,  51487)";" 25658 ( 18240,  33076)";" 4874 ( 3597,  6152)";" 7633 ( 5751,   9515)";" 13739 ( 10352,  17127)";"40%"
"2014-12-14";"33";" 31941 ( 27084,  36799)";" 629 ( 451,   808)";" 166488 ( 137880,  195096)";" 3320 ( 2286,  4355)";" 38255 ( 26261,  50249)";" 25123 ( 17953,  32293)";" 4774 ( 3540,  6009)";" 7474 ( 5655,   9293)";" 13454 ( 10180,  16728)";"40%"
"2014-12-13";"32";" 31312 ( 26628,  35996)";" 616 ( 444,   789)";" 163168 ( 135569,  190767)";" 3250 ( 2250,  4250)";" 37447 ( 25851,  49042)";" 24599 ( 17670,  31529)";" 4677 ( 3484,  5870)";" 7319 ( 5561,   9077)";" 13174 ( 10010,  16339)";"40%"
"2014-12-12";"31";" 30696 ( 26180,  35212)";" 604 ( 437,   770)";" 159918 ( 133294,  186543)";" 3182 ( 2215,  4148)";" 36657 ( 25447,  47867)";" 24088 ( 17391,  30786)";" 4581 ( 3428,  5734)";" 7167 ( 5468,   8866)";" 12901 (  9843,  15959)";"40%"
"2014-12-11";"30";" 30092 ( 25739,  34446)";" 591 ( 430,   752)";" 156737 ( 131054,  182419)";" 3115 ( 2180,  4049)";" 35885 ( 25048,  46722)";" 23589 ( 17116,  30062)";" 4488 ( 3374,  5601)";" 7019 ( 5377,   8661)";" 12634 (  9679,  15590)";"40%"
"2014-12-10";"29";" 29501 ( 25304,  33698)";" 579 ( 423,   734)";" 153622 ( 128850,  178394)";" 3049 ( 2146,  3953)";" 35131 ( 24655,  45606)";" 23101 ( 16845,  29356)";" 4396 ( 3320,  5473)";" 6874 ( 5287,   8461)";" 12374 (  9517,  15230)";"40%"
"2014-12-09";"28";" 28922 ( 24877,  32968)";" 567 ( 416,   717)";" 150573 ( 126680,  174465)";" 2985 ( 2112,  3859)";" 34393 ( 24267,  44520)";" 22624 ( 16579,  28669)";" 4307 ( 3268,  5347)";" 6733 ( 5199,   8266)";" 12119 (  9359,  14879)";"40%"
"2014-12-08";"27";" 28356 ( 24456,  32255)";" 555 ( 410,   701)";" 147588 ( 124545,  170630)";" 2923 ( 2079,  3767)";" 33673 ( 23885,  43461)";" 22157 ( 16316,  27999)";" 4220 ( 3216,  5225)";" 6594 ( 5113,   8076)";" 11870 (  9203,  14537)";"40%"
"2014-12-07";"26";" 27800 ( 24042,  31559)";" 544 ( 403,   684)";" 144665 ( 122443,  166886)";" 2862 ( 2046,  3678)";" 32969 ( 23509,  42430)";" 21702 ( 16057,  27347)";" 4135 ( 3165,  5105)";" 6459 ( 5027,   7891)";" 11627 (  9049,  14204)";"40%"
"2014-12-06";"25";" 27257 ( 23635,  30878)";" 533 ( 397,   668)";" 141803 ( 120375,  163231)";" 2802 ( 2014,  3591)";" 32282 ( 23138,  41425)";" 21257 ( 15802,  26711)";" 4052 ( 3114,  4989)";" 6327 ( 4943,   7711)";" 11389 (  8898,  13879)";"40%"
"2014-12-05";"24";" 26724 ( 23234,  30214)";" 522 ( 391,   653)";" 139001 ( 118340,  159662)";" 2744 ( 1982,  3506)";" 31609 ( 22772,  40447)";" 20822 ( 15551,  26092)";" 3970 ( 3065,  4876)";" 6198 ( 4861,   7535)";" 11156 (  8750,  13563)";"40%"
"2014-12-04";"23";" 26202 ( 22839,  29565)";" 511 ( 384,   638)";" 136257 ( 116337,  156177)";" 2687 ( 1950,  3423)";" 30953 ( 22412,  39493)";" 20396 ( 15304,  25489)";" 3891 ( 3016,  4766)";" 6072 ( 4780,   7364)";" 10929 (  8604,  13254)";"40%"
"2014-12-03";"22";" 25691 ( 22451,  28931)";" 501 ( 378,   623)";" 133570 ( 114366,  152775)";" 2631 ( 1919,  3343)";" 30311 ( 22057,  38565)";" 19981 ( 15061,  24901)";" 3813 ( 2968,  4658)";" 5948 ( 4700,   7197)";" 10707 (  8461,  12954)";"40%"
"2014-12-02";"21";" 25190 ( 22069,  28311)";" 491 ( 372,   609)";" 130939 ( 112426,  149452)";" 2577 ( 1889,  3265)";" 29684 ( 21708,  37660)";" 19575 ( 14821,  24329)";" 3737 ( 2921,  4553)";" 5828 ( 4622,   7034)";" 10490 (  8320,  12661)";"40%"
"2014-12-01";"20";" 24700 ( 21694,  27706)";" 481 ( 366,   595)";" 128362 ( 110517,  146207)";" 2524 ( 1859,  3188)";" 29071 ( 21363,  36779)";" 19178 ( 14585,  23771)";" 3663 ( 2874,  4451)";" 5710 ( 4545,   6875)";" 10278 (  8181,  12375)";"40%"
"2014-11-30";"19";" 24219 ( 21324,  27115)";" 471 ( 360,   581)";" 125838 ( 108638,  143038)";" 2472 ( 1829,  3114)";" 28472 ( 21024,  35920)";" 18790 ( 14353,  23227)";" 3590 ( 2829,  4352)";" 5595 ( 4470,   6721)";" 10071 (  8045,  12097)";"40%"
"2014-11-29";"18";" 23748 ( 20960,  26537)";" 461 ( 355,   568)";" 123367 ( 106790,  139943)";" 2421 ( 1800,  3042)";" 27887 ( 20690,  35084)";" 18411 ( 14124,  22698)";" 3519 ( 2784,  4255)";" 5483 ( 4395,   6570)";"  9869 (  7911,  11826)";"40%"
"2014-11-28";"17";" 23287 ( 20602,  25972)";" 452 ( 349,   555)";" 120946 ( 104971,  136920)";" 2371 ( 1772,  2971)";" 27315 ( 20360,  34269)";" 18040 ( 13899,  22182)";" 3450 ( 2739,  4160)";" 5373 ( 4322,   6423)";"  9671 (  7780,  11561)";"40%"
"2014-11-27";"16";" 22835 ( 20250,  25420)";" 443 ( 344,   543)";" 118574 ( 103181,  133967)";" 2323 ( 1744,  2902)";" 26756 ( 20036,  33476)";" 17678 ( 13678,  21679)";" 3382 ( 2696,  4068)";" 5265 ( 4250,   6280)";"  9477 (  7650,  11304)";"40%"
"2014-11-26";"15";" 22392 ( 19903,  24881)";" 434 ( 338,   530)";" 116251 ( 101420,  131082)";" 2276 ( 1716,  2835)";" 26210 ( 19717,  32703)";" 17324 ( 13460,  21189)";" 3316 ( 2653,  3978)";" 5160 ( 4180,   6140)";"  9288 (  7523,  11052)";"40%"
"2014-11-25";"14";" 21958 ( 19562,  24353)";" 426 ( 333,   518)";" 113975 (  99687,  128263)";" 2229 ( 1688,  2770)";" 25676 ( 19403,  31949)";" 16978 ( 13245,  20712)";" 3251 ( 2611,  3891)";" 5057 ( 4110,   6004)";"  9103 (  7399,  10808)";"40%"
"2014-11-24";"13";" 21532 ( 19226,  23838)";" 417 ( 327,   507)";" 111746 (  97982,  125510)";" 2184 ( 1661,  2707)";" 25154 ( 19093,  31216)";" 16640 ( 13034,  20246)";" 3187 ( 2569,  3805)";" 4957 ( 4042,   5872)";"  8922 (  7276,  10569)";"40%"
"2014-11-23";"12";" 21115 ( 18896,  23334)";" 409 ( 322,   495)";" 109562 (  96305,  122819)";" 2140 ( 1635,  2645)";" 24645 ( 18789,  30501)";" 16310 ( 12826,  19793)";" 3125 ( 2529,  3722)";" 4859 ( 3975,   5742)";"  8746 (  7155,  10336)";"40%"
"2014-11-22";"11";" 20706 ( 18571,  22841)";" 401 ( 317,   484)";" 107422 (  94654,  120191)";" 2097 ( 1609,  2584)";" 24146 ( 18489,  29804)";" 15986 ( 12622,  19351)";" 3065 ( 2489,  3641)";" 4763 ( 3909,   5616)";"  8573 (  7037,  10109)";"40%"
"2014-11-21";"10";" 20305 ( 18251,  22359)";" 393 ( 312,   474)";" 105326 (  93030,  117621)";" 2054 ( 1583,  2526)";" 23659 ( 18194,  29125)";" 15671 ( 12421,  18921)";" 3006 ( 2449,  3562)";" 4669 ( 3845,   5493)";"  8404 (  6921,   9888)";"40%"
"2014-11-20";"9";" 19913 ( 17937,  21888)";" 385 ( 307,   463)";" 103271 (  91431,  115111)";" 2013 ( 1558,  2468)";" 23184 ( 17903,  28464)";" 15362 ( 12223,  18501)";" 2948 ( 2411,  3485)";" 4577 ( 3781,   5374)";"  8239 (  6806,   9672)";"40%"
"2014-11-19";"8";" 19527 ( 17627,  21428)";" 378 ( 302,   453)";" 101258 (  89859,  112657)";" 1973 ( 1533,  2413)";" 22718 ( 17617,  27820)";" 15060 ( 12028,  18092)";" 2891 ( 2372,  3410)";" 4488 ( 3719,   5257)";"  8078 (  6694,   9462)";"40%"
"2014-11-18";"7";" 19150 ( 17322,  20977)";" 370 ( 297,   443)";"  99285 (  88312,  110259)";" 1933 ( 1509,  2358)";" 22264 ( 17336,  27192)";" 14765 ( 11837,  17693)";" 2836 ( 2335,  3336)";" 4400 ( 3658,   5143)";"  7920 (  6584,   9257)";"40%"
"2014-11-17";"6";" 18780 ( 17023,  20537)";" 363 ( 293,   433)";"  97352 (  86789,  107914)";" 1895 ( 1484,  2305)";" 21819 ( 17059,  26580)";" 14477 ( 11649,  17304)";" 2782 ( 2298,  3265)";" 4315 ( 3597,   5032)";"  7766 (  6475,   9057)";"40%"
"2014-11-16";"5";" 18417 ( 16728,  20106)";" 356 ( 288,   424)";"  95457 (  85291,  105622)";" 1857 ( 1461,  2254)";" 21385 ( 16786,  25984)";" 14195 ( 11463,  16926)";" 2729 ( 2262,  3195)";" 4231 ( 3538,   4923)";"  7615 (  6369,   8862)";"40%"
"2014-11-15";"4";" 18061 ( 16438,  19684)";" 349 ( 283,   415)";"  93600 (  83818,  103382)";" 1820 ( 1437,  2203)";" 20961 ( 16518,  25403)";" 13919 ( 11281,  16556)";" 2677 ( 2226,  3127)";" 4149 ( 3480,   4818)";"  7468 (  6264,   8672)";"40%"
"2014-11-14";"3";" 17712 ( 16152,  19272)";" 342 ( 279,   406)";"  91779 (  82367,  101191)";" 1784 ( 1414,  2154)";" 20546 ( 16255,  24837)";" 13649 ( 11102,  16196)";" 2626 ( 2191,  3061)";" 4069 ( 3423,   4715)";"  7324 (  6161,   8487)";"40%"
"2014-11-13";"2";" 17370 ( 15871,  18869)";" 336 ( 274,   397)";"  89995 (  80940,   99049)";" 1749 ( 1392,  2107)";" 20140 ( 15995,  24285)";" 13386 ( 10926,  15845)";" 2577 ( 2157,  2996)";" 3991 ( 3367,   4614)";"  7183 (  6060,   8306)";"40%"
"2014-11-12";"1";" 17034 ( 15594,  18474)";" 329 ( 270,   388)";"  88246 (  79537,   96955)";" 1715 ( 1370,  2060)";" 19743 ( 15740,  23747)";" 13128 ( 10753,  15503)";" 2528 ( 2123,  2933)";" 3914 ( 3312,   4516)";"  7045 (  5961,   8129)";"40%"
"2014-11-11";"0";" 16705 ( 15322,  18088)";" 323 ( 266,   380)";"  86531 (  78155,   94907)";" 1681 ( 1348,  2015)";" 19356 ( 15489,  23223)";" 12876 ( 10583,  15169)";" 2481 ( 2090,  2872)";" 3839 ( 3258,   4421)";"  6910 (  5864,   7957)";"40%"
"2014-11-10";"-1";" 16382 ( 15054,  17710)";" 317 ( 262,   372)";"  84850 (  76796,   92903)";" 1648 ( 1326,  1970)";" 18977 ( 15242,  22712)";" 12629 ( 10415,  14843)";" 2434 ( 2057,  2812)";" 3766 ( 3204,   4327)";"  6779 (  5768,   7789)";"40%"
"2014-11-09";"-2";" 16065 ( 14791,  17340)";" 311 ( 257,   364)";"  83201 (  75458,   90944)";" 1616 ( 1305,  1927)";" 18606 ( 14999,  22214)";" 12388 ( 10251,  14526)";" 2389 ( 2025,  2753)";" 3694 ( 3152,   4236)";"  6650 (  5674,   7626)";"40%"
"2014-11-08";"-3";" 15755 ( 14531,  16978)";" 305 ( 253,   356)";"  81585 (  74142,   89028)";" 1585 ( 1284,  1885)";" 18244 ( 14760,  21728)";" 12153 ( 10089,  14216)";" 2345 ( 1994,  2696)";" 3624 ( 3101,   4148)";"  6524 (  5582,   7466)";"40%"
"2014-11-07";"-4";" 15450 ( 14276,  16624)";" 299 ( 249,   349)";"  80000 (  72847,   87153)";" 1554 ( 1264,  1844)";" 17890 ( 14525,  21255)";" 11922 (  9930,  13915)";" 2301 ( 1963,  2640)";" 3556 ( 3051,   4061)";"  6401 (  5491,   7310)";"40%"
"2014-11-06";"-5";" 15151 ( 14025,  16277)";" 293 ( 246,   341)";"  78446 (  71573,   85320)";" 1524 ( 1244,  1804)";" 17544 ( 14294,  20793)";" 11697 (  9774,  13620)";" 2259 ( 1932,  2586)";" 3489 ( 3001,   3977)";"  6280 (  5402,   7158)";"40%"
"2014-11-05";"-6";" 14858 ( 13778,  15938)";" 288 ( 242,   334)";"  76922 (  70319,   83525)";" 1495 ( 1224,  1765)";" 17205 ( 14067,  20343)";" 11477 (  9620,  13333)";" 2217 ( 1902,  2532)";" 3423 ( 2953,   3894)";"  6162 (  5315,   7009)";"40%"
"2014-11-04";"-7";" 14570 ( 13534,  15606)";" 282 ( 238,   327)";"  75428 (  69085,   81770)";" 1466 ( 1205,  1727)";" 16874 ( 13844,  19905)";" 11261 (  9469,  13053)";" 2177 ( 1873,  2481)";" 3359 ( 2905,   3814)";"  6047 (  5229,   6865)";"40%"
"2014-11-03";"-8";" 14288 ( 13295,  15280)";" 277 ( 234,   320)";"  73962 (  67871,   80052)";" 1438 ( 1186,  1690)";" 16551 ( 13624,  19477)";" 11050 (  9321,  12779)";" 2137 ( 1844,  2430)";" 3297 ( 2858,   3735)";"  5934 (  5145,   6723)";"40%"
"2014-11-02";"-9";" 14010 ( 13059,  14962)";" 272 ( 230,   313)";"  72524 (  66676,   78371)";" 1410 ( 1167,  1654)";" 16234 ( 13409,  19060)";" 10844 (  9175,  12512)";" 2098 ( 1815,  2381)";" 3235 ( 2812,   3659)";"  5824 (  5062,   6585)";"40%"
"2014-11-01";"-10";" 13738 ( 12827,  14650)";" 267 ( 227,   307)";"  71113 (  65500,   76726)";" 1384 ( 1148,  1619)";" 15925 ( 13196,  18653)";" 10642 (  9032,  12252)";" 2060 ( 1788,  2332)";" 3175 ( 2767,   3584)";"  5716 (  4981,   6451)";"40%"
"2014-10-31";"-11";" 13471 ( 12598,  14345)";" 262 ( 223,   301)";"  69730 (  64343,   75116)";" 1357 ( 1130,  1584)";" 15622 ( 12988,  18256)";" 10445 (  8891,  11998)";" 2023 ( 1760,  2285)";" 3117 ( 2723,   3511)";"  5610 (  4901,   6319)";"40%"
"2014-10-30";"-12";" 13210 ( 12373,  14046)";" 257 ( 220,   294)";"  68372 (  63204,   73541)";" 1332 ( 1112,  1551)";" 15326 ( 12783,  17869)";" 10251 (  8752,  11751)";" 1986 ( 1733,  2239)";" 3059 ( 2679,   3439)";"  5507 (  4823,   6191)";"40%"
"2014-10-29";"-13";" 12952 ( 12152,  13753)";" 252 ( 216,   288)";"  67041 (  62083,   71998)";" 1307 ( 1095,  1518)";" 15037 ( 12581,  17492)";" 10063 (  8616,  11509)";" 1951 ( 1707,  2194)";" 3003 ( 2637,   3370)";"  5406 (  4746,   6066)";"40%"
"2014-10-28";"-14";" 12700 ( 11934,  13466)";" 248 ( 213,   282)";"  65734 (  60980,   70488)";" 1282 ( 1078,  1486)";" 14753 ( 12383,  17124)";"  9878 (  8483,  11273)";" 1916 ( 1681,  2150)";" 2948 ( 2595,   3302)";"  5307 (  4670,   5944)";"40%"
