"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-04-18";"158";"373.2 (-249.5,  996.0)";"77.6 (-51.9, 207.0)";"1.0 (-0.7, 2.7)";"0.1 (-0.1, 0.3)";"0.4 (-0.3, 1.1)";"0.4 (-0.3, 1.1)";"5.8 (-3.9, 15.4)";"2.9 (-1.9, 7.7)";"0.6 (-0.4, 1.7)";"0.3 (-0.2, 0.8)";"381.0 (-254.7, 1016.8)";"81.2 (-54.3, 216.8)"
"2015-04-17";"157";"366.6 (-242.5,  975.7)";"76.2 (-50.4, 202.8)";"1.0 (-0.7, 2.6)";"0.1 (-0.1, 0.3)";"0.4 (-0.3, 1.0)";"0.4 (-0.3, 1.0)";"5.7 (-3.7, 15.1)";"2.8 (-1.9, 7.5)";"0.6 (-0.4, 1.6)";"0.3 (-0.2, 0.8)";"374.3 (-247.5,  996.1)";"79.8 (-52.8, 212.4)"
"2015-04-16";"156";"360.1 (-235.6,  955.8)";"74.8 (-49.0, 198.6)";"1.0 (-0.6, 2.6)";"0.1 (-0.1, 0.3)";"0.4 (-0.3, 1.0)";"0.4 (-0.3, 1.0)";"5.6 (-3.6, 14.8)";"2.8 (-1.8, 7.4)";"0.6 (-0.4, 1.6)";"0.3 (-0.2, 0.8)";"367.6 (-240.5,  975.7)";"78.4 (-51.3, 208.1)"
"2015-04-15";"155";"353.7 (-228.8,  936.2)";"73.5 (-47.5, 194.6)";"1.0 (-0.6, 2.5)";"0.1 (-0.1, 0.3)";"0.4 (-0.2, 1.0)";"0.4 (-0.2, 1.0)";"5.5 (-3.5, 14.5)";"2.7 (-1.8, 7.2)";"0.6 (-0.4, 1.6)";"0.3 (-0.2, 0.8)";"361.1 (-233.6,  955.8)";"77.0 (-49.8, 203.8)"
"2015-04-14";"154";"347.4 (-222.2,  917.0)";"72.2 (-46.2, 190.6)";"0.9 (-0.6, 2.5)";"0.1 (-0.1, 0.2)";"0.4 (-0.2, 1.0)";"0.4 (-0.2, 1.0)";"5.4 (-3.4, 14.2)";"2.7 (-1.7, 7.1)";"0.6 (-0.4, 1.5)";"0.3 (-0.2, 0.7)";"354.7 (-226.8,  936.2)";"75.6 (-48.4, 199.6)"
"2015-04-13";"153";"341.2 (-215.7,  898.1)";"70.9 (-44.8, 186.6)";"0.9 (-0.6, 2.4)";"0.1 (-0.1, 0.2)";"0.4 (-0.2, 1.0)";"0.4 (-0.2, 1.0)";"5.3 (-3.3, 13.9)";"2.6 (-1.7, 6.9)";"0.6 (-0.4, 1.5)";"0.3 (-0.2, 0.7)";"348.4 (-220.2,  916.9)";"74.3 (-46.9, 195.5)"
"2015-04-12";"152";"335.2 (-209.3,  879.6)";"69.7 (-43.5, 182.8)";"0.9 (-0.6, 2.4)";"0.1 (-0.1, 0.2)";"0.4 (-0.2, 0.9)";"0.4 (-0.2, 0.9)";"5.2 (-3.2, 13.6)";"2.6 (-1.6, 6.8)";"0.6 (-0.4, 1.5)";"0.3 (-0.2, 0.7)";"342.2 (-213.7,  898.0)";"73.0 (-45.6, 191.5)"
"2015-04-11";"151";"329.2 (-203.1,  861.5)";"68.4 (-42.2, 179.0)";"0.9 (-0.5, 2.3)";"0.1 (-0.1, 0.2)";"0.4 (-0.2, 0.9)";"0.4 (-0.2, 0.9)";"5.1 (-3.1, 13.3)";"2.5 (-1.6, 6.7)";"0.6 (-0.3, 1.4)";"0.3 (-0.2, 0.7)";"336.1 (-207.3,  879.5)";"71.7 (-44.2, 187.5)"
"2015-04-10";"150";"323.3 (-197.0,  843.6)";"67.2 (-40.9, 175.3)";"0.9 (-0.5, 2.3)";"0.1 (-0.1, 0.2)";"0.3 (-0.2, 0.9)";"0.3 (-0.2, 0.9)";"5.0 (-3.0, 13.0)";"2.5 (-1.5, 6.5)";"0.5 (-0.3, 1.4)";"0.3 (-0.2, 0.7)";"330.1 (-201.1,  861.3)";"70.4 (-42.9, 183.6)"
"2015-04-09";"149";"317.6 (-191.0,  826.2)";"66.0 (-39.7, 171.7)";"0.9 (-0.5, 2.2)";"0.1 (-0.1, 0.2)";"0.3 (-0.2, 0.9)";"0.3 (-0.2, 0.9)";"4.9 (-2.9, 12.8)";"2.5 (-1.5, 6.4)";"0.5 (-0.3, 1.4)";"0.3 (-0.2, 0.7)";"324.2 (-195.0,  843.4)";"69.1 (-41.6, 179.8)"
"2015-04-08";"148";"311.9 (-185.2,  809.0)";"64.8 (-38.5, 168.1)";"0.8 (-0.5, 2.2)";"0.1 ( 0.0, 0.2)";"0.3 (-0.2, 0.9)";"0.3 (-0.2, 0.9)";"4.8 (-2.9, 12.5)";"2.4 (-1.4, 6.2)";"0.5 (-0.3, 1.4)";"0.3 (-0.1, 0.7)";"318.4 (-189.1,  825.9)";"67.9 (-40.3, 176.1)"
"2015-04-07";"147";"306.3 (-179.5,  792.2)";"63.7 (-37.3, 164.6)";"0.8 (-0.5, 2.1)";"0.1 ( 0.0, 0.2)";"0.3 (-0.2, 0.9)";"0.3 (-0.2, 0.9)";"4.7 (-2.8, 12.2)";"2.4 (-1.4, 6.1)";"0.5 (-0.3, 1.3)";"0.2 (-0.1, 0.6)";"312.7 (-183.2,  808.7)";"66.7 (-39.1, 172.4)"
"2015-04-06";"146";"300.9 (-173.9,  775.6)";"62.5 (-36.1, 161.2)";"0.8 (-0.5, 2.1)";"0.1 ( 0.0, 0.2)";"0.3 (-0.2, 0.8)";"0.3 (-0.2, 0.8)";"4.6 (-2.7, 12.0)";"2.3 (-1.3, 6.0)";"0.5 (-0.3, 1.3)";"0.2 (-0.1, 0.6)";"307.2 (-177.5,  791.8)";"65.5 (-37.9, 168.8)"
"2015-04-05";"145";"295.5 (-168.4,  759.5)";"61.4 (-35.0, 157.8)";"0.8 (-0.5, 2.0)";"0.1 ( 0.0, 0.2)";"0.3 (-0.2, 0.8)";"0.3 (-0.2, 0.8)";"4.6 (-2.6, 11.7)";"2.3 (-1.3, 5.9)";"0.5 (-0.3, 1.3)";"0.2 (-0.1, 0.6)";"301.7 (-172.0,  775.3)";"64.3 (-36.7, 165.3)"
"2015-04-04";"144";"290.2 (-163.1,  743.6)";"60.3 (-33.9, 154.5)";"0.8 (-0.4, 2.0)";"0.1 ( 0.0, 0.2)";"0.3 (-0.2, 0.8)";"0.3 (-0.2, 0.8)";"4.5 (-2.5, 11.5)";"2.2 (-1.3, 5.7)";"0.5 (-0.3, 1.2)";"0.2 (-0.1, 0.6)";"296.3 (-166.5,  759.1)";"63.2 (-35.5, 161.9)"
"2015-04-03";"143";"285.1 (-157.9,  728.0)";"59.2 (-32.8, 151.3)";"0.8 (-0.4, 2.0)";"0.1 ( 0.0, 0.2)";"0.3 (-0.2, 0.8)";"0.3 (-0.2, 0.8)";"4.4 (-2.4, 11.2)";"2.2 (-1.2, 5.6)";"0.5 (-0.3, 1.2)";"0.2 (-0.1, 0.6)";"291.0 (-161.2,  743.2)";"62.1 (-34.4, 158.5)"
"2015-04-02";"142";"280.0 (-152.8,  712.8)";"58.2 (-31.8, 148.1)";"0.8 (-0.4, 1.9)";"0.1 ( 0.0, 0.2)";"0.3 (-0.2, 0.8)";"0.3 (-0.2, 0.8)";"4.3 (-2.4, 11.0)";"2.2 (-1.2, 5.5)";"0.5 (-0.3, 1.2)";"0.2 (-0.1, 0.6)";"285.8 (-156.0,  727.7)";"60.9 (-33.3, 155.2)"
"2015-04-01";"141";"275.0 (-147.9,  697.8)";"57.1 (-30.7, 145.0)";"0.7 (-0.4, 1.9)";"0.1 ( 0.0, 0.2)";"0.3 (-0.2, 0.7)";"0.3 (-0.2, 0.7)";"4.2 (-2.3, 10.8)";"2.1 (-1.1, 5.4)";"0.5 (-0.2, 1.2)";"0.2 (-0.1, 0.6)";"280.7 (-151.0,  712.4)";"59.9 (-32.2, 151.9)"
"2015-03-31";"140";"270.1 (-143.0,  683.1)";"56.1 (-29.7, 142.0)";"0.7 (-0.4, 1.8)";"0.1 ( 0.0, 0.2)";"0.3 (-0.2, 0.7)";"0.3 (-0.2, 0.7)";"4.2 (-2.2, 10.5)";"2.1 (-1.1, 5.3)";"0.5 (-0.2, 1.1)";"0.2 (-0.1, 0.6)";"275.7 (-146.0,  697.4)";"58.8 (-31.1, 148.7)"
"2015-03-30";"139";"265.2 (-138.3,  668.8)";"55.1 (-28.7, 139.0)";"0.7 (-0.4, 1.8)";"0.1 ( 0.0, 0.2)";"0.3 (-0.1, 0.7)";"0.3 (-0.1, 0.7)";"4.1 (-2.1, 10.3)";"2.0 (-1.1, 5.2)";"0.4 (-0.2, 1.1)";"0.2 (-0.1, 0.5)";"270.8 (-141.1,  682.7)";"57.7 (-30.1, 145.6)"
"2015-03-29";"138";"260.5 (-133.6,  654.7)";"54.1 (-27.8, 136.0)";"0.7 (-0.4, 1.8)";"0.1 ( 0.0, 0.2)";"0.3 (-0.1, 0.7)";"0.3 (-0.1, 0.7)";"4.0 (-2.1, 10.1)";"2.0 (-1.0, 5.1)";"0.4 (-0.2, 1.1)";"0.2 (-0.1, 0.5)";"265.9 (-136.4,  668.3)";"56.7 (-29.1, 142.5)"
"2015-03-28";"137";"255.9 (-129.1,  640.8)";"53.2 (-26.8, 133.2)";"0.7 (-0.3, 1.7)";"0.1 ( 0.0, 0.2)";"0.3 (-0.1, 0.7)";"0.3 (-0.1, 0.7)";"4.0 (-2.0,  9.9)";"2.0 (-1.0, 4.9)";"0.4 (-0.2, 1.1)";"0.2 (-0.1, 0.5)";"261.2 (-131.8,  654.2)";"55.7 (-28.1, 139.5)"
"2015-03-27";"136";"251.3 (-124.7,  627.3)";"52.2 (-25.9, 130.4)";"0.7 (-0.3, 1.7)";"0.1 ( 0.0, 0.2)";"0.3 (-0.1, 0.7)";"0.3 (-0.1, 0.7)";"3.9 (-1.9,  9.7)";"1.9 (-1.0, 4.8)";"0.4 (-0.2, 1.1)";"0.2 (-0.1, 0.5)";"256.5 (-127.3,  640.4)";"54.7 (-27.2, 136.6)"
"2015-03-26";"135";"246.8 (-120.4,  614.0)";"51.3 (-25.0, 127.6)";"0.7 (-0.3, 1.6)";"0.1 ( 0.0, 0.2)";"0.3 (-0.1, 0.7)";"0.3 (-0.1, 0.7)";"3.8 (-1.9,  9.5)";"1.9 (-0.9, 4.7)";"0.4 (-0.2, 1.0)";"0.2 (-0.1, 0.5)";"252.0 (-123.0,  626.9)";"53.7 (-26.2, 133.7)"
"2015-03-25";"134";"242.4 (-116.3,  601.1)";"50.4 (-24.2, 124.9)";"0.7 (-0.3, 1.6)";"0.1 ( 0.0, 0.2)";"0.3 (-0.1, 0.6)";"0.3 (-0.1, 0.6)";"3.7 (-1.8,  9.3)";"1.9 (-0.9, 4.6)";"0.4 (-0.2, 1.0)";"0.2 (-0.1, 0.5)";"247.5 (-118.7,  613.6)";"52.8 (-25.3, 130.8)"
"2015-03-24";"133";"238.1 (-112.2,  588.3)";"49.5 (-23.3, 122.3)";"0.6 (-0.3, 1.6)";"0.1 ( 0.0, 0.2)";"0.3 (-0.1, 0.6)";"0.3 (-0.1, 0.6)";"3.7 (-1.7,  9.1)";"1.8 (-0.9, 4.5)";"0.4 (-0.2, 1.0)";"0.2 (-0.1, 0.5)";"243.0 (-114.5,  600.6)";"51.8 (-24.4, 128.1)"
"2015-03-23";"132";"233.8 (-108.2,  575.9)";"48.6 (-22.5, 119.7)";"0.6 (-0.3, 1.5)";"0.1 ( 0.0, 0.2)";"0.3 (-0.1, 0.6)";"0.3 (-0.1, 0.6)";"3.6 (-1.7,  8.9)";"1.8 (-0.8, 4.4)";"0.4 (-0.2, 1.0)";"0.2 (-0.1, 0.5)";"238.7 (-110.5,  587.9)";"50.9 (-23.6, 125.4)"
"2015-03-22";"131";"229.7 (-104.3,  563.6)";"47.7 (-21.7, 117.1)";"0.6 (-0.3, 1.5)";"0.1 ( 0.0, 0.2)";"0.2 (-0.1, 0.6)";"0.2 (-0.1, 0.6)";"3.5 (-1.6,  8.7)";"1.8 (-0.8, 4.4)";"0.4 (-0.2, 0.9)";"0.2 (-0.1, 0.5)";"234.4 (-106.5,  575.4)";"50.0 (-22.7, 122.7)"
"2015-03-21";"130";"225.6 (-100.5,  551.7)";"46.9 (-20.9, 114.6)";"0.6 (-0.3, 1.5)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.6)";"0.2 (-0.1, 0.6)";"3.5 (-1.6,  8.5)";"1.7 (-0.8, 4.3)";"0.4 (-0.2, 0.9)";"0.2 (-0.1, 0.4)";"230.3 (-102.6,  563.2)";"49.1 (-21.9, 120.1)"
"2015-03-20";"129";"221.5 ( -96.9,  539.9)";"46.0 (-20.1, 112.2)";"0.6 (-0.3, 1.5)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.6)";"0.2 (-0.1, 0.6)";"3.4 (-1.5,  8.3)";"1.7 (-0.7, 4.2)";"0.4 (-0.2, 0.9)";"0.2 (-0.1, 0.4)";"226.2 ( -98.9,  551.2)";"48.2 (-21.1, 117.5)"
"2015-03-19";"128";"217.6 ( -93.3,  528.5)";"45.2 (-19.4, 109.8)";"0.6 (-0.3, 1.4)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.6)";"0.2 (-0.1, 0.6)";"3.4 (-1.4,  8.2)";"1.7 (-0.7, 4.1)";"0.4 (-0.2, 0.9)";"0.2 (-0.1, 0.4)";"222.1 ( -95.2,  539.5)";"47.4 (-20.3, 115.0)"
"2015-03-18";"127";"213.7 ( -89.8,  517.2)";"44.4 (-18.7, 107.5)";"0.6 (-0.2, 1.4)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.6)";"0.2 (-0.1, 0.6)";"3.3 (-1.4,  8.0)";"1.7 (-0.7, 4.0)";"0.4 (-0.2, 0.9)";"0.2 (-0.1, 0.4)";"218.2 ( -91.7,  528.0)";"46.5 (-19.5, 112.6)"
"2015-03-17";"126";"209.9 ( -86.4,  506.2)";"43.6 (-18.0, 105.2)";"0.6 (-0.2, 1.4)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";"3.2 (-1.3,  7.8)";"1.6 (-0.7, 3.9)";"0.4 (-0.1, 0.8)";"0.2 (-0.1, 0.4)";"214.3 ( -88.2,  516.8)";"45.7 (-18.8, 110.2)"
"2015-03-16";"125";"206.2 ( -83.1,  495.4)";"42.8 (-17.3, 103.0)";"0.6 (-0.2, 1.3)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";"3.2 (-1.3,  7.7)";"1.6 (-0.6, 3.8)";"0.3 (-0.1, 0.8)";"0.2 (-0.1, 0.4)";"210.5 ( -84.8,  505.8)";"44.9 (-18.1, 107.9)"
"2015-03-15";"124";"202.5 ( -79.9,  484.9)";"42.1 (-16.6, 100.8)";"0.5 (-0.2, 1.3)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";"3.1 (-1.2,  7.5)";"1.6 (-0.6, 3.7)";"0.3 (-0.1, 0.8)";"0.2 (-0.1, 0.4)";"206.7 ( -81.6,  495.0)";"44.1 (-17.4, 105.6)"
"2015-03-14";"123";"198.9 ( -76.8,  474.6)";"41.3 (-16.0,  98.6)";"0.5 (-0.2, 1.3)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";"3.1 (-1.2,  7.3)";"1.5 (-0.6, 3.7)";"0.3 (-0.1, 0.8)";"0.2 (-0.1, 0.4)";"203.1 ( -78.4,  484.5)";"43.3 (-16.7, 103.3)"
"2015-03-13";"122";"195.4 ( -73.7,  464.4)";"40.6 (-15.3,  96.5)";"0.5 (-0.2, 1.2)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";"3.0 (-1.1,  7.2)";"1.5 (-0.6, 3.6)";"0.3 (-0.1, 0.8)";"0.2 (-0.1, 0.4)";"199.4 ( -75.3,  474.1)";"42.5 (-16.0, 101.1)"
"2015-03-12";"121";"191.9 ( -70.8,  454.5)";"39.9 (-14.7,  94.5)";"0.5 (-0.2, 1.2)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";"3.0 (-1.1,  7.0)";"1.5 (-0.5, 3.5)";"0.3 (-0.1, 0.8)";"0.2 (-0.1, 0.4)";"195.9 ( -72.2,  464.0)";"41.8 (-15.4,  98.9)"
"2015-03-11";"120";"188.5 ( -67.9,  444.8)";"39.2 (-14.1,  92.4)";"0.5 (-0.2, 1.2)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";"2.9 (-1.0,  6.9)";"1.5 (-0.5, 3.4)";"0.3 (-0.1, 0.7)";"0.2 (-0.1, 0.4)";"192.4 ( -69.3,  454.1)";"41.0 (-14.8,  96.8)"
"2015-03-10";"119";"185.1 ( -65.1,  435.3)";"38.5 (-13.5,  90.5)";"0.5 (-0.2, 1.2)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";"2.9 (-1.0,  6.7)";"1.4 (-0.5, 3.4)";"0.3 (-0.1, 0.7)";"0.1 (-0.1, 0.4)";"189.0 ( -66.4,  444.4)";"40.3 (-14.2,  94.8)"
"2015-03-09";"118";"181.8 ( -62.4,  426.0)";"37.8 (-13.0,  88.5)";"0.5 (-0.2, 1.1)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";"2.8 (-1.0,  6.6)";"1.4 (-0.5, 3.3)";"0.3 (-0.1, 0.7)";"0.1 (-0.1, 0.3)";"185.6 ( -63.7,  434.9)";"39.6 (-13.6,  92.7)"
"2015-03-08";"117";"178.6 ( -59.7,  416.9)";"37.1 (-12.4,  86.6)";"0.5 (-0.2, 1.1)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";"2.8 (-0.9,  6.4)";"1.4 (-0.5, 3.2)";"0.3 (-0.1, 0.7)";"0.1 ( 0.0, 0.3)";"182.3 ( -61.0,  425.7)";"38.9 (-13.0,  90.8)"
"2015-03-07";"116";"175.5 ( -57.1,  408.1)";"36.5 (-11.9,  84.8)";"0.5 (-0.2, 1.1)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";"2.7 (-0.9,  6.3)";"1.4 (-0.4, 3.2)";"0.3 (-0.1, 0.7)";"0.1 ( 0.0, 0.3)";"179.1 ( -58.3,  416.6)";"38.2 (-12.4,  88.8)"
"2015-03-06";"115";"172.4 ( -54.6,  399.3)";"35.8 (-11.4,  83.0)";"0.5 (-0.1, 1.1)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";"2.7 (-0.8,  6.2)";"1.3 (-0.4, 3.1)";"0.3 (-0.1, 0.7)";"0.1 ( 0.0, 0.3)";"176.0 ( -55.8,  407.7)";"37.5 (-11.9,  86.9)"
"2015-03-05";"114";"169.3 ( -52.2,  390.8)";"35.2 (-10.9,  81.2)";"0.5 (-0.1, 1.0)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";"2.6 (-0.8,  6.0)";"1.3 (-0.4, 3.0)";"0.3 (-0.1, 0.7)";"0.1 ( 0.0, 0.3)";"172.8 ( -53.3,  399.0)";"36.9 (-11.4,  85.1)"
"2015-03-04";"113";"166.3 ( -49.9,  382.4)";"34.6 (-10.4,  79.5)";"0.4 (-0.1, 1.0)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";"2.6 (-0.8,  5.9)";"1.3 (-0.4, 3.0)";"0.3 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"169.8 ( -50.9,  390.4)";"36.2 (-10.9,  83.3)"
"2015-03-03";"112";"163.4 ( -47.6,  374.3)";"33.9 ( -9.9,  77.8)";"0.4 (-0.1, 1.0)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";"2.5 (-0.7,  5.8)";"1.3 (-0.4, 2.9)";"0.3 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"166.8 ( -48.6,  382.1)";"35.6 (-10.4,  81.5)"
"2015-03-02";"111";"160.5 ( -45.4,  366.3)";"33.3 ( -9.4,  76.1)";"0.4 (-0.1, 1.0)";"0.0 ( 0.0, 0.1)";"0.2 ( 0.0, 0.4)";"0.2 ( 0.0, 0.4)";"2.5 (-0.7,  5.7)";"1.2 (-0.4, 2.8)";"0.3 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"163.8 ( -46.3,  373.9)";"34.9 ( -9.9,  79.7)"
"2015-03-01";"110";"157.6 ( -43.2,  358.5)";"32.8 ( -9.0,  74.5)";"0.4 (-0.1, 1.0)";"0.0 ( 0.0, 0.1)";"0.2 ( 0.0, 0.4)";"0.2 ( 0.0, 0.4)";"2.4 (-0.7,  5.5)";"1.2 (-0.3, 2.8)";"0.3 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"160.9 ( -44.1,  365.9)";"34.3 ( -9.4,  78.0)"
"2015-02-28";"109";"154.9 ( -41.1,  350.8)";"32.2 ( -8.5,  72.9)";"0.4 (-0.1, 0.9)";"0.0 ( 0.0, 0.1)";"0.2 ( 0.0, 0.4)";"0.2 ( 0.0, 0.4)";"2.4 (-0.6,  5.4)";"1.2 (-0.3, 2.7)";"0.3 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"158.1 ( -41.9,  358.1)";"33.7 ( -8.9,  76.4)"
"2015-02-27";"108";"152.1 ( -39.1,  343.3)";"31.6 ( -8.1,  71.3)";"0.4 (-0.1, 0.9)";"0.0 ( 0.0, 0.1)";"0.2 ( 0.0, 0.4)";"0.2 ( 0.0, 0.4)";"2.3 (-0.6,  5.3)";"1.2 (-0.3, 2.7)";"0.3 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"155.3 ( -39.9,  350.5)";"33.1 ( -8.5,  74.7)"
"2015-02-26";"107";"149.4 ( -37.1,  336.0)";"31.1 ( -7.7,  69.8)";"0.4 (-0.1, 0.9)";"0.0 ( 0.0, 0.1)";"0.2 ( 0.0, 0.4)";"0.2 ( 0.0, 0.4)";"2.3 (-0.6,  5.2)";"1.2 (-0.3, 2.6)";"0.3 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"152.6 ( -37.9,  343.0)";"32.5 ( -8.1,  73.1)"
