"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-04-10";"150";"5322.7 (3765.0, 6880.3)";"1106.1 ( 782.4, 1429.8)";"14.3 (10.1, 18.5)";"1.4 (1.0, 1.8)";"5.7 (4.0, 7.4)";"5.7 (4.0, 7.4)";" 82.2 (58.1, 106.3)";"41.1 (29.1, 53.1)";" 8.9 (6.3, 11.5)";"4.3 (3.0, 5.5)";"5433.8 (3843.6, 7024.0)";"1158.7 ( 819.6, 1497.8)"
"2015-04-09";"149";"5250.1 (3698.7, 6801.5)";"1091.1 ( 768.6, 1413.5)";"14.1 ( 9.9, 18.3)";"1.4 (1.0, 1.8)";"5.6 (4.0, 7.3)";"5.6 (4.0, 7.3)";" 81.1 (57.1, 105.0)";"40.5 (28.6, 52.5)";" 8.8 (6.2, 11.4)";"4.2 (3.0, 5.5)";"5359.8 (3775.9, 6943.6)";"1142.9 ( 805.2, 1480.6)"
"2015-04-08";"148";"5177.4 (3632.9, 6721.9)";"1075.9 ( 755.0, 1396.9)";"13.9 ( 9.8, 18.1)";"1.4 (1.0, 1.8)";"5.6 (3.9, 7.2)";"5.6 (3.9, 7.2)";" 80.0 (56.1, 103.8)";"40.0 (28.1, 51.9)";" 8.7 (6.1, 11.3)";"4.2 (2.9, 5.4)";"5285.5 (3708.8, 6862.3)";"1127.0 ( 790.8, 1463.3)"
"2015-04-07";"147";"5104.6 (3567.8, 6641.4)";"1060.8 ( 741.4, 1380.2)";"13.7 ( 9.6, 17.8)";"1.4 (1.0, 1.8)";"5.5 (3.8, 7.1)";"5.5 (3.8, 7.1)";" 78.8 (55.1, 102.6)";"39.4 (27.5, 51.3)";" 8.6 (6.0, 11.1)";"4.1 (2.9, 5.4)";"5211.2 (3642.3, 6780.1)";"1111.2 ( 776.7, 1445.7)"
"2015-04-06";"146";"5031.7 (3503.3, 6560.2)";"1045.7 ( 728.0, 1363.3)";"13.5 ( 9.4, 17.6)";"1.4 (0.9, 1.8)";"5.4 (3.8, 7.0)";"5.4 (3.8, 7.0)";" 77.7 (54.1, 101.3)";"38.9 (27.1, 50.7)";" 8.4 (5.9, 11.0)";"4.1 (2.8, 5.3)";"5136.8 (3576.5, 6697.2)";"1095.3 ( 762.6, 1428.1)"
"2015-04-05";"145";"4958.9 (3439.5, 6478.2)";"1030.5 ( 714.8, 1346.3)";"13.3 ( 9.2, 17.4)";"1.3 (0.9, 1.7)";"5.3 (3.7, 7.0)";"5.3 (3.7, 7.0)";" 76.6 (53.1, 100.0)";"38.3 (26.6, 50.0)";" 8.3 (5.8, 10.9)";"4.0 (2.8, 5.2)";"5062.4 (3511.4, 6613.5)";"1079.5 ( 748.7, 1410.2)"
"2015-04-04";"144";"4886.1 (3376.5, 6395.6)";"1015.4 ( 701.7, 1329.1)";"13.1 ( 9.1, 17.2)";"1.3 (0.9, 1.7)";"5.2 (3.6, 6.9)";"5.2 (3.6, 6.9)";" 75.5 (52.1,  98.8)";"37.7 (26.1, 49.4)";" 8.2 (5.7, 10.7)";"3.9 (2.7, 5.2)";"4988.1 (3447.0, 6529.2)";"1063.6 ( 735.0, 1392.2)"
"2015-04-03";"143";"4813.3 (3314.2, 6312.4)";"1000.3 ( 688.7, 1311.8)";"12.9 ( 8.9, 17.0)";"1.3 (0.9, 1.7)";"5.2 (3.6, 6.8)";"5.2 (3.6, 6.8)";" 74.3 (51.2,  97.5)";"37.2 (25.6, 48.7)";" 8.1 (5.6, 10.6)";"3.9 (2.7, 5.1)";"4913.8 (3383.4, 6444.2)";"1047.8 ( 721.5, 1374.1)"
"2015-04-02";"142";"4740.7 (3252.7, 6228.6)";" 985.2 ( 676.0, 1294.4)";"12.7 ( 8.7, 16.7)";"1.3 (0.9, 1.7)";"5.1 (3.5, 6.7)";"5.1 (3.5, 6.7)";" 73.2 (50.2,  96.2)";"36.6 (25.1, 48.1)";" 8.0 (5.5, 10.5)";"3.8 (2.6, 5.0)";"4839.7 (3320.7, 6358.7)";"1032.0 ( 708.1, 1355.9)"
"2015-04-01";"141";"4668.2 (3192.1, 6144.3)";" 970.1 ( 663.4, 1276.9)";"12.5 ( 8.6, 16.5)";"1.3 (0.9, 1.7)";"5.0 (3.4, 6.6)";"5.0 (3.4, 6.6)";" 72.1 (49.3,  94.9)";"36.0 (24.6, 47.4)";" 7.8 (5.4, 10.3)";"3.8 (2.6, 5.0)";"4765.7 (3258.7, 6272.6)";"1016.2 ( 694.9, 1337.5)"
"2015-03-31";"140";"4595.9 (3132.2, 6059.6)";" 955.1 ( 650.9, 1259.3)";"12.3 ( 8.4, 16.3)";"1.2 (0.8, 1.6)";"4.9 (3.4, 6.5)";"4.9 (3.4, 6.5)";" 71.0 (48.4,  93.6)";"35.5 (24.2, 46.8)";" 7.7 (5.3, 10.2)";"3.7 (2.5, 4.9)";"4691.9 (3197.7, 6186.1)";"1000.5 ( 681.8, 1319.1)"
"2015-03-30";"139";"4523.9 (3073.3, 5974.5)";" 940.1 ( 638.7, 1241.6)";"12.2 ( 8.3, 16.0)";"1.2 (0.8, 1.6)";"4.9 (3.3, 6.4)";"4.9 (3.3, 6.4)";" 69.9 (47.5,  92.3)";"34.9 (23.7, 46.1)";" 7.6 (5.2, 10.0)";"3.6 (2.5, 4.8)";"4618.3 (3137.4, 6099.3)";" 984.8 ( 669.0, 1300.6)"
"2015-03-29";"138";"4452.1 (3015.2, 5889.1)";" 925.2 ( 626.6, 1223.8)";"12.0 ( 8.1, 15.8)";"1.2 (0.8, 1.6)";"4.8 (3.2, 6.3)";"4.8 (3.2, 6.3)";" 68.8 (46.6,  90.9)";"34.4 (23.3, 45.5)";" 7.5 (5.1,  9.9)";"3.6 (2.4, 4.7)";"4545.1 (3078.1, 6012.1)";" 969.2 ( 656.4, 1282.0)"
"2015-03-28";"137";"4380.7 (2958.0, 5803.4)";" 910.4 ( 614.7, 1206.0)";"11.8 ( 7.9, 15.6)";"1.2 (0.8, 1.6)";"4.7 (3.2, 6.2)";"4.7 (3.2, 6.2)";" 67.7 (45.7,  89.6)";"33.8 (22.8, 44.8)";" 7.4 (5.0,  9.7)";"3.5 (2.4, 4.7)";"4472.2 (3019.7, 5924.6)";" 953.6 ( 643.9, 1263.3)"
"2015-03-27";"136";"4309.6 (2901.7, 5717.6)";" 895.6 ( 603.0, 1188.2)";"11.6 ( 7.8, 15.4)";"1.2 (0.8, 1.5)";"4.6 (3.1, 6.1)";"4.6 (3.1, 6.1)";" 66.6 (44.8,  88.3)";"33.3 (22.4, 44.1)";" 7.2 (4.9,  9.6)";"3.5 (2.3, 4.6)";"4399.6 (2962.3, 5837.0)";" 938.1 ( 631.7, 1244.6)"
"2015-03-26";"135";"4238.9 (2846.3, 5631.5)";" 880.9 ( 591.5, 1170.3)";"11.4 ( 7.6, 15.1)";"1.1 (0.8, 1.5)";"4.6 (3.1, 6.1)";"4.6 (3.1, 6.1)";" 65.5 (44.0,  87.0)";"32.7 (22.0, 43.5)";" 7.1 (4.8,  9.5)";"3.4 (2.3, 4.5)";"4327.4 (2905.7, 5749.1)";" 922.8 ( 619.6, 1225.9)"
"2015-03-25";"134";"4168.6 (2791.8, 5545.4)";" 866.3 ( 580.2, 1152.4)";"11.2 ( 7.5, 14.9)";"1.1 (0.7, 1.5)";"4.5 (3.0, 6.0)";"4.5 (3.0, 6.0)";" 64.4 (43.1,  85.6)";"32.2 (21.6, 42.8)";" 7.0 (4.7,  9.3)";"3.4 (2.2, 4.5)";"4255.6 (2850.1, 5661.2)";" 907.4 ( 607.7, 1207.2)"
"2015-03-24";"133";"4098.7 (2738.2, 5459.3)";" 851.8 ( 569.1, 1134.5)";"11.0 ( 7.4, 14.7)";"1.1 (0.7, 1.5)";"4.4 (2.9, 5.9)";"4.4 (2.9, 5.9)";" 63.3 (42.3,  84.3)";"31.6 (21.1, 42.2)";" 6.9 (4.6,  9.2)";"3.3 (2.2, 4.4)";"4184.3 (2795.4, 5573.3)";" 892.2 ( 596.1, 1188.4)"
"2015-03-23";"132";"4029.4 (2685.6, 5373.1)";" 837.4 ( 558.1, 1116.6)";"10.8 ( 7.2, 14.4)";"1.1 (0.7, 1.4)";"4.3 (2.9, 5.8)";"4.3 (2.9, 5.8)";" 62.2 (41.5,  83.0)";"31.1 (20.7, 41.5)";" 6.8 (4.5,  9.0)";"3.2 (2.2, 4.3)";"4113.5 (2741.7, 5485.3)";" 877.1 ( 584.6, 1169.7)"
"2015-03-22";"131";"3960.5 (2634.0, 5287.1)";" 823.1 ( 547.4, 1098.7)";"10.6 ( 7.1, 14.2)";"1.1 (0.7, 1.4)";"4.3 (2.8, 5.7)";"4.3 (2.8, 5.7)";" 61.2 (40.7,  81.7)";"30.6 (20.3, 40.8)";" 6.6 (4.4,  8.9)";"3.2 (2.1, 4.3)";"4043.2 (2689.0, 5397.5)";" 862.2 ( 573.4, 1150.9)"
"2015-03-21";"130";"3892.2 (2583.2, 5201.2)";" 808.9 ( 536.8, 1080.9)";"10.5 ( 6.9, 14.0)";"1.0 (0.7, 1.4)";"4.2 (2.8, 5.6)";"4.2 (2.8, 5.6)";" 60.1 (39.9,  80.3)";"30.1 (19.9, 40.2)";" 6.5 (4.3,  8.7)";"3.1 (2.1, 4.2)";"3973.5 (2637.1, 5309.8)";" 847.3 ( 562.3, 1132.2)"
"2015-03-20";"129";"3824.4 (2533.4, 5115.4)";" 794.8 ( 526.5, 1063.1)";"10.3 ( 6.8, 13.7)";"1.0 (0.7, 1.4)";"4.1 (2.7, 5.5)";"4.1 (2.7, 5.5)";" 59.1 (39.1,  79.0)";"29.5 (19.6, 39.5)";" 6.4 (4.3,  8.6)";"3.1 (2.0, 4.1)";"3904.3 (2586.3, 5222.3)";" 832.5 ( 551.5, 1113.6)"
"2015-03-19";"128";"3757.2 (2484.4, 5029.9)";" 780.8 ( 516.3, 1045.3)";"10.1 ( 6.7, 13.5)";"1.0 (0.7, 1.4)";"4.0 (2.7, 5.4)";"4.0 (2.7, 5.4)";" 58.0 (38.4,  77.7)";"29.0 (19.2, 38.8)";" 6.3 (4.2,  8.4)";"3.0 (2.0, 4.1)";"3835.7 (2536.3, 5135.0)";" 817.9 ( 540.8, 1094.9)"
"2015-03-18";"127";"3690.6 (2436.5, 4944.7)";" 767.0 ( 506.3, 1027.6)";" 9.9 ( 6.5, 13.3)";"1.0 (0.7, 1.3)";"4.0 (2.6, 5.3)";"4.0 (2.6, 5.3)";" 57.0 (37.6,  76.4)";"28.5 (18.8, 38.2)";" 6.2 (4.1,  8.3)";"3.0 (2.0, 4.0)";"3767.7 (2487.3, 5048.0)";" 803.4 ( 530.4, 1076.4)"
"2015-03-17";"126";"3624.6 (2389.4, 4859.9)";" 753.3 ( 496.6, 1010.0)";" 9.7 ( 6.4, 13.1)";"1.0 (0.6, 1.3)";"3.9 (2.6, 5.2)";"3.9 (2.6, 5.2)";" 56.0 (36.9,  75.1)";"28.0 (18.5, 37.5)";" 6.1 (4.0,  8.2)";"2.9 (1.9, 3.9)";"3700.3 (2439.3, 4961.4)";" 789.0 ( 520.1, 1057.9)"
"2015-03-16";"125";"3559.3 (2343.2, 4775.4)";" 739.7 ( 487.0,  992.4)";" 9.6 ( 6.3, 12.8)";"1.0 (0.6, 1.3)";"3.8 (2.5, 5.1)";"3.8 (2.5, 5.1)";" 55.0 (36.2,  73.7)";"27.5 (18.1, 36.9)";" 6.0 (3.9,  8.0)";"2.9 (1.9, 3.8)";"3633.6 (2392.2, 4875.1)";" 774.8 ( 510.1, 1039.5)"
"2015-03-15";"124";"3494.7 (2298.0, 4691.4)";" 726.2 ( 477.6,  974.9)";" 9.4 ( 6.2, 12.6)";"0.9 (0.6, 1.3)";"3.8 (2.5, 5.0)";"3.8 (2.5, 5.0)";" 54.0 (35.5,  72.5)";"27.0 (17.7, 36.2)";" 5.9 (3.9,  7.9)";"2.8 (1.9, 3.8)";"3567.6 (2345.9, 4789.3)";" 760.7 ( 500.2, 1021.2)"
"2015-03-14";"123";"3430.7 (2253.6, 4607.8)";" 713.0 ( 468.3,  957.6)";" 9.2 ( 6.1, 12.4)";"0.9 (0.6, 1.2)";"3.7 (2.4, 5.0)";"3.7 (2.4, 5.0)";" 53.0 (34.8,  71.2)";"26.5 (17.4, 35.6)";" 5.8 (3.8,  7.7)";"2.8 (1.8, 3.7)";"3502.3 (2300.6, 4704.0)";" 746.8 ( 490.6, 1003.1)"
"2015-03-13";"122";"3367.4 (2210.1, 4524.7)";" 699.8 ( 459.3,  940.3)";" 9.0 ( 5.9, 12.2)";"0.9 (0.6, 1.2)";"3.6 (2.4, 4.9)";"3.6 (2.4, 4.9)";" 52.0 (34.1,  69.9)";"26.0 (17.1, 34.9)";" 5.7 (3.7,  7.6)";"2.7 (1.8, 3.6)";"3437.7 (2256.2, 4619.2)";" 733.0 ( 481.1,  985.0)"
"2015-03-12";"121";"3304.8 (2167.4, 4442.3)";" 686.8 ( 450.4,  923.2)";" 8.9 ( 5.8, 11.9)";"0.9 (0.6, 1.2)";"3.6 (2.3, 4.8)";"3.6 (2.3, 4.8)";" 51.0 (33.5,  68.6)";"25.5 (16.7, 34.3)";" 5.5 (3.6,  7.5)";"2.7 (1.7, 3.6)";"3373.9 (2212.7, 4535.0)";" 719.4 ( 471.8,  967.0)"
"2015-03-11";"120";"3243.0 (2125.6, 4360.4)";" 673.9 ( 441.7,  906.2)";" 8.7 ( 5.7, 11.7)";"0.9 (0.6, 1.2)";"3.5 (2.3, 4.7)";"3.5 (2.3, 4.7)";" 50.1 (32.8,  67.3)";"25.0 (16.4, 33.7)";" 5.4 (3.6,  7.3)";"2.6 (1.7, 3.5)";"3310.7 (2170.0, 4451.4)";" 706.0 ( 462.7,  949.2)"
"2015-03-10";"119";"3181.9 (2084.7, 4279.2)";" 661.3 ( 433.2,  889.3)";" 8.5 ( 5.6, 11.5)";"0.9 (0.6, 1.1)";"3.4 (2.2, 4.6)";"3.4 (2.2, 4.6)";" 49.1 (32.2,  66.1)";"24.6 (16.1, 33.0)";" 5.3 (3.5,  7.2)";"2.6 (1.7, 3.4)";"3248.4 (2128.2, 4368.5)";" 692.7 ( 453.8,  931.5)"
"2015-03-09";"118";"3121.6 (2044.6, 4198.6)";" 648.7 ( 424.9,  872.5)";" 8.4 ( 5.5, 11.3)";"0.8 (0.5, 1.1)";"3.4 (2.2, 4.5)";"3.4 (2.2, 4.5)";" 48.2 (31.6,  64.8)";"24.1 (15.8, 32.4)";" 5.2 (3.4,  7.0)";"2.5 (1.6, 3.4)";"3186.8 (2087.3, 4286.3)";" 679.5 ( 445.1,  914.0)"
"2015-03-08";"117";"3062.0 (2005.3, 4118.8)";" 636.3 ( 416.7,  855.9)";" 8.2 ( 5.4, 11.1)";"0.8 (0.5, 1.1)";"3.3 (2.2, 4.4)";"3.3 (2.2, 4.4)";" 47.3 (31.0,  63.6)";"23.6 (15.5, 31.8)";" 5.1 (3.4,  6.9)";"2.5 (1.6, 3.3)";"3126.0 (2047.2, 4204.8)";" 666.6 ( 436.5,  896.6)"
"2015-03-07";"116";"3003.3 (1966.8, 4039.7)";" 624.1 ( 408.7,  839.5)";" 8.1 ( 5.3, 10.8)";"0.8 (0.5, 1.1)";"3.2 (2.1, 4.3)";"3.2 (2.1, 4.3)";" 46.4 (30.4,  62.4)";"23.2 (15.2, 31.2)";" 5.0 (3.3,  6.8)";"2.4 (1.6, 3.3)";"3066.0 (2007.9, 4124.1)";" 653.8 ( 428.1,  879.4)"
"2015-03-06";"115";"2945.3 (1929.1, 3961.4)";" 612.1 ( 400.9,  823.2)";" 7.9 ( 5.2, 10.6)";"0.8 (0.5, 1.1)";"3.2 (2.1, 4.3)";"3.2 (2.1, 4.3)";" 45.5 (29.8,  61.2)";"22.7 (14.9, 30.6)";" 4.9 (3.2,  6.6)";"2.4 (1.6, 3.2)";"3006.8 (1969.4, 4044.1)";" 641.1 ( 419.9,  862.3)"
"2015-03-05";"114";"2888.0 (1892.2, 3883.9)";" 600.2 ( 393.2,  807.1)";" 7.8 ( 5.1, 10.4)";"0.8 (0.5, 1.0)";"3.1 (2.0, 4.2)";"3.1 (2.0, 4.2)";" 44.6 (29.2,  60.0)";"22.3 (14.6, 30.0)";" 4.8 (3.2,  6.5)";"2.3 (1.5, 3.1)";"2948.3 (1931.7, 3965.0)";" 628.7 ( 411.9,  845.5)"
"2015-03-04";"113";"2831.6 (1856.0, 3807.2)";" 588.5 ( 385.7,  791.2)";" 7.6 ( 5.0, 10.2)";"0.8 (0.5, 1.0)";"3.0 (2.0, 4.1)";"3.0 (2.0, 4.1)";" 43.7 (28.7,  58.8)";"21.9 (14.3, 29.4)";" 4.8 (3.1,  6.4)";"2.3 (1.5, 3.1)";"2890.7 (1894.8, 3886.7)";" 616.4 ( 404.0,  828.8)"
"2015-03-03";"112";"2776.0 (1820.6, 3731.4)";" 576.9 ( 378.3,  775.5)";" 7.5 ( 4.9, 10.0)";"0.7 (0.5, 1.0)";"3.0 (2.0, 4.0)";"3.0 (2.0, 4.0)";" 42.9 (28.1,  57.6)";"21.4 (14.1, 28.8)";" 4.7 (3.1,  6.3)";"2.2 (1.5, 3.0)";"2834.0 (1858.6, 3809.4)";" 604.3 ( 396.3,  812.3)"
"2015-03-02";"111";"2721.2 (1785.9, 3656.5)";" 565.5 ( 371.1,  759.9)";" 7.3 ( 4.8,  9.8)";"0.7 (0.5, 1.0)";"2.9 (1.9, 3.9)";"2.9 (1.9, 3.9)";" 42.0 (27.6,  56.5)";"21.0 (13.8, 28.2)";" 4.6 (3.0,  6.1)";"2.2 (1.4, 2.9)";"2778.0 (1823.2, 3732.9)";" 592.4 ( 388.8,  796.0)"
"2015-03-01";"110";"2667.2 (1751.9, 3582.6)";" 554.3 ( 364.1,  744.5)";" 7.2 ( 4.7,  9.6)";"0.7 (0.5, 1.0)";"2.9 (1.9, 3.8)";"2.9 (1.9, 3.8)";" 41.2 (27.1,  55.3)";"20.6 (13.5, 27.7)";" 4.5 (2.9,  6.0)";"2.1 (1.4, 2.9)";"2722.9 (1788.5, 3657.4)";" 580.6 ( 381.4,  779.9)"
"2015-02-28";"109";"2614.0 (1718.6, 3509.5)";" 543.2 ( 357.2,  729.3)";" 7.0 ( 4.6,  9.4)";"0.7 (0.5, 0.9)";"2.8 (1.8, 3.8)";"2.8 (1.8, 3.8)";" 40.4 (26.5,  54.2)";"20.2 (13.3, 27.1)";" 4.4 (2.9,  5.9)";"2.1 (1.4, 2.8)";"2668.6 (1754.5, 3582.8)";" 569.0 ( 374.1,  764.0)"
"2015-02-27";"108";"2561.7 (1686.0, 3437.4)";" 532.4 ( 350.4,  714.3)";" 6.9 ( 4.5,  9.2)";"0.7 (0.5, 0.9)";"2.8 (1.8, 3.7)";"2.8 (1.8, 3.7)";" 39.6 (26.0,  53.1)";"19.8 (13.0, 26.5)";" 4.3 (2.8,  5.8)";"2.1 (1.4, 2.8)";"2615.2 (1721.2, 3509.1)";" 557.6 ( 367.0,  748.3)"
"2015-02-26";"107";"2510.2 (1654.1, 3366.2)";" 521.7 ( 343.7,  699.6)";" 6.7 ( 4.4,  9.0)";"0.7 (0.4, 0.9)";"2.7 (1.8, 3.6)";"2.7 (1.8, 3.6)";" 38.8 (25.5,  52.0)";"19.4 (12.8, 26.0)";" 4.2 (2.8,  5.7)";"2.0 (1.3, 2.7)";"2562.6 (1688.6, 3436.5)";" 546.4 ( 360.1,  732.8)"
