"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-02-23";"104";" 5791 ( -1289, 12871)";" 6 ( -2, 14)";"13 ( -3,  29)";" 3 (-1,  7)";" 7 ( -2, 16)";"10 ( -2, 22)";"19 ( -5,  43)";"10 ( -2, 22)";"26 ( -6,  58)";"10 ( -2, 22)";" 52 ( -11, 115)";"15 ( -3,  33)";" 6 ( -2, 14)";" 8 ( -2, 18)";"185 (102, 268)"
"2015-02-22";"103";" 5690 ( -1217, 12597)";" 6 ( -2, 14)";"13 ( -3,  29)";" 3 (-1,  7)";" 7 ( -2, 16)";" 9 ( -2, 20)";"19 ( -4,  42)";" 9 ( -2, 20)";"25 ( -6,  56)";" 9 ( -2, 20)";" 51 ( -10, 112)";"15 ( -3,  33)";" 6 ( -2, 14)";" 8 ( -2, 18)";"180 ( 99, 261)"
"2015-02-21";"102";" 5590 ( -1149, 12329)";" 6 ( -1, 13)";"13 ( -2,  28)";" 3 (-1,  7)";" 7 ( -1, 15)";" 9 ( -2, 20)";"19 ( -4,  42)";" 9 ( -2, 20)";"25 ( -5,  55)";" 9 ( -2, 20)";" 50 ( -10, 110)";"14 ( -3,  31)";" 6 ( -1, 13)";" 8 ( -1, 17)";"178 ( 99, 257)"
"2015-02-20";"101";" 5492 ( -1082, 12066)";" 6 ( -1, 13)";"12 ( -3,  27)";" 3 (-1,  7)";" 7 ( -1, 15)";" 9 ( -2, 20)";"18 ( -4,  40)";" 9 ( -2, 20)";"24 ( -5,  53)";" 9 ( -2, 20)";" 49 ( -10, 108)";"14 ( -3,  31)";" 6 ( -1, 13)";" 8 ( -1, 17)";"174 ( 97, 251)"
"2015-02-19";"100";" 5395 ( -1017, 11807)";" 6 ( -1, 13)";"12 ( -2,  26)";" 3 (-1,  7)";" 7 ( -1, 15)";" 9 ( -2, 20)";"18 ( -3,  39)";" 9 ( -2, 20)";"24 ( -5,  53)";" 9 ( -2, 20)";" 48 (  -9, 105)";"14 ( -2,  30)";" 6 ( -1, 13)";" 8 ( -1, 17)";"173 ( 98, 248)"
"2015-02-18";"99";" 5301 (  -954, 11556)";" 6 ( -1, 13)";"12 ( -2,  26)";" 3 ( 0,  6)";" 7 ( -1, 15)";" 9 ( -1, 19)";"18 ( -3,  39)";" 9 ( -1, 19)";"24 ( -4,  52)";" 9 ( -1, 19)";" 47 (  -9, 103)";"14 ( -2,  30)";" 6 ( -1, 13)";" 7 ( -2, 16)";"171 ( 98, 244)"
"2015-02-17";"98";" 5208 (  -894, 11310)";" 6 ( -1, 13)";"12 ( -2,  26)";" 3 ( 0,  6)";" 7 ( -1, 15)";" 9 ( -1, 19)";"17 ( -3,  37)";" 9 ( -1, 19)";"23 ( -4,  50)";" 9 ( -1, 19)";" 46 (  -8, 100)";"13 ( -3,  29)";" 6 ( -1, 13)";" 7 ( -2, 16)";"167 ( 96, 238)"
"2015-02-16";"97";" 5117 (  -835, 11069)";" 6 ( -1, 13)";"12 ( -1,  25)";" 3 ( 0,  6)";" 6 ( -1, 13)";" 8 ( -2, 18)";"17 ( -3,  37)";" 8 ( -2, 18)";"23 ( -3,  49)";" 8 ( -2, 18)";" 46 (  -7,  99)";"13 ( -2,  28)";" 6 ( -1, 13)";" 7 ( -1, 15)";"163 ( 94, 232)"
"2015-02-15";"96";" 5027 (  -778, 10832)";" 6 (  0, 12)";"11 ( -2,  24)";" 3 ( 0,  6)";" 6 ( -1, 13)";" 8 ( -2, 18)";"17 ( -2,  36)";" 8 ( -2, 18)";"22 ( -4,  48)";" 8 ( -2, 18)";" 45 (  -7,  97)";"13 ( -2,  28)";" 6 (  0, 12)";" 7 ( -1, 15)";"160 ( 92, 228)"
"2015-02-14";"95";" 4940 (  -722, 10602)";" 5 ( -1, 11)";"11 ( -2,  24)";" 3 ( 0,  6)";" 6 ( -1, 13)";" 8 ( -1, 17)";"17 ( -2,  36)";" 8 ( -1, 17)";"22 ( -3,  47)";" 8 ( -1, 17)";" 44 (  -6,  94)";"13 ( -1,  27)";" 5 ( -1, 11)";" 7 ( -1, 15)";"157 ( 91, 223)"
"2015-02-13";"94";" 4854 (  -669, 10377)";" 5 ( -1, 11)";"11 ( -1,  23)";" 3 ( 0,  6)";" 6 ( -1, 13)";" 8 ( -1, 17)";"16 ( -3,  35)";" 8 ( -1, 17)";"22 ( -3,  47)";" 8 ( -1, 17)";" 43 (  -6,  92)";"12 ( -2,  26)";" 5 ( -1, 11)";" 7 ( -1, 15)";"154 ( 90, 218)"
"2015-02-12";"93";" 4769 (  -617, 10155)";" 5 ( -1, 11)";"11 ( -1,  23)";" 3 ( 0,  6)";" 6 ( -1, 13)";" 8 ( -1, 17)";"16 ( -2,  34)";" 8 ( -1, 17)";"21 ( -3,  45)";" 8 ( -1, 17)";" 42 (  -6,  90)";"12 ( -2,  26)";" 5 ( -1, 11)";" 7 ( -1, 15)";"152 ( 89, 215)"
"2015-02-11";"92";" 4686 (  -567,  9939)";" 5 ( -1, 11)";"11 ( -1,  23)";" 3 ( 0,  6)";" 6 ( -1, 13)";" 8 ( -1, 17)";"16 ( -2,  34)";" 8 ( -1, 17)";"21 ( -2,  44)";" 8 ( -1, 17)";" 42 (  -5,  89)";"12 ( -1,  25)";" 5 ( -1, 11)";" 7 (  0, 14)";"152 ( 91, 213)"
"2015-02-10";"91";" 4604 (  -520,  9728)";" 5 ( -1, 11)";"10 ( -2,  22)";" 3 ( 0,  6)";" 6 (  0, 12)";" 8 (  0, 16)";"15 ( -2,  32)";" 8 (  0, 16)";"20 ( -3,  43)";" 8 (  0, 16)";" 41 (  -5,  87)";"12 ( -1,  25)";" 5 ( -1, 11)";" 6 ( -1, 13)";"147 ( 87, 207)"
"2015-02-09";"90";" 4524 (  -473,  9521)";" 5 (  0, 10)";"10 ( -1,  21)";" 2 (-1,  5)";" 6 (  0, 12)";" 7 ( -1, 15)";"15 ( -2,  32)";" 7 ( -1, 15)";"20 ( -2,  42)";" 7 ( -1, 15)";" 40 (  -4,  84)";"12 ( -1,  25)";" 5 (  0, 10)";" 6 ( -1, 13)";"142 ( 84, 200)"
"2015-02-08";"89";" 4446 (  -427,  9319)";" 5 (  0, 10)";"10 ( -1,  21)";" 2 (-1,  5)";" 6 (  0, 12)";" 7 ( -1, 15)";"15 ( -1,  31)";" 7 ( -1, 15)";"20 ( -2,  42)";" 7 ( -1, 15)";" 40 (  -3,  83)";"11 ( -1,  23)";" 5 (  0, 10)";" 6 ( -1, 13)";"141 ( 84, 198)"
"2015-02-07";"88";" 4369 (  -383,  9121)";" 5 (  0, 10)";"10 ( -1,  21)";" 2 (-1,  5)";" 5 ( -1, 11)";" 7 ( -1, 15)";"15 ( -1,  31)";" 7 ( -1, 15)";"19 ( -2,  40)";" 7 ( -1, 15)";" 39 (  -3,  81)";"11 ( -1,  23)";" 5 (  0, 10)";" 6 ( -1, 13)";"138 ( 83, 193)"
"2015-02-06";"87";" 4293 (  -341,  8927)";" 5 (  0, 10)";"10 (  0,  20)";" 2 (-1,  5)";" 5 ( -1, 11)";" 7 ( -1, 15)";"14 ( -2,  30)";" 7 ( -1, 15)";"19 ( -2,  40)";" 7 ( -1, 15)";" 38 (  -3,  79)";"11 ( -1,  23)";" 5 (  0, 10)";" 6 (  0, 12)";"136 ( 82, 190)"
"2015-02-05";"86";" 4218 (  -301,  8737)";" 5 (  0, 10)";" 9 ( -1,  19)";" 2 ( 0,  4)";" 5 ( -1, 11)";" 7 (  0, 14)";"14 ( -1,  29)";" 7 (  0, 14)";"19 ( -1,  39)";" 7 (  0, 14)";" 38 (  -2,  78)";"11 ( -1,  23)";" 5 (  0, 10)";" 6 (  0, 12)";"135 ( 82, 188)"
"2015-02-04";"85";" 4146 (  -261,  8553)";" 5 (  0, 10)";" 9 ( -1,  19)";" 2 ( 0,  4)";" 5 ( -1, 11)";" 7 (  0, 14)";"14 ( -1,  29)";" 7 (  0, 14)";"18 ( -2,  38)";" 7 (  0, 14)";" 37 (  -2,  76)";"11 (  0,  22)";" 5 (  0, 10)";" 6 (  0, 12)";"133 ( 82, 184)"
"2015-02-03";"84";" 4074 (  -223,  8371)";" 4 ( -1,  9)";" 9 ( -1,  19)";" 2 ( 0,  4)";" 5 (  0, 10)";" 7 (  0, 14)";"14 (  0,  28)";" 7 (  0, 14)";"18 ( -1,  37)";" 7 (  0, 14)";" 36 (  -2,  74)";"10 ( -1,  21)";" 4 ( -1,  9)";" 6 (  0, 12)";"129 ( 79, 179)"
"2015-02-02";"83";" 4003 (  -187,  8193)";" 4 ( -1,  9)";" 9 (  0,  18)";" 2 ( 0,  4)";" 5 (  0, 10)";" 7 (  0, 14)";"13 ( -1,  27)";" 7 (  0, 14)";"18 ( -1,  37)";" 7 (  0, 14)";" 36 (  -1,  73)";"10 ( -1,  21)";" 4 ( -1,  9)";" 6 (  0, 12)";"128 ( 79, 177)"
"2015-02-01";"82";" 3934 (  -152,  8020)";" 4 (  0,  8)";" 9 (  0,  18)";" 2 ( 0,  4)";" 5 (  0, 10)";" 6 ( -1, 13)";"13 ( -1,  27)";" 6 ( -1, 13)";"18 (  0,  36)";" 6 ( -1, 13)";" 35 (  -1,  71)";"10 (  0,  20)";" 4 (  0,  8)";" 6 (  0, 12)";"124 ( 76, 172)"
"2015-01-31";"81";" 3867 (  -117,  7851)";" 4 (  0,  8)";" 9 (  0,  18)";" 2 ( 0,  4)";" 5 (  0, 10)";" 6 ( -1, 13)";"13 (  0,  26)";" 6 ( -1, 13)";"17 ( -1,  35)";" 6 ( -1, 13)";" 34 (  -1,  69)";"10 (  0,  20)";" 4 (  0,  8)";" 5 ( -1, 11)";"121 ( 75, 167)"
"2015-01-30";"80";" 3800 (   -84,  7684)";" 4 (  0,  8)";" 9 (  0,  18)";" 2 ( 0,  4)";" 5 (  0, 10)";" 6 (  0, 12)";"13 (  0,  26)";" 6 (  0, 12)";"17 (  0,  34)";" 6 (  0, 12)";" 34 (  -1,  69)";"10 (  0,  20)";" 4 (  0,  8)";" 5 (  0, 10)";"121 ( 76, 166)"
"2015-01-29";"79";" 3735 (   -52,  7522)";" 4 (  0,  8)";" 8 ( -1,  17)";" 2 ( 0,  4)";" 5 (  0, 10)";" 6 (  0, 12)";"13 (  0,  26)";" 6 (  0, 12)";"17 (  0,  34)";" 6 (  0, 12)";" 33 (  -1,  67)";"10 (  0,  20)";" 4 (  0,  8)";" 5 (  0, 10)";"119 ( 75, 163)"
"2015-01-28";"78";" 3671 (   -22,  7364)";" 4 (  0,  8)";" 8 (  0,  16)";" 2 ( 0,  4)";" 5 (  0, 10)";" 6 (  0, 12)";"12 (  0,  24)";" 6 (  0, 12)";"16 (  0,  32)";" 6 (  0, 12)";" 33 (   0,  66)";" 9 (  0,  18)";" 4 (  0,  8)";" 5 (  0, 10)";"116 ( 73, 159)"
"2015-01-27";"77";" 3608 (     8,  7208)";" 4 (  0,  8)";" 8 (  0,  16)";" 2 ( 0,  4)";" 5 (  0, 10)";" 6 (  0, 12)";"12 (  0,  24)";" 6 (  0, 12)";"16 (  0,  32)";" 6 (  0, 12)";" 32 (   0,  64)";" 9 (  0,  18)";" 4 (  0,  8)";" 5 (  0, 10)";"115 ( 73, 157)"
"2015-01-26";"76";" 3546 (    36,  7056)";" 4 (  0,  8)";" 8 (  0,  16)";" 2 ( 0,  4)";" 4 (  0,  8)";" 6 (  0, 12)";"12 (  0,  24)";" 6 (  0, 12)";"16 (  0,  32)";" 6 (  0, 12)";" 32 (   1,  63)";" 9 (  0,  18)";" 4 (  0,  8)";" 5 (  0, 10)";"114 ( 73, 155)"
"2015-01-25";"75";" 3485 (    63,  6907)";" 4 (  0,  8)";" 8 (  0,  16)";" 2 ( 0,  4)";" 4 (  0,  8)";" 6 (  0, 12)";"12 (  1,  23)";" 6 (  0, 12)";"16 (  1,  31)";" 6 (  0, 12)";" 31 (   1,  61)";" 9 (  0,  18)";" 4 (  0,  8)";" 5 (  0, 10)";"113 ( 73, 153)"
"2015-01-24";"74";" 3425 (    89,  6761)";" 4 (  0,  8)";" 8 (  0,  16)";" 2 ( 0,  4)";" 4 (  0,  8)";" 6 (  0, 12)";"11 (  0,  22)";" 6 (  0, 12)";"15 (  0,  30)";" 6 (  0, 12)";" 30 (   0,  60)";" 9 (  0,  18)";" 4 (  0,  8)";" 5 (  0, 10)";"110 ( 71, 149)"
"2015-01-23";"73";" 3367 (   115,  6619)";" 4 (  0,  8)";" 8 (  1,  15)";" 2 ( 0,  4)";" 4 (  0,  8)";" 6 (  1, 11)";"11 (  0,  22)";" 6 (  1, 11)";"15 (  1,  29)";" 6 (  1, 11)";" 30 (   1,  59)";" 9 (  1,  17)";" 4 (  0,  8)";" 5 (  0, 10)";"110 ( 72, 148)"
"2015-01-22";"72";" 3309 (   139,  6479)";" 4 (  1,  7)";" 7 (  0,  14)";" 2 ( 0,  4)";" 4 (  0,  8)";" 5 (  0, 10)";"11 (  0,  22)";" 5 (  0, 10)";"15 (  1,  29)";" 5 (  0, 10)";" 29 (   1,  57)";" 8 (  0,  16)";" 4 (  1,  7)";" 5 (  1,  9)";"104 ( 67, 141)"
"2015-01-21";"71";" 3253 (   163,  6343)";" 4 (  1,  7)";" 7 (  0,  14)";" 2 ( 0,  4)";" 4 (  0,  8)";" 5 (  0, 10)";"11 (  1,  21)";" 5 (  0, 10)";"14 (  0,  28)";" 5 (  0, 10)";" 29 (   1,  57)";" 8 (  0,  16)";" 4 (  1,  7)";" 5 (  1,  9)";"103 ( 67, 139)"
"2015-01-20";"70";" 3197 (   185,  6209)";" 4 (  1,  7)";" 7 (  0,  14)";" 2 ( 0,  4)";" 4 (  0,  8)";" 5 (  0, 10)";"11 (  1,  21)";" 5 (  0, 10)";"14 (  1,  27)";" 5 (  0, 10)";" 28 (   1,  55)";" 8 (  0,  16)";" 4 (  1,  7)";" 4 (  0,  8)";"101 ( 66, 136)"
"2015-01-19";"69";" 3143 (   207,  6079)";" 3 (  0,  6)";" 7 (  0,  14)";" 2 ( 0,  4)";" 4 (  0,  8)";" 5 (  0, 10)";"11 (  1,  21)";" 5 (  0, 10)";"14 (  1,  27)";" 5 (  0, 10)";" 28 (   2,  54)";" 8 (  1,  15)";" 3 (  0,  6)";" 4 (  0,  8)";" 99 ( 65, 133)"
"2015-01-18";"68";" 3090 (   228,  5952)";" 3 (  0,  6)";" 7 (  1,  13)";" 2 ( 0,  4)";" 4 (  0,  8)";" 5 (  0, 10)";"10 (  0,  20)";" 5 (  0, 10)";"14 (  1,  27)";" 5 (  0, 10)";" 28 (   3,  53)";" 8 (  1,  15)";" 3 (  0,  6)";" 4 (  0,  8)";" 98 ( 65, 131)"
"2015-01-17";"67";" 3037 (   248,  5826)";" 3 (  0,  6)";" 7 (  1,  13)";" 2 ( 0,  4)";" 4 (  1,  7)";" 5 (  0, 10)";"10 (  1,  19)";" 5 (  0, 10)";"14 (  2,  26)";" 5 (  0, 10)";" 27 (   2,  52)";" 8 (  1,  15)";" 3 (  0,  6)";" 4 (  0,  8)";" 97 ( 64, 130)"
"2015-01-16";"66";" 2986 (   267,  5705)";" 3 (  0,  6)";" 7 (  1,  13)";" 2 ( 1,  3)";" 4 (  1,  7)";" 5 (  1,  9)";"10 (  1,  19)";" 5 (  1,  9)";"13 (  1,  25)";" 5 (  1,  9)";" 27 (   3,  51)";" 8 (  1,  15)";" 3 (  0,  6)";" 4 (  0,  8)";" 96 ( 64, 128)"
"2015-01-15";"65";" 2935 (   285,  5585)";" 3 (  0,  6)";" 7 (  1,  13)";" 2 ( 1,  3)";" 4 (  1,  7)";" 5 (  1,  9)";"10 (  1,  19)";" 5 (  1,  9)";"13 (  1,  25)";" 5 (  1,  9)";" 26 (   2,  50)";" 7 (  0,  14)";" 3 (  0,  6)";" 4 (  0,  8)";" 94 ( 63, 125)"
"2015-01-14";"64";" 2885 (   302,  5468)";" 3 (  0,  6)";" 6 (  0,  12)";" 2 ( 1,  3)";" 4 (  1,  7)";" 5 (  1,  9)";"10 (  1,  19)";" 5 (  1,  9)";"13 (  2,  24)";" 5 (  1,  9)";" 26 (   3,  49)";" 7 (  0,  14)";" 3 (  0,  6)";" 4 (  0,  8)";" 93 ( 63, 123)"
"2015-01-13";"63";" 2836 (   319,  5353)";" 3 (  0,  6)";" 6 (  0,  12)";" 2 ( 1,  3)";" 4 (  1,  7)";" 5 (  1,  9)";"10 (  2,  18)";" 5 (  1,  9)";"13 (  2,  24)";" 5 (  1,  9)";" 25 (   3,  47)";" 7 (  1,  13)";" 3 (  0,  6)";" 4 (  0,  8)";" 92 ( 63, 121)"
"2015-01-12";"62";" 2789 (   336,  5242)";" 3 (  0,  6)";" 6 (  0,  12)";" 2 ( 1,  3)";" 3 (  0,  6)";" 5 (  1,  9)";" 9 (  1,  17)";" 5 (  1,  9)";"12 (  1,  23)";" 5 (  1,  9)";" 25 (   3,  47)";" 7 (  1,  13)";" 3 (  0,  6)";" 4 (  1,  7)";" 89 ( 60, 118)"
"2015-01-11";"61";" 2742 (   352,  5132)";" 3 (  0,  6)";" 6 (  1,  11)";" 2 ( 1,  3)";" 3 (  0,  6)";" 5 (  1,  9)";" 9 (  1,  17)";" 5 (  1,  9)";"12 (  1,  23)";" 5 (  1,  9)";" 24 (   3,  45)";" 7 (  1,  13)";" 3 (  0,  6)";" 4 (  1,  7)";" 88 ( 60, 116)"
"2015-01-10";"60";" 2695 (   366,  5024)";" 3 (  0,  6)";" 6 (  1,  11)";" 1 ( 0,  2)";" 3 (  0,  6)";" 4 (  0,  8)";" 9 (  1,  17)";" 4 (  0,  8)";"12 (  2,  22)";" 4 (  0,  8)";" 24 (   3,  45)";" 7 (  1,  13)";" 3 (  0,  6)";" 4 (  1,  7)";" 84 ( 57, 111)"
"2015-01-09";"59";" 2650 (   380,  4920)";" 3 (  1,  5)";" 6 (  1,  11)";" 1 ( 0,  2)";" 3 (  0,  6)";" 4 (  0,  8)";" 9 (  1,  17)";" 4 (  0,  8)";"12 (  2,  22)";" 4 (  0,  8)";" 24 (   4,  44)";" 7 (  1,  13)";" 3 (  1,  5)";" 4 (  1,  7)";" 84 ( 58, 110)"
"2015-01-08";"58";" 2605 (   393,  4817)";" 3 (  1,  5)";" 6 (  1,  11)";" 1 ( 0,  2)";" 3 (  0,  6)";" 4 (  0,  8)";" 9 (  2,  16)";" 4 (  0,  8)";"12 (  2,  22)";" 4 (  0,  8)";" 23 (   3,  43)";" 7 (  1,  13)";" 3 (  1,  5)";" 4 (  1,  7)";" 83 ( 57, 109)"
"2015-01-07";"57";" 2562 (   407,  4717)";" 3 (  1,  5)";" 6 (  1,  11)";" 1 ( 0,  2)";" 3 (  0,  6)";" 4 (  0,  8)";" 9 (  2,  16)";" 4 (  0,  8)";"11 (  1,  21)";" 4 (  0,  8)";" 23 (   4,  42)";" 7 (  2,  12)";" 3 (  1,  5)";" 4 (  1,  7)";" 82 ( 57, 107)"
"2015-01-06";"56";" 2519 (   419,  4619)";" 3 (  1,  5)";" 6 (  1,  11)";" 1 ( 0,  2)";" 3 (  0,  6)";" 4 (  1,  7)";" 8 (  1,  15)";" 4 (  1,  7)";"11 (  2,  20)";" 4 (  1,  7)";" 22 (   3,  41)";" 6 (  1,  11)";" 3 (  1,  5)";" 4 (  1,  7)";" 79 ( 54, 104)"
"2015-01-05";"55";" 2476 (   430,  4522)";" 3 (  1,  5)";" 6 (  1,  11)";" 1 ( 0,  2)";" 3 (  0,  6)";" 4 (  1,  7)";" 8 (  1,  15)";" 4 (  1,  7)";"11 (  2,  20)";" 4 (  1,  7)";" 22 (   4,  40)";" 6 (  1,  11)";" 3 (  1,  5)";" 3 (  0,  6)";" 78 ( 54, 102)"
"2015-01-04";"54";" 2435 (   442,  4428)";" 3 (  1,  5)";" 5 (  1,   9)";" 1 ( 0,  2)";" 3 (  1,  5)";" 4 (  1,  7)";" 8 (  1,  15)";" 4 (  1,  7)";"11 (  2,  20)";" 4 (  1,  7)";" 22 (   4,  40)";" 6 (  1,  11)";" 3 (  1,  5)";" 3 (  0,  6)";" 77 ( 54, 100)"
"2015-01-03";"53";" 2394 (   452,  4336)";" 3 (  1,  5)";" 5 (  1,   9)";" 1 ( 0,  2)";" 3 (  1,  5)";" 4 (  1,  7)";" 8 (  1,  15)";" 4 (  1,  7)";"11 (  2,  20)";" 4 (  1,  7)";" 21 (   4,  38)";" 6 (  1,  11)";" 3 (  1,  5)";" 3 (  0,  6)";" 76 ( 53,  99)"
"2015-01-02";"52";" 2354 (   462,  4246)";" 3 (  1,  5)";" 5 (  1,   9)";" 1 ( 0,  2)";" 3 (  1,  5)";" 4 (  1,  7)";" 8 (  2,  14)";" 4 (  1,  7)";"10 (  2,  18)";" 4 (  1,  7)";" 21 (   4,  38)";" 6 (  1,  11)";" 3 (  1,  5)";" 3 (  0,  6)";" 75 ( 53,  97)"
"2015-01-01";"51";" 2315 (   472,  4158)";" 3 (  1,  5)";" 5 (  1,   9)";" 1 ( 0,  2)";" 3 (  1,  5)";" 4 (  1,  7)";" 8 (  2,  14)";" 4 (  1,  7)";"10 (  2,  18)";" 4 (  1,  7)";" 21 (   5,  37)";" 6 (  1,  11)";" 3 (  1,  5)";" 3 (  0,  6)";" 75 ( 53,  97)"
"2014-12-31";"50";" 2277 (   482,  4072)";" 3 (  1,  5)";" 5 (  1,   9)";" 1 ( 0,  2)";" 3 (  1,  5)";" 4 (  1,  7)";" 8 (  2,  14)";" 4 (  1,  7)";"10 (  2,  18)";" 4 (  1,  7)";" 20 (   4,  36)";" 6 (  1,  11)";" 3 (  1,  5)";" 3 (  0,  6)";" 74 ( 53,  95)"
"2014-12-30";"49";" 2239 (   490,  3988)";" 2 (  0,  4)";" 5 (  1,   9)";" 1 ( 0,  2)";" 3 (  1,  5)";" 4 (  1,  7)";" 8 (  2,  14)";" 4 (  1,  7)";"10 (  2,  18)";" 4 (  1,  7)";" 20 (   4,  36)";" 6 (  2,  10)";" 2 (  0,  4)";" 3 (  1,  5)";" 72 ( 52,  92)"
"2014-12-29";"48";" 2201 (   498,  3904)";" 2 (  0,  4)";" 5 (  1,   9)";" 1 ( 0,  2)";" 3 (  1,  5)";" 4 (  1,  7)";" 7 (  1,  13)";" 4 (  1,  7)";"10 (  2,  18)";" 4 (  1,  7)";" 20 (   5,  35)";" 6 (  2,  10)";" 2 (  0,  4)";" 3 (  1,  5)";" 71 ( 51,  91)"
"2014-12-28";"47";" 2165 (   506,  3824)";" 2 (  0,  4)";" 5 (  1,   9)";" 1 ( 0,  2)";" 3 (  1,  5)";" 4 (  1,  7)";" 7 (  1,  13)";" 4 (  1,  7)";"10 (  3,  17)";" 4 (  1,  7)";" 19 (   4,  34)";" 6 (  2,  10)";" 2 (  0,  4)";" 3 (  1,  5)";" 70 ( 51,  89)"
"2014-12-27";"46";" 2129 (   513,  3745)";" 2 (  0,  4)";" 5 (  1,   9)";" 1 ( 0,  2)";" 3 (  1,  5)";" 4 (  1,  7)";" 7 (  2,  12)";" 4 (  1,  7)";" 9 (  2,  16)";" 4 (  1,  7)";" 19 (   5,  33)";" 5 (  1,   9)";" 2 (  0,  4)";" 3 (  1,  5)";" 68 ( 49,  87)"
"2014-12-26";"45";" 2094 (   520,  3668)";" 2 (  0,  4)";" 5 (  1,   9)";" 1 ( 0,  2)";" 3 (  1,  5)";" 3 (  0,  6)";" 7 (  2,  12)";" 3 (  0,  6)";" 9 (  2,  16)";" 3 (  0,  6)";" 19 (   5,  33)";" 5 (  1,   9)";" 2 (  0,  4)";" 3 (  1,  5)";" 65 ( 47,  83)"
"2014-12-25";"44";" 2059 (   526,  3592)";" 2 (  0,  4)";" 5 (  2,   8)";" 1 ( 0,  2)";" 3 (  1,  5)";" 3 (  0,  6)";" 7 (  2,  12)";" 3 (  0,  6)";" 9 (  2,  16)";" 3 (  0,  6)";" 18 (   4,  32)";" 5 (  1,   9)";" 2 (  0,  4)";" 3 (  1,  5)";" 64 ( 46,  82)"
"2014-12-24";"43";" 2025 (   532,  3518)";" 2 (  0,  4)";" 5 (  2,   8)";" 1 ( 0,  2)";" 3 (  1,  5)";" 3 (  1,  5)";" 7 (  2,  12)";" 3 (  1,  5)";" 9 (  2,  16)";" 3 (  1,  5)";" 18 (   5,  31)";" 5 (  1,   9)";" 2 (  0,  4)";" 3 (  1,  5)";" 64 ( 47,  81)"
"2014-12-23";"42";" 1992 (   539,  3445)";" 2 (  0,  4)";" 4 (  1,   7)";" 1 ( 0,  2)";" 2 (  0,  4)";" 3 (  1,  5)";" 7 (  2,  12)";" 3 (  1,  5)";" 9 (  3,  15)";" 3 (  1,  5)";" 18 (   5,  31)";" 5 (  1,   9)";" 2 (  0,  4)";" 3 (  1,  5)";" 62 ( 45,  79)"
"2014-12-22";"41";" 1959 (   544,  3374)";" 2 (  0,  4)";" 4 (  1,   7)";" 1 ( 0,  2)";" 2 (  0,  4)";" 3 (  1,  5)";" 7 (  2,  12)";" 3 (  1,  5)";" 9 (  3,  15)";" 3 (  1,  5)";" 17 (   4,  30)";" 5 (  1,   9)";" 2 (  0,  4)";" 3 (  1,  5)";" 61 ( 44,  78)"
"2014-12-21";"40";" 1927 (   549,  3305)";" 2 (  0,  4)";" 4 (  1,   7)";" 1 ( 0,  2)";" 2 (  0,  4)";" 3 (  1,  5)";" 6 (  1,  11)";" 3 (  1,  5)";" 9 (  3,  15)";" 3 (  1,  5)";" 17 (   5,  29)";" 5 (  1,   9)";" 2 (  0,  4)";" 3 (  1,  5)";" 60 ( 44,  76)"
"2014-12-20";"39";" 1895 (   553,  3237)";" 2 (  1,  3)";" 4 (  1,   7)";" 1 ( 0,  2)";" 2 (  0,  4)";" 3 (  1,  5)";" 6 (  2,  10)";" 3 (  1,  5)";" 8 (  2,  14)";" 3 (  1,  5)";" 17 (   5,  29)";" 5 (  2,   8)";" 2 (  1,  3)";" 3 (  1,  5)";" 59 ( 43,  75)"
"2014-12-19";"38";" 1864 (   558,  3170)";" 2 (  1,  3)";" 4 (  1,   7)";" 1 ( 0,  2)";" 2 (  0,  4)";" 3 (  1,  5)";" 6 (  2,  10)";" 3 (  1,  5)";" 8 (  2,  14)";" 3 (  1,  5)";" 17 (   5,  29)";" 5 (  2,   8)";" 2 (  1,  3)";" 3 (  1,  5)";" 59 ( 44,  74)"
"2014-12-18";"37";" 1833 (   561,  3105)";" 2 (  1,  3)";" 4 (  1,   7)";" 1 ( 0,  2)";" 2 (  0,  4)";" 3 (  1,  5)";" 6 (  2,  10)";" 3 (  1,  5)";" 8 (  2,  14)";" 3 (  1,  5)";" 16 (   5,  27)";" 5 (  2,   8)";" 2 (  1,  3)";" 3 (  1,  5)";" 58 ( 43,  73)"
"2014-12-17";"36";" 1803 (   565,  3041)";" 2 (  1,  3)";" 4 (  1,   7)";" 1 ( 0,  2)";" 2 (  0,  4)";" 3 (  1,  5)";" 6 (  2,  10)";" 3 (  1,  5)";" 8 (  2,  14)";" 3 (  1,  5)";" 16 (   5,  27)";" 5 (  2,   8)";" 2 (  1,  3)";" 3 (  1,  5)";" 58 ( 44,  72)"
"2014-12-16";"35";" 1774 (   569,  2979)";" 2 (  1,  3)";" 4 (  1,   7)";" 1 ( 0,  2)";" 2 (  0,  4)";" 3 (  1,  5)";" 6 (  2,  10)";" 3 (  1,  5)";" 8 (  3,  13)";" 3 (  1,  5)";" 16 (   5,  27)";" 5 (  2,   8)";" 2 (  1,  3)";" 2 (  0,  4)";" 57 ( 43,  71)"
