"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2014-12-02";"21";" 504 (  105,   903)";" 252 (   53,   451)";" 252 (   53,   451)";" 50 (  10,   90)";" 504 (  105,   903)";" 1058 (  568,  1548)"
"2014-12-01";"20";" 496 (  108,   884)";" 248 (   54,   442)";" 248 (   54,   442)";" 50 (  11,   89)";" 496 (  108,   884)";" 1042 (  566,  1518)"
"2014-11-30";"19";" 488 (  111,   865)";" 244 (   55,   433)";" 244 (   55,   433)";" 49 (  11,   87)";" 488 (  111,   865)";" 1025 (  562,  1488)"
"2014-11-29";"18";" 480 (  113,   847)";" 240 (   57,   423)";" 240 (   57,   423)";" 48 (  11,   85)";" 480 (  113,   847)";" 1008 (  558,  1458)"
"2014-11-28";"17";" 472 (  116,   828)";" 236 (   58,   414)";" 236 (   58,   414)";" 47 (  11,   83)";" 472 (  116,   828)";"  991 (  553,  1429)"
"2014-11-27";"16";" 465 (  119,   811)";" 233 (   60,   406)";" 233 (   60,   406)";" 46 (  11,   81)";" 465 (  119,   811)";"  977 (  551,  1403)"
"2014-11-26";"15";" 457 (  120,   794)";" 228 (   60,   396)";" 228 (   60,   396)";" 46 (  12,   80)";" 457 (  120,   794)";"  959 (  545,  1373)"
"2014-11-25";"14";" 450 (  123,   777)";" 225 (   61,   389)";" 225 (   61,   389)";" 45 (  12,   78)";" 450 (  123,   777)";"  945 (  543,  1347)"
"2014-11-24";"13";" 443 (  125,   761)";" 222 (   63,   381)";" 222 (   63,   381)";" 44 (  12,   76)";" 443 (  125,   761)";"  931 (  540,  1322)"
"2014-11-23";"12";" 436 (  127,   745)";" 218 (   63,   373)";" 218 (   63,   373)";" 44 (  13,   75)";" 436 (  127,   745)";"  916 (  536,  1296)"
"2014-11-22";"11";" 429 (  129,   729)";" 214 (   64,   364)";" 214 (   64,   364)";" 43 (  13,   73)";" 429 (  129,   729)";"  900 (  531,  1269)"
"2014-11-21";"10";" 422 (  130,   714)";" 211 (   65,   357)";" 211 (   65,   357)";" 42 (  13,   71)";" 422 (  130,   714)";"  886 (  528,  1244)"
"2014-11-20";"9";" 416 (  133,   699)";" 208 (   66,   350)";" 208 (   66,   350)";" 42 (  14,   70)";" 416 (  133,   699)";"  874 (  526,  1222)"
"2014-11-19";"8";" 409 (  134,   684)";" 204 (   66,   342)";" 204 (   66,   342)";" 41 (  13,   69)";" 409 (  134,   684)";"  858 (  520,  1196)"
"2014-11-18";"7";" 403 (  136,   670)";" 202 (   68,   336)";" 202 (   68,   336)";" 40 (  13,   67)";" 403 (  136,   670)";"  847 (  519,  1175)"
"2014-11-17";"6";" 396 (  136,   656)";" 198 (   68,   328)";" 198 (   68,   328)";" 40 (  14,   66)";" 396 (  136,   656)";"  832 (  513,  1151)"
"2014-11-16";"5";" 390 (  138,   642)";" 195 (   69,   321)";" 195 (   69,   321)";" 39 (  14,   64)";" 390 (  138,   642)";"  819 (  509,  1129)"
"2014-11-15";"4";" 384 (  139,   629)";" 192 (   70,   314)";" 192 (   70,   314)";" 38 (  14,   62)";" 384 (  139,   629)";"  806 (  505,  1107)"
"2014-11-14";"3";" 378 (  140,   616)";" 189 (   70,   308)";" 189 (   70,   308)";" 38 (  14,   62)";" 378 (  140,   616)";"  794 (  502,  1086)"
"2014-11-13";"2";" 372 (  141,   603)";" 186 (   71,   301)";" 186 (   71,   301)";" 37 (  14,   60)";" 372 (  141,   603)";"  781 (  498,  1064)"
"2014-11-12";"1";" 366 (  142,   590)";" 183 (   71,   295)";" 183 (   71,   295)";" 37 (  15,   59)";" 366 (  142,   590)";"  769 (  494,  1044)"
"2014-11-11";"0";" 360 (  143,   577)";" 180 (   71,   289)";" 180 (   71,   289)";" 36 (  14,   58)";" 360 (  143,   577)";"  756 (  489,  1023)"
"2014-11-10";"-1";" 355 (  144,   566)";" 178 (   73,   283)";" 178 (   73,   283)";" 36 (  15,   57)";" 355 (  144,   566)";"  747 (  488,  1006)"
"2014-11-09";"-2";" 349 (  145,   553)";" 174 (   72,   276)";" 174 (   72,   276)";" 35 (  15,   55)";" 349 (  145,   553)";"  732 (  481,   983)"
"2014-11-08";"-3";" 344 (  146,   542)";" 172 (   73,   271)";" 172 (   73,   271)";" 34 (  14,   54)";" 344 (  146,   542)";"  722 (  479,   965)"
"2014-11-07";"-4";" 338 (  146,   530)";" 169 (   73,   265)";" 169 (   73,   265)";" 34 (  15,   53)";" 338 (  146,   530)";"  710 (  474,   946)"
"2014-11-06";"-5";" 333 (  147,   519)";" 166 (   73,   259)";" 166 (   73,   259)";" 33 (  14,   52)";" 333 (  147,   519)";"  698 (  469,   927)"
"2014-11-05";"-6";" 328 (  147,   509)";" 164 (   74,   254)";" 164 (   74,   254)";" 33 (  15,   51)";" 328 (  147,   509)";"  689 (  467,   911)"
"2014-11-04";"-7";" 323 (  148,   498)";" 162 (   75,   249)";" 162 (   75,   249)";" 32 (  15,   49)";" 323 (  148,   498)";"  679 (  464,   894)"
"2014-11-03";"-8";" 318 (  148,   488)";" 159 (   74,   244)";" 159 (   74,   244)";" 32 (  15,   49)";" 318 (  148,   488)";"  668 (  460,   876)"
"2014-11-02";"-9";" 313 (  149,   477)";" 156 (   74,   238)";" 156 (   74,   238)";" 31 (  15,   47)";" 313 (  149,   477)";"  656 (  454,   858)"
"2014-11-01";"-10";" 308 (  149,   467)";" 154 (   74,   234)";" 154 (   74,   234)";" 31 (  15,   47)";" 308 (  149,   467)";"  647 (  451,   843)"
"2014-10-31";"-11";" 303 (  149,   457)";" 152 (   75,   229)";" 152 (   75,   229)";" 30 (  15,   45)";" 303 (  149,   457)";"  637 (  448,   826)"
"2014-10-30";"-12";" 299 (  150,   448)";" 150 (   75,   225)";" 150 (   75,   225)";" 30 (  15,   45)";" 299 (  150,   448)";"  629 (  446,   812)"
"2014-10-29";"-13";" 294 (  150,   438)";" 147 (   75,   219)";" 147 (   75,   219)";" 29 (  15,   43)";" 294 (  150,   438)";"  617 (  440,   794)"
"2014-10-28";"-14";" 290 (  150,   430)";" 145 (   75,   215)";" 145 (   75,   215)";" 29 (  15,   43)";" 290 (  150,   430)";"  609 (  437,   781)"
"2014-10-27";"-15";" 285 (  150,   420)";" 142 (   74,   210)";" 142 (   74,   210)";" 28 (  14,   42)";" 285 (  150,   420)";"  597 (  431,   763)"
"2014-10-26";"-16";" 281 (  150,   412)";" 140 (   75,   205)";" 140 (   75,   205)";" 28 (  15,   41)";" 281 (  150,   412)";"  589 (  428,   750)"
"2014-10-25";"-17";" 276 (  149,   403)";" 138 (   75,   201)";" 138 (   75,   201)";" 28 (  15,   41)";" 276 (  149,   403)";"  580 (  425,   735)"
"2014-10-24";"-18";" 272 (  150,   394)";" 136 (   75,   197)";" 136 (   75,   197)";" 27 (  15,   39)";" 272 (  150,   394)";"  571 (  421,   721)"
"2014-10-23";"-19";" 268 (  150,   386)";" 134 (   75,   193)";" 134 (   75,   193)";" 27 (  15,   39)";" 268 (  150,   386)";"  563 (  418,   708)"
"2014-10-22";"-20";" 264 (  150,   378)";" 132 (   75,   189)";" 132 (   75,   189)";" 26 (  15,   37)";" 264 (  150,   378)";"  554 (  414,   694)"
"2014-10-21";"-21";" 260 (  150,   370)";" 130 (   75,   185)";" 130 (   75,   185)";" 26 (  15,   37)";" 260 (  150,   370)";"  546 (  410,   682)"
"2014-10-20";"-22";" 256 (  149,   363)";" 128 (   75,   181)";" 128 (   75,   181)";" 26 (  15,   37)";" 256 (  149,   363)";"  538 (  407,   669)"
"2014-10-19";"-23";" 252 (  149,   355)";" 126 (   75,   177)";" 126 (   75,   177)";" 25 (  15,   35)";" 252 (  149,   355)";"  529 (  403,   655)"
"2014-10-18";"-24";" 248 (  149,   347)";" 124 (   74,   174)";" 124 (   74,   174)";" 25 (  15,   35)";" 248 (  149,   347)";"  521 (  399,   643)"
"2014-10-17";"-25";" 245 (  149,   341)";" 123 (   75,   171)";" 123 (   75,   171)";" 24 (  14,   34)";" 245 (  149,   341)";"  515 (  397,   633)"
"2014-10-16";"-26";" 241 (  149,   333)";" 120 (   74,   166)";" 120 (   74,   166)";" 24 (  15,   33)";" 241 (  149,   333)";"  505 (  391,   619)"
"2014-10-15";"-27";" 237 (  148,   326)";" 118 (   73,   163)";" 118 (   73,   163)";" 24 (  15,   33)";" 237 (  148,   326)";"  497 (  387,   607)"
"2014-10-14";"-28";" 234 (  148,   320)";" 117 (   74,   160)";" 117 (   74,   160)";" 23 (  14,   32)";" 234 (  148,   320)";"  491 (  385,   597)"
"2014-10-13";"-29";" 230 (  147,   313)";" 115 (   74,   156)";" 115 (   74,   156)";" 23 (  15,   31)";" 230 (  147,   313)";"  483 (  381,   585)"
"2014-10-12";"-30";" 227 (  147,   307)";" 114 (   74,   154)";" 114 (   74,   154)";" 23 (  15,   31)";" 227 (  147,   307)";"  478 (  380,   576)"
"2014-10-11";"-31";" 223 (  146,   300)";" 112 (   74,   150)";" 112 (   74,   150)";" 22 (  14,   30)";" 223 (  146,   300)";"  469 (  375,   563)"
"2014-10-10";"-32";" 220 (  146,   294)";" 110 (   73,   147)";" 110 (   73,   147)";" 22 (  15,   29)";" 220 (  146,   294)";"  462 (  371,   553)"
"2014-10-09";"-33";" 217 (  146,   288)";" 108 (   72,   144)";" 108 (   72,   144)";" 22 (  15,   29)";" 217 (  146,   288)";"  455 (  368,   542)"
"2014-10-08";"-34";" 213 (  145,   281)";" 106 (   72,   140)";" 106 (   72,   140)";" 21 (  14,   28)";" 213 (  145,   281)";"  446 (  362,   530)"
"2014-10-07";"-35";" 210 (  144,   276)";" 105 (   72,   138)";" 105 (   72,   138)";" 21 (  14,   28)";" 210 (  144,   276)";"  441 (  360,   522)"
"2014-10-06";"-36";" 207 (  144,   270)";" 103 (   72,   134)";" 103 (   72,   134)";" 21 (  15,   27)";" 207 (  144,   270)";"  434 (  357,   511)"
"2014-10-05";"-37";" 204 (  144,   264)";" 102 (   72,   132)";" 102 (   72,   132)";" 20 (  14,   26)";" 204 (  144,   264)";"  428 (  354,   502)"
"2014-10-04";"-38";" 201 (  143,   259)";" 100 (   71,   129)";" 100 (   71,   129)";" 20 (  14,   26)";" 201 (  143,   259)";"  421 (  350,   492)"
"2014-10-03";"-39";" 198 (  142,   254)";"  99 (   71,   127)";"  99 (   71,   127)";" 20 (  14,   26)";" 198 (  142,   254)";"  416 (  348,   484)"
"2014-10-02";"-40";" 195 (  142,   248)";"  98 (   71,   125)";"  98 (   71,   125)";" 20 (  15,   25)";" 195 (  142,   248)";"  411 (  346,   476)"
"2014-10-01";"-41";" 192 (  141,   243)";"  96 (   71,   121)";"  96 (   71,   121)";" 19 (  14,   24)";" 192 (  141,   243)";"  403 (  340,   466)"
"2014-09-30";"-42";" 189 (  140,   238)";"  94 (   70,   118)";"  94 (   70,   118)";" 19 (  14,   24)";" 189 (  140,   238)";"  396 (  336,   456)"
"2014-09-29";"-43";" 186 (  139,   233)";"  93 (   70,   116)";"  93 (   70,   116)";" 19 (  14,   24)";" 186 (  139,   233)";"  391 (  334,   448)"
"2014-09-28";"-44";" 184 (  140,   228)";"  92 (   70,   114)";"  92 (   70,   114)";" 18 (  14,   22)";" 184 (  140,   228)";"  386 (  331,   441)"
"2014-09-27";"-45";" 181 (  139,   223)";"  90 (   69,   111)";"  90 (   69,   111)";" 18 (  14,   22)";" 181 (  139,   223)";"  379 (  327,   431)"
"2014-09-26";"-46";" 178 (  138,   218)";"  89 (   69,   109)";"  89 (   69,   109)";" 18 (  14,   22)";" 178 (  138,   218)";"  374 (  324,   424)"
"2014-09-25";"-47";" 176 (  137,   215)";"  88 (   69,   107)";"  88 (   69,   107)";" 18 (  14,   22)";" 176 (  137,   215)";"  370 (  323,   417)"
"2014-09-24";"-48";" 173 (  136,   210)";"  86 (   68,   104)";"  86 (   68,   104)";" 17 (  13,   21)";" 173 (  136,   210)";"  362 (  317,   407)"
"2014-09-23";"-49";" 171 (  136,   206)";"  86 (   69,   103)";"  86 (   69,   103)";" 17 (  14,   20)";" 171 (  136,   206)";"  360 (  317,   403)"
"2014-09-22";"-50";" 168 (  135,   201)";"  84 (   67,   101)";"  84 (   67,   101)";" 17 (  14,   20)";" 168 (  135,   201)";"  353 (  312,   394)"
"2014-09-21";"-51";" 166 (  135,   197)";"  83 (   67,    99)";"  83 (   67,    99)";" 17 (  14,   20)";" 166 (  135,   197)";"  349 (  310,   388)"
"2014-09-20";"-52";" 163 (  133,   193)";"  82 (   67,    97)";"  82 (   67,    97)";" 16 (  13,   19)";" 163 (  133,   193)";"  343 (  307,   379)"
"2014-09-19";"-53";" 161 (  133,   189)";"  80 (   66,    94)";"  80 (   66,    94)";" 16 (  13,   19)";" 161 (  133,   189)";"  337 (  303,   371)"
"2014-09-18";"-54";" 158 (  132,   184)";"  79 (   66,    92)";"  79 (   66,    92)";" 16 (  13,   19)";" 158 (  132,   184)";"  332 (  299,   365)"
"2014-09-17";"-55";" 156 (  131,   181)";"  78 (   66,    90)";"  78 (   66,    90)";" 16 (  14,   18)";" 156 (  131,   181)";"  328 (  297,   359)"
"2014-09-16";"-56";" 154 (  131,   177)";"  77 (   65,    89)";"  77 (   65,    89)";" 15 (  13,   17)";" 154 (  131,   177)";"  323 (  294,   352)"
"2014-09-15";"-57";" 152 (  130,   174)";"  76 (   65,    87)";"  76 (   65,    87)";" 15 (  13,   17)";" 152 (  130,   174)";"  319 (  292,   346)"
"2014-09-14";"-58";" 150 (  129,   171)";"  75 (   65,    85)";"  75 (   65,    85)";" 15 (  13,   17)";" 150 (  129,   171)";"  315 (  290,   340)"
"2014-09-13";"-59";" 147 (  128,   166)";"  74 (   64,    84)";"  74 (   64,    84)";" 15 (  13,   17)";" 147 (  128,   166)";"  310 (  286,   334)"
"2014-09-12";"-60";" 145 (  127,   163)";"  72 (   63,    81)";"  72 (   63,    81)";" 14 (  12,   16)";" 145 (  127,   163)";"  303 (  281,   325)"
"2014-09-11";"-61";" 143 (  126,   160)";"  72 (   64,    80)";"  72 (   64,    80)";" 14 (  12,   16)";" 143 (  126,   160)";"  301 (  280,   322)"
"2014-09-10";"-62";" 141 (  125,   157)";"  70 (   62,    78)";"  70 (   62,    78)";" 14 (  12,   16)";" 141 (  125,   157)";"  295 (  276,   314)"
"2014-09-09";"-63";" 139 (  125,   153)";"  70 (   63,    77)";"  70 (   63,    77)";" 14 (  13,   15)";" 139 (  125,   153)";"  293 (  275,   311)"
"2014-09-08";"-64";" 137 (  124,   150)";"  68 (   61,    75)";"  68 (   61,    75)";" 14 (  13,   15)";" 137 (  124,   150)";"  287 (  271,   303)"
"2014-09-07";"-65";" 135 (  123,   147)";"  68 (   62,    74)";"  68 (   62,    74)";" 14 (  13,   15)";" 135 (  123,   147)";"  285 (  270,   300)"
"2014-09-06";"-66";" 133 (  122,   144)";"  66 (   60,    72)";"  66 (   60,    72)";" 13 (  12,   14)";" 133 (  122,   144)";"  278 (  264,   292)"
"2014-09-05";"-67";" 131 (  121,   141)";"  66 (   61,    71)";"  66 (   61,    71)";" 13 (  12,   14)";" 131 (  121,   141)";"  276 (  263,   289)"
"2014-09-04";"-68";" 130 (  121,   139)";"  65 (   60,    70)";"  65 (   60,    70)";" 13 (  12,   14)";" 130 (  121,   139)";"  273 (  262,   284)"
"2014-09-03";"-69";" 128 (  119,   137)";"  64 (   60,    68)";"  64 (   60,    68)";" 13 (  12,   14)";" 128 (  119,   137)";"  269 (  259,   279)"
"2014-09-02";"-70";" 126 (  118,   134)";"  63 (   59,    67)";"  63 (   59,    67)";" 13 (  12,   14)";" 126 (  118,   134)";"  265 (  255,   275)"
"2014-09-01";"-71";" 124 (  117,   131)";"  62 (   58,    66)";"  62 (   58,    66)";" 12 (  11,   13)";" 124 (  117,   131)";"  260 (  251,   269)"
"2014-08-31";"-72";" 123 (  117,   129)";"  62 (   59,    65)";"  62 (   59,    65)";" 12 (  11,   13)";" 123 (  117,   129)";"  259 (  251,   267)"
"2014-08-30";"-73";" 121 (  115,   127)";"  60 (   57,    63)";"  60 (   57,    63)";" 12 (  11,   13)";" 121 (  115,   127)";"  253 (  246,   260)"
"2014-08-29";"-74";" 120 (  115,   125)";"  60 (   57,    63)";"  60 (   57,    63)";" 12 (  11,   13)";" 120 (  115,   125)";"  252 (  245,   259)"
"2014-08-28";"-75";" 118 (  113,   123)";"  59 (   56,    62)";"  59 (   56,    62)";" 12 (  11,   13)";" 118 (  113,   123)";"  248 (  242,   254)"
"2014-08-27";"-76";" 117 (  112,   122)";"  58 (   56,    60)";"  58 (   56,    60)";" 12 (  12,   12)";" 117 (  112,   122)";"  245 (  239,   251)"
"2014-08-26";"-77";" 115 (  110,   120)";"  57 (   55,    59)";"  57 (   55,    59)";" 12 (  12,   12)";" 115 (  110,   120)";"  241 (  235,   247)"
"2014-08-25";"-78";" 114 (  110,   118)";"  57 (   55,    59)";"  57 (   55,    59)";" 11 (  11,   11)";" 114 (  110,   118)";"  239 (  234,   244)"
"2014-08-24";"-79";" 113 (  109,   117)";"  56 (   54,    58)";"  56 (   54,    58)";" 11 (  11,   11)";" 113 (  109,   117)";"  236 (  231,   241)"
"2014-08-23";"-80";" 111 (  107,   115)";"  56 (   54,    58)";"  56 (   54,    58)";" 11 (  11,   11)";" 111 (  107,   115)";"  234 (  229,   239)"
"2014-08-22";"-81";" 110 (  106,   114)";"  55 (   53,    57)";"  55 (   53,    57)";" 11 (  11,   11)";" 110 (  106,   114)";"  231 (  226,   236)"
"2014-08-21";"-82";" 109 (  105,   113)";"  55 (   53,    57)";"  55 (   53,    57)";" 11 (  11,   11)";" 109 (  105,   113)";"  230 (  225,   235)"
"2014-08-20";"-83";" 108 (  104,   112)";"  54 (   52,    56)";"  54 (   52,    56)";" 11 (  11,   11)";" 108 (  104,   112)";"  227 (  222,   232)"
"2014-08-19";"-84";" 107 (  103,   111)";"  54 (   52,    56)";"  54 (   52,    56)";" 11 (  11,   11)";" 107 (  103,   111)";"  226 (  221,   231)"
"2014-08-18";"-85";" 106 (  102,   110)";"  53 (   51,    55)";"  53 (   51,    55)";" 11 (  11,   11)";" 106 (  102,   110)";"  223 (  219,   227)"
"2014-08-17";"-86";" 105 (  101,   109)";"  52 (   50,    54)";"  52 (   50,    54)";" 10 (  10,   10)";" 105 (  101,   109)";"  219 (  215,   223)"
"2014-08-16";"-87";" 104 (  101,   107)";"  52 (   50,    54)";"  52 (   50,    54)";" 10 (  10,   10)";" 104 (  101,   107)";"  218 (  214,   222)"
"2014-08-15";"-88";" 103 (  100,   106)";"  52 (   50,    54)";"  52 (   50,    54)";" 10 (  10,   10)";" 103 (  100,   106)";"  217 (  213,   221)"
"2014-08-14";"-89";" 102 (   99,   105)";"  51 (   49,    53)";"  51 (   49,    53)";" 10 (  10,   10)";" 102 (   99,   105)";"  214 (  210,   218)"
"2014-08-13";"-90";" 101 (   98,   104)";"  50 (   48,    52)";"  50 (   48,    52)";" 10 (  10,   10)";" 101 (   98,   104)";"  211 (  207,   215)"
"2014-08-12";"-91";" 100 (   97,   103)";"  50 (   49,    51)";"  50 (   49,    51)";" 10 (  10,   10)";" 100 (   97,   103)";"  210 (  206,   214)"
"2014-08-11";"-92";"  99 (   96,   102)";"  50 (   49,    51)";"  50 (   49,    51)";" 10 (  10,   10)";"  99 (   96,   102)";"  209 (  205,   213)"
"2014-08-10";"-93";"  98 (   95,   101)";"  49 (   48,    50)";"  49 (   48,    50)";" 10 (  10,   10)";"  98 (   95,   101)";"  206 (  203,   209)"
"2014-08-09";"-94";"  97 (   94,   100)";"  48 (   47,    49)";"  48 (   47,    49)";" 10 (  10,   10)";"  97 (   94,   100)";"  203 (  200,   206)"
"2014-08-08";"-95";"  97 (   94,   100)";"  48 (   47,    49)";"  48 (   47,    49)";" 10 (  10,   10)";"  97 (   94,   100)";"  203 (  200,   206)"
"2014-08-07";"-96";"  96 (   94,    98)";"  48 (   47,    49)";"  48 (   47,    49)";" 10 (  10,   10)";"  96 (   94,    98)";"  202 (  199,   205)"
"2014-08-06";"-97";"  95 (   93,    97)";"  48 (   47,    49)";"  48 (   47,    49)";" 10 (  10,   10)";"  95 (   93,    97)";"  201 (  198,   204)"
"2014-08-05";"-98";"  94 (   92,    96)";"  47 (   46,    48)";"  47 (   46,    48)";"  9 (   9,    9)";"  94 (   92,    96)";"  197 (  194,   200)"
"2014-08-04";"-99";"  93 (   91,    95)";"  46 (   45,    47)";"  46 (   45,    47)";"  9 (   9,    9)";"  93 (   91,    95)";"  194 (  191,   197)"
"2014-08-03";"-100";"  92 (   90,    94)";"  46 (   45,    47)";"  46 (   45,    47)";"  9 (   9,    9)";"  92 (   90,    94)";"  193 (  190,   196)"
"2014-08-02";"-101";"  91 (   89,    93)";"  46 (   45,    47)";"  46 (   45,    47)";"  9 (   9,    9)";"  91 (   89,    93)";"  192 (  190,   194)"
"2014-08-01";"-102";"  90 (   88,    92)";"  45 (   44,    46)";"  45 (   44,    46)";"  9 (   9,    9)";"  90 (   88,    92)";"  189 (  187,   191)"
"2014-07-31";"-103";"  89 (   87,    91)";"  44 (   43,    45)";"  44 (   43,    45)";"  9 (   9,    9)";"  89 (   87,    91)";"  186 (  184,   188)"
"2014-07-30";"-104";"  89 (   87,    91)";"  44 (   43,    45)";"  44 (   43,    45)";"  9 (   9,    9)";"  89 (   87,    91)";"  186 (  184,   188)"
"2014-07-29";"-105";"  88 (   86,    90)";"  44 (   43,    45)";"  44 (   43,    45)";"  9 (   9,    9)";"  88 (   86,    90)";"  185 (  183,   187)"
"2014-07-28";"-106";"  87 (   85,    89)";"  44 (   43,    45)";"  44 (   43,    45)";"  9 (   9,    9)";"  87 (   85,    89)";"  184 (  182,   186)"
"2014-07-27";"-107";"  86 (   84,    88)";"  43 (   42,    44)";"  43 (   42,    44)";"  9 (   9,    9)";"  86 (   84,    88)";"  181 (  179,   183)"
"2014-07-26";"-108";"  85 (   84,    86)";"  42 (   41,    43)";"  42 (   41,    43)";"  8 (   8,    8)";"  85 (   84,    86)";"  177 (  175,   179)"
"2014-07-25";"-109";"  84 (   83,    85)";"  42 (   41,    43)";"  42 (   41,    43)";"  8 (   8,    8)";"  84 (   83,    85)";"  176 (  174,   178)"
"2014-07-24";"-110";"  84 (   83,    85)";"  42 (   41,    43)";"  42 (   41,    43)";"  8 (   8,    8)";"  84 (   83,    85)";"  176 (  174,   178)"
"2014-07-23";"-111";"  83 (   82,    84)";"  42 (   41,    43)";"  42 (   41,    43)";"  8 (   8,    8)";"  83 (   82,    84)";"  175 (  174,   176)"
"2014-07-22";"-112";"  82 (   81,    83)";"  41 (   40,    42)";"  41 (   40,    42)";"  8 (   8,    8)";"  82 (   81,    83)";"  172 (  171,   173)"
"2014-07-21";"-113";"  81 (   80,    82)";"  40 (   39,    41)";"  40 (   39,    41)";"  8 (   8,    8)";"  81 (   80,    82)";"  169 (  168,   170)"
"2014-07-20";"-114";"  80 (   79,    81)";"  40 (   39,    41)";"  40 (   39,    41)";"  8 (   8,    8)";"  80 (   79,    81)";"  168 (  167,   169)"
"2014-07-19";"-115";"  80 (   79,    81)";"  40 (   40,    40)";"  40 (   40,    40)";"  8 (   8,    8)";"  80 (   79,    81)";"  168 (  167,   169)"
"2014-07-18";"-116";"  79 (   78,    80)";"  40 (   40,    40)";"  40 (   40,    40)";"  8 (   8,    8)";"  79 (   78,    80)";"  167 (  166,   168)"
"2014-07-17";"-117";"  78 (   77,    79)";"  39 (   39,    39)";"  39 (   39,    39)";"  8 (   8,    8)";"  78 (   77,    79)";"  164 (  163,   165)"
"2014-07-16";"-118";"  77 (   76,    78)";"  38 (   38,    38)";"  38 (   38,    38)";"  8 (   8,    8)";"  77 (   76,    78)";"  161 (  160,   162)"
"2014-07-15";"-119";"  76 (   75,    77)";"  38 (   38,    38)";"  38 (   38,    38)";"  8 (   8,    8)";"  76 (   75,    77)";"  160 (  159,   161)"
"2014-07-14";"-120";"  76 (   75,    77)";"  38 (   38,    38)";"  38 (   38,    38)";"  8 (   8,    8)";"  76 (   75,    77)";"  160 (  159,   161)"
"2014-07-13";"-121";"  75 (   74,    76)";"  38 (   38,    38)";"  38 (   38,    38)";"  8 (   8,    8)";"  75 (   74,    76)";"  159 (  158,   160)"
"2014-07-12";"-122";"  74 (   73,    75)";"  37 (   37,    37)";"  37 (   37,    37)";"  7 (   7,    7)";"  74 (   73,    75)";"  155 (  154,   156)"
"2014-07-11";"-123";"  73 (   73,    73)";"  36 (   36,    36)";"  36 (   36,    36)";"  7 (   7,    7)";"  73 (   73,    73)";"  152 (  151,   153)"
"2014-07-10";"-124";"  72 (   72,    72)";"  36 (   36,    36)";"  36 (   36,    36)";"  7 (   7,    7)";"  72 (   72,    72)";"  151 (  150,   152)"
"2014-07-09";"-125";"  72 (   72,    72)";"  36 (   36,    36)";"  36 (   36,    36)";"  7 (   7,    7)";"  72 (   72,    72)";"  151 (  151,   151)"
"2014-07-08";"-126";"  71 (   71,    71)";"  36 (   36,    36)";"  36 (   36,    36)";"  7 (   7,    7)";"  71 (   71,    71)";"  150 (  150,   150)"
"2014-07-07";"-127";"  70 (   70,    70)";"  35 (   35,    35)";"  35 (   35,    35)";"  7 (   7,    7)";"  70 (   70,    70)";"  147 (  147,   147)"
"2014-07-06";"-128";"  69 (   69,    69)";"  34 (   34,    34)";"  34 (   34,    34)";"  7 (   7,    7)";"  69 (   69,    69)";"  144 (  144,   144)"
"2014-07-05";"-129";"  68 (   68,    68)";"  34 (   34,    34)";"  34 (   34,    34)";"  7 (   7,    7)";"  68 (   68,    68)";"  143 (  143,   143)"
"2014-07-04";"-130";"  67 (   67,    67)";"  34 (   34,    34)";"  34 (   34,    34)";"  7 (   7,    7)";"  67 (   67,    67)";"  142 (  142,   142)"
"2014-07-03";"-131";"  66 (   66,    66)";"  33 (   33,    33)";"  33 (   33,    33)";"  7 (   7,    7)";"  66 (   66,    66)";"  139 (  139,   139)"
"2014-07-02";"-132";"  65 (   65,    65)";"  32 (   32,    32)";"  32 (   32,    32)";"  6 (   6,    6)";"  65 (   65,    65)";"  135 (  135,   135)"
"2014-07-01";"-133";"  64 (   64,    64)";"  32 (   32,    32)";"  32 (   32,    32)";"  6 (   6,    6)";"  64 (   64,    64)";"  134 (  134,   134)"
"2014-06-30";"-134";"  62 (   62,    62)";"  31 (   31,    31)";"  31 (   31,    31)";"  6 (   6,    6)";"  62 (   62,    62)";"  130 (  130,   130)"
"2014-06-29";"-135";"  61 (   61,    61)";"  30 (   30,    30)";"  30 (   30,    30)";"  6 (   6,    6)";"  61 (   61,    61)";"  127 (  127,   127)"
"2014-06-28";"-136";"  60 (   60,    60)";"  30 (   30,    30)";"  30 (   30,    30)";"  6 (   6,    6)";"  60 (   60,    60)";"  126 (  126,   126)"
"2014-06-27";"-137";"  58 (   58,    58)";"  29 (   29,    29)";"  29 (   29,    29)";"  6 (   6,    6)";"  58 (   58,    58)";"  122 (  122,   122)"
"2014-06-26";"-138";"  56 (   56,    56)";"  28 (   28,    28)";"  28 (   28,    28)";"  6 (   6,    6)";"  56 (   56,    56)";"  118 (  118,   118)"
"2014-06-25";"-139";"  55 (   55,    55)";"  28 (   28,    28)";"  28 (   28,    28)";"  6 (   6,    6)";"  55 (   55,    55)";"  117 (  117,   117)"
"2014-06-24";"-140";"  53 (   53,    53)";"  26 (   26,    26)";"  26 (   26,    26)";"  5 (   5,    5)";"  53 (   53,    53)";"  110 (  110,   110)"
"2014-06-23";"-141";"  51 (   51,    51)";"  26 (   26,    26)";"  26 (   26,    26)";"  5 (   5,    5)";"  51 (   51,    51)";"  108 (  108,   108)"
