"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2015-01-23";"73";" 6464 (   802, 12125)";"101 ( -54,  256)";" 32190 (    838,  63542)";" 518 ( -329,  1364)";" 5952 ( -3824,  15729)";" 4024 ( -2190, 10237)";" 786 ( -352,  1924)";"1202 ( -377,  2782)";" 2164 (  -678,  5007)";"40%"
"2015-01-22";"72";" 6363 (   856, 11870)";" 99 ( -52,  251)";" 31672 (   1163,  62181)";" 509 ( -317,  1334)";" 5850 ( -3682,  15382)";" 3955 ( -2102, 10012)";" 773 ( -337,  1882)";"1182 ( -358,  2721)";" 2127 (  -644,  4898)";"40%"
"2015-01-21";"71";" 6264 (   908, 11620)";" 98 ( -50,  245)";" 31164 (   1477,  60851)";" 500 ( -305,  1305)";" 5749 ( -3545,  15043)";" 3887 ( -2017,  9792)";" 760 ( -321,  1840)";"1162 ( -339,  2662)";" 2091 (  -610,  4792)";"40%"
"2015-01-20";"70";" 6166 (   957, 11375)";" 96 ( -48,  240)";" 30664 (   1778,  59549)";" 491 ( -293,  1276)";" 5650 ( -3411,  14712)";" 3821 ( -1935,  9577)";" 747 ( -307,  1800)";"1142 ( -321,  2605)";" 2055 (  -578,  4689)";"40%"
"2015-01-19";"69";" 6070 (  1004, 11136)";" 94 ( -46,  235)";" 30172 (   2068,  58276)";" 483 ( -282,  1248)";" 5553 ( -3281,  14387)";" 3756 ( -1855,  9366)";" 734 ( -293,  1761)";"1122 ( -303,  2548)";" 2020 (  -546,  4587)";"40%"
"2015-01-18";"68";" 5976 (  1050, 10902)";" 93 ( -44,  229)";" 29689 (   2347,  57032)";" 475 ( -271,  1221)";" 5458 ( -3155,  14071)";" 3692 ( -1777,  9161)";" 722 ( -279,  1722)";"1103 ( -286,  2493)";" 1986 (  -516,  4488)";"40%"
"2015-01-17";"67";" 5883 (  1093, 10673)";" 91 ( -42,  224)";" 29215 (   2615,  55814)";" 466 ( -261,  1194)";" 5364 ( -3033,  13761)";" 3629 ( -1701,  8959)";" 709 ( -265,  1684)";"1085 ( -270,  2439)";" 1952 (  -486,  4391)";"40%"
"2015-01-16";"66";" 5792 (  1135, 10450)";" 90 ( -40,  219)";" 28748 (   2873,  54624)";" 459 ( -250,  1167)";" 5272 ( -2913,  13458)";" 3568 ( -1628,  8763)";" 698 ( -252,  1648)";"1066 ( -254,  2387)";" 1919 (  -457,  4296)";"40%"
"2015-01-15";"65";" 5703 (  1175, 10231)";" 88 ( -39,  215)";" 28290 (   3120,  53459)";" 451 ( -240,  1142)";" 5182 ( -2798,  13162)";" 3507 ( -1557,  8571)";" 686 ( -240,  1611)";"1048 ( -239,  2335)";" 1887 (  -430,  4203)";"40%"
"2015-01-14";"64";" 5615 (  1213, 10017)";" 87 ( -37,  210)";" 27839 (   3358,  52321)";" 443 ( -231,  1117)";" 5093 ( -2686,  12872)";" 3448 ( -1487,  8383)";" 674 ( -228,  1576)";"1030 ( -224,  2285)";" 1855 (  -403,  4112)";"40%"
"2015-01-13";"63";" 5528 (  1249,  9807)";" 85 ( -35,  205)";" 27396 (   3585,  51207)";" 435 ( -221,  1092)";" 5006 ( -2577,  12589)";" 3389 ( -1420,  8199)";" 663 ( -216,  1542)";"1013 ( -209,  2235)";" 1823 (  -377,  4024)";"40%"
"2015-01-12";"62";" 5443 (  1284,  9602)";" 84 ( -34,  201)";" 26961 (   3804,  50117)";" 428 ( -212,  1068)";" 4921 ( -2471,  12313)";" 3332 ( -1355,  8019)";" 652 ( -204,  1508)";" 996 ( -195,  2187)";" 1793 (  -351,  3937)";"40%"
"2015-01-11";"61";" 5359 (  1317,  9402)";" 82 ( -32,  196)";" 26533 (   4013,  49052)";" 421 ( -203,  1045)";" 4837 ( -2368,  12042)";" 3276 ( -1292,  7843)";" 641 ( -193,  1475)";" 979 ( -182,  2140)";" 1762 (  -327,  3852)";"40%"
"2015-01-10";"60";" 5277 (  1348,  9206)";" 81 ( -30,  192)";" 26112 (   4214,  48010)";" 414 ( -195,  1022)";" 4755 ( -2268,  11778)";" 3220 ( -1231,  7672)";" 630 ( -182,  1443)";" 963 ( -169,  2094)";" 1733 (  -303,  3769)";"40%"
"2015-01-09";"59";" 5196 (  1378,  9014)";" 79 ( -29,  188)";" 25698 (   4406,  46991)";" 407 ( -186,   999)";" 4674 ( -2171,  11519)";" 3166 ( -1172,  7504)";" 620 ( -172,  1411)";" 946 ( -156,  2049)";" 1704 (  -281,  3688)";"40%"
"2015-01-08";"58";" 5117 (  1407,  8827)";" 78 ( -27,  184)";" 25292 (   4590,  45994)";" 400 ( -178,   977)";" 4595 ( -2077,  11266)";" 3113 ( -1114,  7339)";" 609 ( -162,  1381)";" 931 ( -144,  2005)";" 1675 (  -258,  3608)";"40%"
"2015-01-07";"57";" 5039 (  1434,  8644)";" 77 ( -26,  180)";" 24892 (   4766,  45019)";" 393 ( -170,   956)";" 4517 ( -1986,  11019)";" 3060 ( -1058,  7179)";" 599 ( -152,  1350)";" 915 ( -132,  1961)";" 1647 (  -237,  3531)";"40%"
"2015-01-06";"56";" 4962 (  1459,  8464)";" 76 ( -25,  176)";" 24499 (   4934,  44065)";" 386 ( -163,   935)";" 4440 ( -1897,  10778)";" 3009 ( -1004,  7022)";" 589 ( -143,  1321)";" 900 ( -120,  1919)";" 1619 (  -216,  3455)";"40%"
"2015-01-05";"55";" 4886 (  1484,  8289)";" 74 ( -23,  172)";" 24113 (   5094,  43132)";" 380 ( -155,   914)";" 4365 ( -1811,  10541)";" 2958 (  -951,  6868)";" 579 ( -133,  1292)";" 884 ( -109,  1878)";" 1592 (  -196,  3380)";"40%"
"2015-01-04";"54";" 4812 (  1507,  8117)";" 73 ( -22,  168)";" 23734 (   5247,  42220)";" 373 ( -148,   894)";" 4291 ( -1728,  10310)";" 2909 (  -900,  6718)";" 570 ( -124,  1264)";" 870 (  -98,  1838)";" 1565 (  -177,  3308)";"40%"
"2015-01-03";"53";" 4739 (  1529,  7949)";" 72 ( -21,  165)";" 23360 (   5393,  41328)";" 367 ( -141,   875)";" 4219 ( -1647,  10084)";" 2860 (  -851,  6571)";" 560 ( -116,  1236)";" 855 (  -88,  1798)";" 1539 (  -158,  3237)";"40%"
"2015-01-02";"52";" 4667 (  1549,  7785)";" 71 ( -20,  161)";" 22994 (   5532,  40455)";" 361 ( -134,   856)";" 4147 ( -1569,   9864)";" 2812 (  -803,  6428)";" 551 ( -107,  1210)";" 841 (  -78,  1760)";" 1514 (  -140,  3167)";"40%"
"2015-01-01";"51";" 4597 (  1569,  7625)";" 69 ( -19,  157)";" 22633 (   5665,  39601)";" 355 ( -128,   837)";" 4078 ( -1492,   9648)";" 2765 (  -757,  6288)";" 542 (  -99,  1183)";" 827 (  -68,  1722)";" 1488 (  -123,  3099)";"40%"
"2014-12-31";"50";" 4527 (  1587,  7467)";" 68 ( -17,  154)";" 22278 (   5790,  38766)";" 349 ( -121,   819)";" 4009 ( -1419,   9436)";" 2719 (  -712,  6150)";" 533 (  -91,  1157)";" 813 (  -59,  1685)";" 1463 (  -106,  3033)";"40%"
"2014-12-30";"49";" 4459 (  1604,  7314)";" 67 ( -16,  151)";" 21929 (   5910,  37949)";" 343 ( -115,   801)";" 3942 ( -1347,   9230)";" 2674 (  -668,  6016)";" 524 (  -84,  1132)";" 800 (  -50,  1649)";" 1439 (   -90,  2968)";"40%"
"2014-12-29";"48";" 4392 (  1620,  7163)";" 66 ( -15,  147)";" 21587 (   6023,  37150)";" 337 ( -109,   783)";" 3875 ( -1278,   9028)";" 2629 (  -626,  5885)";" 516 (  -77,  1108)";" 786 (  -41,  1613)";" 1415 (   -74,  2904)";"40%"
"2014-12-28";"47";" 4326 (  1635,  7016)";" 65 ( -14,  144)";" 21249 (   6130,  36369)";" 331 ( -103,   766)";" 3810 ( -1210,   8831)";" 2586 (  -585,  5757)";" 507 (  -69,  1084)";" 773 (  -33,  1579)";" 1392 (   -59,  2842)";"40%"
"2014-12-27";"46";" 4261 (  1649,  6872)";" 64 ( -13,  141)";" 20918 (   6232,  35604)";" 326 (  -98,   749)";" 3746 ( -1145,   8638)";" 2543 (  -546,  5631)";" 499 (  -63,  1060)";" 760 (  -24,  1545)";" 1369 (   -44,  2781)";"40%"
"2014-12-26";"45";" 4197 (  1662,  6732)";" 63 ( -12,  138)";" 20592 (   6328,  34856)";" 320 (  -92,   733)";" 3684 ( -1082,   8449)";" 2501 (  -507,  5509)";" 491 (  -56,  1037)";" 748 (  -17,  1512)";" 1346 (   -30,  2722)";"40%"
"2014-12-25";"44";" 4134 (  1674,  6594)";" 62 ( -11,  135)";" 20272 (   6419,  34125)";" 315 (  -87,   717)";" 3622 ( -1020,   8265)";" 2459 (  -470,  5389)";" 482 (  -50,  1014)";" 735 (   -9,  1480)";" 1324 (   -16,  2664)";"40%"
"2014-12-24";"43";" 4072 (  1686,  6459)";" 61 ( -11,  132)";" 19957 (   6504,  33409)";" 310 (  -82,   701)";" 3562 (  -961,   8084)";" 2418 (  -434,  5271)";" 475 (  -43,   992)";" 723 (   -2,  1448)";" 1302 (    -3,  2607)";"40%"
"2014-12-23";"42";" 4012 (  1696,  6328)";" 60 ( -10,  129)";" 19647 (   6585,  32709)";" 305 (  -77,   686)";" 3502 (  -903,   7908)";" 2379 (  -400,  5157)";" 467 (  -37,   971)";" 711 (    5,  1417)";" 1280 (    10,  2551)";"40%"
"2014-12-22";"41";" 3952 (  1705,  6199)";" 59 (  -9,  126)";" 19342 (   6660,  32025)";" 300 (  -72,   671)";" 3444 (  -848,   7736)";" 2339 (  -366,  5044)";" 459 (  -31,   950)";" 700 (   12,  1387)";" 1259 (    22,  2496)";"40%"
"2014-12-21";"40";" 3893 (  1714,  6073)";" 58 (  -8,  124)";" 19043 (   6731,  31355)";" 295 (  -67,   657)";" 3387 (  -794,   7567)";" 2301 (  -333,  4935)";" 452 (  -26,   929)";" 688 (   19,  1357)";" 1239 (    34,  2443)";"40%"
"2014-12-20";"39";" 3835 (  1722,  5949)";" 57 (  -7,  121)";" 18748 (   6797,  30700)";" 290 (  -63,   642)";" 3330 (  -741,   7402)";" 2263 (  -302,  4827)";" 444 (  -20,   909)";" 677 (   25,  1328)";" 1218 (    45,  2391)";"40%"
"2014-12-19";"38";" 3779 (  1729,  5829)";" 56 (  -6,  118)";" 18458 (   6858,  30059)";" 285 (  -58,   628)";" 3275 (  -691,   7241)";" 2226 (  -271,  4723)";" 437 (  -15,   889)";" 666 (   31,  1300)";" 1198 (    56,  2340)";"40%"
"2014-12-18";"37";" 3723 (  1735,  5711)";" 55 (  -6,  116)";" 18173 (   6915,  29432)";" 280 (  -54,   615)";" 3221 (  -642,   7083)";" 2189 (  -242,  4620)";" 430 (  -10,   870)";" 655 (   37,  1272)";" 1179 (    67,  2290)";"40%"
"2014-12-17";"36";" 3668 (  1741,  5595)";" 54 (  -5,  113)";" 17893 (   6968,  28818)";" 276 (  -50,   601)";" 3167 (  -594,   6929)";" 2153 (  -213,  4520)";" 423 (   -5,   851)";" 644 (   43,  1245)";" 1159 (    77,  2241)";"40%"
"2014-12-16";"35";" 3614 (  1745,  5482)";" 53 (  -4,  111)";" 17618 (   7017,  28218)";" 271 (  -46,   588)";" 3115 (  -548,   6778)";" 2118 (  -186,  4422)";" 416 (   -1,   833)";" 633 (   48,  1219)";" 1140 (    87,  2194)";"40%"
"2014-12-15";"34";" 3561 (  1750,  5372)";" 52 (  -4,  108)";" 17347 (   7062,  27631)";" 267 (  -42,   575)";" 3064 (  -503,   6631)";" 2083 (  -159,  4326)";" 409 (    4,   815)";" 623 (   53,  1193)";" 1122 (    96,  2147)";"40%"
"2014-12-14";"33";" 3508 (  1753,  5263)";" 51 (  -3,  106)";" 17080 (   7103,  27057)";" 262 (  -39,   563)";" 3013 (  -460,   6486)";" 2049 (  -133,  4232)";" 403 (    8,   797)";" 613 (   58,  1167)";" 1103 (   105,  2101)";"40%"
"2014-12-13";"32";" 3457 (  1756,  5158)";" 51 (  -2,  104)";" 16818 (   7141,  26495)";" 258 (  -35,   551)";" 2963 (  -419,   6345)";" 2016 (  -109,  4140)";" 396 (   13,   780)";" 603 (   63,  1143)";" 1085 (   114,  2057)";"40%"
"2014-12-12";"31";" 3406 (  1758,  5054)";" 50 (  -2,  101)";" 16560 (   7175,  25946)";" 254 (  -31,   539)";" 2915 (  -378,   6208)";" 1983 (   -85,  4050)";" 390 (   17,   763)";" 593 (   68,  1118)";" 1068 (   122,  2013)";"40%"
"2014-12-11";"30";" 3356 (  1760,  4953)";" 49 (  -1,   99)";" 16307 (   7205,  25408)";" 249 (  -28,   527)";" 2867 (  -339,   6073)";" 1951 (   -61,  3962)";" 384 (   21,   746)";" 584 (   72,  1095)";" 1050 (   130,  1970)";"40%"
"2014-12-10";"29";" 3307 (  1761,  4854)";" 48 (  -1,   97)";" 16057 (   7233,  24882)";" 245 (  -25,   515)";" 2820 (  -302,   5941)";" 1919 (   -39,  3877)";" 377 (   24,   730)";" 574 (   77,  1071)";" 1033 (   138,  1928)";"40%"
"2014-12-09";"28";" 3259 (  1762,  4757)";" 47 (   0,   95)";" 15812 (   7256,  24368)";" 241 (  -22,   504)";" 2773 (  -265,   5812)";" 1888 (   -17,  3793)";" 371 (   28,   715)";" 565 (   81,  1049)";" 1017 (   145,  1888)";"40%"
"2014-12-08";"27";" 3212 (  1762,  4662)";" 47 (   0,   93)";" 15571 (   7277,  23864)";" 237 (  -19,   493)";" 2728 (  -230,   5686)";" 1857 (     4,  3710)";" 365 (   32,   699)";" 556 (   85,  1026)";" 1000 (   153,  1848)";"40%"
"2014-12-07";"26";" 3165 (  1761,  4569)";" 46 (   1,   91)";" 15333 (   7295,  23372)";" 233 (  -16,   483)";" 2683 (  -196,   5562)";" 1827 (    24,  3630)";" 359 (   35,   684)";" 547 (   89,  1005)";"  984 (   159,  1808)";"40%"
"2014-12-06";"25";" 3119 (  1760,  4478)";" 45 (   1,   89)";" 15100 (   7310,  22890)";" 230 (  -13,   472)";" 2639 (  -163,   5442)";" 1797 (    43,  3552)";" 354 (   38,   669)";" 538 (   92,   983)";"  968 (   166,  1770)";"40%"
"2014-12-05";"24";" 3074 (  1759,  4390)";" 44 (   2,   87)";" 14870 (   7322,  22419)";" 226 (  -10,   462)";" 2596 (  -131,   5324)";" 1768 (    62,  3475)";" 348 (   41,   655)";" 529 (   96,   963)";"  952 (   172,  1733)";"40%"
"2014-12-04";"23";" 3030 (  1757,  4303)";" 44 (   2,   85)";" 14644 (   7331,  21957)";" 222 (   -7,   452)";" 2554 (  -100,   5208)";" 1740 (    80,  3400)";" 342 (   44,   641)";" 521 (   99,   942)";"  937 (   178,  1696)";"40%"
"2014-12-03";"22";" 2986 (  1754,  4218)";" 43 (   3,   83)";" 14422 (   7338,  21506)";" 219 (   -5,   442)";" 2512 (   -71,   5096)";" 1712 (    97,  3326)";" 337 (   47,   627)";" 512 (  102,   922)";"  922 (   184,  1660)";"40%"
"2014-12-02";"21";" 2943 (  1752,  4135)";" 42 (   3,   81)";" 14204 (   7342,  21065)";" 215 (   -2,   433)";" 2472 (   -42,   4985)";" 1684 (   114,  3254)";" 332 (   50,   613)";" 504 (  105,   903)";"  907 (   189,  1625)";"40%"
"2014-12-01";"20";" 2901 (  1748,  4053)";" 42 (   3,   80)";" 13989 (   7344,  20633)";" 212 (    0,   423)";" 2432 (   -14,   4877)";" 1657 (   130,  3184)";" 326 (   53,   600)";" 496 (  108,   884)";"  893 (   195,  1591)";"40%"
"2014-11-30";"19";" 2859 (  1745,  3974)";" 41 (   4,   78)";" 13777 (   7344,  20211)";" 208 (    2,   414)";" 2392 (    13,   4772)";" 1630 (   146,  3115)";" 321 (   55,   587)";" 488 (  111,   865)";"  878 (   200,  1557)";"40%"
"2014-11-29";"18";" 2818 (  1741,  3896)";" 40 (   4,   76)";" 13569 (   7341,  19797)";" 205 (    4,   405)";" 2353 (    38,   4668)";" 1604 (   161,  3048)";" 316 (   58,   574)";" 480 (  114,   847)";"  864 (   204,  1524)";"40%"
"2014-11-28";"17";" 2778 (  1736,  3819)";" 40 (   5,   75)";" 13364 (   7336,  19393)";" 201 (    7,   396)";" 2315 (    63,   4567)";" 1579 (   175,  2982)";" 311 (   60,   562)";" 472 (  116,   829)";"  850 (   209,  1492)";"40%"
"2014-11-27";"16";" 2738 (  1732,  3745)";" 39 (   5,   73)";" 13163 (   7328,  18997)";" 198 (    9,   388)";" 2278 (    87,   4469)";" 1553 (   189,  2918)";" 306 (   62,   550)";" 465 (  118,   811)";"  837 (   213,  1460)";"40%"
"2014-11-26";"15";" 2699 (  1727,  3672)";" 38 (   5,   71)";" 12965 (   7319,  18610)";" 195 (   11,   379)";" 2241 (   110,   4372)";" 1529 (   203,  2855)";" 301 (   65,   538)";" 457 (  121,   794)";"  823 (   217,  1430)";"40%"
"2014-11-25";"14";" 2661 (  1721,  3601)";" 38 (   6,   70)";" 12770 (   7308,  18231)";" 192 (   13,   371)";" 2205 (   133,   4277)";" 1504 (   215,  2793)";" 297 (   67,   526)";" 450 (  123,   777)";"  810 (   221,  1399)";"40%"
"2014-11-24";"13";" 2623 (  1716,  3531)";" 37 (   6,   68)";" 12578 (   7295,  17861)";" 189 (   14,   363)";" 2169 (   154,   4185)";" 1480 (   228,  2733)";" 292 (   69,   515)";" 443 (  125,   761)";"  797 (   225,  1370)";"40%"
"2014-11-23";"12";" 2586 (  1710,  3462)";" 37 (   6,   67)";" 12389 (   7280,  17498)";" 186 (   16,   355)";" 2135 (   175,   4095)";" 1457 (   240,  2674)";" 287 (   70,   504)";" 436 (  127,   745)";"  785 (   228,  1341)";"40%"
"2014-11-22";"11";" 2549 (  1703,  3396)";" 36 (   6,   66)";" 12203 (   7263,  17143)";" 183 (   18,   348)";" 2100 (   195,   4006)";" 1433 (   251,  2616)";" 283 (   72,   493)";" 429 (  129,   729)";"  772 (   232,  1313)";"40%"
"2014-11-21";"10";" 2513 (  1697,  3330)";" 35 (   7,   64)";" 12020 (   7245,  16796)";" 180 (   20,   340)";" 2067 (   214,   3920)";" 1411 (   262,  2560)";" 278 (   74,   482)";" 422 (  131,   714)";"  760 (   235,  1285)";"40%"
"2014-11-20";"9";" 2478 (  1690,  3266)";" 35 (   7,   63)";" 11841 (   7225,  16457)";" 177 (   21,   333)";" 2034 (   232,   3835)";" 1388 (   272,  2504)";" 274 (   76,   472)";" 416 (  132,   699)";"  748 (   238,  1258)";"40%"
"2014-11-19";"8";" 2443 (  1683,  3203)";" 34 (   7,   61)";" 11664 (   7203,  16124)";" 174 (   23,   326)";" 2001 (   250,   3752)";" 1366 (   282,  2450)";" 270 (   77,   462)";" 409 (  134,   684)";"  736 (   241,  1232)";"40%"
"2014-11-18";"7";" 2409 (  1675,  3142)";" 34 (   8,   60)";" 11490 (   7180,  15799)";" 171 (   24,   319)";" 1969 (   267,   3671)";" 1345 (   292,  2398)";" 265 (   79,   452)";" 403 (  135,   670)";"  725 (   243,  1206)";"40%"
"2014-11-17";"6";" 2375 (  1668,  3082)";" 33 (   8,   59)";" 11318 (   7155,  15481)";" 169 (   26,   312)";" 1938 (   283,   3592)";" 1323 (   301,  2346)";" 261 (   80,   442)";" 396 (  137,   656)";"  713 (   246,  1180)";"40%"
"2014-11-16";"5";" 2342 (  1660,  3024)";" 33 (   8,   57)";" 11150 (   7129,  15170)";" 166 (   27,   305)";" 1907 (   299,   3514)";" 1303 (   310,  2295)";" 257 (   82,   433)";" 390 (  138,   642)";"  702 (   248,  1156)";"40%"
"2014-11-15";"4";" 2309 (  1652,  2966)";" 32 (   8,   56)";" 10984 (   7102,  14865)";" 163 (   28,   298)";" 1876 (   314,   3439)";" 1282 (   318,  2246)";" 253 (   83,   423)";" 384 (  139,   628)";"  691 (   250,  1131)";"40%"
"2014-11-14";"3";" 2277 (  1644,  2910)";" 32 (   8,   55)";" 10820 (   7073,  14567)";" 161 (   29,   292)";" 1847 (   329,   3365)";" 1262 (   326,  2197)";" 249 (   84,   414)";" 378 (  140,   615)";"  680 (   252,  1108)";"40%"
"2014-11-13";"2";" 2245 (  1635,  2855)";" 31 (   9,   54)";" 10660 (   7043,  14276)";" 158 (   31,   286)";" 1817 (   343,   3292)";" 1242 (   334,  2150)";" 245 (   85,   405)";" 372 (  141,   602)";"  669 (   254,  1084)";"40%"
"2014-11-12";"1";" 2214 (  1627,  2801)";" 31 (   9,   53)";" 10502 (   7012,  13991)";" 156 (   32,   279)";" 1788 (   356,   3221)";" 1223 (   341,  2104)";" 242 (   86,   397)";" 366 (  142,   590)";"  659 (   256,  1062)";"40%"
"2014-11-11";"0";" 2183 (  1618,  2749)";" 30 (   9,   52)";" 10346 (   6980,  13712)";" 153 (   33,   273)";" 1760 (   369,   3152)";" 1203 (   348,  2059)";" 238 (   87,   388)";" 360 (  143,   577)";"  649 (   258,  1039)";"40%"
"2014-11-10";"-1";" 2153 (  1609,  2697)";" 30 (   9,   50)";" 10193 (   6947,  13439)";" 151 (   34,   268)";" 1732 (   381,   3084)";" 1185 (   355,  2014)";" 234 (   88,   380)";" 355 (  144,   565)";"  638 (   259,  1017)";"40%"
"2014-11-09";"-2";" 2123 (  1600,  2647)";" 29 (   9,   49)";" 10042 (   6913,  13171)";" 148 (   35,   262)";" 1705 (   393,   3017)";" 1166 (   361,  1971)";" 230 (   89,   372)";" 349 (  145,   553)";"  628 (   261,   996)";"40%"
"2014-11-08";"-3";" 2094 (  1590,  2598)";" 29 (   9,   48)";"  9894 (   6877,  12910)";" 146 (   36,   256)";" 1678 (   404,   2952)";" 1148 (   367,  1928)";" 227 (   90,   364)";" 344 (  146,   542)";"  619 (   262,   975)";"40%"
"2014-11-07";"-4";" 2065 (  1581,  2549)";" 28 (  10,   47)";"  9748 (   6841,  12654)";" 144 (   37,   251)";" 1652 (   415,   2889)";" 1130 (   373,  1887)";" 223 (   91,   356)";" 338 (  146,   530)";"  609 (   263,   955)";"40%"
"2014-11-06";"-5";" 2037 (  1571,  2502)";" 28 (  10,   46)";"  9604 (   6804,  12404)";" 141 (   38,   245)";" 1626 (   425,   2826)";" 1112 (   378,  1846)";" 220 (   92,   348)";" 333 (  147,   519)";"  600 (   264,   935)";"40%"
"2014-11-05";"-6";" 2009 (  1562,  2456)";" 28 (  10,   45)";"  9462 (   6766,  12159)";" 139 (   39,   240)";" 1600 (   435,   2766)";" 1095 (   384,  1806)";" 217 (   93,   341)";" 328 (  147,   508)";"  590 (   265,   915)";"40%"
"2014-11-04";"-7";" 1981 (  1552,  2411)";" 27 (  10,   44)";"  9323 (   6727,  11919)";" 137 (   39,   235)";" 1575 (   444,   2706)";" 1078 (   389,  1768)";" 213 (   93,   333)";" 323 (  148,   498)";"  581 (   266,   896)";"40%"
"2014-11-03";"-8";" 1954 (  1542,  2367)";" 27 (  10,   43)";"  9186 (   6687,  11685)";" 135 (   40,   230)";" 1550 (   453,   2648)";" 1061 (   393,  1730)";" 210 (   94,   326)";" 318 (  148,   487)";"  572 (   267,   877)";"40%"
"2014-11-02";"-9";" 1928 (  1532,  2323)";" 26 (  10,   42)";"  9051 (   6647,  11456)";" 133 (   41,   225)";" 1526 (   461,   2591)";" 1045 (   397,  1692)";" 207 (   94,   319)";" 313 (  149,   477)";"  563 (   268,   859)";"40%"
"2014-11-01";"-10";" 1901 (  1521,  2281)";" 26 (  10,   41)";"  8918 (   6605,  11231)";" 131 (   42,   220)";" 1502 (   469,   2535)";" 1029 (   402,  1656)";" 204 (   95,   312)";" 308 (  149,   467)";"  555 (   268,   841)";"40%"
"2014-10-31";"-11";" 1875 (  1511,  2240)";" 25 (  10,   41)";"  8788 (   6564,  11012)";" 129 (   42,   215)";" 1479 (   477,   2480)";" 1013 (   405,  1620)";" 200 (   96,   305)";" 303 (  149,   457)";"  546 (   269,   823)";"40%"
"2014-10-30";"-12";" 1850 (  1501,  2199)";" 25 (  10,   40)";"  8659 (   6521,  10797)";" 127 (   43,   211)";" 1456 (   484,   2427)";"  997 (   409,  1585)";" 197 (   96,   299)";" 299 (  149,   448)";"  538 (   269,   806)";"40%"
"2014-10-29";"-13";" 1825 (  1490,  2160)";" 25 (  10,   39)";"  8532 (   6478,  10586)";" 125 (   43,   206)";" 1433 (   491,   2375)";"  982 (   412,  1551)";" 194 (   96,   292)";" 294 (  150,   438)";"  529 (   269,   789)";"40%"
"2014-10-28";"-14";" 1800 (  1480,  2121)";" 24 (  11,   38)";"  8407 (   6434,  10381)";" 123 (   44,   202)";" 1411 (   498,   2324)";"  967 (   416,  1518)";" 191 (   97,   286)";" 290 (  150,   429)";"  521 (   270,   773)";"40%"
"2014-10-27";"-15";" 1776 (  1469,  2083)";" 24 (  11,   37)";"  8285 (   6390,  10179)";" 121 (   44,   197)";" 1389 (   504,   2274)";"  952 (   419,  1485)";" 189 (   97,   280)";" 285 (  150,   420)";"  513 (   270,   757)";"40%"
"2014-10-26";"-16";" 1752 (  1458,  2046)";" 24 (  11,   36)";"  8164 (   6345,   9983)";" 119 (   45,   193)";" 1367 (   510,   2225)";"  937 (   421,  1453)";" 186 (   97,   274)";" 281 (  150,   412)";"  505 (   270,   741)";"40%"
"2014-10-25";"-17";" 1729 (  1448,  2009)";" 23 (  11,   36)";"  8045 (   6300,   9790)";" 117 (   45,   189)";" 1346 (   516,   2177)";"  923 (   424,  1422)";" 183 (   98,   268)";" 276 (  150,   403)";"  498 (   270,   725)";"40%"
"2014-10-24";"-18";" 1705 (  1437,  1974)";" 23 (  11,   35)";"  7928 (   6254,   9601)";" 115 (   46,   185)";" 1325 (   521,   2130)";"  909 (   426,  1391)";" 180 (   98,   262)";" 272 (  150,   395)";"  490 (   270,   710)";"40%"
"2014-10-23";"-19";" 1683 (  1426,  1939)";" 22 (  11,   34)";"  7812 (   6208,   9417)";" 114 (   46,   181)";" 1305 (   526,   2084)";"  895 (   428,  1361)";" 177 (   98,   257)";" 268 (  150,   386)";"  482 (   270,   695)";"40%"
"2014-10-22";"-20";" 1660 (  1415,  1905)";" 22 (  11,   33)";"  7699 (   6161,   9236)";" 112 (   47,   177)";" 1285 (   530,   2039)";"  881 (   430,  1332)";" 175 (   98,   251)";" 264 (  150,   378)";"  475 (   269,   681)";"40%"
"2014-10-21";"-21";" 1638 (  1404,  1872)";" 22 (  11,   33)";"  7587 (   6114,   9060)";" 110 (   47,   173)";" 1265 (   535,   1995)";"  868 (   432,  1303)";" 172 (   98,   246)";" 260 (  150,   370)";"  468 (   269,   667)";"40%"
"2014-10-20";"-22";" 1616 (  1393,  1839)";" 21 (  11,   32)";"  7477 (   6066,   8887)";" 108 (   47,   169)";" 1245 (   539,   1952)";"  855 (   434,  1275)";" 169 (   99,   240)";" 256 (  149,   363)";"  461 (   269,   653)";"40%"
"2014-10-19";"-23";" 1595 (  1382,  1808)";" 21 (  11,   31)";"  7368 (   6019,   8718)";" 107 (   48,   166)";" 1226 (   542,   1910)";"  842 (   435,  1248)";" 167 (   99,   235)";" 252 (  149,   355)";"  454 (   268,   639)";"40%"
"2014-10-18";"-24";" 1573 (  1371,  1776)";" 21 (  11,   31)";"  7262 (   5971,   8553)";" 105 (   48,   162)";" 1207 (   546,   1869)";"  829 (   437,  1221)";" 164 (   99,   230)";" 248 (  149,   348)";"  447 (   268,   626)";"40%"
"2014-10-17";"-25";" 1553 (  1359,  1746)";" 21 (  11,   30)";"  7156 (   5922,   8391)";" 103 (   48,   159)";" 1189 (   549,   1829)";"  816 (   438,  1194)";" 162 (   99,   225)";" 245 (  149,   340)";"  440 (   268,   613)";"40%"
