"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-04-16";"156";"458.4 (192.9, 723.9)";" 95.3 (40.1, 150.4)";"1.2 (0.5, 1.9)";"0.1 (0.1, 0.2)";"0.5 (0.2, 0.8)";"0.5 (0.2, 0.8)";"7.1 (3.0, 11.2)";"3.5 (1.5, 5.6)";"0.8 (0.3, 1.2)";"0.4 (0.2, 0.6)";"468.0 (197.0, 739.0)";" 99.8 (42.0, 157.6)"
"2015-04-15";"155";"454.4 (192.1, 716.8)";" 94.4 (39.9, 149.0)";"1.2 (0.5, 1.9)";"0.1 (0.1, 0.2)";"0.5 (0.2, 0.8)";"0.5 (0.2, 0.8)";"7.0 (3.0, 11.1)";"3.5 (1.5, 5.5)";"0.8 (0.3, 1.2)";"0.4 (0.2, 0.6)";"463.9 (196.1, 731.7)";" 98.9 (41.8, 156.0)"
"2015-04-14";"154";"450.4 (191.2, 709.7)";" 93.6 (39.7, 147.5)";"1.2 (0.5, 1.9)";"0.1 (0.1, 0.2)";"0.5 (0.2, 0.8)";"0.5 (0.2, 0.8)";"7.0 (3.0, 11.0)";"3.5 (1.5, 5.5)";"0.8 (0.3, 1.2)";"0.4 (0.2, 0.6)";"459.8 (195.2, 724.5)";" 98.1 (41.6, 154.5)"
"2015-04-13";"153";"446.5 (190.3, 702.6)";" 92.8 (39.6, 146.0)";"1.2 (0.5, 1.9)";"0.1 (0.1, 0.2)";"0.5 (0.2, 0.8)";"0.5 (0.2, 0.8)";"6.9 (2.9, 10.9)";"3.4 (1.5, 5.4)";"0.7 (0.3, 1.2)";"0.4 (0.2, 0.6)";"455.8 (194.3, 717.3)";" 97.2 (41.4, 153.0)"
"2015-04-12";"152";"442.5 (189.5, 695.6)";" 92.0 (39.4, 144.6)";"1.2 (0.5, 1.9)";"0.1 (0.1, 0.2)";"0.5 (0.2, 0.7)";"0.5 (0.2, 0.7)";"6.8 (2.9, 10.7)";"3.4 (1.5, 5.4)";"0.7 (0.3, 1.2)";"0.4 (0.2, 0.6)";"451.8 (193.4, 710.1)";" 96.3 (41.2, 151.4)"
"2015-04-11";"151";"438.7 (188.6, 688.7)";" 91.2 (39.2, 143.1)";"1.2 (0.5, 1.8)";"0.1 (0.1, 0.2)";"0.5 (0.2, 0.7)";"0.5 (0.2, 0.7)";"6.8 (2.9, 10.6)";"3.4 (1.5, 5.3)";"0.7 (0.3, 1.2)";"0.4 (0.2, 0.6)";"447.8 (192.6, 703.1)";" 95.5 (41.1, 149.9)"
"2015-04-10";"150";"434.8 (187.8, 681.8)";" 90.4 (39.0, 141.7)";"1.2 (0.5, 1.8)";"0.1 (0.1, 0.2)";"0.5 (0.2, 0.7)";"0.5 (0.2, 0.7)";"6.7 (2.9, 10.5)";"3.4 (1.4, 5.3)";"0.7 (0.3, 1.1)";"0.4 (0.2, 0.5)";"443.8 (191.7, 696.0)";" 94.6 (40.9, 148.4)"
"2015-04-09";"149";"430.9 (187.0, 674.9)";" 89.6 (38.9, 140.3)";"1.2 (0.5, 1.8)";"0.1 (0.1, 0.2)";"0.5 (0.2, 0.7)";"0.5 (0.2, 0.7)";"6.7 (2.9, 10.4)";"3.3 (1.4, 5.2)";"0.7 (0.3, 1.1)";"0.3 (0.2, 0.5)";"439.9 (190.9, 689.0)";" 93.8 (40.7, 146.9)"
"2015-04-08";"148";"427.1 (186.1, 668.1)";" 88.8 (38.7, 138.8)";"1.1 (0.5, 1.8)";"0.1 (0.0, 0.2)";"0.5 (0.2, 0.7)";"0.5 (0.2, 0.7)";"6.6 (2.9, 10.3)";"3.3 (1.4, 5.2)";"0.7 (0.3, 1.1)";"0.3 (0.1, 0.5)";"436.0 (190.0, 682.0)";" 93.0 (40.5, 145.4)"
"2015-04-07";"147";"423.3 (185.3, 661.3)";" 88.0 (38.5, 137.4)";"1.1 (0.5, 1.8)";"0.1 (0.0, 0.2)";"0.5 (0.2, 0.7)";"0.5 (0.2, 0.7)";"6.5 (2.9, 10.2)";"3.3 (1.4, 5.1)";"0.7 (0.3, 1.1)";"0.3 (0.1, 0.5)";"432.1 (189.1, 675.1)";" 92.1 (40.3, 143.9)"
"2015-04-06";"146";"419.5 (184.5, 654.5)";" 87.2 (38.3, 136.0)";"1.1 (0.5, 1.8)";"0.1 (0.0, 0.2)";"0.5 (0.2, 0.7)";"0.5 (0.2, 0.7)";"6.5 (2.8, 10.1)";"3.2 (1.4, 5.1)";"0.7 (0.3, 1.1)";"0.3 (0.1, 0.5)";"428.3 (188.3, 668.2)";" 91.3 (40.2, 142.5)"
"2015-04-05";"145";"415.7 (183.6, 647.8)";" 86.4 (38.2, 134.6)";"1.1 (0.5, 1.7)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.7)";"0.4 (0.2, 0.7)";"6.4 (2.8, 10.0)";"3.2 (1.4, 5.0)";"0.7 (0.3, 1.1)";"0.3 (0.1, 0.5)";"424.4 (187.5, 661.4)";" 90.5 (40.0, 141.0)"
"2015-04-04";"144";"412.0 (182.8, 641.2)";" 85.6 (38.0, 133.2)";"1.1 (0.5, 1.7)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.7)";"0.4 (0.2, 0.7)";"6.4 (2.8,  9.9)";"3.2 (1.4, 5.0)";"0.7 (0.3, 1.1)";"0.3 (0.1, 0.5)";"420.6 (186.7, 654.6)";" 89.7 (39.8, 139.6)"
"2015-04-03";"143";"408.3 (182.0, 634.6)";" 84.9 (37.8, 131.9)";"1.1 (0.5, 1.7)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.7)";"0.4 (0.2, 0.7)";"6.3 (2.8,  9.8)";"3.2 (1.4, 4.9)";"0.7 (0.3, 1.1)";"0.3 (0.1, 0.5)";"416.8 (185.8, 647.8)";" 88.9 (39.6, 138.1)"
"2015-04-02";"142";"404.6 (181.2, 628.0)";" 84.1 (37.7, 130.5)";"1.1 (0.5, 1.7)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.7)";"0.4 (0.2, 0.7)";"6.2 (2.8,  9.7)";"3.1 (1.4, 4.8)";"0.7 (0.3, 1.1)";"0.3 (0.1, 0.5)";"413.1 (185.0, 641.1)";" 88.1 (39.5, 136.7)"
"2015-04-01";"141";"401.0 (180.4, 621.5)";" 83.3 (37.5, 129.2)";"1.1 (0.5, 1.7)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.7)";"0.4 (0.2, 0.7)";"6.2 (2.8,  9.6)";"3.1 (1.4, 4.8)";"0.7 (0.3, 1.0)";"0.3 (0.1, 0.5)";"409.3 (184.2, 634.5)";" 87.3 (39.3, 135.3)"
"2015-03-31";"140";"397.3 (179.6, 615.0)";" 82.6 (37.3, 127.8)";"1.1 (0.5, 1.7)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.7)";"0.4 (0.2, 0.7)";"6.1 (2.8,  9.5)";"3.1 (1.4, 4.7)";"0.7 (0.3, 1.0)";"0.3 (0.1, 0.5)";"405.6 (183.4, 627.9)";" 86.5 (39.1, 133.9)"
"2015-03-30";"139";"393.7 (178.8, 608.6)";" 81.8 (37.2, 126.5)";"1.1 (0.5, 1.6)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.7)";"0.4 (0.2, 0.7)";"6.1 (2.8,  9.4)";"3.0 (1.4, 4.7)";"0.7 (0.3, 1.0)";"0.3 (0.1, 0.5)";"401.9 (182.6, 621.3)";" 85.7 (38.9, 132.5)"
"2015-03-29";"138";"390.1 (178.0, 602.2)";" 81.1 (37.0, 125.2)";"1.0 (0.5, 1.6)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"6.0 (2.7,  9.3)";"3.0 (1.4, 4.7)";"0.7 (0.3, 1.0)";"0.3 (0.1, 0.5)";"398.3 (181.8, 614.8)";" 84.9 (38.8, 131.1)"
"2015-03-28";"137";"386.6 (177.2, 595.9)";" 80.3 (36.8, 123.8)";"1.0 (0.5, 1.6)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"6.0 (2.7,  9.2)";"3.0 (1.4, 4.6)";"0.6 (0.3, 1.0)";"0.3 (0.1, 0.5)";"394.6 (180.9, 608.3)";" 84.2 (38.6, 129.7)"
"2015-03-27";"136";"383.0 (176.5, 589.6)";" 79.6 (36.7, 122.5)";"1.0 (0.5, 1.6)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.9 (2.7,  9.1)";"3.0 (1.4, 4.6)";"0.6 (0.3, 1.0)";"0.3 (0.1, 0.5)";"391.0 (180.2, 601.9)";" 83.4 (38.4, 128.4)"
"2015-03-26";"135";"379.5 (175.7, 583.4)";" 78.9 (36.5, 121.2)";"1.0 (0.5, 1.6)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.9 (2.7,  9.0)";"2.9 (1.4, 4.5)";"0.6 (0.3, 1.0)";"0.3 (0.1, 0.5)";"387.4 (179.3, 595.6)";" 82.6 (38.2, 127.0)"
"2015-03-25";"134";"376.0 (174.9, 577.2)";" 78.1 (36.3, 119.9)";"1.0 (0.5, 1.6)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.8 (2.7,  8.9)";"2.9 (1.4, 4.5)";"0.6 (0.3, 1.0)";"0.3 (0.1, 0.5)";"383.9 (178.6, 589.2)";" 81.9 (38.1, 125.6)"
"2015-03-24";"133";"372.6 (174.1, 571.1)";" 77.4 (36.2, 118.7)";"1.0 (0.5, 1.5)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.8 (2.7,  8.8)";"2.9 (1.3, 4.4)";"0.6 (0.3, 1.0)";"0.3 (0.1, 0.5)";"380.4 (177.8, 583.0)";" 81.1 (37.9, 124.3)"
"2015-03-23";"132";"369.2 (173.4, 564.9)";" 76.7 (36.0, 117.4)";"1.0 (0.5, 1.5)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.7 (2.7,  8.7)";"2.9 (1.3, 4.4)";"0.6 (0.3, 0.9)";"0.3 (0.1, 0.5)";"376.9 (177.0, 576.7)";" 80.4 (37.7, 123.0)"
"2015-03-22";"131";"365.8 (172.6, 558.9)";" 76.0 (35.9, 116.1)";"1.0 (0.5, 1.5)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.6 (2.7,  8.6)";"2.8 (1.3, 4.3)";"0.6 (0.3, 0.9)";"0.3 (0.1, 0.5)";"373.4 (176.2, 570.6)";" 79.6 (37.6, 121.7)"
"2015-03-21";"130";"362.4 (171.8, 552.9)";" 75.3 (35.7, 114.9)";"1.0 (0.5, 1.5)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.6 (2.7,  8.5)";"2.8 (1.3, 4.3)";"0.6 (0.3, 0.9)";"0.3 (0.1, 0.4)";"369.9 (175.4, 564.5)";" 78.9 (37.4, 120.4)"
"2015-03-20";"129";"359.0 (171.1, 546.9)";" 74.6 (35.5, 113.7)";"1.0 (0.5, 1.5)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.5 (2.6,  8.4)";"2.8 (1.3, 4.2)";"0.6 (0.3, 0.9)";"0.3 (0.1, 0.4)";"366.5 (174.6, 558.4)";" 78.1 (37.2, 119.1)"
"2015-03-19";"128";"355.7 (170.3, 541.0)";" 73.9 (35.4, 112.4)";"1.0 (0.5, 1.5)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.5 (2.6,  8.4)";"2.7 (1.3, 4.2)";"0.6 (0.3, 0.9)";"0.3 (0.1, 0.4)";"363.1 (173.8, 552.3)";" 77.4 (37.1, 117.8)"
"2015-03-18";"127";"352.4 (169.5, 535.2)";" 73.2 (35.2, 111.2)";"0.9 (0.5, 1.4)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.4 (2.6,  8.3)";"2.7 (1.3, 4.1)";"0.6 (0.3, 0.9)";"0.3 (0.1, 0.4)";"359.7 (173.1, 546.4)";" 76.7 (36.9, 116.5)"
"2015-03-17";"126";"349.1 (168.8, 529.4)";" 72.5 (35.1, 110.0)";"0.9 (0.5, 1.4)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.4 (2.6,  8.2)";"2.7 (1.3, 4.1)";"0.6 (0.3, 0.9)";"0.3 (0.1, 0.4)";"356.4 (172.3, 540.4)";" 76.0 (36.7, 115.2)"
"2015-03-16";"125";"345.8 (168.0, 523.6)";" 71.9 (34.9, 108.8)";"0.9 (0.5, 1.4)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.3 (2.6,  8.1)";"2.7 (1.3, 4.0)";"0.6 (0.3, 0.9)";"0.3 (0.1, 0.4)";"353.1 (171.5, 534.6)";" 75.3 (36.6, 114.0)"
"2015-03-15";"124";"342.6 (167.3, 517.9)";" 71.2 (34.8, 107.6)";"0.9 (0.4, 1.4)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.3 (2.6,  8.0)";"2.6 (1.3, 4.0)";"0.6 (0.3, 0.9)";"0.3 (0.1, 0.4)";"349.7 (170.7, 528.7)";" 74.6 (36.4, 112.7)"
"2015-03-14";"123";"339.4 (166.5, 512.2)";" 70.5 (34.6, 106.5)";"0.9 (0.4, 1.4)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";"5.2 (2.6,  7.9)";"2.6 (1.3, 4.0)";"0.6 (0.3, 0.9)";"0.3 (0.1, 0.4)";"346.5 (170.0, 522.9)";" 73.9 (36.2, 111.5)"
"2015-03-13";"122";"336.2 (165.8, 506.6)";" 69.9 (34.4, 105.3)";"0.9 (0.4, 1.4)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.5)";"0.4 (0.2, 0.5)";"5.2 (2.6,  7.8)";"2.6 (1.3, 3.9)";"0.6 (0.3, 0.9)";"0.3 (0.1, 0.4)";"343.2 (169.2, 517.2)";" 73.2 (36.1, 110.3)"
"2015-03-12";"121";"333.0 (165.0, 501.1)";" 69.2 (34.3, 104.1)";"0.9 (0.4, 1.3)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.5)";"0.4 (0.2, 0.5)";"5.1 (2.5,  7.7)";"2.6 (1.3, 3.9)";"0.6 (0.3, 0.8)";"0.3 (0.1, 0.4)";"340.0 (168.5, 511.5)";" 72.5 (35.9, 109.1)"
"2015-03-11";"120";"329.9 (164.3, 495.6)";" 68.6 (34.1, 103.0)";"0.9 (0.4, 1.3)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.5)";"0.4 (0.2, 0.5)";"5.1 (2.5,  7.7)";"2.5 (1.3, 3.8)";"0.6 (0.3, 0.8)";"0.3 (0.1, 0.4)";"336.8 (167.7, 505.9)";" 71.8 (35.8, 107.9)"
"2015-03-10";"119";"326.8 (163.5, 490.1)";" 67.9 (34.0, 101.8)";"0.9 (0.4, 1.3)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.5)";"0.4 (0.2, 0.5)";"5.0 (2.5,  7.6)";"2.5 (1.3, 3.8)";"0.5 (0.3, 0.8)";"0.3 (0.1, 0.4)";"333.6 (166.9, 500.3)";" 71.1 (35.6, 106.7)"
"2015-03-09";"118";"323.7 (162.7, 484.6)";" 67.3 (33.8, 100.7)";"0.9 (0.4, 1.3)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"5.0 (2.5,  7.5)";"2.5 (1.3, 3.7)";"0.5 (0.3, 0.8)";"0.3 (0.1, 0.4)";"330.5 (166.1, 494.8)";" 70.5 (35.4, 105.5)"
"2015-03-08";"117";"320.6 (162.0, 479.3)";" 66.6 (33.7,  99.6)";"0.9 (0.4, 1.3)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"5.0 (2.5,  7.4)";"2.5 (1.3, 3.7)";"0.5 (0.3, 0.8)";"0.3 (0.1, 0.4)";"327.3 (165.4, 489.3)";" 69.8 (35.3, 104.3)"
"2015-03-07";"116";"317.6 (161.3, 473.9)";" 66.0 (33.5,  98.5)";"0.9 (0.4, 1.3)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.9 (2.5,  7.3)";"2.5 (1.2, 3.7)";"0.5 (0.3, 0.8)";"0.3 (0.1, 0.4)";"324.2 (164.6, 483.8)";" 69.1 (35.1, 103.2)"
"2015-03-06";"115";"314.6 (160.5, 468.7)";" 65.4 (33.4,  97.4)";"0.8 (0.4, 1.3)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.9 (2.5,  7.2)";"2.4 (1.2, 3.6)";"0.5 (0.3, 0.8)";"0.3 (0.1, 0.4)";"321.2 (163.9, 478.5)";" 68.5 (34.9, 102.0)"
"2015-03-05";"114";"311.6 (159.8, 463.4)";" 64.8 (33.2,  96.3)";"0.8 (0.4, 1.2)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.8 (2.5,  7.2)";"2.4 (1.2, 3.6)";"0.5 (0.3, 0.8)";"0.3 (0.1, 0.4)";"318.1 (163.1, 473.1)";" 67.8 (34.8, 100.9)"
"2015-03-04";"113";"308.6 (159.0, 458.3)";" 64.1 (33.1,  95.2)";"0.8 (0.4, 1.2)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.8 (2.5,  7.1)";"2.4 (1.2, 3.5)";"0.5 (0.3, 0.8)";"0.2 (0.1, 0.4)";"315.1 (162.4, 467.8)";" 67.2 (34.6,  99.8)"
"2015-03-03";"112";"305.7 (158.3, 453.1)";" 63.5 (32.9,  94.2)";"0.8 (0.4, 1.2)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.7 (2.4,  7.0)";"2.4 (1.2, 3.5)";"0.5 (0.3, 0.8)";"0.2 (0.1, 0.4)";"312.1 (161.6, 462.6)";" 66.5 (34.5,  98.6)"
"2015-03-02";"111";"302.8 (157.5, 448.0)";" 62.9 (32.7,  93.1)";"0.8 (0.4, 1.2)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.7 (2.4,  6.9)";"2.3 (1.2, 3.5)";"0.5 (0.3, 0.8)";"0.2 (0.1, 0.4)";"309.1 (160.8, 457.4)";" 65.9 (34.3,  97.5)"
"2015-03-01";"110";"299.9 (156.8, 443.0)";" 62.3 (32.6,  92.1)";"0.8 (0.4, 1.2)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.6 (2.4,  6.8)";"2.3 (1.2, 3.4)";"0.5 (0.3, 0.7)";"0.2 (0.1, 0.4)";"306.2 (160.1, 452.2)";" 65.3 (34.1,  96.4)"
"2015-02-28";"109";"297.0 (156.1, 438.0)";" 61.7 (32.4,  91.0)";"0.8 (0.4, 1.2)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.6 (2.4,  6.8)";"2.3 (1.2, 3.4)";"0.5 (0.3, 0.7)";"0.2 (0.1, 0.4)";"303.2 (159.3, 447.1)";" 64.7 (34.0,  95.3)"
"2015-02-27";"108";"294.2 (155.3, 433.0)";" 61.1 (32.3,  90.0)";"0.8 (0.4, 1.2)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.5 (2.4,  6.7)";"2.3 (1.2, 3.3)";"0.5 (0.3, 0.7)";"0.2 (0.1, 0.3)";"300.3 (158.6, 442.1)";" 64.0 (33.8,  94.3)"
"2015-02-26";"107";"291.4 (154.6, 428.1)";" 60.5 (32.1,  89.0)";"0.8 (0.4, 1.1)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.5 (2.4,  6.6)";"2.2 (1.2, 3.3)";"0.5 (0.3, 0.7)";"0.2 (0.1, 0.3)";"297.4 (157.8, 437.1)";" 63.4 (33.7,  93.2)"
"2015-02-25";"106";"288.6 (153.9, 423.3)";" 60.0 (32.0,  88.0)";"0.8 (0.4, 1.1)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.5 (2.4,  6.5)";"2.2 (1.2, 3.3)";"0.5 (0.3, 0.7)";"0.2 (0.1, 0.3)";"294.6 (157.1, 432.1)";" 62.8 (33.5,  92.1)"
"2015-02-24";"105";"285.8 (153.1, 418.4)";" 59.4 (31.8,  87.0)";"0.8 (0.4, 1.1)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.4 (2.4,  6.5)";"2.2 (1.2, 3.2)";"0.5 (0.3, 0.7)";"0.2 (0.1, 0.3)";"291.7 (156.3, 427.2)";" 62.2 (33.3,  91.1)"
"2015-02-23";"104";"283.0 (152.4, 413.7)";" 58.8 (31.7,  86.0)";"0.8 (0.4, 1.1)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.4 (2.4,  6.4)";"2.2 (1.2, 3.2)";"0.5 (0.3, 0.7)";"0.2 (0.1, 0.3)";"288.9 (155.6, 422.3)";" 61.6 (33.2,  90.1)"
"2015-02-22";"103";"280.3 (151.6, 409.0)";" 58.2 (31.5,  85.0)";"0.8 (0.4, 1.1)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.3 (2.3,  6.3)";"2.2 (1.2, 3.2)";"0.5 (0.3, 0.7)";"0.2 (0.1, 0.3)";"286.1 (154.8, 417.5)";" 61.0 (33.0,  89.0)"
