"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2015-04-02";"142";"69205 (39669,  98741)";"34602 (19834, 49370)";"34602 (19834, 49370)";"6920 (3966,  9874)";"69205 (39669,  98741)";"145329 (109034, 181624)"
"2015-04-01";"141";"68147 (38845,  97449)";"34074 (19423, 48725)";"34074 (19423, 48725)";"6815 (3885,  9745)";"68147 (38845,  97449)";"143110 (107103, 179117)"
"2015-03-31";"140";"67092 (38037,  96147)";"33546 (19019, 48073)";"33546 (19019, 48073)";"6709 (3804,  9614)";"67092 (38037,  96147)";"140893 (105190, 176596)"
"2015-03-30";"139";"66041 (37245,  94837)";"33020 (18622, 47418)";"33020 (18622, 47418)";"6604 (3724,  9484)";"66041 (37245,  94837)";"138685 (103300, 174070)"
"2015-03-29";"138";"64993 (36468,  93518)";"32496 (18234, 46758)";"32496 (18234, 46758)";"6499 (3647,  9351)";"64993 (36468,  93518)";"136484 (101432, 171536)"
"2015-03-28";"137";"63950 (35708,  92192)";"31975 (17854, 46096)";"31975 (17854, 46096)";"6395 (3571,  9219)";"63950 (35708,  92192)";"134295 ( 99591, 168999)"
"2015-03-27";"136";"62912 (34963,  90861)";"31456 (17482, 45430)";"31456 (17482, 45430)";"6291 (3496,  9086)";"62912 (34963,  90861)";"132115 ( 97771, 166459)"
"2015-03-26";"135";"61880 (34236,  89524)";"30940 (17118, 44762)";"30940 (17118, 44762)";"6188 (3424,  8952)";"61880 (34236,  89524)";"129948 ( 95978, 163918)"
"2015-03-25";"134";"60854 (33524,  88184)";"30427 (16762, 44092)";"30427 (16762, 44092)";"6085 (3352,  8818)";"60854 (33524,  88184)";"127793 ( 94209, 161377)"
"2015-03-24";"133";"59834 (32827,  86841)";"29917 (16414, 43420)";"29917 (16414, 43420)";"5983 (3282,  8684)";"59834 (32827,  86841)";"125651 ( 92464, 158838)"
"2015-03-23";"132";"58822 (32148,  85496)";"29411 (16074, 42748)";"29411 (16074, 42748)";"5882 (3215,  8549)";"58822 (32148,  85496)";"123526 ( 90748, 156304)"
"2015-03-22";"131";"57816 (31483,  84149)";"28908 (15741, 42075)";"28908 (15741, 42075)";"5782 (3149,  8415)";"57816 (31483,  84149)";"121414 ( 89055, 153773)"
"2015-03-21";"130";"56819 (30835,  82803)";"28410 (15418, 41402)";"28410 (15418, 41402)";"5682 (3084,  8280)";"56819 (30835,  82803)";"119321 ( 87391, 151251)"
"2015-03-20";"129";"55829 (30201,  81457)";"27914 (15100, 40728)";"27914 (15100, 40728)";"5583 (3020,  8146)";"55829 (30201,  81457)";"117240 ( 85748, 148732)"
"2015-03-19";"128";"54848 (29583,  80113)";"27424 (14792, 40056)";"27424 (14792, 40056)";"5485 (2959,  8011)";"54848 (29583,  80113)";"115181 ( 84135, 146227)"
"2015-03-18";"127";"53876 (28981,  78771)";"26938 (14490, 39386)";"26938 (14490, 39386)";"5388 (2898,  7878)";"53876 (28981,  78771)";"113140 ( 82548, 143732)"
"2015-03-17";"126";"52913 (28393,  77433)";"26456 (14196, 38716)";"26456 (14196, 38716)";"5291 (2839,  7743)";"52913 (28393,  77433)";"111116 ( 80985, 141247)"
"2015-03-16";"125";"51960 (27820,  76100)";"25980 (13910, 38050)";"25980 (13910, 38050)";"5196 (2782,  7610)";"51960 (27820,  76100)";"109116 ( 79452, 138780)"
"2015-03-15";"124";"51016 (27261,  74771)";"25508 (13630, 37386)";"25508 (13630, 37386)";"5102 (2726,  7478)";"51016 (27261,  74771)";"107134 ( 77943, 136325)"
"2015-03-14";"123";"50082 (26716,  73448)";"25041 (13358, 36724)";"25041 (13358, 36724)";"5008 (2671,  7345)";"50082 (26716,  73448)";"105172 ( 76459, 133885)"
"2015-03-13";"122";"49158 (26184,  72132)";"24579 (13092, 36066)";"24579 (13092, 36066)";"4916 (2619,  7213)";"49158 (26184,  72132)";"103232 ( 75001, 131463)"
"2015-03-12";"121";"48245 (25667,  70823)";"24122 (12833, 35411)";"24122 (12833, 35411)";"4824 (2566,  7082)";"48245 (25667,  70823)";"101313 ( 73568, 129058)"
"2015-03-11";"120";"47342 (25161,  69523)";"23671 (12581, 34761)";"23671 (12581, 34761)";"4734 (2516,  6952)";"47342 (25161,  69523)";" 99418 ( 72162, 126674)"
"2015-03-10";"119";"46450 (24669,  68231)";"23225 (12335, 34115)";"23225 (12335, 34115)";"4645 (2467,  6823)";"46450 (24669,  68231)";" 97545 ( 70780, 124310)"
"2015-03-09";"118";"45570 (24191,  66949)";"22785 (12095, 33475)";"22785 (12095, 33475)";"4557 (2419,  6695)";"45570 (24191,  66949)";" 95697 ( 69426, 121968)"
"2015-03-08";"117";"44700 (23723,  65677)";"22350 (11862, 32838)";"22350 (11862, 32838)";"4470 (2372,  6568)";"44700 (23723,  65677)";" 93870 ( 68093, 119647)"
"2015-03-07";"116";"43842 (23268,  64416)";"21921 (11634, 32208)";"21921 (11634, 32208)";"4384 (2327,  6441)";"43842 (23268,  64416)";" 92068 ( 66786, 117350)"
"2015-03-06";"115";"42995 (22824,  63166)";"21498 (11412, 31584)";"21498 (11412, 31584)";"4300 (2283,  6317)";"42995 (22824,  63166)";" 90291 ( 65504, 115078)"
"2015-03-05";"114";"42160 (22392,  61928)";"21080 (11196, 30964)";"21080 (11196, 30964)";"4216 (2239,  6193)";"42160 (22392,  61928)";" 88536 ( 64244, 112828)"
"2015-03-04";"113";"41337 (21970,  60704)";"20668 (10985, 30351)";"20668 (10985, 30351)";"4134 (2197,  6071)";"41337 (21970,  60704)";" 86807 ( 63009, 110605)"
"2015-03-03";"112";"40525 (21559,  59491)";"20262 (10779, 29745)";"20262 (10779, 29745)";"4052 (2155,  5949)";"40525 (21559,  59491)";" 85101 ( 61795, 108407)"
"2015-03-02";"111";"39725 (21158,  58292)";"19862 (10579, 29145)";"19862 (10579, 29145)";"3972 (2115,  5829)";"39725 (21158,  58292)";" 83421 ( 60606, 106236)"
"2015-03-01";"110";"38937 (20767,  57107)";"19468 (10383, 28553)";"19468 (10383, 28553)";"3894 (2077,  5711)";"38937 (20767,  57107)";" 81767 ( 59440, 104094)"
"2015-02-28";"109";"38160 (20385,  55935)";"19080 (10193, 27967)";"19080 (10193, 27967)";"3816 (2039,  5593)";"38160 (20385,  55935)";" 80136 ( 58294, 101978)"
"2015-02-27";"108";"37396 (20013,  54779)";"18698 (10007, 27389)";"18698 (10007, 27389)";"3740 (2002,  5478)";"37396 (20013,  54779)";" 78532 ( 57172,  99892)"
"2015-02-26";"107";"36644 (19651,  53637)";"18322 ( 9825, 26819)";"18322 ( 9825, 26819)";"3664 (1965,  5363)";"36644 (19651,  53637)";" 76952 ( 56070,  97834)"
"2015-02-25";"106";"35903 (19296,  52510)";"17952 ( 9648, 26256)";"17952 ( 9648, 26256)";"3590 (1929,  5251)";"35903 (19296,  52510)";" 75397 ( 54989,  95805)"
"2015-02-24";"105";"35175 (18950,  51400)";"17588 ( 9476, 25700)";"17588 ( 9476, 25700)";"3518 (1896,  5140)";"35175 (18950,  51400)";" 73869 ( 53931,  93807)"
"2015-02-23";"104";"34458 (18612,  50304)";"17229 ( 9306, 25152)";"17229 ( 9306, 25152)";"3446 (1861,  5031)";"34458 (18612,  50304)";" 72362 ( 52890,  91834)"
"2015-02-22";"103";"33754 (18282,  49226)";"16877 ( 9141, 24613)";"16877 ( 9141, 24613)";"3375 (1828,  4922)";"33754 (18282,  49226)";" 70883 ( 51871,  89895)"
"2015-02-21";"102";"33061 (17960,  48162)";"16530 ( 8979, 24081)";"16530 ( 8979, 24081)";"3306 (1796,  4816)";"33061 (17960,  48162)";" 69427 ( 50870,  87984)"
"2015-02-20";"101";"32380 (17645,  47115)";"16190 ( 8822, 23558)";"16190 ( 8822, 23558)";"3238 (1764,  4712)";"32380 (17645,  47115)";" 67998 ( 49891,  86105)"
"2015-02-19";"100";"31711 (17337,  46085)";"15856 ( 8669, 23043)";"15856 ( 8669, 23043)";"3171 (1734,  4608)";"31711 (17337,  46085)";" 66594 ( 48931,  84257)"
"2015-02-18";"99";"31054 (17036,  45072)";"15527 ( 8518, 22536)";"15527 ( 8518, 22536)";"3105 (1703,  4507)";"31054 (17036,  45072)";" 65213 ( 47987,  82439)"
"2015-02-17";"98";"30408 (16741,  44075)";"15204 ( 8371, 22037)";"15204 ( 8371, 22037)";"3041 (1674,  4408)";"30408 (16741,  44075)";" 63857 ( 47063,  80651)"
"2015-02-16";"97";"29773 (16453,  43093)";"14886 ( 8226, 21546)";"14886 ( 8226, 21546)";"2977 (1645,  4309)";"29773 (16453,  43093)";" 62522 ( 46153,  78891)"
"2015-02-15";"96";"29151 (16171,  42131)";"14576 ( 8086, 21066)";"14576 ( 8086, 21066)";"2915 (1617,  4213)";"29151 (16171,  42131)";" 61218 ( 45268,  77168)"
"2015-02-14";"95";"28539 (15895,  41183)";"14270 ( 7948, 20592)";"14270 ( 7948, 20592)";"2854 (1590,  4118)";"28539 (15895,  41183)";" 59933 ( 44395,  75471)"
"2015-02-13";"94";"27939 (15625,  40253)";"13970 ( 7813, 20127)";"13970 ( 7813, 20127)";"2794 (1563,  4025)";"27939 (15625,  40253)";" 58673 ( 43541,  73805)"
"2015-02-12";"93";"27350 (15360,  39340)";"13675 ( 7680, 19670)";"13675 ( 7680, 19670)";"2735 (1536,  3934)";"27350 (15360,  39340)";" 57435 ( 42701,  72169)"
"2015-02-11";"92";"26773 (15101,  38445)";"13386 ( 7550, 19222)";"13386 ( 7550, 19222)";"2677 (1510,  3844)";"26773 (15101,  38445)";" 56222 ( 41880,  70564)"
"2015-02-10";"91";"26206 (14847,  37565)";"13103 ( 7424, 18782)";"13103 ( 7424, 18782)";"2621 (1485,  3757)";"26206 (14847,  37565)";" 55033 ( 41075,  68991)"
"2015-02-09";"90";"25650 (14598,  36702)";"12825 ( 7299, 18351)";"12825 ( 7299, 18351)";"2565 (1460,  3670)";"25650 (14598,  36702)";" 53865 ( 40284,  67446)"
"2015-02-08";"89";"25104 (14353,  35855)";"12552 ( 7177, 17927)";"12552 ( 7177, 17927)";"2510 (1435,  3585)";"25104 (14353,  35855)";" 52718 ( 39507,  65929)"
"2015-02-07";"88";"24570 (14114,  35026)";"12285 ( 7057, 17513)";"12285 ( 7057, 17513)";"2457 (1411,  3503)";"24570 (14114,  35026)";" 51597 ( 38749,  64445)"
"2015-02-06";"87";"24046 (13880,  34212)";"12023 ( 6940, 17106)";"12023 ( 6940, 17106)";"2405 (1388,  3422)";"24046 (13880,  34212)";" 50497 ( 38004,  62990)"
"2015-02-05";"86";"23532 (13649,  33415)";"11766 ( 6825, 16707)";"11766 ( 6825, 16707)";"2353 (1365,  3341)";"23532 (13649,  33415)";" 49417 ( 37273,  61561)"
"2015-02-04";"85";"23028 (13423,  32633)";"11514 ( 6711, 16317)";"11514 ( 6711, 16317)";"2303 (1342,  3264)";"23028 (13423,  32633)";" 48359 ( 36556,  60162)"
"2015-02-03";"84";"22535 (13201,  31869)";"11268 ( 6601, 15935)";"11268 ( 6601, 15935)";"2254 (1321,  3187)";"22535 (13201,  31869)";" 47325 ( 35855,  58795)"
"2015-02-02";"83";"22051 (12983,  31119)";"11026 ( 6492, 15560)";"11026 ( 6492, 15560)";"2205 (1298,  3112)";"22051 (12983,  31119)";" 46308 ( 35165,  57451)"
"2015-02-01";"82";"21578 (12769,  30387)";"10789 ( 6385, 15193)";"10789 ( 6385, 15193)";"2158 (1277,  3039)";"21578 (12769,  30387)";" 45314 ( 34490,  56138)"
"2015-01-31";"81";"21113 (12558,  29668)";"10556 ( 6279, 14833)";"10556 ( 6279, 14833)";"2111 (1256,  2966)";"21113 (12558,  29668)";" 44336 ( 33824,  54848)"
"2015-01-30";"80";"20659 (12352,  28966)";"10330 ( 6177, 14483)";"10330 ( 6177, 14483)";"2066 (1235,  2897)";"20659 (12352,  28966)";" 43385 ( 33178,  53592)"
"2015-01-29";"79";"20214 (12150,  28278)";"10107 ( 6075, 14139)";"10107 ( 6075, 14139)";"2021 (1215,  2827)";"20214 (12150,  28278)";" 42449 ( 32539,  52359)"
"2015-01-28";"78";"19778 (11950,  27606)";" 9889 ( 5975, 13803)";" 9889 ( 5975, 13803)";"1978 (1195,  2761)";"19778 (11950,  27606)";" 41534 ( 31915,  51153)"
"2015-01-27";"77";"19351 (11754,  26948)";" 9676 ( 5878, 13474)";" 9676 ( 5878, 13474)";"1935 (1175,  2695)";"19351 (11754,  26948)";" 40638 ( 31303,  49973)"
"2015-01-26";"76";"18933 (11562,  26304)";" 9466 ( 5780, 13152)";" 9466 ( 5780, 13152)";"1893 (1156,  2630)";"18933 (11562,  26304)";" 39758 ( 30700,  48816)"
"2015-01-25";"75";"18524 (11372,  25676)";" 9262 ( 5686, 12838)";" 9262 ( 5686, 12838)";"1852 (1137,  2567)";"18524 (11372,  25676)";" 38900 ( 30112,  47688)"
"2015-01-24";"74";"18124 (11187,  25061)";" 9062 ( 5593, 12531)";" 9062 ( 5593, 12531)";"1812 (1118,  2506)";"18124 (11187,  25061)";" 38060 ( 29535,  46585)"
"2015-01-23";"73";"17732 (11004,  24460)";" 8866 ( 5502, 12230)";" 8866 ( 5502, 12230)";"1773 (1100,  2446)";"17732 (11004,  24460)";" 37237 ( 28969,  45505)"
"2015-01-22";"72";"17348 (10823,  23873)";" 8674 ( 5412, 11936)";" 8674 ( 5412, 11936)";"1735 (1083,  2387)";"17348 (10823,  23873)";" 36431 ( 28413,  44449)"
"2015-01-21";"71";"16973 (10646,  23300)";" 8486 ( 5323, 11649)";" 8486 ( 5323, 11649)";"1697 (1064,  2330)";"16973 (10646,  23300)";" 35642 ( 27868,  43416)"
"2015-01-20";"70";"16606 (10473,  22739)";" 8303 ( 5236, 11370)";" 8303 ( 5236, 11370)";"1661 (1048,  2274)";"16606 (10473,  22739)";" 34873 ( 27336,  42410)"
"2015-01-19";"69";"16246 (10301,  22191)";" 8123 ( 5150, 11096)";" 8123 ( 5150, 11096)";"1625 (1030,  2220)";"16246 (10301,  22191)";" 34117 ( 26811,  41423)"
"2015-01-18";"68";"15895 (10133,  21657)";" 7947 ( 5066, 10828)";" 7947 ( 5066, 10828)";"1590 (1014,  2166)";"15895 (10133,  21657)";" 33379 ( 26298,  40460)"
"2015-01-17";"67";"15551 ( 9967,  21135)";" 7776 ( 4984, 10568)";" 7776 ( 4984, 10568)";"1555 ( 997,  2113)";"15551 ( 9967,  21135)";" 32658 ( 25796,  39520)"
"2015-01-16";"66";"15215 ( 9804,  20626)";" 7608 ( 4902, 10314)";" 7608 ( 4902, 10314)";"1522 ( 981,  2063)";"15215 ( 9804,  20626)";" 31953 ( 25304,  38602)"
"2015-01-15";"65";"14885 ( 9642,  20128)";" 7442 ( 4821, 10063)";" 7442 ( 4821, 10063)";"1488 ( 964,  2012)";"14885 ( 9642,  20128)";" 31257 ( 24815,  37699)"
"2015-01-14";"64";"14564 ( 9485,  19643)";" 7282 ( 4743,  9821)";" 7282 ( 4743,  9821)";"1456 ( 948,  1964)";"14564 ( 9485,  19643)";" 30584 ( 24343,  36825)"
"2015-01-13";"63";"14249 ( 9330,  19168)";" 7124 ( 4664,  9584)";" 7124 ( 4664,  9584)";"1425 ( 933,  1917)";"14249 ( 9330,  19168)";" 29922 ( 23877,  35967)"
"2015-01-12";"62";"13941 ( 9177,  18705)";" 6970 ( 4588,  9352)";" 6970 ( 4588,  9352)";"1394 ( 918,  1870)";"13941 ( 9177,  18705)";" 29275 ( 23420,  35130)"
"2015-01-11";"61";"13640 ( 9026,  18254)";" 6820 ( 4513,  9127)";" 6820 ( 4513,  9127)";"1364 ( 903,  1825)";"13640 ( 9026,  18254)";" 28644 ( 22974,  34314)"
"2015-01-10";"60";"13346 ( 8878,  17814)";" 6673 ( 4439,  8907)";" 6673 ( 4439,  8907)";"1335 ( 888,  1782)";"13346 ( 8878,  17814)";" 28027 ( 22537,  33517)"
"2015-01-09";"59";"13058 ( 8732,  17384)";" 6529 ( 4366,  8692)";" 6529 ( 4366,  8692)";"1306 ( 873,  1739)";"13058 ( 8732,  17384)";" 27422 ( 22106,  32738)"
"2015-01-08";"58";"12776 ( 8588,  16964)";" 6388 ( 4294,  8482)";" 6388 ( 4294,  8482)";"1278 ( 859,  1697)";"12776 ( 8588,  16964)";" 26830 ( 21684,  31976)"
"2015-01-07";"57";"12501 ( 8447,  16555)";" 6250 ( 4223,  8277)";" 6250 ( 4223,  8277)";"1250 ( 845,  1655)";"12501 ( 8447,  16555)";" 26251 ( 21269,  31233)"
"2015-01-06";"56";"12232 ( 8308,  16156)";" 6116 ( 4154,  8078)";" 6116 ( 4154,  8078)";"1223 ( 831,  1615)";"12232 ( 8308,  16156)";" 25687 ( 20865,  30509)"
"2015-01-05";"55";"11969 ( 8171,  15767)";" 5984 ( 4085,  7883)";" 5984 ( 4085,  7883)";"1197 ( 817,  1577)";"11969 ( 8171,  15767)";" 25134 ( 20467,  29801)"
"2015-01-04";"54";"11712 ( 8036,  15388)";" 5856 ( 4018,  7694)";" 5856 ( 4018,  7694)";"1171 ( 803,  1539)";"11712 ( 8036,  15388)";" 24595 ( 20078,  29112)"
"2015-01-03";"53";"11461 ( 7904,  15018)";" 5730 ( 3952,  7508)";" 5730 ( 3952,  7508)";"1146 ( 790,  1502)";"11461 ( 7904,  15018)";" 24067 ( 19696,  28438)"
"2015-01-02";"52";"11215 ( 7773,  14657)";" 5608 ( 3887,  7329)";" 5608 ( 3887,  7329)";"1122 ( 778,  1466)";"11215 ( 7773,  14657)";" 23553 ( 19324,  27782)"
"2015-01-01";"51";"10975 ( 7645,  14305)";" 5488 ( 3823,  7153)";" 5488 ( 3823,  7153)";"1098 ( 765,  1431)";"10975 ( 7645,  14305)";" 23049 ( 18957,  27141)"
"2014-12-31";"50";"10741 ( 7519,  13963)";" 5370 ( 3759,  6981)";" 5370 ( 3759,  6981)";"1074 ( 752,  1396)";"10741 ( 7519,  13963)";" 22555 ( 18596,  26514)"
"2014-12-30";"49";"10511 ( 7394,  13628)";" 5256 ( 3698,  6814)";" 5256 ( 3698,  6814)";"1051 ( 739,  1363)";"10511 ( 7394,  13628)";" 22074 ( 18244,  25904)"
"2014-12-29";"48";"10287 ( 7272,  13302)";" 5144 ( 3637,  6651)";" 5144 ( 3637,  6651)";"1029 ( 728,  1330)";"10287 ( 7272,  13302)";" 21604 ( 17899,  25309)"
"2014-12-28";"47";"10068 ( 7152,  12984)";" 5034 ( 3576,  6492)";" 5034 ( 3576,  6492)";"1007 ( 715,  1299)";"10068 ( 7152,  12984)";" 21143 ( 17560,  24726)"
"2014-12-27";"46";" 9854 ( 7034,  12674)";" 4927 ( 3517,  6337)";" 4927 ( 3517,  6337)";" 985 ( 703,  1267)";" 9854 ( 7034,  12674)";" 20693 ( 17227,  24159)"
"2014-12-26";"45";" 9644 ( 6916,  12372)";" 4822 ( 3458,  6186)";" 4822 ( 3458,  6186)";" 964 ( 691,  1237)";" 9644 ( 6916,  12372)";" 20252 ( 16900,  23604)"
"2014-12-25";"44";" 9440 ( 6802,  12078)";" 4720 ( 3401,  6039)";" 4720 ( 3401,  6039)";" 944 ( 680,  1208)";" 9440 ( 6802,  12078)";" 19824 ( 16582,  23066)"
"2014-12-24";"43";" 9240 ( 6689,  11791)";" 4620 ( 3345,  5895)";" 4620 ( 3345,  5895)";" 924 ( 669,  1179)";" 9240 ( 6689,  11791)";" 19404 ( 16269,  22539)"
"2014-12-23";"42";" 9044 ( 6577,  11511)";" 4522 ( 3289,  5755)";" 4522 ( 3289,  5755)";" 904 ( 657,  1151)";" 9044 ( 6577,  11511)";" 18992 ( 15961,  22023)"
"2014-12-22";"41";" 8853 ( 6468,  11238)";" 4426 ( 3233,  5619)";" 4426 ( 3233,  5619)";" 885 ( 646,  1124)";" 8853 ( 6468,  11238)";" 18590 ( 15659,  21521)"
"2014-12-21";"40";" 8667 ( 6361,  10973)";" 4334 ( 3181,  5487)";" 4334 ( 3181,  5487)";" 867 ( 636,  1098)";" 8667 ( 6361,  10973)";" 18202 ( 15368,  21036)"
"2014-12-20";"39";" 8484 ( 6255,  10713)";" 4242 ( 3127,  5357)";" 4242 ( 3127,  5357)";" 848 ( 625,  1071)";" 8484 ( 6255,  10713)";" 17816 ( 15076,  20556)"
"2014-12-19";"38";" 8306 ( 6151,  10461)";" 4153 ( 3075,  5231)";" 4153 ( 3075,  5231)";" 831 ( 615,  1047)";" 8306 ( 6151,  10461)";" 17443 ( 14794,  20092)"
"2014-12-18";"37";" 8132 ( 6048,  10216)";" 4066 ( 3024,  5108)";" 4066 ( 3024,  5108)";" 813 ( 605,  1021)";" 8132 ( 6048,  10216)";" 17077 ( 14517,  19637)"
"2014-12-17";"36";" 7962 ( 5948,   9976)";" 3981 ( 2974,  4988)";" 3981 ( 2974,  4988)";" 796 ( 595,   997)";" 7962 ( 5948,   9976)";" 16720 ( 14245,  19195)"
"2014-12-16";"35";" 7796 ( 5849,   9743)";" 3898 ( 2925,  4871)";" 3898 ( 2925,  4871)";" 780 ( 585,   975)";" 7796 ( 5849,   9743)";" 16372 ( 13980,  18764)"
"2014-12-15";"34";" 7633 ( 5751,   9515)";" 3816 ( 2875,  4757)";" 3816 ( 2875,  4757)";" 763 ( 575,   951)";" 7633 ( 5751,   9515)";" 16028 ( 13716,  18340)"
"2014-12-14";"33";" 7474 ( 5655,   9293)";" 3737 ( 2828,  4646)";" 3737 ( 2828,  4646)";" 747 ( 565,   929)";" 7474 ( 5655,   9293)";" 15695 ( 13460,  17930)"
"2014-12-13";"32";" 7319 ( 5561,   9077)";" 3660 ( 2781,  4539)";" 3660 ( 2781,  4539)";" 732 ( 556,   908)";" 7319 ( 5561,   9077)";" 15371 ( 13211,  17531)"
"2014-12-12";"31";" 7167 ( 5468,   8866)";" 3584 ( 2734,  4434)";" 3584 ( 2734,  4434)";" 717 ( 547,   887)";" 7167 ( 5468,   8866)";" 15052 ( 12964,  17140)"
"2014-12-11";"30";" 7019 ( 5377,   8661)";" 3510 ( 2689,  4331)";" 3510 ( 2689,  4331)";" 702 ( 538,   866)";" 7019 ( 5377,   8661)";" 14741 ( 12723,  16759)"
"2014-12-10";"29";" 6874 ( 5287,   8461)";" 3437 ( 2644,  4230)";" 3437 ( 2644,  4230)";" 687 ( 528,   846)";" 6874 ( 5287,   8461)";" 14435 ( 12485,  16385)"
"2014-12-09";"28";" 6733 ( 5200,   8266)";" 3366 ( 2599,  4133)";" 3366 ( 2599,  4133)";" 673 ( 520,   826)";" 6733 ( 5200,   8266)";" 14138 ( 12254,  16022)"
"2014-12-08";"27";" 6594 ( 5112,   8076)";" 3297 ( 2556,  4038)";" 3297 ( 2556,  4038)";" 659 ( 511,   807)";" 6594 ( 5112,   8076)";" 13847 ( 12026,  15668)"
"2014-12-07";"26";" 6459 ( 5027,   7891)";" 3230 ( 2514,  3946)";" 3230 ( 2514,  3946)";" 646 ( 503,   789)";" 6459 ( 5027,   7891)";" 13565 ( 11805,  15325)"
