"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-04-16";"156";"4933.7 (3494.6, 6372.8)";"1025.3 (726.2, 1324.4)";"13.3 ( 9.4, 17.1)";"1.3 (0.9, 1.7)";"5.3 (3.8, 6.8)";"5.3 (3.8, 6.8)";"76.2 (54.0,  98.4)";"38.1 (27.0, 49.2)";"8.3 (5.9, 10.7)";"4.0 (2.8, 5.1)";"5036.7 (3567.6, 6505.9)";"1074.0 (760.7, 1387.3)"
"2015-04-15";"155";"4873.5 (3430.6, 6316.3)";"1012.8 (712.9, 1312.6)";"13.1 ( 9.2, 17.0)";"1.3 (0.9, 1.7)";"5.2 (3.7, 6.8)";"5.2 (3.7, 6.8)";"75.3 (53.0,  97.5)";"37.6 (26.5, 48.8)";"8.2 (5.8, 10.6)";"3.9 (2.8, 5.1)";"4975.2 (3502.2, 6448.2)";"1060.9 (746.8, 1375.0)"
"2015-04-14";"154";"4812.6 (3366.9, 6258.3)";"1000.1 (699.7, 1300.6)";"12.9 ( 9.0, 16.8)";"1.3 (0.9, 1.7)";"5.2 (3.6, 6.7)";"5.2 (3.6, 6.7)";"74.3 (52.0,  96.7)";"37.2 (26.0, 48.3)";"8.1 (5.7, 10.5)";"3.9 (2.7, 5.0)";"4913.1 (3437.2, 6389.0)";"1047.6 (732.9, 1362.4)"
"2015-04-13";"153";"4751.3 (3303.7, 6198.8)";" 987.4 (686.6, 1288.2)";"12.8 ( 8.9, 16.6)";"1.3 (0.9, 1.7)";"5.1 (3.5, 6.7)";"5.1 (3.5, 6.7)";"73.4 (51.0,  95.7)";"36.7 (25.5, 47.9)";"8.0 (5.5, 10.4)";"3.8 (2.7, 5.0)";"4850.5 (3372.7, 6328.3)";"1034.3 (719.2, 1349.4)"
"2015-04-12";"152";"4689.5 (3241.0, 6137.9)";" 974.5 (673.5, 1275.5)";"12.6 ( 8.7, 16.5)";"1.3 (0.9, 1.6)";"5.0 (3.5, 6.6)";"5.0 (3.5, 6.6)";"72.4 (50.1,  94.8)";"36.2 (25.0, 47.4)";"7.9 (5.4, 10.3)";"3.8 (2.6, 4.9)";"4787.4 (3308.7, 6266.0)";"1020.8 (705.5, 1336.1)"
"2015-04-11";"151";"4627.2 (3178.9, 6075.5)";" 961.6 (660.6, 1262.6)";"12.4 ( 8.5, 16.3)";"1.2 (0.9, 1.6)";"5.0 (3.4, 6.5)";"5.0 (3.4, 6.5)";"71.5 (49.1,  93.8)";"35.7 (24.5, 46.9)";"7.8 (5.3, 10.2)";"3.7 (2.6, 4.9)";"4723.8 (3245.3, 6202.4)";"1007.3 (692.0, 1322.6)"
"2015-04-10";"150";"4564.6 (3117.3, 6011.8)";" 948.6 (647.8, 1249.4)";"12.3 ( 8.4, 16.1)";"1.2 (0.8, 1.6)";"4.9 (3.3, 6.5)";"4.9 (3.3, 6.5)";"70.5 (48.1,  92.8)";"35.2 (24.1, 46.4)";"7.7 (5.2, 10.1)";"3.7 (2.5, 4.8)";"4659.9 (3182.4, 6137.4)";" 993.6 (678.6, 1308.7)"
"2015-04-09";"149";"4501.6 (3056.4, 5946.9)";" 935.5 (635.2, 1235.9)";"12.1 ( 8.2, 16.0)";"1.2 (0.8, 1.6)";"4.8 (3.3, 6.4)";"4.8 (3.3, 6.4)";"69.5 (47.2,  91.8)";"34.8 (23.6, 45.9)";"7.6 (5.1, 10.0)";"3.6 (2.5, 4.8)";"4595.6 (3120.2, 6071.1)";" 979.9 (665.3, 1294.6)"
"2015-04-08";"148";"4438.4 (2996.1, 5880.7)";" 922.4 (622.6, 1222.1)";"11.9 ( 8.0, 15.8)";"1.2 (0.8, 1.6)";"4.8 (3.2, 6.3)";"4.8 (3.2, 6.3)";"68.5 (46.3,  90.8)";"34.3 (23.1, 45.4)";"7.5 (5.0,  9.9)";"3.6 (2.4, 4.7)";"4531.1 (3058.7, 6003.5)";" 966.2 (652.2, 1280.2)"
"2015-04-07";"147";"4375.0 (2936.5, 5813.4)";" 909.2 (610.3, 1208.1)";"11.8 ( 7.9, 15.6)";"1.2 (0.8, 1.6)";"4.7 (3.2, 6.2)";"4.7 (3.2, 6.2)";"67.6 (45.4,  89.8)";"33.8 (22.7, 44.9)";"7.3 (4.9,  9.8)";"3.5 (2.4, 4.7)";"4466.3 (2997.9, 5934.8)";" 952.4 (639.2, 1265.5)"
"2015-04-06";"146";"4311.4 (2877.7, 5745.1)";" 896.0 (598.0, 1193.9)";"11.6 ( 7.7, 15.4)";"1.2 (0.8, 1.5)";"4.6 (3.1, 6.2)";"4.6 (3.1, 6.2)";"66.6 (44.4,  88.7)";"33.3 (22.2, 44.4)";"7.2 (4.8,  9.6)";"3.5 (2.3, 4.6)";"4401.4 (2937.8, 5865.0)";" 938.5 (626.4, 1250.6)"
"2015-04-05";"145";"4247.6 (2819.6, 5675.6)";" 882.7 (586.0, 1179.5)";"11.4 ( 7.6, 15.2)";"1.1 (0.8, 1.5)";"4.6 (3.0, 6.1)";"4.6 (3.0, 6.1)";"65.6 (43.5,  87.7)";"32.8 (21.8, 43.8)";"7.1 (4.7,  9.5)";"3.4 (2.3, 4.6)";"4336.3 (2878.5, 5794.2)";" 924.6 (613.8, 1235.5)"
"2015-04-04";"144";"4183.8 (2762.3, 5605.3)";" 869.5 (574.0, 1164.9)";"11.2 ( 7.4, 15.1)";"1.1 (0.7, 1.5)";"4.5 (3.0, 6.0)";"4.5 (3.0, 6.0)";"64.6 (42.7,  86.6)";"32.3 (21.3, 43.3)";"7.0 (4.6,  9.4)";"3.4 (2.2, 4.5)";"4271.2 (2820.0, 5722.3)";" 910.8 (601.3, 1220.2)"
"2015-04-03";"143";"4119.9 (2705.8, 5534.1)";" 856.2 (562.3, 1150.1)";"11.1 ( 7.3, 14.9)";"1.1 (0.7, 1.5)";"4.4 (2.9, 5.9)";"4.4 (2.9, 5.9)";"63.6 (41.8,  85.5)";"31.8 (20.9, 42.7)";"6.9 (4.5,  9.3)";"3.3 (2.2, 4.5)";"4206.0 (2762.3, 5649.6)";" 896.9 (589.0, 1204.7)"
"2015-04-02";"142";"4056.1 (2650.1, 5462.0)";" 842.9 (550.7, 1135.1)";"10.9 ( 7.1, 14.7)";"1.1 (0.7, 1.5)";"4.4 (2.8, 5.9)";"4.4 (2.8, 5.9)";"62.6 (40.9,  84.4)";"31.3 (20.5, 42.2)";"6.8 (4.4,  9.2)";"3.3 (2.1, 4.4)";"4140.8 (2705.5, 5576.1)";" 883.0 (576.9, 1189.0)"
"2015-04-01";"141";"3992.3 (2595.3, 5389.2)";" 829.7 (539.3, 1120.0)";"10.7 ( 7.0, 14.5)";"1.1 (0.7, 1.4)";"4.3 (2.8, 5.8)";"4.3 (2.8, 5.8)";"61.7 (40.1,  83.2)";"30.8 (20.0, 41.6)";"6.7 (4.4,  9.0)";"3.2 (2.1, 4.3)";"4075.6 (2649.5, 5501.8)";" 869.1 (565.0, 1173.2)"
"2015-03-31";"140";"3928.5 (2541.3, 5315.7)";" 816.4 (528.1, 1104.7)";"10.6 ( 6.8, 14.3)";"1.1 (0.7, 1.4)";"4.2 (2.7, 5.7)";"4.2 (2.7, 5.7)";"60.7 (39.2,  82.1)";"30.3 (19.6, 41.0)";"6.6 (4.3,  8.9)";"3.2 (2.0, 4.3)";"4010.6 (2594.4, 5426.7)";" 855.2 (553.2, 1157.2)"
"2015-03-30";"139";"3864.9 (2488.2, 5241.6)";" 803.2 (517.1, 1089.3)";"10.4 ( 6.7, 14.1)";"1.0 (0.7, 1.4)";"4.2 (2.7, 5.6)";"4.2 (2.7, 5.6)";"59.7 (38.4,  80.9)";"29.8 (19.2, 40.5)";"6.5 (4.2,  8.8)";"3.1 (2.0, 4.2)";"3945.6 (2540.2, 5351.1)";" 841.3 (541.7, 1141.0)"
"2015-03-29";"138";"3801.5 (2436.0, 5167.0)";" 790.0 (506.2, 1073.8)";"10.2 ( 6.5, 13.9)";"1.0 (0.7, 1.4)";"4.1 (2.6, 5.6)";"4.1 (2.6, 5.6)";"58.7 (37.6,  79.8)";"29.4 (18.8, 39.9)";"6.4 (4.1,  8.7)";"3.1 (2.0, 4.2)";"3880.9 (2486.9, 5274.9)";" 827.5 (530.3, 1124.8)"
"2015-03-28";"137";"3738.3 (2384.7, 5091.8)";" 776.9 (495.6, 1058.2)";"10.0 ( 6.4, 13.7)";"1.0 (0.6, 1.4)";"4.0 (2.6, 5.5)";"4.0 (2.6, 5.5)";"57.7 (36.8,  78.6)";"28.9 (18.4, 39.3)";"6.3 (4.0,  8.5)";"3.0 (1.9, 4.1)";"3816.3 (2434.5, 5198.2)";" 813.8 (519.1, 1108.4)"
"2015-03-27";"136";"3675.3 (2334.3, 5016.3)";" 763.8 (485.1, 1042.5)";" 9.9 ( 6.3, 13.5)";"1.0 (0.6, 1.3)";"3.9 (2.5, 5.4)";"3.9 (2.5, 5.4)";"56.8 (36.0,  77.5)";"28.4 (18.0, 38.7)";"6.2 (3.9,  8.4)";"3.0 (1.9, 4.0)";"3752.0 (2383.0, 5121.0)";" 800.1 (508.1, 1092.0)"
"2015-03-26";"135";"3612.6 (2284.8, 4940.3)";" 750.7 (474.8, 1026.7)";" 9.7 ( 6.1, 13.3)";"1.0 (0.6, 1.3)";"3.9 (2.5, 5.3)";"3.9 (2.5, 5.3)";"55.8 (35.3,  76.3)";"27.9 (17.6, 38.1)";"6.1 (3.8,  8.3)";"2.9 (1.8, 4.0)";"3688.0 (2332.5, 5043.5)";" 786.4 (497.4, 1075.4)"
"2015-03-25";"134";"3550.2 (2236.2, 4864.1)";" 737.8 (464.7, 1010.8)";" 9.5 ( 6.0, 13.1)";"1.0 (0.6, 1.3)";"3.8 (2.4, 5.2)";"3.8 (2.4, 5.2)";"54.8 (34.5,  75.1)";"27.4 (17.3, 37.6)";"6.0 (3.8,  8.2)";"2.9 (1.8, 3.9)";"3624.3 (2282.9, 4965.7)";" 772.8 (486.8, 1058.9)"
"2015-03-24";"133";"3488.1 (2188.5, 4787.7)";" 724.9 (454.8,  995.0)";" 9.4 ( 5.9, 12.9)";"0.9 (0.6, 1.3)";"3.7 (2.4, 5.1)";"3.7 (2.4, 5.1)";"53.9 (33.8,  73.9)";"26.9 (16.9, 37.0)";"5.9 (3.7,  8.0)";"2.8 (1.8, 3.9)";"3560.9 (2234.2, 4887.7)";" 759.3 (476.4, 1042.2)"
"2015-03-23";"132";"3426.4 (2141.8, 4711.1)";" 712.1 (445.1,  979.0)";" 9.2 ( 5.8, 12.7)";"0.9 (0.6, 1.3)";"3.7 (2.3, 5.1)";"3.7 (2.3, 5.1)";"52.9 (33.1,  72.8)";"26.5 (16.5, 36.4)";"5.8 (3.6,  7.9)";"2.8 (1.7, 3.8)";"3498.0 (2186.5, 4809.4)";" 745.9 (466.2, 1025.5)"
"2015-03-22";"131";"3365.1 (2095.9, 4634.3)";" 699.3 (435.6,  963.1)";" 9.0 ( 5.6, 12.4)";"0.9 (0.6, 1.2)";"3.6 (2.3, 5.0)";"3.6 (2.3, 5.0)";"52.0 (32.4,  71.6)";"26.0 (16.2, 35.8)";"5.6 (3.5,  7.8)";"2.7 (1.7, 3.7)";"3435.4 (2139.7, 4731.1)";" 732.5 (456.2, 1008.8)"
"2015-03-21";"130";"3304.3 (2050.9, 4557.6)";" 686.7 (426.2,  947.1)";" 8.9 ( 5.5, 12.2)";"0.9 (0.6, 1.2)";"3.5 (2.2, 4.9)";"3.5 (2.2, 4.9)";"51.0 (31.7,  70.4)";"25.5 (15.8, 35.2)";"5.5 (3.4,  7.7)";"2.7 (1.7, 3.7)";"3373.3 (2093.8, 4652.7)";" 719.3 (446.5,  992.1)"
"2015-03-20";"129";"3243.8 (2006.9, 4480.8)";" 674.1 (417.1,  931.2)";" 8.7 ( 5.4, 12.0)";"0.9 (0.5, 1.2)";"3.5 (2.2, 4.8)";"3.5 (2.2, 4.8)";"50.1 (31.0,  69.2)";"25.0 (15.5, 34.6)";"5.4 (3.4,  7.5)";"2.6 (1.6, 3.6)";"3311.6 (2048.8, 4574.4)";" 706.1 (436.9,  975.4)"
"2015-03-19";"128";"3183.9 (1963.7, 4404.1)";" 661.7 (408.1,  915.2)";" 8.6 ( 5.3, 11.8)";"0.9 (0.5, 1.2)";"3.4 (2.1, 4.7)";"3.4 (2.1, 4.7)";"49.2 (30.3,  68.0)";"24.6 (15.2, 34.0)";"5.3 (3.3,  7.4)";"2.6 (1.6, 3.5)";"3250.4 (2004.7, 4496.1)";" 693.1 (427.5,  958.7)"
"2015-03-18";"127";"3124.5 (1921.5, 4327.6)";" 649.3 (399.3,  899.3)";" 8.4 ( 5.2, 11.6)";"0.8 (0.5, 1.2)";"3.4 (2.1, 4.6)";"3.4 (2.1, 4.6)";"48.3 (29.7,  66.8)";"24.1 (14.8, 33.4)";"5.2 (3.2,  7.3)";"2.5 (1.5, 3.5)";"3189.8 (1961.6, 4417.9)";" 680.2 (418.3,  942.1)"
"2015-03-17";"126";"3065.6 (1880.1, 4251.2)";" 637.1 (390.7,  883.5)";" 8.2 ( 5.0, 11.4)";"0.8 (0.5, 1.1)";"3.3 (2.0, 4.6)";"3.3 (2.0, 4.6)";"47.3 (29.0,  65.7)";"23.7 (14.5, 32.8)";"5.1 (3.2,  7.1)";"2.5 (1.5, 3.4)";"3129.7 (1919.4, 4340.0)";" 667.3 (409.3,  925.4)"
"2015-03-16";"125";"3007.3 (1839.6, 4175.0)";" 625.0 (382.3,  867.6)";" 8.1 ( 4.9, 11.2)";"0.8 (0.5, 1.1)";"3.2 (2.0, 4.5)";"3.2 (2.0, 4.5)";"46.4 (28.4,  64.5)";"23.2 (14.2, 32.2)";"5.0 (3.1,  7.0)";"2.4 (1.5, 3.4)";"3070.1 (1878.0, 4262.2)";" 654.7 (400.5,  908.8)"
"2015-03-15";"124";"2949.6 (1799.9, 4099.2)";" 613.0 (374.1,  851.9)";" 7.9 ( 4.8, 11.0)";"0.8 (0.5, 1.1)";"3.2 (1.9, 4.4)";"3.2 (1.9, 4.4)";"45.6 (27.8,  63.3)";"22.8 (13.9, 31.7)";"5.0 (3.0,  6.9)";"2.4 (1.5, 3.3)";"3011.2 (1837.5, 4184.8)";" 642.1 (391.8,  892.3)"
"2015-03-14";"123";"2892.4 (1761.2, 4023.7)";" 601.1 (366.0,  836.2)";" 7.8 ( 4.7, 10.8)";"0.8 (0.5, 1.1)";"3.1 (1.9, 4.3)";"3.1 (1.9, 4.3)";"44.7 (27.2,  62.1)";"22.3 (13.6, 31.1)";"4.9 (3.0,  6.8)";"2.3 (1.4, 3.2)";"2952.8 (1797.9, 4107.7)";" 629.6 (383.4,  875.9)"
"2015-03-13";"122";"2835.8 (1723.2, 3948.5)";" 589.3 (358.1,  820.6)";" 7.6 ( 4.6, 10.6)";"0.8 (0.5, 1.1)";"3.0 (1.9, 4.2)";"3.0 (1.9, 4.2)";"43.8 (26.6,  61.0)";"21.9 (13.3, 30.5)";"4.8 (2.9,  6.6)";"2.3 (1.4, 3.2)";"2895.1 (1759.2, 4030.9)";" 617.3 (375.1,  859.5)"
"2015-03-12";"121";"2779.9 (1686.1, 3873.8)";" 577.7 (350.4,  805.0)";" 7.5 ( 4.5, 10.4)";"0.7 (0.5, 1.0)";"3.0 (1.8, 4.2)";"3.0 (1.8, 4.2)";"42.9 (26.0,  59.8)";"21.5 (13.0, 29.9)";"4.7 (2.8,  6.5)";"2.2 (1.4, 3.1)";"2838.0 (1721.3, 3954.7)";" 605.2 (367.0,  843.3)"
"2015-03-11";"120";"2724.6 (1649.7, 3799.5)";" 566.2 (342.8,  789.6)";" 7.3 ( 4.4, 10.2)";"0.7 (0.4, 1.0)";"2.9 (1.8, 4.1)";"2.9 (1.8, 4.1)";"42.1 (25.5,  58.7)";"21.0 (12.7, 29.3)";"4.6 (2.8,  6.4)";"2.2 (1.3, 3.1)";"2781.5 (1684.2, 3878.9)";" 593.1 (359.1,  827.1)"
"2015-03-10";"119";"2670.0 (1614.2, 3725.8)";" 554.9 (335.5,  774.3)";" 7.2 ( 4.3, 10.0)";"0.7 (0.4, 1.0)";"2.9 (1.7, 4.0)";"2.9 (1.7, 4.0)";"41.2 (24.9,  57.5)";"20.6 (12.5, 28.8)";"4.5 (2.7,  6.3)";"2.2 (1.3, 3.0)";"2725.8 (1647.9, 3803.6)";" 581.2 (351.4,  811.0)"
"2015-03-09";"118";"2616.1 (1579.5, 3652.6)";" 543.7 (328.2,  759.1)";" 7.0 ( 4.2,  9.8)";"0.7 (0.4, 1.0)";"2.8 (1.7, 3.9)";"2.8 (1.7, 3.9)";"40.4 (24.4,  56.4)";"20.2 (12.2, 28.2)";"4.4 (2.7,  6.1)";"2.1 (1.3, 2.9)";"2670.7 (1612.5, 3728.9)";" 569.5 (343.8,  795.1)"
"2015-03-08";"117";"2562.8 (1545.6, 3580.0)";" 532.6 (321.2,  744.0)";" 6.9 ( 4.2,  9.6)";"0.7 (0.4, 1.0)";"2.8 (1.7, 3.8)";"2.8 (1.7, 3.8)";"39.6 (23.9,  55.3)";"19.8 (11.9, 27.6)";"4.3 (2.6,  6.0)";"2.1 (1.2, 2.9)";"2616.3 (1577.8, 3654.7)";" 557.9 (336.4,  779.3)"
"2015-03-07";"116";"2510.2 (1512.4, 3508.0)";" 521.7 (314.3,  729.0)";" 6.7 ( 4.1,  9.4)";"0.7 (0.4, 0.9)";"2.7 (1.6, 3.8)";"2.7 (1.6, 3.8)";"38.8 (23.4,  54.2)";"19.4 (11.7, 27.1)";"4.2 (2.5,  5.9)";"2.0 (1.2, 2.8)";"2562.6 (1543.9, 3581.3)";" 546.4 (329.2,  763.6)"
"2015-03-06";"115";"2458.3 (1479.9, 3436.7)";" 510.9 (307.5,  714.2)";" 6.6 ( 4.0,  9.2)";"0.7 (0.4, 0.9)";"2.6 (1.6, 3.7)";"2.6 (1.6, 3.7)";"38.0 (22.9,  53.1)";"19.0 (11.4, 26.5)";"4.1 (2.5,  5.8)";"2.0 (1.2, 2.8)";"2509.6 (1510.8, 3508.5)";" 535.1 (322.2,  748.1)"
"2015-03-05";"114";"2407.1 (1448.2, 3366.1)";" 500.2 (301.0,  699.5)";" 6.5 ( 3.9,  9.0)";"0.6 (0.4, 0.9)";"2.6 (1.6, 3.6)";"2.6 (1.6, 3.6)";"37.2 (22.4,  52.0)";"18.6 (11.2, 26.0)";"4.0 (2.4,  5.7)";"1.9 (1.2, 2.7)";"2457.4 (1478.4, 3436.4)";" 524.0 (315.2,  732.8)"
"2015-03-04";"113";"2356.7 (1417.1, 3296.2)";" 489.8 (294.5,  685.0)";" 6.3 ( 3.8,  8.9)";"0.6 (0.4, 0.9)";"2.5 (1.5, 3.5)";"2.5 (1.5, 3.5)";"36.4 (21.9,  50.9)";"18.2 (10.9, 25.5)";"4.0 (2.4,  5.5)";"1.9 (1.1, 2.7)";"2405.9 (1446.7, 3365.0)";" 513.0 (308.5,  717.5)"
"2015-03-03";"112";"2307.0 (1386.8, 3227.1)";" 479.4 (288.2,  670.6)";" 6.2 ( 3.7,  8.7)";"0.6 (0.4, 0.9)";"2.5 (1.5, 3.5)";"2.5 (1.5, 3.5)";"35.6 (21.4,  49.8)";"17.8 (10.7, 24.9)";"3.9 (2.3,  5.4)";"1.9 (1.1, 2.6)";"2355.1 (1415.8, 3294.5)";" 502.2 (301.9,  702.5)"
"2015-03-02";"111";"2258.0 (1357.2, 3158.7)";" 469.2 (282.0,  656.4)";" 6.1 ( 3.6,  8.5)";"0.6 (0.4, 0.8)";"2.4 (1.5, 3.4)";"2.4 (1.5, 3.4)";"34.9 (21.0,  48.8)";"17.4 (10.5, 24.4)";"3.8 (2.3,  5.3)";"1.8 (1.1, 2.5)";"2305.1 (1385.5, 3224.7)";" 491.5 (295.4,  687.6)"
"2015-03-01";"110";"2209.7 (1328.2, 3091.2)";" 459.2 (276.0,  642.4)";" 5.9 ( 3.6,  8.3)";"0.6 (0.4, 0.8)";"2.4 (1.4, 3.3)";"2.4 (1.4, 3.3)";"34.1 (20.5,  47.7)";"17.1 (10.3, 23.9)";"3.7 (2.2,  5.2)";"1.8 (1.1, 2.5)";"2255.8 (1355.9, 3155.7)";" 481.0 (289.1,  672.9)"
"2015-02-28";"109";"2162.2 (1299.9, 3024.5)";" 449.3 (270.1,  628.5)";" 5.8 ( 3.5,  8.1)";"0.6 (0.3, 0.8)";"2.3 (1.4, 3.2)";"2.3 (1.4, 3.2)";"33.4 (20.1,  46.7)";"16.7 (10.0, 23.4)";"3.6 (2.2,  5.1)";"1.7 (1.0, 2.4)";"2207.3 (1327.0, 3087.6)";" 470.7 (283.0,  658.4)"
"2015-02-27";"108";"2115.4 (1272.2, 2958.6)";" 439.6 (264.4,  614.8)";" 5.7 ( 3.4,  7.9)";"0.6 (0.3, 0.8)";"2.3 (1.4, 3.2)";"2.3 (1.4, 3.2)";"32.7 (19.6,  45.7)";"16.3 ( 9.8, 22.8)";"3.6 (2.1,  5.0)";"1.7 (1.0, 2.4)";"2159.6 (1298.8, 3020.4)";" 460.5 (276.9,  644.0)"
"2015-02-26";"107";"2069.4 (1245.1, 2893.6)";" 430.0 (258.8,  601.3)";" 5.6 ( 3.3,  7.8)";"0.6 (0.3, 0.8)";"2.2 (1.3, 3.1)";"2.2 (1.3, 3.1)";"32.0 (19.2,  44.7)";"16.0 ( 9.6, 22.3)";"3.5 (2.1,  4.9)";"1.7 (1.0, 2.3)";"2112.6 (1271.1, 2954.0)";" 450.5 (271.0,  629.9)"
"2015-02-25";"106";"2024.1 (1218.7, 2829.5)";" 420.6 (253.3,  588.0)";" 5.4 ( 3.3,  7.6)";"0.5 (0.3, 0.8)";"2.2 (1.3, 3.0)";"2.2 (1.3, 3.0)";"31.3 (18.8,  43.7)";"15.6 ( 9.4, 21.8)";"3.4 (2.0,  4.7)";"1.6 (1.0, 2.3)";"2066.3 (1244.1, 2888.6)";" 440.6 (265.3,  615.9)"
