"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2015-03-16";"125";"5048 (1518,  8578)";"2524 (759, 4289)";"2524 (759, 4289)";"505 (152,  858)";"5048 (1518,  8578)";"10601 (6264, 14938)"
"2015-03-15";"124";"5001 (1521,  8481)";"2500 (760, 4240)";"2500 (760, 4240)";"500 (152,  848)";"5001 (1521,  8481)";"10501 (6224, 14778)"
"2015-03-14";"123";"4954 (1522,  8386)";"2477 (761, 4193)";"2477 (761, 4193)";"495 (152,  838)";"4954 (1522,  8386)";"10403 (6186, 14620)"
"2015-03-13";"122";"4908 (1525,  8291)";"2454 (762, 4146)";"2454 (762, 4146)";"491 (153,  829)";"4908 (1525,  8291)";"10307 (6149, 14465)"
"2015-03-12";"121";"4862 (1526,  8198)";"2431 (763, 4099)";"2431 (763, 4099)";"486 (152,  820)";"4862 (1526,  8198)";"10210 (6111, 14309)"
"2015-03-11";"120";"4816 (1528,  8104)";"2408 (764, 4052)";"2408 (764, 4052)";"482 (153,  811)";"4816 (1528,  8104)";"10114 (6073, 14155)"
"2015-03-10";"119";"4771 (1530,  8012)";"2386 (765, 4007)";"2386 (765, 4007)";"477 (153,  801)";"4771 (1530,  8012)";"10020 (6037, 14003)"
"2015-03-09";"118";"4726 (1531,  7921)";"2363 (766, 3960)";"2363 (766, 3960)";"473 (154,  792)";"4726 (1531,  7921)";" 9925 (5999, 13851)"
"2015-03-08";"117";"4681 (1532,  7830)";"2340 (766, 3914)";"2340 (766, 3914)";"468 (153,  783)";"4681 (1532,  7830)";" 9829 (5960, 13698)"
"2015-03-07";"116";"4636 (1533,  7739)";"2318 (766, 3870)";"2318 (766, 3870)";"464 (154,  774)";"4636 (1533,  7739)";" 9736 (5922, 13550)"
"2015-03-06";"115";"4592 (1534,  7650)";"2296 (767, 3825)";"2296 (767, 3825)";"459 (153,  765)";"4592 (1534,  7650)";" 9643 (5885, 13401)"
"2015-03-05";"114";"4549 (1535,  7563)";"2274 (767, 3781)";"2274 (767, 3781)";"455 (154,  756)";"4549 (1535,  7563)";" 9552 (5849, 13255)"
"2015-03-04";"113";"4506 (1536,  7476)";"2253 (768, 3738)";"2253 (768, 3738)";"451 (154,  748)";"4506 (1536,  7476)";" 9463 (5814, 13112)"
"2015-03-03";"112";"4463 (1537,  7389)";"2232 (769, 3695)";"2232 (769, 3695)";"446 (153,  739)";"4463 (1537,  7389)";" 9373 (5777, 12969)"
"2015-03-02";"111";"4420 (1537,  7303)";"2210 (769, 3651)";"2210 (769, 3651)";"442 (154,  730)";"4420 (1537,  7303)";" 9282 (5739, 12825)"
"2015-03-01";"110";"4378 (1538,  7218)";"2189 (769, 3609)";"2189 (769, 3609)";"438 (154,  722)";"4378 (1538,  7218)";" 9194 (5704, 12684)"
"2015-02-28";"109";"4336 (1538,  7134)";"2168 (769, 3567)";"2168 (769, 3567)";"434 (154,  714)";"4336 (1538,  7134)";" 9106 (5668, 12544)"
"2015-02-27";"108";"4294 (1538,  7050)";"2147 (769, 3525)";"2147 (769, 3525)";"429 (153,  705)";"4294 (1538,  7050)";" 9017 (5630, 12404)"
"2015-02-26";"107";"4253 (1538,  6968)";"2126 (769, 3483)";"2126 (769, 3483)";"425 (154,  696)";"4253 (1538,  6968)";" 8930 (5594, 12266)"
"2015-02-25";"106";"4212 (1538,  6886)";"2106 (769, 3443)";"2106 (769, 3443)";"421 (154,  688)";"4212 (1538,  6886)";" 8845 (5559, 12131)"
"2015-02-24";"105";"4172 (1539,  6805)";"2086 (769, 3403)";"2086 (769, 3403)";"417 (154,  680)";"4172 (1539,  6805)";" 8761 (5525, 11997)"
"2015-02-23";"104";"4132 (1539,  6725)";"2066 (769, 3363)";"2066 (769, 3363)";"413 (154,  672)";"4132 (1539,  6725)";" 8677 (5490, 11864)"
"2015-02-22";"103";"4092 (1538,  6646)";"2046 (769, 3323)";"2046 (769, 3323)";"409 (154,  664)";"4092 (1538,  6646)";" 8593 (5455, 11731)"
"2015-02-21";"102";"4052 (1537,  6567)";"2026 (769, 3283)";"2026 (769, 3283)";"405 (154,  656)";"4052 (1537,  6567)";" 8509 (5419, 11599)"
"2015-02-20";"101";"4013 (1537,  6489)";"2007 (769, 3245)";"2007 (769, 3245)";"401 (153,  649)";"4013 (1537,  6489)";" 8428 (5385, 11471)"
"2015-02-19";"100";"3974 (1536,  6412)";"1987 (768, 3206)";"1987 (768, 3206)";"397 (153,  641)";"3974 (1536,  6412)";" 8345 (5349, 11341)"
"2015-02-18";"99";"3936 (1536,  6336)";"1968 (768, 3168)";"1968 (768, 3168)";"394 (154,  634)";"3936 (1536,  6336)";" 8266 (5317, 11215)"
"2015-02-17";"98";"3898 (1535,  6261)";"1949 (768, 3130)";"1949 (768, 3130)";"390 (154,  626)";"3898 (1535,  6261)";" 8186 (5282, 11090)"
"2015-02-16";"97";"3860 (1534,  6186)";"1930 (767, 3093)";"1930 (767, 3093)";"386 (153,  619)";"3860 (1534,  6186)";" 8106 (5248, 10964)"
"2015-02-15";"96";"3822 (1532,  6112)";"1911 (766, 3056)";"1911 (766, 3056)";"382 (153,  611)";"3822 (1532,  6112)";" 8026 (5213, 10839)"
"2015-02-14";"95";"3785 (1531,  6039)";"1892 (765, 3019)";"1892 (765, 3019)";"378 (153,  603)";"3785 (1531,  6039)";" 7947 (5178, 10716)"
"2015-02-13";"94";"3748 (1530,  5966)";"1874 (765, 2983)";"1874 (765, 2983)";"375 (153,  597)";"3748 (1530,  5966)";" 7871 (5146, 10596)"
"2015-02-12";"93";"3712 (1529,  5895)";"1856 (765, 2947)";"1856 (765, 2947)";"371 (153,  589)";"3712 (1529,  5895)";" 7795 (5113, 10477)"
"2015-02-11";"92";"3676 (1528,  5824)";"1838 (764, 2912)";"1838 (764, 2912)";"368 (153,  583)";"3676 (1528,  5824)";" 7720 (5080, 10360)"
"2015-02-10";"91";"3640 (1526,  5754)";"1820 (763, 2877)";"1820 (763, 2877)";"364 (153,  575)";"3640 (1526,  5754)";" 7644 (5047, 10241)"
"2015-02-09";"90";"3604 (1524,  5684)";"1802 (762, 2842)";"1802 (762, 2842)";"360 (152,  568)";"3604 (1524,  5684)";" 7568 (5012, 10124)"
"2015-02-08";"89";"3569 (1523,  5615)";"1784 (761, 2807)";"1784 (761, 2807)";"357 (152,  562)";"3569 (1523,  5615)";" 7494 (4979, 10009)"
"2015-02-07";"88";"3534 (1521,  5547)";"1767 (760, 2774)";"1767 (760, 2774)";"353 (152,  554)";"3534 (1521,  5547)";" 7421 (4947,  9895)"
"2015-02-06";"87";"3499 (1518,  5480)";"1750 (760, 2740)";"1750 (760, 2740)";"350 (152,  548)";"3499 (1518,  5480)";" 7349 (4915,  9783)"
"2015-02-05";"86";"3465 (1517,  5413)";"1732 (758, 2706)";"1732 (758, 2706)";"346 (151,  541)";"3465 (1517,  5413)";" 7275 (4881,  9669)"
"2015-02-04";"85";"3431 (1514,  5348)";"1716 (758, 2674)";"1716 (758, 2674)";"343 (151,  535)";"3431 (1514,  5348)";" 7206 (4851,  9561)"
"2015-02-03";"84";"3397 (1512,  5282)";"1698 (755, 2641)";"1698 (755, 2641)";"340 (151,  529)";"3397 (1512,  5282)";" 7133 (4816,  9450)"
"2015-02-02";"83";"3364 (1510,  5218)";"1682 (755, 2609)";"1682 (755, 2609)";"336 (151,  521)";"3364 (1510,  5218)";" 7064 (4786,  9342)"
"2015-02-01";"82";"3331 (1507,  5155)";"1666 (754, 2578)";"1666 (754, 2578)";"333 (151,  515)";"3331 (1507,  5155)";" 6996 (4755,  9237)"
"2015-01-31";"81";"3298 (1505,  5091)";"1649 (752, 2546)";"1649 (752, 2546)";"330 (151,  509)";"3298 (1505,  5091)";" 6926 (4722,  9130)"
"2015-01-30";"80";"3265 (1502,  5028)";"1632 (750, 2514)";"1632 (750, 2514)";"326 (150,  502)";"3265 (1502,  5028)";" 6855 (4688,  9022)"
"2015-01-29";"79";"3233 (1499,  4967)";"1616 (749, 2483)";"1616 (749, 2483)";"323 (150,  496)";"3233 (1499,  4967)";" 6788 (4657,  8919)"
"2015-01-28";"78";"3201 (1496,  4906)";"1600 (748, 2452)";"1600 (748, 2452)";"320 (150,  490)";"3201 (1496,  4906)";" 6721 (4626,  8816)"
"2015-01-27";"77";"3169 (1493,  4845)";"1584 (746, 2422)";"1584 (746, 2422)";"317 (149,  485)";"3169 (1493,  4845)";" 6654 (4594,  8714)"
"2015-01-26";"76";"3138 (1490,  4786)";"1569 (745, 2393)";"1569 (745, 2393)";"314 (149,  479)";"3138 (1490,  4786)";" 6590 (4565,  8615)"
"2015-01-25";"75";"3107 (1487,  4727)";"1554 (744, 2364)";"1554 (744, 2364)";"311 (149,  473)";"3107 (1487,  4727)";" 6526 (4535,  8517)"
"2015-01-24";"74";"3076 (1484,  4668)";"1538 (742, 2334)";"1538 (742, 2334)";"308 (149,  467)";"3076 (1484,  4668)";" 6460 (4503,  8417)"
"2015-01-23";"73";"3046 (1481,  4611)";"1523 (740, 2306)";"1523 (740, 2306)";"305 (148,  462)";"3046 (1481,  4611)";" 6397 (4474,  8320)"
"2015-01-22";"72";"3015 (1477,  4553)";"1508 (739, 2277)";"1508 (739, 2277)";"302 (148,  456)";"3015 (1477,  4553)";" 6333 (4443,  8223)"
"2015-01-21";"71";"2986 (1474,  4498)";"1493 (737, 2249)";"1493 (737, 2249)";"299 (148,  450)";"2986 (1474,  4498)";" 6271 (4413,  8129)"
"2015-01-20";"70";"2956 (1470,  4442)";"1478 (735, 2221)";"1478 (735, 2221)";"296 (147,  445)";"2956 (1470,  4442)";" 6208 (4382,  8034)"
"2015-01-19";"69";"2926 (1466,  4386)";"1463 (733, 2193)";"1463 (733, 2193)";"293 (147,  439)";"2926 (1466,  4386)";" 6145 (4351,  7939)"
"2015-01-18";"68";"2897 (1462,  4332)";"1448 (731, 2165)";"1448 (731, 2165)";"290 (147,  433)";"2897 (1462,  4332)";" 6083 (4320,  7846)"
"2015-01-17";"67";"2869 (1459,  4279)";"1434 (729, 2139)";"1434 (729, 2139)";"287 (146,  428)";"2869 (1459,  4279)";" 6024 (4292,  7756)"
"2015-01-16";"66";"2840 (1455,  4225)";"1420 (728, 2112)";"1420 (728, 2112)";"284 (146,  422)";"2840 (1455,  4225)";" 5964 (4262,  7666)"
"2015-01-15";"65";"2812 (1452,  4172)";"1406 (726, 2086)";"1406 (726, 2086)";"281 (145,  417)";"2812 (1452,  4172)";" 5905 (4233,  7577)"
"2015-01-14";"64";"2784 (1448,  4120)";"1392 (724, 2060)";"1392 (724, 2060)";"278 (144,  412)";"2784 (1448,  4120)";" 5846 (4204,  7488)"
"2015-01-13";"63";"2756 (1443,  4069)";"1378 (722, 2034)";"1378 (722, 2034)";"276 (145,  407)";"2756 (1443,  4069)";" 5788 (4175,  7401)"
"2015-01-12";"62";"2728 (1439,  4017)";"1364 (719, 2009)";"1364 (719, 2009)";"273 (144,  402)";"2728 (1439,  4017)";" 5729 (4145,  7313)"
"2015-01-11";"61";"2701 (1435,  3967)";"1350 (717, 1983)";"1350 (717, 1983)";"270 (143,  397)";"2701 (1435,  3967)";" 5671 (4115,  7227)"
"2015-01-10";"60";"2674 (1430,  3918)";"1337 (715, 1959)";"1337 (715, 1959)";"267 (143,  391)";"2674 (1430,  3918)";" 5615 (4087,  7143)"
"2015-01-09";"59";"2647 (1426,  3868)";"1324 (713, 1935)";"1324 (713, 1935)";"265 (143,  387)";"2647 (1426,  3868)";" 5560 (4059,  7061)"
"2015-01-08";"58";"2621 (1422,  3820)";"1310 (710, 1910)";"1310 (710, 1910)";"262 (142,  382)";"2621 (1422,  3820)";" 5503 (4029,  6977)"
"2015-01-07";"57";"2595 (1418,  3772)";"1298 (709, 1887)";"1298 (709, 1887)";"260 (142,  378)";"2595 (1418,  3772)";" 5451 (4004,  6898)"
"2015-01-06";"56";"2569 (1413,  3725)";"1284 (706, 1862)";"1284 (706, 1862)";"257 (141,  373)";"2569 (1413,  3725)";" 5394 (3974,  6814)"
"2015-01-05";"55";"2543 (1408,  3678)";"1272 (705, 1839)";"1272 (705, 1839)";"254 (141,  367)";"2543 (1408,  3678)";" 5341 (3947,  6735)"
"2015-01-04";"54";"2517 (1403,  3631)";"1258 (701, 1815)";"1258 (701, 1815)";"252 (141,  363)";"2517 (1403,  3631)";" 5285 (3916,  6654)"
"2015-01-03";"53";"2492 (1399,  3585)";"1246 (699, 1793)";"1246 (699, 1793)";"249 (140,  358)";"2492 (1399,  3585)";" 5233 (3889,  6577)"
"2015-01-02";"52";"2467 (1394,  3540)";"1234 (697, 1771)";"1234 (697, 1771)";"247 (140,  354)";"2467 (1394,  3540)";" 5182 (3863,  6501)"
"2015-01-01";"51";"2442 (1389,  3495)";"1221 (694, 1748)";"1221 (694, 1748)";"244 (139,  349)";"2442 (1389,  3495)";" 5128 (3834,  6422)"
"2014-12-31";"50";"2418 (1384,  3452)";"1209 (692, 1726)";"1209 (692, 1726)";"242 (139,  345)";"2418 (1384,  3452)";" 5078 (3808,  6348)"
"2014-12-30";"49";"2394 (1380,  3408)";"1197 (690, 1704)";"1197 (690, 1704)";"239 (138,  340)";"2394 (1380,  3408)";" 5027 (3781,  6273)"
"2014-12-29";"48";"2370 (1375,  3365)";"1185 (687, 1683)";"1185 (687, 1683)";"237 (137,  337)";"2370 (1375,  3365)";" 4977 (3754,  6200)"
"2014-12-28";"47";"2346 (1370,  3322)";"1173 (685, 1661)";"1173 (685, 1661)";"235 (137,  333)";"2346 (1370,  3322)";" 4927 (3727,  6127)"
"2014-12-27";"46";"2322 (1364,  3280)";"1161 (682, 1640)";"1161 (682, 1640)";"232 (136,  328)";"2322 (1364,  3280)";" 4876 (3699,  6053)"
"2014-12-26";"45";"2299 (1359,  3239)";"1150 (680, 1620)";"1150 (680, 1620)";"230 (136,  324)";"2299 (1359,  3239)";" 4829 (3674,  5984)"
"2014-12-25";"44";"2276 (1354,  3198)";"1138 (677, 1599)";"1138 (677, 1599)";"228 (136,  320)";"2276 (1354,  3198)";" 4780 (3647,  5913)"
"2014-12-24";"43";"2253 (1349,  3157)";"1126 (674, 1578)";"1126 (674, 1578)";"225 (135,  315)";"2253 (1349,  3157)";" 4730 (3619,  5841)"
"2014-12-23";"42";"2230 (1343,  3117)";"1115 (672, 1558)";"1115 (672, 1558)";"223 (134,  312)";"2230 (1343,  3117)";" 4683 (3594,  5772)"
"2014-12-22";"41";"2208 (1339,  3077)";"1104 (669, 1539)";"1104 (669, 1539)";"221 (134,  308)";"2208 (1339,  3077)";" 4637 (3569,  5705)"
"2014-12-21";"40";"2185 (1332,  3038)";"1092 (666, 1518)";"1092 (666, 1518)";"218 (133,  303)";"2185 (1332,  3038)";" 4587 (3539,  5635)"
"2014-12-20";"39";"2163 (1327,  2999)";"1082 (664, 1500)";"1082 (664, 1500)";"216 (132,  300)";"2163 (1327,  2999)";" 4543 (3516,  5570)"
"2014-12-19";"38";"2142 (1323,  2961)";"1071 (661, 1481)";"1071 (661, 1481)";"214 (132,  296)";"2142 (1323,  2961)";" 4498 (3491,  5505)"
"2014-12-18";"37";"2120 (1317,  2923)";"1060 (658, 1462)";"1060 (658, 1462)";"212 (132,  292)";"2120 (1317,  2923)";" 4452 (3465,  5439)"
"2014-12-17";"36";"2099 (1312,  2886)";"1050 (656, 1444)";"1050 (656, 1444)";"210 (131,  289)";"2099 (1312,  2886)";" 4409 (3441,  5377)"
"2014-12-16";"35";"2077 (1305,  2849)";"1038 (652, 1424)";"1038 (652, 1424)";"208 (131,  285)";"2077 (1305,  2849)";" 4361 (3413,  5309)"
"2014-12-15";"34";"2056 (1300,  2812)";"1028 (650, 1406)";"1028 (650, 1406)";"206 (130,  282)";"2056 (1300,  2812)";" 4318 (3389,  5247)"
"2014-12-14";"33";"2036 (1295,  2777)";"1018 (647, 1389)";"1018 (647, 1389)";"204 (130,  278)";"2036 (1295,  2777)";" 4276 (3365,  5187)"
"2014-12-13";"32";"2015 (1289,  2741)";"1007 (644, 1370)";"1007 (644, 1370)";"202 (129,  275)";"2015 (1289,  2741)";" 4231 (3339,  5123)"
"2014-12-12";"31";"1995 (1283,  2707)";" 998 (642, 1354)";" 998 (642, 1354)";"200 (129,  271)";"1995 (1283,  2707)";" 4191 (3317,  5065)"
"2014-12-11";"30";"1975 (1278,  2672)";" 988 (639, 1337)";" 988 (639, 1337)";"198 (128,  268)";"1975 (1278,  2672)";" 4149 (3292,  5006)"
"2014-12-10";"29";"1955 (1272,  2638)";" 978 (637, 1319)";" 978 (637, 1319)";"196 (128,  264)";"1955 (1272,  2638)";" 4107 (3268,  4946)"
"2014-12-09";"28";"1935 (1266,  2604)";" 968 (634, 1302)";" 968 (634, 1302)";"194 (127,  261)";"1935 (1266,  2604)";" 4065 (3243,  4887)"
"2014-12-08";"27";"1915 (1260,  2570)";" 957 (629, 1285)";" 957 (629, 1285)";"192 (126,  258)";"1915 (1260,  2570)";" 4021 (3216,  4826)"
"2014-12-07";"26";"1896 (1255,  2537)";" 948 (627, 1269)";" 948 (627, 1269)";"190 (126,  254)";"1896 (1255,  2537)";" 3982 (3194,  4770)"
"2014-12-06";"25";"1877 (1249,  2505)";" 938 (624, 1252)";" 938 (624, 1252)";"188 (125,  251)";"1877 (1249,  2505)";" 3941 (3169,  4713)"
"2014-12-05";"24";"1858 (1243,  2473)";" 929 (622, 1236)";" 929 (622, 1236)";"186 (125,  247)";"1858 (1243,  2473)";" 3902 (3146,  4658)"
"2014-12-04";"23";"1839 (1237,  2441)";" 920 (619, 1221)";" 920 (619, 1221)";"184 (124,  244)";"1839 (1237,  2441)";" 3863 (3123,  4603)"
"2014-12-03";"22";"1820 (1231,  2409)";" 910 (615, 1205)";" 910 (615, 1205)";"182 (123,  241)";"1820 (1231,  2409)";" 3822 (3098,  4546)"
"2014-12-02";"21";"1802 (1225,  2379)";" 901 (613, 1189)";" 901 (613, 1189)";"180 (122,  238)";"1802 (1225,  2379)";" 3784 (3075,  4493)"
"2014-12-01";"20";"1784 (1220,  2348)";" 892 (610, 1174)";" 892 (610, 1174)";"178 (122,  234)";"1784 (1220,  2348)";" 3746 (3053,  4439)"
"2014-11-30";"19";"1766 (1214,  2318)";" 883 (607, 1159)";" 883 (607, 1159)";"177 (122,  232)";"1766 (1214,  2318)";" 3709 (3030,  4388)"
"2014-11-29";"18";"1748 (1208,  2288)";" 874 (604, 1144)";" 874 (604, 1144)";"175 (121,  229)";"1748 (1208,  2288)";" 3671 (3007,  4335)"
"2014-11-28";"17";"1730 (1201,  2259)";" 865 (601, 1129)";" 865 (601, 1129)";"173 (120,  226)";"1730 (1201,  2259)";" 3633 (2984,  4282)"
"2014-11-27";"16";"1712 (1195,  2229)";" 856 (598, 1114)";" 856 (598, 1114)";"171 (119,  223)";"1712 (1195,  2229)";" 3595 (2960,  4230)"
"2014-11-26";"15";"1695 (1189,  2201)";" 848 (595, 1101)";" 848 (595, 1101)";"170 (119,  221)";"1695 (1189,  2201)";" 3561 (2940,  4182)"
"2014-11-25";"14";"1678 (1184,  2172)";" 839 (592, 1086)";" 839 (592, 1086)";"168 (119,  217)";"1678 (1184,  2172)";" 3524 (2916,  4132)"
"2014-11-24";"13";"1661 (1178,  2144)";" 830 (588, 1072)";" 830 (588, 1072)";"166 (118,  214)";"1661 (1178,  2144)";" 3487 (2893,  4081)"
"2014-11-23";"12";"1644 (1171,  2117)";" 822 (586, 1058)";" 822 (586, 1058)";"164 (117,  211)";"1644 (1171,  2117)";" 3452 (2871,  4033)"
"2014-11-22";"11";"1627 (1165,  2089)";" 814 (583, 1045)";" 814 (583, 1045)";"163 (117,  209)";"1627 (1165,  2089)";" 3418 (2850,  3986)"
"2014-11-21";"10";"1611 (1159,  2063)";" 806 (580, 1032)";" 806 (580, 1032)";"161 (116,  206)";"1611 (1159,  2063)";" 3384 (2829,  3939)"
"2014-11-20";"9";"1594 (1153,  2035)";" 797 (576, 1018)";" 797 (576, 1018)";"159 (115,  203)";"1594 (1153,  2035)";" 3347 (2805,  3889)"
"2014-11-19";"8";"1578 (1147,  2009)";" 789 (573, 1005)";" 789 (573, 1005)";"158 (115,  201)";"1578 (1147,  2009)";" 3314 (2784,  3844)"
