"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-04-09";"147";"22912 (1813, 44011)";"25 (2, 48)";"52 (5,  99)";"13 (1, 25)";"29 (3, 55)";"38 (3, 73)";" 77 ( 6, 148)";"38 (3, 73)";"102 ( 8, 196)";"38 (3, 73)";"204 (16, 392)";"58 (4, 112)";"25 (2, 48)";"32 (2, 62)";"731 (485,  977)"
"2015-04-08";"146";"22609 (1859, 43359)";"25 (2, 48)";"51 (4,  98)";"12 (1, 23)";"28 (2, 54)";"37 (3, 71)";" 76 ( 6, 146)";"37 (3, 71)";"101 ( 9, 193)";"37 (3, 71)";"201 (16, 386)";"58 (5, 111)";"25 (2, 48)";"32 (3, 61)";"720 (478,  962)"
"2015-04-07";"145";"22311 (1906, 42716)";"25 (3, 47)";"50 (4,  96)";"12 (1, 23)";"28 (2, 54)";"37 (3, 71)";" 75 ( 7, 143)";"37 (3, 71)";" 99 ( 8, 190)";"37 (3, 71)";"199 (17, 381)";"57 (5, 109)";"25 (3, 47)";"31 (2, 60)";"712 (474,  950)"
"2015-04-06";"144";"22015 (1952, 42078)";"24 (2, 46)";"50 (5,  95)";"12 (1, 23)";"28 (3, 53)";"36 (3, 69)";" 74 ( 7, 141)";"36 (3, 69)";" 98 ( 9, 187)";"36 (3, 69)";"196 (17, 375)";"56 (5, 107)";"24 (2, 46)";"31 (3, 59)";"701 (467,  935)"
"2015-04-05";"143";"21723 (1997, 41449)";"24 (2, 46)";"49 (5,  93)";"12 (1, 23)";"27 (2, 52)";"36 (3, 69)";" 73 ( 7, 139)";"36 (3, 69)";" 97 ( 9, 185)";"36 (3, 69)";"193 (17, 369)";"55 (5, 105)";"24 (2, 46)";"30 (2, 58)";"692 (462,  922)"
"2015-04-04";"142";"21434 (2041, 40827)";"24 (3, 45)";"48 (4,  92)";"12 (1, 23)";"27 (3, 51)";"35 (3, 67)";" 72 ( 7, 137)";"35 (3, 67)";" 95 ( 9, 181)";"35 (3, 67)";"191 (18, 364)";"55 (6, 104)";"24 (3, 45)";"30 (3, 57)";"683 (457,  909)"
"2015-04-03";"141";"21148 (2084, 40212)";"23 (2, 44)";"48 (5,  91)";"12 (2, 22)";"26 (2, 50)";"35 (4, 66)";" 71 ( 7, 135)";"35 (4, 66)";" 94 ( 9, 179)";"35 (4, 66)";"188 (18, 358)";"54 (5, 103)";"23 (2, 44)";"30 (3, 57)";"674 (452,  896)"
"2015-04-02";"140";"20866 (2127, 39605)";"23 (2, 44)";"47 (5,  89)";"11 (1, 21)";"26 (3, 49)";"34 (3, 65)";" 70 ( 7, 133)";"34 (3, 65)";" 93 (10, 176)";"34 (3, 65)";"186 (19, 353)";"53 (5, 101)";"23 (2, 44)";"29 (3, 55)";"663 (444,  882)"
"2015-04-01";"139";"20587 (2169, 39005)";"23 (3, 43)";"46 (5,  87)";"11 (1, 21)";"26 (3, 49)";"34 (4, 64)";" 69 ( 7, 131)";"34 (4, 64)";" 92 (10, 174)";"34 (4, 64)";"183 (19, 347)";"52 (5,  99)";"23 (3, 43)";"29 (3, 55)";"656 (441,  871)"
"2015-03-31";"138";"20311 (2210, 38412)";"22 (2, 42)";"46 (5,  87)";"11 (1, 21)";"25 (2, 48)";"34 (4, 64)";" 68 ( 7, 129)";"34 (4, 64)";" 90 ( 9, 171)";"34 (4, 64)";"181 (20, 342)";"52 (6,  98)";"22 (2, 42)";"28 (3, 53)";"647 (436,  858)"
"2015-03-30";"137";"20038 (2250, 37826)";"22 (2, 42)";"45 (5,  85)";"11 (1, 21)";"25 (3, 47)";"33 (4, 62)";" 67 ( 7, 127)";"33 (4, 62)";" 89 (10, 168)";"33 (4, 62)";"178 (20, 336)";"51 (6,  96)";"22 (2, 42)";"28 (3, 53)";"637 (429,  845)"
"2015-03-29";"136";"19769 (2290, 37248)";"22 (3, 41)";"44 (5,  83)";"11 (1, 21)";"25 (3, 47)";"33 (4, 62)";" 66 ( 7, 125)";"33 (4, 62)";" 88 (10, 166)";"33 (4, 62)";"176 (20, 332)";"50 (5,  95)";"22 (3, 41)";"28 (4, 52)";"631 (427,  835)"
"2015-03-28";"135";"19503 (2329, 36677)";"21 (2, 40)";"44 (5,  83)";"11 (2, 20)";"24 (3, 45)";"32 (4, 60)";" 65 ( 7, 123)";"32 (4, 60)";" 87 (11, 163)";"32 (4, 60)";"174 (21, 327)";"50 (6,  94)";"21 (2, 40)";"27 (3, 51)";"620 (420,  820)"
"2015-03-27";"134";"19240 (2367, 36113)";"21 (2, 40)";"43 (5,  81)";"11 (2, 20)";"24 (3, 45)";"32 (4, 60)";" 64 ( 7, 121)";"32 (4, 60)";" 86 (11, 161)";"32 (4, 60)";"171 (21, 321)";"49 (6,  92)";"21 (2, 40)";"27 (3, 51)";"613 (416,  810)"
"2015-03-26";"133";"18980 (2404, 35556)";"21 (3, 39)";"43 (6,  80)";"10 (1, 19)";"24 (3, 45)";"31 (4, 58)";" 64 ( 8, 120)";"31 (4, 58)";" 84 (10, 158)";"31 (4, 58)";"169 (21, 317)";"48 (6,  90)";"21 (3, 39)";"27 (4, 50)";"604 (411,  797)"
"2015-03-25";"132";"18723 (2440, 35006)";"21 (3, 39)";"42 (5,  79)";"10 (1, 19)";"23 (3, 43)";"31 (4, 58)";" 63 ( 8, 118)";"31 (4, 58)";" 83 (11, 155)";"31 (4, 58)";"167 (22, 312)";"48 (6,  90)";"21 (3, 39)";"26 (3, 49)";"597 (407,  787)"
"2015-03-24";"131";"18469 (2475, 34463)";"20 (2, 38)";"42 (6,  78)";"10 (1, 19)";"23 (3, 43)";"30 (4, 56)";" 62 ( 8, 116)";"30 (4, 56)";" 82 (11, 153)";"30 (4, 56)";"164 (22, 306)";"47 (6,  88)";"20 (2, 38)";"26 (4, 48)";"586 (399,  773)"
"2015-03-23";"130";"18219 (2510, 33928)";"20 (3, 37)";"41 (6,  76)";"10 (1, 19)";"23 (3, 43)";"30 (4, 56)";" 61 ( 8, 114)";"30 (4, 56)";" 81 (11, 151)";"30 (4, 56)";"162 (22, 302)";"46 (6,  86)";"20 (3, 37)";"26 (4, 48)";"580 (397,  763)"
"2015-03-22";"129";"17971 (2543, 33399)";"20 (3, 37)";"40 (5,  75)";"10 (2, 18)";"22 (3, 41)";"30 (5, 55)";" 60 ( 8, 112)";"30 (5, 55)";" 80 (11, 149)";"30 (5, 55)";"160 (23, 297)";"46 (7,  85)";"20 (3, 37)";"25 (3, 47)";"573 (393,  753)"
"2015-03-21";"128";"17727 (2577, 32877)";"19 (2, 36)";"40 (6,  74)";"10 (2, 18)";"22 (3, 41)";"29 (4, 54)";" 59 ( 8, 110)";"29 (4, 54)";" 79 (12, 146)";"29 (4, 54)";"158 (23, 293)";"45 (6,  84)";"19 (2, 36)";"25 (4, 46)";"563 (386,  740)"
"2015-03-20";"127";"17485 (2608, 32362)";"19 (3, 35)";"39 (6,  72)";"10 (2, 18)";"22 (3, 41)";"29 (4, 54)";" 59 ( 9, 109)";"29 (4, 54)";" 78 (12, 144)";"29 (4, 54)";"156 (24, 288)";"45 (7,  83)";"19 (3, 35)";"24 (3, 45)";"558 (384,  732)"
"2015-03-19";"126";"17247 (2639, 31855)";"19 (3, 35)";"39 (6,  72)";" 9 (1, 17)";"22 (4, 40)";"28 (4, 52)";" 58 ( 9, 107)";"28 (4, 52)";" 77 (12, 142)";"28 (4, 52)";"153 (23, 283)";"44 (7,  81)";"19 (3, 35)";"24 (4, 44)";"548 (378,  718)"
"2015-03-18";"125";"17011 (2669, 31353)";"19 (3, 35)";"38 (6,  70)";" 9 (1, 17)";"21 (3, 39)";"28 (4, 52)";" 57 ( 9, 105)";"28 (4, 52)";" 76 (12, 140)";"28 (4, 52)";"151 (23, 279)";"43 (6,  80)";"19 (3, 35)";"24 (4, 44)";"541 (374,  708)"
"2015-03-17";"124";"16778 (2698, 30858)";"18 (3, 33)";"38 (6,  70)";" 9 (1, 17)";"21 (3, 39)";"28 (5, 51)";" 56 ( 9, 103)";"28 (5, 51)";" 75 (12, 138)";"28 (5, 51)";"149 (24, 274)";"43 (7,  79)";"18 (3, 33)";"23 (3, 43)";"534 (370,  698)"
"2015-03-16";"123";"16549 (2727, 30371)";"18 (3, 33)";"37 (6,  68)";" 9 (1, 17)";"21 (4, 38)";"27 (4, 50)";" 55 ( 9, 101)";"27 (4, 50)";" 74 (12, 136)";"27 (4, 50)";"147 (24, 270)";"42 (7,  77)";"18 (3, 33)";"23 (4, 42)";"525 (364,  686)"
"2015-03-15";"122";"16322 (2754, 29890)";"18 (3, 33)";"37 (6,  68)";" 9 (2, 16)";"20 (3, 37)";"27 (5, 49)";" 55 (10, 100)";"27 (5, 49)";" 73 (13, 133)";"27 (5, 49)";"145 (24, 266)";"42 (7,  77)";"18 (3, 33)";"23 (4, 42)";"521 (363,  679)"
"2015-03-14";"121";"16098 (2780, 29416)";"18 (3, 33)";"36 (6,  66)";" 9 (2, 16)";"20 (3, 37)";"27 (5, 49)";" 54 ( 9,  99)";"27 (5, 49)";" 72 (13, 131)";"27 (5, 49)";"143 (24, 262)";"41 (7,  75)";"18 (3, 33)";"23 (4, 42)";"515 (360,  670)"
"2015-03-13";"120";"15877 (2806, 28948)";"17 (3, 31)";"36 (7,  65)";" 9 (2, 16)";"20 (4, 36)";"26 (4, 48)";" 53 ( 9,  97)";"26 (4, 48)";" 71 (13, 129)";"26 (4, 48)";"141 (25, 257)";"40 (7,  73)";"17 (3, 31)";"22 (4, 40)";"504 (351,  657)"
"2015-03-12";"119";"15659 (2831, 28487)";"17 (3, 31)";"35 (6,  64)";" 9 (2, 16)";"20 (4, 36)";"26 (5, 47)";" 52 ( 9,  95)";"26 (5, 47)";" 70 (13, 127)";"26 (5, 47)";"139 (25, 253)";"40 (7,  73)";"17 (3, 31)";"22 (4, 40)";"499 (349,  649)"
"2015-03-11";"118";"15443 (2854, 28032)";"17 (3, 31)";"35 (7,  63)";" 8 (1, 15)";"19 (3, 35)";"25 (4, 46)";" 52 (10,  94)";"25 (4, 46)";" 69 (13, 125)";"25 (4, 46)";"137 (25, 249)";"39 (7,  71)";"17 (3, 31)";"22 (4, 40)";"490 (343,  637)"
"2015-03-10";"117";"15230 (2877, 27583)";"17 (3, 31)";"34 (6,  62)";" 8 (1, 15)";"19 (4, 34)";"25 (5, 45)";" 51 (10,  92)";"25 (5, 45)";" 68 (13, 123)";"25 (5, 45)";"136 (26, 246)";"39 (8,  70)";"17 (3, 31)";"21 (4, 38)";"485 (341,  629)"
"2015-03-09";"116";"15020 (2899, 27141)";"17 (4, 30)";"34 (7,  61)";" 8 (1, 15)";"19 (4, 34)";"25 (5, 45)";" 50 ( 9,  91)";"25 (5, 45)";" 67 (13, 121)";"25 (5, 45)";"134 (26, 242)";"38 (7,  69)";"17 (4, 30)";"21 (4, 38)";"480 (339,  621)"
"2015-03-08";"115";"14813 (2921, 26705)";"16 (3, 29)";"33 (6,  60)";" 8 (1, 15)";"19 (4, 34)";"24 (4, 44)";" 50 (10,  90)";"24 (4, 44)";" 66 (13, 119)";"24 (4, 44)";"132 (26, 238)";"38 (8,  68)";"16 (3, 29)";"21 (4, 38)";"471 (332,  610)"
"2015-03-07";"114";"14609 (2942, 26276)";"16 (3, 29)";"33 (7,  59)";" 8 (2, 14)";"18 (3, 33)";"24 (5, 43)";" 49 (10,  88)";"24 (5, 43)";" 65 (13, 117)";"24 (5, 43)";"130 (26, 234)";"37 (7,  67)";"16 (3, 29)";"20 (4, 36)";"464 (328,  600)"
"2015-03-06";"113";"14407 (2961, 25853)";"16 (3, 29)";"32 (6,  58)";" 8 (2, 14)";"18 (4, 32)";"24 (5, 43)";" 48 (10,  86)";"24 (5, 43)";" 64 (13, 115)";"24 (5, 43)";"128 (26, 230)";"37 (8,  66)";"16 (3, 29)";"20 (4, 36)";"459 (325,  593)"
"2015-03-05";"112";"14207 (2979, 25435)";"16 (4, 28)";"32 (7,  57)";" 8 (2, 14)";"18 (4, 32)";"23 (4, 42)";" 48 (10,  86)";"23 (4, 42)";" 63 (13, 113)";"23 (4, 42)";"126 (26, 226)";"36 (7,  65)";"16 (4, 28)";"20 (4, 36)";"452 (321,  583)"
"2015-03-04";"111";"14011 (2998, 25024)";"15 (3, 27)";"32 (7,  57)";" 8 (2, 14)";"18 (4, 32)";"23 (5, 41)";" 47 (10,  84)";"23 (5, 41)";" 62 (13, 111)";"23 (5, 41)";"125 (27, 223)";"36 (8,  64)";"15 (3, 27)";"20 (5, 35)";"447 (318,  576)"
"2015-03-03";"110";"13817 (3015, 24619)";"15 (3, 27)";"31 (7,  55)";" 8 (2, 14)";"17 (3, 31)";"23 (5, 41)";" 46 (10,  82)";"23 (5, 41)";" 61 (13, 109)";"23 (5, 41)";"123 (27, 219)";"35 (7,  63)";"15 (3, 27)";"19 (4, 34)";"439 (313,  565)"
"2015-03-02";"109";"13625 (3030, 24220)";"15 (3, 27)";"31 (7,  55)";" 7 (1, 13)";"17 (4, 30)";"22 (5, 39)";" 46 (11,  81)";"22 (5, 39)";" 61 (14, 108)";"22 (5, 39)";"121 (27, 215)";"35 (8,  62)";"15 (3, 27)";"19 (4, 34)";"433 (309,  557)"
"2015-03-01";"108";"13436 (3046, 23826)";"15 (4, 26)";"30 (7,  53)";" 7 (1, 13)";"17 (4, 30)";"22 (5, 39)";" 45 (10,  80)";"22 (5, 39)";" 60 (14, 106)";"22 (5, 39)";"120 (28, 212)";"34 (8,  60)";"15 (4, 26)";"19 (4, 34)";"428 (307,  549)"
"2015-02-28";"107";"13250 (3061, 23439)";"15 (4, 26)";"30 (7,  53)";" 7 (1, 13)";"17 (4, 30)";"22 (5, 39)";" 44 (10,  78)";"22 (5, 39)";" 59 (14, 104)";"22 (5, 39)";"118 (27, 209)";"34 (8,  60)";"15 (4, 26)";"19 (5, 33)";"424 (305,  543)"
"2015-02-27";"106";"13066 (3075, 23057)";"14 (3, 25)";"29 (7,  51)";" 7 (2, 12)";"16 (4, 28)";"22 (6, 38)";" 44 (11,  77)";"22 (6, 38)";" 58 (14, 102)";"22 (6, 38)";"116 (27, 205)";"33 (8,  58)";"14 (3, 25)";"18 (4, 32)";"415 (298,  532)"
"2015-02-26";"105";"12884 (3087, 22681)";"14 (3, 25)";"29 (7,  51)";" 7 (2, 12)";"16 (4, 28)";"21 (5, 37)";" 43 (10,  76)";"21 (5, 37)";" 57 (13, 101)";"21 (5, 37)";"115 (28, 202)";"33 (8,  58)";"14 (3, 25)";"18 (4, 32)";"409 (295,  523)"
"2015-02-25";"104";"12705 (3100, 22310)";"14 (3, 25)";"29 (7,  51)";" 7 (2, 12)";"16 (4, 28)";"21 (5, 37)";" 43 (11,  75)";"21 (5, 37)";" 57 (14, 100)";"21 (5, 37)";"113 (28, 198)";"32 (8,  56)";"14 (3, 25)";"18 (5, 31)";"406 (294,  518)"
"2015-02-24";"103";"12528 (3111, 21945)";"14 (4, 24)";"28 (7,  49)";" 7 (2, 12)";"16 (4, 28)";"21 (5, 37)";" 42 (10,  74)";"21 (5, 37)";" 56 (14,  98)";"21 (5, 37)";"111 (27, 195)";"32 (8,  56)";"14 (4, 24)";"18 (5, 31)";"401 (291,  511)"
"2015-02-23";"102";"12354 (3122, 21586)";"14 (4, 24)";"28 (7,  49)";" 7 (2, 12)";"15 (3, 27)";"20 (5, 35)";" 41 (10,  72)";"20 (5, 35)";" 55 (14,  96)";"20 (5, 35)";"110 (28, 192)";"32 (8,  56)";"14 (4, 24)";"17 (4, 30)";"393 (285,  501)"
"2015-02-22";"101";"12182 (3132, 21232)";"13 (3, 23)";"27 (7,  47)";" 7 (2, 12)";"15 (4, 26)";"20 (5, 35)";" 41 (11,  71)";"20 (5, 35)";" 54 (14,  94)";"20 (5, 35)";"108 (27, 189)";"31 (8,  54)";"13 (3, 23)";"17 (4, 30)";"386 (280,  492)"
"2015-02-21";"100";"12013 (3142, 20884)";"13 (3, 23)";"27 (7,  47)";" 7 (2, 12)";"15 (4, 26)";"20 (5, 35)";" 40 (10,  70)";"20 (5, 35)";" 53 (14,  92)";"20 (5, 35)";"107 (28, 186)";"31 (8,  54)";"13 (3, 23)";"17 (5, 29)";"383 (279,  487)"
"2015-02-20";"99";"11845 (3150, 20540)";"13 (3, 23)";"27 (7,  47)";" 7 (2, 12)";"15 (4, 26)";"20 (6, 34)";" 40 (11,  69)";"20 (6, 34)";" 53 (14,  92)";"20 (6, 34)";"105 (28, 182)";"30 (8,  52)";"13 (3, 23)";"17 (5, 29)";"380 (279,  481)"
"2015-02-19";"98";"11680 (3158, 20202)";"13 (4, 22)";"26 (7,  45)";" 6 (1, 11)";"15 (4, 26)";"19 (5, 33)";" 39 (10,  68)";"19 (5, 33)";" 52 (14,  90)";"19 (5, 33)";"104 (28, 180)";"30 (8,  52)";"13 (4, 22)";"16 (4, 28)";"371 (272,  470)"
"2015-02-18";"97";"11517 (3165, 19869)";"13 (4, 22)";"26 (7,  45)";" 6 (1, 11)";"14 (4, 24)";"19 (5, 33)";" 39 (11,  67)";"19 (5, 33)";" 51 (14,  88)";"19 (5, 33)";"103 (29, 177)";"29 (8,  50)";"13 (4, 22)";"16 (4, 28)";"367 (270,  464)"
"2015-02-17";"96";"11357 (3172, 19542)";"12 (3, 21)";"26 (8,  44)";" 6 (1, 11)";"14 (4, 24)";"19 (5, 33)";" 38 (11,  65)";"19 (5, 33)";" 51 (15,  87)";"19 (5, 33)";"101 (28, 174)";"29 (8,  50)";"12 (3, 21)";"16 (5, 27)";"362 (266,  458)"
"2015-02-16";"95";"11198 (3177, 19219)";"12 (3, 21)";"25 (7,  43)";" 6 (2, 10)";"14 (4, 24)";"18 (5, 31)";" 38 (11,  65)";"18 (5, 31)";" 50 (14,  86)";"18 (5, 31)";"100 (29, 171)";"29 (9,  49)";"12 (3, 21)";"16 (5, 27)";"356 (262,  450)"
"2015-02-15";"94";"11042 (3183, 18901)";"12 (3, 21)";"25 (7,  43)";" 6 (2, 10)";"14 (4, 24)";"18 (5, 31)";" 37 (11,  63)";"18 (5, 31)";" 49 (14,  84)";"18 (5, 31)";" 98 (28, 168)";"28 (8,  48)";"12 (3, 21)";"15 (4, 26)";"350 (258,  442)"
"2015-02-14";"93";"10888 (3188, 18588)";"12 (4, 20)";"24 (7,  41)";" 6 (2, 10)";"14 (4, 24)";"18 (5, 31)";" 36 (10,  62)";"18 (5, 31)";" 48 (14,  82)";"18 (5, 31)";" 97 (28, 166)";"28 (8,  48)";"12 (4, 20)";"15 (4, 26)";"346 (256,  436)"
"2015-02-13";"92";"10736 (3192, 18280)";"12 (4, 20)";"24 (7,  41)";" 6 (2, 10)";"13 (4, 22)";"18 (6, 30)";" 36 (11,  61)";"18 (6, 30)";" 48 (14,  82)";"18 (6, 30)";" 96 (29, 163)";"27 (8,  46)";"12 (4, 20)";"15 (4, 26)";"343 (255,  431)"
"2015-02-12";"91";"10586 (3195, 17977)";"12 (4, 20)";"24 (7,  41)";" 6 (2, 10)";"13 (4, 22)";"17 (5, 29)";" 35 (10,  60)";"17 (5, 29)";" 47 (14,  80)";"17 (5, 29)";" 94 (28, 160)";"27 (8,  46)";"12 (4, 20)";"15 (5, 25)";"336 (250,  422)"
"2015-02-11";"90";"10438 (3197, 17679)";"11 (3, 19)";"23 (7,  39)";" 6 (2, 10)";"13 (4, 22)";"17 (5, 29)";" 35 (11,  59)";"17 (5, 29)";" 46 (14,  78)";"17 (5, 29)";" 93 (29, 157)";"27 (9,  45)";"11 (3, 19)";"15 (5, 25)";"331 (246,  416)"
"2015-02-10";"89";"10292 (3199, 17385)";"11 (3, 19)";"23 (7,  39)";" 6 (2, 10)";"13 (4, 22)";"17 (5, 29)";" 34 (10,  58)";"17 (5, 29)";" 46 (14,  78)";"17 (5, 29)";" 92 (29, 155)";"26 (8,  44)";"11 (3, 19)";"14 (4, 24)";"327 (244,  410)"
