"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-05-09";"156";"7547 (  73, 15021)";"8 ( 0, 16)";"17 ( 0, 34)";"4 ( 0, 8)";" 9 ( 0, 18)";"12 ( 0, 24)";"25 ( 0, 50)";"12 ( 0, 24)";"34 ( 1, 67)";"12 ( 0, 24)";"67 ( 0, 134)";"19 ( 0, 38)";"8 ( 0, 16)";"11 ( 1, 21)";"238 (151, 325)"
"2015-05-08";"155";"7502 ( 120, 14884)";"8 ( 0, 16)";"17 ( 0, 34)";"4 ( 0, 8)";" 9 ( 0, 18)";"12 ( 0, 24)";"25 ( 0, 50)";"12 ( 0, 24)";"33 ( 0, 66)";"12 ( 0, 24)";"67 ( 1, 133)";"19 ( 0, 38)";"8 ( 0, 16)";"11 ( 1, 21)";"237 (151, 323)"
"2015-05-07";"154";"7456 ( 164, 14748)";"8 ( 0, 16)";"17 ( 1, 33)";"4 ( 0, 8)";" 9 ( 0, 18)";"12 ( 0, 24)";"25 ( 1, 49)";"12 ( 0, 24)";"33 ( 1, 65)";"12 ( 0, 24)";"66 ( 1, 131)";"19 ( 0, 38)";"8 ( 0, 16)";"10 ( 0, 20)";"235 (150, 320)"
"2015-05-06";"153";"7411 ( 208, 14614)";"8 ( 0, 16)";"17 ( 1, 33)";"4 ( 0, 8)";" 9 ( 0, 18)";"12 ( 0, 24)";"25 ( 1, 49)";"12 ( 0, 24)";"33 ( 1, 65)";"12 ( 0, 24)";"66 ( 2, 130)";"19 ( 1, 37)";"8 ( 0, 16)";"10 ( 0, 20)";"235 (151, 319)"
"2015-05-05";"152";"7367 ( 253, 14481)";"8 ( 0, 16)";"17 ( 1, 33)";"4 ( 0, 8)";" 9 ( 0, 18)";"12 ( 0, 24)";"25 ( 1, 49)";"12 ( 0, 24)";"33 ( 1, 65)";"12 ( 0, 24)";"66 ( 3, 129)";"19 ( 1, 37)";"8 ( 0, 16)";"10 ( 0, 20)";"235 (152, 318)"
"2015-05-04";"151";"7322 ( 296, 14348)";"8 ( 0, 16)";"16 ( 0, 32)";"4 ( 0, 8)";" 9 ( 0, 18)";"12 ( 0, 24)";"25 ( 1, 49)";"12 ( 0, 24)";"33 ( 2, 64)";"12 ( 0, 24)";"65 ( 2, 128)";"19 ( 1, 37)";"8 ( 0, 16)";"10 ( 0, 20)";"233 (151, 315)"
"2015-05-03";"150";"7278 ( 339, 14217)";"8 ( 0, 16)";"16 ( 0, 32)";"4 ( 0, 8)";" 9 ( 0, 18)";"12 ( 1, 23)";"24 ( 1, 47)";"12 ( 1, 23)";"32 ( 1, 63)";"12 ( 1, 23)";"65 ( 3, 127)";"19 ( 1, 37)";"8 ( 0, 16)";"10 ( 0, 20)";"231 (150, 312)"
"2015-05-02";"149";"7234 ( 381, 14087)";"8 ( 0, 16)";"16 ( 1, 31)";"4 ( 0, 8)";" 9 ( 0, 18)";"12 ( 1, 23)";"24 ( 1, 47)";"12 ( 1, 23)";"32 ( 2, 62)";"12 ( 1, 23)";"64 ( 3, 125)";"18 ( 1, 35)";"8 ( 0, 16)";"10 ( 0, 20)";"229 (149, 309)"
"2015-05-01";"148";"7191 ( 423, 13959)";"8 ( 1, 15)";"16 ( 1, 31)";"4 ( 0, 8)";" 9 ( 1, 17)";"12 ( 1, 23)";"24 ( 1, 47)";"12 ( 1, 23)";"32 ( 2, 62)";"12 ( 1, 23)";"64 ( 4, 124)";"18 ( 1, 35)";"8 ( 1, 15)";"10 ( 1, 19)";"229 (150, 308)"
"2015-04-30";"147";"7148 ( 465, 13831)";"8 ( 1, 15)";"16 ( 1, 31)";"4 ( 0, 8)";" 9 ( 1, 17)";"12 ( 1, 23)";"24 ( 2, 46)";"12 ( 1, 23)";"32 ( 2, 62)";"12 ( 1, 23)";"64 ( 5, 123)";"18 ( 1, 35)";"8 ( 1, 15)";"10 ( 1, 19)";"229 (151, 307)"
"2015-04-29";"146";"7105 ( 505, 13705)";"8 ( 1, 15)";"16 ( 1, 31)";"4 ( 0, 8)";" 9 ( 1, 17)";"12 ( 1, 23)";"24 ( 2, 46)";"12 ( 1, 23)";"32 ( 3, 61)";"12 ( 1, 23)";"63 ( 4, 122)";"18 ( 1, 35)";"8 ( 1, 15)";"10 ( 1, 19)";"228 (151, 305)"
"2015-04-28";"145";"7062 ( 545, 13579)";"8 ( 1, 15)";"16 ( 1, 31)";"4 ( 0, 8)";" 9 ( 1, 17)";"12 ( 1, 23)";"24 ( 2, 46)";"12 ( 1, 23)";"31 ( 2, 60)";"12 ( 1, 23)";"63 ( 5, 121)";"18 ( 1, 35)";"8 ( 1, 15)";"10 ( 1, 19)";"227 (151, 303)"
"2015-04-27";"144";"7020 ( 585, 13455)";"8 ( 1, 15)";"16 ( 2, 30)";"4 ( 0, 8)";" 9 ( 1, 17)";"12 ( 1, 23)";"24 ( 2, 46)";"12 ( 1, 23)";"31 ( 2, 60)";"12 ( 1, 23)";"62 ( 5, 119)";"18 ( 2, 34)";"8 ( 1, 15)";"10 ( 1, 19)";"226 (151, 301)"
"2015-04-26";"143";"6978 ( 625, 13331)";"8 ( 1, 15)";"16 ( 2, 30)";"4 ( 1, 7)";" 9 ( 1, 17)";"12 ( 2, 22)";"23 ( 2, 44)";"12 ( 2, 22)";"31 ( 3, 59)";"12 ( 2, 22)";"62 ( 5, 119)";"18 ( 2, 34)";"8 ( 1, 15)";"10 ( 1, 19)";"225 (151, 299)"
"2015-04-25";"142";"6936 ( 663, 13209)";"8 ( 1, 15)";"16 ( 2, 30)";"4 ( 1, 7)";" 9 ( 1, 17)";"11 ( 1, 21)";"23 ( 2, 44)";"11 ( 1, 21)";"31 ( 3, 59)";"11 ( 1, 21)";"62 ( 6, 118)";"18 ( 2, 34)";"8 ( 1, 15)";"10 ( 1, 19)";"222 (149, 295)"
"2015-04-24";"141";"6894 ( 701, 13087)";"8 ( 1, 15)";"16 ( 2, 30)";"4 ( 1, 7)";" 9 ( 1, 17)";"11 ( 1, 21)";"23 ( 2, 44)";"11 ( 1, 21)";"31 ( 3, 59)";"11 ( 1, 21)";"61 ( 6, 116)";"18 ( 2, 34)";"8 ( 1, 15)";"10 ( 1, 19)";"221 (149, 293)"
"2015-04-23";"140";"6853 ( 739, 12967)";"8 ( 1, 15)";"15 ( 1, 29)";"4 ( 1, 7)";" 9 ( 1, 17)";"11 ( 1, 21)";"23 ( 3, 43)";"11 ( 1, 21)";"30 ( 3, 57)";"11 ( 1, 21)";"61 ( 7, 115)";"17 ( 1, 33)";"8 ( 1, 15)";"10 ( 1, 19)";"218 (147, 289)"
"2015-04-22";"139";"6812 ( 776, 12848)";"7 ( 0, 14)";"15 ( 1, 29)";"4 ( 1, 7)";" 9 ( 1, 17)";"11 ( 1, 21)";"23 ( 3, 43)";"11 ( 1, 21)";"30 ( 3, 57)";"11 ( 1, 21)";"61 ( 7, 115)";"17 ( 2, 32)";"7 ( 0, 14)";"10 ( 2, 18)";"216 (146, 286)"
"2015-04-21";"138";"6771 ( 812, 12730)";"7 ( 0, 14)";"15 ( 2, 28)";"4 ( 1, 7)";" 8 ( 1, 15)";"11 ( 1, 21)";"23 ( 3, 43)";"11 ( 1, 21)";"30 ( 3, 57)";"11 ( 1, 21)";"60 ( 7, 113)";"17 ( 2, 32)";"7 ( 0, 14)";" 9 ( 1, 17)";"213 (143, 283)"
"2015-04-20";"137";"6731 ( 849, 12613)";"7 ( 1, 13)";"15 ( 2, 28)";"4 ( 1, 7)";" 8 ( 1, 15)";"11 ( 1, 21)";"23 ( 3, 43)";"11 ( 1, 21)";"30 ( 4, 56)";"11 ( 1, 21)";"60 ( 8, 112)";"17 ( 2, 32)";"7 ( 1, 13)";" 9 ( 1, 17)";"213 (144, 282)"
"2015-04-19";"136";"6691 ( 884, 12498)";"7 ( 1, 13)";"15 ( 2, 28)";"4 ( 1, 7)";" 8 ( 1, 15)";"11 ( 1, 21)";"22 ( 3, 41)";"11 ( 1, 21)";"30 ( 4, 56)";"11 ( 1, 21)";"60 ( 8, 112)";"17 ( 2, 32)";"7 ( 1, 13)";" 9 ( 1, 17)";"212 (144, 280)"
"2015-04-18";"135";"6651 ( 919, 12383)";"7 ( 1, 13)";"15 ( 2, 28)";"4 ( 1, 7)";" 8 ( 1, 15)";"11 ( 2, 20)";"22 ( 3, 41)";"11 ( 2, 20)";"30 ( 4, 56)";"11 ( 2, 20)";"59 ( 8, 110)";"17 ( 2, 32)";"7 ( 1, 13)";" 9 ( 1, 17)";"211 (144, 278)"
"2015-04-17";"134";"6611 ( 954, 12268)";"7 ( 1, 13)";"15 ( 2, 28)";"4 ( 1, 7)";" 8 ( 1, 15)";"11 ( 2, 20)";"22 ( 3, 41)";"11 ( 2, 20)";"29 ( 4, 54)";"11 ( 2, 20)";"59 ( 9, 109)";"17 ( 3, 31)";"7 ( 1, 13)";" 9 ( 1, 17)";"210 (144, 276)"
"2015-04-16";"133";"6572 ( 988, 12156)";"7 ( 1, 13)";"15 ( 2, 28)";"4 ( 1, 7)";" 8 ( 1, 15)";"11 ( 2, 20)";"22 ( 3, 41)";"11 ( 2, 20)";"29 ( 4, 54)";"11 ( 2, 20)";"58 ( 8, 108)";"17 ( 3, 31)";"7 ( 1, 13)";" 9 ( 1, 17)";"209 (144, 274)"
"2015-04-15";"132";"6533 (1022, 12044)";"7 ( 1, 13)";"15 ( 3, 27)";"4 ( 1, 7)";" 8 ( 1, 15)";"11 ( 2, 20)";"22 ( 4, 40)";"11 ( 2, 20)";"29 ( 4, 54)";"11 ( 2, 20)";"58 ( 9, 107)";"17 ( 3, 31)";"7 ( 1, 13)";" 9 ( 1, 17)";"209 (145, 273)"
"2015-04-14";"131";"6494 (1055, 11933)";"7 ( 1, 13)";"15 ( 3, 27)";"4 ( 1, 7)";" 8 ( 1, 15)";"11 ( 2, 20)";"22 ( 4, 40)";"11 ( 2, 20)";"29 ( 5, 53)";"11 ( 2, 20)";"58 (10, 106)";"17 ( 3, 31)";"7 ( 1, 13)";" 9 ( 1, 17)";"209 (146, 272)"
"2015-04-13";"130";"6455 (1087, 11823)";"7 ( 1, 13)";"15 ( 3, 27)";"4 ( 1, 7)";" 8 ( 1, 15)";"11 ( 2, 20)";"22 ( 4, 40)";"11 ( 2, 20)";"29 ( 5, 53)";"11 ( 2, 20)";"57 ( 9, 105)";"16 ( 2, 30)";"7 ( 1, 13)";" 9 ( 1, 17)";"207 (144, 270)"
"2015-04-12";"129";"6417 (1120, 11714)";"7 ( 1, 13)";"14 ( 2, 26)";"4 ( 1, 7)";" 8 ( 1, 15)";"11 ( 2, 20)";"21 ( 3, 39)";"11 ( 2, 20)";"29 ( 5, 53)";"11 ( 2, 20)";"57 (10, 104)";"16 ( 2, 30)";"7 ( 1, 13)";" 9 ( 2, 16)";"205 (143, 267)"
"2015-04-11";"128";"6379 (1152, 11606)";"7 ( 1, 13)";"14 ( 2, 26)";"4 ( 1, 7)";" 8 ( 1, 15)";"11 ( 2, 20)";"21 ( 3, 39)";"11 ( 2, 20)";"28 ( 5, 51)";"11 ( 2, 20)";"57 (10, 104)";"16 ( 3, 29)";"7 ( 1, 13)";" 9 ( 2, 16)";"204 (143, 265)"
"2015-04-10";"127";"6341 (1183, 11499)";"7 ( 1, 13)";"14 ( 2, 26)";"3 ( 0, 6)";" 8 ( 2, 14)";"10 ( 1, 19)";"21 ( 4, 38)";"10 ( 1, 19)";"28 ( 5, 51)";"10 ( 1, 19)";"56 (10, 102)";"16 ( 3, 29)";"7 ( 1, 13)";" 9 ( 2, 16)";"199 (139, 259)"
"2015-04-09";"126";"6304 (1214, 11394)";"7 ( 1, 13)";"14 ( 3, 25)";"3 ( 0, 6)";" 8 ( 2, 14)";"10 ( 2, 18)";"21 ( 4, 38)";"10 ( 2, 18)";"28 ( 5, 51)";"10 ( 2, 18)";"56 (11, 101)";"16 ( 3, 29)";"7 ( 1, 13)";" 9 ( 2, 16)";"199 (140, 258)"
"2015-04-08";"125";"6266 (1244, 11288)";"7 ( 1, 13)";"14 ( 3, 25)";"3 ( 0, 6)";" 8 ( 2, 14)";"10 ( 2, 18)";"21 ( 4, 38)";"10 ( 2, 18)";"28 ( 6, 50)";"10 ( 2, 18)";"56 (11, 101)";"16 ( 3, 29)";"7 ( 1, 13)";" 9 ( 2, 16)";"199 (140, 258)"
"2015-04-07";"124";"6229 (1274, 11184)";"7 ( 2, 12)";"14 ( 3, 25)";"3 ( 0, 6)";" 8 ( 2, 14)";"10 ( 2, 18)";"21 ( 4, 38)";"10 ( 2, 18)";"28 ( 6, 50)";"10 ( 2, 18)";"55 (11,  99)";"16 ( 3, 29)";"7 ( 2, 12)";" 9 ( 2, 16)";"198 (140, 256)"
"2015-04-06";"123";"6193 (1304, 11082)";"7 ( 2, 12)";"14 ( 3, 25)";"3 ( 0, 6)";" 8 ( 2, 14)";"10 ( 2, 18)";"21 ( 5, 37)";"10 ( 2, 18)";"28 ( 6, 50)";"10 ( 2, 18)";"55 (11,  99)";"16 ( 4, 28)";"7 ( 2, 12)";" 9 ( 2, 16)";"198 (141, 255)"
"2015-04-05";"122";"6156 (1332, 10980)";"7 ( 2, 12)";"14 ( 3, 25)";"3 ( 0, 6)";" 8 ( 2, 14)";"10 ( 2, 18)";"21 ( 5, 37)";"10 ( 2, 18)";"27 ( 6, 48)";"10 ( 2, 18)";"55 (12,  98)";"16 ( 4, 28)";"7 ( 2, 12)";" 9 ( 2, 16)";"197 (141, 253)"
"2015-04-04";"121";"6120 (1361, 10879)";"7 ( 2, 12)";"14 ( 3, 25)";"3 ( 0, 6)";" 8 ( 2, 14)";"10 ( 2, 18)";"21 ( 5, 37)";"10 ( 2, 18)";"27 ( 6, 48)";"10 ( 2, 18)";"54 (12,  96)";"16 ( 4, 28)";"7 ( 2, 12)";" 9 ( 2, 16)";"196 (140, 252)"
"2015-04-03";"120";"6084 (1389, 10779)";"7 ( 2, 12)";"14 ( 3, 25)";"3 ( 0, 6)";" 8 ( 2, 14)";"10 ( 2, 18)";"20 ( 4, 36)";"10 ( 2, 18)";"27 ( 6, 48)";"10 ( 2, 18)";"54 (12,  96)";"16 ( 4, 28)";"7 ( 2, 12)";" 9 ( 2, 16)";"195 (140, 250)"
"2015-04-02";"119";"6048 (1417, 10679)";"7 ( 2, 12)";"14 ( 4, 24)";"3 ( 0, 6)";" 8 ( 2, 14)";"10 ( 2, 18)";"20 ( 4, 36)";"10 ( 2, 18)";"27 ( 6, 48)";"10 ( 2, 18)";"54 (13,  95)";"15 ( 3, 27)";"7 ( 2, 12)";" 8 ( 2, 14)";"193 (139, 247)"
"2015-04-01";"118";"6013 (1445, 10581)";"7 ( 2, 12)";"14 ( 4, 24)";"3 ( 0, 6)";" 8 ( 2, 14)";"10 ( 2, 18)";"20 ( 5, 35)";"10 ( 2, 18)";"27 ( 7, 47)";"10 ( 2, 18)";"54 (13,  95)";"15 ( 3, 27)";"7 ( 2, 12)";" 8 ( 2, 14)";"193 (140, 246)"
"2015-03-31";"117";"5978 (1472, 10484)";"7 ( 2, 12)";"13 ( 3, 23)";"3 ( 1, 5)";" 7 ( 1, 13)";"10 ( 3, 17)";"20 ( 5, 35)";"10 ( 3, 17)";"27 ( 7, 47)";"10 ( 3, 17)";"53 (13,  93)";"15 ( 4, 26)";"7 ( 2, 12)";" 8 ( 2, 14)";"190 (137, 243)"
"2015-03-30";"116";"5943 (1498, 10388)";"7 ( 2, 12)";"13 ( 3, 23)";"3 ( 1, 5)";" 7 ( 1, 13)";"10 ( 3, 17)";"20 ( 5, 35)";"10 ( 3, 17)";"26 ( 6, 46)";"10 ( 3, 17)";"53 (13,  93)";"15 ( 4, 26)";"7 ( 2, 12)";" 8 ( 2, 14)";"189 (137, 241)"
"2015-03-29";"115";"5908 (1524, 10292)";"6 ( 1, 11)";"13 ( 3, 23)";"3 ( 1, 5)";" 7 ( 2, 12)";"10 ( 3, 17)";"20 ( 5, 35)";"10 ( 3, 17)";"26 ( 6, 46)";"10 ( 3, 17)";"53 (14,  92)";"15 ( 4, 26)";"6 ( 1, 11)";" 8 ( 2, 14)";"187 (136, 238)"
"2015-03-28";"114";"5873 (1549, 10197)";"6 ( 1, 11)";"13 ( 3, 23)";"3 ( 1, 5)";" 7 ( 2, 12)";"10 ( 3, 17)";"20 ( 6, 34)";"10 ( 3, 17)";"26 ( 7, 45)";"10 ( 3, 17)";"52 (14,  90)";"15 ( 4, 26)";"6 ( 1, 11)";" 8 ( 2, 14)";"186 (136, 236)"
"2015-03-27";"113";"5839 (1575, 10103)";"6 ( 1, 11)";"13 ( 3, 23)";"3 ( 1, 5)";" 7 ( 2, 12)";"10 ( 3, 17)";"20 ( 6, 34)";"10 ( 3, 17)";"26 ( 7, 45)";"10 ( 3, 17)";"52 (14,  90)";"15 ( 4, 26)";"6 ( 1, 11)";" 8 ( 2, 14)";"186 (136, 236)"
"2015-03-26";"112";"5805 (1599, 10011)";"6 ( 1, 11)";"13 ( 4, 22)";"3 ( 1, 5)";" 7 ( 2, 12)";"10 ( 3, 17)";"19 ( 5, 33)";"10 ( 3, 17)";"26 ( 7, 45)";"10 ( 3, 17)";"52 (15,  89)";"15 ( 4, 26)";"6 ( 1, 11)";" 8 ( 2, 14)";"185 (136, 234)"
"2015-03-25";"111";"5771 (1624,  9918)";"6 ( 1, 11)";"13 ( 4, 22)";"3 ( 1, 5)";" 7 ( 2, 12)";"10 ( 3, 17)";"19 ( 5, 33)";"10 ( 3, 17)";"26 ( 8, 44)";"10 ( 3, 17)";"51 (14,  88)";"15 ( 4, 26)";"6 ( 1, 11)";" 8 ( 2, 14)";"184 (136, 232)"
"2015-03-24";"110";"5738 (1648,  9828)";"6 ( 2, 10)";"13 ( 4, 22)";"3 ( 1, 5)";" 7 ( 2, 12)";" 9 ( 2, 16)";"19 ( 5, 33)";" 9 ( 2, 16)";"26 ( 8, 44)";" 9 ( 2, 16)";"51 (15,  87)";"15 ( 5, 25)";"6 ( 2, 10)";" 8 ( 2, 14)";"181 (133, 229)"
"2015-03-23";"109";"5705 (1672,  9738)";"6 ( 2, 10)";"13 ( 4, 22)";"3 ( 1, 5)";" 7 ( 2, 12)";" 9 ( 2, 16)";"19 ( 5, 33)";" 9 ( 2, 16)";"25 ( 7, 43)";" 9 ( 2, 16)";"51 (15,  87)";"15 ( 5, 25)";"6 ( 2, 10)";" 8 ( 2, 14)";"180 (133, 227)"
"2015-03-22";"108";"5672 (1695,  9649)";"6 ( 2, 10)";"13 ( 4, 22)";"3 ( 1, 5)";" 7 ( 2, 12)";" 9 ( 2, 16)";"19 ( 6, 32)";" 9 ( 2, 16)";"25 ( 7, 43)";" 9 ( 2, 16)";"50 (15,  85)";"14 ( 4, 24)";"6 ( 2, 10)";" 8 ( 2, 14)";"178 (132, 224)"
"2015-03-21";"107";"5639 (1718,  9560)";"6 ( 2, 10)";"13 ( 4, 22)";"3 ( 1, 5)";" 7 ( 2, 12)";" 9 ( 3, 15)";"19 ( 6, 32)";" 9 ( 3, 15)";"25 ( 8, 42)";" 9 ( 3, 15)";"50 (15,  85)";"14 ( 4, 24)";"6 ( 2, 10)";" 8 ( 3, 13)";"178 (132, 224)"
"2015-03-20";"106";"5606 (1740,  9472)";"6 ( 2, 10)";"13 ( 4, 22)";"3 ( 1, 5)";" 7 ( 2, 12)";" 9 ( 3, 15)";"19 ( 6, 32)";" 9 ( 3, 15)";"25 ( 8, 42)";" 9 ( 3, 15)";"50 (16,  84)";"14 ( 4, 24)";"6 ( 2, 10)";" 8 ( 3, 13)";"178 (133, 223)"
"2015-03-19";"105";"5574 (1762,  9386)";"6 ( 2, 10)";"13 ( 4, 22)";"3 ( 1, 5)";" 7 ( 2, 12)";" 9 ( 3, 15)";"19 ( 6, 32)";" 9 ( 3, 15)";"25 ( 8, 42)";" 9 ( 3, 15)";"50 (16,  84)";"14 ( 4, 24)";"6 ( 2, 10)";" 8 ( 3, 13)";"178 (134, 222)"
"2015-03-18";"104";"5542 (1784,  9300)";"6 ( 2, 10)";"12 ( 4, 20)";"3 ( 1, 5)";" 7 ( 2, 12)";" 9 ( 3, 15)";"19 ( 6, 32)";" 9 ( 3, 15)";"25 ( 8, 42)";" 9 ( 3, 15)";"49 (16,  82)";"14 ( 4, 24)";"6 ( 2, 10)";" 8 ( 3, 13)";"176 (132, 220)"
"2015-03-17";"103";"5510 (1806,  9214)";"6 ( 2, 10)";"12 ( 4, 20)";"3 ( 1, 5)";" 7 ( 2, 12)";" 9 ( 3, 15)";"18 ( 6, 30)";" 9 ( 3, 15)";"25 ( 9, 41)";" 9 ( 3, 15)";"49 (16,  82)";"14 ( 5, 23)";"6 ( 2, 10)";" 8 ( 3, 13)";"175 (132, 218)"
"2015-03-16";"102";"5478 (1826,  9130)";"6 ( 2, 10)";"12 ( 4, 20)";"3 ( 1, 5)";" 7 ( 2, 12)";" 9 ( 3, 15)";"18 ( 6, 30)";" 9 ( 3, 15)";"24 ( 8, 40)";" 9 ( 3, 15)";"49 (16,  82)";"14 ( 5, 23)";"6 ( 2, 10)";" 8 ( 3, 13)";"174 (131, 217)"
"2015-03-15";"101";"5447 (1847,  9047)";"6 ( 2, 10)";"12 ( 4, 20)";"3 ( 1, 5)";" 7 ( 3, 11)";" 9 ( 3, 15)";"18 ( 6, 30)";" 9 ( 3, 15)";"24 ( 8, 40)";" 9 ( 3, 15)";"48 (16,  80)";"14 ( 5, 23)";"6 ( 2, 10)";" 8 ( 3, 13)";"173 (131, 215)"
"2015-03-14";"100";"5416 (1868,  8964)";"6 ( 2, 10)";"12 ( 4, 20)";"3 ( 1, 5)";" 7 ( 3, 11)";" 9 ( 3, 15)";"18 ( 6, 30)";" 9 ( 3, 15)";"24 ( 8, 40)";" 9 ( 3, 15)";"48 (16,  80)";"14 ( 5, 23)";"6 ( 2, 10)";" 8 ( 3, 13)";"173 (132, 214)"
"2015-03-13";"99";"5385 (1888,  8882)";"6 ( 2, 10)";"12 ( 4, 20)";"3 ( 1, 5)";" 7 ( 3, 11)";" 9 ( 3, 15)";"18 ( 6, 30)";" 9 ( 3, 15)";"24 ( 8, 40)";" 9 ( 3, 15)";"48 (17,  79)";"14 ( 5, 23)";"6 ( 2, 10)";" 8 ( 3, 13)";"173 (132, 214)"
"2015-03-12";"98";"5354 (1907,  8801)";"6 ( 2, 10)";"12 ( 4, 20)";"3 ( 1, 5)";" 7 ( 3, 11)";" 9 ( 3, 15)";"18 ( 6, 30)";" 9 ( 3, 15)";"24 ( 9, 39)";" 9 ( 3, 15)";"48 (17,  79)";"14 ( 5, 23)";"6 ( 2, 10)";" 7 ( 2, 12)";"172 (132, 212)"
