"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2015-01-12";"39";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-11";"38";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-10";"37";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-09";"36";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-08";"35";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-07";"34";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-06";"33";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-05";"32";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-04";"31";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-03";"30";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-02";"29";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-01";"28";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-31";"27";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-30";"26";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-29";"25";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-28";"24";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-27";"23";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-26";"22";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-25";"21";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-24";"20";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-23";"19";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-22";"18";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-21";"17";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-20";"16";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-19";"15";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-18";"14";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-17";"13";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-16";"12";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-15";"11";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-14";"10";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-13";"9";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-12";"8";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-11";"7";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-10";"6";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-09";"5";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-08";"4";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-07";"3";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-06";"2";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-05";"1";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-04";"0";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-03";"-1";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-02";"-2";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-01";"-3";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-30";"-4";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-29";"-5";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-28";"-6";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-27";"-7";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-26";"-8";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-25";"-9";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-24";"-10";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-23";"-11";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-22";"-12";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-21";"-13";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-20";"-14";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-19";"-15";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-18";"-16";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-17";"-17";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-16";"-18";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-15";"-19";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-14";"-20";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-13";"-21";"238 (238, 238)";"0 (0, 0)";"486 (486, 486)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-12";"-22";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-11";"-23";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-10";"-24";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-09";"-25";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-08";"-26";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-07";"-27";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-06";"-28";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-05";"-29";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-04";"-30";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-03";"-31";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-02";"-32";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-01";"-33";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-31";"-34";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-30";"-35";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-29";"-36";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-28";"-37";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-27";"-38";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-26";"-39";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-25";"-40";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-24";"-41";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-23";"-42";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-22";"-43";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-21";"-44";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-20";"-45";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-19";"-46";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-18";"-47";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-17";"-48";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-16";"-49";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-15";"-50";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-14";"-51";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-13";"-52";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-12";"-53";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-11";"-54";"238 (238, 238)";"0 (0, 0)";"485 (485, 485)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-10";"-55";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-09";"-56";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-08";"-57";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-07";"-58";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-06";"-59";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-05";"-60";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-04";"-61";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-03";"-62";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-02";"-63";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-01";"-64";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-30";"-65";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-29";"-66";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-28";"-67";"238 (238, 238)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-27";"-68";"237 (237, 237)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-26";"-69";"237 (237, 237)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-25";"-70";"237 (237, 237)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-24";"-71";"237 (237, 237)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-23";"-72";"237 (237, 237)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-22";"-73";"237 (237, 237)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-21";"-74";"237 (237, 237)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-20";"-75";"237 (237, 237)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-19";"-76";"237 (237, 237)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-18";"-77";"237 (237, 237)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-17";"-78";"237 (237, 237)";"0 (0, 0)";"484 (484, 484)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-16";"-79";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-15";"-80";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-14";"-81";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-13";"-82";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-12";"-83";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-11";"-84";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-10";"-85";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-09";"-86";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-08";"-87";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-07";"-88";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-06";"-89";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
