"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-04-03";"120";"148.8 ( 34.0, 263.7)";"30.9 ( 7.1, 54.8)";"0.4 (0.1, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.0, 0.3)";"0.2 (0.0, 0.3)";"2.3 ( 0.5, 4.1)";"1.1 ( 0.3, 2.0)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"152.0 ( 34.7, 269.2)";"32.4 ( 7.4, 57.4)"
"2015-04-02";"119";"148.0 ( 34.7, 261.3)";"30.7 ( 7.2, 54.3)";"0.4 (0.1, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.0, 0.3)";"0.2 (0.0, 0.3)";"2.3 ( 0.5, 4.0)";"1.1 ( 0.3, 2.0)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"151.1 ( 35.4, 266.7)";"32.2 ( 7.5, 56.9)"
"2015-04-01";"118";"147.1 ( 35.3, 258.9)";"30.6 ( 7.3, 53.8)";"0.4 (0.1, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.0, 0.3)";"0.2 (0.0, 0.3)";"2.3 ( 0.5, 4.0)";"1.1 ( 0.3, 2.0)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"150.2 ( 36.1, 264.3)";"32.0 ( 7.7, 56.4)"
"2015-03-31";"117";"146.3 ( 36.0, 256.5)";"30.4 ( 7.5, 53.3)";"0.4 (0.1, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.0, 0.3)";"0.2 (0.0, 0.3)";"2.3 ( 0.6, 4.0)";"1.1 ( 0.3, 2.0)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"149.3 ( 36.8, 261.9)";"31.8 ( 7.8, 55.8)"
"2015-03-30";"116";"145.4 ( 36.7, 254.1)";"30.2 ( 7.6, 52.8)";"0.4 (0.1, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.0, 0.3)";"0.2 (0.0, 0.3)";"2.2 ( 0.6, 3.9)";"1.1 ( 0.3, 2.0)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"148.4 ( 37.4, 259.4)";"31.7 ( 8.0, 55.3)"
"2015-03-29";"115";"144.5 ( 37.3, 251.8)";"30.0 ( 7.7, 52.3)";"0.4 (0.1, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.0, 0.3)";"0.2 (0.0, 0.3)";"2.2 ( 0.6, 3.9)";"1.1 ( 0.3, 1.9)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"147.6 ( 38.1, 257.1)";"31.5 ( 8.1, 54.8)"
"2015-03-28";"114";"143.7 ( 37.9, 249.5)";"29.9 ( 7.9, 51.8)";"0.4 (0.1, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.0, 0.3)";"0.2 (0.0, 0.3)";"2.2 ( 0.6, 3.9)";"1.1 ( 0.3, 1.9)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"146.7 ( 38.7, 254.7)";"31.3 ( 8.3, 54.3)"
"2015-03-27";"113";"142.9 ( 38.5, 247.2)";"29.7 ( 8.0, 51.4)";"0.4 (0.1, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.0, 0.3)";"0.2 (0.0, 0.3)";"2.2 ( 0.6, 3.8)";"1.1 ( 0.3, 1.9)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"145.8 ( 39.3, 252.3)";"31.1 ( 8.4, 53.8)"
"2015-03-26";"112";"142.0 ( 39.1, 244.9)";"29.5 ( 8.1, 50.9)";"0.4 (0.1, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.0, 0.3)";"0.2 (0.0, 0.3)";"2.2 ( 0.6, 3.8)";"1.1 ( 0.3, 1.9)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"145.0 ( 39.9, 250.0)";"30.9 ( 8.5, 53.3)"
"2015-03-25";"111";"141.2 ( 39.7, 242.7)";"29.3 ( 8.3, 50.4)";"0.4 (0.1, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.0, 0.3)";"0.2 (0.0, 0.3)";"2.2 ( 0.6, 3.7)";"1.1 ( 0.3, 1.9)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"144.2 ( 40.6, 247.7)";"30.7 ( 8.7, 52.8)"
"2015-03-24";"110";"140.4 ( 40.3, 240.4)";"29.2 ( 8.4, 50.0)";"0.4 (0.1, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.0, 0.3)";"0.2 (0.0, 0.3)";"2.2 ( 0.6, 3.7)";"1.1 ( 0.3, 1.9)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"143.3 ( 41.2, 245.5)";"30.6 ( 8.8, 52.3)"
"2015-03-23";"109";"139.6 ( 40.9, 238.2)";"29.0 ( 8.5, 49.5)";"0.4 (0.1, 0.6)";"0.0 (0.0, 0.1)";"0.1 (0.0, 0.3)";"0.1 (0.0, 0.3)";"2.2 ( 0.6, 3.7)";"1.1 ( 0.3, 1.8)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"142.5 ( 41.8, 243.2)";"30.4 ( 8.9, 51.9)"
"2015-03-22";"108";"138.8 ( 41.5, 236.1)";"28.8 ( 8.6, 49.1)";"0.4 (0.1, 0.6)";"0.0 (0.0, 0.1)";"0.1 (0.0, 0.3)";"0.1 (0.0, 0.3)";"2.1 ( 0.6, 3.6)";"1.1 ( 0.3, 1.8)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"141.7 ( 42.3, 241.0)";"30.2 ( 9.0, 51.4)"
"2015-03-21";"107";"138.0 ( 42.0, 233.9)";"28.7 ( 8.7, 48.6)";"0.4 (0.1, 0.6)";"0.0 (0.0, 0.1)";"0.1 (0.0, 0.3)";"0.1 (0.0, 0.3)";"2.1 ( 0.6, 3.6)";"1.1 ( 0.3, 1.8)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"140.8 ( 42.9, 238.8)";"30.0 ( 9.1, 50.9)"
"2015-03-20";"106";"137.2 ( 42.6, 231.7)";"28.5 ( 8.8, 48.2)";"0.4 (0.1, 0.6)";"0.0 (0.0, 0.1)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"2.1 ( 0.7, 3.6)";"1.1 ( 0.3, 1.8)";"0.2 (0.1, 0.4)";"0.1 (0.0, 0.2)";"140.0 ( 43.5, 236.6)";"29.9 ( 9.3, 50.4)"
