"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2015-03-12";"98";"1912 (  238, 3586)";" 956 ( 119, 1793)";" 956 ( 119, 1793)";"191 (  24, 358)";"1912 (  238, 3586)";"4015 (1958,  6072)"
"2015-03-11";"97";"1901 (  251, 3551)";" 951 ( 126, 1776)";" 951 ( 126, 1776)";"190 (  25, 355)";"1901 (  251, 3551)";"3993 (1966,  6020)"
"2015-03-10";"96";"1890 (  264, 3516)";" 945 ( 132, 1758)";" 945 ( 132, 1758)";"189 (  26, 352)";"1890 (  264, 3516)";"3969 (1971,  5967)"
"2015-03-09";"95";"1880 (  278, 3482)";" 940 ( 139, 1741)";" 940 ( 139, 1741)";"188 (  28, 348)";"1880 (  278, 3482)";"3948 (1979,  5917)"
"2015-03-08";"94";"1869 (  290, 3448)";" 935 ( 146, 1724)";" 935 ( 146, 1724)";"187 (  29, 345)";"1869 (  290, 3448)";"3926 (1986,  5866)"
"2015-03-07";"93";"1858 (  302, 3414)";" 929 ( 151, 1707)";" 929 ( 151, 1707)";"186 (  30, 342)";"1858 (  302, 3414)";"3902 (1990,  5814)"
"2015-03-06";"92";"1848 (  315, 3381)";" 924 ( 158, 1690)";" 924 ( 158, 1690)";"185 (  32, 338)";"1848 (  315, 3381)";"3881 (1997,  5765)"
"2015-03-05";"91";"1837 (  327, 3347)";" 918 ( 163, 1673)";" 918 ( 163, 1673)";"184 (  33, 335)";"1837 (  327, 3347)";"3857 (2001,  5713)"
"2015-03-04";"90";"1827 (  339, 3315)";" 914 ( 170, 1658)";" 914 ( 170, 1658)";"183 (  34, 332)";"1827 (  339, 3315)";"3838 (2009,  5667)"
"2015-03-03";"89";"1817 (  351, 3283)";" 909 ( 176, 1642)";" 909 ( 176, 1642)";"182 (  35, 329)";"1817 (  351, 3283)";"3817 (2016,  5618)"
"2015-03-02";"88";"1806 (  362, 3250)";" 903 ( 181, 1625)";" 903 ( 181, 1625)";"181 (  37, 325)";"1806 (  362, 3250)";"3793 (2018,  5568)"
"2015-03-01";"87";"1796 (  373, 3219)";" 898 ( 187, 1609)";" 898 ( 187, 1609)";"180 (  38, 322)";"1796 (  373, 3219)";"3772 (2024,  5520)"
"2015-02-28";"86";"1786 (  385, 3187)";" 893 ( 192, 1594)";" 893 ( 192, 1594)";"179 (  39, 319)";"1786 (  385, 3187)";"3751 (2029,  5473)"
"2015-02-27";"85";"1776 (  396, 3156)";" 888 ( 198, 1578)";" 888 ( 198, 1578)";"178 (  40, 316)";"1776 (  396, 3156)";"3730 (2034,  5426)"
"2015-02-26";"84";"1766 (  407, 3125)";" 883 ( 203, 1563)";" 883 ( 203, 1563)";"177 (  41, 313)";"1766 (  407, 3125)";"3709 (2039,  5379)"
"2015-02-25";"83";"1756 (  417, 3095)";" 878 ( 209, 1547)";" 878 ( 209, 1547)";"176 (  42, 310)";"1756 (  417, 3095)";"3688 (2043,  5333)"
"2015-02-24";"82";"1746 (  428, 3064)";" 873 ( 214, 1532)";" 873 ( 214, 1532)";"175 (  43, 307)";"1746 (  428, 3064)";"3667 (2047,  5287)"
"2015-02-23";"81";"1737 (  439, 3035)";" 868 ( 219, 1517)";" 868 ( 219, 1517)";"174 (  44, 304)";"1737 (  439, 3035)";"3647 (2052,  5242)"
"2015-02-22";"80";"1727 (  449, 3005)";" 864 ( 225, 1503)";" 864 ( 225, 1503)";"173 (  45, 301)";"1727 (  449, 3005)";"3628 (2057,  5199)"
"2015-02-21";"79";"1717 (  458, 2976)";" 859 ( 230, 1488)";" 859 ( 230, 1488)";"172 (  46, 298)";"1717 (  458, 2976)";"3607 (2060,  5154)"
"2015-02-20";"78";"1708 (  469, 2947)";" 854 ( 234, 1474)";" 854 ( 234, 1474)";"171 (  47, 295)";"1708 (  469, 2947)";"3587 (2064,  5110)"
"2015-02-19";"77";"1699 (  479, 2919)";" 849 ( 239, 1459)";" 849 ( 239, 1459)";"170 (  48, 292)";"1699 (  479, 2919)";"3567 (2068,  5066)"
"2015-02-18";"76";"1689 (  488, 2890)";" 844 ( 244, 1444)";" 844 ( 244, 1444)";"169 (  49, 289)";"1689 (  488, 2890)";"3546 (2070,  5022)"
"2015-02-17";"75";"1680 (  498, 2862)";" 840 ( 249, 1431)";" 840 ( 249, 1431)";"168 (  50, 286)";"1680 (  498, 2862)";"3528 (2075,  4981)"
"2015-02-16";"74";"1671 (  508, 2834)";" 836 ( 254, 1418)";" 836 ( 254, 1418)";"167 (  51, 283)";"1671 (  508, 2834)";"3510 (2080,  4940)"
"2015-02-15";"73";"1661 (  516, 2806)";" 830 ( 257, 1403)";" 830 ( 257, 1403)";"166 (  51, 281)";"1661 (  516, 2806)";"3487 (2080,  4894)"
"2015-02-14";"72";"1652 (  525, 2779)";" 826 ( 263, 1389)";" 826 ( 263, 1389)";"165 (  52, 278)";"1652 (  525, 2779)";"3469 (2084,  4854)"
"2015-02-13";"71";"1643 (  534, 2752)";" 822 ( 268, 1376)";" 822 ( 268, 1376)";"164 (  53, 275)";"1643 (  534, 2752)";"3451 (2088,  4814)"
"2015-02-12";"70";"1634 (  543, 2725)";" 817 ( 271, 1363)";" 817 ( 271, 1363)";"163 (  54, 272)";"1634 (  543, 2725)";"3431 (2090,  4772)"
"2015-02-11";"69";"1625 (  551, 2699)";" 812 ( 275, 1349)";" 812 ( 275, 1349)";"162 (  55, 269)";"1625 (  551, 2699)";"3411 (2092,  4730)"
"2015-02-10";"68";"1616 (  560, 2672)";" 808 ( 280, 1336)";" 808 ( 280, 1336)";"162 (  56, 268)";"1616 (  560, 2672)";"3394 (2096,  4692)"
"2015-02-09";"67";"1608 (  569, 2647)";" 804 ( 284, 1324)";" 804 ( 284, 1324)";"161 (  57, 265)";"1608 (  569, 2647)";"3377 (2100,  4654)"
"2015-02-08";"66";"1599 (  577, 2621)";" 800 ( 289, 1311)";" 800 ( 289, 1311)";"160 (  58, 262)";"1599 (  577, 2621)";"3359 (2103,  4615)"
"2015-02-07";"65";"1590 (  584, 2596)";" 795 ( 292, 1298)";" 795 ( 292, 1298)";"159 (  58, 260)";"1590 (  584, 2596)";"3339 (2103,  4575)"
"2015-02-06";"64";"1582 (  593, 2571)";" 791 ( 296, 1286)";" 791 ( 296, 1286)";"158 (  59, 257)";"1582 (  593, 2571)";"3322 (2107,  4537)"
"2015-02-05";"63";"1573 (  600, 2546)";" 786 ( 300, 1272)";" 786 ( 300, 1272)";"157 (  60, 254)";"1573 (  600, 2546)";"3302 (2107,  4497)"
"2015-02-04";"62";"1565 (  608, 2522)";" 782 ( 304, 1260)";" 782 ( 304, 1260)";"156 (  60, 252)";"1565 (  608, 2522)";"3285 (2110,  4460)"
"2015-02-03";"61";"1556 (  615, 2497)";" 778 ( 308, 1248)";" 778 ( 308, 1248)";"156 (  62, 250)";"1556 (  615, 2497)";"3268 (2112,  4424)"
"2015-02-02";"60";"1548 (  623, 2473)";" 774 ( 312, 1236)";" 774 ( 312, 1236)";"155 (  63, 247)";"1548 (  623, 2473)";"3251 (2115,  4387)"
"2015-02-01";"59";"1539 (  630, 2448)";" 770 ( 315, 1225)";" 770 ( 315, 1225)";"154 (  63, 245)";"1539 (  630, 2448)";"3233 (2116,  4350)"
"2015-01-31";"58";"1531 (  637, 2425)";" 766 ( 319, 1213)";" 766 ( 319, 1213)";"153 (  64, 242)";"1531 (  637, 2425)";"3216 (2118,  4314)"
"2015-01-30";"57";"1523 (  645, 2401)";" 762 ( 323, 1201)";" 762 ( 323, 1201)";"152 (  64, 240)";"1523 (  645, 2401)";"3199 (2120,  4278)"
"2015-01-29";"56";"1515 (  652, 2378)";" 758 ( 326, 1190)";" 758 ( 326, 1190)";"152 (  66, 238)";"1515 (  652, 2378)";"3183 (2122,  4244)"
"2015-01-28";"55";"1507 (  659, 2355)";" 754 ( 330, 1178)";" 754 ( 330, 1178)";"151 (  66, 236)";"1507 (  659, 2355)";"3166 (2123,  4209)"
"2015-01-27";"54";"1499 (  665, 2333)";" 750 ( 333, 1167)";" 750 ( 333, 1167)";"150 (  67, 233)";"1499 (  665, 2333)";"3149 (2124,  4174)"
"2015-01-26";"53";"1491 (  672, 2310)";" 746 ( 336, 1156)";" 746 ( 336, 1156)";"149 (  67, 231)";"1491 (  672, 2310)";"3132 (2125,  4139)"
"2015-01-25";"52";"1483 (  678, 2288)";" 742 ( 340, 1144)";" 742 ( 340, 1144)";"148 (  68, 228)";"1483 (  678, 2288)";"3115 (2126,  4104)"
"2015-01-24";"51";"1475 (  684, 2266)";" 738 ( 343, 1133)";" 738 ( 343, 1133)";"148 (  69, 227)";"1475 (  684, 2266)";"3099 (2128,  4070)"
"2015-01-23";"50";"1467 (  690, 2244)";" 734 ( 346, 1122)";" 734 ( 346, 1122)";"147 (  69, 225)";"1467 (  690, 2244)";"3082 (2128,  4036)"
"2015-01-22";"49";"1460 (  697, 2223)";" 730 ( 349, 1111)";" 730 ( 349, 1111)";"146 (  70, 222)";"1460 (  697, 2223)";"3066 (2129,  4003)"
"2015-01-21";"48";"1452 (  703, 2201)";" 726 ( 352, 1100)";" 726 ( 352, 1100)";"145 (  70, 220)";"1452 (  703, 2201)";"3049 (2129,  3969)"
"2015-01-20";"47";"1444 (  709, 2179)";" 722 ( 354, 1090)";" 722 ( 354, 1090)";"144 (  70, 218)";"1444 (  709, 2179)";"3032 (2128,  3936)"
"2015-01-19";"46";"1437 (  715, 2159)";" 718 ( 357, 1079)";" 718 ( 357, 1079)";"144 (  72, 216)";"1437 (  715, 2159)";"3017 (2130,  3904)"
"2015-01-18";"45";"1429 (  720, 2138)";" 714 ( 360, 1068)";" 714 ( 360, 1068)";"143 (  72, 214)";"1429 (  720, 2138)";"3000 (2129,  3871)"
"2015-01-17";"44";"1422 (  726, 2118)";" 711 ( 363, 1059)";" 711 ( 363, 1059)";"142 (  72, 212)";"1422 (  726, 2118)";"2986 (2131,  3841)"
"2015-01-16";"43";"1414 (  731, 2097)";" 707 ( 366, 1048)";" 707 ( 366, 1048)";"141 (  73, 209)";"1414 (  731, 2097)";"2969 (2130,  3808)"
"2015-01-15";"42";"1407 (  737, 2077)";" 704 ( 369, 1039)";" 704 ( 369, 1039)";"141 (  74, 208)";"1407 (  737, 2077)";"2956 (2133,  3779)"
"2015-01-14";"41";"1400 (  743, 2057)";" 700 ( 371, 1029)";" 700 ( 371, 1029)";"140 (  74, 206)";"1400 (  743, 2057)";"2940 (2133,  3747)"
"2015-01-13";"40";"1392 (  747, 2037)";" 696 ( 374, 1018)";" 696 ( 374, 1018)";"139 (  75, 203)";"1392 (  747, 2037)";"2923 (2131,  3715)"
"2015-01-12";"39";"1385 (  753, 2017)";" 692 ( 376, 1008)";" 692 ( 376, 1008)";"138 (  75, 201)";"1385 (  753, 2017)";"2907 (2130,  3684)"
"2015-01-11";"38";"1378 (  758, 1998)";" 689 ( 379,  999)";" 689 ( 379,  999)";"138 (  76, 200)";"1378 (  758, 1998)";"2894 (2132,  3656)"
"2015-01-10";"37";"1371 (  763, 1979)";" 686 ( 382,  990)";" 686 ( 382,  990)";"137 (  76, 198)";"1371 (  763, 1979)";"2880 (2133,  3627)"
"2015-01-09";"36";"1364 (  768, 1960)";" 682 ( 384,  980)";" 682 ( 384,  980)";"136 (  76, 196)";"1364 (  768, 1960)";"2864 (2132,  3596)"
"2015-01-08";"35";"1357 (  773, 1941)";" 678 ( 386,  970)";" 678 ( 386,  970)";"136 (  78, 194)";"1357 (  773, 1941)";"2849 (2131,  3567)"
"2015-01-07";"34";"1350 (  777, 1923)";" 675 ( 389,  961)";" 675 ( 389,  961)";"135 (  78, 192)";"1350 (  777, 1923)";"2835 (2131,  3539)"
"2015-01-06";"33";"1343 (  782, 1904)";" 672 ( 392,  952)";" 672 ( 392,  952)";"134 (  78, 190)";"1343 (  782, 1904)";"2821 (2132,  3510)"
"2015-01-05";"32";"1336 (  786, 1886)";" 668 ( 393,  943)";" 668 ( 393,  943)";"134 (  79, 189)";"1336 (  786, 1886)";"2806 (2131,  3481)"
"2015-01-04";"31";"1329 (  791, 1867)";" 664 ( 395,  933)";" 664 ( 395,  933)";"133 (  79, 187)";"1329 (  791, 1867)";"2790 (2129,  3451)"
"2015-01-03";"30";"1323 (  796, 1850)";" 662 ( 398,  926)";" 662 ( 398,  926)";"132 (  79, 185)";"1323 (  796, 1850)";"2779 (2131,  3427)"
"2015-01-02";"29";"1316 (  800, 1832)";" 658 ( 400,  916)";" 658 ( 400,  916)";"132 (  80, 184)";"1316 (  800, 1832)";"2764 (2130,  3398)"
"2015-01-01";"28";"1309 (  804, 1814)";" 654 ( 401,  907)";" 654 ( 401,  907)";"131 (  80, 182)";"1309 (  804, 1814)";"2748 (2127,  3369)"
"2014-12-31";"27";"1303 (  808, 1798)";" 652 ( 405,  899)";" 652 ( 405,  899)";"130 (  81, 179)";"1303 (  808, 1798)";"2737 (2129,  3345)"
"2014-12-30";"26";"1296 (  812, 1780)";" 648 ( 406,  890)";" 648 ( 406,  890)";"130 (  82, 178)";"1296 (  812, 1780)";"2722 (2127,  3317)"
"2014-12-29";"25";"1289 (  816, 1762)";" 644 ( 407,  881)";" 644 ( 407,  881)";"129 (  82, 176)";"1289 (  816, 1762)";"2706 (2124,  3288)"
"2014-12-28";"24";"1283 (  820, 1746)";" 642 ( 411,  873)";" 642 ( 411,  873)";"128 (  82, 174)";"1283 (  820, 1746)";"2695 (2126,  3264)"
"2014-12-27";"23";"1277 (  824, 1730)";" 638 ( 412,  864)";" 638 ( 412,  864)";"128 (  83, 173)";"1277 (  824, 1730)";"2681 (2125,  3237)"
"2014-12-26";"22";"1270 (  827, 1713)";" 635 ( 414,  856)";" 635 ( 414,  856)";"127 (  83, 171)";"1270 (  827, 1713)";"2667 (2123,  3211)"
"2014-12-25";"21";"1264 (  831, 1697)";" 632 ( 416,  848)";" 632 ( 416,  848)";"126 (  83, 169)";"1264 (  831, 1697)";"2654 (2123,  3185)"
"2014-12-24";"20";"1257 (  834, 1680)";" 628 ( 417,  839)";" 628 ( 417,  839)";"126 (  84, 168)";"1257 (  834, 1680)";"2639 (2120,  3158)"
"2014-12-23";"19";"1251 (  838, 1664)";" 626 ( 420,  832)";" 626 ( 420,  832)";"125 (  84, 166)";"1251 (  838, 1664)";"2628 (2121,  3135)"
"2014-12-22";"18";"1245 (  842, 1648)";" 622 ( 420,  824)";" 622 ( 420,  824)";"124 (  84, 164)";"1245 (  842, 1648)";"2613 (2118,  3108)"
"2014-12-21";"17";"1239 (  845, 1633)";" 620 ( 423,  817)";" 620 ( 423,  817)";"124 (  85, 163)";"1239 (  845, 1633)";"2603 (2119,  3087)"
"2014-12-20";"16";"1233 (  849, 1617)";" 616 ( 424,  808)";" 616 ( 424,  808)";"123 (  85, 161)";"1233 (  849, 1617)";"2588 (2116,  3060)"
"2014-12-19";"15";"1227 (  852, 1602)";" 614 ( 427,  801)";" 614 ( 427,  801)";"123 (  86, 160)";"1227 (  852, 1602)";"2578 (2118,  3038)"
