"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2015-05-01";"151";"3935 (1723, 6147)";"1968 (862, 3074)";"1968 (862, 3074)";"394 (173, 615)";"3935 (1723, 6147)";"8265 (5547, 10983)"
"2015-04-30";"150";"3905 (1719, 6091)";"1952 (859, 3045)";"1952 (859, 3045)";"390 (171, 609)";"3905 (1719, 6091)";"8199 (5512, 10886)"
"2015-04-29";"149";"3876 (1715, 6037)";"1938 (857, 3019)";"1938 (857, 3019)";"388 (172, 604)";"3876 (1715, 6037)";"8140 (5484, 10796)"
"2015-04-28";"148";"3847 (1711, 5983)";"1924 (856, 2992)";"1924 (856, 2992)";"385 (171, 599)";"3847 (1711, 5983)";"8080 (5455, 10705)"
"2015-04-27";"147";"3818 (1707, 5929)";"1909 (853, 2965)";"1909 (853, 2965)";"382 (171, 593)";"3818 (1707, 5929)";"8018 (5424, 10612)"
"2015-04-26";"146";"3789 (1702, 5876)";"1894 (851, 2937)";"1894 (851, 2937)";"379 (170, 588)";"3789 (1702, 5876)";"7956 (5392, 10520)"
"2015-04-25";"145";"3760 (1698, 5822)";"1880 (849, 2911)";"1880 (849, 2911)";"376 (170, 582)";"3760 (1698, 5822)";"7896 (5362, 10430)"
"2015-04-24";"144";"3732 (1694, 5770)";"1866 (847, 2885)";"1866 (847, 2885)";"373 (169, 577)";"3732 (1694, 5770)";"7837 (5333, 10341)"
"2015-04-23";"143";"3704 (1690, 5718)";"1852 (845, 2859)";"1852 (845, 2859)";"370 (169, 571)";"3704 (1690, 5718)";"7778 (5303, 10253)"
"2015-04-22";"142";"3676 (1686, 5666)";"1838 (843, 2833)";"1838 (843, 2833)";"368 (169, 567)";"3676 (1686, 5666)";"7720 (5275, 10165)"
"2015-04-21";"141";"3648 (1682, 5614)";"1824 (841, 2807)";"1824 (841, 2807)";"365 (168, 562)";"3648 (1682, 5614)";"7661 (5245, 10077)"
"2015-04-20";"140";"3620 (1677, 5563)";"1810 (839, 2781)";"1810 (839, 2781)";"362 (168, 556)";"3620 (1677, 5563)";"7602 (5215,  9989)"
"2015-04-19";"139";"3593 (1673, 5513)";"1796 (836, 2756)";"1796 (836, 2756)";"359 (167, 551)";"3593 (1673, 5513)";"7544 (5185,  9903)"
"2015-04-18";"138";"3565 (1668, 5462)";"1782 (834, 2730)";"1782 (834, 2730)";"356 (166, 546)";"3565 (1668, 5462)";"7485 (5155,  9815)"
"2015-04-17";"137";"3538 (1664, 5412)";"1769 (832, 2706)";"1769 (832, 2706)";"354 (167, 541)";"3538 (1664, 5412)";"7430 (5128,  9732)"
"2015-04-16";"136";"3511 (1660, 5362)";"1756 (830, 2682)";"1756 (830, 2682)";"351 (166, 536)";"3511 (1660, 5362)";"7374 (5099,  9649)"
"2015-04-15";"135";"3485 (1656, 5314)";"1742 (828, 2656)";"1742 (828, 2656)";"348 (165, 531)";"3485 (1656, 5314)";"7317 (5070,  9564)"
"2015-04-14";"134";"3458 (1652, 5264)";"1729 (826, 2632)";"1729 (826, 2632)";"346 (165, 527)";"3458 (1652, 5264)";"7262 (5042,  9482)"
"2015-04-13";"133";"3432 (1648, 5216)";"1716 (824, 2608)";"1716 (824, 2608)";"343 (165, 521)";"3432 (1648, 5216)";"7207 (5015,  9399)"
"2015-04-12";"132";"3406 (1644, 5168)";"1703 (822, 2584)";"1703 (822, 2584)";"341 (165, 517)";"3406 (1644, 5168)";"7153 (4987,  9319)"
"2015-04-11";"131";"3380 (1639, 5121)";"1690 (820, 2560)";"1690 (820, 2560)";"338 (164, 512)";"3380 (1639, 5121)";"7098 (4959,  9237)"
"2015-04-10";"130";"3354 (1635, 5073)";"1677 (817, 2537)";"1677 (817, 2537)";"335 (163, 507)";"3354 (1635, 5073)";"7043 (4931,  9155)"
"2015-04-09";"129";"3328 (1630, 5026)";"1664 (815, 2513)";"1664 (815, 2513)";"333 (163, 503)";"3328 (1630, 5026)";"6989 (4903,  9075)"
"2015-04-08";"128";"3303 (1626, 4980)";"1652 (814, 2490)";"1652 (814, 2490)";"330 (162, 498)";"3303 (1626, 4980)";"6937 (4877,  8997)"
"2015-04-07";"127";"3278 (1622, 4934)";"1639 (811, 2467)";"1639 (811, 2467)";"328 (162, 494)";"3278 (1622, 4934)";"6884 (4849,  8919)"
"2015-04-06";"126";"3253 (1618, 4888)";"1626 (809, 2443)";"1626 (809, 2443)";"325 (162, 488)";"3253 (1618, 4888)";"6830 (4821,  8839)"
"2015-04-05";"125";"3228 (1614, 4842)";"1614 (807, 2421)";"1614 (807, 2421)";"323 (162, 484)";"3228 (1614, 4842)";"6779 (4795,  8763)"
"2015-04-04";"124";"3203 (1609, 4797)";"1602 (805, 2399)";"1602 (805, 2399)";"320 (161, 479)";"3203 (1609, 4797)";"6727 (4768,  8686)"
"2015-04-03";"123";"3179 (1605, 4753)";"1590 (803, 2377)";"1590 (803, 2377)";"318 (161, 475)";"3179 (1605, 4753)";"6677 (4743,  8611)"
"2015-04-02";"122";"3154 (1600, 4708)";"1577 (800, 2354)";"1577 (800, 2354)";"315 (160, 470)";"3154 (1600, 4708)";"6623 (4714,  8532)"
"2015-04-01";"121";"3130 (1596, 4664)";"1565 (798, 2332)";"1565 (798, 2332)";"313 (160, 466)";"3130 (1596, 4664)";"6573 (4688,  8458)"
"2015-03-31";"120";"3106 (1592, 4620)";"1553 (796, 2310)";"1553 (796, 2310)";"311 (160, 462)";"3106 (1592, 4620)";"6523 (4662,  8384)"
"2015-03-30";"119";"3082 (1587, 4577)";"1541 (794, 2288)";"1541 (794, 2288)";"308 (159, 457)";"3082 (1587, 4577)";"6472 (4635,  8309)"
"2015-03-29";"118";"3059 (1584, 4534)";"1530 (792, 2268)";"1530 (792, 2268)";"306 (158, 454)";"3059 (1584, 4534)";"6425 (4612,  8238)"
"2015-03-28";"117";"3035 (1579, 4491)";"1518 (790, 2246)";"1518 (790, 2246)";"304 (158, 450)";"3035 (1579, 4491)";"6375 (4585,  8165)"
"2015-03-27";"116";"3012 (1575, 4449)";"1506 (787, 2225)";"1506 (787, 2225)";"301 (157, 445)";"3012 (1575, 4449)";"6325 (4559,  8091)"
"2015-03-26";"115";"2989 (1570, 4408)";"1494 (785, 2203)";"1494 (785, 2203)";"299 (157, 441)";"2989 (1570, 4408)";"6276 (4533,  8019)"
"2015-03-25";"114";"2966 (1566, 4366)";"1483 (783, 2183)";"1483 (783, 2183)";"297 (157, 437)";"2966 (1566, 4366)";"6229 (4509,  7949)"
"2015-03-24";"113";"2943 (1561, 4325)";"1472 (781, 2163)";"1472 (781, 2163)";"294 (156, 432)";"2943 (1561, 4325)";"6181 (4483,  7879)"
"2015-03-23";"112";"2920 (1557, 4283)";"1460 (778, 2142)";"1460 (778, 2142)";"292 (156, 428)";"2920 (1557, 4283)";"6132 (4457,  7807)"
"2015-03-22";"111";"2898 (1553, 4243)";"1449 (776, 2122)";"1449 (776, 2122)";"290 (155, 425)";"2898 (1553, 4243)";"6086 (4433,  7739)"
"2015-03-21";"110";"2876 (1549, 4203)";"1438 (774, 2102)";"1438 (774, 2102)";"288 (155, 421)";"2876 (1549, 4203)";"6040 (4409,  7671)"
"2015-03-20";"109";"2854 (1545, 4163)";"1427 (772, 2082)";"1427 (772, 2082)";"285 (154, 416)";"2854 (1545, 4163)";"5993 (4384,  7602)"
"2015-03-19";"108";"2832 (1540, 4124)";"1416 (770, 2062)";"1416 (770, 2062)";"283 (154, 412)";"2832 (1540, 4124)";"5947 (4359,  7535)"
"2015-03-18";"107";"2810 (1536, 4084)";"1405 (768, 2042)";"1405 (768, 2042)";"281 (154, 408)";"2810 (1536, 4084)";"5901 (4335,  7467)"
"2015-03-17";"106";"2788 (1531, 4045)";"1394 (765, 2023)";"1394 (765, 2023)";"279 (153, 405)";"2788 (1531, 4045)";"5855 (4310,  7400)"
"2015-03-16";"105";"2767 (1527, 4007)";"1384 (764, 2004)";"1384 (764, 2004)";"277 (153, 401)";"2767 (1527, 4007)";"5812 (4288,  7336)"
"2015-03-15";"104";"2745 (1522, 3968)";"1372 (760, 1984)";"1372 (760, 1984)";"274 (152, 396)";"2745 (1522, 3968)";"5763 (4260,  7266)"
"2015-03-14";"103";"2724 (1518, 3930)";"1362 (759, 1965)";"1362 (759, 1965)";"272 (151, 393)";"2724 (1518, 3930)";"5720 (4238,  7202)"
"2015-03-13";"102";"2703 (1513, 3893)";"1352 (757, 1947)";"1352 (757, 1947)";"270 (151, 389)";"2703 (1513, 3893)";"5677 (4215,  7139)"
"2015-03-12";"101";"2682 (1509, 3855)";"1341 (754, 1928)";"1341 (754, 1928)";"268 (151, 385)";"2682 (1509, 3855)";"5632 (4190,  7074)"
"2015-03-11";"100";"2662 (1505, 3819)";"1331 (753, 1909)";"1331 (753, 1909)";"266 (150, 382)";"2662 (1505, 3819)";"5590 (4168,  7012)"
"2015-03-10";"99";"2641 (1500, 3782)";"1320 (750, 1890)";"1320 (750, 1890)";"264 (150, 378)";"2641 (1500, 3782)";"5545 (4143,  6947)"
"2015-03-09";"98";"2621 (1496, 3746)";"1310 (748, 1872)";"1310 (748, 1872)";"262 (150, 374)";"2621 (1496, 3746)";"5503 (4121,  6885)"
"2015-03-08";"97";"2600 (1491, 3709)";"1300 (746, 1854)";"1300 (746, 1854)";"260 (149, 371)";"2600 (1491, 3709)";"5460 (4097,  6823)"
"2015-03-07";"96";"2580 (1487, 3673)";"1290 (743, 1837)";"1290 (743, 1837)";"258 (149, 367)";"2580 (1487, 3673)";"5418 (4075,  6761)"
"2015-03-06";"95";"2560 (1482, 3638)";"1280 (741, 1819)";"1280 (741, 1819)";"256 (148, 364)";"2560 (1482, 3638)";"5376 (4052,  6700)"
"2015-03-05";"94";"2541 (1479, 3603)";"1270 (739, 1801)";"1270 (739, 1801)";"254 (148, 360)";"2541 (1479, 3603)";"5335 (4030,  6640)"
"2015-03-04";"93";"2521 (1474, 3568)";"1260 (736, 1784)";"1260 (736, 1784)";"252 (147, 357)";"2521 (1474, 3568)";"5293 (4006,  6580)"
"2015-03-03";"92";"2501 (1469, 3533)";"1250 (734, 1766)";"1250 (734, 1766)";"250 (147, 353)";"2501 (1469, 3533)";"5251 (3983,  6519)"
"2015-03-02";"91";"2482 (1465, 3499)";"1241 (732, 1750)";"1241 (732, 1750)";"248 (146, 350)";"2482 (1465, 3499)";"5212 (3962,  6462)"
"2015-03-01";"90";"2463 (1461, 3465)";"1232 (731, 1733)";"1232 (731, 1733)";"246 (146, 346)";"2463 (1461, 3465)";"5173 (3941,  6405)"
"2015-02-28";"89";"2444 (1456, 3432)";"1222 (728, 1716)";"1222 (728, 1716)";"244 (145, 343)";"2444 (1456, 3432)";"5132 (3918,  6346)"
"2015-02-27";"88";"2425 (1452, 3398)";"1212 (725, 1699)";"1212 (725, 1699)";"242 (145, 339)";"2425 (1452, 3398)";"5091 (3895,  6287)"
"2015-02-26";"87";"2406 (1447, 3365)";"1203 (724, 1682)";"1203 (724, 1682)";"241 (145, 337)";"2406 (1447, 3365)";"5053 (3875,  6231)"
"2015-02-25";"86";"2388 (1444, 3332)";"1194 (722, 1666)";"1194 (722, 1666)";"239 (145, 333)";"2388 (1444, 3332)";"5015 (3854,  6176)"
"2015-02-24";"85";"2369 (1439, 3299)";"1184 (719, 1649)";"1184 (719, 1649)";"237 (144, 330)";"2369 (1439, 3299)";"4974 (3831,  6117)"
"2015-02-23";"84";"2351 (1435, 3267)";"1176 (718, 1634)";"1176 (718, 1634)";"235 (143, 327)";"2351 (1435, 3267)";"4938 (3812,  6064)"
"2015-02-22";"83";"2333 (1430, 3236)";"1166 (715, 1617)";"1166 (715, 1617)";"233 (143, 323)";"2333 (1430, 3236)";"4898 (3789,  6007)"
"2015-02-21";"82";"2314 (1425, 3203)";"1157 (713, 1601)";"1157 (713, 1601)";"231 (142, 320)";"2314 (1425, 3203)";"4859 (3767,  5951)"
"2015-02-20";"81";"2297 (1422, 3172)";"1148 (710, 1586)";"1148 (710, 1586)";"230 (142, 318)";"2297 (1422, 3172)";"4823 (3747,  5899)"
"2015-02-19";"80";"2279 (1417, 3141)";"1140 (709, 1571)";"1140 (709, 1571)";"228 (142, 314)";"2279 (1417, 3141)";"4787 (3728,  5846)"
"2015-02-18";"79";"2261 (1412, 3110)";"1130 (706, 1554)";"1130 (706, 1554)";"226 (141, 311)";"2261 (1412, 3110)";"4747 (3704,  5790)"
"2015-02-17";"78";"2244 (1408, 3080)";"1122 (704, 1540)";"1122 (704, 1540)";"224 (140, 308)";"2244 (1408, 3080)";"4712 (3685,  5739)"
"2015-02-16";"77";"2226 (1403, 3049)";"1113 (702, 1524)";"1113 (702, 1524)";"223 (141, 305)";"2226 (1403, 3049)";"4675 (3664,  5686)"
"2015-02-15";"76";"2209 (1399, 3019)";"1104 (699, 1509)";"1104 (699, 1509)";"221 (140, 302)";"2209 (1399, 3019)";"4638 (3643,  5633)"
"2015-02-14";"75";"2192 (1395, 2989)";"1096 (697, 1495)";"1096 (697, 1495)";"219 (139, 299)";"2192 (1395, 2989)";"4603 (3624,  5582)"
"2015-02-13";"74";"2175 (1391, 2959)";"1088 (696, 1480)";"1088 (696, 1480)";"218 (140, 296)";"2175 (1391, 2959)";"4569 (3605,  5533)"
"2015-02-12";"73";"2158 (1386, 2930)";"1079 (693, 1465)";"1079 (693, 1465)";"216 (139, 293)";"2158 (1386, 2930)";"4532 (3583,  5481)"
"2015-02-11";"72";"2141 (1381, 2901)";"1070 (690, 1450)";"1070 (690, 1450)";"214 (138, 290)";"2141 (1381, 2901)";"4495 (3562,  5428)"
"2015-02-10";"71";"2125 (1378, 2872)";"1062 (688, 1436)";"1062 (688, 1436)";"212 (137, 287)";"2125 (1378, 2872)";"4461 (3543,  5379)"
"2015-02-09";"70";"2108 (1373, 2843)";"1054 (686, 1422)";"1054 (686, 1422)";"211 (137, 285)";"2108 (1373, 2843)";"4427 (3523,  5331)"
"2015-02-08";"69";"2092 (1369, 2815)";"1046 (684, 1408)";"1046 (684, 1408)";"209 (137, 281)";"2092 (1369, 2815)";"4393 (3504,  5282)"
"2015-02-07";"68";"2076 (1365, 2787)";"1038 (682, 1394)";"1038 (682, 1394)";"208 (137, 279)";"2076 (1365, 2787)";"4360 (3486,  5234)"
"2015-02-06";"67";"2060 (1360, 2760)";"1030 (680, 1380)";"1030 (680, 1380)";"206 (136, 276)";"2060 (1360, 2760)";"4326 (3466,  5186)"
"2015-02-05";"66";"2044 (1356, 2732)";"1022 (678, 1366)";"1022 (678, 1366)";"204 (135, 273)";"2044 (1356, 2732)";"4292 (3446,  5138)"
"2015-02-04";"65";"2028 (1351, 2705)";"1014 (676, 1352)";"1014 (676, 1352)";"203 (135, 271)";"2028 (1351, 2705)";"4259 (3428,  5090)"
"2015-02-03";"64";"2012 (1347, 2677)";"1006 (673, 1339)";"1006 (673, 1339)";"201 (134, 268)";"2012 (1347, 2677)";"4225 (3407,  5043)"
"2015-02-02";"63";"1996 (1342, 2650)";" 998 (671, 1325)";" 998 (671, 1325)";"200 (135, 265)";"1996 (1342, 2650)";"4192 (3388,  4996)"
"2015-02-01";"62";"1981 (1338, 2624)";" 990 (669, 1311)";" 990 (669, 1311)";"198 (134, 262)";"1981 (1338, 2624)";"4159 (3369,  4949)"
"2015-01-31";"61";"1966 (1334, 2598)";" 983 (667, 1299)";" 983 (667, 1299)";"197 (134, 260)";"1966 (1334, 2598)";"4129 (3352,  4906)"
"2015-01-30";"60";"1950 (1329, 2571)";" 975 (664, 1286)";" 975 (664, 1286)";"195 (133, 257)";"1950 (1329, 2571)";"4095 (3332,  4858)"
"2015-01-29";"59";"1935 (1325, 2545)";" 968 (663, 1273)";" 968 (663, 1273)";"194 (133, 255)";"1935 (1325, 2545)";"4065 (3315,  4815)"
"2015-01-28";"58";"1920 (1320, 2520)";" 960 (660, 1260)";" 960 (660, 1260)";"192 (132, 252)";"1920 (1320, 2520)";"4032 (3295,  4769)"
"2015-01-27";"57";"1905 (1316, 2494)";" 952 (657, 1247)";" 952 (657, 1247)";"190 (131, 249)";"1905 (1316, 2494)";"3999 (3275,  4723)"
"2015-01-26";"56";"1891 (1312, 2470)";" 946 (657, 1235)";" 946 (657, 1235)";"189 (131, 247)";"1891 (1312, 2470)";"3972 (3261,  4683)"
"2015-01-25";"55";"1876 (1308, 2444)";" 938 (654, 1222)";" 938 (654, 1222)";"188 (131, 245)";"1876 (1308, 2444)";"3940 (3242,  4638)"
"2015-01-24";"54";"1861 (1303, 2419)";" 930 (651, 1209)";" 930 (651, 1209)";"186 (130, 242)";"1861 (1303, 2419)";"3907 (3221,  4593)"
"2015-01-23";"53";"1847 (1299, 2395)";" 924 (650, 1198)";" 924 (650, 1198)";"185 (130, 240)";"1847 (1299, 2395)";"3880 (3207,  4553)"
"2015-01-22";"52";"1833 (1295, 2371)";" 916 (647, 1185)";" 916 (647, 1185)";"183 (129, 237)";"1833 (1295, 2371)";"3848 (3187,  4509)"
"2015-01-21";"51";"1818 (1290, 2346)";" 909 (645, 1173)";" 909 (645, 1173)";"182 (129, 235)";"1818 (1290, 2346)";"3818 (3169,  4467)"
"2015-01-20";"50";"1804 (1286, 2322)";" 902 (643, 1161)";" 902 (643, 1161)";"180 (128, 232)";"1804 (1286, 2322)";"3788 (3151,  4425)"
"2015-01-19";"49";"1790 (1281, 2299)";" 895 (641, 1149)";" 895 (641, 1149)";"179 (128, 230)";"1790 (1281, 2299)";"3759 (3134,  4384)"
"2015-01-18";"48";"1777 (1278, 2276)";" 888 (638, 1138)";" 888 (638, 1138)";"178 (128, 228)";"1777 (1278, 2276)";"3731 (3118,  4344)"
"2015-01-17";"47";"1763 (1273, 2253)";" 882 (637, 1127)";" 882 (637, 1127)";"176 (127, 225)";"1763 (1273, 2253)";"3703 (3101,  4305)"
"2015-01-16";"46";"1749 (1269, 2229)";" 874 (634, 1114)";" 874 (634, 1114)";"175 (127, 223)";"1749 (1269, 2229)";"3672 (3082,  4262)"
"2015-01-15";"45";"1736 (1265, 2207)";" 868 (633, 1103)";" 868 (633, 1103)";"174 (127, 221)";"1736 (1265, 2207)";"3646 (3067,  4225)"
"2015-01-14";"44";"1722 (1260, 2184)";" 861 (630, 1092)";" 861 (630, 1092)";"172 (126, 218)";"1722 (1260, 2184)";"3616 (3049,  4183)"
"2015-01-13";"43";"1709 (1256, 2162)";" 854 (628, 1080)";" 854 (628, 1080)";"171 (126, 216)";"1709 (1256, 2162)";"3588 (3032,  4144)"
"2015-01-12";"42";"1696 (1252, 2140)";" 848 (626, 1070)";" 848 (626, 1070)";"170 (126, 214)";"1696 (1252, 2140)";"3562 (3017,  4107)"
"2015-01-11";"41";"1682 (1247, 2117)";" 841 (624, 1058)";" 841 (624, 1058)";"168 (125, 211)";"1682 (1247, 2117)";"3532 (2998,  4066)"
"2015-01-10";"40";"1669 (1243, 2095)";" 835 (622, 1048)";" 835 (622, 1048)";"167 (124, 210)";"1669 (1243, 2095)";"3506 (2982,  4030)"
"2015-01-09";"39";"1657 (1240, 2074)";" 828 (619, 1037)";" 828 (619, 1037)";"166 (124, 208)";"1657 (1240, 2074)";"3479 (2966,  3992)"
"2015-01-08";"38";"1644 (1235, 2053)";" 822 (618, 1026)";" 822 (618, 1026)";"164 (123, 205)";"1644 (1235, 2053)";"3452 (2950,  3954)"
"2015-01-07";"37";"1631 (1231, 2031)";" 815 (615, 1015)";" 815 (615, 1015)";"163 (123, 203)";"1631 (1231, 2031)";"3424 (2932,  3916)"
"2015-01-06";"36";"1618 (1226, 2010)";" 809 (613, 1005)";" 809 (613, 1005)";"162 (123, 201)";"1618 (1226, 2010)";"3398 (2916,  3880)"
"2015-01-05";"35";"1606 (1222, 1990)";" 803 (611,  995)";" 803 (611,  995)";"161 (123, 199)";"1606 (1222, 1990)";"3373 (2902,  3844)"
"2015-01-04";"34";"1593 (1218, 1968)";" 796 (608,  984)";" 796 (608,  984)";"159 (121, 197)";"1593 (1218, 1968)";"3344 (2883,  3805)"
"2015-01-03";"33";"1581 (1214, 1948)";" 790 (606,  974)";" 790 (606,  974)";"158 (121, 195)";"1581 (1214, 1948)";"3319 (2868,  3770)"
"2015-01-02";"32";"1569 (1210, 1928)";" 784 (604,  964)";" 784 (604,  964)";"157 (121, 193)";"1569 (1210, 1928)";"3294 (2852,  3736)"
"2015-01-01";"31";"1557 (1206, 1908)";" 778 (602,  954)";" 778 (602,  954)";"156 (121, 191)";"1557 (1206, 1908)";"3269 (2837,  3701)"
"2014-12-31";"30";"1545 (1201, 1889)";" 772 (600,  944)";" 772 (600,  944)";"154 (120, 188)";"1545 (1201, 1889)";"3243 (2821,  3665)"
"2014-12-30";"29";"1533 (1197, 1869)";" 766 (598,  934)";" 766 (598,  934)";"153 (119, 187)";"1533 (1197, 1869)";"3218 (2805,  3631)"
"2014-12-29";"28";"1521 (1193, 1849)";" 760 (596,  924)";" 760 (596,  924)";"152 (119, 185)";"1521 (1193, 1849)";"3193 (2790,  3596)"
"2014-12-28";"27";"1509 (1188, 1830)";" 754 (594,  914)";" 754 (594,  914)";"151 (119, 183)";"1509 (1188, 1830)";"3168 (2774,  3562)"
"2014-12-27";"26";"1498 (1185, 1811)";" 749 (592,  906)";" 749 (592,  906)";"150 (119, 181)";"1498 (1185, 1811)";"3146 (2761,  3531)"
"2014-12-26";"25";"1486 (1180, 1792)";" 743 (590,  896)";" 743 (590,  896)";"149 (118, 180)";"1486 (1180, 1792)";"3121 (2745,  3497)"
"2014-12-25";"24";"1475 (1177, 1773)";" 738 (589,  887)";" 738 (589,  887)";"148 (118, 178)";"1475 (1177, 1773)";"3099 (2732,  3466)"
"2014-12-24";"23";"1463 (1172, 1754)";" 732 (586,  878)";" 732 (586,  878)";"146 (117, 175)";"1463 (1172, 1754)";"3073 (2715,  3431)"
"2014-12-23";"22";"1452 (1168, 1736)";" 726 (584,  868)";" 726 (584,  868)";"145 (117, 173)";"1452 (1168, 1736)";"3049 (2700,  3398)"
"2014-12-22";"21";"1441 (1164, 1718)";" 720 (581,  859)";" 720 (581,  859)";"144 (116, 172)";"1441 (1164, 1718)";"3025 (2685,  3365)"
"2014-12-21";"20";"1430 (1160, 1700)";" 715 (580,  850)";" 715 (580,  850)";"143 (116, 170)";"1430 (1160, 1700)";"3003 (2671,  3335)"
"2014-12-20";"19";"1419 (1156, 1682)";" 710 (578,  842)";" 710 (578,  842)";"142 (116, 168)";"1419 (1156, 1682)";"2981 (2658,  3304)"
"2014-12-19";"18";"1408 (1152, 1664)";" 704 (576,  832)";" 704 (576,  832)";"141 (115, 167)";"1408 (1152, 1664)";"2957 (2642,  3272)"
"2014-12-18";"17";"1397 (1147, 1647)";" 698 (573,  823)";" 698 (573,  823)";"140 (115, 165)";"1397 (1147, 1647)";"2933 (2626,  3240)"
"2014-12-17";"16";"1386 (1143, 1629)";" 693 (572,  814)";" 693 (572,  814)";"139 (115, 163)";"1386 (1143, 1629)";"2911 (2612,  3210)"
"2014-12-16";"15";"1375 (1139, 1611)";" 688 (570,  806)";" 688 (570,  806)";"138 (114, 162)";"1375 (1139, 1611)";"2889 (2599,  3179)"
"2014-12-15";"14";"1365 (1135, 1595)";" 682 (567,  797)";" 682 (567,  797)";"136 (113, 159)";"1365 (1135, 1595)";"2865 (2583,  3147)"
"2014-12-14";"13";"1354 (1131, 1577)";" 677 (565,  789)";" 677 (565,  789)";"135 (113, 157)";"1354 (1131, 1577)";"2843 (2568,  3118)"
"2014-12-13";"12";"1344 (1127, 1561)";" 672 (563,  781)";" 672 (563,  781)";"134 (112, 156)";"1344 (1127, 1561)";"2822 (2555,  3089)"
"2014-12-12";"11";"1334 (1123, 1545)";" 667 (562,  772)";" 667 (562,  772)";"133 (112, 154)";"1334 (1123, 1545)";"2801 (2542,  3060)"
"2014-12-11";"10";"1323 (1118, 1528)";" 662 (560,  764)";" 662 (560,  764)";"132 (112, 152)";"1323 (1118, 1528)";"2779 (2528,  3030)"
"2014-12-10";"9";"1313 (1114, 1512)";" 656 (557,  755)";" 656 (557,  755)";"131 (111, 151)";"1313 (1114, 1512)";"2756 (2512,  3000)"
"2014-12-09";"8";"1303 (1111, 1495)";" 652 (556,  748)";" 652 (556,  748)";"130 (111, 149)";"1303 (1111, 1495)";"2737 (2500,  2974)"
"2014-12-08";"7";"1293 (1106, 1480)";" 646 (553,  739)";" 646 (553,  739)";"129 (110, 148)";"1293 (1106, 1480)";"2714 (2485,  2943)"
"2014-12-07";"6";"1283 (1102, 1464)";" 642 (552,  732)";" 642 (552,  732)";"128 (110, 146)";"1283 (1102, 1464)";"2695 (2473,  2917)"
"2014-12-06";"5";"1273 (1098, 1448)";" 636 (549,  723)";" 636 (549,  723)";"127 (110, 144)";"1273 (1098, 1448)";"2672 (2457,  2887)"
