"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-04-19";"139";"10059 (6106, 14012)";"11 (7, 15)";"23 (14, 32)";"6 (4,  8)";"13 (8, 18)";"17 (10, 24)";"34 (21, 47)";"17 (10, 24)";"45 (27, 63)";"17 (10, 24)";" 90 (55, 125)";"26 (16, 36)";"11 (7, 15)";"14 ( 8, 20)";"324 (278, 370)"
"2015-04-18";"138";" 9983 (6078, 13888)";"11 (7, 15)";"22 (13, 31)";"5 (3,  7)";"12 (7, 17)";"16 (10, 22)";"33 (20, 46)";"16 (10, 22)";"44 (27, 61)";"16 (10, 22)";" 89 (54, 124)";"25 (15, 35)";"11 (7, 15)";"14 ( 9, 19)";"314 (268, 360)"
"2015-04-17";"137";" 9907 (6049, 13765)";"11 (7, 15)";"22 (13, 31)";"5 (3,  7)";"12 (7, 17)";"16 (10, 22)";"33 (20, 46)";"16 (10, 22)";"44 (27, 61)";"16 (10, 22)";" 88 (54, 122)";"25 (15, 35)";"11 (7, 15)";"14 ( 9, 19)";"313 (268, 358)"
"2015-04-16";"136";" 9832 (6021, 13643)";"11 (7, 15)";"22 (13, 31)";"5 (3,  7)";"12 (7, 17)";"16 (10, 22)";"33 (20, 46)";"16 (10, 22)";"44 (27, 61)";"16 (10, 22)";" 88 (54, 122)";"25 (15, 35)";"11 (7, 15)";"14 ( 9, 19)";"313 (269, 357)"
"2015-04-15";"135";" 9757 (5992, 13522)";"11 (7, 15)";"22 (14, 30)";"5 (3,  7)";"12 (7, 17)";"16 (10, 22)";"33 (20, 46)";"16 (10, 22)";"43 (26, 60)";"16 (10, 22)";" 87 (53, 121)";"25 (15, 35)";"11 (7, 15)";"14 ( 9, 19)";"311 (267, 355)"
"2015-04-14";"134";" 9683 (5964, 13402)";"11 (7, 15)";"22 (14, 30)";"5 (3,  7)";"12 (7, 17)";"16 (10, 22)";"32 (20, 44)";"16 (10, 22)";"43 (26, 60)";"16 (10, 22)";" 86 (53, 119)";"25 (16, 34)";"11 (7, 15)";"14 ( 9, 19)";"309 (266, 352)"
"2015-04-13";"133";" 9609 (5935, 13283)";"11 (7, 15)";"22 (14, 30)";"5 (3,  7)";"12 (7, 17)";"16 (10, 22)";"32 (20, 44)";"16 (10, 22)";"43 (27, 59)";"16 (10, 22)";" 86 (53, 119)";"25 (16, 34)";"11 (7, 15)";"13 ( 8, 18)";"308 (265, 351)"
"2015-04-12";"132";" 9536 (5907, 13165)";"10 (6, 14)";"21 (13, 29)";"5 (3,  7)";"12 (7, 17)";"16 (10, 22)";"32 (20, 44)";"16 (10, 22)";"42 (26, 58)";"16 (10, 22)";" 85 (53, 117)";"24 (15, 33)";"10 (6, 14)";"13 ( 8, 18)";"302 (260, 344)"
"2015-04-11";"131";" 9463 (5879, 13047)";"10 (6, 14)";"21 (13, 29)";"5 (3,  7)";"12 (8, 16)";"16 (10, 22)";"32 (20, 44)";"16 (10, 22)";"42 (26, 58)";"16 (10, 22)";" 84 (52, 116)";"24 (15, 33)";"10 (6, 14)";"13 ( 8, 18)";"301 (259, 343)"
"2015-04-10";"130";" 9391 (5851, 12931)";"10 (6, 14)";"21 (13, 29)";"5 (3,  7)";"12 (8, 16)";"15 ( 9, 21)";"31 (19, 43)";"15 ( 9, 21)";"42 (26, 58)";"15 ( 9, 21)";" 84 (52, 116)";"24 (15, 33)";"10 (6, 14)";"13 ( 8, 18)";"297 (256, 338)"
"2015-04-09";"129";" 9319 (5823, 12815)";"10 (6, 14)";"21 (13, 29)";"5 (3,  7)";"12 (8, 16)";"15 ( 9, 21)";"31 (19, 43)";"15 ( 9, 21)";"41 (25, 57)";"15 ( 9, 21)";" 83 (52, 114)";"24 (15, 33)";"10 (6, 14)";"13 ( 8, 18)";"295 (254, 336)"
"2015-04-08";"128";" 9248 (5796, 12700)";"10 (6, 14)";"21 (13, 29)";"5 (3,  7)";"12 (8, 16)";"15 ( 9, 21)";"31 (19, 43)";"15 ( 9, 21)";"41 (26, 56)";"15 ( 9, 21)";" 82 (51, 113)";"24 (15, 33)";"10 (6, 14)";"13 ( 8, 18)";"294 (254, 334)"
"2015-04-07";"127";" 9178 (5769, 12587)";"10 (6, 14)";"21 (13, 29)";"5 (3,  7)";"11 (7, 15)";"15 ( 9, 21)";"31 (20, 42)";"15 ( 9, 21)";"41 (26, 56)";"15 ( 9, 21)";" 82 (52, 112)";"23 (14, 32)";"10 (6, 14)";"13 ( 8, 18)";"292 (252, 332)"
"2015-04-06";"126";" 9108 (5741, 12475)";"10 (6, 14)";"20 (12, 28)";"5 (3,  7)";"11 (7, 15)";"15 ( 9, 21)";"31 (20, 42)";"15 ( 9, 21)";"41 (26, 56)";"15 ( 9, 21)";" 81 (51, 111)";"23 (14, 32)";"10 (6, 14)";"13 ( 8, 18)";"290 (251, 329)"
"2015-04-05";"125";" 9038 (5714, 12362)";"10 (6, 14)";"20 (13, 27)";"5 (3,  7)";"11 (7, 15)";"15 (10, 20)";"30 (19, 41)";"15 (10, 20)";"40 (25, 55)";"15 (10, 20)";" 80 (50, 110)";"23 (15, 31)";"10 (6, 14)";"13 ( 8, 18)";"287 (248, 326)"
"2015-04-04";"124";" 8969 (5687, 12251)";"10 (6, 14)";"20 (13, 27)";"5 (3,  7)";"11 (7, 15)";"15 (10, 20)";"30 (19, 41)";"15 (10, 20)";"40 (25, 55)";"15 (10, 20)";" 80 (51, 109)";"23 (15, 31)";"10 (6, 14)";"13 ( 8, 18)";"287 (249, 325)"
"2015-04-03";"123";" 8900 (5659, 12141)";"10 (6, 14)";"20 (13, 27)";"5 (3,  7)";"11 (7, 15)";"15 (10, 20)";"30 (19, 41)";"15 (10, 20)";"40 (26, 54)";"15 (10, 20)";" 79 (50, 108)";"23 (15, 31)";"10 (6, 14)";"12 ( 7, 17)";"285 (247, 323)"
"2015-04-02";"122";" 8832 (5633, 12031)";"10 (6, 14)";"20 (13, 27)";"5 (3,  7)";"11 (7, 15)";"15 (10, 20)";"30 (19, 41)";"15 (10, 20)";"39 (25, 53)";"15 (10, 20)";" 79 (51, 107)";"23 (15, 31)";"10 (6, 14)";"12 ( 8, 16)";"284 (247, 321)"
"2015-04-01";"121";" 8764 (5605, 11923)";"10 (7, 13)";"20 (13, 27)";"5 (3,  7)";"11 (7, 15)";"14 ( 9, 19)";"29 (18, 40)";"14 ( 9, 19)";"39 (25, 53)";"14 ( 9, 19)";" 78 (50, 106)";"22 (14, 30)";"10 (7, 13)";"12 ( 8, 16)";"278 (241, 315)"
"2015-03-31";"120";" 8697 (5579, 11815)";"10 (7, 13)";"20 (13, 27)";"5 (3,  7)";"11 (7, 15)";"14 ( 9, 19)";"29 (19, 39)";"14 ( 9, 19)";"39 (25, 53)";"14 ( 9, 19)";" 77 (49, 105)";"22 (14, 30)";"10 (7, 13)";"12 ( 8, 16)";"277 (241, 313)"
"2015-03-30";"119";" 8630 (5552, 11708)";" 9 (6, 12)";"19 (12, 26)";"5 (3,  7)";"11 (7, 15)";"14 ( 9, 19)";"29 (19, 39)";"14 ( 9, 19)";"38 (24, 52)";"14 ( 9, 19)";" 77 (50, 104)";"22 (14, 30)";" 9 (6, 12)";"12 ( 8, 16)";"273 (237, 309)"
"2015-03-29";"118";" 8564 (5526, 11602)";" 9 (6, 12)";"19 (12, 26)";"5 (3,  7)";"11 (7, 15)";"14 ( 9, 19)";"29 (19, 39)";"14 ( 9, 19)";"38 (24, 52)";"14 ( 9, 19)";" 76 (49, 103)";"22 (14, 30)";" 9 (6, 12)";"12 ( 8, 16)";"272 (237, 307)"
"2015-03-28";"117";" 8499 (5500, 11498)";" 9 (6, 12)";"19 (12, 26)";"5 (3,  7)";"11 (7, 15)";"14 ( 9, 19)";"28 (18, 38)";"14 ( 9, 19)";"38 (25, 51)";"14 ( 9, 19)";" 76 (49, 103)";"22 (14, 30)";" 9 (6, 12)";"12 ( 8, 16)";"271 (236, 306)"
"2015-03-27";"116";" 8433 (5473, 11393)";" 9 (6, 12)";"19 (12, 26)";"5 (3,  7)";"11 (7, 15)";"14 ( 9, 19)";"28 (18, 38)";"14 ( 9, 19)";"38 (25, 51)";"14 ( 9, 19)";" 75 (49, 101)";"22 (14, 30)";" 9 (6, 12)";"12 ( 8, 16)";"270 (235, 305)"
"2015-03-26";"115";" 8369 (5448, 11290)";" 9 (6, 12)";"19 (12, 26)";"5 (3,  7)";"10 (6, 14)";"14 ( 9, 19)";"28 (18, 38)";"14 ( 9, 19)";"37 (24, 50)";"14 ( 9, 19)";" 74 (48, 100)";"21 (14, 28)";" 9 (6, 12)";"12 ( 8, 16)";"266 (232, 300)"
"2015-03-25";"114";" 8304 (5421, 11187)";" 9 (6, 12)";"19 (13, 25)";"5 (3,  7)";"10 (6, 14)";"14 ( 9, 19)";"28 (18, 38)";"14 ( 9, 19)";"37 (24, 50)";"14 ( 9, 19)";" 74 (48, 100)";"21 (14, 28)";" 9 (6, 12)";"12 ( 8, 16)";"266 (232, 300)"
"2015-03-24";"113";" 8240 (5395, 11085)";" 9 (6, 12)";"19 (13, 25)";"5 (3,  7)";"10 (6, 14)";"14 ( 9, 19)";"28 (18, 38)";"14 ( 9, 19)";"37 (24, 50)";"14 ( 9, 19)";" 73 (48,  98)";"21 (14, 28)";" 9 (6, 12)";"12 ( 8, 16)";"265 (232, 298)"
"2015-03-23";"112";" 8177 (5370, 10984)";" 9 (6, 12)";"18 (12, 24)";"4 (2,  6)";"10 (6, 14)";"13 ( 8, 18)";"27 (18, 36)";"13 ( 8, 18)";"36 (24, 48)";"13 ( 8, 18)";" 73 (48,  98)";"21 (14, 28)";" 9 (6, 12)";"11 ( 7, 15)";"257 (224, 290)"
"2015-03-22";"111";" 8114 (5344, 10884)";" 9 (6, 12)";"18 (12, 24)";"4 (2,  6)";"10 (7, 13)";"13 ( 8, 18)";"27 (18, 36)";"13 ( 8, 18)";"36 (24, 48)";"13 ( 8, 18)";" 72 (47,  97)";"21 (14, 28)";" 9 (6, 12)";"11 ( 7, 15)";"256 (224, 288)"
"2015-03-21";"110";" 8052 (5319, 10785)";" 9 (6, 12)";"18 (12, 24)";"4 (2,  6)";"10 (7, 13)";"13 ( 8, 18)";"27 (18, 36)";"13 ( 8, 18)";"36 (24, 48)";"13 ( 8, 18)";" 72 (48,  96)";"21 (14, 28)";" 9 (6, 12)";"11 ( 7, 15)";"256 (224, 288)"
"2015-03-20";"109";" 7990 (5294, 10686)";" 9 (6, 12)";"18 (12, 24)";"4 (3,  5)";"10 (7, 13)";"13 ( 9, 17)";"27 (18, 36)";"13 ( 9, 17)";"36 (24, 48)";"13 ( 9, 17)";" 71 (47,  95)";"20 (13, 27)";" 9 (6, 12)";"11 ( 7, 15)";"254 (223, 285)"
"2015-03-19";"108";" 7928 (5268, 10588)";" 9 (6, 12)";"18 (12, 24)";"4 (3,  5)";"10 (7, 13)";"13 ( 9, 17)";"27 (18, 36)";"13 ( 9, 17)";"35 (23, 47)";"13 ( 9, 17)";" 71 (47,  95)";"20 (13, 27)";" 9 (6, 12)";"11 ( 7, 15)";"253 (222, 284)"
"2015-03-18";"107";" 7867 (5243, 10491)";" 9 (6, 12)";"18 (12, 24)";"4 (3,  5)";"10 (7, 13)";"13 ( 9, 17)";"26 (17, 35)";"13 ( 9, 17)";"35 (23, 47)";"13 ( 9, 17)";" 70 (47,  93)";"20 (13, 27)";" 9 (6, 12)";"11 ( 7, 15)";"251 (220, 282)"
"2015-03-17";"106";" 7807 (5218, 10396)";" 9 (6, 12)";"18 (12, 24)";"4 (3,  5)";"10 (7, 13)";"13 ( 9, 17)";"26 (17, 35)";"13 ( 9, 17)";"35 (23, 47)";"13 ( 9, 17)";" 69 (46,  92)";"20 (13, 27)";" 9 (6, 12)";"11 ( 7, 15)";"250 (220, 280)"
"2015-03-16";"105";" 7746 (5193, 10299)";" 9 (6, 12)";"17 (11, 23)";"4 (3,  5)";"10 (7, 13)";"13 ( 9, 17)";"26 (17, 35)";"13 ( 9, 17)";"34 (23, 45)";"13 ( 9, 17)";" 69 (46,  92)";"20 (13, 27)";" 9 (6, 12)";"11 ( 7, 15)";"248 (218, 278)"
"2015-03-15";"104";" 7687 (5168, 10206)";" 8 (5, 11)";"17 (11, 23)";"4 (3,  5)";"10 (7, 13)";"13 ( 9, 17)";"26 (18, 34)";"13 ( 9, 17)";"34 (23, 45)";"13 ( 9, 17)";" 68 (46,  90)";"20 (14, 26)";" 8 (5, 11)";"11 ( 7, 15)";"245 (216, 274)"
"2015-03-14";"103";" 7627 (5143, 10111)";" 8 (5, 11)";"17 (11, 23)";"4 (3,  5)";"10 (7, 13)";"13 ( 9, 17)";"26 (18, 34)";"13 ( 9, 17)";"34 (23, 45)";"13 ( 9, 17)";" 68 (46,  90)";"19 (13, 25)";" 8 (5, 11)";"11 ( 8, 14)";"244 (215, 273)"
"2015-03-13";"102";" 7569 (5119, 10019)";" 8 (5, 11)";"17 (11, 23)";"4 (3,  5)";" 9 (6, 12)";"12 ( 8, 16)";"25 (17, 33)";"12 ( 8, 16)";"34 (23, 45)";"12 ( 8, 16)";" 67 (45,  89)";"19 (13, 25)";" 8 (5, 11)";"11 ( 8, 14)";"238 (209, 267)"
"2015-03-12";"101";" 7510 (5094,  9926)";" 8 (5, 11)";"17 (12, 22)";"4 (3,  5)";" 9 (6, 12)";"12 ( 8, 16)";"25 (17, 33)";"12 ( 8, 16)";"33 (22, 44)";"12 ( 8, 16)";" 67 (45,  89)";"19 (13, 25)";" 8 (5, 11)";"11 ( 8, 14)";"237 (209, 265)"
"2015-03-11";"100";" 7452 (5070,  9834)";" 8 (5, 11)";"17 (12, 22)";"4 (3,  5)";" 9 (6, 12)";"12 ( 8, 16)";"25 (17, 33)";"12 ( 8, 16)";"33 (22, 44)";"12 ( 8, 16)";" 66 (45,  87)";"19 (13, 25)";" 8 (5, 11)";"10 ( 7, 13)";"235 (207, 263)"
"2015-03-10";"99";" 7395 (5046,  9744)";" 8 (5, 11)";"17 (12, 22)";"4 (3,  5)";" 9 (6, 12)";"12 ( 8, 16)";"25 (17, 33)";"12 ( 8, 16)";"33 (23, 43)";"12 ( 8, 16)";" 66 (45,  87)";"19 (13, 25)";" 8 (5, 11)";"10 ( 7, 13)";"235 (208, 262)"
"2015-03-09";"98";" 7338 (5022,  9654)";" 8 (5, 11)";"17 (12, 22)";"4 (3,  5)";" 9 (6, 12)";"12 ( 8, 16)";"25 (17, 33)";"12 ( 8, 16)";"33 (23, 43)";"12 ( 8, 16)";" 65 (44,  86)";"19 (13, 25)";" 8 (5, 11)";"10 ( 7, 13)";"234 (207, 261)"
"2015-03-08";"97";" 7281 (4998,  9564)";" 8 (5, 11)";"16 (11, 21)";"4 (3,  5)";" 9 (6, 12)";"12 ( 8, 16)";"24 (16, 32)";"12 ( 8, 16)";"32 (22, 42)";"12 ( 8, 16)";" 65 (45,  85)";"19 (13, 25)";" 8 (5, 11)";"10 ( 7, 13)";"231 (204, 258)"
"2015-03-07";"96";" 7225 (4974,  9476)";" 8 (6, 10)";"16 (11, 21)";"4 (3,  5)";" 9 (6, 12)";"12 ( 8, 16)";"24 (16, 32)";"12 ( 8, 16)";"32 (22, 42)";"12 ( 8, 16)";" 64 (44,  84)";"18 (12, 24)";" 8 (6, 10)";"10 ( 7, 13)";"229 (203, 255)"
"2015-03-06";"95";" 7169 (4950,  9388)";" 8 (6, 10)";"16 (11, 21)";"4 (3,  5)";" 9 (6, 12)";"12 ( 8, 16)";"24 (17, 31)";"12 ( 8, 16)";"32 (22, 42)";"12 ( 8, 16)";" 64 (44,  84)";"18 (12, 24)";" 8 (6, 10)";"10 ( 7, 13)";"229 (203, 255)"
"2015-03-05";"94";" 7114 (4927,  9301)";" 8 (6, 10)";"16 (11, 21)";"4 (3,  5)";" 9 (6, 12)";"12 ( 8, 16)";"24 (17, 31)";"12 ( 8, 16)";"32 (22, 42)";"12 ( 8, 16)";" 63 (44,  82)";"18 (12, 24)";" 8 (6, 10)";"10 ( 7, 13)";"228 (202, 254)"
"2015-03-04";"93";" 7059 (4903,  9215)";" 8 (6, 10)";"16 (11, 21)";"4 (3,  5)";" 9 (6, 12)";"12 ( 8, 16)";"24 (17, 31)";"12 ( 8, 16)";"31 (21, 41)";"12 ( 8, 16)";" 63 (44,  82)";"18 (13, 23)";" 8 (6, 10)";"10 ( 7, 13)";"227 (202, 252)"
"2015-03-03";"92";" 7004 (4879,  9129)";" 8 (6, 10)";"16 (11, 21)";"4 (3,  5)";" 9 (6, 12)";"12 ( 8, 16)";"23 (16, 30)";"12 ( 8, 16)";"31 (22, 40)";"12 ( 8, 16)";" 62 (43,  81)";"18 (13, 23)";" 8 (6, 10)";"10 ( 7, 13)";"225 (200, 250)"
"2015-03-02";"91";" 6950 (4856,  9044)";" 8 (6, 10)";"16 (11, 21)";"4 (3,  5)";" 9 (6, 12)";"11 ( 8, 14)";"23 (16, 30)";"11 ( 8, 14)";"31 (22, 40)";"11 ( 8, 14)";" 62 (43,  81)";"18 (13, 23)";" 8 (6, 10)";"10 ( 7, 13)";"222 (198, 246)"
"2015-03-01";"90";" 6896 (4832,  8960)";" 8 (6, 10)";"16 (11, 21)";"4 (3,  5)";" 9 (6, 12)";"11 ( 8, 14)";"23 (16, 30)";"11 ( 8, 14)";"31 (22, 40)";"11 ( 8, 14)";" 61 (43,  79)";"18 (13, 23)";" 8 (6, 10)";"10 ( 7, 13)";"221 (197, 245)"
