"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2015-04-18";"138";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-17";"137";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-16";"136";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-15";"135";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-14";"134";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-13";"133";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-12";"132";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-11";"131";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-10";"130";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-09";"129";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-08";"128";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-07";"127";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-06";"126";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-05";"125";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-04";"124";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-03";"123";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-02";"122";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-04-01";"121";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-31";"120";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-30";"119";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-29";"118";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-28";"117";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-27";"116";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-26";"115";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-25";"114";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-24";"113";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-23";"112";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-22";"111";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-21";"110";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-20";"109";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-19";"108";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-18";"107";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-17";"106";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-16";"105";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-15";"104";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-14";"103";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-13";"102";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-12";"101";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-11";"100";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-10";"99";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-09";"98";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-08";"97";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-07";"96";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-06";"95";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-05";"94";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-04";"93";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-03";"92";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-02";"91";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-03-01";"90";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-28";"89";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-27";"88";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-26";"87";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-25";"86";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-24";"85";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-23";"84";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-22";"83";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-21";"82";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-20";"81";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-19";"80";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-18";"79";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-17";"78";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-16";"77";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-15";"76";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-14";"75";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-13";"74";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-12";"73";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-11";"72";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-10";"71";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-09";"70";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-08";"69";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-07";"68";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-06";"67";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-05";"66";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-04";"65";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-03";"64";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-02";"63";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-02-01";"62";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-31";"61";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-30";"60";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-29";"59";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-28";"58";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-27";"57";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-26";"56";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-25";"55";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-24";"54";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-23";"53";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-22";"52";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-21";"51";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-20";"50";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-19";"49";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-18";"48";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-17";"47";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-16";"46";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-15";"45";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-14";"44";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-13";"43";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-12";"42";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-11";"41";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-10";"40";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-09";"39";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-08";"38";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-07";"37";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-06";"36";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-05";"35";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-04";"34";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-03";"33";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-02";"32";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2015-01-01";"31";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-31";"30";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-30";"29";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-29";"28";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-28";"27";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-27";"26";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-26";"25";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-25";"24";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-24";"23";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-23";"22";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-22";"21";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-21";"20";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-20";"19";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-19";"18";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-18";"17";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-17";"16";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-16";"15";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-15";"14";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-14";"13";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-13";"12";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-12";"11";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-11";"10";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-10";"9";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-09";"8";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-08";"7";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-07";"6";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-06";"5";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-05";"4";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-04";"3";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-03";"2";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-02";"1";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-12-01";"0";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-30";"-1";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-29";"-2";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-28";"-3";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-27";"-4";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-26";"-5";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-25";"-6";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-24";"-7";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-23";"-8";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-22";"-9";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-21";"-10";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-20";"-11";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-19";"-12";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-18";"-13";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-17";"-14";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-16";"-15";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-15";"-16";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-14";"-17";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-13";"-18";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-12";"-19";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-11";"-20";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-10";"-21";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-09";"-22";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
"2014-11-08";"-23";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)"
