"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2015-04-03";"158";"269973 (72142, 467803)";"6464";"4920574 (1035082,  8806067)";"146652";"1695484 (196991, 3193977)";"1209772 (159531, 2260013)";"55891 (8542, 103240)";"316416 (53589, 579243)";"569548 ( 96460, 1042637)";"12%"
"2015-04-02";"157";"263509 (71282, 455736)";"6321";"4773922 (1017928,  8529917)";"142568";"1648365 (193734, 3102996)";"1174762 (157225, 2192299)";"54601 (8480, 100721)";"307341 (52695, 561986)";"553213 ( 94851, 1011575)";"12%"
"2015-04-01";"156";"257188 (70428, 443948)";"6181";"4631355 (1001052,  8261658)";"138580";"1602359 (190636, 3014082)";"1140650 (154991, 2126308)";"53336 (8420,  98252)";"298496 (51826, 545167)";"537294 ( 93287,  981300)";"12%"
"2015-03-31";"155";"251007 (69580, 432435)";"6043";"4492775 ( 984441,  8001108)";"134689";"1557451 (187684, 2927219)";"1107420 (152824, 2062016)";"52096 (8360,  95833)";"289879 (50980, 528778)";"521782 ( 91763,  951801)";"13%"
"2015-03-30";"154";"244964 (68738, 421191)";"5908";"4358086 ( 968082,  7748090)";"130891";"1513627 (184865, 2842390)";"1075056 (150716, 1999395)";"50881 (8300,  93462)";"281484 (50154, 512814)";"506672 ( 90278,  923065)";"13%"
"2015-03-29";"153";"239056 (67901, 410211)";"5775";"4227195 ( 951966,  7502424)";"127187";"1470871 (182165, 2759576)";"1043541 (148662, 1938420)";"49691 (8241,  91140)";"273308 (49348, 497267)";"491954 ( 88827,  895081)";"13%"
"2015-03-28";"152";"233281 (67070, 399491)";"5645";"4100008 ( 936080,  7263936)";"123574";"1429165 (179574, 2678756)";"1012859 (146656, 1879062)";"48524 (8182,  88866)";"265346 (48560, 482131)";"477622 ( 87409,  867836)";"13%"
"2015-03-27";"151";"227635 (66244, 389027)";"5518";"3976434 ( 920418,  7032450)";"120051";"1388495 (177081, 2599909)";" 982993 (144693, 1821293)";"47382 (8124,  86640)";"257594 (47789, 467398)";"463669 ( 86020,  841317)";"13%"
"2015-03-26";"150";"222117 (65423, 378812)";"5392";"3856383 ( 904969,  6807796)";"116617";"1348843 (174677, 2523009)";" 953926 (142768, 1765084)";"46263 (8065,  84461)";"250047 (47033, 453061)";"450085 ( 84660,  815511)";"13%"
"2015-03-25";"149";"216725 (64607, 368843)";"5270";"3739766 ( 889728,  6589803)";"113270";"1310191 (172352, 2448031)";" 925642 (140879, 1710406)";"45168 (8007,  82329)";"242703 (46292, 439113)";"436865 ( 83325,  790404)";"13%"
"2015-03-24";"148";"211455 (63797, 359114)";"5149";"3626496 ( 874687,  6378304)";"110008";"1272524 (170098, 2374949)";" 898125 (139020, 1657230)";"44096 (7948,  80243)";"235555 (45564, 425546)";"423999 ( 82015,  765984)";"13%"
"2015-03-23";"147";"206306 (62991, 349621)";"5031";"3516488 ( 859841,  6173134)";"106830";"1235822 (167908, 2303736)";" 871358 (137189, 1605526)";"43046 (7890,  78202)";"228601 (44848, 412353)";"411482 ( 80727,  742236)";"13%"
"2015-03-22";"146";"201275 (62190, 340360)";"4915";"3409657 ( 845185,  5974129)";"103735";"1200068 (165775, 2234361)";" 845324 (135383, 1555265)";"42018 (7830,  76206)";"221836 (44145, 399526)";"399304 ( 79460,  719148)";"13%"
"2015-03-21";"145";"196360 (61395, 331325)";"4802";"3305922 ( 830713,  5781131)";"100720";"1165244 (163692, 2166797)";" 820007 (133599, 1506415)";"41013 (7771,  74255)";"215255 (43452, 387058)";"387459 ( 78213,  696705)";"13%"
"2015-03-20";"144";"191558 (60604, 322512)";"4691";"3205202 ( 816422,  5593981)";"97785";"1131333 (161654, 2101013)";" 795391 (131834, 1458948)";"40029 (7711,  72347)";"208855 (42769, 374941)";"375939 ( 76985,  674894)";"13%"
"2015-03-19";"143";"186867 (59818, 313916)";"4582";"3107416 ( 802308,  5412525)";"94928";"1098317 (159655, 2036978)";" 771461 (130088, 1412834)";"39067 (7651,  70482)";"202632 (42096, 363167)";"364738 ( 75774,  653701)";"14%"
"2015-03-18";"142";"182285 (59037, 305534)";"4475";"3012489 ( 788367,  5236610)";"92146";"1066176 (157692, 1974661)";" 748200 (128357, 1368042)";"38125 (7591,  68660)";"196581 (41433, 351730)";"353846 ( 74579,  633114)";"14%"
"2015-03-17";"141";"177810 (58260, 297359)";"4371";"2920343 ( 774598,  5066088)";"89439";"1034894 (155760, 1914029)";" 725592 (126641, 1324543)";"37204 (7530,  66879)";"190699 (40778, 340621)";"343258 ( 73400,  613117)";"14%"
"2015-03-16";"140";"173439 (57489, 289389)";"4269";"2830904 ( 760997,  4900811)";"86805";"1004453 (153854, 1855051)";" 703622 (124938, 1282307)";"36304 (7469,  65139)";"184982 (40131, 329832)";"332967 ( 72236,  593698)";"14%"
"2015-03-15";"139";"169171 (56723, 281618)";"4168";"2744099 ( 747562,  4740636)";"84242";" 974834 (151972, 1797695)";" 682275 (123246, 1241304)";"35423 (7407,  63440)";"179425 (39492, 319357)";"322964 ( 71085,  574843)";"14%"
"2015-03-14";"138";"165002 (55962, 274042)";"4070";"2659857 ( 734291,  4585423)";"81749";" 946019 (150111, 1741928)";" 661536 (121565, 1201506)";"34562 (7344,  61780)";"174024 (38860, 309188)";"313244 ( 69949,  556539)";"14%"
"2015-03-13";"137";"160932 (55206, 266658)";"3974";"2578108 ( 721183,  4435032)";"79325";" 917992 (148268, 1687716)";" 641389 (119894, 1162883)";"33720 (7281,  60159)";"168777 (38236, 299318)";"303799 ( 68825,  538773)";"14%"
"2015-03-12";"136";"156958 (54455, 259460)";"3880";"2498783 ( 708236,  4289330)";"76967";" 890734 (146440, 1635028)";" 621820 (118233, 1125407)";"32897 (7218,  58577)";"163679 (37619, 289740)";"294623 ( 67714,  521531)";"14%"
"2015-03-11";"135";"153077 (53709, 252445)";"3788";"2421817 ( 695449,  4148184)";"74674";" 864228 (144626, 1583830)";" 602815 (116580, 1089049)";"32093 (7154,  57032)";"158727 (37009, 280445)";"285708 ( 66615,  504802)";"14%"
"2015-03-10";"134";"149289 (52969, 245608)";"3699";"2347143 ( 682821,  4011464)";"72445";" 838456 (142824, 1534089)";" 584359 (114936, 1053781)";"31307 (7090,  55524)";"153916 (36405, 271428)";"277049 ( 65528,  488571)";"14%"
"2015-03-09";"133";"145590 (52234, 238947)";"3611";"2274698 ( 670351,  3879045)";"70278";" 813403 (141031, 1485774)";" 566438 (113299, 1019576)";"30539 (7025,  54053)";"149244 (35807, 262681)";"268639 ( 64453,  472826)";"14%"
"2015-03-08";"132";"141979 (51504, 232455)";"3524";"2204420 ( 658038,  3750802)";"68172";" 789049 (139248, 1438851)";" 549038 (111670,  986406)";"29788 (6959,  52616)";"144707 (35216, 254197)";"260472 ( 63388,  457555)";"14%"
"2015-03-07";"131";"138455 (50779, 226131)";"3440";"2136248 ( 645881,  3626616)";"66125";" 765380 (137473, 1393288)";" 532147 (110049,  954245)";"29054 (6894,  51215)";"140300 (34631, 245970)";"252541 ( 62335,  442746)";"15%"
"2015-03-06";"130";"135015 (50061, 219969)";"3358";"2070123 ( 633880,  3506367)";"64136";" 742379 (135705, 1349053)";" 515750 (108436,  923065)";"28338 (6827,  49848)";"136022 (34051, 237993)";"244840 ( 61293,  428387)";"15%"
"2015-03-05";"129";"131657 (49347, 213966)";"3277";"2005987 ( 622034,  3389941)";"62203";" 720028 (133942, 1306115)";" 499836 (106830,  892841)";"27638 (6761,  48515)";"131868 (33478, 230258)";"237363 ( 60261,  414465)";"15%"
"2015-03-04";"128";"128379 (48640, 208119)";"3199";"1943784 ( 610343,  3277225)";"60326";" 698313 (132186, 1264441)";" 484390 (105231,  863548)";"26954 (6694,  47214)";"127836 (32911, 222761)";"230105 ( 59240,  400969)";"15%"
"2015-03-03";"127";"125181 (47938, 202424)";"3122";"1883458 ( 598806,  3168111)";"58502";" 677218 (130435, 1224001)";" 469400 (103641,  835159)";"26286 (6626,  45945)";"123921 (32350, 215493)";"223059 ( 58229,  387888)";"15%"
"2015-03-02";"126";"122059 (47241, 196877)";"3046";"1824956 ( 587422,  3062490)";"56730";" 656726 (128688, 1184764)";" 454855 (102058,  807651)";"25633 (6558,  44708)";"120122 (31794, 208450)";"216220 ( 57229,  375210)";"15%"
"2015-03-01";"125";"119012 (46551, 191474)";"2973";"1768226 ( 576192,  2960259)";"55010";" 636823 (126946, 1146700)";" 440741 (100484,  780999)";"24996 (6490,  43502)";"116434 (31244, 201625)";"209582 ( 56240,  362924)";"15%"
"2015-02-28";"124";"116040 (45866, 186213)";"2901";"1713216 ( 565115,  2861317)";"53339";" 617494 (125209, 1109778)";" 427049 ( 98918,  755180)";"24374 (6422,  42326)";"112856 (30700, 195011)";"203140 ( 55260,  351020)";"15%"
"2015-02-27";"123";"113139 (45188, 181090)";"2831";"1659877 ( 554191,  2765564)";"51716";" 598723 (123477, 1073970)";" 413765 ( 97360,  730169)";"23767 (6353,  41180)";"109383 (30162, 188604)";"196889 ( 54292,  339487)";"15%"
"2015-02-26";"122";"110308 (44515, 176101)";"2762";"1608161 ( 543418,  2672903)";"50141";" 580497 (121749, 1039245)";" 400878 ( 95812,  705945)";"23173 (6284,  40062)";"106013 (29629, 182396)";"190823 ( 53333,  328313)";"15%"
"2015-02-25";"121";"107546 (43849, 171243)";"2695";"1558020 ( 532798,  2583242)";"48611";" 562801 (120026, 1005576)";" 388379 ( 94272,  682485)";"22594 (6215,  38973)";"102743 (29103, 176384)";"184938 ( 52385,  317491)";"15%"
"2015-02-24";"120";"104851 (43188, 166514)";"2629";"1509409 ( 522328,  2496489)";"47126";" 545622 (118309,  972935)";" 376255 ( 92743,  659767)";"22029 (6146,  37912)";" 99571 (28582, 170560)";"179228 ( 51447,  307008)";"16%"
"2015-02-23";"119";"102222 (42534, 161910)";"2565";"1462282 ( 512010,  2412555)";"45685";" 528945 (116596,  941293)";" 364497 ( 91223,  637770)";"21477 (6076,  36877)";" 96493 (28067, 164920)";"173688 ( 50520,  296856)";"16%"
"2015-02-22";"118";" 99657 (41886, 157427)";"2503";"1416597 ( 501842,  2331352)";"44286";" 512757 (114890,  910624)";" 353093 ( 89714,  616473)";"20938 (6007,  35869)";" 93508 (27557, 159458)";"168314 ( 49603,  287025)";"16%"
"2015-02-21";"117";" 97154 (41244, 153064)";"2441";"1372311 ( 491823,  2252798)";"42928";" 497045 (113189,  880902)";" 342035 ( 88215,  595855)";"20412 (5937,  34887)";" 90612 (27054, 154170)";"163101 ( 48697,  277506)";"16%"
"2015-02-20";"116";" 94713 (40609, 148817)";"2382";"1329383 ( 481954,  2176811)";"41611";" 481797 (111495,  852099)";" 331313 ( 86728,  575897)";"19899 (5867,  33931)";" 87803 (26556, 149050)";"158045 ( 47801,  268289)";"16%"
"2015-02-19";"115";" 92331 (39980, 144683)";"2323";"1287772 ( 472234,  2103310)";"40332";" 466999 (109807,  824191)";" 320916 ( 85252,  556580)";"19398 (5797,  32998)";" 85078 (26064, 144092)";"153141 ( 46916,  259366)";"16%"
"2015-02-18";"114";" 90008 (39357, 140659)";"2266";"1247440 ( 462662,  2032219)";"39091";" 452640 (108127,  797152)";" 310835 ( 83787,  537883)";"18909 (5727,  32091)";" 82436 (25578, 139294)";"148385 ( 46041,  250729)";"16%"
"2015-02-17";"113";" 87742 (38740, 136743)";"2211";"1208349 ( 453237,  1963461)";"37887";" 438707 (106455,  770958)";" 301062 ( 82335,  519790)";"18432 (5658,  31206)";" 79874 (25098, 134649)";"143772 ( 45177,  242368)";"16%"
"2015-02-16";"112";" 85531 (38131, 132931)";"2156";"1170462 ( 443958,  1896965)";"36719";" 425188 (104791,  745585)";" 291588 ( 80894,  502281)";"17966 (5588,  30345)";" 77389 (24624, 130153)";"139299 ( 44324,  234275)";"16%"
"2015-02-15";"111";" 83375 (37527, 129222)";"2103";"1133743 ( 434826,  1832660)";"35586";" 412073 (103135,  721010)";" 282403 ( 79467,  485339)";"17512 (5518,  29506)";" 74979 (24156, 125801)";"134962 ( 43481,  226442)";"16%"
"2015-02-14";"110";" 81272 (36930, 125613)";"2051";"1098157 ( 425839,  1770475)";"34487";" 399349 (101489,  697210)";" 273500 ( 78053,  468948)";"17069 (5448,  28689)";" 72642 (23694, 121590)";"130756 ( 42649,  218863)";"16%"
"2015-02-13";"109";" 79220 (36340, 122101)";"2001";"1063670 ( 416996,  1710344)";"33420";" 387007 ( 99852,  674161)";" 264871 ( 76652,  453089)";"16636 (5379,  27894)";" 70377 (23238, 117516)";"126678 ( 41828,  211528)";"17%"
"2015-02-12";"108";" 77220 (35756, 118683)";"1951";"1030250 ( 408297,  1652203)";"32386";" 375035 ( 98226,  651843)";" 256506 ( 75265,  437748)";"16214 (5309,  27119)";" 68180 (22788, 113573)";"122724 ( 41018,  204431)";"17%"
"2015-02-11";"107";" 75268 (35178, 115358)";"1903";" 997864 ( 399741,  1595988)";"31383";" 363422 ( 96610,  630234)";" 248400 ( 73891,  422908)";"15803 (5240,  26365)";" 66051 (22344, 109758)";"118891 ( 40218,  197564)";"17%"
"2015-02-10";"106";" 73365 (34608, 112123)";"1856";" 966482 ( 391325,  1541638)";"30410";" 352159 ( 95005,  609313)";" 240543 ( 72532,  408554)";"15401 (5171,  25631)";" 63986 (21905, 106067)";"115175 ( 39430,  190920)";"17%"
"2015-02-09";"105";" 71509 (34043, 108975)";"1810";" 936072 ( 383051,  1489093)";"29466";" 341236 ( 93411,  589060)";" 232929 ( 71187,  394670)";"15009 (5102,  24916)";" 61985 (21473, 102496)";"111572 ( 38652,  184492)";"17%"
"2015-02-08";"104";" 69699 (33486, 105913)";"1765";" 906606 ( 374916,  1438296)";"28551";" 330643 ( 91830,  569455)";" 225550 ( 69857,  381243)";"14627 (5034,  24220)";" 60044 (21047,  99041)";"108080 ( 37885,  178275)";"17%"
"2015-02-07";"103";" 67934 (32935, 102934)";"1721";" 878055 ( 366920,  1389191)";"27663";" 320370 ( 90261,  550479)";" 218400 ( 68542,  368258)";"14254 (4966,  23543)";" 58164 (20627,  95700)";"104695 ( 37129,  172260)";"17%"
"2015-02-06";"102";" 66213 (32390, 100036)";"1678";" 850392 ( 359061,  1341723)";"26803";" 310408 ( 88705,  532112)";" 211472 ( 67242,  355701)";"13891 (4898,  22884)";" 56341 (20213,  92468)";"101413 ( 36384,  166443)";"17%"
"2015-02-05";"101";" 64535 (31852,  97217)";"1637";" 823589 ( 351338,  1295840)";"25969";" 300749 ( 87161,  514337)";" 204758 ( 65957,  343559)";"13536 (4830,  22243)";" 54574 (19805,  89342)";" 98233 ( 35649,  160816)";"17%"
"2015-02-04";"100";" 62898 (31321,  94475)";"1596";" 797620 ( 343750,  1251490)";"25160";" 291384 ( 85632,  497136)";" 198254 ( 64688,  331819)";"13191 (4763,  21618)";" 52861 (19403,  86319)";" 95150 ( 34926,  155374)";"17%"
"2015-02-03";"99";" 61302 (30796,  91808)";"1556";" 772461 ( 336296,  1208625)";"24375";" 282303 ( 84116,  480490)";" 191952 ( 63435,  320469)";"12853 (4696,  21011)";" 51201 (19007,  83395)";" 92162 ( 34213,  150111)";"18%"
"2015-02-02";"98";" 59746 (30278,  89214)";"1517";" 748085 ( 328975,  1167195)";"23615";" 273500 ( 82615,  464384)";" 185846 ( 62197,  309495)";"12524 (4629,  20419)";" 49592 (18617,  80568)";" 89266 ( 33511,  145022)";"18%"
"2015-02-01";"97";" 58229 (29766,  86691)";"1479";" 724470 ( 321785,  1127155)";"22878";" 264965 ( 81129,  448801)";" 179930 ( 60975,  298886)";"12204 (4563,  19844)";" 48033 (18233,  77834)";" 86460 ( 32820,  140100)";"18%"
"2015-01-31";"96";" 56749 (29261,  84237)";"1443";" 701593 ( 314725,  1088460)";"22163";" 256691 ( 79657,  433724)";" 174200 ( 59769,  288630)";"11891 (4497,  19284)";" 46523 (17855,  75190)";" 83741 ( 32140,  135342)";"18%"
"2015-01-30";"95";" 55307 (28762,  81851)";"1406";" 679429 ( 307794,  1051065)";"21470";" 248670 ( 78201,  419138)";" 168648 ( 58580,  278716)";"11586 (4432,  18740)";" 45058 (17483,  72634)";" 81105 ( 31470,  130740)";"18%"
"2015-01-29";"94";" 53900 (28270,  79530)";"1371";" 657959 ( 300990,  1014928)";"20799";" 240894 ( 76761,  405028)";" 163270 ( 57406,  269134)";"11288 (4367,  18210)";" 43640 (17117,  70162)";" 78551 ( 30811,  126292)";"18%"
"2015-01-28";"93";" 52529 (27785,  77273)";"1337";" 637160 ( 294312,   980008)";"20148";" 233358 ( 75336,  391379)";" 158061 ( 56249,  259872)";"10998 (4302,  17694)";" 42265 (16757,  67773)";" 76076 ( 30162,  121991)";"18%"
"2015-01-27";"92";" 51192 (27305,  75078)";"1303";" 617012 ( 287759,   946266)";"19517";" 226052 ( 73927,  378177)";" 153014 ( 55108,  250920)";"10715 (4238,  17193)";" 40932 (16402,  65462)";" 73678 ( 29524,  117832)";"18%"
"2015-01-26";"91";" 49888 (26833,  72944)";"1271";" 597495 ( 281328,   913663)";"18905";" 218971 ( 72535,  365408)";" 148127 ( 53984,  242269)";"10440 (4175,  16705)";" 39642 (16054,  63229)";" 71355 ( 28897,  113813)";"18%"
"2015-01-25";"90";" 48618 (26366,  70869)";"1239";" 578590 ( 275019,   882161)";"18313";" 212108 ( 71159,  353058)";" 143392 ( 52876,  233908)";"10171 (4112,  16230)";" 38391 (15711,  61070)";" 69103 ( 28280,  109927)";"18%"
"2015-01-24";"89";" 47379 (25906,  68851)";"1208";" 560277 ( 268831,   851724)";"17738";" 205457 ( 69800,  341114)";" 138807 ( 51785,  225829)";" 9909 (4049,  15768)";" 37179 (15374,  58984)";" 66922 ( 27673,  106171)";"19%"
"2015-01-23";"88";" 46171 (25452,  66890)";"1177";" 542539 ( 262761,   822317)";"17182";" 199010 ( 68457,  329564)";" 134366 ( 50710,  218022)";" 9653 (3987,  15319)";" 36005 (15043,  56967)";" 64809 ( 27077,  102540)";"19%"
"2015-01-22";"87";" 44994 (25005,  64982)";"1148";" 525357 ( 256808,   793906)";"16642";" 192763 ( 67132,  318394)";" 130064 ( 49652,  210477)";" 9404 (3926,  14883)";" 34867 (14717,  55017)";" 62761 ( 26491,   99031)";"19%"
"2015-01-21";"86";" 43846 (24564,  63128)";"1119";" 508715 ( 250971,   766459)";"16119";" 186708 ( 65824,  307593)";" 125899 ( 48610,  203188)";" 9161 (3865,  14458)";" 33765 (14397,  53133)";" 60777 ( 25915,   95639)";"19%"
"2015-01-20";"85";" 42727 (24129,  61325)";"1091";" 492596 ( 245248,   739944)";"15613";" 180841 ( 64533,  297149)";" 121864 ( 47584,  196145)";" 8925 (3804,  14045)";" 32697 (14083,  51311)";" 58855 ( 25350,   92360)";"19%"
"2015-01-19";"84";" 41636 (23700,  59572)";"1063";" 476983 ( 239638,   714329)";"15122";" 175156 ( 63260,  287051)";" 117957 ( 46575,  189340)";" 8694 (3744,  13643)";" 31663 (13774,  49551)";" 56993 ( 24794,   89192)";"19%"
"2015-01-18";"83";" 40573 (23278,  57868)";"1036";" 461862 ( 234139,   689584)";"14646";" 169646 ( 62004,  277288)";" 114174 ( 45582,  182766)";" 8469 (3685,  13252)";" 30661 (13471,  47850)";" 55189 ( 24248,   86130)";"19%"
"2015-01-17";"82";" 39536 (22861,  56212)";"1010";" 447216 ( 228750,   665682)";"14185";" 164307 ( 60765,  267849)";" 110510 ( 44606,  176414)";" 8249 (3626,  12872)";" 29690 (13173,  46206)";" 53442 ( 23712,   83172)";"19%"
"2015-01-16";"81";" 38526 (22451,  54602)";"985";" 433031 ( 223468,   642594)";"13738";" 159134 ( 59545,  258724)";" 106962 ( 43645,  170278)";" 8036 (3568,  12503)";" 28749 (12881,  44618)";" 51749 ( 23186,   80312)";"19%"
"2015-01-15";"80";" 37541 (22046,  53036)";"960";" 419293 ( 218293,   620293)";"13305";" 154122 ( 58341,  249902)";" 103526 ( 42701,  164351)";" 7827 (3511,  12144)";" 27838 (12594,  43083)";" 50109 ( 22669,   77549)";"20%"
"2015-01-14";"79";" 36581 (21648,  51515)";"936";" 405988 ( 213223,   598752)";"12886";" 149265 ( 57156,  241374)";" 100199 ( 41773,  158626)";" 7624 (3454,  11795)";" 26956 (12312,  41600)";" 48521 ( 22162,   74879)";"20%"
"2015-01-13";"78";" 35646 (21255,  50036)";"912";" 393102 ( 208257,   577947)";"12480";" 144559 ( 55988,  233130)";"  96978 ( 40860,  153095)";" 7426 (3398,  11455)";" 26101 (12036,  40166)";" 46982 ( 21664,   72300)";"20%"
"2015-01-12";"77";" 34734 (20869,  48599)";"889";" 380622 ( 203392,   557852)";"12086";" 140000 ( 54838,  225162)";"  93859 ( 39964,  147753)";" 7233 (3342,  11125)";" 25273 (11764,  38782)";" 45491 ( 21176,   69807)";"20%"
"2015-01-11";"76";" 33845 (20488,  47202)";"866";" 368536 ( 198627,   538445)";"11705";" 135583 ( 53705,  217460)";"  90838 ( 39083,  142593)";" 7045 (3287,  10804)";" 24471 (11498,  37444)";" 44048 ( 20697,   67399)";"20%"
"2015-01-10";"75";" 32978 (20113,  45844)";"844";" 356832 ( 193961,   519702)";"11335";" 131303 ( 52590,  210016)";"  87914 ( 38218,  137610)";" 6862 (3232,  10492)";" 23694 (11237,  36151)";" 42649 ( 20227,   65072)";"20%"
"2015-01-09";"74";" 32134 (19743,  44524)";"823";" 345497 ( 189393,   501601)";"10977";" 127157 ( 51493,  202821)";"  85083 ( 37369,  132797)";" 6683 (3178,  10189)";" 22942 (10981,  34902)";" 41295 ( 19766,   62824)";"20%"
"2015-01-08";"73";" 31311 (19380,  43242)";"802";" 334520 ( 184920,   484120)";"10630";" 123140 ( 50413,  195867)";"  82342 ( 36534,  128149)";" 6509 (3125,   9894)";" 22213 (10730,  33696)";" 39983 ( 19314,   60652)";"20%"
"2015-01-07";"72";" 30509 (19022,  41996)";"782";" 323889 ( 180541,   467238)";"10294";" 119249 ( 49351,  189147)";"  79687 ( 35715,  123660)";" 6340 (3072,   9607)";" 21507 (10484,  32530)";" 38712 ( 18870,   58554)";"20%"
"2015-01-06";"71";" 29727 (18669,  40784)";"762";" 313595 ( 176254,   450936)";"9969";" 115479 ( 48306,  182652)";"  77118 ( 34912,  119324)";" 6174 (3020,   9328)";" 20823 (10242,  31404)";" 37482 ( 18436,   56527)";"21%"
"2015-01-05";"70";" 28965 (18322,  39607)";"743";" 303627 ( 172059,   435194)";"9653";" 111827 ( 47278,  176376)";"  74630 ( 34123,  115138)";" 6013 (2969,   9058)";" 20161 (10005,  30316)";" 36290 ( 18010,   54569)";"21%"
"2015-01-04";"69";" 28222 (17981,  38464)";"724";" 293973 ( 167953,   419994)";"9348";" 108289 ( 46268,  170310)";"  72222 ( 33348,  111095)";" 5856 (2918,   8794)";" 19520 ( 9773,  29266)";" 35135 ( 17592,   52678)";"21%"
"2015-01-03";"68";" 27498 (17644,  37352)";"705";" 284625 ( 163935,   405316)";"9052";" 104862 ( 45275,  164450)";"  69890 ( 32589,  107192)";" 5703 (2868,   8539)";" 18898 ( 9546,  28251)";" 34017 ( 17183,   50851)";"21%"
"2015-01-02";"67";" 26793 (17314,  36273)";"687";" 275573 ( 160003,   391143)";"8765";" 101542 ( 44298,  158787)";"  67633 ( 31844,  103422)";" 5554 (2819,   8290)";" 18297 ( 9323,  27270)";" 32934 ( 16782,   49087)";"21%"
"2015-01-01";"66";" 26106 (16988,  35223)";"670";" 266808 ( 156157,   377459)";"8488";"  98327 ( 43339,  153314)";"  65448 ( 31113,   99783)";" 5409 (2770,   8048)";" 17714 ( 9105,  26323)";" 31886 ( 16389,   47382)";"21%"
"2014-12-31";"65";" 25436 (16668,  34204)";"653";" 258320 ( 152394,   364246)";"8219";"  95212 ( 42396,  148027)";"  63333 ( 30396,   96269)";" 5267 (2721,   7813)";" 17150 ( 8891,  25409)";" 30870 ( 16004,   45736)";"21%"
"2014-12-30";"64";" 24783 (16353,  33213)";"636";" 250101 ( 148713,   351489)";"7958";"  92195 ( 41471,  142919)";"  61285 ( 29694,   92876)";" 5129 (2674,   7585)";" 16604 ( 8682,  24525)";" 29886 ( 15628,   44145)";"21%"
"2014-12-29";"63";" 24147 (16043,  32251)";"620";" 242143 ( 145113,   339173)";"7706";"  89272 ( 40561,  137983)";"  59303 ( 29005,   89601)";" 4995 (2627,   7363)";" 16074 ( 8477,  23672)";" 28934 ( 15258,   42610)";"22%"
"2014-12-28";"62";" 23527 (15738,  31316)";"604";" 234437 ( 141592,   327282)";"7462";"  86441 ( 39668,  133215)";"  57384 ( 28330,   86438)";" 4864 (2580,   7148)";" 15562 ( 8276,  22848)";" 28012 ( 14897,   41126)";"22%"
"2014-12-27";"61";" 22923 (15438,  30407)";"589";" 226975 ( 138148,   315802)";"7225";"  83699 ( 38791,  128608)";"  55526 ( 27668,   83385)";" 4737 (2535,   6938)";" 15066 ( 8079,  22052)";" 27118 ( 14543,   39694)";"22%"
