"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2015-03-27";"135";"6340 (2735,  9945)";"3170 (1368, 4972)";"3170 (1368, 4972)";"634 (274,  994)";"6340 (2735,  9945)";"13314 ( 8884, 17744)"
"2015-03-26";"134";"6287 (2729,  9845)";"3144 (1365, 4923)";"3144 (1365, 4923)";"629 (273,  985)";"6287 (2729,  9845)";"13204 ( 8831, 17577)"
"2015-03-25";"133";"6235 (2723,  9747)";"3118 (1362, 4874)";"3118 (1362, 4874)";"624 (273,  975)";"6235 (2723,  9747)";"13095 ( 8779, 17411)"
"2015-03-24";"132";"6183 (2717,  9649)";"3092 (1359, 4825)";"3092 (1359, 4825)";"618 (271,  965)";"6183 (2717,  9649)";"12985 ( 8726, 17244)"
"2015-03-23";"131";"6132 (2712,  9552)";"3066 (1356, 4776)";"3066 (1356, 4776)";"613 (271,  955)";"6132 (2712,  9552)";"12877 ( 8674, 17080)"
"2015-03-22";"130";"6081 (2706,  9456)";"3040 (1352, 4728)";"3040 (1352, 4728)";"608 (270,  946)";"6081 (2706,  9456)";"12769 ( 8622, 16916)"
"2015-03-21";"129";"6030 (2700,  9360)";"3015 (1350, 4680)";"3015 (1350, 4680)";"603 (270,  936)";"6030 (2700,  9360)";"12663 ( 8571, 16755)"
"2015-03-20";"128";"5979 (2694,  9264)";"2990 (1347, 4633)";"2990 (1347, 4633)";"598 (269,  927)";"5979 (2694,  9264)";"12557 ( 8520, 16594)"
"2015-03-19";"127";"5929 (2688,  9170)";"2964 (1344, 4584)";"2964 (1344, 4584)";"593 (269,  917)";"5929 (2688,  9170)";"12450 ( 8467, 16433)"
"2015-03-18";"126";"5879 (2682,  9076)";"2940 (1342, 4538)";"2940 (1342, 4538)";"588 (268,  908)";"5879 (2682,  9076)";"12347 ( 8419, 16275)"
"2015-03-17";"125";"5829 (2676,  8982)";"2914 (1337, 4491)";"2914 (1337, 4491)";"583 (268,  898)";"5829 (2676,  8982)";"12240 ( 8365, 16115)"
"2015-03-16";"124";"5780 (2670,  8890)";"2890 (1335, 4445)";"2890 (1335, 4445)";"578 (267,  889)";"5780 (2670,  8890)";"12138 ( 8317, 15959)"
"2015-03-15";"123";"5731 (2664,  8798)";"2866 (1333, 4399)";"2866 (1333, 4399)";"573 (266,  880)";"5731 (2664,  8798)";"12036 ( 8267, 15805)"
"2015-03-14";"122";"5682 (2658,  8706)";"2841 (1329, 4353)";"2841 (1329, 4353)";"568 (266,  870)";"5682 (2658,  8706)";"11932 ( 8216, 15648)"
"2015-03-13";"121";"5634 (2652,  8616)";"2817 (1326, 4308)";"2817 (1326, 4308)";"563 (265,  861)";"5634 (2652,  8616)";"11831 ( 8167, 15495)"
"2015-03-12";"120";"5585 (2645,  8525)";"2792 (1322, 4262)";"2792 (1322, 4262)";"558 (264,  852)";"5585 (2645,  8525)";"11727 ( 8114, 15340)"
"2015-03-11";"119";"5538 (2640,  8436)";"2769 (1320, 4218)";"2769 (1320, 4218)";"554 (264,  844)";"5538 (2640,  8436)";"11630 ( 8069, 15191)"
"2015-03-10";"118";"5490 (2633,  8347)";"2745 (1317, 4173)";"2745 (1317, 4173)";"549 (263,  835)";"5490 (2633,  8347)";"11529 ( 8018, 15040)"
"2015-03-09";"117";"5443 (2627,  8259)";"2722 (1314, 4130)";"2722 (1314, 4130)";"544 (262,  826)";"5443 (2627,  8259)";"11431 ( 7971, 14891)"
"2015-03-08";"116";"5396 (2620,  8172)";"2698 (1310, 4086)";"2698 (1310, 4086)";"540 (262,  818)";"5396 (2620,  8172)";"11332 ( 7921, 14743)"
"2015-03-07";"115";"5350 (2615,  8085)";"2675 (1307, 4043)";"2675 (1307, 4043)";"535 (261,  809)";"5350 (2615,  8085)";"11235 ( 7874, 14596)"
"2015-03-06";"114";"5304 (2608,  8000)";"2652 (1304, 4000)";"2652 (1304, 4000)";"530 (260,  800)";"5304 (2608,  8000)";"11138 ( 7826, 14450)"
"2015-03-05";"113";"5258 (2602,  7914)";"2629 (1301, 3957)";"2629 (1301, 3957)";"526 (260,  792)";"5258 (2602,  7914)";"11042 ( 7778, 14306)"
"2015-03-04";"112";"5212 (2595,  7829)";"2606 (1297, 3915)";"2606 (1297, 3915)";"521 (259,  783)";"5212 (2595,  7829)";"10945 ( 7729, 14161)"
"2015-03-03";"111";"5167 (2589,  7745)";"2584 (1295, 3873)";"2584 (1295, 3873)";"517 (259,  775)";"5167 (2589,  7745)";"10852 ( 7684, 14020)"
"2015-03-02";"110";"5122 (2582,  7662)";"2561 (1291, 3831)";"2561 (1291, 3831)";"512 (258,  766)";"5122 (2582,  7662)";"10756 ( 7635, 13877)"
"2015-03-01";"109";"5077 (2575,  7579)";"2538 (1287, 3789)";"2538 (1287, 3789)";"508 (258,  758)";"5077 (2575,  7579)";"10661 ( 7586, 13736)"
"2015-02-28";"108";"5033 (2568,  7498)";"2516 (1284, 3748)";"2516 (1284, 3748)";"503 (257,  749)";"5033 (2568,  7498)";"10568 ( 7539, 13597)"
"2015-02-27";"107";"4989 (2561,  7417)";"2494 (1280, 3708)";"2494 (1280, 3708)";"499 (256,  742)";"4989 (2561,  7417)";"10476 ( 7493, 13459)"
"2015-02-26";"106";"4945 (2554,  7336)";"2472 (1277, 3667)";"2472 (1277, 3667)";"494 (255,  733)";"4945 (2554,  7336)";"10383 ( 7445, 13321)"
"2015-02-25";"105";"4902 (2548,  7256)";"2451 (1274, 3628)";"2451 (1274, 3628)";"490 (255,  725)";"4902 (2548,  7256)";"10294 ( 7401, 13187)"
"2015-02-24";"104";"4859 (2541,  7177)";"2430 (1271, 3589)";"2430 (1271, 3589)";"486 (254,  718)";"4859 (2541,  7177)";"10205 ( 7356, 13054)"
"2015-02-23";"103";"4816 (2533,  7099)";"2408 (1267, 3549)";"2408 (1267, 3549)";"482 (254,  710)";"4816 (2533,  7099)";"10114 ( 7309, 12919)"
"2015-02-22";"102";"4774 (2527,  7021)";"2387 (1263, 3511)";"2387 (1263, 3511)";"477 (252,  702)";"4774 (2527,  7021)";"10025 ( 7263, 12787)"
"2015-02-21";"101";"4732 (2520,  6944)";"2366 (1260, 3472)";"2366 (1260, 3472)";"473 (252,  694)";"4732 (2520,  6944)";" 9937 ( 7218, 12656)"
"2015-02-20";"100";"4690 (2512,  6868)";"2345 (1256, 3434)";"2345 (1256, 3434)";"469 (251,  687)";"4690 (2512,  6868)";" 9849 ( 7173, 12525)"
"2015-02-19";"99";"4648 (2504,  6792)";"2324 (1252, 3396)";"2324 (1252, 3396)";"465 (251,  679)";"4648 (2504,  6792)";" 9761 ( 7127, 12395)"
"2015-02-18";"98";"4607 (2497,  6717)";"2304 (1249, 3359)";"2304 (1249, 3359)";"461 (250,  672)";"4607 (2497,  6717)";" 9676 ( 7083, 12269)"
"2015-02-17";"97";"4566 (2489,  6643)";"2283 (1245, 3321)";"2283 (1245, 3321)";"457 (249,  665)";"4566 (2489,  6643)";" 9589 ( 7037, 12141)"
"2015-02-16";"96";"4526 (2482,  6570)";"2263 (1241, 3285)";"2263 (1241, 3285)";"453 (249,  657)";"4526 (2482,  6570)";" 9505 ( 6994, 12016)"
"2015-02-15";"95";"4485 (2474,  6496)";"2242 (1237, 3247)";"2242 (1237, 3247)";"448 (247,  649)";"4485 (2474,  6496)";" 9417 ( 6946, 11888)"
"2015-02-14";"94";"4445 (2466,  6424)";"2222 (1233, 3211)";"2222 (1233, 3211)";"444 (246,  642)";"4445 (2466,  6424)";" 9333 ( 6902, 11764)"
"2015-02-13";"93";"4406 (2459,  6353)";"2203 (1230, 3176)";"2203 (1230, 3176)";"441 (246,  636)";"4406 (2459,  6353)";" 9253 ( 6861, 11645)"
"2015-02-12";"92";"4366 (2451,  6281)";"2183 (1225, 3141)";"2183 (1225, 3141)";"437 (245,  629)";"4366 (2451,  6281)";" 9169 ( 6816, 11522)"
"2015-02-11";"91";"4327 (2443,  6211)";"2164 (1222, 3106)";"2164 (1222, 3106)";"433 (245,  621)";"4327 (2443,  6211)";" 9088 ( 6773, 11403)"
"2015-02-10";"90";"4288 (2435,  6141)";"2144 (1217, 3071)";"2144 (1217, 3071)";"429 (244,  614)";"4288 (2435,  6141)";" 9005 ( 6728, 11282)"
"2015-02-09";"89";"4250 (2427,  6073)";"2125 (1214, 3036)";"2125 (1214, 3036)";"425 (243,  607)";"4250 (2427,  6073)";" 8925 ( 6685, 11165)"
"2015-02-08";"88";"4212 (2419,  6005)";"2106 (1210, 3002)";"2106 (1210, 3002)";"421 (242,  600)";"4212 (2419,  6005)";" 8845 ( 6642, 11048)"
"2015-02-07";"87";"4174 (2411,  5937)";"2087 (1206, 2968)";"2087 (1206, 2968)";"417 (241,  593)";"4174 (2411,  5937)";" 8765 ( 6599, 10931)"
"2015-02-06";"86";"4136 (2402,  5870)";"2068 (1201, 2935)";"2068 (1201, 2935)";"414 (241,  587)";"4136 (2402,  5870)";" 8686 ( 6556, 10816)"
"2015-02-05";"85";"4099 (2394,  5804)";"2050 (1198, 2902)";"2050 (1198, 2902)";"410 (240,  580)";"4099 (2394,  5804)";" 8609 ( 6514, 10704)"
"2015-02-04";"84";"4062 (2386,  5738)";"2031 (1193, 2869)";"2031 (1193, 2869)";"406 (238,  574)";"4062 (2386,  5738)";" 8530 ( 6471, 10589)"
"2015-02-03";"83";"4025 (2377,  5673)";"2012 (1188, 2836)";"2012 (1188, 2836)";"402 (237,  567)";"4025 (2377,  5673)";" 8451 ( 6426, 10476)"
"2015-02-02";"82";"3989 (2369,  5609)";"1994 (1184, 2804)";"1994 (1184, 2804)";"399 (237,  561)";"3989 (2369,  5609)";" 8376 ( 6386, 10366)"
"2015-02-01";"81";"3953 (2361,  5545)";"1976 (1180, 2772)";"1976 (1180, 2772)";"395 (236,  554)";"3953 (2361,  5545)";" 8300 ( 6343, 10257)"
"2015-01-31";"80";"3917 (2352,  5482)";"1958 (1175, 2741)";"1958 (1175, 2741)";"392 (235,  549)";"3917 (2352,  5482)";" 8225 ( 6302, 10148)"
"2015-01-30";"79";"3881 (2343,  5419)";"1940 (1171, 2709)";"1940 (1171, 2709)";"388 (234,  542)";"3881 (2343,  5419)";" 8149 ( 6259, 10039)"
"2015-01-29";"78";"3846 (2334,  5358)";"1923 (1167, 2679)";"1923 (1167, 2679)";"385 (234,  536)";"3846 (2334,  5358)";" 8077 ( 6219,  9935)"
"2015-01-28";"77";"3811 (2326,  5296)";"1906 (1163, 2649)";"1906 (1163, 2649)";"381 (232,  530)";"3811 (2326,  5296)";" 8004 ( 6179,  9829)"
"2015-01-27";"76";"3776 (2316,  5236)";"1888 (1158, 2618)";"1888 (1158, 2618)";"378 (232,  524)";"3776 (2316,  5236)";" 7930 ( 6136,  9724)"
"2015-01-26";"75";"3742 (2308,  5176)";"1871 (1154, 2588)";"1871 (1154, 2588)";"374 (231,  517)";"3742 (2308,  5176)";" 7858 ( 6096,  9620)"
"2015-01-25";"74";"3708 (2299,  5117)";"1854 (1150, 2558)";"1854 (1150, 2558)";"371 (230,  512)";"3708 (2299,  5117)";" 7787 ( 6056,  9518)"
"2015-01-24";"73";"3674 (2290,  5058)";"1837 (1145, 2529)";"1837 (1145, 2529)";"367 (229,  505)";"3674 (2290,  5058)";" 7715 ( 6014,  9416)"
"2015-01-23";"72";"3640 (2280,  5000)";"1820 (1140, 2500)";"1820 (1140, 2500)";"364 (228,  500)";"3640 (2280,  5000)";" 7644 ( 5973,  9315)"
"2015-01-22";"71";"3607 (2272,  4942)";"1804 (1136, 2472)";"1804 (1136, 2472)";"361 (227,  495)";"3607 (2272,  4942)";" 7576 ( 5935,  9217)"
"2015-01-21";"70";"3574 (2262,  4886)";"1787 (1131, 2443)";"1787 (1131, 2443)";"357 (226,  488)";"3574 (2262,  4886)";" 7505 ( 5893,  9117)"
"2015-01-20";"69";"3541 (2253,  4829)";"1770 (1126, 2414)";"1770 (1126, 2414)";"354 (225,  483)";"3541 (2253,  4829)";" 7435 ( 5852,  9018)"
"2015-01-19";"68";"3509 (2244,  4774)";"1755 (1123, 2387)";"1755 (1123, 2387)";"351 (225,  477)";"3509 (2244,  4774)";" 7370 ( 5816,  8924)"
"2015-01-18";"67";"3476 (2234,  4718)";"1738 (1117, 2359)";"1738 (1117, 2359)";"348 (224,  472)";"3476 (2234,  4718)";" 7300 ( 5774,  8826)"
"2015-01-17";"66";"3444 (2224,  4664)";"1722 (1112, 2332)";"1722 (1112, 2332)";"344 (222,  466)";"3444 (2224,  4664)";" 7232 ( 5733,  8731)"
"2015-01-16";"65";"3413 (2216,  4610)";"1707 (1108, 2306)";"1707 (1108, 2306)";"341 (221,  461)";"3413 (2216,  4610)";" 7168 ( 5697,  8639)"
"2015-01-15";"64";"3381 (2206,  4556)";"1690 (1102, 2278)";"1690 (1102, 2278)";"338 (220,  456)";"3381 (2206,  4556)";" 7099 ( 5655,  8543)"
"2015-01-14";"63";"3350 (2196,  4504)";"1675 (1098, 2252)";"1675 (1098, 2252)";"335 (220,  450)";"3350 (2196,  4504)";" 7035 ( 5617,  8453)"
"2015-01-13";"62";"3319 (2187,  4451)";"1660 (1094, 2226)";"1660 (1094, 2226)";"332 (219,  445)";"3319 (2187,  4451)";" 6971 ( 5579,  8363)"
"2015-01-12";"61";"3288 (2177,  4399)";"1644 (1088, 2200)";"1644 (1088, 2200)";"329 (218,  440)";"3288 (2177,  4399)";" 6905 ( 5539,  8271)"
"2015-01-11";"60";"3258 (2167,  4349)";"1629 (1084, 2174)";"1629 (1084, 2174)";"326 (217,  435)";"3258 (2167,  4349)";" 6842 ( 5502,  8182)"
"2015-01-10";"59";"3228 (2158,  4298)";"1614 (1079, 2149)";"1614 (1079, 2149)";"323 (216,  430)";"3228 (2158,  4298)";" 6779 ( 5464,  8094)"
"2015-01-09";"58";"3198 (2148,  4248)";"1599 (1074, 2124)";"1599 (1074, 2124)";"320 (215,  425)";"3198 (2148,  4248)";" 6716 ( 5426,  8006)"
"2015-01-08";"57";"3168 (2138,  4198)";"1584 (1069, 2099)";"1584 (1069, 2099)";"317 (214,  420)";"3168 (2138,  4198)";" 6653 ( 5387,  7919)"
"2015-01-07";"56";"3139 (2128,  4150)";"1570 (1065, 2075)";"1570 (1065, 2075)";"314 (213,  415)";"3139 (2128,  4150)";" 6593 ( 5351,  7835)"
"2015-01-06";"55";"3110 (2118,  4102)";"1555 (1059, 2051)";"1555 (1059, 2051)";"311 (212,  410)";"3110 (2118,  4102)";" 6531 ( 5313,  7749)"
"2015-01-05";"54";"3081 (2108,  4054)";"1540 (1054, 2026)";"1540 (1054, 2026)";"308 (211,  405)";"3081 (2108,  4054)";" 6469 ( 5274,  7664)"
"2015-01-04";"53";"3052 (2098,  4006)";"1526 (1049, 2003)";"1526 (1049, 2003)";"305 (210,  400)";"3052 (2098,  4006)";" 6409 ( 5237,  7581)"
"2015-01-03";"52";"3024 (2089,  3959)";"1512 (1044, 1980)";"1512 (1044, 1980)";"302 (208,  396)";"3024 (2089,  3959)";" 6350 ( 5200,  7500)"
"2015-01-02";"51";"2996 (2079,  3913)";"1498 (1039, 1957)";"1498 (1039, 1957)";"300 (208,  392)";"2996 (2079,  3913)";" 6292 ( 5165,  7419)"
"2015-01-01";"50";"2968 (2069,  3867)";"1484 (1034, 1934)";"1484 (1034, 1934)";"297 (207,  387)";"2968 (2069,  3867)";" 6233 ( 5128,  7338)"
"2014-12-31";"49";"2940 (2058,  3822)";"1470 (1029, 1911)";"1470 (1029, 1911)";"294 (206,  382)";"2940 (2058,  3822)";" 6174 ( 5090,  7258)"
"2014-12-30";"48";"2913 (2048,  3778)";"1456 (1024, 1888)";"1456 (1024, 1888)";"291 (205,  377)";"2913 (2048,  3778)";" 6116 ( 5054,  7178)"
"2014-12-29";"47";"2885 (2038,  3732)";"1442 (1018, 1866)";"1442 (1018, 1866)";"288 (203,  373)";"2885 (2038,  3732)";" 6057 ( 5016,  7098)"
"2014-12-28";"46";"2859 (2028,  3690)";"1430 (1015, 1845)";"1430 (1015, 1845)";"286 (203,  369)";"2859 (2028,  3690)";" 6005 ( 4984,  7026)"
"2014-12-27";"45";"2832 (2018,  3646)";"1416 (1009, 1823)";"1416 (1009, 1823)";"283 (202,  364)";"2832 (2018,  3646)";" 5947 ( 4947,  6947)"
"2014-12-26";"44";"2805 (2007,  3603)";"1402 (1003, 1801)";"1402 (1003, 1801)";"280 (200,  360)";"2805 (2007,  3603)";" 5889 ( 4909,  6869)"
"2014-12-25";"43";"2779 (1997,  3561)";"1390 ( 999, 1781)";"1390 ( 999, 1781)";"278 (200,  356)";"2779 (1997,  3561)";" 5837 ( 4876,  6798)"
"2014-12-24";"42";"2753 (1987,  3519)";"1376 ( 993, 1759)";"1376 ( 993, 1759)";"275 (198,  352)";"2753 (1987,  3519)";" 5780 ( 4839,  6721)"
"2014-12-23";"41";"2727 (1977,  3477)";"1364 ( 989, 1739)";"1364 ( 989, 1739)";"273 (198,  348)";"2727 (1977,  3477)";" 5728 ( 4806,  6650)"
"2014-12-22";"40";"2702 (1967,  3437)";"1351 ( 983, 1719)";"1351 ( 983, 1719)";"270 (196,  344)";"2702 (1967,  3437)";" 5674 ( 4771,  6577)"
"2014-12-21";"39";"2676 (1956,  3396)";"1338 ( 978, 1698)";"1338 ( 978, 1698)";"268 (196,  340)";"2676 (1956,  3396)";" 5620 ( 4735,  6505)"
"2014-12-20";"38";"2651 (1946,  3356)";"1326 ( 973, 1679)";"1326 ( 973, 1679)";"265 (194,  336)";"2651 (1946,  3356)";" 5568 ( 4701,  6435)"
"2014-12-19";"37";"2626 (1935,  3317)";"1313 ( 968, 1658)";"1313 ( 968, 1658)";"263 (194,  332)";"2626 (1935,  3317)";" 5515 ( 4666,  6364)"
"2014-12-18";"36";"2602 (1926,  3278)";"1301 ( 963, 1639)";"1301 ( 963, 1639)";"260 (192,  328)";"2602 (1926,  3278)";" 5464 ( 4633,  6295)"
"2014-12-17";"35";"2577 (1915,  3239)";"1288 ( 957, 1619)";"1288 ( 957, 1619)";"258 (192,  324)";"2577 (1915,  3239)";" 5411 ( 4597,  6225)"
"2014-12-16";"34";"2553 (1905,  3201)";"1276 ( 952, 1600)";"1276 ( 952, 1600)";"255 (190,  320)";"2553 (1905,  3201)";" 5360 ( 4563,  6157)"
"2014-12-15";"33";"2529 (1894,  3164)";"1264 ( 947, 1581)";"1264 ( 947, 1581)";"253 (190,  316)";"2529 (1894,  3164)";" 5310 ( 4530,  6090)"
"2014-12-14";"32";"2505 (1884,  3126)";"1252 ( 941, 1563)";"1252 ( 941, 1563)";"250 (188,  312)";"2505 (1884,  3126)";" 5259 ( 4496,  6022)"
"2014-12-13";"31";"2481 (1873,  3089)";"1240 ( 936, 1544)";"1240 ( 936, 1544)";"248 (187,  309)";"2481 (1873,  3089)";" 5209 ( 4462,  5956)"
"2014-12-12";"30";"2458 (1863,  3053)";"1229 ( 932, 1526)";"1229 ( 932, 1526)";"246 (187,  305)";"2458 (1863,  3053)";" 5162 ( 4431,  5893)"
"2014-12-11";"29";"2435 (1853,  3017)";"1218 ( 927, 1509)";"1218 ( 927, 1509)";"244 (186,  302)";"2435 (1853,  3017)";" 5115 ( 4400,  5830)"
"2014-12-10";"28";"2412 (1842,  2982)";"1206 ( 921, 1491)";"1206 ( 921, 1491)";"241 (184,  298)";"2412 (1842,  2982)";" 5065 ( 4365,  5765)"
"2014-12-09";"27";"2389 (1832,  2946)";"1194 ( 915, 1473)";"1194 ( 915, 1473)";"239 (183,  295)";"2389 (1832,  2946)";" 5016 ( 4331,  5701)"
"2014-12-08";"26";"2366 (1821,  2911)";"1183 ( 910, 1456)";"1183 ( 910, 1456)";"237 (182,  292)";"2366 (1821,  2911)";" 4969 ( 4299,  5639)"
"2014-12-07";"25";"2344 (1811,  2877)";"1172 ( 905, 1439)";"1172 ( 905, 1439)";"234 (181,  287)";"2344 (1811,  2877)";" 4922 ( 4267,  5577)"
"2014-12-06";"24";"2322 (1801,  2843)";"1161 ( 900, 1422)";"1161 ( 900, 1422)";"232 (180,  284)";"2322 (1801,  2843)";" 4876 ( 4235,  5517)"
"2014-12-05";"23";"2300 (1790,  2810)";"1150 ( 895, 1405)";"1150 ( 895, 1405)";"230 (179,  281)";"2300 (1790,  2810)";" 4830 ( 4204,  5456)"
"2014-12-04";"22";"2278 (1780,  2776)";"1139 ( 890, 1388)";"1139 ( 890, 1388)";"228 (178,  278)";"2278 (1780,  2776)";" 4784 ( 4172,  5396)"
"2014-12-03";"21";"2256 (1769,  2743)";"1128 ( 884, 1372)";"1128 ( 884, 1372)";"226 (177,  275)";"2256 (1769,  2743)";" 4738 ( 4139,  5337)"
"2014-12-02";"20";"2235 (1759,  2711)";"1118 ( 880, 1356)";"1118 ( 880, 1356)";"224 (176,  272)";"2235 (1759,  2711)";" 4695 ( 4110,  5280)"
"2014-12-01";"19";"2214 (1748,  2680)";"1107 ( 874, 1340)";"1107 ( 874, 1340)";"221 (174,  268)";"2214 (1748,  2680)";" 4649 ( 4077,  5221)"
"2014-11-30";"18";"2193 (1738,  2648)";"1096 ( 869, 1323)";"1096 ( 869, 1323)";"219 (174,  264)";"2193 (1738,  2648)";" 4604 ( 4045,  5163)"
"2014-11-29";"17";"2172 (1727,  2617)";"1086 ( 864, 1308)";"1086 ( 864, 1308)";"217 (173,  261)";"2172 (1727,  2617)";" 4561 ( 4015,  5107)"
"2014-11-28";"16";"2151 (1717,  2585)";"1076 ( 859, 1293)";"1076 ( 859, 1293)";"215 (172,  258)";"2151 (1717,  2585)";" 4518 ( 3984,  5052)"
"2014-11-27";"15";"2131 (1707,  2555)";"1066 ( 854, 1278)";"1066 ( 854, 1278)";"213 (171,  255)";"2131 (1707,  2555)";" 4476 ( 3955,  4997)"
