"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2015-01-24";"73";"26066 (19986,  32145)";"307 (170,  443)";"127986 ( 95589, 160383)";"1474 (771, 2176)";"16876 (8800, 24951)";"12165 (6730, 17601)";"2530 (1479, 3581)";"3674 (2290,  5058)";" 6613 (4121,  9104)";"40%"
"2015-01-23";"72";"25759 (19814,  31704)";"304 (170,  438)";"126512 ( 94810, 158215)";"1460 (770, 2151)";"16723 (8785, 24661)";"12054 (6715, 17394)";"2506 (1475, 3538)";"3640 (2281,  5000)";" 6552 (4105,  9000)";"40%"
"2015-01-22";"71";"25455 (19643,  31268)";"301 (169,  433)";"125052 ( 94032, 156072)";"1447 (769, 2125)";"16571 (8770, 24373)";"11944 (6699, 17189)";"2483 (1470, 3496)";"3607 (2271,  4942)";" 6492 (4088,  8896)";"40%"
"2015-01-21";"70";"25154 (19471,  30837)";"298 (169,  428)";"123605 ( 93256, 153954)";"1434 (767, 2101)";"16421 (8754, 24088)";"11835 (6683, 16986)";"2460 (1466, 3455)";"3574 (2262,  4885)";" 6433 (4072,  8794)";"40%"
"2015-01-20";"69";"24856 (19301,  30411)";"296 (169,  422)";"122171 ( 92482, 151861)";"1421 (766, 2076)";"16272 (8737, 23806)";"11726 (6667, 16786)";"2438 (1462, 3414)";"3541 (2253,  4829)";" 6374 (4055,  8693)";"40%"
"2015-01-19";"68";"24560 (19130,  29990)";"293 (168,  417)";"120750 ( 91708, 149793)";"1408 (764, 2052)";"16124 (8720, 23527)";"11619 (6650, 16587)";"2415 (1458, 3373)";"3509 (2244,  4773)";" 6315 (4038,  8592)";"40%"
"2015-01-18";"67";"24268 (18961,  29575)";"290 (168,  413)";"119343 ( 90936, 147749)";"1395 (763, 2028)";"15977 (8703, 23251)";"11512 (6634, 16391)";"2393 (1453, 3333)";"3476 (2234,  4718)";" 6257 (4022,  8493)";"40%"
"2015-01-17";"66";"23978 (18791,  29164)";"287 (167,  408)";"117947 ( 90166, 145729)";"1382 (761, 2004)";"15831 (8684, 22978)";"11406 (6616, 16197)";"2371 (1449, 3293)";"3444 (2225,  4664)";" 6200 (4005,  8395)";"40%"
"2015-01-16";"65";"23690 (18622,  28758)";"285 (167,  403)";"116565 ( 89398, 143733)";"1370 (759, 1980)";"15686 (8666, 22707)";"11302 (6599, 16004)";"2349 (1444, 3254)";"3413 (2215,  4610)";" 6143 (3988,  8298)";"40%"
"2015-01-15";"64";"23405 (18453,  28357)";"282 (166,  398)";"115195 ( 88630, 141760)";"1357 (758, 1957)";"15543 (8647, 22440)";"11198 (6581, 15814)";"2327 (1439, 3215)";"3381 (2206,  4557)";" 6086 (3970,  8202)";"40%"
"2015-01-14";"63";"23123 (18285,  27961)";"280 (166,  393)";"113838 ( 87865, 139811)";"1345 (756, 1934)";"15401 (8627, 22175)";"11094 (6562, 15626)";"2306 (1435, 3176)";"3350 (2196,  4504)";" 6030 (3953,  8107)";"40%"
"2015-01-13";"62";"22844 (18118,  27569)";"277 (165,  389)";"112493 ( 87101, 137885)";"1332 (754, 1911)";"15260 (8607, 21913)";"10992 (6544, 15440)";"2284 (1430, 3138)";"3319 (2187,  4451)";" 5974 (3936,  8013)";"40%"
"2015-01-12";"61";"22566 (17950,  27183)";"274 (165,  384)";"111161 ( 86339, 135982)";"1320 (752, 1888)";"15120 (8586, 21654)";"10891 (6525, 15257)";"2263 (1425, 3101)";"3288 (2177,  4400)";" 5919 (3919,  7920)";"40%"
"2015-01-11";"60";"22292 (17784,  26801)";"272 (164,  379)";"109841 ( 85579, 134102)";"1308 (750, 1866)";"14981 (8565, 21398)";"10790 (6505, 15075)";"2242 (1420, 3063)";"3258 (2167,  4349)";" 5864 (3901,  7828)";"40%"
"2015-01-10";"59";"22020 (17617,  26423)";"269 (164,  375)";"108533 ( 84821, 132244)";"1296 (748, 1844)";"14844 (8543, 21144)";"10690 (6486, 14895)";"2221 (1415, 3027)";"3228 (2158,  4298)";" 5810 (3884,  7737)";"40%"
"2015-01-09";"58";"21751 (17452,  26050)";"267 (163,  370)";"107237 ( 84065, 130408)";"1284 (747, 1822)";"14708 (8521, 20894)";"10591 (6466, 14717)";"2200 (1410, 2990)";"3198 (2148,  4248)";" 5756 (3866,  7647)";"40%"
"2015-01-08";"57";"21484 (17286,  25681)";"264 (163,  366)";"105952 ( 83310, 128594)";"1272 (745, 1800)";"14572 (8499, 20646)";"10493 (6445, 14541)";"2180 (1405, 2954)";"3168 (2138,  4199)";" 5703 (3848,  7558)";"40%"
"2015-01-07";"56";"21219 (17121,  25317)";"262 (162,  362)";"104680 ( 82558, 126802)";"1261 (742, 1779)";"14438 (8476, 20400)";"10396 (6425, 14367)";"2160 (1400, 2919)";"3139 (2128,  4150)";" 5650 (3831,  7469)";"40%"
"2015-01-06";"55";"20957 (16957,  24958)";"260 (162,  357)";"103419 ( 81807, 125031)";"1249 (740, 1758)";"14305 (8452, 20158)";"10300 (6404, 14195)";"2139 (1395, 2884)";"3110 (2118,  4101)";" 5598 (3813,  7382)";"40%"
"2015-01-05";"54";"20698 (16793,  24602)";"257 (161,  353)";"102170 ( 81059, 123282)";"1238 (738, 1737)";"14173 (8429, 19918)";"10204 (6383, 14025)";"2119 (1390, 2849)";"3081 (2108,  4053)";" 5546 (3795,  7296)";"40%"
"2015-01-04";"53";"20441 (16630,  24251)";"255 (161,  349)";"100933 ( 80312, 121553)";"1226 (736, 1716)";"14042 (8404, 19680)";"10109 (6361, 13857)";"2100 (1384, 2815)";"3052 (2098,  4006)";" 5494 (3777,  7211)";"40%"
"2015-01-03";"52";"20186 (16468,  23904)";"252 (160,  345)";" 99707 ( 79568, 119846)";"1215 (734, 1696)";"13913 (8380, 19446)";"10015 (6340, 13691)";"2080 (1379, 2781)";"3024 (2088,  3959)";" 5443 (3759,  7127)";"40%"
"2015-01-02";"51";"19934 (16305,  23562)";"250 (160,  340)";" 98492 ( 78826, 118158)";"1204 (732, 1675)";"13784 (8354, 19213)";" 9922 (6318, 13527)";"2061 (1374, 2747)";"2996 (2078,  3913)";" 5392 (3741,  7043)";"40%"
"2015-01-01";"50";"19684 (16144,  23223)";"248 (159,  336)";" 97288 ( 78086, 116491)";"1192 (729, 1655)";"13656 (8329, 18984)";" 9830 (6295, 13364)";"2041 (1368, 2714)";"2968 (2068,  3867)";" 5342 (3723,  6961)";"40%"
"2014-12-31";"49";"19436 (15983,  22889)";"245 (159,  332)";" 96096 ( 77348, 114844)";"1181 (727, 1635)";"13530 (8303, 18757)";" 9738 (6273, 13203)";"2022 (1363, 2681)";"2940 (2058,  3822)";" 5292 (3705,  6879)";"40%"
"2014-12-30";"48";"19190 (15822,  22558)";"243 (158,  328)";" 94915 ( 76612, 113217)";"1170 (725, 1616)";"13405 (8277, 18532)";" 9647 (6250, 13045)";"2003 (1357, 2649)";"2913 (2048,  3777)";" 5243 (3687,  6799)";"40%"
"2014-12-29";"47";"18947 (15663,  22232)";"241 (157,  324)";" 93744 ( 75879, 111610)";"1160 (722, 1597)";"13280 (8250, 18310)";" 9557 (6227, 12888)";"1984 (1352, 2617)";"2885 (2038,  3733)";" 5194 (3668,  6719)";"40%"
"2014-12-28";"46";"18707 (15503,  21910)";"239 (157,  320)";" 92585 ( 75148, 110022)";"1149 (720, 1577)";"13157 (8223, 18091)";" 9468 (6204, 12732)";"1966 (1346, 2586)";"2859 (2028,  3689)";" 5145 (3650,  6640)";"40%"
"2014-12-27";"45";"18468 (15344,  21591)";"236 (156,  317)";" 91436 ( 74419, 108453)";"1138 (718, 1558)";"13035 (8195, 17874)";" 9380 (6180, 12579)";"1947 (1340, 2554)";"2832 (2018,  3646)";" 5097 (3632,  6563)";"40%"
"2014-12-26";"44";"18232 (15186,  21277)";"234 (156,  313)";" 90298 ( 73693, 106903)";"1127 (715, 1540)";"12913 (8167, 17660)";" 9292 (6157, 12427)";"1929 (1335, 2523)";"2805 (2007,  3603)";" 5050 (3613,  6486)";"40%"
"2014-12-25";"43";"17997 (15029,  20966)";"232 (155,  309)";" 89171 ( 72969, 105372)";"1117 (713, 1521)";"12793 (8139, 17447)";" 9205 (6133, 12278)";"1911 (1329, 2493)";"2779 (1997,  3561)";" 5002 (3595,  6409)";"40%"
"2014-12-24";"42";"17765 (14872,  20659)";"230 (154,  305)";" 88054 ( 72248, 103859)";"1107 (710, 1503)";"12674 (8111, 17238)";" 9119 (6109, 12129)";"1893 (1323, 2463)";"2753 (1987,  3519)";" 4955 (3577,  6334)";"40%"
"2014-12-23";"41";"17536 (14715,  20356)";"228 (154,  302)";" 86947 ( 71529, 102365)";"1096 (708, 1485)";"12556 (8082, 17030)";" 9034 (6084, 11983)";"1875 (1317, 2433)";"2727 (1977,  3478)";" 4909 (3558,  6260)";"40%"
"2014-12-22";"40";"17308 (14560,  20056)";"226 (153,  298)";" 85851 ( 70813, 100889)";"1086 (705, 1467)";"12439 (8053, 16826)";" 8949 (6060, 11838)";"1857 (1312, 2403)";"2702 (1966,  3437)";" 4863 (3540,  6186)";"40%"
"2014-12-21";"39";"17083 (14405,  19760)";"223 (152,  294)";" 84765 ( 70099,  99430)";"1076 (702, 1449)";"12323 (8023, 16623)";" 8865 (6035, 11695)";"1840 (1306, 2374)";"2676 (1956,  3396)";" 4817 (3521,  6113)";"40%"
"2014-12-20";"38";"16859 (14250,  19468)";"221 (152,  291)";" 83689 ( 69388,  97990)";"1066 (700, 1432)";"12208 (7993, 16423)";" 8782 (6010, 11554)";"1823 (1300, 2346)";"2651 (1946,  3356)";" 4772 (3503,  6041)";"40%"
"2014-12-19";"37";"16638 (14096,  19179)";"219 (151,  287)";" 82623 ( 68679,  96567)";"1056 (697, 1415)";"12094 (7963, 16225)";" 8699 (5984, 11414)";"1805 (1294, 2317)";"2626 (1936,  3317)";" 4727 (3484,  5970)";"40%"
"2014-12-18";"36";"16419 (13943,  18894)";"217 (151,  284)";" 81567 ( 67973,  95161)";"1046 (694, 1398)";"11981 (7933, 16029)";" 8618 (5959, 11276)";"1788 (1288, 2289)";"2602 (1925,  3278)";" 4683 (3465,  5900)";"40%"
"2014-12-17";"35";"16201 (13790,  18613)";"215 (150,  280)";" 80521 ( 67269,  93773)";"1036 (692, 1381)";"11869 (7902, 15836)";" 8537 (5934, 11140)";"1772 (1282, 2261)";"2577 (1915,  3239)";" 4639 (3447,  5831)";"40%"
"2014-12-16";"34";"15986 (13638,  18334)";"213 (149,  277)";" 79485 ( 66568,  92401)";"1027 (689, 1364)";"11758 (7871, 15644)";" 8456 (5908, 11005)";"1755 (1276, 2234)";"2553 (1904,  3201)";" 4595 (3428,  5762)";"40%"
"2014-12-15";"33";"15773 (13487,  18060)";"211 (149,  274)";" 78458 ( 65870,  91046)";"1017 (686, 1348)";"11647 (7839, 15456)";" 8377 (5882, 10872)";"1738 (1270, 2207)";"2529 (1894,  3163)";" 4552 (3409,  5694)";"40%"
"2014-12-14";"32";"15562 (13336,  17788)";"209 (148,  270)";" 77441 ( 65175,  89708)";"1007 (683, 1331)";"11538 (7808, 15269)";" 8298 (5856, 10740)";"1722 (1263, 2180)";"2505 (1884,  3126)";" 4509 (3391,  5627)";"40%"
"2014-12-13";"31";"15353 (13186,  17520)";"207 (147,  267)";" 76434 ( 64482,  88386)";" 998 (681, 1315)";"11430 (7776, 15084)";" 8220 (5829, 10610)";"1706 (1257, 2154)";"2481 (1873,  3089)";" 4466 (3372,  5561)";"40%"
"2014-12-12";"30";"15146 (13037,  17255)";"205 (147,  264)";" 75436 ( 63792,  87080)";" 989 (678, 1299)";"11323 (7744, 14902)";" 8142 (5803, 10481)";"1689 (1251, 2128)";"2458 (1863,  3053)";" 4424 (3353,  5495)";"40%"
"2014-12-11";"29";"14941 (12888,  16994)";"203 (146,  261)";" 74447 ( 63105,  85790)";" 979 (675, 1284)";"11216 (7711, 14722)";" 8065 (5777, 10354)";"1673 (1245, 2102)";"2435 (1853,  3017)";" 4382 (3335,  5430)";"40%"
"2014-12-10";"28";"14738 (12740,  16735)";"201 (145,  257)";" 73468 ( 62420,  84516)";" 970 (672, 1268)";"11111 (7679, 14543)";" 7989 (5750, 10229)";"1658 (1239, 2076)";"2412 (1842,  2981)";" 4341 (3316,  5366)";"40%"
"2014-12-09";"27";"14536 (12593,  16480)";"199 (145,  254)";" 72498 ( 61739,  83258)";" 961 (669, 1253)";"11007 (7646, 14367)";" 7914 (5723, 10105)";"1642 (1233, 2051)";"2389 (1832,  2946)";" 4300 (3297,  5303)";"40%"
"2014-12-08";"26";"14337 (12446,  16228)";"198 (144,  251)";" 71537 ( 61060,  82014)";" 952 (666, 1237)";"10903 (7613, 14193)";" 7839 (5696,  9982)";"1626 (1226, 2026)";"2366 (1821,  2911)";" 4259 (3278,  5241)";"40%"
"2014-12-07";"25";"14139 (12300,  15979)";"196 (143,  248)";" 70585 ( 60384,  80787)";" 943 (663, 1222)";"10800 (7579, 14021)";" 7765 (5669,  9861)";"1611 (1220, 2002)";"2344 (1811,  2877)";" 4219 (3260,  5179)";"40%"
"2014-12-06";"24";"13944 (12154,  15733)";"194 (142,  245)";" 69642 ( 59711,  79574)";" 934 (660, 1208)";"10699 (7546, 13852)";" 7692 (5642,  9742)";"1596 (1214, 1977)";"2322 (1800,  2843)";" 4179 (3241,  5118)";"40%"
"2014-12-05";"23";"13750 (12010,  15490)";"192 (142,  242)";" 68708 ( 59041,  78376)";" 925 (657, 1193)";"10598 (7512, 13684)";" 7619 (5614,  9624)";"1580 (1207, 1953)";"2300 (1790,  2810)";" 4140 (3222,  5057)";"40%"
"2014-12-04";"22";"13558 (11866,  15250)";"190 (141,  239)";" 67783 ( 58373,  77192)";" 917 (654, 1179)";"10498 (7478, 13518)";" 7547 (5587,  9507)";"1565 (1201, 1930)";"2278 (1780,  2776)";" 4100 (3203,  4998)";"40%"
"2014-12-03";"21";"13368 (11722,  15013)";"188 (140,  236)";" 66866 ( 57709,  76024)";" 908 (651, 1164)";"10399 (7444, 13354)";" 7475 (5559,  9392)";"1551 (1195, 1906)";"2256 (1769,  2744)";" 4062 (3185,  4939)";"40%"
"2014-12-02";"20";"13179 (11580,  14779)";"187 (140,  233)";" 65959 ( 57048,  74869)";" 899 (648, 1150)";"10301 (7410, 13192)";" 7404 (5531,  9278)";"1536 (1188, 1883)";"2235 (1759,  2711)";" 4023 (3166,  4880)";"40%"
"2014-12-01";"19";"12993 (11438,  14548)";"185 (139,  231)";" 65059 ( 56389,  73729)";" 891 (645, 1136)";"10204 (7375, 13032)";" 7334 (5503,  9165)";"1521 (1182, 1861)";"2214 (1748,  2679)";" 3985 (3147,  4823)";"40%"
"2014-11-30";"18";"12808 (11296,  14320)";"183 (138,  228)";" 64168 ( 55734,  72603)";" 882 (642, 1122)";"10107 (7340, 12874)";" 7265 (5476,  9054)";"1507 (1175, 1838)";"2193 (1738,  2648)";" 3947 (3128,  4766)";"40%"
"2014-11-29";"17";"12625 (11156,  14094)";"181 (138,  225)";" 63286 ( 55081,  71491)";" 874 (639, 1109)";"10012 (7305, 12718)";" 7196 (5447,  8944)";"1492 (1169, 1816)";"2172 (1728,  2617)";" 3910 (3110,  4710)";"40%"
"2014-11-28";"16";"12444 (11016,  13871)";"180 (137,  222)";" 62412 ( 54432,  70392)";" 866 (636, 1095)";" 9917 (7270, 12564)";" 7128 (5419,  8836)";"1478 (1162, 1794)";"2151 (1717,  2586)";" 3873 (3091,  4654)";"40%"
"2014-11-27";"15";"12264 (10877,  13651)";"178 (136,  220)";" 61546 ( 53786,  69307)";" 858 (633, 1082)";" 9823 (7235, 12411)";" 7060 (5391,  8729)";"1464 (1156, 1772)";"2131 (1707,  2555)";" 3836 (3072,  4599)";"40%"
"2014-11-26";"14";"12086 (10738,  13434)";"176 (135,  217)";" 60689 ( 53142,  68235)";" 849 (630, 1069)";" 9730 (7200, 12261)";" 6993 (5363,  8623)";"1450 (1150, 1751)";"2111 (1696,  2525)";" 3799 (3053,  4545)";"40%"
"2014-11-25";"13";"11910 (10601,  13219)";"175 (135,  214)";" 59839 ( 52502,  67176)";" 841 (627, 1056)";" 9638 (7164, 12112)";" 6926 (5334,  8518)";"1436 (1143, 1730)";"2091 (1686,  2495)";" 3763 (3035,  4492)";"40%"
"2014-11-24";"12";"11735 (10464,  13007)";"173 (134,  212)";" 58998 ( 51865,  66131)";" 833 (624, 1043)";" 9547 (7128, 11965)";" 6861 (5306,  8415)";"1423 (1137, 1709)";"2071 (1676,  2466)";" 3727 (3016,  4439)";"40%"
"2014-11-23";"11";"11563 (10327,  12798)";"171 (133,  209)";" 58164 ( 51230,  65098)";" 826 (621, 1031)";" 9456 (7093, 11820)";" 6795 (5277,  8313)";"1409 (1130, 1688)";"2051 (1665,  2437)";" 3692 (2997,  4386)";"40%"
"2014-11-22";"10";"11391 (10192,  12591)";"170 (133,  207)";" 57339 ( 50599,  64078)";" 818 (617, 1018)";" 9367 (7057, 11676)";" 6731 (5249,  8213)";"1396 (1124, 1668)";"2032 (1655,  2408)";" 3657 (2979,  4335)";"40%"
"2014-11-21";"9";"11222 (10057,  12387)";"168 (132,  204)";" 56521 ( 49971,  63071)";" 810 (614, 1006)";" 9278 (7021, 11535)";" 6667 (5220,  8113)";"1382 (1117, 1648)";"2012 (1645,  2380)";" 3622 (2960,  4284)";"40%"
"2014-11-20";"8";"11054 ( 9923,  12185)";"166 (131,  202)";" 55711 ( 49346,  62076)";" 802 (611,  993)";" 9190 (6984, 11395)";" 6603 (5191,  8015)";"1369 (1110, 1628)";"1993 (1634,  2352)";" 3587 (2942,  4233)";"40%"
"2014-11-19";"7";"10887 ( 9789,  11986)";"165 (130,  199)";" 54909 ( 48725,  61093)";" 795 (608,  981)";" 9102 (6948, 11257)";" 6540 (5162,  7918)";"1356 (1104, 1608)";"1974 (1624,  2324)";" 3553 (2923,  4184)";"40%"
"2014-11-18";"6";"10723 ( 9656,  11789)";"163 (130,  197)";" 54114 ( 48106,  60122)";" 787 (605,  970)";" 9016 (6912, 11120)";" 6478 (5134,  7822)";"1343 (1097, 1589)";"1955 (1614,  2297)";" 3519 (2904,  4134)";"40%"
"2014-11-17";"5";"10559 ( 9524,  11594)";"162 (129,  194)";" 53327 ( 47490,  59164)";" 780 (601,  958)";" 8930 (6875, 10985)";" 6416 (5105,  7728)";"1330 (1091, 1570)";"1937 (1603,  2270)";" 3486 (2886,  4086)";"40%"
"2014-11-16";"4";"10398 ( 9393,  11402)";"160 (128,  192)";" 52547 ( 46878,  58217)";" 772 (598,  946)";" 8845 (6838, 10852)";" 6355 (5076,  7634)";"1317 (1084, 1551)";"1918 (1593,  2243)";" 3453 (2867,  4038)";"40%"
"2014-11-15";"3";"10238 ( 9262,  11213)";"159 (127,  190)";" 51775 ( 46269,  57281)";" 765 (595,  935)";" 8761 (6802, 10721)";" 6294 (5047,  7542)";"1305 (1078, 1532)";"1900 (1583,  2217)";" 3420 (2849,  3990)";"40%"
"2014-11-14";"2";"10079 ( 9133,  11025)";"157 (127,  188)";" 51010 ( 45663,  56358)";" 758 (592,  923)";" 8678 (6765, 10591)";" 6234 (5017,  7451)";"1292 (1071, 1514)";"1882 (1572,  2191)";" 3387 (2830,  3944)";"40%"
"2014-11-13";"1";" 9922 ( 9004,  10840)";"156 (126,  185)";" 50253 ( 45060,  55445)";" 750 (589,  912)";" 8595 (6728, 10463)";" 6175 (4988,  7361)";"1280 (1064, 1496)";"1864 (1562,  2165)";" 3355 (2812,  3897)";"40%"
"2014-11-12";"0";" 9766 ( 8875,  10657)";"154 (125,  183)";" 49502 ( 44460,  54544)";" 743 (585,  901)";" 8513 (6691, 10336)";" 6116 (4959,  7273)";"1268 (1058, 1478)";"1846 (1552,  2140)";" 3323 (2794,  3852)";"40%"
"2014-11-11";"-1";" 9612 ( 8748,  10477)";"153 (124,  181)";" 48759 ( 43864,  53654)";" 736 (582,  890)";" 8432 (6654, 10211)";" 6057 (4930,  7185)";"1256 (1051, 1460)";"1828 (1542,  2115)";" 3291 (2775,  3806)";"40%"
"2014-11-10";"-2";" 9460 ( 8621,  10299)";"151 (124,  179)";" 48023 ( 43271,  52775)";" 729 (579,  879)";" 8352 (6616, 10087)";" 6000 (4901,  7098)";"1243 (1044, 1443)";"1811 (1532,  2090)";" 3259 (2757,  3762)";"40%"
"2014-11-09";"-3";" 9308 ( 8495,  10122)";"150 (123,  176)";" 47294 ( 42681,  51907)";" 722 (575,  869)";" 8272 (6579,  9965)";" 5942 (4871,  7013)";"1232 (1038, 1425)";"1793 (1521,  2066)";" 3228 (2738,  3718)";"40%"
"2014-11-08";"-4";" 9159 ( 8369,   9948)";"148 (122,  174)";" 46572 ( 42094,  51049)";" 715 (572,  858)";" 8193 (6542,  9845)";" 5885 (4842,  6929)";"1220 (1031, 1408)";"1776 (1511,  2041)";" 3197 (2720,  3674)";"40%"
"2014-11-07";"-5";" 9010 ( 8245,   9776)";"147 (121,  172)";" 45856 ( 41511,  50202)";" 708 (569,  848)";" 8115 (6504,  9726)";" 5829 (4813,  6846)";"1208 (1024, 1392)";"1759 (1501,  2018)";" 3167 (2702,  3632)";"40%"
"2014-11-06";"-6";" 8864 ( 8121,   9606)";"145 (121,  170)";" 45148 ( 40930,  49365)";" 702 (566,  838)";" 8038 (6467,  9609)";" 5773 (4783,  6764)";"1196 (1018, 1375)";"1742 (1491,  1994)";" 3136 (2684,  3589)";"40%"
"2014-11-05";"-7";" 8718 ( 7997,   9439)";"144 (120,  168)";" 44446 ( 40353,  48539)";" 695 (562,  828)";" 7961 (6429,  9493)";" 5718 (4754,  6682)";"1185 (1011, 1359)";"1726 (1481,  1971)";" 3106 (2665,  3547)";"40%"
"2014-11-04";"-8";" 8574 ( 7875,   9273)";"143 (119,  166)";" 43751 ( 39780,  47723)";" 688 (559,  818)";" 7885 (6392,  9378)";" 5663 (4724,  6602)";"1173 (1004, 1343)";"1709 (1471,  1948)";" 3077 (2647,  3506)";"40%"
"2014-11-03";"-9";" 8431 ( 7753,   9109)";"141 (118,  164)";" 43063 ( 39209,  46916)";" 682 (556,  808)";" 7810 (6354,  9265)";" 5609 (4695,  6524)";"1162 ( 998, 1327)";"1693 (1461,  1925)";" 3047 (2629,  3465)";"40%"
"2014-11-02";"-10";" 8290 ( 7633,   8947)";"140 (118,  162)";" 42381 ( 38642,  46120)";" 675 (552,  798)";" 7735 (6317,  9154)";" 5555 (4665,  6446)";"1151 ( 991, 1311)";"1677 (1450,  1903)";" 3018 (2611,  3425)";"40%"
"2014-11-01";"-11";" 8150 ( 7512,   8788)";"139 (117,  160)";" 41706 ( 38078,  45333)";" 669 (549,  789)";" 7661 (6279,  9044)";" 5502 (4636,  6369)";"1140 ( 984, 1295)";"1661 (1440,  1881)";" 2989 (2593,  3385)";"40%"
"2014-10-31";"-12";" 8011 ( 7393,   8630)";"137 (116,  158)";" 41037 ( 37518,  44556)";" 662 (546,  779)";" 7588 (6241,  8935)";" 5449 (4606,  6293)";"1129 ( 978, 1280)";"1645 (1430,  1859)";" 2960 (2575,  3346)";"40%"
"2014-10-30";"-13";" 7874 ( 7275,   8474)";"136 (115,  156)";" 40374 ( 36961,  43788)";" 656 (542,  770)";" 7515 (6203,  8828)";" 5397 (4576,  6218)";"1118 ( 971, 1265)";"1629 (1420,  1837)";" 2932 (2557,  3307)";"40%"
"2014-10-29";"-14";" 7738 ( 7157,   8319)";"135 (115,  155)";" 39718 ( 36407,  43030)";" 650 (539,  760)";" 7443 (6165,  8722)";" 5345 (4547,  6144)";"1107 ( 964, 1250)";"1613 (1410,  1816)";" 2904 (2539,  3269)";"40%"
"2014-10-28";"-15";" 7603 ( 7040,   8167)";"133 (114,  153)";" 39069 ( 35856,  42281)";" 644 (536,  751)";" 7372 (6127,  8617)";" 5294 (4517,  6071)";"1096 ( 957, 1236)";"1598 (1400,  1795)";" 2876 (2521,  3231)";"40%"
"2014-10-27";"-16";" 7470 ( 6923,   8017)";"132 (113,  151)";" 38425 ( 35309,  41541)";" 637 (532,  742)";" 7302 (6089,  8514)";" 5243 (4487,  5999)";"1086 ( 951, 1221)";"1582 (1390,  1774)";" 2848 (2503,  3194)";"40%"
"2014-10-26";"-17";" 7338 ( 6808,   7868)";"131 (112,  149)";" 37788 ( 34765,  40810)";" 631 (529,  733)";" 7232 (6051,  8412)";" 5193 (4458,  5929)";"1075 ( 944, 1207)";"1567 (1380,  1754)";" 2821 (2485,  3157)";"40%"
"2014-10-25";"-18";" 7207 ( 6693,   7721)";"130 (112,  147)";" 37156 ( 34225,  40087)";" 625 (526,  725)";" 7162 (6013,  8312)";" 5143 (4428,  5859)";"1065 ( 937, 1193)";"1552 (1370,  1734)";" 2794 (2467,  3121)";"40%"
"2014-10-24";"-19";" 7077 ( 6579,   7576)";"128 (111,  146)";" 36531 ( 33688,  39374)";" 619 (522,  716)";" 7094 (5975,  8212)";" 5094 (4398,  5790)";"1054 ( 930, 1179)";"1537 (1360,  1714)";" 2767 (2449,  3085)";"40%"
"2014-10-23";"-20";" 6949 ( 6466,   7432)";"127 (110,  144)";" 35912 ( 33154,  38669)";" 613 (519,  708)";" 7026 (5937,  8115)";" 5045 (4368,  5722)";"1044 ( 923, 1165)";"1522 (1350,  1694)";" 2740 (2431,  3049)";"40%"
"2014-10-22";"-21";" 6822 ( 6354,   7290)";"126 (109,  142)";" 35298 ( 32624,  37973)";" 607 (516,  699)";" 6959 (5899,  8018)";" 4996 (4339,  5654)";"1034 ( 916, 1152)";"1508 (1341,  1675)";" 2714 (2413,  3014)";"40%"
"2014-10-21";"-22";" 6696 ( 6242,   7150)";"125 (109,  141)";" 34691 ( 32097,  37285)";" 602 (512,  691)";" 6892 (5861,  7923)";" 4948 (4309,  5588)";"1024 ( 909, 1138)";"1493 (1331,  1656)";" 2688 (2395,  2980)";"40%"
"2014-10-20";"-23";" 6571 ( 6131,   7012)";"123 (108,  139)";" 34089 ( 31574,  36605)";" 596 (509,  683)";" 6826 (5823,  7829)";" 4901 (4279,  5523)";"1014 ( 902, 1125)";"1479 (1321,  1637)";" 2662 (2377,  2946)";"40%"
"2014-10-19";"-24";" 6448 ( 6021,   6875)";"122 (107,  137)";" 33493 ( 31054,  35933)";" 590 (506,  675)";" 6760 (5784,  7736)";" 4854 (4249,  5459)";"1004 ( 896, 1112)";"1464 (1311,  1618)";" 2636 (2359,  2912)";"40%"
"2014-10-18";"-25";" 6326 ( 5912,   6739)";"121 (106,  136)";" 32903 ( 30537,  35269)";" 584 (502,  667)";" 6695 (5746,  7645)";" 4807 (4219,  5395)";" 994 ( 889, 1099)";"1450 (1301,  1600)";" 2610 (2342,  2879)";"40%"
"2014-10-17";"-26";" 6205 ( 5804,   6605)";"120 (106,  134)";" 32319 ( 30024,  34613)";" 579 (499,  659)";" 6631 (5708,  7554)";" 4761 (4189,  5333)";" 984 ( 881, 1087)";"1436 (1291,  1582)";" 2585 (2324,  2847)";"40%"
"2014-10-16";"-27";" 6085 ( 5696,   6473)";"119 (105,  133)";" 31740 ( 29515,  33965)";" 573 (496,  651)";" 6567 (5669,  7466)";" 4715 (4159,  5271)";" 974 ( 874, 1074)";"1422 (1281,  1564)";" 2560 (2306,  2815)";"40%"
"2014-10-15";"-28";" 5966 ( 5589,   6342)";"118 (104,  131)";" 31167 ( 29009,  33324)";" 568 (492,  643)";" 6504 (5631,  7378)";" 4670 (4129,  5211)";" 965 ( 867, 1062)";"1409 (1271,  1546)";" 2535 (2288,  2783)";"40%"
