"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-04-19";"158";"21359 (11594, 31124)";"23 (12, 34)";"48 (26, 70)";"12 (7, 17)";"27 (15, 39)";"35 (19, 51)";"72 (39, 105)";"35 (19, 51)";" 95 (52, 138)";"35 (19, 51)";"190 (103, 277)";"54 (29, 79)";"23 (12, 34)";"30 (16, 44)";"679 (565, 793)"
"2015-04-18";"157";"21193 (11534, 30852)";"23 (12, 34)";"48 (26, 70)";"12 (7, 17)";"26 (14, 38)";"35 (19, 51)";"71 (39, 103)";"35 (19, 51)";" 94 (51, 137)";"35 (19, 51)";"189 (103, 275)";"54 (29, 79)";"23 (12, 34)";"30 (16, 44)";"675 (562, 788)"
"2015-04-17";"156";"21029 (11476, 30582)";"23 (12, 34)";"47 (26, 68)";"12 (7, 17)";"26 (14, 38)";"35 (19, 51)";"70 (38, 102)";"35 (19, 51)";" 94 (51, 137)";"35 (19, 51)";"187 (102, 272)";"54 (30, 78)";"23 (12, 34)";"29 (16, 42)";"670 (559, 781)"
"2015-04-16";"155";"20865 (11417, 30313)";"23 (13, 33)";"47 (26, 68)";"11 (6, 16)";"26 (14, 38)";"34 (18, 50)";"70 (38, 102)";"34 (18, 50)";" 93 (51, 135)";"34 (18, 50)";"186 (102, 270)";"53 (29, 77)";"23 (13, 33)";"29 (16, 42)";"663 (553, 773)"
"2015-04-15";"154";"20701 (11358, 30044)";"23 (13, 33)";"47 (26, 68)";"11 (6, 16)";"26 (14, 38)";"34 (19, 49)";"69 (38, 100)";"34 (19, 49)";" 92 (50, 134)";"34 (19, 49)";"184 (101, 267)";"53 (29, 77)";"23 (13, 33)";"29 (16, 42)";"659 (550, 768)"
"2015-04-14";"153";"20539 (11301, 29777)";"23 (13, 33)";"46 (25, 67)";"11 (6, 16)";"26 (14, 38)";"34 (19, 49)";"69 (38, 100)";"34 (19, 49)";" 91 (50, 132)";"34 (19, 49)";"183 (101, 265)";"52 (28, 76)";"23 (13, 33)";"29 (16, 42)";"655 (547, 763)"
"2015-04-13";"152";"20377 (11243, 29511)";"22 (12, 32)";"46 (25, 67)";"11 (6, 16)";"25 (14, 36)";"34 (19, 49)";"68 (37,  99)";"34 (19, 49)";" 91 (50, 132)";"34 (19, 49)";"181 (100, 262)";"52 (29, 75)";"22 (12, 32)";"29 (16, 42)";"649 (542, 756)"
"2015-04-12";"151";"20216 (11186, 29246)";"22 (12, 32)";"45 (25, 65)";"11 (6, 16)";"25 (14, 36)";"33 (18, 48)";"68 (38,  98)";"33 (18, 48)";" 90 (50, 130)";"33 (18, 48)";"180 (100, 260)";"52 (29, 75)";"22 (12, 32)";"28 (15, 41)";"642 (537, 747)"
"2015-04-11";"150";"20056 (11130, 28982)";"22 (12, 32)";"45 (25, 65)";"11 (6, 16)";"25 (14, 36)";"33 (18, 48)";"67 (37,  97)";"33 (18, 48)";" 89 (49, 129)";"33 (18, 48)";"178 ( 99, 257)";"51 (28, 74)";"22 (12, 32)";"28 (16, 40)";"637 (533, 741)"
"2015-04-10";"149";"19897 (11074, 28720)";"22 (12, 32)";"45 (25, 65)";"11 (6, 16)";"25 (14, 36)";"33 (18, 48)";"67 (37,  97)";"33 (18, 48)";" 89 (50, 128)";"33 (18, 48)";"177 ( 98, 256)";"51 (29, 73)";"22 (12, 32)";"28 (16, 40)";"636 (533, 739)"
"2015-04-09";"148";"19738 (11018, 28458)";"22 (12, 32)";"44 (24, 64)";"11 (6, 16)";"25 (14, 36)";"33 (19, 47)";"66 (37,  95)";"33 (19, 47)";" 88 (49, 127)";"33 (19, 47)";"176 ( 98, 254)";"50 (28, 72)";"22 (12, 32)";"28 (16, 40)";"631 (529, 733)"
"2015-04-08";"147";"19580 (10963, 28197)";"22 (13, 31)";"44 (25, 63)";"11 (6, 16)";"24 (13, 35)";"32 (18, 46)";"66 (37,  95)";"32 (18, 46)";" 87 (49, 125)";"32 (18, 46)";"174 ( 97, 251)";"50 (28, 72)";"22 (13, 31)";"27 (15, 39)";"623 (522, 724)"
"2015-04-07";"146";"19423 (10908, 27938)";"21 (12, 30)";"44 (25, 63)";"11 (6, 16)";"24 (13, 35)";"32 (18, 46)";"65 (36,  94)";"32 (18, 46)";" 86 (48, 124)";"32 (18, 46)";"173 ( 97, 249)";"50 (28, 72)";"21 (12, 30)";"27 (15, 39)";"618 (519, 717)"
"2015-04-06";"145";"19267 (10854, 27680)";"21 (12, 30)";"43 (24, 62)";"11 (6, 16)";"24 (13, 35)";"32 (18, 46)";"65 (37,  93)";"32 (18, 46)";" 86 (49, 123)";"32 (18, 46)";"171 ( 96, 246)";"49 (28, 70)";"21 (12, 30)";"27 (15, 39)";"614 (516, 712)"
"2015-04-05";"144";"19112 (10800, 27424)";"21 (12, 30)";"43 (24, 62)";"11 (6, 16)";"24 (14, 34)";"32 (18, 46)";"64 (36,  92)";"32 (18, 46)";" 85 (48, 122)";"32 (18, 46)";"170 ( 96, 244)";"49 (28, 70)";"21 (12, 30)";"27 (15, 39)";"611 (514, 708)"
"2015-04-04";"143";"18957 (10746, 27168)";"21 (12, 30)";"43 (25, 61)";"10 (5, 15)";"24 (14, 34)";"31 (17, 45)";"64 (36,  92)";"31 (17, 45)";" 84 (47, 121)";"31 (17, 45)";"169 ( 96, 242)";"48 (27, 69)";"21 (12, 30)";"27 (16, 38)";"604 (508, 700)"
"2015-04-03";"142";"18804 (10693, 26915)";"21 (12, 30)";"42 (24, 60)";"10 (6, 14)";"24 (14, 34)";"31 (18, 44)";"63 (36,  90)";"31 (18, 44)";" 84 (48, 120)";"31 (18, 44)";"167 ( 95, 239)";"48 (27, 69)";"21 (12, 30)";"26 (15, 37)";"599 (504, 694)"
"2015-04-02";"141";"18651 (10640, 26662)";"21 (12, 30)";"42 (24, 60)";"10 (6, 14)";"23 (13, 33)";"31 (18, 44)";"62 (35,  89)";"31 (18, 44)";" 83 (47, 119)";"31 (18, 44)";"166 ( 95, 237)";"48 (28, 68)";"21 (12, 30)";"26 (15, 37)";"595 (502, 688)"
"2015-04-01";"140";"18499 (10588, 26410)";"20 (11, 29)";"42 (24, 60)";"10 (6, 14)";"23 (13, 33)";"31 (18, 44)";"62 (35,  89)";"31 (18, 44)";" 82 (47, 117)";"31 (18, 44)";"165 ( 95, 235)";"47 (27, 67)";"20 (11, 29)";"26 (15, 37)";"590 (498, 682)"
"2015-03-31";"139";"18348 (10535, 26161)";"20 (11, 29)";"41 (23, 59)";"10 (6, 14)";"23 (13, 33)";"30 (17, 43)";"61 (35,  87)";"30 (17, 43)";" 82 (47, 117)";"30 (17, 43)";"163 ( 93, 233)";"47 (27, 67)";"20 (11, 29)";"26 (15, 37)";"583 (492, 674)"
"2015-03-30";"138";"18197 (10483, 25911)";"20 (12, 28)";"41 (24, 58)";"10 (6, 14)";"23 (13, 33)";"30 (17, 43)";"61 (35,  87)";"30 (17, 43)";" 81 (47, 115)";"30 (17, 43)";"162 ( 93, 231)";"46 (26, 66)";"20 (12, 28)";"25 (14, 36)";"579 (489, 669)"
"2015-03-29";"137";"18048 (10431, 25665)";"20 (12, 28)";"41 (24, 58)";"10 (6, 14)";"23 (13, 33)";"30 (17, 43)";"60 (34,  86)";"30 (17, 43)";" 80 (46, 114)";"30 (17, 43)";"161 ( 93, 229)";"46 (27, 65)";"20 (12, 28)";"25 (14, 36)";"576 (487, 665)"
"2015-03-28";"136";"17899 (10380, 25418)";"20 (12, 28)";"40 (23, 57)";"10 (6, 14)";"22 (13, 31)";"30 (18, 42)";"60 (35,  85)";"30 (18, 42)";" 80 (47, 113)";"30 (18, 42)";"159 ( 92, 226)";"46 (27, 65)";"20 (12, 28)";"25 (14, 36)";"572 (484, 660)"
"2015-03-27";"135";"17752 (10329, 25175)";"20 (12, 28)";"40 (23, 57)";"10 (6, 14)";"22 (13, 31)";"29 (17, 41)";"59 (34,  84)";"29 (17, 41)";" 79 (46, 112)";"29 (17, 41)";"158 ( 92, 224)";"45 (26, 64)";"20 (12, 28)";"25 (15, 35)";"565 (478, 652)"
"2015-03-26";"134";"17605 (10278, 24932)";"19 (11, 27)";"40 (24, 56)";"10 (6, 14)";"22 (13, 31)";"29 (17, 41)";"59 (34,  84)";"29 (17, 41)";" 78 (45, 111)";"29 (17, 41)";"157 ( 92, 222)";"45 (26, 64)";"19 (11, 27)";"25 (15, 35)";"561 (475, 647)"
"2015-03-25";"133";"17459 (10227, 24691)";"19 (11, 27)";"39 (23, 55)";"10 (6, 14)";"22 (13, 31)";"29 (17, 41)";"58 (34,  82)";"29 (17, 41)";" 78 (46, 110)";"29 (17, 41)";"155 ( 91, 219)";"45 (27, 63)";"19 (11, 27)";"24 (14, 34)";"556 (472, 640)"
"2015-03-24";"132";"17313 (10176, 24450)";"19 (11, 27)";"39 (23, 55)";"10 (6, 14)";"22 (13, 31)";"29 (17, 41)";"58 (34,  82)";"29 (17, 41)";" 77 (45, 109)";"29 (17, 41)";"154 ( 90, 218)";"44 (26, 62)";"19 (11, 27)";"24 (14, 34)";"553 (470, 636)"
"2015-03-23";"131";"17169 (10126, 24212)";"19 (11, 27)";"39 (23, 55)";" 9 (5, 13)";"21 (12, 30)";"28 (16, 40)";"58 (34,  82)";"28 (16, 40)";" 76 (45, 107)";"28 (16, 40)";"153 ( 90, 216)";"44 (26, 62)";"19 (11, 27)";"24 (14, 34)";"546 (464, 628)"
"2015-03-22";"130";"17026 (10076, 23976)";"19 (11, 27)";"38 (22, 54)";" 9 (5, 13)";"21 (12, 30)";"28 (17, 39)";"57 (34,  80)";"28 (17, 39)";" 76 (45, 107)";"28 (17, 39)";"152 ( 90, 214)";"43 (25, 61)";"19 (11, 27)";"24 (14, 34)";"542 (461, 623)"
"2015-03-21";"129";"16883 (10026, 23740)";"19 (11, 27)";"38 (23, 53)";" 9 (5, 13)";"21 (12, 30)";"28 (17, 39)";"57 (34,  80)";"28 (17, 39)";" 75 (44, 106)";"28 (17, 39)";"150 ( 89, 211)";"43 (26, 60)";"19 (11, 27)";"24 (14, 34)";"539 (459, 619)"
"2015-03-20";"128";"16741 ( 9976, 23506)";"18 (11, 25)";"38 (23, 53)";" 9 (5, 13)";"21 (13, 29)";"28 (17, 39)";"56 (33,  79)";"28 (17, 39)";" 74 (44, 104)";"28 (17, 39)";"149 ( 89, 209)";"43 (26, 60)";"18 (11, 25)";"23 (14, 32)";"533 (454, 612)"
"2015-03-19";"127";"16600 ( 9927, 23273)";"18 (11, 25)";"37 (22, 52)";" 9 (5, 13)";"21 (13, 29)";"27 (16, 38)";"56 (34,  78)";"27 (16, 38)";" 74 (44, 104)";"27 (16, 38)";"148 ( 89, 207)";"42 (25, 59)";"18 (11, 25)";"23 (14, 32)";"527 (449, 605)"
"2015-03-18";"126";"16461 ( 9878, 23044)";"18 (11, 25)";"37 (22, 52)";" 9 (5, 13)";"21 (13, 29)";"27 (16, 38)";"55 (33,  77)";"27 (16, 38)";" 73 (44, 102)";"27 (16, 38)";"147 ( 88, 206)";"42 (25, 59)";"18 (11, 25)";"23 (14, 32)";"524 (447, 601)"
"2015-03-17";"125";"16321 ( 9828, 22814)";"18 (11, 25)";"37 (22, 52)";" 9 (5, 13)";"20 (12, 28)";"27 (16, 38)";"55 (33,  77)";"27 (16, 38)";" 73 (44, 102)";"27 (16, 38)";"145 ( 87, 203)";"42 (25, 59)";"18 (11, 25)";"23 (14, 32)";"521 (445, 597)"
"2015-03-16";"124";"16183 ( 9779, 22587)";"18 (11, 25)";"36 (22, 50)";" 9 (5, 13)";"20 (12, 28)";"27 (16, 38)";"54 (33,  75)";"27 (16, 38)";" 72 (44, 100)";"27 (16, 38)";"144 ( 87, 201)";"41 (25, 57)";"18 (11, 25)";"23 (14, 32)";"516 (441, 591)"
"2015-03-15";"123";"16046 ( 9731, 22361)";"18 (11, 25)";"36 (22, 50)";" 9 (6, 12)";"20 (12, 28)";"26 (16, 36)";"54 (33,  75)";"26 (16, 36)";" 71 (43,  99)";"26 (16, 36)";"143 ( 87, 199)";"41 (25, 57)";"18 (11, 25)";"22 (13, 31)";"510 (436, 584)"
"2015-03-14";"122";"15910 ( 9683, 22137)";"18 (11, 25)";"36 (22, 50)";" 9 (6, 12)";"20 (12, 28)";"26 (16, 36)";"53 (32,  74)";"26 (16, 36)";" 71 (43,  99)";"26 (16, 36)";"142 ( 87, 197)";"41 (25, 57)";"18 (11, 25)";"22 (13, 31)";"508 (435, 581)"
"2015-03-13";"121";"15774 ( 9634, 21914)";"17 (10, 24)";"35 (21, 49)";" 9 (6, 12)";"20 (12, 28)";"26 (16, 36)";"53 (32,  74)";"26 (16, 36)";" 70 (43,  97)";"26 (16, 36)";"140 ( 85, 195)";"40 (24, 56)";"17 (10, 24)";"22 (13, 31)";"501 (429, 573)"
"2015-03-12";"120";"15639 ( 9586, 21692)";"17 (10, 24)";"35 (21, 49)";" 9 (6, 12)";"20 (12, 28)";"26 (16, 36)";"52 (32,  72)";"26 (16, 36)";" 70 (43,  97)";"26 (16, 36)";"139 ( 85, 193)";"40 (25, 55)";"17 (10, 24)";"22 (14, 30)";"499 (428, 570)"
"2015-03-11";"119";"15506 ( 9538, 21474)";"17 (10, 24)";"35 (22, 48)";" 9 (6, 12)";"19 (12, 26)";"26 (16, 36)";"52 (32,  72)";"26 (16, 36)";" 69 (42,  96)";"26 (16, 36)";"138 ( 85, 191)";"40 (25, 55)";"17 (10, 24)";"22 (14, 30)";"496 (426, 566)"
"2015-03-10";"118";"15373 ( 9490, 21256)";"17 (11, 23)";"35 (22, 48)";" 8 (5, 11)";"19 (12, 26)";"25 (15, 35)";"51 (31,  71)";"25 (15, 35)";" 68 (42,  94)";"25 (15, 35)";"137 ( 85, 189)";"39 (24, 54)";"17 (11, 23)";"22 (14, 30)";"488 (419, 557)"
"2015-03-09";"117";"15241 ( 9442, 21040)";"17 (11, 23)";"34 (21, 47)";" 8 (5, 11)";"19 (12, 26)";"25 (15, 35)";"51 (32,  70)";"25 (15, 35)";" 68 (42,  94)";"25 (15, 35)";"136 ( 84, 188)";"39 (24, 54)";"17 (11, 23)";"21 (13, 29)";"485 (417, 553)"
"2015-03-08";"116";"15110 ( 9395, 20825)";"17 (11, 23)";"34 (21, 47)";" 8 (5, 11)";"19 (12, 26)";"25 (16, 34)";"51 (32,  70)";"25 (16, 34)";" 67 (42,  92)";"25 (16, 34)";"134 ( 83, 185)";"39 (24, 54)";"17 (11, 23)";"21 (13, 29)";"482 (415, 549)"
"2015-03-07";"115";"14979 ( 9346, 20612)";"16 (10, 22)";"34 (21, 47)";" 8 (5, 11)";"19 (12, 26)";"25 (16, 34)";"50 (31,  69)";"25 (16, 34)";" 67 (42,  92)";"25 (16, 34)";"133 ( 83, 183)";"38 (24, 52)";"16 (10, 22)";"21 (13, 29)";"477 (411, 543)"
"2015-03-06";"114";"14850 ( 9299, 20401)";"16 (10, 22)";"33 (21, 45)";" 8 (5, 11)";"19 (12, 26)";"25 (16, 34)";"50 (31,  69)";"25 (16, 34)";" 66 (41,  91)";"25 (16, 34)";"132 ( 83, 181)";"38 (24, 52)";"16 (10, 22)";"21 (13, 29)";"474 (409, 539)"
"2015-03-05";"113";"14722 ( 9253, 20191)";"16 (10, 22)";"33 (21, 45)";" 8 (5, 11)";"18 (11, 25)";"24 (15, 33)";"49 (31,  67)";"24 (15, 33)";" 66 (42,  90)";"24 (15, 33)";"131 ( 82, 180)";"38 (24, 52)";"16 (10, 22)";"21 (13, 29)";"468 (404, 532)"
"2015-03-04";"112";"14594 ( 9205, 19983)";"16 (10, 22)";"33 (21, 45)";" 8 (5, 11)";"18 (11, 25)";"24 (15, 33)";"49 (31,  67)";"24 (15, 33)";" 65 (41,  89)";"24 (15, 33)";"130 ( 82, 178)";"37 (23, 51)";"16 (10, 22)";"20 (12, 28)";"464 (401, 527)"
"2015-03-03";"111";"14467 ( 9158, 19776)";"16 (10, 22)";"33 (21, 45)";" 8 (5, 11)";"18 (11, 25)";"24 (15, 33)";"48 (30,  66)";"24 (15, 33)";" 64 (40,  88)";"24 (15, 33)";"129 ( 82, 176)";"37 (23, 51)";"16 (10, 22)";"20 (13, 27)";"461 (399, 523)"
"2015-03-02";"110";"14341 ( 9110, 19572)";"16 (10, 22)";"32 (20, 44)";" 8 (5, 11)";"18 (11, 25)";"24 (15, 33)";"48 (30,  66)";"24 (15, 33)";" 64 (41,  87)";"24 (15, 33)";"128 ( 81, 175)";"37 (24, 50)";"16 (10, 22)";"20 (13, 27)";"459 (398, 520)"
"2015-03-01";"109";"14216 ( 9064, 19368)";"16 (10, 22)";"32 (20, 44)";" 8 (5, 11)";"18 (12, 24)";"23 (14, 32)";"48 (31,  65)";"23 (14, 32)";" 63 (40,  86)";"23 (14, 32)";"127 ( 81, 173)";"36 (23, 49)";"16 (10, 22)";"20 (13, 27)";"453 (393, 513)"
"2015-02-28";"108";"14092 ( 9017, 19167)";"16 (10, 22)";"32 (21, 43)";" 8 (5, 11)";"18 (12, 24)";"23 (15, 31)";"47 (30,  64)";"23 (15, 31)";" 63 (40,  86)";"23 (15, 31)";"125 ( 80, 170)";"36 (23, 49)";"16 (10, 22)";"20 (13, 27)";"450 (391, 509)"
"2015-02-27";"107";"13969 ( 8970, 18968)";"15 (10, 20)";"31 (20, 42)";" 8 (5, 11)";"17 (11, 23)";"23 (15, 31)";"47 (30,  64)";"23 (15, 31)";" 62 (40,  84)";"23 (15, 31)";"124 ( 80, 168)";"36 (23, 49)";"15 (10, 20)";"20 (13, 27)";"444 (386, 502)"
"2015-02-26";"106";"13847 ( 8924, 18770)";"15 (10, 20)";"31 (20, 42)";" 8 (5, 11)";"17 (11, 23)";"23 (15, 31)";"46 (30,  62)";"23 (15, 31)";" 62 (40,  84)";"23 (15, 31)";"123 ( 79, 167)";"35 (22, 48)";"15 (10, 20)";"19 (12, 26)";"440 (383, 497)"
"2015-02-25";"105";"13726 ( 8878, 18574)";"15 (10, 20)";"31 (20, 42)";" 8 (5, 11)";"17 (11, 23)";"23 (15, 31)";"46 (30,  62)";"23 (15, 31)";" 61 (39,  83)";"23 (15, 31)";"122 ( 79, 165)";"35 (23, 47)";"15 (10, 20)";"19 (12, 26)";"438 (381, 495)"
"2015-02-24";"104";"13605 ( 8831, 18379)";"15 (10, 20)";"31 (20, 42)";" 7 (4, 10)";"17 (11, 23)";"22 (14, 30)";"46 (30,  62)";"22 (14, 30)";" 61 (40,  82)";"22 (14, 30)";"121 ( 79, 163)";"35 (23, 47)";"15 (10, 20)";"19 (12, 26)";"433 (377, 489)"
"2015-02-23";"103";"13485 ( 8785, 18185)";"15 (10, 20)";"30 (19, 41)";" 7 (4, 10)";"17 (11, 23)";"22 (14, 30)";"45 (29,  61)";"22 (14, 30)";" 60 (39,  81)";"22 (14, 30)";"120 ( 78, 162)";"34 (22, 46)";"15 (10, 20)";"19 (12, 26)";"428 (373, 483)"
"2015-02-22";"102";"13366 ( 8738, 17994)";"15 (10, 20)";"30 (20, 40)";" 7 (4, 10)";"17 (11, 23)";"22 (14, 30)";"45 (29,  61)";"22 (14, 30)";" 59 (38,  80)";"22 (14, 30)";"119 ( 78, 160)";"34 (22, 46)";"15 (10, 20)";"19 (13, 25)";"426 (372, 480)"
"2015-02-21";"101";"13248 ( 8692, 17804)";"15 (10, 20)";"30 (20, 40)";" 7 (4, 10)";"17 (11, 23)";"22 (14, 30)";"44 (29,  59)";"22 (14, 30)";" 59 (39,  79)";"22 (14, 30)";"118 ( 77, 159)";"34 (22, 46)";"15 (10, 20)";"19 (13, 25)";"424 (371, 477)"
"2015-02-20";"100";"13131 ( 8646, 17616)";"14 ( 9, 19)";"30 (20, 40)";" 7 (5,  9)";"16 (10, 22)";"22 (15, 29)";"44 (29,  59)";"22 (15, 29)";" 58 (38,  78)";"22 (15, 29)";"117 ( 77, 157)";"33 (22, 44)";"14 ( 9, 19)";"18 (12, 24)";"417 (365, 469)"
"2015-02-19";"99";"13015 ( 8601, 17429)";"14 ( 9, 19)";"29 (19, 39)";" 7 (5,  9)";"16 (10, 22)";"21 (14, 28)";"44 (29,  59)";"21 (14, 28)";" 58 (38,  78)";"21 (14, 28)";"116 ( 77, 155)";"33 (22, 44)";"14 ( 9, 19)";"18 (12, 24)";"412 (360, 464)"
"2015-02-18";"98";"12900 ( 8555, 17245)";"14 ( 9, 19)";"29 (19, 39)";" 7 (5,  9)";"16 (11, 21)";"21 (14, 28)";"43 (28,  58)";"21 (14, 28)";" 57 (38,  76)";"21 (14, 28)";"115 ( 76, 154)";"33 (22, 44)";"14 ( 9, 19)";"18 (12, 24)";"409 (358, 460)"
"2015-02-17";"97";"12785 ( 8509, 17061)";"14 ( 9, 19)";"29 (19, 39)";" 7 (5,  9)";"16 (11, 21)";"21 (14, 28)";"43 (29,  57)";"21 (14, 28)";" 57 (38,  76)";"21 (14, 28)";"114 ( 76, 152)";"33 (22, 44)";"14 ( 9, 19)";"18 (12, 24)";"408 (358, 458)"
"2015-02-16";"96";"12672 ( 8464, 16880)";"14 ( 9, 19)";"29 (20, 38)";" 7 (5,  9)";"16 (11, 21)";"21 (14, 28)";"42 (28,  56)";"21 (14, 28)";" 56 (37,  75)";"21 (14, 28)";"113 ( 76, 150)";"32 (21, 43)";"14 ( 9, 19)";"18 (12, 24)";"404 (355, 453)"
"2015-02-15";"95";"12559 ( 8418, 16700)";"14 ( 9, 19)";"28 (19, 37)";" 7 (5,  9)";"16 (11, 21)";"21 (14, 28)";"42 (28,  56)";"21 (14, 28)";" 56 (38,  74)";"21 (14, 28)";"112 ( 75, 149)";"32 (21, 43)";"14 ( 9, 19)";"18 (12, 24)";"402 (354, 450)"
"2015-02-14";"94";"12447 ( 8373, 16521)";"14 (10, 18)";"28 (19, 37)";" 7 (5,  9)";"16 (11, 21)";"21 (14, 28)";"42 (28,  56)";"21 (14, 28)";" 55 (37,  73)";"21 (14, 28)";"111 ( 75, 147)";"32 (22, 42)";"14 (10, 18)";"17 (11, 23)";"399 (351, 447)"
"2015-02-13";"93";"12336 ( 8328, 16344)";"14 (10, 18)";"28 (19, 37)";" 7 (5,  9)";"15 (10, 20)";"20 (13, 27)";"41 (28,  54)";"20 (13, 27)";" 55 (37,  73)";"20 (13, 27)";"110 ( 74, 146)";"31 (21, 41)";"14 (10, 18)";"17 (11, 23)";"392 (345, 439)"
"2015-02-12";"92";"12226 ( 8283, 16169)";"13 ( 9, 17)";"28 (19, 37)";" 7 (5,  9)";"15 (10, 20)";"20 (13, 27)";"41 (28,  54)";"20 (13, 27)";" 54 (36,  72)";"20 (13, 27)";"109 ( 74, 144)";"31 (21, 41)";"13 ( 9, 17)";"17 (11, 23)";"388 (342, 434)"
"2015-02-11";"91";"12116 ( 8237, 15995)";"13 ( 9, 17)";"27 (18, 36)";" 7 (5,  9)";"15 (10, 20)";"20 (14, 26)";"41 (28,  54)";"20 (14, 26)";" 54 (37,  71)";"20 (14, 26)";"108 ( 73, 143)";"31 (21, 41)";"13 ( 9, 17)";"17 (12, 22)";"386 (341, 431)"
"2015-02-10";"90";"12008 ( 8192, 15824)";"13 ( 9, 17)";"27 (18, 36)";" 7 (5,  9)";"15 (10, 20)";"20 (14, 26)";"40 (27,  53)";"20 (14, 26)";" 53 (36,  70)";"20 (14, 26)";"107 ( 73, 141)";"31 (21, 41)";"13 ( 9, 17)";"17 (12, 22)";"383 (338, 428)"
"2015-02-09";"89";"11900 ( 8147, 15653)";"13 ( 9, 17)";"27 (19, 35)";" 7 (5,  9)";"15 (10, 20)";"20 (14, 26)";"40 (27,  53)";"20 (14, 26)";" 53 (36,  70)";"20 (14, 26)";"106 ( 73, 139)";"30 (20, 40)";"13 ( 9, 17)";"17 (12, 22)";"381 (337, 425)"
