"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2015-01-26";"75";" 73241 (39428, 107055)";" 1394 (  216,  2573)";" 380892 (183533,  578252)";"  7333 (   650,  14015)";" 84463 (  7140, 161787)";" 55649 (  8365, 102932)";"10595 ( 2308,  18882)";"16561 ( 4560,  28562)";" 29810 ( 8208,  51412)";"40%"
"2015-01-25";"74";" 71847 (39206, 104488)";" 1366 (  223,  2509)";" 373559 (182851,  564268)";"  7183 (   698,  13668)";" 82733 (  7688, 157779)";" 54513 (  8672, 100353)";"10381 ( 2354,  18407)";"16223 ( 4589,  27858)";" 29202 ( 8260,  50144)";"40%"
"2015-01-24";"73";" 70481 (38976, 101986)";" 1338 (  231,  2446)";" 366377 (182122,  550631)";"  7036 (   743,  13328)";" 81038 (  8216, 153861)";" 53401 (  8966,  97835)";"10171 ( 2398,  17943)";"15893 ( 4615,  27170)";" 28607 ( 8308,  48906)";"40%"
"2015-01-23";"72";" 69143 (38739,  99546)";" 1311 (  238,  2384)";" 359341 (181348,  537334)";"  6891 (   787,  12996)";" 79378 (  8725, 150031)";" 52312 (  9246,  95377)";" 9965 ( 2439,  17491)";"15569 ( 4640,  26499)";" 28025 ( 8351,  47698)";"40%"
"2015-01-22";"71";" 67832 (38495,  97168)";" 1284 (  244,  2324)";" 352450 (180530,  524369)";"  6750 (   829,  12671)";" 77751 (  9215, 146288)";" 51246 (  9513,  92978)";" 9764 ( 2478,  17050)";"15253 ( 4662,  25843)";" 27455 ( 8391,  46518)";"40%"
"2015-01-21";"70";" 66548 (38245,  94850)";" 1258 (  250,  2266)";" 345700 (179671,  511728)";"  6612 (   870,  12354)";" 76158 (  9685, 142631)";" 50203 (  9768,  90637)";" 9568 ( 2515,  16620)";"14943 ( 4681,  25204)";" 26897 ( 8426,  45367)";"40%"
"2015-01-20";"69";" 65290 (37989,  92591)";" 1232 (  256,  2209)";" 339088 (178771,  499404)";"  6476 (   908,  12045)";" 74598 ( 10137, 139059)";" 49181 ( 10010,  88353)";" 9375 ( 2549,  16201)";"14639 ( 4699,  24580)";" 26350 ( 8458,  44243)";"40%"
"2015-01-19";"68";" 64057 (37726,  90388)";" 1207 (  262,  2153)";" 332611 (177833,  487389)";"  6344 (   946,  11742)";" 73071 ( 10571, 135571)";" 48182 ( 10240,  86124)";" 9187 ( 2581,  15793)";"14342 ( 4714,  23970)";" 25816 ( 8485,  43147)";"40%"
"2015-01-18";"67";" 62850 (37458,  88241)";" 1183 (  267,  2098)";" 326267 (176858,  475677)";"  6214 (   981,  11447)";" 71575 ( 10986, 132164)";" 47204 ( 10457,  83950)";" 9003 ( 2611,  15394)";"14052 ( 4727,  23376)";" 25293 ( 8509,  42077)";"40%"
"2015-01-17";"66";" 61667 (37185,  86149)";" 1159 (  272,  2045)";" 320053 (175847,  464259)";"  6087 (  1015,  11159)";" 70111 ( 11383, 128839)";" 46247 ( 10663,  81830)";" 8822 ( 2638,  15006)";"13767 ( 4738,  22797)";" 24781 ( 8529,  41034)";"40%"
"2015-01-16";"65";" 60508 (36907,  84109)";" 1136 (  277,  1994)";" 313966 (174803,  453130)";"  5963 (  1048,  10877)";" 68677 ( 11762, 125593)";" 45310 ( 10858,  79763)";" 8646 ( 2664,  14628)";"13489 ( 4747,  22231)";" 24280 ( 8545,  40016)";"40%"
"2015-01-15";"64";" 59372 (36624,  82121)";" 1113 (  282,  1943)";" 308004 (173726,  442281)";"  5841 (  1079,  10603)";" 67274 ( 12123, 122425)";" 44394 ( 11041,  77747)";" 8474 ( 2688,  14260)";"13217 ( 4754,  21680)";" 23790 ( 8557,  39023)";"40%"
"2015-01-14";"63";" 58260 (36336,  80183)";" 1090 (  286,  1894)";" 302163 (172619,  431707)";"  5722 (  1108,  10335)";" 65901 ( 12468, 119334)";" 43497 ( 11213,  75782)";" 8305 ( 2709,  13901)";"12951 ( 4759,  21142)";" 23311 ( 8566,  38056)";"40%"
"2015-01-13";"62";" 57170 (36045,  78295)";" 1068 (  290,  1846)";" 296441 (171483,  421400)";"  5605 (  1136,  10074)";" 64557 ( 12795, 116318)";" 42620 ( 11374,  73866)";" 8140 ( 2729,  13551)";"12690 ( 4762,  20618)";" 22842 ( 8572,  37112)";"40%"
"2015-01-12";"61";" 56102 (35749,  76454)";" 1047 (  294,  1800)";" 290836 (170319,  411354)";"  5491 (  1163,   9819)";" 63241 ( 13106, 113376)";" 41762 ( 11525,  71998)";" 7978 ( 2747,  13210)";"12435 ( 4764,  20107)";" 22383 ( 8575,  36192)";"40%"
"2015-01-11";"60";" 55055 (35450,  74660)";" 1026 (  297,  1754)";" 285346 (169128,  401563)";"  5379 (  1188,   9570)";" 61954 ( 13401, 110507)";" 40922 ( 11666,  70178)";" 7821 ( 2763,  12878)";"12186 ( 4763,  19608)";" 21934 ( 8574,  35295)";"40%"
"2015-01-10";"59";" 54029 (35147,  72911)";" 1005 (  300,  1710)";" 279966 (167913,  392020)";"  5270 (  1212,   9328)";" 60695 ( 13680, 107709)";" 40101 ( 11797,  68405)";" 7666 ( 2778,  12555)";"11942 ( 4761,  19123)";" 21495 ( 8570,  34421)";"40%"
"2015-01-09";"58";" 53024 (34842,  71207)";"  985 (  303,  1667)";" 274697 (166674,  382719)";"  5163 (  1234,   9092)";" 59462 ( 13944, 104981)";" 39298 ( 11918,  66677)";" 7515 ( 2790,  12240)";"11703 ( 4757,  18649)";" 21066 ( 8563,  33568)";"40%"
"2015-01-08";"57";" 52039 (34533,  69546)";"  965 (  306,  1625)";" 269534 (165413,  373654)";"  5058 (  1255,   8861)";" 58256 ( 14192, 102321)";" 38512 ( 12030,  64993)";" 7367 ( 2801,  11933)";"11470 ( 4752,  18188)";" 20646 ( 8553,  32738)";"40%"
"2015-01-07";"56";" 51074 (34222,  67926)";"  946 (  308,  1584)";" 264475 (164132,  364819)";"  4956 (  1275,   8637)";" 57077 ( 14426,  99728)";" 37743 ( 12133,  63353)";" 7223 ( 2811,  11635)";"11241 ( 4745,  17738)";" 20235 ( 8541,  31929)";"40%"
"2015-01-06";"55";" 50128 (33908,  66348)";"  927 (  311,  1544)";" 259519 (162830,  356209)";"  4856 (  1294,   8418)";" 55923 ( 14645,  97200)";" 36991 ( 12228,  61755)";" 7082 ( 2819,  11344)";"11018 ( 4736,  17300)";" 19833 ( 8525,  31140)";"40%"
"2015-01-05";"54";" 49201 (33592,  64810)";"  909 (  313,  1505)";" 254664 (161510,  347817)";"  4758 (  1311,   8204)";" 54794 ( 14851,  94737)";" 36256 ( 12313,  60198)";" 6943 ( 2826,  11061)";"10800 ( 4726,  16873)";" 19440 ( 8507,  30372)";"40%"
"2015-01-04";"53";" 48292 (33274,  63310)";"  891 (  315,  1467)";" 249906 (160173,  339638)";"  4662 (  1327,   7997)";" 53689 ( 15043,  92336)";" 35536 ( 12391,  58682)";" 6808 ( 2831,  10785)";"10586 ( 4715,  16457)";" 19055 ( 8487,  29623)";"40%"
"2015-01-03";"52";" 47401 (32955,  61848)";"  873 (  316,  1430)";" 245244 (158820,  331667)";"  4568 (  1343,   7794)";" 52609 ( 15221,  89997)";" 34833 ( 12460,  57205)";" 6676 ( 2835,  10517)";"10377 ( 4702,  16052)";" 18679 ( 8464,  28894)";"40%"
"2015-01-02";"51";" 46528 (32633,  60423)";"  856 (  318,  1394)";" 240675 (157453,  323898)";"  4477 (  1357,   7597)";" 51552 ( 15387,  87718)";" 34145 ( 12522,  55768)";" 6547 ( 2838,  10255)";"10173 ( 4688,  15657)";" 18311 ( 8439,  28183)";"40%"
"2015-01-01";"50";" 45672 (32310,  59034)";"  839 (  319,  1359)";" 236199 (156071,  316326)";"  4387 (  1369,   7405)";" 50519 ( 15540,  85498)";" 33472 ( 12577,  54367)";" 6420 ( 2839,  10001)";" 9973 ( 4673,  15273)";" 17951 ( 8411,  27491)";"40%"
"2014-12-31";"49";" 44833 (31986,  57680)";"  823 (  320,  1325)";" 231812 (154677,  308947)";"  4299 (  1381,   7217)";" 49508 ( 15681,  83335)";" 32814 ( 12624,  53004)";" 6296 ( 2839,   9753)";" 9778 ( 4657,  14898)";" 17600 ( 8382,  26817)";"40%"
"2014-12-30";"48";" 44011 (31661,  56360)";"  806 (  321,  1292)";" 227513 (153271,  301754)";"  4213 (  1392,   7035)";" 48519 ( 15811,  81228)";" 32170 ( 12664,  51676)";" 6175 ( 2838,   9512)";" 9586 ( 4639,  14534)";" 17255 ( 8350,  26161)";"40%"
"2014-12-29";"47";" 43204 (31335,  55074)";"  791 (  322,  1260)";" 223299 (151855,  294744)";"  4130 (  1402,   6857)";" 47552 ( 15929,  79176)";" 31541 ( 12698,  50383)";" 6057 ( 2836,   9277)";" 9399 ( 4620,  14178)";" 16919 ( 8317,  25521)";"40%"
"2014-12-28";"46";" 42414 (31008,  53819)";"  775 (  322,  1228)";" 219169 (150428,  287911)";"  4048 (  1411,   6684)";" 46606 ( 16036,  77177)";" 30925 ( 12725,  49125)";" 5941 ( 2833,   9049)";" 9216 ( 4601,  13832)";" 16590 ( 8281,  24898)";"40%"
"2014-12-27";"45";" 41638 (30681,  52596)";"  760 (  323,  1198)";" 215122 (148993,  281250)";"  3967 (  1419,   6516)";" 45681 ( 16132,  75231)";" 30323 ( 12746,  47900)";" 5828 ( 2829,   8827)";" 9038 ( 4580,  13495)";" 16268 ( 8244,  24292)";"40%"
"2014-12-26";"44";" 40878 (30353,  51403)";"  745 (  323,  1168)";" 211155 (147551,  274758)";"  3889 (  1426,   6352)";" 44777 ( 16218,  73335)";" 29734 ( 12761,  46707)";" 5717 ( 2824,   8610)";" 8863 ( 4558,  13167)";" 15953 ( 8205,  23701)";"40%"
"2014-12-25";"43";" 40133 (30025,  50240)";"  731 (  323,  1139)";" 207266 (146101,  268430)";"  3812 (  1432,   6192)";" 43892 ( 16294,  71490)";" 29158 ( 12770,  45546)";" 5609 ( 2818,   8400)";" 8692 ( 4536,  12848)";" 15645 ( 8164,  23126)";"40%"
"2014-12-24";"42";" 39402 (29697,  49106)";"  717 (  323,  1110)";" 203454 (144645,  262262)";"  3737 (  1438,   6036)";" 43027 ( 16361,  69693)";" 28594 ( 12774,  44415)";" 5503 ( 2811,   8194)";" 8524 ( 4512,  12536)";" 15344 ( 8122,  22565)";"40%"
"2014-12-23";"41";" 38685 (29368,  48001)";"  703 (  323,  1083)";" 199717 (143184,  256249)";"  3664 (  1442,   5885)";" 42181 ( 16418,  67943)";" 28043 ( 12772,  43315)";" 5399 ( 2803,   7995)";" 8361 ( 4488,  12233)";" 15049 ( 8078,  22020)";"40%"
"2014-12-22";"40";" 37981 (29040,  46923)";"  690 (  323,  1056)";" 196053 (141719,  250387)";"  3592 (  1446,   5737)";" 41353 ( 16466,  66240)";" 27505 ( 12765,  42244)";" 5298 ( 2795,   7801)";" 8201 ( 4463,  11938)";" 14761 ( 8033,  21489)";"40%"
"2014-12-21";"39";" 37292 (28712,  45871)";"  676 (  323,  1030)";" 192461 (140250,  244673)";"  3522 (  1449,   5594)";" 40544 ( 16506,  64582)";" 26978 ( 12754,  41201)";" 5199 ( 2786,   7611)";" 8044 ( 4437,  11651)";" 14479 ( 7987,  20971)";"40%"
"2014-12-20";"38";" 36615 (28385,  44846)";"  664 (  322,  1005)";" 188939 (138777,  239101)";"  3453 (  1452,   5454)";" 39752 ( 16538,  62967)";" 26462 ( 12737,  40187)";" 5102 ( 2776,   7427)";" 7891 ( 4411,  11371)";" 14204 ( 7939,  20468)";"40%"
"2014-12-19";"37";" 35952 (28058,  43846)";"  651 (  322,   980)";" 185486 (137303,  233670)";"  3386 (  1453,   5318)";" 38979 ( 16561,  61396)";" 25958 ( 12717,  39199)";" 5007 ( 2765,   7248)";" 7741 ( 4384,  11099)";" 13934 ( 7891,  19977)";"40%"
"2014-12-18";"36";" 35301 (27731,  42870)";"  639 (  321,   956)";" 182101 (135827,  228374)";"  3320 (  1455,   5186)";" 38222 ( 16577,  59866)";" 25465 ( 12692,  38238)";" 4914 ( 2753,   7074)";" 7595 ( 4356,  10833)";" 13670 ( 7841,  19500)";"40%"
"2014-12-17";"35";" 34662 (27405,  41919)";"  627 (  320,   933)";" 178780 (134350,  223211)";"  3256 (  1455,   5057)";" 37481 ( 16585,  58377)";" 24982 ( 12663,  37302)";" 4823 ( 2741,   6904)";" 7451 ( 4328,  10575)";" 13412 ( 7790,  19035)";"40%"
"2014-12-16";"34";" 34036 (27080,  40991)";"  615 (  319,   910)";" 175524 (132872,  218177)";"  3193 (  1455,   4932)";" 36757 ( 16586,  56928)";" 24511 ( 12629,  36392)";" 4734 ( 2729,   6739)";" 7311 ( 4299,  10323)";" 13160 ( 7738,  18582)";"40%"
"2014-12-15";"33";" 33421 (26756,  40086)";"  603 (  318,   888)";" 172331 (131395,  213267)";"  3132 (  1454,   4809)";" 36049 ( 16581,  55518)";" 24049 ( 12593,  35506)";" 4647 ( 2716,   6578)";" 7174 ( 4269,  10079)";" 12913 ( 7685,  18141)";"40%"
"2014-12-14";"32";" 32818 (26433,  39203)";"  592 (  317,   866)";" 169200 (129919,  208480)";"  3072 (  1453,   4691)";" 35357 ( 16569,  54145)";" 23598 ( 12552,  34643)";" 4562 ( 2702,   6422)";" 7040 ( 4240,   9840)";" 12672 ( 7631,  17712)";"40%"
"2014-12-13";"31";" 32226 (26111,  38341)";"  581 (  316,   845)";" 166128 (128444,  203812)";"  3013 (  1451,   4575)";" 34680 ( 16551,  52808)";" 23156 ( 12509,  33804)";" 4479 ( 2688,   6270)";" 6909 ( 4209,   9608)";" 12436 ( 7577,  17294)";"40%"
"2014-12-12";"30";" 31645 (25790,  37501)";"  570 (  315,   825)";" 163115 (126971,  199259)";"  2955 (  1448,   4462)";" 34017 ( 16527,  51508)";" 22724 ( 12462,  32987)";" 4397 ( 2673,   6121)";" 6780 ( 4179,   9382)";" 12205 ( 7522,  16888)";"40%"
"2014-12-11";"29";" 31075 (25470,  36681)";"  559 (  314,   805)";" 160160 (125500,  194819)";"  2899 (  1446,   4353)";" 33369 ( 16497,  50242)";" 22302 ( 12412,  32192)";" 4317 ( 2658,   5977)";" 6655 ( 4148,   9162)";" 11979 ( 7466,  16491)";"40%"
"2014-12-10";"28";" 30516 (25152,  35880)";"  549 (  312,   786)";" 157260 (124032,  190489)";"  2844 (  1442,   4246)";" 32736 ( 16461,  49010)";" 21888 ( 12359,  31418)";" 4239 ( 2642,   5837)";" 6532 ( 4116,   8948)";" 11757 ( 7409,  16106)";"40%"
"2014-12-09";"27";" 29967 (24835,  35099)";"  539 (  311,   767)";" 154416 (122567,  186265)";"  2791 (  1438,   4143)";" 32116 ( 16421,  47812)";" 21484 ( 12303,  30665)";" 4163 ( 2626,   5700)";" 6412 ( 4085,   8739)";" 11541 ( 7352,  15730)";"40%"
"2014-12-08";"26";" 29428 (24519,  34337)";"  529 (  309,   749)";" 151626 (121107,  182144)";"  2738 (  1434,   4042)";" 31510 ( 16375,  46645)";" 21088 ( 12244,  29932)";" 4088 ( 2610,   5567)";" 6294 ( 4052,   8536)";" 11329 ( 7294,  15364)";"40%"
"2014-12-07";"25";" 28899 (24205,  33594)";"  519 (  308,   731)";" 148888 (119650,  178125)";"  2686 (  1430,   3943)";" 30917 ( 16325,  45509)";" 20701 ( 12184,  29218)";" 4015 ( 2593,   5437)";" 6179 ( 4020,   8338)";" 11122 ( 7236,  15008)";"40%"
"2014-12-06";"24";" 28380 (23892,  32868)";"  510 (  306,   714)";" 146201 (118198,  174204)";"  2636 (  1425,   3848)";" 30337 ( 16270,  44404)";" 20322 ( 12120,  28524)";" 3944 ( 2576,   5311)";" 6066 ( 3988,   8145)";" 10920 ( 7178,  14661)";"40%"
"2014-12-05";"23";" 27870 (23581,  32159)";"  501 (  304,   697)";" 143565 (116751,  170379)";"  2587 (  1419,   3755)";" 29770 ( 16210,  43329)";" 19952 ( 12055,  27848)";" 3874 ( 2558,   5189)";" 5956 ( 3955,   7958)";" 10721 ( 7119,  14324)";"40%"
"2014-12-04";"22";" 27370 (23271,  31468)";"  491 (  303,   680)";" 140978 (115309,  166647)";"  2539 (  1413,   3664)";" 29215 ( 16147,  42282)";" 19589 ( 11987,  27191)";" 3805 ( 2541,   5069)";" 5848 ( 3922,   7775)";" 10527 ( 7060,  13995)";"40%"
"2014-12-03";"21";" 26878 (22963,  30793)";"  483 (  301,   664)";" 138439 (113872,  163006)";"  2492 (  1407,   3576)";" 28672 ( 16080,  41264)";" 19234 ( 11918,  26550)";" 3738 ( 2523,   4953)";" 5743 ( 3889,   7597)";" 10337 ( 7000,  13675)";"40%"
"2014-12-02";"20";" 26396 (22657,  30134)";"  474 (  299,   649)";" 135947 (112442,  159453)";"  2446 (  1401,   3490)";" 28141 ( 16009,  40273)";" 18887 ( 11846,  25927)";" 3672 ( 2505,   4840)";" 5640 ( 3856,   7424)";" 10151 ( 6940,  13363)";"40%"
"2014-12-01";"19";" 25922 (22353,  29491)";"  465 (  297,   634)";" 133502 (111018,  155986)";"  2401 (  1394,   3407)";" 27621 ( 15934,  39308)";" 18547 ( 11773,  25321)";" 3608 ( 2486,   4729)";" 5539 ( 3822,   7255)";"  9970 ( 6880,  13059)";"40%"
"2014-11-30";"18";" 25456 (22050,  28863)";"  457 (  295,   619)";" 131101 (109600,  152602)";"  2356 (  1387,   3325)";" 27113 ( 15857,  38369)";" 18214 ( 11698,  24730)";" 3545 ( 2467,   4622)";" 5440 ( 3789,   7091)";"  9792 ( 6820,  12764)";"40%"
"2014-11-29";"17";" 24999 (21749,  28249)";"  449 (  293,   604)";" 128745 (108189,  149301)";"  2313 (  1380,   3246)";" 26616 ( 15776,  37456)";" 17889 ( 11622,  24156)";" 3483 ( 2449,   4518)";" 5343 ( 3755,   6931)";"  9617 ( 6759,  12476)";"40%"
"2014-11-28";"16";" 24550 (21451,  27650)";"  441 (  291,   590)";" 126432 (106785,  146078)";"  2271 (  1373,   3169)";" 26129 ( 15692,  36566)";" 17570 ( 11544,  23596)";" 3423 ( 2430,   4416)";" 5248 ( 3721,   6775)";"  9447 ( 6699,  12195)";"40%"
"2014-11-27";"15";" 24110 (21154,  27066)";"  433 (  289,   577)";" 124161 (105389,  142932)";"  2230 (  1365,   3095)";" 25653 ( 15605,  35701)";" 17258 ( 11465,  23052)";" 3364 ( 2410,   4317)";" 5156 ( 3688,   6623)";"  9280 ( 6638,  11922)";"40%"
"2014-11-26";"14";" 23677 (20859,  26495)";"  425 (  287,   564)";" 121931 (103999,  139862)";"  2189 (  1357,   3022)";" 25187 ( 15516,  34859)";" 16953 ( 11385,  22522)";" 3306 ( 2391,   4220)";" 5065 ( 3654,   6476)";"  9117 ( 6577,  11656)";"40%"
"2014-11-25";"13";" 23251 (20565,  25937)";"  418 (  285,   551)";" 119741 (102618,  136865)";"  2150 (  1349,   2951)";" 24731 ( 15424,  34039)";" 16655 ( 11303,  22006)";" 3249 ( 2372,   4127)";" 4976 ( 3620,   6332)";"  8957 ( 6516,  11397)";"40%"
"2014-11-24";"12";" 22833 (20274,  25392)";"  411 (  283,   538)";" 117592 (101244,  133939)";"  2111 (  1340,   2882)";" 24285 ( 15330,  33241)";" 16362 ( 11220,  21504)";" 3194 ( 2352,   4035)";" 4889 ( 3586,   6191)";"  8800 ( 6455,  11145)";"40%"
"2014-11-23";"11";" 22423 (19985,  24860)";"  403 (  281,   526)";" 115481 ( 99878,  131083)";"  2073 (  1332,   2814)";" 23849 ( 15233,  32464)";" 16076 ( 11137,  21015)";" 3139 ( 2332,   3946)";" 4804 ( 3553,   6055)";"  8647 ( 6395,  10899)";"40%"
"2014-11-22";"10";" 22019 (19698,  24340)";"  396 (  279,   514)";" 113407 ( 98521,  128294)";"  2036 (  1323,   2749)";" 23421 ( 15135,  31708)";" 15795 ( 11052,  20539)";" 3086 ( 2313,   3859)";" 4720 ( 3519,   5922)";"  8497 ( 6334,  10659)";"40%"
"2014-11-21";"9";" 21623 (19413,  23833)";"  390 (  277,   503)";" 111371 ( 97172,  125571)";"  2000 (  1314,   2685)";" 23003 ( 15034,  30972)";" 15521 ( 10967,  20075)";" 3034 ( 2293,   3775)";" 4639 ( 3485,   5792)";"  8350 ( 6273,  10426)";"40%"
"2014-11-20";"8";" 21233 (19130,  23337)";"  383 (  274,   491)";" 109371 ( 95831,  122912)";"  1964 (  1305,   2623)";" 22594 ( 14932,  30256)";" 15252 ( 10881,  19624)";" 2983 ( 2273,   3693)";" 4559 ( 3452,   5666)";"  8206 ( 6213,  10199)";"40%"
"2014-11-19";"7";" 20850 (18849,  22852)";"  376 (  272,   480)";" 107407 ( 94499,  120315)";"  1930 (  1296,   2563)";" 22194 ( 14828,  29559)";" 14989 ( 10794,  19185)";" 2933 ( 2253,   3613)";" 4480 ( 3418,   5543)";"  8065 ( 6152,   9977)";"40%"
"2014-11-18";"6";" 20474 (18570,  22378)";"  370 (  270,   470)";" 105478 ( 93176,  117780)";"  1896 (  1287,   2504)";" 21801 ( 14722,  28880)";" 14732 ( 10706,  18757)";" 2884 ( 2233,   3535)";" 4404 ( 3384,   5423)";"  7927 ( 6092,   9762)";"40%"
"2014-11-17";"5";" 20104 (18293,  21916)";"  363 (  268,   459)";" 103582 ( 91861,  115303)";"  1862 (  1277,   2447)";" 21418 ( 14616,  28220)";" 14479 ( 10618,  18340)";" 2836 ( 2213,   3459)";" 4329 ( 3351,   5306)";"  7792 ( 6032,   9552)";"40%"
"2014-11-16";"4";" 19741 (18018,  21464)";"  357 (  265,   449)";" 101720 ( 90555,  112885)";"  1830 (  1268,   2391)";" 21042 ( 14507,  27577)";" 14232 ( 10530,  17935)";" 2789 ( 2192,   3385)";" 4255 ( 3318,   5193)";"  7659 ( 5972,   9347)";"40%"
"2014-11-15";"3";" 19384 (17745,  21022)";"  351 (  263,   439)";"  99890 ( 89258,  110522)";"  1798 (  1258,   2337)";" 20674 ( 14398,  26951)";" 13990 ( 10441,  17540)";" 2742 ( 2172,   3313)";" 4183 ( 3284,   5082)";"  7530 ( 5912,   9147)";"40%"
"2014-11-14";"2";" 19033 (17475,  20590)";"  345 (  261,   430)";"  98093 ( 87971,  108214)";"  1766 (  1248,   2284)";" 20314 ( 14287,  26341)";" 13753 ( 10352,  17155)";" 2697 ( 2152,   3242)";" 4113 ( 3251,   4974)";"  7403 ( 5852,   8953)";"40%"
"2014-11-13";"1";" 18687 (17206,  20169)";"  339 (  259,   420)";"  96326 ( 86692,  105960)";"  1736 (  1239,   2233)";" 19962 ( 14176,  25748)";" 13521 ( 10262,  16780)";" 2653 ( 2132,   3174)";" 4044 ( 3218,   4869)";"  7278 ( 5793,   8764)";"40%"
"2014-11-12";"0";" 18348 (16940,  19756)";"  334 (  256,   411)";"  94590 ( 85423,  103758)";"  1706 (  1229,   2183)";" 19616 ( 14063,  25170)";" 13294 ( 10172,  16416)";" 2610 ( 2112,   3107)";" 3976 ( 3186,   4766)";"  7156 ( 5734,   8579)";"40%"
"2014-11-11";"-1";" 18014 (16675,  19353)";"  328 (  254,   402)";"  92885 ( 84162,  101607)";"  1677 (  1219,   2134)";" 19278 ( 13949,  24607)";" 13071 ( 10082,  16060)";" 2567 ( 2092,   3042)";" 3910 ( 3153,   4666)";"  7037 ( 5675,   8399)";"40%"
"2014-11-10";"-2";" 17686 (16413,  18959)";"  323 (  252,   394)";"  91208 ( 82911,   99505)";"  1648 (  1209,   2087)";" 18947 ( 13835,  24060)";" 12853 (  9991,  15714)";" 2525 ( 2072,   2979)";" 3845 ( 3120,   4569)";"  6920 ( 5616,   8224)";"40%"
"2014-11-09";"-3";" 17363 (16152,  18574)";"  317 (  250,   385)";"  89560 ( 81670,   97451)";"  1620 (  1198,   2041)";" 18623 ( 13720,  23526)";" 12639 (  9901,  15377)";" 2485 ( 2051,   2918)";" 3781 ( 3088,   4474)";"  6806 ( 5558,   8053)";"40%"
"2014-11-08";"-4";" 17046 (15894,  18198)";"  312 (  247,   377)";"  87941 ( 80437,   95444)";"  1592 (  1188,   1996)";" 18306 ( 13605,  23007)";" 12430 (  9810,  15049)";" 2444 ( 2031,   2858)";" 3719 ( 3055,   4382)";"  6693 ( 5500,   7887)";"40%"
"2014-11-07";"-5";" 16734 (15638,  17830)";"  307 (  245,   369)";"  86348 ( 79214,   93483)";"  1565 (  1178,   1952)";" 17995 ( 13489,  22501)";" 12224 (  9719,  14730)";" 2405 ( 2011,   2799)";" 3657 ( 3023,   4291)";"  6583 ( 5442,   7725)";"40%"
"2014-11-06";"-6";" 16427 (15384,  17470)";"  302 (  243,   361)";"  84783 ( 78000,   91567)";"  1539 (  1168,   1909)";" 17691 ( 13372,  22009)";" 12023 (  9628,  14418)";" 2367 ( 1991,   2742)";" 3597 ( 2991,   4204)";"  6475 ( 5385,   7566)";"40%"
"2014-11-05";"-7";" 16125 (15132,  17118)";"  297 (  240,   354)";"  83245 ( 76795,   89694)";"  1513 (  1158,   1868)";" 17392 ( 13255,  21529)";" 11826 (  9537,  14115)";" 2329 ( 1971,   2687)";" 3539 ( 2960,   4118)";"  6370 ( 5327,   7412)";"40%"
"2014-11-04";"-8";" 15828 (14882,  16774)";"  292 (  238,   346)";"  81732 ( 75600,   87864)";"  1487 (  1147,   1828)";" 17100 ( 13138,  21062)";" 11633 (  9447,  13819)";" 2292 ( 1951,   2633)";" 3481 ( 2928,   4034)";"  6266 ( 5270,   7262)";"40%"
"2014-11-03";"-9";" 15536 (14634,  16438)";"  287 (  236,   339)";"  80244 ( 74413,   86075)";"  1463 (  1137,   1788)";" 16814 ( 13021,  20608)";" 11444 (  9356,  13532)";" 2256 ( 1931,   2580)";" 3425 ( 2897,   3953)";"  6165 ( 5214,   7116)";"40%"
"2014-11-02";"-10";" 15249 (14388,  16109)";"  283 (  233,   332)";"  78782 ( 73236,   84327)";"  1438 (  1127,   1750)";" 16534 ( 12903,  20165)";" 11258 (  9265,  13251)";" 2220 ( 1911,   2529)";" 3370 ( 2865,   3874)";"  6065 ( 5158,   6973)";"40%"
"2014-11-01";"-11";" 14966 (14144,  15787)";"  278 (  231,   325)";"  77344 ( 72069,   82618)";"  1414 (  1116,   1712)";" 16259 ( 12785,  19733)";" 11076 (  9175,  12978)";" 2185 ( 1891,   2479)";" 3315 ( 2834,   3797)";"  5968 ( 5102,   6834)";"40%"
"2014-10-31";"-12";" 14688 (13903,  15473)";"  274 (  229,   319)";"  75929 ( 70910,   80948)";"  1391 (  1106,   1676)";" 15990 ( 12667,  19313)";" 10898 (  9084,  12712)";" 2151 ( 1871,   2431)";" 3262 ( 2803,   3721)";"  5872 ( 5046,   6698)";"40%"
"2014-10-30";"-13";" 14414 (13663,  15165)";"  269 (  227,   312)";"  74538 ( 69761,   79315)";"  1368 (  1096,   1641)";" 15726 ( 12549,  18904)";" 10724 (  8994,  12453)";" 2117 ( 1851,   2383)";" 3210 ( 2773,   3648)";"  5778 ( 4991,   6566)";"40%"
"2014-10-29";"-14";" 14145 (13426,  14864)";"  265 (  224,   306)";"  73170 ( 68621,   77719)";"  1346 (  1085,   1606)";" 15468 ( 12431,  18505)";" 10552 (  8903,  12201)";" 2084 ( 1832,   2337)";" 3159 ( 2742,   3576)";"  5686 ( 4936,   6437)";"40%"
"2014-10-28";"-15";" 13880 (13190,  14569)";"  261 (  222,   300)";"  71824 ( 67490,   76158)";"  1324 (  1075,   1573)";" 15215 ( 12313,  18117)";" 10384 (  8813,  11955)";" 2052 ( 1812,   2292)";" 3109 ( 2712,   3506)";"  5596 ( 4881,   6312)";"40%"
