"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-04-19";"158";"4931.4 (1692.6, 8170.2)";"1024.8 (351.7, 1697.9)";"13.2 (4.5, 21.9)";"1.3 (0.5, 2.2)";"5.3 (1.8, 8.8)";"5.3 (1.8, 8.8)";"76.2 (26.1, 126.2)";"38.1 (13.1, 63.1)";"8.3 (2.8, 13.7)";"4.0 (1.4, 6.6)";"5034.4 (1727.9, 8340.8)";"1073.5 (368.5, 1778.5)"
"2015-04-18";"157";"4875.5 (1657.8, 8093.2)";"1013.2 (344.5, 1681.9)";"13.1 (4.5, 21.7)";"1.3 (0.4, 2.2)";"5.2 (1.8, 8.7)";"5.2 (1.8, 8.7)";"75.3 (25.6, 125.0)";"37.6 (12.8, 62.5)";"8.2 (2.8, 13.6)";"3.9 (1.3, 6.5)";"4977.3 (1692.4, 8262.2)";"1061.3 (360.9, 1761.8)"
"2015-04-17";"156";"4819.2 (1623.5, 8015.0)";"1001.5 (337.4, 1665.6)";"12.9 (4.4, 21.5)";"1.3 (0.4, 2.2)";"5.2 (1.7, 8.6)";"5.2 (1.7, 8.6)";"74.4 (25.1, 123.8)";"37.2 (12.5, 61.9)";"8.1 (2.7, 13.5)";"3.9 (1.3, 6.5)";"4919.9 (1657.4, 8182.4)";"1049.1 (353.4, 1744.8)"
"2015-04-16";"155";"4762.6 (1589.6, 7935.5)";" 989.7 (330.3, 1649.1)";"12.8 (4.3, 21.3)";"1.3 (0.4, 2.1)";"5.1 (1.7, 8.5)";"5.1 (1.7, 8.5)";"73.6 (24.5, 122.6)";"36.8 (12.3, 61.3)";"8.0 (2.7, 13.3)";"3.8 (1.3, 6.4)";"4862.0 (1622.8, 8101.2)";"1036.7 (346.0, 1727.4)"
"2015-04-15";"154";"4705.6 (1556.3, 7854.8)";" 977.9 (323.4, 1632.3)";"12.6 (4.2, 21.1)";"1.3 (0.4, 2.1)";"5.1 (1.7, 8.4)";"5.1 (1.7, 8.4)";"72.7 (24.0, 121.3)";"36.3 (12.0, 60.7)";"7.9 (2.6, 13.2)";"3.8 (1.3, 6.3)";"4803.8 (1588.8, 8018.8)";"1024.3 (338.8, 1709.9)"
"2015-04-14";"153";"4648.3 (1523.6, 7772.9)";" 966.0 (316.6, 1615.3)";"12.5 (4.1, 20.9)";"1.2 (0.4, 2.1)";"5.0 (1.6, 8.4)";"5.0 (1.6, 8.4)";"71.8 (23.5, 120.0)";"35.9 (11.8, 60.0)";"7.8 (2.6, 13.0)";"3.7 (1.2, 6.3)";"4745.3 (1555.4, 7935.2)";"1011.9 (331.7, 1692.1)"
"2015-04-13";"152";"4590.7 (1491.5, 7689.9)";" 954.0 (310.0, 1598.1)";"12.3 (4.0, 20.7)";"1.2 (0.4, 2.1)";"4.9 (1.6, 8.3)";"4.9 (1.6, 8.3)";"70.9 (23.0, 118.8)";"35.4 (11.5, 59.4)";"7.7 (2.5, 12.9)";"3.7 (1.2, 6.2)";"4686.6 (1522.6, 7850.5)";" 999.3 (324.7, 1674.0)"
"2015-04-12";"151";"4532.9 (1459.9, 7605.8)";" 942.0 (303.4, 1580.6)";"12.2 (3.9, 20.4)";"1.2 (0.4, 2.0)";"4.9 (1.6, 8.2)";"4.9 (1.6, 8.2)";"70.0 (22.5, 117.5)";"35.0 (11.3, 58.7)";"7.6 (2.5, 12.8)";"3.7 (1.2, 6.1)";"4627.5 (1490.4, 7764.6)";" 986.7 (317.8, 1655.7)"
"2015-04-11";"150";"4474.8 (1429.0, 7520.7)";" 929.9 (297.0, 1562.9)";"12.0 (3.8, 20.2)";"1.2 (0.4, 2.0)";"4.8 (1.5, 8.1)";"4.8 (1.5, 8.1)";"69.1 (22.1, 116.1)";"34.6 (11.0, 58.1)";"7.5 (2.4, 12.6)";"3.6 (1.2, 6.1)";"4568.3 (1458.9, 7677.7)";" 974.1 (311.1, 1637.1)"
"2015-04-10";"149";"4416.6 (1398.8, 7434.5)";" 917.8 (290.7, 1545.0)";"11.9 (3.8, 20.0)";"1.2 (0.4, 2.0)";"4.7 (1.5, 8.0)";"4.7 (1.5, 8.0)";"68.2 (21.6, 114.8)";"34.1 (10.8, 57.4)";"7.4 (2.3, 12.5)";"3.6 (1.1, 6.0)";"4508.9 (1428.0, 7589.8)";" 961.4 (304.5, 1618.4)"
"2015-04-09";"148";"4358.3 (1369.2, 7347.4)";" 905.7 (284.5, 1526.9)";"11.7 (3.7, 19.7)";"1.2 (0.4, 2.0)";"4.7 (1.5, 7.9)";"4.7 (1.5, 7.9)";"67.3 (21.1, 113.5)";"33.7 (10.6, 56.7)";"7.3 (2.3, 12.3)";"3.5 (1.1, 5.9)";"4449.3 (1397.8, 7500.8)";" 948.7 (298.1, 1599.4)"
"2015-04-08";"147";"4299.8 (1340.3, 7259.4)";" 893.6 (278.5, 1508.6)";"11.5 (3.6, 19.5)";"1.2 (0.4, 1.9)";"4.6 (1.4, 7.8)";"4.6 (1.4, 7.8)";"66.4 (20.7, 112.1)";"33.2 (10.3, 56.1)";"7.2 (2.2, 12.2)";"3.5 (1.1, 5.8)";"4389.6 (1368.3, 7410.9)";" 936.0 (291.8, 1580.3)"
"2015-04-07";"146";"4241.3 (1312.1, 7170.5)";" 881.4 (272.7, 1490.1)";"11.4 (3.5, 19.3)";"1.1 (0.4, 1.9)";"4.6 (1.4, 7.7)";"4.6 (1.4, 7.7)";"65.5 (20.3, 110.7)";"32.8 (10.1, 55.4)";"7.1 (2.2, 12.0)";"3.4 (1.1, 5.8)";"4329.8 (1339.5, 7320.2)";" 923.3 (285.6, 1560.9)"
"2015-04-06";"145";"4182.7 (1284.6, 7080.8)";" 869.2 (267.0, 1471.5)";"11.2 (3.5, 19.0)";"1.1 (0.3, 1.9)";"4.5 (1.4, 7.6)";"4.5 (1.4, 7.6)";"64.6 (19.8, 109.4)";"32.3 ( 9.9, 54.7)";"7.0 (2.2, 11.9)";"3.4 (1.0, 5.7)";"4270.0 (1311.4, 7228.6)";" 910.5 (279.6, 1541.4)"
"2015-04-05";"144";"4124.0 (1257.8, 6990.3)";" 857.0 (261.4, 1452.7)";"11.1 (3.4, 18.8)";"1.1 (0.3, 1.9)";"4.4 (1.4, 7.5)";"4.4 (1.4, 7.5)";"63.7 (19.4, 108.0)";"31.8 ( 9.7, 54.0)";"6.9 (2.1, 11.7)";"3.3 (1.0, 5.6)";"4210.2 (1284.0, 7136.3)";" 897.7 (273.8, 1521.7)"
"2015-04-04";"143";"4065.5 (1231.7, 6899.2)";" 844.9 (256.0, 1433.8)";"10.9 (3.3, 18.5)";"1.1 (0.3, 1.9)";"4.4 (1.3, 7.4)";"4.4 (1.3, 7.4)";"62.8 (19.0, 106.5)";"31.4 ( 9.5, 53.3)";"6.8 (2.1, 11.6)";"3.3 (1.0, 5.6)";"4150.3 (1257.4, 7043.3)";" 885.0 (268.1, 1501.9)"
"2015-04-03";"142";"4006.9 (1206.3, 6807.4)";" 832.7 (250.7, 1414.7)";"10.8 (3.2, 18.3)";"1.1 (0.3, 1.8)";"4.3 (1.3, 7.3)";"4.3 (1.3, 7.3)";"61.9 (18.6, 105.1)";"30.9 ( 9.3, 52.6)";"6.7 (2.0, 11.4)";"3.2 (1.0, 5.5)";"4090.6 (1231.5, 6949.6)";" 872.2 (262.6, 1481.9)"
"2015-04-02";"141";"3948.4 (1181.7, 6715.1)";" 820.5 (245.6, 1395.5)";"10.6 (3.2, 18.0)";"1.1 (0.3, 1.8)";"4.2 (1.3, 7.2)";"4.2 (1.3, 7.2)";"61.0 (18.2, 103.7)";"30.5 ( 9.1, 51.9)";"6.6 (2.0, 11.3)";"3.2 (1.0, 5.4)";"4030.8 (1206.4, 6855.3)";" 859.5 (257.2, 1461.8)"
"2015-04-01";"140";"3890.0 (1157.8, 6622.2)";" 808.4 (240.6, 1376.2)";"10.4 (3.1, 17.8)";"1.0 (0.3, 1.8)";"4.2 (1.2, 7.1)";"4.2 (1.2, 7.1)";"60.1 (17.9, 102.3)";"30.0 ( 8.9, 51.1)";"6.5 (1.9, 11.1)";"3.1 (0.9, 5.3)";"3971.2 (1181.9, 6760.5)";" 846.8 (252.0, 1441.6)"
"2015-03-31";"139";"3831.7 (1134.5, 6528.9)";" 796.3 (235.8, 1356.8)";"10.3 (3.0, 17.5)";"1.0 (0.3, 1.8)";"4.1 (1.2, 7.0)";"4.1 (1.2, 7.0)";"59.2 (17.5, 100.8)";"29.6 ( 8.8, 50.4)";"6.4 (1.9, 11.0)";"3.1 (0.9, 5.3)";"3911.7 (1158.2, 6665.2)";" 834.1 (247.0, 1421.3)"
"2015-03-30";"138";"3773.6 (1112.0, 6435.2)";" 784.2 (231.1, 1337.3)";"10.1 (3.0, 17.3)";"1.0 (0.3, 1.7)";"4.1 (1.2, 6.9)";"4.1 (1.2, 6.9)";"58.3 (17.2,  99.4)";"29.1 ( 8.6, 49.7)";"6.3 (1.9, 10.8)";"3.0 (0.9, 5.2)";"3852.4 (1135.3, 6569.6)";" 821.5 (242.1, 1400.9)"
"2015-03-29";"137";"3715.7 (1090.3, 6341.1)";" 772.2 (226.6, 1317.8)";"10.0 (2.9, 17.0)";"1.0 (0.3, 1.7)";"4.0 (1.2, 6.8)";"4.0 (1.2, 6.8)";"57.4 (16.8,  97.9)";"28.7 ( 8.4, 49.0)";"6.2 (1.8, 10.6)";"3.0 (0.9, 5.1)";"3793.3 (1113.0, 6473.6)";" 808.9 (237.3, 1380.4)"
"2015-03-28";"136";"3658.0 (1069.2, 6246.8)";" 760.2 (222.2, 1298.2)";" 9.8 (2.9, 16.8)";"1.0 (0.3, 1.7)";"3.9 (1.1, 6.7)";"3.9 (1.1, 6.7)";"56.5 (16.5,  96.5)";"28.2 ( 8.3, 48.2)";"6.1 (1.8, 10.5)";"2.9 (0.9, 5.0)";"3734.4 (1091.5, 6377.3)";" 796.3 (232.7, 1359.8)"
"2015-03-27";"135";"3600.6 (1048.8, 6152.3)";" 748.3 (218.0, 1278.5)";" 9.7 (2.8, 16.5)";"1.0 (0.3, 1.7)";"3.9 (1.1, 6.6)";"3.9 (1.1, 6.6)";"55.6 (16.2,  95.0)";"27.8 ( 8.1, 47.5)";"6.0 (1.8, 10.3)";"2.9 (0.8, 5.0)";"3675.8 (1070.7, 6280.8)";" 783.8 (228.3, 1339.3)"
"2015-03-26";"134";"3543.4 (1029.1, 6057.6)";" 736.4 (213.9, 1258.9)";" 9.5 (2.8, 16.3)";"1.0 (0.3, 1.6)";"3.8 (1.1, 6.5)";"3.8 (1.1, 6.5)";"54.7 (15.9,  93.6)";"27.4 ( 7.9, 46.8)";"5.9 (1.7, 10.2)";"2.9 (0.8, 4.9)";"3617.4 (1050.6, 6184.1)";" 771.3 (224.0, 1318.7)"
"2015-03-25";"133";"3486.5 (1010.1, 5962.9)";" 724.5 (209.9, 1239.2)";" 9.4 (2.7, 16.0)";"0.9 (0.3, 1.6)";"3.7 (1.1, 6.4)";"3.7 (1.1, 6.4)";"53.8 (15.6,  92.1)";"26.9 ( 7.8, 46.0)";"5.9 (1.7, 10.0)";"2.8 (0.8, 4.8)";"3559.3 (1031.2, 6087.4)";" 759.0 (219.9, 1298.0)"
"2015-03-24";"132";"3429.9 ( 991.8, 5868.1)";" 712.8 (206.1, 1219.5)";" 9.2 (2.7, 15.8)";"0.9 (0.3, 1.6)";"3.7 (1.1, 6.3)";"3.7 (1.1, 6.3)";"53.0 (15.3,  90.6)";"26.5 ( 7.7, 45.3)";"5.8 (1.7,  9.9)";"2.8 (0.8, 4.7)";"3501.6 (1012.5, 5990.6)";" 746.6 (215.9, 1277.4)"
"2015-03-23";"131";"3373.7 ( 974.1, 5773.4)";" 701.1 (202.4, 1199.8)";" 9.1 (2.6, 15.5)";"0.9 (0.3, 1.6)";"3.6 (1.0, 6.2)";"3.6 (1.0, 6.2)";"52.1 (15.0,  89.2)";"26.1 ( 7.5, 44.6)";"5.7 (1.6,  9.7)";"2.7 (0.8, 4.7)";"3444.2 ( 994.4, 5894.0)";" 734.4 (212.0, 1256.8)"
"2015-03-22";"130";"3317.9 ( 957.0, 5678.8)";" 689.5 (198.9, 1180.1)";" 8.9 (2.6, 15.3)";"0.9 (0.3, 1.5)";"3.6 (1.0, 6.1)";"3.6 (1.0, 6.1)";"51.2 (14.8,  87.7)";"25.6 ( 7.4, 43.8)";"5.6 (1.6,  9.5)";"2.7 (0.8, 4.6)";"3387.2 ( 977.0, 5797.3)";" 722.3 (208.3, 1236.2)"
"2015-03-21";"129";"3262.4 ( 940.6, 5584.3)";" 678.0 (195.5, 1160.5)";" 8.8 (2.5, 15.0)";"0.9 (0.3, 1.5)";"3.5 (1.0, 6.0)";"3.5 (1.0, 6.0)";"50.4 (14.5,  86.2)";"25.2 ( 7.3, 43.1)";"5.5 (1.6,  9.4)";"2.6 (0.8, 4.5)";"3330.5 ( 960.2, 5700.9)";" 710.2 (204.7, 1215.6)"
"2015-03-20";"128";"3207.4 ( 924.7, 5490.0)";" 666.5 (192.2, 1140.9)";" 8.6 (2.5, 14.7)";"0.9 (0.2, 1.5)";"3.4 (1.0, 5.9)";"3.4 (1.0, 5.9)";"49.5 (14.3,  84.8)";"24.8 ( 7.1, 42.4)";"5.4 (1.6,  9.2)";"2.6 (0.7, 4.4)";"3274.3 ( 944.0, 5604.7)";" 698.2 (201.3, 1195.1)"
"2015-03-19";"127";"3152.8 ( 909.5, 5396.0)";" 655.2 (189.0, 1121.4)";" 8.5 (2.4, 14.5)";"0.8 (0.2, 1.4)";"3.4 (1.0, 5.8)";"3.4 (1.0, 5.8)";"48.7 (14.0,  83.3)";"24.3 ( 7.0, 41.7)";"5.3 (1.5,  9.1)";"2.5 (0.7, 4.3)";"3218.6 ( 928.5, 5508.7)";" 686.3 (198.0, 1174.6)"
"2015-03-18";"126";"3098.6 ( 894.8, 5302.4)";" 643.9 (186.0, 1101.9)";" 8.3 (2.4, 14.2)";"0.8 (0.2, 1.4)";"3.3 (1.0, 5.7)";"3.3 (1.0, 5.7)";"47.9 (13.8,  81.9)";"23.9 ( 6.9, 40.9)";"5.2 (1.5,  8.9)";"2.5 (0.7, 4.3)";"3163.3 ( 913.5, 5413.1)";" 674.5 (194.8, 1154.3)"
"2015-03-17";"125";"3044.9 ( 880.7, 5209.2)";" 632.8 (183.0, 1082.5)";" 8.2 (2.4, 14.0)";"0.8 (0.2, 1.4)";"3.3 (0.9, 5.6)";"3.3 (0.9, 5.6)";"47.0 (13.6,  80.4)";"23.5 ( 6.8, 40.2)";"5.1 (1.5,  8.7)";"2.5 (0.7, 4.2)";"3108.5 ( 899.1, 5317.9)";" 662.8 (191.7, 1134.0)"
"2015-03-16";"124";"2991.8 ( 867.2, 5116.4)";" 621.7 (180.2, 1063.3)";" 8.0 (2.3, 13.7)";"0.8 (0.2, 1.4)";"3.2 (0.9, 5.5)";"3.2 (0.9, 5.5)";"46.2 (13.4,  79.0)";"23.1 ( 6.7, 39.5)";"5.0 (1.5,  8.6)";"2.4 (0.7, 4.1)";"3054.2 ( 885.3, 5223.2)";" 651.3 (188.8, 1113.8)"
"2015-03-15";"123";"2939.1 ( 854.1, 5024.1)";" 610.8 (177.5, 1044.1)";" 7.9 (2.3, 13.5)";"0.8 (0.2, 1.3)";"3.2 (0.9, 5.4)";"3.2 (0.9, 5.4)";"45.4 (13.2,  77.6)";"22.7 ( 6.6, 38.8)";"4.9 (1.4,  8.4)";"2.4 (0.7, 4.0)";"3000.5 ( 872.0, 5129.0)";" 639.8 (185.9, 1093.7)"
"2015-03-14";"122";"2886.9 ( 841.6, 4932.3)";" 599.9 (174.9, 1025.0)";" 7.8 (2.3, 13.2)";"0.8 (0.2, 1.3)";"3.1 (0.9, 5.3)";"3.1 (0.9, 5.3)";"44.6 (13.0,  76.2)";"22.3 ( 6.5, 38.1)";"4.8 (1.4,  8.3)";"2.3 (0.7, 4.0)";"2947.2 ( 859.1, 5035.3)";" 628.4 (183.2, 1073.7)"
"2015-03-13";"121";"2835.3 ( 829.5, 4841.1)";" 589.2 (172.4, 1006.1)";" 7.6 (2.2, 13.0)";"0.8 (0.2, 1.3)";"3.0 (0.9, 5.2)";"3.0 (0.9, 5.2)";"43.8 (12.8,  74.8)";"21.9 ( 6.4, 37.4)";"4.8 (1.4,  8.1)";"2.3 (0.7, 3.9)";"2894.5 ( 846.8, 4942.2)";" 617.2 (180.6, 1053.8)"
"2015-03-12";"120";"2784.3 ( 817.9, 4750.6)";" 578.6 (170.0,  987.2)";" 7.5 (2.2, 12.8)";"0.7 (0.2, 1.3)";"3.0 (0.9, 5.1)";"3.0 (0.9, 5.1)";"43.0 (12.6,  73.4)";"21.5 ( 6.3, 36.7)";"4.7 (1.4,  8.0)";"2.2 (0.7, 3.8)";"2842.4 ( 835.0, 4849.8)";" 606.1 (178.0, 1034.1)"
"2015-03-11";"119";"2733.8 ( 806.8, 4660.8)";" 568.1 (167.7,  968.6)";" 7.3 (2.2, 12.5)";"0.7 (0.2, 1.3)";"2.9 (0.9, 5.0)";"2.9 (0.9, 5.0)";"42.2 (12.5,  72.0)";"21.1 ( 6.2, 36.0)";"4.6 (1.4,  7.8)";"2.2 (0.7, 3.8)";"2790.9 ( 823.6, 4758.1)";" 595.1 (175.6, 1014.6)"
"2015-03-10";"118";"2683.8 ( 796.0, 4571.7)";" 557.7 (165.4,  950.1)";" 7.2 (2.1, 12.3)";"0.7 (0.2, 1.2)";"2.9 (0.9, 4.9)";"2.9 (0.9, 4.9)";"41.4 (12.3,  70.6)";"20.7 ( 6.1, 35.3)";"4.5 (1.3,  7.7)";"2.2 (0.6, 3.7)";"2739.9 ( 812.7, 4667.1)";" 584.2 (173.3,  995.2)"
"2015-03-09";"117";"2634.5 ( 785.7, 4483.3)";" 547.5 (163.3,  931.7)";" 7.1 (2.1, 12.0)";"0.7 (0.2, 1.2)";"2.8 (0.8, 4.8)";"2.8 (0.8, 4.8)";"40.7 (12.1,  69.2)";"20.3 ( 6.1, 34.6)";"4.4 (1.3,  7.5)";"2.1 (0.6, 3.6)";"2689.5 ( 802.1, 4577.0)";" 573.5 (171.0,  976.0)"
"2015-03-08";"116";"2585.8 ( 775.8, 4395.8)";" 537.4 (161.2,  913.5)";" 6.9 (2.1, 11.8)";"0.7 (0.2, 1.2)";"2.8 (0.8, 4.7)";"2.8 (0.8, 4.7)";"39.9 (12.0,  67.9)";"20.0 ( 6.0, 33.9)";"4.3 (1.3,  7.4)";"2.1 (0.6, 3.5)";"2639.8 ( 792.0, 4487.6)";" 562.9 (168.9,  956.9)"
"2015-03-07";"115";"2537.7 ( 766.3, 4309.2)";" 527.4 (159.2,  895.5)";" 6.8 (2.1, 11.6)";"0.7 (0.2, 1.2)";"2.7 (0.8, 4.6)";"2.7 (0.8, 4.6)";"39.2 (11.8,  66.5)";"19.6 ( 5.9, 33.3)";"4.3 (1.3,  7.2)";"2.0 (0.6, 3.5)";"2590.7 ( 782.3, 4399.2)";" 552.4 (166.8,  938.0)"
"2015-03-06";"114";"2490.2 ( 757.0, 4223.4)";" 517.5 (157.3,  877.7)";" 6.7 (2.0, 11.3)";"0.7 (0.2, 1.1)";"2.7 (0.8, 4.5)";"2.7 (0.8, 4.5)";"38.5 (11.7,  65.2)";"19.2 ( 5.8, 32.6)";"4.2 (1.3,  7.1)";"2.0 (0.6, 3.4)";"2542.2 ( 772.8, 4311.6)";" 542.1 (164.8,  919.4)"
"2015-03-05";"113";"2443.4 ( 748.2, 4138.5)";" 507.8 (155.5,  860.1)";" 6.6 (2.0, 11.1)";"0.7 (0.2, 1.1)";"2.6 (0.8, 4.4)";"2.6 (0.8, 4.4)";"37.7 (11.6,  63.9)";"18.9 ( 5.8, 32.0)";"4.1 (1.3,  6.9)";"2.0 (0.6, 3.3)";"2494.4 ( 763.8, 4225.0)";" 531.9 (162.9,  900.9)"
"2015-03-04";"112";"2397.1 ( 739.6, 4054.6)";" 498.2 (153.7,  842.6)";" 6.4 (2.0, 10.9)";"0.6 (0.2, 1.1)";"2.6 (0.8, 4.4)";"2.6 (0.8, 4.4)";"37.0 (11.4,  62.6)";"18.5 ( 5.7, 31.3)";"4.0 (1.2,  6.8)";"1.9 (0.6, 3.3)";"2447.2 ( 755.0, 4139.3)";" 521.8 (161.0,  882.6)"
"2015-03-03";"111";"2351.5 ( 731.4, 3971.7)";" 488.7 (152.0,  825.4)";" 6.3 (2.0, 10.7)";"0.6 (0.2, 1.1)";"2.5 (0.8, 4.3)";"2.5 (0.8, 4.3)";"36.3 (11.3,  61.3)";"18.2 ( 5.6, 30.7)";"3.9 (1.2,  6.7)";"1.9 (0.6, 3.2)";"2400.6 ( 746.6, 4054.7)";" 511.9 (159.2,  864.6)"
"2015-03-02";"110";"2306.6 ( 723.4, 3889.8)";" 479.3 (150.3,  808.4)";" 6.2 (1.9, 10.4)";"0.6 (0.2, 1.0)";"2.5 (0.8, 4.2)";"2.5 (0.8, 4.2)";"35.6 (11.2,  60.1)";"17.8 ( 5.6, 30.0)";"3.9 (1.2,  6.5)";"1.9 (0.6, 3.1)";"2354.8 ( 738.5, 3971.0)";" 502.1 (157.5,  846.8)"
"2015-03-01";"109";"2262.3 ( 715.7, 3808.9)";" 470.1 (148.7,  791.6)";" 6.1 (1.9, 10.2)";"0.6 (0.2, 1.0)";"2.4 (0.8, 4.1)";"2.4 (0.8, 4.1)";"34.9 (11.1,  58.8)";"17.5 ( 5.5, 29.4)";"3.8 (1.2,  6.4)";"1.8 (0.6, 3.1)";"2309.6 ( 730.6, 3888.5)";" 492.5 (155.8,  829.2)"
"2015-02-28";"108";"2218.7 ( 708.2, 3729.1)";" 461.1 (147.2,  775.0)";" 6.0 (1.9, 10.0)";"0.6 (0.2, 1.0)";"2.4 (0.8, 4.0)";"2.4 (0.8, 4.0)";"34.3 (10.9,  57.6)";"17.1 ( 5.5, 28.8)";"3.7 (1.2,  6.3)";"1.8 (0.6, 3.0)";"2265.0 ( 723.0, 3807.0)";" 483.0 (154.2,  811.8)"
"2015-02-27";"107";"2175.7 ( 701.0, 3650.4)";" 452.1 (145.7,  758.6)";" 5.8 (1.9,  9.8)";"0.6 (0.2, 1.0)";"2.3 (0.8, 3.9)";"2.3 (0.8, 3.9)";"33.6 (10.8,  56.4)";"16.8 ( 5.4, 28.2)";"3.7 (1.2,  6.1)";"1.8 (0.6, 2.9)";"2221.1 ( 715.6, 3726.6)";" 473.6 (152.6,  794.6)"
"2015-02-26";"106";"2133.4 ( 694.0, 3572.7)";" 443.3 (144.2,  742.5)";" 5.7 (1.9,  9.6)";"0.6 (0.2, 1.0)";"2.3 (0.7, 3.8)";"2.3 (0.7, 3.8)";"32.9 (10.7,  55.2)";"16.5 ( 5.4, 27.6)";"3.6 (1.2,  6.0)";"1.7 (0.6, 2.9)";"2177.9 ( 708.5, 3647.3)";" 464.4 (151.1,  777.7)"
