"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2015-02-03";"83";" 8439 (  -861,  17739)";"152 ( -147,  451)";" 43352 (  -9904,  96609)";" 796 (  -893,  2485)";" 9171 ( -10374,  28716)";" 6054 ( -5943,  18050)";"1156 (  -967,  3278)";" 1802 ( -1243,  4848)";" 3244 ( -2238,  8726)";"40%"
"2015-02-02";"82";" 8287 (  -716,  17290)";"149 ( -142,  439)";" 42556 (  -9024,  94137)";" 780 (  -859,  2419)";" 8984 (  -9981,  27948)";" 5932 ( -5706,  17569)";"1133 (  -926,  3191)";" 1766 ( -1189,  4721)";" 3179 ( -2139,  8497)";"40%"
"2015-02-01";"81";" 8139 (  -577,  16854)";"146 ( -136,  427)";" 41776 (  -8178,  91730)";" 764 (  -826,  2354)";" 8801 (  -9600,  27201)";" 5812 ( -5477,  17102)";"1110 (  -886,  3106)";" 1731 ( -1136,  4597)";" 3115 ( -2044,  8274)";"40%"
"2015-01-31";"80";" 7993 (  -443,  16428)";"143 ( -130,  416)";" 41012 (  -7364,  89388)";" 749 (  -794,  2291)";" 8622 (  -9231,  26475)";" 5695 ( -5256,  16647)";"1088 (  -848,  3024)";" 1696 ( -1084,  4476)";" 3053 ( -1952,  8057)";"40%"
"2015-01-30";"79";" 7850 (  -314,  16015)";"140 ( -125,  405)";" 40263 (  -6581,  87108)";" 733 (  -763,  2230)";" 8447 (  -8874,  25768)";" 5581 ( -5042,  16204)";"1066 (  -811,  2944)";" 1662 ( -1035,  4359)";" 2991 ( -1863,  7846)";"40%"
"2015-01-29";"78";" 7710 (  -191,  15612)";"137 ( -120,  394)";" 39530 (  -5829,  84889)";" 719 (  -733,  2171)";" 8276 (  -8529,  25080)";" 5469 ( -4835,  15774)";"1045 (  -775,  2866)";" 1629 (  -987,  4245)";" 2932 ( -1777,  7640)";"40%"
"2015-01-28";"77";" 7573 (   -73,  15220)";"134 ( -115,  384)";" 38812 (  -5106,  82729)";" 704 (  -705,  2113)";" 8108 (  -8195,  24411)";" 5360 ( -4635,  15355)";"1025 (  -741,  2791)";" 1596 (  -941,  4134)";" 2873 ( -1694,  7440)";"40%"
"2015-01-27";"76";" 7439 (    40,  14838)";"132 ( -110,  373)";" 38107 (  -4412,  80627)";" 690 (  -677,  2056)";" 7944 (  -7871,  23760)";" 5253 ( -4441,  14947)";"1005 (  -708,  2717)";" 1564 (  -897,  4025)";" 2816 ( -1614,  7246)";"40%"
"2015-01-26";"75";" 7307 (   148,  14466)";"129 ( -105,  363)";" 37418 (  -3745,  78581)";" 676 (  -650,  2002)";" 7784 (  -7559,  23127)";" 5148 ( -4254,  14551)";" 985 (  -676,  2645)";" 1533 (  -854,  3920)";" 2760 ( -1537,  7056)";"40%"
"2015-01-25";"74";" 7178 (   252,  14105)";"126 ( -101,  354)";" 36742 (  -3106,  76589)";" 662 (  -624,  1948)";" 7627 (  -7257,  22511)";" 5046 ( -4073,  14165)";" 965 (  -645,  2576)";" 1503 (  -812,  3818)";" 2705 ( -1462,  6872)";"40%"
"2015-01-24";"73";" 7052 (   351,  13752)";"124 (  -97,  344)";" 36080 (  -2491,  74650)";" 649 (  -598,  1896)";" 7474 (  -6964,  21911)";" 4946 ( -3899,  13790)";" 947 (  -615,  2508)";" 1473 (  -772,  3718)";" 2651 ( -1390,  6693)";"40%"
"2015-01-23";"72";" 6928 (   446,  13410)";"122 (  -92,  335)";" 35431 (  -1902,  72763)";" 636 (  -574,  1846)";" 7323 (  -6682,  21329)";" 4848 ( -3730,  13425)";" 928 (  -586,  2442)";" 1444 (  -734,  3621)";" 2599 ( -1321,  6519)";"40%"
"2015-01-22";"71";" 6806 (   536,  13076)";"119 (  -88,  327)";" 34795 (  -1337,  70926)";" 623 (  -550,  1797)";" 7177 (  -6408,  20762)";" 4752 ( -3567,  13070)";" 910 (  -558,  2378)";" 1415 (  -696,  3527)";" 2548 ( -1253,  6349)";"40%"
"2015-01-21";"70";" 6687 (   623,  12751)";"117 (  -84,  318)";" 34171 (   -795,  69138)";" 611 (  -528,  1749)";" 7033 (  -6144,  20210)";" 4658 ( -3409,  12725)";" 892 (  -531,  2315)";" 1387 (  -660,  3435)";" 2497 ( -1189,  6184)";"40%"
"2015-01-20";"69";" 6570 (   706,  12434)";"114 (  -81,  310)";" 33561 (   -276,  67397)";" 599 (  -506,  1703)";" 6892 (  -5889,  19673)";" 4566 ( -3257,  12389)";" 875 (  -505,  2254)";" 1360 (  -626,  3346)";" 2448 ( -1126,  6023)";"40%"
"2015-01-19";"68";" 6456 (   785,  12126)";"112 (  -77,  301)";" 32962 (    221,  65703)";" 587 (  -484,  1658)";" 6755 (  -5642,  19151)";" 4476 ( -3110,  12062)";" 858 (  -480,  2195)";" 1333 (  -592,  3259)";" 2400 ( -1066,  5867)";"40%"
"2015-01-18";"67";" 6344 (   861,  11827)";"110 (  -73,  293)";" 32376 (    698,  64053)";" 575 (  -464,  1614)";" 6620 (  -5403,  18644)";" 4388 ( -2968,  11744)";" 841 (  -455,  2138)";" 1307 (  -560,  3175)";" 2353 ( -1008,  5714)";"40%"
"2015-01-17";"66";" 6234 (   933,  11535)";"108 (  -70,  286)";" 31801 (   1154,  62447)";" 564 (  -444,  1571)";" 6489 (  -5173,  18150)";" 4302 ( -2831,  11435)";" 825 (  -432,  2082)";" 1282 (  -529,  3092)";" 2307 (  -952,  5566)";"40%"
"2015-01-16";"65";" 6126 (  1001,  11250)";"106 (  -67,  278)";" 31237 (   1590,  60884)";" 552 (  -425,  1529)";" 6360 (  -4950,  17669)";" 4218 ( -2698,  11134)";" 809 (  -409,  2027)";" 1257 (  -499,  3012)";" 2262 (  -898,  5422)";"40%"
"2015-01-15";"64";" 6020 (  1067,  10973)";"104 (  -64,  271)";" 30685 (   2007,  59362)";" 541 (  -406,  1489)";" 6234 (  -4734,  17202)";" 4135 ( -2571,  10841)";" 793 (  -387,  1974)";" 1232 (  -470,  2934)";" 2218 (  -846,  5282)";"40%"
"2015-01-14";"63";" 5916 (  1129,  10704)";"102 (  -60,  264)";" 30143 (   2406,  57880)";" 531 (  -388,  1450)";" 6110 (  -4526,  16747)";" 4055 ( -2447,  10556)";" 778 (  -366,  1923)";" 1208 (  -442,  2859)";" 2175 (  -796,  5145)";"40%"
"2015-01-13";"62";" 5815 (  1188,  10441)";"100 (  -57,  257)";" 29613 (   2788,  56438)";" 520 (  -371,  1411)";" 5990 (  -4325,  16305)";" 3976 ( -2328,  10279)";" 763 (  -346,  1872)";" 1185 (  -415,  2785)";" 2132 (  -748,  5013)";"40%"
"2015-01-12";"61";" 5715 (  1244,  10186)";" 98 (  -55,  250)";" 29092 (   3152,  55033)";" 510 (  -354,  1374)";" 5872 (  -4131,  15875)";" 3898 ( -2213,  10009)";" 749 (  -326,  1824)";" 1162 (  -390,  2713)";" 2091 (  -701,  4883)";"40%"
"2015-01-11";"60";" 5617 (  1298,   9937)";" 96 (  -52,  244)";" 28582 (   3499,  53666)";" 500 (  -338,  1338)";" 5756 (  -3944,  15456)";" 3823 ( -2102,   9747)";" 734 (  -308,  1776)";" 1139 (  -365,  2643)";" 2051 (  -656,  4757)";"40%"
"2015-01-10";"59";" 5521 (  1348,   9695)";" 94 (  -49,  237)";" 28083 (   3831,  52334)";" 490 (  -322,  1303)";" 5643 (  -3763,  15049)";" 3749 ( -1995,   9492)";" 720 (  -289,  1730)";" 1117 (  -341,  2575)";" 2011 (  -613,  4635)";"40%"
"2015-01-09";"58";" 5427 (  1396,   9459)";" 92 (  -47,  231)";" 27592 (   4147,  51038)";" 481 (  -307,  1268)";" 5532 (  -3588,  14653)";" 3676 ( -1891,   9243)";" 707 (  -272,  1685)";" 1096 (  -317,  2509)";" 1972 (  -571,  4516)";"40%"
"2015-01-08";"57";" 5335 (  1442,   9229)";" 90 (  -44,  225)";" 27112 (   4448,  49775)";" 471 (  -293,  1235)";" 5424 (  -3419,  14267)";" 3605 ( -1791,   9002)";" 693 (  -255,  1641)";" 1075 (  -295,  2444)";" 1934 (  -531,  4400)";"40%"
"2015-01-07";"56";" 5245 (  1485,   9005)";" 89 (  -42,  219)";" 26641 (   4735,  48546)";" 462 (  -279,  1203)";" 5318 (  -3256,  13892)";" 3536 ( -1695,   8767)";" 680 (  -239,  1599)";" 1054 (  -274,  2382)";" 1897 (  -493,  4287)";"40%"
"2015-01-06";"55";" 5156 (  1526,   8787)";" 87 (  -39,  213)";" 26179 (   5008,  47350)";" 453 (  -265,  1171)";" 5214 (  -3099,  13528)";" 3468 ( -1602,   8538)";" 667 (  -223,  1557)";" 1034 (  -253,  2321)";" 1861 (  -456,  4177)";"40%"
"2015-01-05";"54";" 5069 (  1564,   8575)";" 85 (  -37,  208)";" 25726 (   5267,  46184)";" 444 (  -252,  1140)";" 5113 (  -2947,  13173)";" 3401 ( -1513,   8315)";" 654 (  -208,  1517)";" 1014 (  -233,  2261)";" 1825 (  -420,  4070)";"40%"
"2015-01-04";"53";" 4984 (  1600,   8368)";" 84 (  -35,  202)";" 25282 (   5514,  45050)";" 436 (  -239,  1110)";" 5014 (  -2800,  12827)";" 3336 ( -1426,   8098)";" 642 (  -193,  1477)";"  995 (  -214,  2203)";" 1790 (  -386,  3966)";"40%"
"2015-01-03";"52";" 4900 (  1634,   8167)";" 82 (  -33,  197)";" 24846 (   5748,  43945)";" 427 (  -227,  1081)";" 4916 (  -2658,  12491)";" 3272 ( -1343,   7888)";" 630 (  -179,  1439)";"  976 (  -196,  2147)";" 1756 (  -352,  3865)";"40%"
"2015-01-02";"51";" 4818 (  1666,   7971)";" 80 (  -31,  192)";" 24419 (   5970,  42869)";" 419 (  -215,  1053)";" 4821 (  -2522,  12164)";" 3210 ( -1263,   7682)";" 618 (  -166,  1402)";"  957 (  -178,  2092)";" 1723 (  -321,  3766)";"40%"
"2015-01-01";"50";" 4738 (  1696,   7780)";" 79 (  -29,  187)";" 24000 (   6180,  41821)";" 411 (  -204,  1026)";" 4728 (  -2390,  11846)";" 3149 ( -1185,   7483)";" 607 (  -153,  1366)";"  939 (  -161,  2039)";" 1690 (  -290,  3670)";"40%"
"2014-12-31";"49";" 4659 (  1724,   7594)";" 77 (  -27,  182)";" 23590 (   6379,  40800)";" 403 (  -193,   999)";" 4637 (  -2263,  11537)";" 3089 ( -1111,   7288)";" 595 (  -140,  1330)";"  921 (  -145,  1987)";" 1658 (  -261,  3576)";"40%"
"2014-12-30";"48";" 4581 (  1750,   7413)";" 76 (  -25,  177)";" 23187 (   6567,  39807)";" 395 (  -183,   973)";" 4548 (  -2140,  11236)";" 3030 ( -1039,   7099)";" 584 (  -128,  1296)";"  904 (  -129,  1936)";" 1627 (  -232,  3485)";"40%"
"2014-12-29";"47";" 4505 (  1775,   7236)";" 75 (  -24,  173)";" 22792 (   6744,  38839)";" 387 (  -172,   947)";" 4460 (  -2022,  10942)";" 2973 (  -969,   6915)";" 573 (  -116,  1263)";"  887 (  -114,  1887)";" 1596 (  -205,  3397)";"40%"
"2014-12-28";"46";" 4431 (  1797,   7064)";" 73 (  -22,  168)";" 22404 (   6912,  37896)";" 380 (  -162,   923)";" 4375 (  -1908,  10657)";" 2917 (  -902,   6736)";" 563 (  -105,  1230)";"  870 (   -99,  1839)";" 1566 (  -179,  3310)";"40%"
"2014-12-27";"45";" 4358 (  1819,   6897)";" 72 (  -20,  164)";" 22024 (   7070,  36979)";" 373 (  -153,   899)";" 4291 (  -1798,  10380)";" 2862 (  -838,   6562)";" 552 (   -94,  1199)";"  853 (   -85,  1792)";" 1536 (  -154,  3226)";"40%"
"2014-12-26";"44";" 4286 (  1838,   6734)";" 70 (  -19,  160)";" 21651 (   7218,  36085)";" 366 (  -144,   875)";" 4209 (  -1692,  10110)";" 2808 (  -776,   6392)";" 542 (   -84,  1168)";"  837 (   -72,  1747)";" 1507 (  -130,  3145)";"40%"
"2014-12-25";"43";" 4216 (  1856,   6575)";" 69 (  -17,  156)";" 21286 (   7357,  35214)";" 359 (  -135,   853)";" 4129 (  -1589,   9847)";" 2755 (  -716,   6227)";" 532 (   -74,  1138)";"  822 (   -59,  1703)";" 1479 (  -107,  3065)";"40%"
"2014-12-24";"42";" 4146 (  1872,   6420)";" 68 (  -16,  152)";" 20927 (   7488,  34366)";" 352 (  -127,   830)";" 4050 (  -1491,   9591)";" 2704 (  -659,   6066)";" 522 (   -64,  1109)";"  806 (   -47,  1660)";" 1452 (   -84,  2988)";"40%"
"2014-12-23";"41";" 4079 (  1888,   6270)";" 67 (  -15,  148)";" 20575 (   7610,  33540)";" 345 (  -118,   809)";" 3973 (  -1396,   9342)";" 2653 (  -603,   5910)";" 512 (   -55,  1080)";"  791 (   -35,  1618)";" 1424 (   -63,  2912)";"40%"
"2014-12-22";"40";" 4012 (  1901,   6123)";" 65 (  -13,  144)";" 20230 (   7724,  32736)";" 339 (  -110,   788)";" 3898 (  -1304,   9100)";" 2604 (  -550,   5757)";" 503 (   -46,  1052)";"  777 (   -24,  1577)";" 1398 (   -43,  2839)";"40%"
"2014-12-21";"39";" 3947 (  1914,   5980)";" 64 (  -12,  140)";" 19891 (   7830,  31952)";" 332 (  -103,   767)";" 3824 (  -1216,   8864)";" 2555 (  -499,   5609)";" 494 (   -38,  1025)";"  762 (   -13,  1537)";" 1372 (   -23,  2767)";"40%"
"2014-12-20";"38";" 3883 (  1925,   5841)";" 63 (  -11,  137)";" 19559 (   7928,  31189)";" 326 (   -96,   748)";" 3752 (  -1131,   8635)";" 2508 (  -450,   5465)";" 485 (   -30,   999)";"  748 (    -2,  1498)";" 1347 (    -4,  2697)";"40%"
"2014-12-19";"37";" 3820 (  1935,   5705)";" 62 (  -10,  133)";" 19233 (   8020,  30446)";" 320 (   -89,   728)";" 3681 (  -1049,   8412)";" 2461 (  -402,   5324)";" 476 (   -22,   974)";"  734 (     8,  1461)";" 1322 (    14,  2629)";"40%"
"2014-12-18";"36";" 3758 (  1943,   5573)";" 61 (   -8,  130)";" 18913 (   8104,  29722)";" 314 (   -82,   709)";" 3612 (   -970,   8194)";" 2415 (  -356,   5187)";" 467 (   -14,   949)";"  721 (    17,  1424)";" 1297 (    31,  2563)";"40%"
"2014-12-17";"35";" 3697 (  1951,   5444)";" 59 (   -7,  126)";" 18599 (   8181,  29017)";" 308 (   -75,   691)";" 3544 (   -894,   7983)";" 2371 (  -313,   5054)";" 459 (    -7,   925)";"  707 (    27,  1388)";" 1273 (    48,  2499)";"40%"
"2014-12-16";"34";" 3638 (  1957,   5319)";" 58 (   -6,  123)";" 18291 (   8252,  28330)";" 302 (   -69,   673)";" 3478 (   -821,   7777)";" 2327 (  -270,   4925)";" 450 (     0,   901)";"  694 (    35,  1353)";" 1250 (    64,  2436)";"40%"
"2014-12-15";"33";" 3580 (  1963,   5197)";" 57 (   -5,  120)";" 17989 (   8317,  27661)";" 297 (   -63,   656)";" 3413 (   -750,   7576)";" 2284 (  -230,   4798)";" 442 (     6,   878)";"  682 (    44,  1320)";" 1227 (    79,  2375)";"40%"
"2014-12-14";"32";" 3522 (  1967,   5078)";" 56 (   -4,  117)";" 17692 (   8376,  27009)";" 291 (   -57,   639)";" 3349 (   -682,   7381)";" 2242 (  -191,   4675)";" 434 (    13,   856)";"  669 (    52,  1286)";" 1204 (    93,  2316)";"40%"
"2014-12-13";"31";" 3466 (  1970,   4962)";" 55 (   -3,  114)";" 17401 (   8428,  26374)";" 286 (   -51,   623)";" 3287 (   -617,   7191)";" 2201 (  -153,   4556)";" 426 (    19,   834)";"  657 (    60,  1254)";" 1182 (   107,  2258)";"40%"
"2014-12-12";"30";" 3411 (  1973,   4849)";" 54 (   -3,  111)";" 17115 (   8476,  25755)";" 280 (   -46,   607)";" 3226 (   -554,   7006)";" 2161 (  -117,   4439)";" 419 (    25,   813)";"  645 (    67,  1223)";" 1161 (   120,  2201)";"40%"
"2014-12-11";"29";" 3357 (  1975,   4739)";" 53 (   -2,  108)";" 16835 (   8517,  25153)";" 275 (   -41,   591)";" 3166 (   -494,   6826)";" 2122 (   -83,   4326)";" 411 (    30,   792)";"  633 (    74,  1192)";" 1140 (   133,  2146)";"40%"
"2014-12-10";"28";" 3303 (  1975,   4632)";" 52 (   -1,  105)";" 16560 (   8554,  24566)";" 270 (   -36,   576)";" 3108 (   -436,   6651)";" 2083 (   -50,   4215)";" 404 (    36,   772)";"  622 (    81,  1163)";" 1119 (   145,  2093)";"40%"
"2014-12-09";"27";" 3251 (  1975,   4527)";" 51 (    0,  103)";" 16290 (   8586,  23994)";" 265 (   -31,   561)";" 3050 (   -380,   6480)";" 2045 (   -18,   4108)";" 397 (    41,   752)";"  610 (    87,  1134)";" 1099 (   157,  2041)";"40%"
"2014-12-08";"26";" 3200 (  1974,   4426)";" 50 (    1,  100)";" 16025 (   8612,  23437)";" 260 (   -26,   547)";" 2994 (   -326,   6314)";" 2008 (    13,   4003)";" 390 (    46,   733)";"  599 (    93,  1106)";" 1079 (   168,  1990)";"40%"
"2014-12-07";"25";" 3150 (  1973,   4326)";" 49 (    1,   98)";" 15765 (   8634,  22895)";" 255 (   -22,   533)";" 2939 (   -275,   6153)";" 1972 (    42,   3901)";" 383 (    51,   715)";"  589 (    99,  1078)";" 1059 (   178,  1940)";"40%"
"2014-12-06";"24";" 3100 (  1970,   4230)";" 49 (    2,   95)";" 15509 (   8652,  22366)";" 251 (   -18,   519)";" 2885 (   -225,   5995)";" 1936 (    70,   3802)";" 376 (    55,   697)";"  578 (   105,  1051)";" 1040 (   188,  1892)";"40%"
"2014-12-05";"23";" 3051 (  1967,   4136)";" 48 (    3,   93)";" 15258 (   8666,  21851)";" 246 (   -14,   506)";" 2832 (   -177,   5842)";" 1901 (    97,   3705)";" 369 (    59,   679)";"  568 (   110,  1025)";" 1022 (   198,  1845)";"40%"
"2014-12-04";"22";" 3004 (  1963,   4044)";" 47 (    3,   90)";" 15012 (   8675,  21350)";" 242 (   -10,   493)";" 2780 (   -132,   5693)";" 1867 (   123,   3611)";" 363 (    63,   662)";"  557 (   115,  1000)";" 1003 (   207,  1800)";"40%"
"2014-12-03";"21";" 2957 (  1959,   3955)";" 46 (    4,   88)";" 14771 (   8680,  20861)";" 237 (    -6,   480)";" 2730 (    -88,   5547)";" 1833 (   147,   3519)";" 356 (    67,   645)";"  547 (   120,   975)";"  985 (   216,  1755)";"40%"
"2014-12-02";"20";" 2911 (  1954,   3868)";" 45 (    5,   86)";" 14533 (   8682,  20385)";" 233 (    -2,   468)";" 2680 (    -46,   5406)";" 1801 (   171,   3430)";" 350 (    71,   629)";"  538 (   124,   951)";"  968 (   224,  1712)";"40%"
"2014-12-01";"19";" 2866 (  1948,   3784)";" 44 (    5,   84)";" 14300 (   8679,  19921)";" 229 (     1,   456)";" 2631 (     -5,   5268)";" 1768 (   194,   3343)";" 344 (    75,   613)";"  528 (   129,   927)";"  950 (   232,  1669)";"40%"
"2014-11-30";"18";" 2821 (  1942,   3701)";" 44 (    6,   81)";" 14072 (   8674,  19470)";" 225 (     5,   445)";" 2584 (     34,   5134)";" 1737 (   215,   3258)";" 338 (    78,   597)";"  519 (   133,   905)";"  934 (   239,  1628)";"40%"
"2014-11-29";"17";" 2778 (  1935,   3621)";" 43 (    6,   79)";" 13847 (   8665,  19029)";" 221 (     8,   433)";" 2537 (     71,   5003)";" 1706 (   236,   3176)";" 332 (    81,   582)";"  509 (   137,   882)";"  917 (   246,  1588)";"40%"
"2014-11-28";"16";" 2735 (  1928,   3542)";" 42 (    7,   77)";" 13627 (   8652,  18601)";" 217 (    11,   422)";" 2491 (    106,   4876)";" 1676 (   256,   3096)";" 326 (    84,   568)";"  500 (   140,   861)";"  901 (   253,  1549)";"40%"
"2014-11-27";"15";" 2693 (  1920,   3466)";" 41 (    7,   75)";" 13410 (   8637,  18183)";" 213 (    14,   412)";" 2446 (    141,   4752)";" 1646 (   274,   3017)";" 320 (    87,   553)";"  492 (   144,   839)";"  885 (   259,  1511)";"40%"
"2014-11-26";"14";" 2652 (  1911,   3392)";" 41 (    8,   74)";" 13197 (   8618,  17776)";" 209 (    17,   401)";" 2402 (    173,   4631)";" 1617 (   292,   2941)";" 315 (    90,   540)";"  483 (   147,   819)";"  869 (   265,  1474)";"40%"
"2014-11-25";"13";" 2611 (  1903,   3320)";" 40 (    8,   72)";" 12988 (   8597,  17380)";" 205 (    19,   391)";" 2359 (    205,   4514)";" 1588 (   310,   2867)";" 309 (    93,   526)";"  474 (   150,   799)";"  854 (   270,  1437)";"40%"
"2014-11-24";"12";" 2571 (  1893,   3249)";" 39 (    8,   70)";" 12783 (   8573,  16994)";" 201 (    22,   381)";" 2317 (    235,   4399)";" 1560 (   326,   2795)";" 304 (    95,   513)";"  466 (   153,   779)";"  839 (   276,  1402)";"40%"
"2014-11-23";"11";" 2532 (  1884,   3181)";" 38 (    9,   68)";" 12582 (   8546,  16618)";" 198 (    24,   371)";" 2276 (    263,   4288)";" 1533 (   342,   2724)";" 299 (    97,   500)";"  458 (   156,   760)";"  824 (   280,  1368)";"40%"
"2014-11-22";"10";" 2494 (  1873,   3114)";" 38 (    9,   66)";" 12384 (   8517,  16252)";" 194 (    27,   362)";" 2235 (    291,   4179)";" 1506 (   356,   2656)";" 294 (   100,   487)";"  450 (   158,   741)";"  810 (   285,  1334)";"40%"
"2014-11-21";"9";" 2456 (  1863,   3049)";" 37 (   10,   65)";" 12190 (   8485,  15895)";" 191 (    29,   353)";" 2195 (    317,   4074)";" 1480 (   370,   2589)";" 288 (   102,   475)";"  442 (   161,   723)";"  796 (   289,  1302)";"40%"
"2014-11-20";"8";" 2419 (  1852,   2985)";" 36 (   10,   63)";" 11999 (   8451,  15547)";" 187 (    31,   344)";" 2156 (    342,   3971)";" 1454 (   384,   2524)";" 284 (   104,   463)";"  434 (   163,   706)";"  782 (   294,  1270)";"40%"
"2014-11-19";"7";" 2382 (  1841,   2924)";" 36 (   10,   62)";" 11811 (   8414,  15209)";" 184 (    33,   335)";" 2118 (    366,   3870)";" 1428 (   397,   2460)";" 279 (   105,   452)";"  427 (   165,   688)";"  768 (   297,  1239)";"40%"
"2014-11-18";"6";" 2346 (  1829,   2864)";" 35 (   10,   60)";" 11627 (   8376,  14879)";" 181 (    35,   327)";" 2081 (    389,   3773)";" 1404 (   409,   2399)";" 274 (   107,   441)";"  419 (   167,   672)";"  755 (   301,  1209)";"40%"
"2014-11-17";"5";" 2311 (  1817,   2805)";" 35 (   11,   58)";" 11446 (   8335,  14558)";" 178 (    37,   319)";" 2044 (    410,   3678)";" 1379 (   420,   2338)";" 269 (   109,   430)";"  412 (   169,   655)";"  742 (   304,  1179)";"40%"
"2014-11-16";"4";" 2277 (  1805,   2748)";" 34 (   11,   57)";" 11269 (   8292,  14245)";" 175 (    39,   310)";" 2008 (    431,   3585)";" 1355 (   431,   2280)";" 265 (   110,   419)";"  405 (   171,   639)";"  729 (   307,  1151)";"40%"
"2014-11-15";"3";" 2243 (  1792,   2693)";" 33 (   11,   56)";" 11094 (   8248,  13941)";" 172 (    40,   303)";" 1973 (    451,   3495)";" 1332 (   441,   2223)";" 260 (   112,   409)";"  398 (   172,   624)";"  716 (   310,  1123)";"40%"
"2014-11-14";"2";" 2209 (  1779,   2639)";" 33 (   12,   54)";" 10923 (   8201,  13644)";" 169 (    42,   295)";" 1938 (    470,   3407)";" 1309 (   451,   2167)";" 256 (   113,   398)";"  391 (   174,   609)";"  704 (   313,  1096)";"40%"
"2014-11-13";"1";" 2176 (  1766,   2586)";" 32 (   12,   53)";" 10754 (   8153,  13355)";" 166 (    44,   288)";" 1904 (    487,   3321)";" 1286 (   460,   2113)";" 251 (   114,   389)";"  384 (   175,   594)";"  692 (   315,  1069)";"40%"
"2014-11-12";"0";" 2144 (  1753,   2535)";" 32 (   12,   52)";" 10588 (   8103,  13074)";" 163 (    45,   280)";" 1871 (    504,   3238)";" 1264 (   468,   2060)";" 247 (   115,   379)";"  378 (   176,   580)";"  680 (   317,  1043)";"40%"
"2014-11-11";"-1";" 2112 (  1739,   2486)";" 31 (   12,   50)";" 10426 (   8052,  12800)";" 160 (    46,   273)";" 1838 (    521,   3156)";" 1243 (   476,   2009)";" 243 (   116,   370)";"  371 (   177,   566)";"  669 (   319,  1018)";"40%"
"2014-11-10";"-2";" 2081 (  1725,   2437)";" 31 (   12,   49)";" 10266 (   7998,  12533)";" 157 (    48,   267)";" 1807 (    536,   3077)";" 1221 (   484,   1959)";" 239 (   117,   360)";"  365 (   178,   552)";"  657 (   321,   993)";"40%"
"2014-11-09";"-3";" 2050 (  1710,   2390)";" 30 (   13,   48)";" 10109 (   7944,  12274)";" 154 (    49,   260)";" 1775 (    550,   3000)";" 1201 (   491,   1910)";" 235 (   118,   352)";"  359 (   179,   539)";"  646 (   322,   970)";"40%"
"2014-11-08";"-4";" 2020 (  1696,   2344)";" 30 (   13,   47)";"  9954 (   7888,  12021)";" 152 (    50,   253)";" 1744 (    564,   2925)";" 1180 (   498,   1863)";" 231 (   119,   343)";"  353 (   180,   526)";"  635 (   324,   946)";"40%"
"2014-11-07";"-5";" 1991 (  1681,   2300)";" 29 (   13,   45)";"  9803 (   7830,  11775)";" 149 (    51,   247)";" 1714 (    577,   2852)";" 1160 (   504,   1816)";" 227 (   120,   334)";"  347 (   181,   513)";"  624 (   325,   924)";"40%"
"2014-11-06";"-6";" 1961 (  1666,   2257)";" 29 (   13,   44)";"  9654 (   7771,  11536)";" 147 (    52,   241)";" 1685 (    589,   2781)";" 1140 (   509,   1771)";" 223 (   120,   326)";"  341 (   181,   501)";"  614 (   326,   901)";"40%"
"2014-11-05";"-7";" 1933 (  1651,   2215)";" 28 (   13,   43)";"  9507 (   7711,  11303)";" 144 (    53,   235)";" 1656 (    600,   2711)";" 1121 (   515,   1728)";" 220 (   121,   318)";"  335 (   182,   489)";"  603 (   327,   880)";"40%"
"2014-11-04";"-8";" 1905 (  1636,   2174)";" 28 (   13,   42)";"  9363 (   7650,  11077)";" 142 (    54,   229)";" 1627 (    611,   2644)";" 1102 (   520,   1685)";" 216 (   121,   311)";"  330 (   182,   477)";"  593 (   328,   859)";"40%"
"2014-11-03";"-9";" 1877 (  1620,   2134)";" 27 (   13,   41)";"  9222 (   7587,  10856)";" 139 (    55,   223)";" 1600 (    621,   2578)";" 1084 (   524,   1643)";" 212 (   122,   303)";"  324 (   182,   466)";"  583 (   328,   838)";"40%"
"2014-11-02";"-10";" 1850 (  1604,   2095)";" 27 (   13,   40)";"  9083 (   7523,  10642)";" 137 (    56,   218)";" 1572 (    631,   2514)";" 1065 (   528,   1603)";" 209 (   122,   296)";"  319 (   182,   455)";"  573 (   328,   818)";"40%"
"2014-11-01";"-11";" 1823 (  1588,   2058)";" 26 (   14,   39)";"  8946 (   7458,  10433)";" 134 (    56,   212)";" 1545 (    640,   2451)";" 1048 (   532,   1563)";" 205 (   122,   289)";"  313 (   183,   444)";"  564 (   329,   799)";"40%"
"2014-10-31";"-12";" 1797 (  1572,   2021)";" 26 (   14,   38)";"  8811 (   7392,  10231)";" 132 (    57,   207)";" 1519 (    648,   2390)";" 1030 (   535,   1525)";" 202 (   122,   282)";"  308 (   183,   433)";"  554 (   329,   780)";"40%"
"2014-10-30";"-13";" 1771 (  1556,   1986)";" 25 (   14,   37)";"  8679 (   7325,  10034)";" 130 (    58,   202)";" 1493 (    656,   2331)";" 1013 (   538,   1488)";" 199 (   123,   275)";"  303 (   183,   423)";"  545 (   329,   762)";"40%"
