"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-04-05";"144";"18139 (-17821, 54099)";"20 (-20,  60)";"41 (-40, 122)";"10 (-10, 30)";"23 (-22,  68)";"30 (-29,  89)";" 61 ( -59, 181)";"30 (-29,  89)";" 81 ( -79, 241)";"30 (-29,  89)";"161 (-159, 481)";"46 (-46, 138)";"20 (-20,  60)";"25 (-25,  75)";"578 (158,  998)"
"2015-04-04";"143";"17761 (-17295, 52817)";"20 (-19,  59)";"40 (-39, 119)";"10 ( -9, 29)";"22 (-22,  66)";"29 (-29,  87)";" 59 ( -58, 176)";"29 (-29,  87)";" 79 ( -77, 235)";"29 (-29,  87)";"158 (-154, 470)";"45 (-44, 134)";"20 (-19,  59)";"25 (-24,  74)";"565 (156,  974)"
"2015-04-03";"142";"17391 (-16777, 51559)";"19 (-19,  57)";"39 (-38, 116)";"10 ( -9, 29)";"22 (-21,  65)";"29 (-27,  85)";" 58 ( -56, 172)";"29 (-27,  85)";" 77 ( -75, 229)";"29 (-27,  85)";"155 (-149, 459)";"44 (-43, 131)";"19 (-19,  57)";"24 (-24,  72)";"554 (155,  953)"
"2015-04-02";"141";"17028 (-16270, 50326)";"19 (-18,  56)";"38 (-37, 113)";" 9 ( -9, 27)";"21 (-21,  63)";"28 (-27,  83)";" 57 ( -55, 169)";"28 (-27,  83)";" 76 ( -72, 224)";"28 (-27,  83)";"152 (-144, 448)";"43 (-42, 128)";"19 (-18,  56)";"24 (-23,  71)";"542 (153,  931)"
"2015-04-01";"140";"16672 (-15773, 49117)";"18 (-18,  54)";"38 (-35, 111)";" 9 ( -9, 27)";"21 (-20,  62)";"28 (-26,  82)";" 56 ( -53, 165)";"28 (-26,  82)";" 74 ( -70, 218)";"28 (-26,  82)";"148 (-141, 437)";"43 (-40, 126)";"18 (-18,  54)";"23 (-22,  68)";"532 (153,  911)"
"2015-03-31";"139";"16323 (-15286, 47932)";"18 (-17,  53)";"37 (-34, 108)";" 9 ( -8, 26)";"20 (-20,  60)";"27 (-25,  79)";" 55 ( -51, 161)";"27 (-25,  79)";" 73 ( -68, 214)";"27 (-25,  79)";"145 (-136, 426)";"42 (-39, 123)";"18 (-17,  53)";"23 (-21,  67)";"521 (152,  890)"
"2015-03-30";"138";"15981 (-14809, 46771)";"18 (-16,  52)";"36 (-33, 105)";" 9 ( -8, 26)";"20 (-18,  58)";"26 (-25,  77)";" 54 ( -49, 157)";"26 (-25,  77)";" 71 ( -66, 208)";"26 (-25,  77)";"142 (-132, 416)";"41 (-38, 120)";"18 (-16,  52)";"22 (-21,  65)";"509 (150,  868)"
"2015-03-29";"137";"15646 (-14341, 45633)";"17 (-16,  50)";"35 (-32, 102)";" 9 ( -7, 25)";"20 (-17,  57)";"26 (-23,  75)";" 52 ( -48, 152)";"26 (-23,  75)";" 70 ( -63, 203)";"26 (-23,  75)";"139 (-128, 406)";"40 (-36, 116)";"17 (-16,  50)";"22 (-20,  64)";"499 (149,  849)"
"2015-03-28";"136";"15319 (-13883, 44521)";"17 (-15,  49)";"34 (-32, 100)";" 8 ( -8, 24)";"19 (-18,  56)";"25 (-23,  73)";" 51 ( -47, 149)";"25 (-23,  73)";" 68 ( -62, 198)";"25 (-23,  73)";"136 (-124, 396)";"39 (-35, 113)";"17 (-15,  49)";"21 (-20,  62)";"485 (144,  826)"
"2015-03-27";"135";"14997 (-13435, 43429)";"16 (-15,  47)";"34 (-30,  98)";" 8 ( -8, 24)";"19 (-17,  55)";"25 (-22,  72)";" 50 ( -45, 145)";"25 (-22,  72)";" 67 ( -60, 194)";"25 (-22,  72)";"133 (-120, 386)";"38 (-35, 111)";"16 (-15,  47)";"21 (-19,  61)";"477 (145,  809)"
"2015-03-26";"134";"14683 (-12996, 42362)";"16 (-14,  46)";"33 (-29,  95)";" 8 ( -7, 23)";"18 (-17,  53)";"24 (-22,  70)";" 49 ( -44, 142)";"24 (-22,  70)";" 65 ( -58, 188)";"24 (-22,  70)";"131 (-115, 377)";"37 (-34, 108)";"16 (-14,  46)";"21 (-18,  60)";"466 (143,  789)"
"2015-03-25";"133";"14375 (-12568, 41318)";"16 (-14,  46)";"32 (-29,  93)";" 8 ( -7, 23)";"18 (-16,  52)";"24 (-20,  68)";" 48 ( -42, 138)";"24 (-20,  68)";" 64 ( -56, 184)";"24 (-20,  68)";"128 (-112, 368)";"37 (-32, 106)";"16 (-14,  46)";"20 (-18,  58)";"459 (145,  773)"
"2015-03-24";"132";"14073 (-12149, 40295)";"15 (-14,  44)";"32 (-27,  91)";" 8 ( -6, 22)";"18 (-15,  51)";"23 (-20,  66)";" 47 ( -41, 135)";"23 (-20,  66)";" 63 ( -54, 180)";"23 (-20,  66)";"125 (-108, 358)";"36 (-31, 103)";"15 (-14,  44)";"20 (-17,  57)";"448 (142,  754)"
"2015-03-23";"131";"13777 (-11741, 39295)";"15 (-13,  43)";"31 (-26,  88)";" 8 ( -6, 22)";"17 (-15,  49)";"23 (-19,  65)";" 46 ( -39, 131)";"23 (-19,  65)";" 61 ( -53, 175)";"23 (-19,  65)";"123 (-104, 350)";"35 (-30, 100)";"15 (-13,  43)";"19 (-17,  55)";"439 (141,  737)"
"2015-03-22";"130";"13488 (-11341, 38317)";"15 (-12,  42)";"30 (-26,  86)";" 7 ( -7, 21)";"17 (-14,  48)";"22 (-19,  63)";" 45 ( -38, 128)";"22 (-19,  63)";" 60 ( -50, 170)";"22 (-19,  63)";"120 (-101, 341)";"34 (-29,  97)";"15 (-12,  42)";"19 (-16,  54)";"428 (138,  718)"
"2015-03-21";"129";"13205 (-10951, 37361)";"15 (-12,  42)";"30 (-24,  84)";" 7 ( -6, 20)";"17 (-13,  47)";"22 (-18,  62)";" 44 ( -37, 125)";"22 (-18,  62)";" 59 ( -48, 166)";"22 (-18,  62)";"118 ( -97, 333)";"34 (-28,  96)";"15 (-12,  42)";"18 (-16,  52)";"423 (141,  705)"
"2015-03-20";"128";"12927 (-10571, 36425)";"14 (-12,  40)";"29 (-24,  82)";" 7 ( -6, 20)";"16 (-13,  45)";"21 (-18,  60)";" 43 ( -36, 122)";"21 (-18,  60)";" 58 ( -47, 163)";"21 (-18,  60)";"115 ( -94, 324)";"33 (-27,  93)";"14 (-12,  40)";"18 (-15,  51)";"410 (136,  684)"
"2015-03-19";"127";"12656 (-10199, 35511)";"14 (-11,  39)";"28 (-23,  79)";" 7 ( -6, 20)";"16 (-13,  45)";"21 (-17,  59)";" 42 ( -35, 119)";"21 (-17,  59)";" 56 ( -46, 158)";"21 (-17,  59)";"113 ( -90, 316)";"32 (-26,  90)";"14 (-11,  39)";"18 (-14,  50)";"403 (136,  670)"
"2015-03-18";"126";"12390 ( -9838, 34618)";"14 (-10,  38)";"28 (-22,  78)";" 7 ( -5, 19)";"15 (-13,  43)";"20 (-17,  57)";" 42 ( -32, 116)";"20 (-17,  57)";" 55 ( -44, 154)";"20 (-17,  57)";"110 ( -88, 308)";"32 (-25,  89)";"14 (-10,  38)";"17 (-14,  48)";"394 (135,  653)"
"2015-03-17";"125";"12130 ( -9485, 33745)";"13 (-11,  37)";"27 (-22,  76)";" 7 ( -5, 19)";"15 (-12,  42)";"20 (-16,  56)";" 41 ( -31, 113)";"20 (-16,  56)";" 54 ( -42, 150)";"20 (-16,  56)";"108 ( -84, 300)";"31 (-24,  86)";"13 (-11,  37)";"17 (-13,  47)";"386 (134,  638)"
"2015-03-16";"124";"11875 ( -9142, 32892)";"13 (-10,  36)";"27 (-20,  74)";" 7 ( -5, 19)";"15 (-11,  41)";"20 (-15,  55)";" 40 ( -30, 110)";"20 (-15,  55)";" 53 ( -41, 147)";"20 (-15,  55)";"106 ( -81, 293)";"30 (-24,  84)";"13 (-10,  36)";"17 (-12,  46)";"381 (136,  626)"
"2015-03-15";"123";"11626 ( -8807, 32059)";"13 ( -9,  35)";"26 (-20,  72)";" 6 ( -5, 17)";"15 (-11,  41)";"19 (-15,  53)";" 39 ( -29, 107)";"19 (-15,  53)";" 52 ( -39, 143)";"19 (-15,  53)";"103 ( -79, 285)";"30 (-22,  82)";"13 ( -9,  35)";"16 (-13,  45)";"370 (132,  608)"
"2015-03-14";"122";"11382 ( -8482, 31246)";"13 ( -9,  35)";"26 (-19,  71)";" 6 ( -5, 17)";"14 (-11,  39)";"19 (-14,  52)";" 38 ( -29, 105)";"19 (-14,  52)";" 51 ( -37, 139)";"19 (-14,  52)";"101 ( -76, 278)";"29 (-22,  80)";"13 ( -9,  35)";"16 (-12,  44)";"364 (132,  596)"
"2015-03-13";"121";"11143 ( -8166, 30452)";"12 ( -9,  33)";"25 (-18,  68)";" 6 ( -5, 17)";"14 (-10,  38)";"18 (-14,  50)";" 37 ( -28, 102)";"18 (-14,  50)";" 50 ( -36, 136)";"18 (-14,  50)";" 99 ( -73, 271)";"28 (-21,  77)";"12 ( -9,  33)";"16 (-11,  43)";"353 (128,  578)"
"2015-03-12";"120";"10909 ( -7858, 29676)";"12 ( -9,  33)";"25 (-17,  67)";" 6 ( -4, 16)";"14 ( -9,  37)";"18 (-13,  49)";" 37 ( -26, 100)";"18 (-13,  49)";" 49 ( -35, 133)";"18 (-13,  49)";" 97 ( -70, 264)";"28 (-20,  76)";"12 ( -9,  33)";"15 (-11,  41)";"349 (130,  568)"
"2015-03-11";"119";"10680 ( -7559, 28919)";"12 ( -8,  32)";"24 (-17,  65)";" 6 ( -4, 16)";"13 (-10,  36)";"18 (-12,  48)";" 36 ( -25,  97)";"18 (-12,  48)";" 48 ( -33, 129)";"18 (-12,  48)";" 95 ( -67, 257)";"27 (-20,  74)";"12 ( -8,  32)";"15 (-11,  41)";"342 (129,  555)"
"2015-03-10";"118";"10456 ( -7268, 28180)";"12 ( -7,  31)";"24 (-16,  64)";" 6 ( -4, 16)";"13 ( -9,  35)";"17 (-12,  46)";" 35 ( -24,  94)";"17 (-12,  46)";" 47 ( -32, 126)";"17 (-12,  46)";" 93 ( -65, 251)";"27 (-18,  72)";"12 ( -7,  31)";"15 (-10,  40)";"335 (128,  542)"
"2015-03-09";"117";"10238 ( -6984, 27460)";"11 ( -8,  30)";"23 (-16,  62)";" 6 ( -3, 15)";"13 ( -9,  35)";"17 (-11,  45)";" 34 ( -24,  92)";"17 (-11,  45)";" 46 ( -31, 123)";"17 (-11,  45)";" 91 ( -62, 244)";"26 (-18,  70)";"11 ( -8,  30)";"14 (-10,  38)";"326 (125,  527)"
"2015-03-08";"116";"10023 ( -6710, 26756)";"11 ( -7,  29)";"23 (-15,  61)";" 6 ( -3, 15)";"13 ( -8,  34)";"17 (-11,  45)";" 34 ( -22,  90)";"17 (-11,  45)";" 45 ( -29, 119)";"17 (-11,  45)";" 89 ( -60, 238)";"26 (-17,  69)";"11 ( -7,  29)";"14 ( -9,  37)";"323 (128,  518)"
"2015-03-07";"115";" 9814 ( -6443, 26071)";"11 ( -7,  29)";"22 (-15,  59)";" 5 ( -4, 14)";"12 ( -8,  32)";"16 (-11,  43)";" 33 ( -21,  87)";"16 (-11,  43)";" 44 ( -28, 116)";"16 (-11,  43)";" 87 ( -58, 232)";"25 (-16,  66)";"11 ( -7,  29)";"14 ( -9,  37)";"312 (122,  502)"
"2015-03-06";"114";" 9608 ( -6185, 25401)";"11 ( -6,  28)";"22 (-14,  58)";" 5 ( -4, 14)";"12 ( -8,  32)";"16 (-10,  42)";" 32 ( -21,  85)";"16 (-10,  42)";" 43 ( -27, 113)";"16 (-10,  42)";" 86 ( -55, 227)";"25 (-15,  65)";"11 ( -6,  28)";"13 ( -9,  35)";"308 (124,  492)"
"2015-03-05";"113";" 9408 ( -5933, 24749)";"10 ( -7,  27)";"21 (-14,  56)";" 5 ( -3, 13)";"12 ( -7,  31)";"16 ( -9,  41)";" 32 ( -19,  83)";"16 ( -9,  41)";" 42 ( -26, 110)";"16 ( -9,  41)";" 84 ( -53, 221)";"24 (-15,  63)";"10 ( -7,  27)";"13 ( -8,  34)";"301 (122,  480)"
"2015-03-04";"112";" 9211 ( -5690, 24112)";"10 ( -6,  26)";"21 (-13,  55)";" 5 ( -3, 13)";"12 ( -7,  31)";"15 (-10,  40)";" 31 ( -19,  81)";"15 (-10,  40)";" 41 ( -25, 107)";"15 (-10,  40)";" 82 ( -51, 215)";"23 (-15,  61)";"10 ( -6,  26)";"13 ( -8,  34)";"293 (119,  467)"
"2015-03-03";"111";" 9019 ( -5453, 23491)";"10 ( -6,  26)";"20 (-13,  53)";" 5 ( -3, 13)";"11 ( -7,  29)";"15 ( -9,  39)";" 30 ( -18,  78)";"15 ( -9,  39)";" 40 ( -24, 104)";"15 ( -9,  39)";" 80 ( -49, 209)";"23 (-14,  60)";"10 ( -6,  26)";"13 ( -7,  33)";"287 (118,  456)"
"2015-03-02";"110";" 8831 ( -5224, 22886)";"10 ( -5,  25)";"20 (-12,  52)";" 5 ( -3, 13)";"11 ( -7,  29)";"15 ( -8,  38)";" 30 ( -17,  77)";"15 ( -8,  38)";" 39 ( -24, 102)";"15 ( -8,  38)";" 79 ( -46, 204)";"23 (-13,  59)";"10 ( -5,  25)";"12 ( -8,  32)";"284 (120,  448)"
"2015-03-01";"109";" 8647 ( -5003, 22297)";"10 ( -5,  25)";"19 (-12,  50)";" 5 ( -3, 13)";"11 ( -6,  28)";"14 ( -9,  37)";" 29 ( -17,  75)";"14 ( -9,  37)";" 38 ( -23,  99)";"14 ( -9,  37)";" 77 ( -44, 198)";"22 (-13,  57)";"10 ( -5,  25)";"12 ( -7,  31)";"275 (116,  434)"
"2015-02-28";"108";" 8467 ( -4788, 21722)";" 9 ( -6,  24)";"19 (-11,  49)";" 5 ( -2, 12)";"11 ( -6,  28)";"14 ( -8,  36)";" 28 ( -16,  72)";"14 ( -8,  36)";" 38 ( -21,  97)";"14 ( -8,  36)";" 75 ( -43, 193)";"22 (-12,  56)";" 9 ( -6,  24)";"12 ( -7,  31)";"270 (115,  425)"
"2015-02-27";"107";" 8291 ( -4579, 21161)";" 9 ( -5,  23)";"19 (-10,  48)";" 5 ( -2, 12)";"10 ( -6,  26)";"14 ( -7,  35)";" 28 ( -15,  71)";"14 ( -7,  35)";" 37 ( -20,  94)";"14 ( -7,  35)";" 74 ( -41, 189)";"21 (-12,  54)";" 9 ( -5,  23)";"12 ( -6,  30)";"266 (116,  416)"
"2015-02-26";"106";" 8119 ( -4378, 20616)";" 9 ( -5,  23)";"18 (-10,  46)";" 4 ( -3, 11)";"10 ( -6,  26)";"13 ( -8,  34)";" 27 ( -15,  69)";"13 ( -8,  34)";" 36 ( -20,  92)";"13 ( -8,  34)";" 72 ( -39, 183)";"21 (-11,  53)";" 9 ( -5,  23)";"11 ( -6,  28)";"256 (110,  402)"
"2015-02-25";"105";" 7951 ( -4182, 20084)";" 9 ( -4,  22)";"18 ( -9,  45)";" 4 ( -3, 11)";"10 ( -5,  25)";"13 ( -7,  33)";" 27 ( -14,  68)";"13 ( -7,  33)";" 35 ( -19,  89)";"13 ( -7,  33)";" 71 ( -37, 179)";"20 (-11,  51)";" 9 ( -4,  22)";"11 ( -6,  28)";"253 (111,  395)"
"2015-02-24";"104";" 7786 ( -3993, 19565)";" 9 ( -4,  22)";"18 ( -9,  45)";" 4 ( -2, 10)";"10 ( -5,  25)";"13 ( -6,  32)";" 26 ( -13,  65)";"13 ( -6,  32)";" 35 ( -17,  87)";"13 ( -6,  32)";" 69 ( -36, 174)";"20 (-10,  50)";" 9 ( -4,  22)";"11 ( -5,  27)";"250 (113,  387)"
"2015-02-23";"103";" 7625 ( -3810, 19060)";" 8 ( -5,  21)";"17 ( -9,  43)";" 4 ( -2, 10)";"10 ( -4,  24)";"13 ( -6,  32)";" 26 ( -12,  64)";"13 ( -6,  32)";" 34 ( -17,  85)";"13 ( -6,  32)";" 68 ( -34, 170)";"19 (-10,  48)";" 8 ( -5,  21)";"11 ( -5,  27)";"244 (111,  377)"
"2015-02-22";"102";" 7467 ( -3634, 18568)";" 8 ( -4,  20)";"17 ( -8,  42)";" 4 ( -2, 10)";" 9 ( -5,  23)";"12 ( -6,  30)";" 25 ( -12,  62)";"12 ( -6,  30)";" 33 ( -16,  82)";"12 ( -6,  30)";" 66 ( -33, 165)";"19 ( -9,  47)";" 8 ( -4,  20)";"10 ( -6,  26)";"235 (105,  365)"
"2015-02-21";"101";" 7313 ( -3463, 18089)";" 8 ( -4,  20)";"16 ( -8,  40)";" 4 ( -2, 10)";" 9 ( -4,  22)";"12 ( -6,  30)";" 24 ( -12,  60)";"12 ( -6,  30)";" 33 ( -15,  81)";"12 ( -6,  30)";" 65 ( -31, 161)";"19 ( -8,  46)";" 8 ( -4,  20)";"10 ( -5,  25)";"232 (106,  358)"
"2015-02-20";"100";" 7162 ( -3298, 17622)";" 8 ( -4,  20)";"16 ( -8,  40)";" 4 ( -2, 10)";" 9 ( -4,  22)";"12 ( -5,  29)";" 24 ( -11,  59)";"12 ( -5,  29)";" 32 ( -15,  79)";"12 ( -5,  29)";" 64 ( -29, 157)";"18 ( -9,  45)";" 8 ( -4,  20)";"10 ( -5,  25)";"229 (107,  351)"
"2015-02-19";"99";" 7015 ( -3138, 17168)";" 8 ( -3,  19)";"16 ( -7,  39)";" 4 ( -2, 10)";" 9 ( -4,  22)";"12 ( -5,  29)";" 24 ( -10,  58)";"12 ( -5,  29)";" 31 ( -14,  76)";"12 ( -5,  29)";" 62 ( -28, 152)";"18 ( -8,  44)";" 8 ( -3,  19)";"10 ( -4,  24)";"226 (108,  344)"
"2015-02-18";"98";" 6870 ( -2984, 16724)";" 8 ( -3,  19)";"15 ( -7,  37)";" 4 ( -1,  9)";" 9 ( -3,  21)";"11 ( -5,  27)";" 23 ( -10,  56)";"11 ( -5,  27)";" 31 ( -13,  75)";"11 ( -5,  27)";" 61 ( -27, 149)";"18 ( -7,  43)";" 8 ( -3,  19)";"10 ( -4,  24)";"220 (105,  335)"
"2015-02-17";"97";" 6729 ( -2835, 16293)";" 7 ( -4,  18)";"15 ( -7,  37)";" 4 ( -1,  9)";" 8 ( -4,  20)";"11 ( -5,  27)";" 23 (  -9,  55)";"11 ( -5,  27)";" 30 ( -13,  73)";"11 ( -5,  27)";" 60 ( -25, 145)";"17 ( -7,  41)";" 7 ( -4,  18)";" 9 ( -4,  22)";"213 (101,  325)"
