"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2015-01-31";"80";" 44377 (  5666,  83088)";"1076 ( -261,  2414)";" 240224 (  14655,  465792)";" 5813 (-1733, 13359)";" 67054 (-20225, 154334)";" 43034 (-10591,  96659)";" 7953 ( -1480, 17386)";"12747 ( -865,  26359)";" 22944 ( -1557,  47446)";"40%"
"2015-01-30";"79";" 43301 (  5924,  80677)";"1051 ( -247,  2348)";" 234411 (  16374,  452448)";" 5676 (-1653, 13005)";" 65478 (-19301, 150258)";" 42005 (-10017,  94028)";" 7761 ( -1380, 16901)";"12442 ( -763,  25646)";" 22395 ( -1374,  46163)";"40%"
"2015-01-29";"78";" 42250 (  6167,  78332)";"1025 ( -233,  2284)";" 228735 (  18012,  439458)";" 5542 (-1575, 12659)";" 63935 (-18399, 146268)";" 40999 ( -9460,  91458)";" 7573 ( -1283, 16428)";"12143 ( -665,  24950)";" 21857 ( -1196,  44911)";"40%"
"2015-01-28";"77";" 41224 (  6397,  76052)";"1001 ( -219,  2221)";" 223193 (  19573,  426814)";" 5411 (-1499, 12320)";" 62423 (-17520, 142366)";" 40014 ( -8919,  88948)";" 7389 ( -1190, 15967)";"11851 ( -569,  24271)";" 21331 ( -1024,  43687)";"40%"
"2015-01-27";"76";" 40224 (  6614,  73834)";" 977 ( -206,  2160)";" 217783 (  21058,  414508)";" 5282 (-1425, 11989)";" 60943 (-16663, 138550)";" 39052 ( -8394,  86497)";" 7209 ( -1099, 15517)";"11565 ( -477,  23607)";" 20817 (  -858,  42493)";"40%"
"2015-01-26";"75";" 39247 (  6817,  71677)";" 953 ( -193,  2100)";" 212501 (  22468,  402533)";" 5156 (-1353, 11666)";" 59494 (-15830, 134818)";" 38110 ( -7886,  84106)";" 7033 ( -1012, 15079)";"11286 ( -388,  22959)";" 20315 (  -698,  41327)";"40%"
"2015-01-25";"74";" 38294 (  7007,  69580)";" 930 ( -181,  2041)";" 207344 (  23807,  390882)";" 5033 (-1283, 11349)";" 58076 (-15018, 131171)";" 37189 ( -7393,  81772)";" 6862 (  -928, 14652)";"11013 ( -302,  22327)";" 19823 (  -543,  40189)";"40%"
"2015-01-24";"73";" 37364 (  7186,  67541)";" 908 ( -169,  1984)";" 202311 (  25075,  379547)";" 4913 (-1214, 11040)";" 56689 (-14230, 127607)";" 36289 ( -6916,  79495)";" 6694 (  -847, 14236)";"10746 ( -219,  21711)";" 19343 (  -394,  39079)";"40%"
"2015-01-23";"72";" 36456 (  7352,  65560)";" 886 ( -158,  1929)";" 197398 (  26276,  368520)";" 4795 (-1148, 10738)";" 55331 (-13463, 124126)";" 35410 ( -6454,  77273)";" 6531 (  -769, 13830)";"10485 ( -139,  21109)";" 18873 (  -250,  37996)";"40%"
"2015-01-22";"71";" 35571 (  7507,  63634)";" 864 ( -147,  1875)";" 192603 (  27411,  357795)";" 4680 (-1084, 10444)";" 54003 (-12719, 120725)";" 34550 ( -6007,  75107)";" 6371 (  -694, 13435)";"10230 (  -62,  20522)";" 18414 (  -111,  36940)";"40%"
"2015-01-21";"70";" 34706 (  7651,  61761)";" 843 ( -136,  1822)";" 187923 (  28481,  347365)";" 4567 (-1021, 10156)";" 52704 (-11996, 117405)";" 33710 ( -5575,  72995)";" 6215 (  -621, 13051)";" 9981 (   12,  19950)";" 17966 (    22,  35910)";"40%"
"2015-01-20";"69";" 33863 (  7785,  59942)";" 822 ( -125,  1770)";" 183356 (  29489,  337222)";" 4457 ( -961,  9875)";" 51434 (-11296, 114164)";" 32889 ( -5158,  70937)";" 6062 (  -551, 12676)";" 9738 (   83,  19392)";" 17528 (   150,  34906)";"40%"
"2015-01-19";"68";" 33041 (  7908,  58174)";" 802 ( -115,  1720)";" 178899 (  30437,  327360)";" 4349 ( -902,  9601)";" 50192 (-10617, 111001)";" 32087 ( -4756,  68930)";" 5914 (  -484, 12312)";" 9500 (  152,  18849)";" 17100 (   273,  33928)";"40%"
"2015-01-18";"67";" 32239 (  8021,  56456)";" 783 ( -106,  1671)";" 174549 (  31326,  317772)";" 4244 ( -846,  9334)";" 48978 ( -9959, 107915)";" 31304 ( -4367,  66974)";" 5768 (  -420, 11956)";" 9268 (  217,  18319)";" 16682 (   391,  32974)";"40%"
"2015-01-17";"66";" 31456 (  8124,  54787)";" 764 (  -96,  1624)";" 170305 (  32159,  308451)";" 4141 ( -791,  9073)";" 47791 ( -9322, 104904)";" 30538 ( -3992,  65069)";" 5627 (  -358, 11611)";" 9041 (  280,  17803)";" 16274 (   504,  32045)";"40%"
"2015-01-16";"65";" 30692 (  8218,  53166)";" 745 (  -87,  1577)";" 166164 (  32937,  299391)";" 4041 ( -737,  8818)";" 46631 ( -8706, 101968)";" 29791 ( -3631,  63213)";" 5488 (  -298, 11275)";" 8820 (  340,  17300)";" 15876 (   612,  31139)";"40%"
"2015-01-15";"64";" 29947 (  8303,  51591)";" 727 (  -79,  1532)";" 162124 (  33662,  290585)";" 3942 ( -686,  8570)";" 45497 ( -8110,  99105)";" 29061 ( -3283,  61405)";" 5353 (  -241, 10947)";" 8604 (  397,  16810)";" 15486 (   715,  30257)";"40%"
"2015-01-14";"63";" 29220 (  8380,  50061)";" 709 (  -71,  1488)";" 158181 (  34336,  282027)";" 3846 ( -636,  8329)";" 44389 ( -7534,  96313)";" 28348 ( -2948,  59645)";" 5221 (  -186, 10629)";" 8392 (  452,  16332)";" 15106 (   814,  29398)";"40%"
"2015-01-13";"62";" 28512 (  8448,  48575)";" 691 (  -63,  1445)";" 154335 (  34961,  273710)";" 3752 ( -588,  8093)";" 43307 ( -6978,  93592)";" 27652 ( -2626,  57931)";" 5093 (  -134, 10319)";" 8186 (  505,  15868)";" 14735 (   909,  28562)";"40%"
"2015-01-12";"61";" 27820 (  8509,  47131)";" 674 (  -55,  1404)";" 150583 (  35537,  265628)";" 3661 ( -542,  7863)";" 42249 ( -6441,  90940)";" 26973 ( -2316,  56262)";" 4967 (   -84, 10018)";" 7985 (  555,  15415)";" 14373 (   998,  27748)";"40%"
"2015-01-11";"60";" 27146 (  8561,  45730)";" 658 (  -47,  1363)";" 146922 (  36068,  257777)";" 3571 ( -498,  7640)";" 41216 ( -5923,  88356)";" 26310 ( -2018,  54637)";" 4844 (   -36,  9725)";" 7789 (  602,  14975)";" 14019 (  1084,  26955)";"40%"
"2015-01-10";"59";" 26488 (  8607,  44369)";" 642 (  -40,  1324)";" 143351 (  36554,  250148)";" 3484 ( -454,  7422)";" 40208 ( -5423,  85839)";" 25662 ( -1732,  53056)";" 4725 (    10,  9440)";" 7597 (  647,  14546)";" 13674 (  1165,  26183)";"40%"
"2015-01-09";"58";" 25846 (  8645,  43047)";" 626 (  -34,  1285)";" 139868 (  36998,  242737)";" 3398 ( -413,  7209)";" 39222 ( -4942,  83386)";" 25030 ( -1458,  51518)";" 4608 (    54,  9163)";" 7410 (  690,  14129)";" 13337 (  1243,  25432)";"40%"
"2015-01-08";"57";" 25220 (  8677,  41764)";" 610 (  -27,  1248)";" 136470 (  37400,  235539)";" 3315 ( -373,  7003)";" 38260 ( -4478,  80998)";" 24413 ( -1194,  50021)";" 4494 (    96,  8893)";" 7227 (  731,  13723)";" 13008 (  1316,  24701)";"40%"
"2015-01-07";"56";" 24610 (  8702,  40518)";" 595 (  -21,  1212)";" 133155 (  37763,  228547)";" 3233 ( -335,  6801)";" 37321 ( -4032,  78673)";" 23811 (  -942,  48564)";" 4383 (   136,  8631)";" 7049 (  770,  13327)";" 12688 (  1386,  23989)";"40%"
"2015-01-06";"55";" 24014 (  8721,  39308)";" 581 (  -15,  1176)";" 129921 (  38087,  221756)";" 3154 ( -298,  6605)";" 36403 ( -3603,  76409)";" 23224 (  -700,  47148)";" 4275 (   174,  8376)";" 6875 (  807,  12943)";" 12374 (  1452,  23297)";"40%"
"2015-01-05";"54";" 23434 (  8733,  38134)";" 566 (   -9,  1142)";" 126768 (  38375,  215160)";" 3076 ( -262,  6415)";" 35508 ( -3190,  74205)";" 22650 (  -469,  45769)";" 4169 (   210,  8129)";" 6705 (  841,  12569)";" 12069 (  1514,  22624)";"40%"
"2015-01-04";"53";" 22867 (  8741,  36994)";" 552 (   -4,  1108)";" 123691 (  38627,  208756)";" 3000 ( -228,  6229)";" 34633 ( -2793,  72060)";" 22091 (  -247,  44429)";" 4066 (   244,  7888)";" 6539 (  874,  12205)";" 11771 (  1573,  21969)";"40%"
"2015-01-03";"52";" 22315 (  8742,  35888)";" 539 (    2,  1076)";" 120691 (  38846,  202536)";" 2926 ( -195,  6048)";" 33780 ( -2412,  69972)";" 21545 (   -35,  43126)";" 3966 (   277,  7654)";" 6378 (  904,  11851)";" 11480 (  1628,  21332)";"40%"
"2015-01-02";"51";" 21776 (  8739,  34814)";" 525 (    7,  1044)";" 117764 (  39031,  196497)";" 2854 ( -164,  5873)";" 32947 ( -2046,  67941)";" 21013 (   167,  41859)";" 3868 (   308,  7427)";" 6220 (  933,  11507)";" 11196 (  1680,  20713)";"40%"
"2015-01-01";"50";" 21251 (  8730,  33771)";" 512 (   11,  1013)";" 114910 (  39186,  190634)";" 2784 ( -134,  5702)";" 32134 ( -1695,  65964)";" 20493 (   360,  40626)";" 3772 (   338,  7206)";" 6066 (  960,  11172)";" 10919 (  1729,  20110)";"40%"
"2014-12-31";"49";" 20739 (  8717,  32760)";" 500 (   16,   983)";" 112126 (  39311,  184942)";" 2715 ( -105,  5535)";" 31341 ( -1359,  64041)";" 19987 (   545,  39429)";" 3679 (   366,  6992)";" 5916 (  986,  10847)";" 10649 (  1775,  19524)";"40%"
"2014-12-30";"48";" 20239 (  8700,  31778)";" 487 (   20,   954)";" 109411 (  39407,  179415)";" 2648 (  -77,  5373)";" 30567 ( -1037,  62171)";" 19492 (   720,  38264)";" 3588 (   393,  6783)";" 5770 ( 1010,  10531)";" 10386 (  1817,  18955)";"40%"
"2014-12-29";"47";" 19751 (  8677,  30825)";" 475 (   25,   926)";" 106763 (  39475,  174051)";" 2583 (  -51,  5216)";" 29812 (  -729,  60352)";" 19010 (   888,  37132)";" 3499 (   418,  6581)";" 5627 ( 1032,  10223)";" 10129 (  1857,  18401)";"40%"
"2014-12-28";"46";" 19276 (  8651,  29901)";" 464 (   28,   899)";" 104180 (  39518,  168843)";" 2519 (  -26,  5063)";" 29075 (  -434,  58583)";" 18540 (  1047,  36033)";" 3413 (   441,  6384)";" 5488 ( 1052,   9924)";"  9879 (  1894,  17863)";"40%"
"2014-12-27";"45";" 18813 (  8621,  29004)";" 452 (   32,   872)";" 101662 (  39535,  163789)";" 2456 (   -1,  4914)";" 28356 (  -152,  56863)";" 18081 (  1198,  34964)";" 3328 (   464,  6193)";" 5352 ( 1071,   9633)";"  9634 (  1929,  17340)";"40%"
"2014-12-26";"44";" 18361 (  8588,  28134)";" 441 (   36,   846)";"  99205 (  39528,  158883)";" 2396 (   22,  4770)";" 27654 (   118,  55191)";" 17634 (  1342,  33925)";" 3246 (   485,  6008)";" 5220 ( 1089,   9351)";"  9396 (  1960,  16832)";"40%"
"2014-12-25";"43";" 17920 (  8550,  27289)";" 430 (   39,   821)";"  96810 (  39498,  154121)";" 2336 (   44,  4629)";" 26970 (   375,  53565)";" 17197 (  1479,  32916)";" 3166 (   505,  5827)";" 5091 ( 1105,   9076)";"  9163 (  1990,  16337)";"40%"
"2014-12-24";"42";" 17490 (  8510,  26470)";" 419 (   42,   796)";"  94473 (  39446,  149500)";" 2279 (   65,  4492)";" 26302 (   621,  51984)";" 16772 (  1608,  31935)";" 3088 (   523,  5652)";" 4965 ( 1120,   8810)";"  8937 (  2016,  15857)";"40%"
"2014-12-23";"41";" 17070 (  8466,  25675)";" 409 (   45,   773)";"  92195 (  39373,  145016)";" 2222 (   85,  4359)";" 25651 (   855,  50448)";" 16357 (  1731,  30983)";" 3012 (   541,  5482)";" 4842 ( 1134,   8550)";"  8716 (  2041,  15391)";"40%"
"2014-12-22";"40";" 16661 (  8419,  24904)";" 399 (   48,   750)";"  89973 (  39281,  140664)";" 2167 (  104,  4230)";" 25016 (  1078,  48955)";" 15952 (  1847,  30057)";" 2937 (   557,  5317)";" 4722 ( 1146,   8298)";"  8500 (  2063,  14937)";"40%"
"2014-12-21";"39";" 16262 (  8369,  24156)";" 389 (   51,   727)";"  87805 (  39169,  136442)";" 2113 (  122,  4105)";" 24397 (  1290,  47503)";" 15558 (  1957,  29158)";" 2865 (   573,  5157)";" 4606 ( 1157,   8054)";"  8290 (  2083,  14497)";"40%"
"2014-12-20";"38";" 15873 (  8317,  23430)";" 379 (   53,   705)";"  85692 (  39040,  132344)";" 2061 (  139,  3983)";" 23792 (  1492,  46093)";" 15173 (  2060,  28285)";" 2794 (   587,  5001)";" 4492 ( 1167,   7816)";"  8085 (  2101,  14069)";"40%"
"2014-12-19";"37";" 15494 (  8262,  22726)";" 370 (   56,   684)";"  83631 (  38893,  128369)";" 2010 (  156,  3864)";" 23203 (  1683,  44723)";" 14798 (  2158,  27437)";" 2725 (   600,  4850)";" 4381 ( 1176,   7585)";"  7885 (  2118,  13653)";"40%"
"2014-12-18";"36";" 15124 (  8205,  22043)";" 361 (   58,   664)";"  81621 (  38730,  124512)";" 1960 (  171,  3749)";" 22629 (  1865,  43392)";" 14432 (  2250,  26614)";" 2658 (   613,  4704)";" 4272 ( 1184,   7361)";"  7690 (  2132,  13249)";"40%"
"2014-12-17";"35";" 14763 (  8145,  21381)";" 352 (   60,   644)";"  79661 (  38552,  120769)";" 1912 (  186,  3637)";" 22068 (  2038,  42098)";" 14075 (  2336,  25814)";" 2593 (   624,  4561)";" 4167 ( 1191,   7143)";"  7500 (  2144,  12857)";"40%"
"2014-12-16";"34";" 14411 (  8084,  20739)";" 343 (   62,   624)";"  77749 (  38359,  117139)";" 1864 (  200,  3529)";" 21522 (  2201,  40842)";" 13727 (  2417,  25037)";" 2529 (   634,  4423)";" 4064 ( 1197,   6931)";"  7315 (  2155,  12476)";"40%"
"2014-12-15";"33";" 14068 (  8020,  20116)";" 335 (   64,   605)";"  75884 (  38152,  113617)";" 1818 (  213,  3423)";" 20989 (  2356,  39622)";" 13388 (  2493,  24283)";" 2466 (   644,  4289)";" 3964 ( 1202,   6725)";"  7135 (  2164,  12106)";"40%"
"2014-12-14";"32";" 13733 (  7955,  19512)";" 326 (   66,   587)";"  74066 (  37932,  110201)";" 1773 (  226,  3321)";" 20469 (  2502,  38436)";" 13058 (  2564,  23551)";" 2406 (   653,  4159)";" 3866 ( 1206,   6526)";"  6959 (  2171,  11746)";"40%"
"2014-12-13";"31";" 13407 (  7888,  18926)";" 318 (   67,   569)";"  72293 (  37699,  106887)";" 1729 (  237,  3221)";" 19962 (  2640,  37285)";" 12735 (  2630,  22840)";" 2347 (   661,  4032)";" 3770 ( 1209,   6332)";"  6787 (  2177,  11397)";"40%"
"2014-12-12";"30";" 13088 (  7819,  18358)";" 311 (   69,   552)";"  70564 (  37455,  103672)";" 1687 (  248,  3125)";" 19468 (  2770,  36167)";" 12421 (  2692,  22150)";" 2289 (   669,  3909)";" 3678 ( 1212,   6143)";"  6620 (  2181,  11058)";"40%"
"2014-12-11";"29";" 12778 (  7749,  17807)";" 303 (   70,   536)";"  68877 (  37200,  100554)";" 1645 (  259,  3031)";" 18987 (  2893,  35081)";" 12115 (  2749,  21480)";" 2233 (   675,  3790)";" 3587 ( 1213,   5960)";"  6456 (  2184,  10729)";"40%"
"2014-12-10";"28";" 12475 (  7677,  17273)";" 295 (   72,   519)";"  67232 (  36934,   97530)";" 1604 (  269,  2940)";" 18517 (  3008,  34026)";" 11816 (  2802,  20830)";" 2178 (   681,  3675)";" 3499 ( 1214,   5783)";"  6297 (  2185,  10409)";"40%"
"2014-12-09";"27";" 12180 (  7604,  16755)";" 288 (   73,   504)";"  65628 (  36659,   94597)";" 1564 (  278,  2851)";" 18059 (  3116,  33002)";" 11525 (  2851,  20199)";" 2125 (   686,  3563)";" 3412 ( 1214,   5610)";"  6142 (  2186,  10099)";"40%"
"2014-12-08";"26";" 11891 (  7530,  16253)";" 281 (   74,   488)";"  64064 (  36375,   91753)";" 1526 (  286,  2765)";" 17613 (  3218,  32008)";" 11241 (  2896,  19586)";" 2072 (   691,  3454)";" 3328 ( 1214,   5443)";"  5991 (  2185,   9797)";"40%"
"2014-12-07";"25";" 11610 (  7454,  15766)";" 274 (   75,   473)";"  62538 (  36082,   88994)";" 1488 (  295,  2682)";" 17178 (  3313,  31043)";" 10964 (  2938,  18991)";" 2022 (   695,  3348)";" 3247 ( 1213,   5280)";"  5844 (  2183,   9505)";"40%"
"2014-12-06";"24";" 11336 (  7378,  15294)";" 267 (   76,   459)";"  61050 (  35781,   86319)";" 1451 (  302,  2601)";" 16753 (  3401,  30105)";" 10695 (  2975,  18414)";" 1972 (   699,  3246)";" 3167 ( 1211,   5123)";"  5700 (  2179,   9221)";"40%"
"2014-12-05";"23";" 11069 (  7301,  14836)";" 261 (   77,   445)";"  59598 (  35472,   83725)";" 1416 (  309,  2522)";" 16340 (  3484,  29196)";" 10432 (  3010,  17853)";" 1924 (   702,  3146)";" 3089 ( 1208,   4969)";"  5560 (  2175,   8945)";"40%"
"2014-12-04";"22";" 10808 (  7223,  14393)";" 254 (   77,   432)";"  58183 (  35157,   81209)";" 1381 (  315,  2446)";" 15936 (  3560,  28312)";" 10175 (  3041,  17310)";" 1877 (   704,  3050)";" 3013 ( 1205,   4821)";"  5423 (  2170,   8677)";"40%"
"2014-12-03";"21";" 10553 (  7144,  13963)";" 248 (   78,   418)";"  56802 (  34835,   78770)";" 1347 (  321,  2372)";" 15543 (  3631,  27455)";"  9925 (  3069,  16782)";" 1831 (   706,  2956)";" 2939 ( 1202,   4676)";"  5290 (  2164,   8417)";"40%"
"2014-12-02";"20";" 10305 (  7065,  13546)";" 242 (   79,   406)";"  55456 (  34507,   76405)";" 1313 (  327,  2300)";" 15160 (  3697,  26623)";"  9682 (  3094,  16270)";" 1786 (   707,  2866)";" 2867 ( 1198,   4536)";"  5161 (  2156,   8165)";"40%"
"2014-12-01";"19";" 10063 (  6985,  13142)";" 236 (   79,   393)";"  54142 (  34173,   74111)";" 1281 (  332,  2230)";" 14786 (  3758,  25815)";"  9444 (  3116,  15773)";" 1743 (   708,  2778)";" 2797 ( 1194,   4400)";"  5034 (  2148,   7920)";"40%"
"2014-11-30";"18";"  9827 (  6904,  12750)";" 230 (   80,   381)";"  52861 (  33834,   71888)";" 1249 (  337,  2162)";" 14422 (  3813,  25031)";"  9213 (  3135,  15291)";" 1700 (   709,  2692)";" 2728 ( 1189,   4268)";"  4911 (  2140,   7682)";"40%"
"2014-11-29";"17";"  9597 (  6823,  12370)";" 225 (   80,   370)";"  51612 (  33491,   69733)";" 1219 (  341,  2096)";" 14067 (  3864,  24270)";"  8987 (  3151,  14823)";" 1659 (   709,  2609)";" 2662 ( 1183,   4140)";"  4791 (  2130,   7451)";"40%"
"2014-11-28";"16";"  9372 (  6741,  12002)";" 219 (   80,   358)";"  50393 (  33143,   67643)";" 1189 (  345,  2033)";" 13721 (  3910,  23531)";"  8767 (  3165,  14369)";" 1619 (   709,  2529)";" 2596 ( 1178,   4015)";"  4674 (  2120,   7227)";"40%"
"2014-11-27";"15";"  9153 (  6659,  11646)";" 214 (   81,   347)";"  49204 (  32792,   65617)";" 1160 (  348,  1971)";" 13384 (  3952,  22815)";"  8553 (  3177,  13929)";" 1579 (   708,  2451)";" 2533 ( 1171,   3894)";"  4559 (  2109,   7010)";"40%"
"2014-11-26";"14";"  8939 (  6577,  11300)";" 209 (   81,   337)";"  48045 (  32437,   63653)";" 1131 (  352,  1911)";" 13055 (  3990,  22119)";"  8344 (  3186,  13501)";" 1541 (   707,  2375)";" 2471 ( 1165,   3777)";"  4448 (  2097,   6799)";"40%"
"2014-11-25";"13";"  8730 (  6495,  10965)";" 204 (   81,   326)";"  46914 (  32078,   61750)";" 1103 (  354,  1852)";" 12734 (  4024,  21444)";"  8140 (  3193,  13087)";" 1504 (   705,  2302)";" 2411 ( 1158,   3664)";"  4340 (  2085,   6594)";"40%"
"2014-11-24";"12";"  8527 (  6412,  10641)";" 199 (   81,   316)";"  45811 (  31717,   59904)";" 1076 (  357,  1796)";" 12421 (  4054,  20789)";"  7941 (  3198,  12684)";" 1467 (   704,  2230)";" 2352 ( 1151,   3553)";"  4234 (  2072,   6396)";"40%"
"2014-11-23";"11";"  8328 (  6329,  10327)";" 194 (   81,   306)";"  44734 (  31353,   58116)";" 1050 (  359,  1741)";" 12117 (  4080,  20154)";"  7748 (  3201,  12294)";" 1432 (   702,  2161)";" 2295 ( 1144,   3446)";"  4131 (  2059,   6203)";"40%"
"2014-11-22";"10";"  8134 (  6246,  10022)";" 189 (   81,   297)";"  43685 (  30987,   56382)";" 1024 (  361,  1687)";" 11820 (  4103,  19537)";"  7559 (  3202,  11916)";" 1397 (   699,  2094)";" 2239 ( 1136,   3342)";"  4030 (  2045,   6016)";"40%"
"2014-11-21";"9";"  7945 (  6163,   9727)";" 184 (   81,   288)";"  42661 (  30619,   54702)";"  999 (  362,  1636)";" 11530 (  4122,  18939)";"  7375 (  3201,  11548)";" 1363 (   697,  2029)";" 2184 ( 1128,   3241)";"  3932 (  2030,   5834)";"40%"
"2014-11-20";"8";"  7761 (  6080,   9441)";" 180 (   81,   279)";"  41662 (  30249,   53074)";"  975 (  364,  1586)";" 11248 (  4138,  18358)";"  7195 (  3199,  11192)";" 1330 (   694,  1966)";" 2131 ( 1120,   3143)";"  3837 (  2015,   5658)";"40%"
"2014-11-19";"7";"  7581 (  5998,   9164)";" 176 (   81,   270)";"  40687 (  29878,   51496)";"  951 (  365,  1537)";" 10973 (  4151,  17795)";"  7021 (  3195,  10847)";" 1298 (   691,  1905)";" 2080 ( 1111,   3048)";"  3743 (  2000,   5487)";"40%"
"2014-11-18";"6";"  7405 (  5915,   8896)";" 171 (   81,   262)";"  39736 (  29505,   49967)";"  928 (  365,  1490)";" 10705 (  4161,  17249)";"  6850 (  3189,  10511)";" 1267 (   688,  1846)";" 2029 ( 1103,   2956)";"  3653 (  1985,   5321)";"40%"
"2014-11-17";"5";"  7234 (  5832,   8636)";" 167 (   80,   254)";"  38809 (  29132,   48486)";"  905 (  366,  1444)";" 10443 (  4168,  16719)";"  6684 (  3182,  10186)";" 1236 (   684,  1789)";" 1980 ( 1094,   2866)";"  3564 (  1969,   5160)";"40%"
"2014-11-16";"4";"  7067 (  5749,   8384)";" 163 (   80,   246)";"  37904 (  28758,   47050)";"  883 (  366,  1399)";" 10189 (  4173,  16204)";"  6522 (  3173,   9871)";" 1207 (   680,  1733)";" 1932 ( 1085,   2780)";"  3478 (  1952,   5003)";"40%"
"2014-11-15";"3";"  6904 (  5666,   8141)";" 159 (   80,   238)";"  37021 (  28383,   45659)";"  861 (  366,  1356)";"  9940 (  4175,  15705)";"  6364 (  3163,   9565)";" 1178 (   676,  1679)";" 1885 ( 1075,   2695)";"  3394 (  1936,   4852)";"40%"
"2014-11-14";"2";"  6744 (  5584,   7905)";" 155 (   80,   231)";"  36160 (  28008,   44312)";"  840 (  366,  1315)";"  9698 (  4175,  15222)";"  6210 (  3151,   9268)";" 1149 (   672,  1626)";" 1840 ( 1066,   2614)";"  3312 (  1919,   4705)";"40%"
"2014-11-13";"1";"  6589 (  5502,   7677)";" 152 (   79,   224)";"  35319 (  27633,   43006)";"  820 (  366,  1274)";"  9462 (  4172,  14752)";"  6060 (  3139,   8981)";" 1122 (   668,  1576)";" 1795 ( 1056,   2534)";"  3232 (  1901,   4562)";"40%"
"2014-11-12";"0";"  6438 (  5420,   7455)";" 148 (   79,   217)";"  34500 (  27257,   41742)";"  800 (  365,  1235)";"  9232 (  4167,  14297)";"  5914 (  3125,   8702)";" 1095 (   663,  1526)";" 1752 ( 1047,   2457)";"  3154 (  1884,   4423)";"40%"
"2014-11-11";"-1";"  6290 (  5338,   7242)";" 144 (   79,   210)";"  33700 (  26882,   40517)";"  781 (  365,  1196)";"  9008 (  4160,  13855)";"  5771 (  3110,   8431)";" 1069 (   658,  1479)";" 1710 ( 1037,   2383)";"  3078 (  1866,   4289)";"40%"
"2014-11-10";"-2";"  6145 (  5256,   7035)";" 141 (   78,   204)";"  32919 (  26507,   39331)";"  762 (  364,  1159)";"  8789 (  4151,  13427)";"  5632 (  3095,   8169)";" 1043 (   654,  1432)";" 1669 ( 1027,   2310)";"  3004 (  1849,   4159)";"40%"
"2014-11-09";"-3";"  6004 (  5175,   6834)";" 137 (   78,   197)";"  32158 (  26133,   38182)";"  743 (  363,  1124)";"  8576 (  4141,  13011)";"  5496 (  3078,   7915)";" 1018 (   649,  1388)";" 1629 ( 1017,   2240)";"  2931 (  1831,   4032)";"40%"
"2014-11-08";"-4";"  5867 (  5094,   6640)";" 134 (   77,   191)";"  31414 (  25759,   37070)";"  725 (  361,  1089)";"  8368 (  4128,  12608)";"  5364 (  3060,   7668)";"  994 (   644,  1344)";" 1589 ( 1007,   2172)";"  2861 (  1812,   3910)";"40%"
"2014-11-07";"-5";"  5733 (  5013,   6453)";" 131 (   77,   185)";"  30689 (  25386,   35993)";"  708 (  360,  1055)";"  8165 (  4114,  12217)";"  5235 (  3041,   7429)";"  970 (   638,  1302)";" 1551 (  997,   2106)";"  2792 (  1794,   3791)";"40%"
"2014-11-06";"-6";"  5602 (  4932,   6272)";" 128 (   76,   179)";"  29982 (  25013,   34950)";"  690 (  359,  1022)";"  7968 (  4098,  11838)";"  5109 (  3022,   7197)";"  947 (   633,  1261)";" 1514 (  986,   2042)";"  2725 (  1776,   3675)";"40%"
"2014-11-05";"-7";"  5474 (  4851,   6097)";" 125 (   76,   174)";"  29291 (  24642,   33941)";"  674 (  357,   990)";"  7775 (  4080,  11471)";"  4987 (  3002,   6972)";"  925 (   628,  1222)";" 1478 (  976,   1980)";"  2660 (  1757,   3563)";"40%"
"2014-11-04";"-8";"  5349 (  4771,   5928)";" 122 (   75,   168)";"  28617 (  24271,   32964)";"  658 (  355,   960)";"  7588 (  4061,  11114)";"  4867 (  2981,   6754)";"  903 (   622,  1183)";" 1443 (  966,   1919)";"  2597 (  1738,   3455)";"40%"
"2014-11-03";"-9";"  5228 (  4691,   5764)";" 119 (   75,   163)";"  27960 (  23901,   32019)";"  642 (  354,   930)";"  7405 (  4041,  10769)";"  4751 (  2959,   6543)";"  881 (   616,  1146)";" 1408 (  955,   1861)";"  2534 (  1719,   3349)";"40%"
"2014-11-02";"-10";"  5109 (  4611,   5607)";" 116 (   74,   158)";"  27318 (  23531,   31105)";"  626 (  352,   901)";"  7226 (  4020,  10433)";"  4637 (  2937,   6338)";"  860 (   610,  1110)";" 1374 (  945,   1804)";"  2474 (  1701,   3247)";"40%"
"2014-11-01";"-11";"  4993 (  4531,   5455)";" 113 (   73,   153)";"  26692 (  23163,   30221)";"  611 (  350,   873)";"  7052 (  3997,  10108)";"  4527 (  2914,   6139)";"  840 (   605,  1075)";" 1342 (  934,   1749)";"  2415 (  1682,   3148)";"40%"
"2014-10-31";"-12";"  4880 (  4451,   5308)";" 111 (   73,   148)";"  26081 (  22796,   29366)";"  596 (  347,   846)";"  6883 (  3973,   9793)";"  4419 (  2891,   5947)";"  820 (   599,  1041)";" 1310 (  924,   1696)";"  2357 (  1663,   3052)";"40%"
"2014-10-30";"-13";"  4769 (  4371,   5167)";" 108 (   72,   144)";"  25484 (  22429,   28539)";"  582 (  345,   819)";"  6718 (  3948,   9487)";"  4313 (  2867,   5760)";"  801 (   593,  1009)";" 1279 (  913,   1644)";"  2301 (  1644,   2959)";"40%"
