"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-02-21";"116";"6207.1";"1289.9";"16.7";"1.7";"6.7";"6.7";"95.9";"47.9";"10.4";"5";"6336.7";"1351.2"
"2015-02-20";"115";"6014.6";"1249.9";"16.2";"1.6";"6.5";"6.5";"92.9";"46.4";"10.1";"4.8";"6140.2";"1309.3"
"2015-02-19";"114";"5828";"1211.2";"15.7";"1.6";"6.3";"6.3";"90";"45";"9.8";"4.7";"5949.7";"1268.7"
"2015-02-18";"113";"5647";"1173.5";"15.2";"1.5";"6.1";"6.1";"87.2";"43.6";"9.5";"4.6";"5764.9";"1229.3"
"2015-02-17";"112";"5471.5";"1137.1";"14.7";"1.5";"5.9";"5.9";"84.5";"42.2";"9.2";"4.4";"5585.7";"1191.1"
"2015-02-16";"111";"5301.2";"1101.7";"14.2";"1.4";"5.7";"5.7";"81.9";"40.9";"8.9";"4.3";"5411.9";"1154"
"2015-02-15";"110";"5136.2";"1067.4";"13.8";"1.4";"5.5";"5.5";"79.3";"39.7";"8.6";"4.1";"5243.4";"1118.1"
"2015-02-14";"109";"4976.1";"1034.1";"13.4";"1.3";"5.3";"5.3";"76.8";"38.4";"8.4";"4";"5080";"1083.2"
"2015-02-13";"108";"4820.9";"1001.9";"12.9";"1.3";"5.2";"5.2";"74.5";"37.2";"8.1";"3.9";"4921.6";"1049.4"
"2015-02-12";"107";"4670.4";"970.6";"12.5";"1.3";"5";"5";"72.1";"36.1";"7.8";"3.8";"4768";"1016.7"
"2015-02-11";"106";"4524.6";"940.3";"12.2";"1.2";"4.9";"4.9";"69.9";"34.9";"7.6";"3.6";"4619.1";"984.9"
"2015-02-10";"105";"4383.2";"910.9";"11.8";"1.2";"4.7";"4.7";"67.7";"33.8";"7.4";"3.5";"4474.7";"954.2"
"2015-02-09";"104";"4246.1";"882.4";"11.4";"1.1";"4.6";"4.6";"65.6";"32.8";"7.1";"3.4";"4334.7";"924.3"
"2015-02-08";"103";"4113.1";"854.8";"11";"1.1";"4.4";"4.4";"63.5";"31.8";"6.9";"3.3";"4199";"895.4"
"2015-02-07";"102";"3984.3";"828";"10.7";"1.1";"4.3";"4.3";"61.5";"30.8";"6.7";"3.2";"4067.5";"867.3"
"2015-02-06";"101";"3859.4";"802.1";"10.4";"1";"4.1";"4.1";"59.6";"29.8";"6.5";"3.1";"3940";"840.1"
"2015-02-05";"100";"3738.4";"776.9";"10";"1";"4";"4";"57.7";"28.9";"6.3";"3";"3816.4";"813.8"
"2015-02-04";"99";"3621.1";"752.5";"9.7";"1";"3.9";"3.9";"55.9";"28";"6.1";"2.9";"3696.7";"788.3"
"2015-02-03";"98";"3507.4";"728.9";"9.4";"0.9";"3.8";"3.8";"54.2";"27.1";"5.9";"2.8";"3580.6";"763.5"
"2015-02-02";"97";"3397.2";"706";"9.1";"0.9";"3.6";"3.6";"52.5";"26.2";"5.7";"2.7";"3468.1";"739.5"
"2015-02-01";"96";"3290.4";"683.8";"8.8";"0.9";"3.5";"3.5";"50.8";"25.4";"5.5";"2.7";"3359.1";"716.3"
"2015-01-31";"95";"3186.9";"662.3";"8.6";"0.9";"3.4";"3.4";"49.2";"24.6";"5.3";"2.6";"3253.4";"693.7"
"2015-01-30";"94";"3086.6";"641.4";"8.3";"0.8";"3.3";"3.3";"47.7";"23.8";"5.2";"2.5";"3151";"671.9"
"2015-01-29";"93";"2989.4";"621.2";"8";"0.8";"3.2";"3.2";"46.2";"23.1";"5";"2.4";"3051.8";"650.7"
"2015-01-28";"92";"2895.2";"601.7";"7.8";"0.8";"3.1";"3.1";"44.7";"22.4";"4.9";"2.3";"2955.7";"630.2"
"2015-01-27";"91";"2803.9";"582.7";"7.5";"0.8";"3";"3";"43.3";"21.7";"4.7";"2.3";"2862.5";"610.4"
"2015-01-26";"90";"2715.5";"564.3";"7.3";"0.7";"2.9";"2.9";"41.9";"21";"4.6";"2.2";"2772.2";"591.1"
"2015-01-25";"89";"2629.8";"546.5";"7.1";"0.7";"2.8";"2.8";"40.6";"20.3";"4.4";"2.1";"2684.7";"572.5"
"2015-01-24";"88";"2546.8";"529.3";"6.8";"0.7";"2.7";"2.7";"39.3";"19.7";"4.3";"2.1";"2600";"554.4"
"2015-01-23";"87";"2466.4";"512.6";"6.6";"0.7";"2.6";"2.6";"38.1";"19";"4.1";"2";"2517.9";"536.9"
"2015-01-22";"86";"2388.5";"496.4";"6.4";"0.6";"2.6";"2.6";"36.9";"18.4";"4";"1.9";"2438.3";"519.9"
"2015-01-21";"85";"2313";"480.7";"6.2";"0.6";"2.5";"2.5";"35.7";"17.9";"3.9";"1.9";"2361.3";"503.5"
"2015-01-20";"84";"2239.8";"465.5";"6";"0.6";"2.4";"2.4";"34.6";"17.3";"3.8";"1.8";"2286.6";"487.6"
"2015-01-19";"83";"2169";"450.7";"5.8";"0.6";"2.3";"2.3";"33.5";"16.7";"3.6";"1.7";"2214.3";"472.2"
"2015-01-18";"82";"2100.3";"436.5";"5.6";"0.6";"2.3";"2.3";"32.4";"16.2";"3.5";"1.7";"2144.2";"457.2"
"2015-01-17";"81";"2033.8";"422.7";"5.5";"0.5";"2.2";"2.2";"31.4";"15.7";"3.4";"1.6";"2076.3";"442.7"
"2015-01-16";"80";"1969.4";"409.3";"5.3";"0.5";"2.1";"2.1";"30.4";"15.2";"3.3";"1.6";"2010.5";"428.7"
"2015-01-15";"79";"1907";"396.3";"5.1";"0.5";"2";"2";"29.5";"14.7";"3.2";"1.5";"1946.8";"415.1"
"2015-01-14";"78";"1846.5";"383.7";"5";"0.5";"2";"2";"28.5";"14.3";"3.1";"1.5";"1885.1";"402"
"2015-01-13";"77";"1788";"371.6";"4.8";"0.5";"1.9";"1.9";"27.6";"13.8";"3";"1.4";"1825.3";"389.2"
"2015-01-12";"76";"1731.2";"359.8";"4.6";"0.5";"1.9";"1.9";"26.7";"13.4";"2.9";"1.4";"1767.4";"376.9"
"2015-01-11";"75";"1676.3";"348.4";"4.5";"0.5";"1.8";"1.8";"25.9";"12.9";"2.8";"1.4";"1711.3";"364.9"
"2015-01-10";"74";"1623.1";"337.3";"4.4";"0.4";"1.7";"1.7";"25.1";"12.5";"2.7";"1.3";"1657";"353.3"
"2015-01-09";"73";"1571.5";"326.6";"4.2";"0.4";"1.7";"1.7";"24.3";"12.1";"2.6";"1.3";"1604.3";"342.1"
"2015-01-08";"72";"1521.6";"316.2";"4.1";"0.4";"1.6";"1.6";"23.5";"11.7";"2.6";"1.2";"1553.4";"331.2"
"2015-01-07";"71";"1473.3";"306.2";"4";"0.4";"1.6";"1.6";"22.8";"11.4";"2.5";"1.2";"1504";"320.7"
"2015-01-06";"70";"1426.4";"296.4";"3.8";"0.4";"1.5";"1.5";"22";"11";"2.4";"1.1";"1456.2";"310.5"
"2015-01-05";"69";"1381.1";"287";"3.7";"0.4";"1.5";"1.5";"21.3";"10.7";"2.3";"1.1";"1409.9";"300.6"
"2015-01-04";"68";"1337.1";"277.9";"3.6";"0.4";"1.4";"1.4";"20.6";"10.3";"2.2";"1.1";"1365.1";"291.1"
"2015-01-03";"67";"1294.6";"269";"3.5";"0.3";"1.4";"1.4";"20";"10";"2.2";"1";"1321.6";"281.8"
"2015-01-02";"66";"1253.4";"260.5";"3.4";"0.3";"1.3";"1.3";"19.4";"9.7";"2.1";"1";"1279.5";"272.8"
"2015-01-01";"65";"1213.5";"252.2";"3.3";"0.3";"1.3";"1.3";"18.7";"9.4";"2";"1";"1238.8";"264.2"
"2014-12-31";"64";"1174.8";"244.1";"3.2";"0.3";"1.3";"1.3";"18.1";"9.1";"2";"0.9";"1199.3";"255.7"
"2014-12-30";"63";"1137.4";"236.4";"3.1";"0.3";"1.2";"1.2";"17.6";"8.8";"1.9";"0.9";"1161.1";"247.6"
"2014-12-29";"62";"1101.1";"228.8";"3";"0.3";"1.2";"1.2";"17";"8.5";"1.8";"0.9";"1124.1";"239.7"
"2014-12-28";"61";"1066";"221.5";"2.9";"0.3";"1.1";"1.1";"16.5";"8.2";"1.8";"0.9";"1088.3";"232.1"
"2014-12-27";"60";"1032";"214.5";"2.8";"0.3";"1.1";"1.1";"15.9";"8";"1.7";"0.8";"1053.6";"224.7"
"2014-12-26";"59";"999.1";"207.6";"2.7";"0.3";"1.1";"1.1";"15.4";"7.7";"1.7";"0.8";"1020";"217.5"
"2014-12-25";"58";"967.2";"201";"2.6";"0.3";"1";"1";"14.9";"7.5";"1.6";"0.8";"987.4";"210.6"
"2014-12-24";"57";"936.4";"194.6";"2.5";"0.3";"1";"1";"14.5";"7.2";"1.6";"0.8";"955.9";"203.8"
"2014-12-23";"56";"906.5";"188.4";"2.4";"0.2";"1";"1";"14";"7";"1.5";"0.7";"925.4";"197.3"
"2014-12-22";"55";"877.5";"182.4";"2.4";"0.2";"0.9";"0.9";"13.6";"6.8";"1.5";"0.7";"895.9";"191"
"2014-12-21";"54";"849.5";"176.5";"2.3";"0.2";"0.9";"0.9";"13.1";"6.6";"1.4";"0.7";"867.2";"184.9"
"2014-12-20";"53";"822.3";"170.9";"2.2";"0.2";"0.9";"0.9";"12.7";"6.3";"1.4";"0.7";"839.5";"179"
"2014-12-19";"52";"796.1";"165.4";"2.1";"0.2";"0.9";"0.9";"12.3";"6.1";"1.3";"0.6";"812.7";"173.3"
"2014-12-18";"51";"770.6";"160.1";"2.1";"0.2";"0.8";"0.8";"11.9";"6";"1.3";"0.6";"786.7";"167.8"
"2014-12-17";"50";"746";"155";"2";"0.2";"0.8";"0.8";"11.5";"5.8";"1.3";"0.6";"761.6";"162.4"
"2014-12-16";"49";"722.1";"150.1";"1.9";"0.2";"0.8";"0.8";"11.2";"5.6";"1.2";"0.6";"737.2";"157.2"
"2014-12-15";"48";"699";"145.3";"1.9";"0.2";"0.8";"0.8";"10.8";"5.4";"1.2";"0.6";"713.6";"152.2"
"2014-12-14";"47";"676.6";"140.6";"1.8";"0.2";"0.7";"0.7";"10.4";"5.2";"1.1";"0.5";"690.8";"147.3"
"2014-12-13";"46";"655";"136.1";"1.8";"0.2";"0.7";"0.7";"10.1";"5.1";"1.1";"0.5";"668.7";"142.6"
"2014-12-12";"45";"634";"131.8";"1.7";"0.2";"0.7";"0.7";"9.8";"4.9";"1.1";"0.5";"647.2";"138"
"2014-12-11";"44";"613.7";"127.5";"1.6";"0.2";"0.7";"0.7";"9.5";"4.7";"1";"0.5";"626.5";"133.6"
"2014-12-10";"43";"594.1";"123.5";"1.6";"0.2";"0.6";"0.6";"9.2";"4.6";"1";"0.5";"606.5";"129.3"
"2014-12-09";"42";"575";"119.5";"1.5";"0.2";"0.6";"0.6";"8.9";"4.4";"1";"0.5";"587";"125.2"
"2014-12-08";"41";"556.6";"115.7";"1.5";"0.1";"0.6";"0.6";"8.6";"4.3";"0.9";"0.4";"568.2";"121.2"
"2014-12-07";"40";"538.7";"112";"1.4";"0.1";"0.6";"0.6";"8.3";"4.2";"0.9";"0.4";"550";"117.3"
"2014-12-06";"39";"521.5";"108.4";"1.4";"0.1";"0.6";"0.6";"8.1";"4";"0.9";"0.4";"532.4";"113.5"
"2014-12-05";"38";"504.7";"104.9";"1.4";"0.1";"0.5";"0.5";"7.8";"3.9";"0.8";"0.4";"515.3";"109.9"
"2014-12-04";"37";"488.5";"101.5";"1.3";"0.1";"0.5";"0.5";"7.5";"3.8";"0.8";"0.4";"498.7";"106.3"
"2014-12-03";"36";"472.9";"98.3";"1.3";"0.1";"0.5";"0.5";"7.3";"3.7";"0.8";"0.4";"482.8";"102.9"
"2014-12-02";"35";"457.7";"95.1";"1.2";"0.1";"0.5";"0.5";"7.1";"3.5";"0.8";"0.4";"467.2";"99.6"
"2014-12-01";"34";"443";"92.1";"1.2";"0.1";"0.5";"0.5";"6.8";"3.4";"0.7";"0.4";"452.3";"96.4"
"2014-11-30";"33";"428.8";"89.1";"1.2";"0.1";"0.5";"0.5";"6.6";"3.3";"0.7";"0.3";"437.7";"93.3"
"2014-11-29";"32";"415";"86.2";"1.1";"0.1";"0.4";"0.4";"6.4";"3.2";"0.7";"0.3";"423.7";"90.3"
"2014-11-28";"31";"401.7";"83.5";"1.1";"0.1";"0.4";"0.4";"6.2";"3.1";"0.7";"0.3";"410.1";"87.4"
"2014-11-27";"30";"388.8";"80.8";"1";"0.1";"0.4";"0.4";"6";"3";"0.7";"0.3";"396.9";"84.6"
"2014-11-26";"29";"376.3";"78.2";"1";"0.1";"0.4";"0.4";"5.8";"2.9";"0.6";"0.3";"384.1";"81.9"
"2014-11-25";"28";"364.2";"75.7";"1";"0.1";"0.4";"0.4";"5.6";"2.8";"0.6";"0.3";"371.8";"79.3"
"2014-11-24";"27";"352.5";"73.2";"0.9";"0.1";"0.4";"0.4";"5.4";"2.7";"0.6";"0.3";"359.8";"76.7"
"2014-11-23";"26";"341.1";"70.9";"0.9";"0.1";"0.4";"0.4";"5.3";"2.6";"0.6";"0.3";"348.2";"74.3"
"2014-11-22";"25";"330.2";"68.6";"0.9";"0.1";"0.4";"0.4";"5.1";"2.5";"0.6";"0.3";"337";"71.9"
"2014-11-21";"24";"319.5";"66.4";"0.9";"0.1";"0.3";"0.3";"4.9";"2.5";"0.5";"0.3";"326.2";"69.6"
"2014-11-20";"23";"309.2";"64.3";"0.8";"0.1";"0.3";"0.3";"4.8";"2.4";"0.5";"0.2";"315.7";"67.3"
"2014-11-19";"22";"299.3";"62.2";"0.8";"0.1";"0.3";"0.3";"4.6";"2.3";"0.5";"0.2";"305.5";"65.1"
"2014-11-18";"21";"289.6";"60.2";"0.8";"0.1";"0.3";"0.3";"4.5";"2.2";"0.5";"0.2";"295.7";"63.1"
"2014-11-17";"20";"280.3";"58.3";"0.8";"0.1";"0.3";"0.3";"4.3";"2.2";"0.5";"0.2";"286.2";"61"
"2014-11-16";"19";"271.3";"56.4";"0.7";"0.1";"0.3";"0.3";"4.2";"2.1";"0.5";"0.2";"277";"59.1"
"2014-11-15";"18";"262.5";"54.6";"0.7";"0.1";"0.3";"0.3";"4.1";"2";"0.4";"0.2";"268";"57.1"
"2014-11-14";"17";"254.1";"52.8";"0.7";"0.1";"0.3";"0.3";"3.9";"2";"0.4";"0.2";"259.4";"55.3"
"2014-11-13";"16";"245.9";"51.1";"0.7";"0.1";"0.3";"0.3";"3.8";"1.9";"0.4";"0.2";"251";"53.5"
"2014-11-12";"15";"237.9";"49.4";"0.6";"0.1";"0.3";"0.3";"3.7";"1.8";"0.4";"0.2";"242.9";"51.8"
"2014-11-11";"14";"230.3";"47.9";"0.6";"0.1";"0.2";"0.2";"3.6";"1.8";"0.4";"0.2";"235.1";"50.1"
"2014-11-10";"13";"222.9";"46.3";"0.6";"0.1";"0.2";"0.2";"3.4";"1.7";"0.4";"0.2";"227.5";"48.5"
"2014-11-09";"12";"215.7";"44.8";"0.6";"0.1";"0.2";"0.2";"3.3";"1.7";"0.4";"0.2";"220.2";"46.9"
"2014-11-08";"11";"208.7";"43.4";"0.6";"0.1";"0.2";"0.2";"3.2";"1.6";"0.4";"0.2";"213";"45.4"
"2014-11-07";"10";"202";"42";"0.5";"0.1";"0.2";"0.2";"3.1";"1.6";"0.3";"0.2";"206.2";"44"
"2014-11-06";"9";"195.4";"40.6";"0.5";"0.1";"0.2";"0.2";"3";"1.5";"0.3";"0.2";"199.5";"42.5"
"2014-11-05";"8";"189.1";"39.3";"0.5";"0.1";"0.2";"0.2";"2.9";"1.5";"0.3";"0.2";"193.1";"41.2"
"2014-11-04";"7";"183";"38";"0.5";"0";"0.2";"0.2";"2.8";"1.4";"0.3";"0.1";"186.8";"39.8"
"2014-11-03";"6";"177.1";"36.8";"0.5";"0";"0.2";"0.2";"2.7";"1.4";"0.3";"0.1";"180.8";"38.6"
"2014-11-02";"5";"171.4";"35.6";"0.5";"0";"0.2";"0.2";"2.6";"1.3";"0.3";"0.1";"175";"37.3"
"2014-11-01";"4";"165.8";"34.5";"0.4";"0";"0.2";"0.2";"2.6";"1.3";"0.3";"0.1";"169.3";"36.1"
"2014-10-31";"3";"160.5";"33.3";"0.4";"0";"0.2";"0.2";"2.5";"1.2";"0.3";"0.1";"163.8";"34.9"
"2014-10-30";"2";"155.3";"32.3";"0.4";"0";"0.2";"0.2";"2.4";"1.2";"0.3";"0.1";"158.5";"33.8"
"2014-10-29";"1";"150.3";"31.2";"0.4";"0";"0.2";"0.2";"2.3";"1.2";"0.3";"0.1";"153.4";"32.7"
"2014-10-28";"0";"145.4";"30.2";"0.4";"0";"0.2";"0.2";"2.2";"1.1";"0.2";"0.1";"148.4";"31.7"
"2014-10-27";"-1";"140.7";"29.2";"0.4";"0";"0.2";"0.2";"2.2";"1.1";"0.2";"0.1";"143.6";"30.6"
"2014-10-26";"-2";"136.1";"28.3";"0.4";"0";"0.1";"0.1";"2.1";"1.1";"0.2";"0.1";"139";"29.6"
"2014-10-25";"-3";"131.7";"27.4";"0.4";"0";"0.1";"0.1";"2";"1";"0.2";"0.1";"134.5";"28.7"
"2014-10-24";"-4";"127.5";"26.5";"0.3";"0";"0.1";"0.1";"2";"1";"0.2";"0.1";"130.1";"27.7"
"2014-10-23";"-5";"123.3";"25.6";"0.3";"0";"0.1";"0.1";"1.9";"1";"0.2";"0.1";"125.9";"26.8"
"2014-10-22";"-6";"119.3";"24.8";"0.3";"0";"0.1";"0.1";"1.8";"0.9";"0.2";"0.1";"121.8";"26"
"2014-10-21";"-7";"115.4";"24";"0.3";"0";"0.1";"0.1";"1.8";"0.9";"0.2";"0.1";"117.9";"25.1"
"2014-10-20";"-8";"111.7";"23.2";"0.3";"0";"0.1";"0.1";"1.7";"0.9";"0.2";"0.1";"114";"24.3"
"2014-10-19";"-9";"108.1";"22.5";"0.3";"0";"0.1";"0.1";"1.7";"0.8";"0.2";"0.1";"110.3";"23.5"
"2014-10-18";"-10";"104.6";"21.7";"0.3";"0";"0.1";"0.1";"1.6";"0.8";"0.2";"0.1";"106.8";"22.8"
"2014-10-17";"-11";"101.2";"21";"0.3";"0";"0.1";"0.1";"1.6";"0.8";"0.2";"0.1";"103.3";"22"
"2014-10-16";"-12";"97.9";"20.3";"0.3";"0";"0.1";"0.1";"1.5";"0.8";"0.2";"0.1";"100";"21.3"
"2014-10-15";"-13";"94.7";"19.7";"0.3";"0";"0.1";"0.1";"1.5";"0.7";"0.2";"0.1";"96.7";"20.6"
"2014-10-14";"-14";"91.6";"19";"0.2";"0";"0.1";"0.1";"1.4";"0.7";"0.2";"0.1";"93.6";"19.9"
"2014-10-13";"-15";"88.7";"18.4";"0.2";"0";"0.1";"0.1";"1.4";"0.7";"0.1";"0.1";"90.5";"19.3"
"2014-10-12";"-16";"85.8";"17.8";"0.2";"0";"0.1";"0.1";"1.3";"0.7";"0.1";"0.1";"87.6";"18.7"
"2014-10-11";"-17";"83";"17.3";"0.2";"0";"0.1";"0.1";"1.3";"0.6";"0.1";"0.1";"84.7";"18.1"
"2014-10-10";"-18";"80.3";"16.7";"0.2";"0";"0.1";"0.1";"1.2";"0.6";"0.1";"0.1";"82";"17.5"
"2014-10-09";"-19";"77.7";"16.1";"0.2";"0";"0.1";"0.1";"1.2";"0.6";"0.1";"0.1";"79.3";"16.9"
"2014-10-08";"-20";"75.2";"15.6";"0.2";"0";"0.1";"0.1";"1.2";"0.6";"0.1";"0.1";"76.8";"16.4"
"2014-10-07";"-21";"72.7";"15.1";"0.2";"0";"0.1";"0.1";"1.1";"0.6";"0.1";"0.1";"74.3";"15.8"
"2014-10-06";"-22";"70.4";"14.6";"0.2";"0";"0.1";"0.1";"1.1";"0.5";"0.1";"0.1";"71.8";"15.3"
"2014-10-05";"-23";"68.1";"14.1";"0.2";"0";"0.1";"0.1";"1.1";"0.5";"0.1";"0.1";"69.5";"14.8"
