"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-01-22";"86";"158676";"175";"357";"87";"198";"262";"532";"262";"706";"262";"1412";"405";"175";"222";"5055"
"2015-01-21";"85";"153639";"169";"346";"85";"192";"254";"515";"254";"684";"254";"1367";"392";"169";"215";"4896"
"2015-01-20";"84";"148768";"164";"335";"82";"186";"245";"498";"245";"662";"245";"1324";"379";"164";"208";"4737"
"2015-01-19";"83";"144057";"158";"324";"79";"180";"238";"483";"238";"641";"238";"1282";"367";"158";"202";"4588"
"2015-01-18";"82";"139500";"153";"314";"77";"174";"230";"467";"230";"621";"230";"1242";"356";"153";"195";"4442"
"2015-01-17";"81";"135093";"149";"304";"74";"169";"223";"453";"223";"601";"223";"1202";"344";"149";"189";"4303"
"2015-01-16";"80";"130830";"144";"294";"72";"164";"216";"438";"216";"582";"216";"1164";"334";"144";"183";"4167"
"2015-01-15";"79";"126707";"139";"285";"70";"158";"209";"424";"209";"564";"209";"1128";"323";"139";"177";"4034"
"2015-01-14";"78";"122719";"135";"276";"67";"153";"202";"411";"202";"546";"202";"1092";"313";"135";"172";"3906"
"2015-01-13";"77";"118862";"131";"267";"65";"149";"196";"398";"196";"529";"196";"1058";"303";"131";"166";"3785"
"2015-01-12";"76";"115131";"127";"259";"63";"144";"190";"386";"190";"512";"190";"1025";"294";"127";"161";"3668"
"2015-01-11";"75";"111522";"123";"251";"61";"139";"184";"374";"184";"496";"184";"993";"284";"123";"156";"3552"
"2015-01-10";"74";"108032";"119";"243";"59";"135";"178";"362";"178";"481";"178";"961";"275";"119";"151";"3439"
"2015-01-09";"73";"104655";"115";"235";"58";"131";"173";"351";"173";"466";"173";"931";"267";"115";"147";"3335"
"2015-01-08";"72";"101389";"112";"228";"56";"127";"167";"340";"167";"451";"167";"902";"259";"112";"142";"3230"
"2015-01-07";"71";"98229";"108";"221";"54";"123";"162";"329";"162";"437";"162";"874";"250";"108";"138";"3128"
"2015-01-06";"70";"95173";"105";"214";"52";"119";"157";"319";"157";"424";"157";"847";"243";"105";"133";"3032"
"2015-01-05";"69";"92216";"101";"207";"51";"115";"152";"309";"152";"410";"152";"821";"235";"101";"129";"2935"
"2015-01-04";"68";"89355";"98";"201";"49";"112";"147";"299";"147";"398";"147";"795";"228";"98";"125";"2844"
"2015-01-03";"67";"86588";"95";"195";"48";"108";"143";"290";"143";"385";"143";"771";"221";"95";"121";"2758"
"2015-01-02";"66";"83911";"92";"189";"46";"105";"138";"281";"138";"373";"138";"747";"214";"92";"117";"2670"
"2015-01-01";"65";"81321";"89";"183";"45";"102";"134";"272";"134";"362";"134";"724";"207";"89";"114";"2589"
"2014-12-31";"64";"78815";"87";"177";"43";"99";"130";"264";"130";"351";"130";"701";"201";"87";"110";"2510"
"2014-12-30";"63";"76390";"84";"172";"42";"95";"126";"256";"126";"340";"126";"680";"195";"84";"107";"2433"
"2014-12-29";"62";"74045";"81";"167";"41";"93";"122";"248";"122";"330";"122";"659";"189";"81";"104";"2359"
"2014-12-28";"61";"71775";"79";"161";"39";"90";"118";"240";"118";"319";"118";"639";"183";"79";"100";"2283"
"2014-12-27";"60";"69579";"77";"157";"38";"87";"115";"233";"115";"310";"115";"619";"177";"77";"97";"2217"
"2014-12-26";"59";"67454";"74";"152";"37";"84";"111";"226";"111";"300";"111";"600";"172";"74";"94";"2146"
"2014-12-25";"58";"65398";"72";"147";"36";"82";"108";"219";"108";"291";"108";"582";"167";"72";"92";"2084"
"2014-12-24";"57";"63408";"70";"143";"35";"79";"105";"212";"105";"282";"105";"564";"162";"70";"89";"2021"
"2014-12-23";"56";"61482";"68";"138";"34";"77";"101";"206";"101";"274";"101";"547";"157";"68";"86";"1958"
"2014-12-22";"55";"59619";"66";"134";"33";"75";"98";"200";"98";"265";"98";"531";"152";"66";"83";"1899"
"2014-12-21";"54";"57816";"64";"130";"32";"72";"95";"194";"95";"257";"95";"515";"147";"64";"81";"1841"
"2014-12-20";"53";"56070";"62";"126";"31";"70";"93";"188";"93";"250";"93";"499";"143";"62";"78";"1788"
"2014-12-19";"52";"54381";"60";"122";"30";"68";"90";"182";"90";"242";"90";"484";"139";"60";"76";"1733"
"2014-12-18";"51";"52747";"58";"119";"29";"66";"87";"177";"87";"235";"87";"469";"135";"58";"74";"1681"
"2014-12-17";"50";"51164";"56";"115";"28";"64";"84";"171";"84";"228";"84";"455";"130";"56";"72";"1627"
"2014-12-16";"49";"49633";"55";"112";"27";"62";"82";"166";"82";"221";"82";"442";"127";"55";"69";"1582"
"2014-12-15";"48";"48151";"53";"108";"26";"60";"79";"161";"79";"214";"79";"429";"123";"53";"67";"1531"
"2014-12-14";"47";"46716";"51";"105";"26";"58";"77";"156";"77";"208";"77";"416";"119";"51";"65";"1486"
"2014-12-13";"46";"45327";"50";"102";"25";"57";"75";"152";"75";"202";"75";"403";"116";"50";"63";"1445"
"2014-12-12";"45";"43982";"48";"99";"24";"55";"73";"147";"73";"196";"73";"391";"112";"48";"62";"1401"
"2014-12-11";"44";"42680";"47";"96";"23";"53";"70";"143";"70";"190";"70";"380";"109";"47";"60";"1358"
"2014-12-10";"43";"41420";"46";"93";"23";"52";"68";"139";"68";"184";"68";"369";"106";"46";"58";"1320"
"2014-12-09";"42";"40200";"44";"90";"22";"50";"66";"135";"66";"179";"66";"358";"103";"44";"56";"1279"
"2014-12-08";"41";"39019";"43";"88";"21";"49";"64";"131";"64";"174";"64";"347";"99";"43";"55";"1242"
"2014-12-07";"40";"37875";"42";"85";"21";"47";"62";"127";"62";"169";"62";"337";"97";"42";"53";"1206"
"2014-12-06";"39";"36767";"40";"83";"20";"46";"61";"123";"61";"164";"61";"327";"94";"40";"51";"1171"
"2014-12-05";"38";"35695";"39";"80";"20";"45";"59";"120";"59";"159";"59";"318";"91";"39";"50";"1138"
"2014-12-04";"37";"34656";"38";"78";"19";"43";"57";"116";"57";"154";"57";"308";"88";"38";"49";"1102"
"2014-12-03";"36";"33651";"37";"76";"19";"42";"56";"113";"56";"150";"56";"299";"86";"37";"47";"1074"
"2014-12-02";"35";"32677";"36";"74";"18";"41";"54";"109";"54";"145";"54";"291";"83";"36";"46";"1041"
"2014-12-01";"34";"31734";"35";"71";"17";"40";"52";"106";"52";"141";"52";"282";"81";"35";"44";"1008"
"2014-11-30";"33";"30820";"34";"69";"17";"39";"51";"103";"51";"137";"51";"274";"79";"34";"43";"982"
"2014-11-29";"32";"29936";"33";"67";"16";"37";"49";"100";"49";"133";"49";"266";"76";"33";"42";"950"
"2014-11-28";"31";"29079";"32";"65";"16";"36";"48";"97";"48";"129";"48";"259";"74";"32";"41";"925"
"2014-11-27";"30";"28248";"31";"64";"16";"35";"47";"95";"47";"126";"47";"251";"72";"31";"40";"902"
"2014-11-26";"29";"27444";"30";"62";"15";"34";"45";"92";"45";"122";"45";"244";"70";"30";"38";"872"
"2014-11-25";"28";"26665";"29";"60";"15";"33";"44";"89";"44";"119";"44";"237";"68";"29";"37";"848"
"2014-11-24";"27";"25911";"29";"58";"14";"32";"43";"87";"43";"115";"43";"231";"66";"29";"36";"826"
"2014-11-23";"26";"25180";"28";"57";"14";"31";"42";"84";"42";"112";"42";"224";"64";"28";"35";"803"
"2014-11-22";"25";"24471";"27";"55";"13";"31";"40";"82";"40";"109";"40";"218";"62";"27";"34";"778"
"2014-11-21";"24";"23785";"26";"54";"13";"30";"39";"80";"39";"106";"39";"212";"61";"26";"33";"758"
"2014-11-20";"23";"23120";"25";"52";"13";"29";"38";"77";"38";"103";"38";"206";"59";"25";"32";"735"
"2014-11-19";"22";"22476";"25";"51";"12";"28";"37";"75";"37";"100";"37";"200";"57";"25";"31";"715"
"2014-11-18";"21";"21851";"24";"49";"12";"27";"36";"73";"36";"97";"36";"194";"56";"24";"31";"695"
"2014-11-17";"20";"21246";"23";"48";"12";"27";"35";"71";"35";"95";"35";"189";"54";"23";"30";"677"
"2014-11-16";"19";"20659";"23";"46";"11";"26";"34";"69";"34";"92";"34";"184";"53";"23";"29";"658"
"2014-11-15";"18";"20091";"22";"45";"11";"25";"33";"67";"33";"89";"33";"179";"51";"22";"28";"638"
"2014-11-14";"17";"19540";"21";"44";"11";"24";"32";"65";"32";"87";"32";"174";"50";"21";"27";"620"
"2014-11-13";"16";"19006";"21";"43";"10";"24";"31";"64";"31";"85";"31";"169";"48";"21";"27";"605"
"2014-11-12";"15";"18488";"20";"42";"10";"23";"31";"62";"31";"82";"31";"165";"47";"20";"26";"590"
"2014-11-11";"14";"17986";"20";"40";"10";"22";"30";"60";"30";"80";"30";"160";"46";"20";"25";"573"
"2014-11-10";"13";"17500";"19";"39";"10";"22";"29";"59";"29";"78";"29";"156";"45";"19";"24";"558"
"2014-11-09";"12";"17028";"19";"38";"9";"21";"28";"57";"28";"76";"28";"152";"43";"19";"24";"542"
"2014-11-08";"11";"16571";"18";"37";"9";"21";"27";"56";"27";"74";"27";"147";"42";"18";"23";"526"
"2014-11-07";"10";"16127";"18";"36";"9";"20";"27";"54";"27";"72";"27";"144";"41";"18";"23";"516"
"2014-11-06";"9";"15697";"17";"35";"9";"20";"26";"53";"26";"70";"26";"140";"40";"17";"22";"501"
"2014-11-05";"8";"15280";"17";"34";"8";"19";"25";"51";"25";"68";"25";"136";"39";"17";"21";"485"
"2014-11-04";"7";"14875";"16";"33";"8";"19";"25";"50";"25";"66";"25";"132";"38";"16";"21";"474"
"2014-11-03";"6";"14483";"16";"33";"8";"18";"24";"49";"24";"64";"24";"129";"37";"16";"20";"462"
"2014-11-02";"5";"14102";"16";"32";"8";"18";"23";"47";"23";"63";"23";"126";"36";"16";"20";"451"
"2014-11-01";"4";"13733";"15";"31";"8";"17";"23";"46";"23";"61";"23";"122";"35";"15";"19";"438"
"2014-10-31";"3";"13375";"15";"30";"7";"17";"22";"45";"22";"60";"22";"119";"34";"15";"19";"427"
"2014-10-30";"2";"13028";"14";"29";"7";"16";"21";"44";"21";"58";"21";"116";"33";"14";"18";"412"
"2014-10-29";"1";"12691";"14";"29";"7";"16";"21";"43";"21";"56";"21";"113";"32";"14";"18";"405"
"2014-10-28";"0";"12364";"14";"28";"7";"15";"20";"41";"20";"55";"20";"110";"32";"14";"17";"393"
"2014-10-27";"-1";"12047";"13";"27";"7";"15";"20";"40";"20";"54";"20";"107";"31";"13";"17";"384"
"2014-10-26";"-2";"11739";"13";"26";"6";"15";"19";"39";"19";"52";"19";"104";"30";"13";"16";"371"
"2014-10-25";"-3";"11440";"13";"26";"6";"14";"19";"38";"19";"51";"19";"102";"29";"13";"16";"365"
"2014-10-24";"-4";"11150";"12";"25";"6";"14";"18";"37";"18";"50";"18";"99";"28";"12";"16";"353"
"2014-10-23";"-5";"10868";"12";"24";"6";"14";"18";"36";"18";"48";"18";"97";"28";"12";"15";"346"
"2014-10-22";"-6";"10595";"12";"24";"6";"13";"17";"35";"17";"47";"17";"94";"27";"12";"15";"336"
"2014-10-21";"-7";"10330";"11";"23";"6";"13";"17";"35";"17";"46";"17";"92";"26";"11";"14";"328"
"2014-10-20";"-8";"10073";"11";"23";"6";"13";"17";"34";"17";"45";"17";"90";"26";"11";"14";"324"
"2014-10-19";"-9";"9823";"11";"22";"5";"12";"16";"33";"16";"44";"16";"87";"25";"11";"14";"312"
"2014-10-18";"-10";"9580";"11";"22";"5";"12";"16";"32";"16";"43";"16";"85";"24";"11";"13";"306"
"2014-10-17";"-11";"9344";"10";"21";"5";"12";"15";"31";"15";"42";"15";"83";"24";"10";"13";"296"
"2014-10-16";"-12";"9115";"10";"21";"5";"11";"15";"31";"15";"41";"15";"81";"23";"10";"13";"291"
"2014-10-15";"-13";"8893";"10";"20";"5";"11";"15";"30";"15";"40";"15";"79";"23";"10";"12";"285"
"2014-10-14";"-14";"8677";"10";"20";"5";"11";"14";"29";"14";"39";"14";"77";"22";"10";"12";"277"
"2014-10-13";"-15";"8467";"9";"19";"5";"11";"14";"28";"14";"38";"14";"75";"22";"9";"12";"270"
"2014-10-12";"-16";"8264";"9";"19";"5";"10";"14";"28";"14";"37";"14";"74";"21";"9";"12";"266"
"2014-10-11";"-17";"8066";"9";"18";"4";"10";"13";"27";"13";"36";"13";"72";"21";"9";"11";"256"
"2014-10-10";"-18";"7873";"9";"18";"4";"10";"13";"26";"13";"35";"13";"70";"20";"9";"11";"251"
"2014-10-09";"-19";"7687";"8";"17";"4";"10";"13";"26";"13";"34";"13";"68";"20";"8";"11";"245"
"2014-10-08";"-20";"7505";"8";"17";"4";"9";"12";"25";"12";"33";"12";"67";"19";"8";"11";"237"
"2014-10-07";"-21";"7329";"8";"16";"4";"9";"12";"25";"12";"33";"12";"65";"19";"8";"10";"233"
"2014-10-06";"-22";"7157";"8";"16";"4";"9";"12";"24";"12";"32";"12";"64";"18";"8";"10";"229"
"2014-10-05";"-23";"6990";"8";"16";"4";"9";"12";"23";"12";"31";"12";"62";"18";"8";"10";"225"
"2014-10-04";"-24";"6828";"8";"15";"4";"9";"11";"23";"11";"30";"11";"61";"17";"8";"10";"218"
"2014-10-03";"-25";"6671";"7";"15";"4";"8";"11";"22";"11";"30";"11";"59";"17";"7";"9";"211"
"2014-10-02";"-26";"6517";"7";"15";"4";"8";"11";"22";"11";"29";"11";"58";"17";"7";"9";"209"
"2014-10-01";"-27";"6368";"7";"14";"4";"8";"11";"21";"11";"28";"11";"57";"16";"7";"9";"204"
"2014-09-30";"-28";"6223";"7";"14";"3";"8";"10";"21";"10";"28";"10";"55";"16";"7";"9";"198"
"2014-09-29";"-29";"6083";"7";"14";"3";"8";"10";"20";"10";"27";"10";"54";"16";"7";"9";"195"
"2014-09-28";"-30";"5945";"7";"13";"3";"7";"10";"20";"10";"26";"10";"53";"15";"7";"8";"189"
"2014-09-27";"-31";"5812";"6";"13";"3";"7";"10";"19";"10";"26";"10";"52";"15";"6";"8";"185"
"2014-09-26";"-32";"5682";"6";"13";"3";"7";"9";"19";"9";"25";"9";"51";"14";"6";"8";"179"
"2014-09-25";"-33";"5556";"6";"13";"3";"7";"9";"19";"9";"25";"9";"49";"14";"6";"8";"177"
"2014-09-24";"-34";"5433";"6";"12";"3";"7";"9";"18";"9";"24";"9";"48";"14";"6";"8";"173"
"2014-09-23";"-35";"5313";"6";"12";"3";"7";"9";"18";"9";"24";"9";"47";"14";"6";"7";"171"
"2014-09-22";"-36";"5197";"6";"12";"3";"6";"9";"17";"9";"23";"9";"46";"13";"6";"7";"166"
"2014-09-21";"-37";"5083";"6";"11";"3";"6";"8";"17";"8";"23";"8";"45";"13";"6";"7";"161"
"2014-09-20";"-38";"4972";"5";"11";"3";"6";"8";"17";"8";"22";"8";"44";"13";"5";"7";"157"
"2014-09-19";"-39";"4865";"5";"11";"3";"6";"8";"16";"8";"22";"8";"43";"12";"5";"7";"154"
"2014-09-18";"-40";"4760";"5";"11";"3";"6";"8";"16";"8";"21";"8";"42";"12";"5";"7";"152"
"2014-09-17";"-41";"4657";"5";"10";"3";"6";"8";"16";"8";"21";"8";"41";"12";"5";"7";"150"
"2014-09-16";"-42";"4557";"5";"10";"3";"6";"8";"15";"8";"20";"8";"41";"12";"5";"6";"147"
"2014-09-15";"-43";"4460";"5";"10";"2";"6";"7";"15";"7";"20";"7";"40";"11";"5";"6";"141"
"2014-09-14";"-44";"4365";"5";"10";"2";"5";"7";"15";"7";"19";"7";"39";"11";"5";"6";"138"
"2014-09-13";"-45";"4272";"5";"10";"2";"5";"7";"14";"7";"19";"7";"38";"11";"5";"6";"136"
"2014-09-12";"-46";"4182";"5";"9";"2";"5";"7";"14";"7";"19";"7";"37";"11";"5";"6";"134"
"2014-09-11";"-47";"4093";"5";"9";"2";"5";"7";"14";"7";"18";"7";"36";"10";"5";"6";"131"
"2014-09-10";"-48";"4006";"4";"9";"2";"5";"7";"13";"7";"18";"7";"36";"10";"4";"6";"128"
"2014-09-09";"-49";"3921";"4";"9";"2";"5";"6";"13";"6";"17";"6";"35";"10";"4";"5";"122"
"2014-09-08";"-50";"3838";"4";"9";"2";"5";"6";"13";"6";"17";"6";"34";"10";"4";"5";"121"
"2014-09-07";"-51";"3757";"4";"8";"2";"5";"6";"13";"6";"17";"6";"33";"10";"4";"5";"119"
"2014-09-06";"-52";"3677";"4";"8";"2";"5";"6";"12";"6";"16";"6";"33";"9";"4";"5";"116"
