"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-01-26";"90";"1370.9";"284.9";"3.7";"0.4";"1.5";"1.5";"21.2";"10.6";"2.3";"1.1";"1399.5";"298.4"
"2015-01-25";"89";"1320";"274.3";"3.5";"0.4";"1.4";"1.4";"20.4";"10.2";"2.2";"1.1";"1347.5";"287.3"
"2015-01-24";"88";"1270.9";"264.1";"3.4";"0.3";"1.4";"1.4";"19.6";"9.8";"2.1";"1";"1297.5";"276.7"
"2015-01-23";"87";"1223.7";"254.3";"3.3";"0.3";"1.3";"1.3";"18.9";"9.4";"2.1";"1";"1249.3";"266.4"
"2015-01-22";"86";"1178.3";"244.9";"3.2";"0.3";"1.3";"1.3";"18.2";"9.1";"2";"0.9";"1202.9";"256.5"
"2015-01-21";"85";"1134.6";"235.8";"3";"0.3";"1.2";"1.2";"17.5";"8.8";"1.9";"0.9";"1158.3";"247"
"2015-01-20";"84";"1092.5";"227";"2.9";"0.3";"1.2";"1.2";"16.9";"8.4";"1.8";"0.9";"1115.3";"237.8"
"2015-01-19";"83";"1052";"218.6";"2.8";"0.3";"1.1";"1.1";"16.2";"8.1";"1.8";"0.8";"1073.9";"229"
"2015-01-18";"82";"1013";"210.5";"2.7";"0.3";"1.1";"1.1";"15.6";"7.8";"1.7";"0.8";"1034.1";"220.5"
"2015-01-17";"81";"975.4";"202.7";"2.6";"0.3";"1";"1";"15.1";"7.5";"1.6";"0.8";"995.8";"212.3"
"2015-01-16";"80";"939.3";"195.2";"2.5";"0.3";"1";"1";"14.5";"7.3";"1.6";"0.8";"958.9";"204.5"
"2015-01-15";"79";"904.5";"188";"2.4";"0.2";"1";"1";"14";"7";"1.5";"0.7";"923.4";"196.9"
"2015-01-14";"78";"871.1";"181";"2.3";"0.2";"0.9";"0.9";"13.5";"6.7";"1.5";"0.7";"889.3";"189.6"
"2015-01-13";"77";"838.9";"174.3";"2.3";"0.2";"0.9";"0.9";"13";"6.5";"1.4";"0.7";"856.4";"182.6"
"2015-01-12";"76";"807.9";"167.9";"2.2";"0.2";"0.9";"0.9";"12.5";"6.2";"1.4";"0.7";"824.7";"175.9"
"2015-01-11";"75";"778";"161.7";"2.1";"0.2";"0.8";"0.8";"12";"6";"1.3";"0.6";"794.3";"169.4"
"2015-01-10";"74";"749.3";"155.7";"2";"0.2";"0.8";"0.8";"11.6";"5.8";"1.3";"0.6";"764.9";"163.1"
"2015-01-09";"73";"721.6";"150";"1.9";"0.2";"0.8";"0.8";"11.1";"5.6";"1.2";"0.6";"736.7";"157.1"
"2015-01-08";"72";"695";"144.4";"1.9";"0.2";"0.7";"0.7";"10.7";"5.4";"1.2";"0.6";"709.5";"151.3"
"2015-01-07";"71";"669.4";"139.1";"1.8";"0.2";"0.7";"0.7";"10.3";"5.2";"1.1";"0.5";"683.4";"145.7"
"2015-01-06";"70";"644.7";"134";"1.7";"0.2";"0.7";"0.7";"10";"5";"1.1";"0.5";"658.2";"140.3"
"2015-01-05";"69";"621";"129.1";"1.7";"0.2";"0.7";"0.7";"9.6";"4.8";"1";"0.5";"634";"135.2"
"2015-01-04";"68";"598.1";"124.3";"1.6";"0.2";"0.6";"0.6";"9.2";"4.6";"1";"0.5";"610.6";"130.2"
"2015-01-03";"67";"576.1";"119.7";"1.5";"0.2";"0.6";"0.6";"8.9";"4.4";"1";"0.5";"588.2";"125.4"
"2015-01-02";"66";"555";"115.3";"1.5";"0.1";"0.6";"0.6";"8.6";"4.3";"0.9";"0.4";"566.6";"120.8"
"2015-01-01";"65";"534.6";"111.1";"1.4";"0.1";"0.6";"0.6";"8.3";"4.1";"0.9";"0.4";"545.7";"116.4"
"2014-12-31";"64";"515";"107";"1.4";"0.1";"0.6";"0.6";"8";"4";"0.9";"0.4";"525.7";"112.1"
"2014-12-30";"63";"496.1";"103.1";"1.3";"0.1";"0.5";"0.5";"7.7";"3.8";"0.8";"0.4";"506.4";"108"
"2014-12-29";"62";"477.9";"99.3";"1.3";"0.1";"0.5";"0.5";"7.4";"3.7";"0.8";"0.4";"487.9";"104"
"2014-12-28";"61";"460.4";"95.7";"1.2";"0.1";"0.5";"0.5";"7.1";"3.6";"0.8";"0.4";"470";"100.2"
"2014-12-27";"60";"443.5";"92.2";"1.2";"0.1";"0.5";"0.5";"6.8";"3.4";"0.7";"0.4";"452.8";"96.6"
"2014-12-26";"59";"427.3";"88.8";"1.1";"0.1";"0.5";"0.5";"6.6";"3.3";"0.7";"0.3";"436.3";"93"
"2014-12-25";"58";"411.7";"85.6";"1.1";"0.1";"0.4";"0.4";"6.4";"3.2";"0.7";"0.3";"420.3";"89.6"
"2014-12-24";"57";"396.7";"82.4";"1.1";"0.1";"0.4";"0.4";"6.1";"3.1";"0.7";"0.3";"405";"86.4"
"2014-12-23";"56";"382.2";"79.4";"1";"0.1";"0.4";"0.4";"5.9";"3";"0.6";"0.3";"390.2";"83.2"
"2014-12-22";"55";"368.2";"76.5";"1";"0.1";"0.4";"0.4";"5.7";"2.8";"0.6";"0.3";"375.9";"80.2"
"2014-12-21";"54";"354.8";"73.7";"1";"0.1";"0.4";"0.4";"5.5";"2.7";"0.6";"0.3";"362.2";"77.2"
"2014-12-20";"53";"341.9";"71.1";"0.9";"0.1";"0.4";"0.4";"5.3";"2.6";"0.6";"0.3";"349.1";"74.4"
"2014-12-19";"52";"329.5";"68.5";"0.9";"0.1";"0.4";"0.4";"5.1";"2.5";"0.6";"0.3";"336.3";"71.7"
"2014-12-18";"51";"317.5";"66";"0.9";"0.1";"0.3";"0.3";"4.9";"2.5";"0.5";"0.3";"324.1";"69.1"
"2014-12-17";"50";"306";"63.6";"0.8";"0.1";"0.3";"0.3";"4.7";"2.4";"0.5";"0.2";"312.3";"66.6"
"2014-12-16";"49";"294.9";"61.3";"0.8";"0.1";"0.3";"0.3";"4.6";"2.3";"0.5";"0.2";"301";"64.2"
"2014-12-15";"48";"284.2";"59.1";"0.8";"0.1";"0.3";"0.3";"4.4";"2.2";"0.5";"0.2";"290.1";"61.9"
"2014-12-14";"47";"273.9";"56.9";"0.7";"0.1";"0.3";"0.3";"4.2";"2.1";"0.5";"0.2";"279.6";"59.6"
"2014-12-13";"46";"264";"54.9";"0.7";"0.1";"0.3";"0.3";"4.1";"2";"0.4";"0.2";"269.5";"57.5"
"2014-12-12";"45";"254.4";"52.9";"0.7";"0.1";"0.3";"0.3";"3.9";"2";"0.4";"0.2";"259.7";"55.4"
"2014-12-11";"44";"245.2";"51";"0.7";"0.1";"0.3";"0.3";"3.8";"1.9";"0.4";"0.2";"250.3";"53.4"
"2014-12-10";"43";"236.3";"49.1";"0.6";"0.1";"0.3";"0.3";"3.6";"1.8";"0.4";"0.2";"241.3";"51.4"
"2014-12-09";"42";"227.8";"47.3";"0.6";"0.1";"0.2";"0.2";"3.5";"1.8";"0.4";"0.2";"232.6";"49.6"
"2014-12-08";"41";"219.6";"45.6";"0.6";"0.1";"0.2";"0.2";"3.4";"1.7";"0.4";"0.2";"224.2";"47.8"
"2014-12-07";"40";"211.7";"44";"0.6";"0.1";"0.2";"0.2";"3.3";"1.6";"0.4";"0.2";"216.1";"46.1"
"2014-12-06";"39";"204.1";"42.4";"0.5";"0.1";"0.2";"0.2";"3.2";"1.6";"0.3";"0.2";"208.3";"44.4"
"2014-12-05";"38";"196.7";"40.9";"0.5";"0.1";"0.2";"0.2";"3";"1.5";"0.3";"0.2";"200.8";"42.8"
"2014-12-04";"37";"189.7";"39.4";"0.5";"0.1";"0.2";"0.2";"2.9";"1.5";"0.3";"0.2";"193.6";"41.3"
"2014-12-03";"36";"182.8";"38";"0.5";"0";"0.2";"0.2";"2.8";"1.4";"0.3";"0.1";"186.6";"39.8"
"2014-12-02";"35";"176.3";"36.6";"0.5";"0";"0.2";"0.2";"2.7";"1.4";"0.3";"0.1";"180";"38.4"
"2014-12-01";"34";"170";"35.3";"0.5";"0";"0.2";"0.2";"2.6";"1.3";"0.3";"0.1";"173.5";"37"
"2014-11-30";"33";"163.9";"34.1";"0.4";"0";"0.2";"0.2";"2.5";"1.3";"0.3";"0.1";"167.3";"35.7"
"2014-11-29";"32";"158";"32.8";"0.4";"0";"0.2";"0.2";"2.4";"1.2";"0.3";"0.1";"161.3";"34.4"
"2014-11-28";"31";"152.4";"31.7";"0.4";"0";"0.2";"0.2";"2.4";"1.2";"0.3";"0.1";"155.5";"33.2"
"2014-11-27";"30";"146.9";"30.5";"0.4";"0";"0.2";"0.2";"2.3";"1.1";"0.2";"0.1";"150";"32"
"2014-11-26";"29";"141.7";"29.4";"0.4";"0";"0.2";"0.2";"2.2";"1.1";"0.2";"0.1";"144.6";"30.8"
"2014-11-25";"28";"136.6";"28.4";"0.4";"0";"0.1";"0.1";"2.1";"1.1";"0.2";"0.1";"139.5";"29.7"
"2014-11-24";"27";"131.8";"27.4";"0.4";"0";"0.1";"0.1";"2";"1";"0.2";"0.1";"134.5";"28.7"
"2014-11-23";"26";"127.1";"26.4";"0.3";"0";"0.1";"0.1";"2";"1";"0.2";"0.1";"129.7";"27.7"
"2014-11-22";"25";"122.5";"25.5";"0.3";"0";"0.1";"0.1";"1.9";"0.9";"0.2";"0.1";"125.1";"26.7"
"2014-11-21";"24";"118.2";"24.6";"0.3";"0";"0.1";"0.1";"1.8";"0.9";"0.2";"0.1";"120.7";"25.7"
"2014-11-20";"23";"114";"23.7";"0.3";"0";"0.1";"0.1";"1.8";"0.9";"0.2";"0.1";"116.4";"24.8"
"2014-11-19";"22";"110";"22.9";"0.3";"0";"0.1";"0.1";"1.7";"0.8";"0.2";"0.1";"112.3";"23.9"
"2014-11-18";"21";"106.1";"22";"0.3";"0";"0.1";"0.1";"1.6";"0.8";"0.2";"0.1";"108.3";"23.1"
"2014-11-17";"20";"102.3";"21.3";"0.3";"0";"0.1";"0.1";"1.6";"0.8";"0.2";"0.1";"104.4";"22.3"
"2014-11-16";"19";"98.7";"20.5";"0.3";"0";"0.1";"0.1";"1.5";"0.8";"0.2";"0.1";"100.8";"21.5"
"2014-11-15";"18";"95.2";"19.8";"0.3";"0";"0.1";"0.1";"1.5";"0.7";"0.2";"0.1";"97.2";"20.7"
"2014-11-14";"17";"91.9";"19.1";"0.2";"0";"0.1";"0.1";"1.4";"0.7";"0.2";"0.1";"93.8";"20"
"2014-11-13";"16";"88.6";"18.4";"0.2";"0";"0.1";"0.1";"1.4";"0.7";"0.1";"0.1";"90.5";"19.3"
"2014-11-12";"15";"85.5";"17.8";"0.2";"0";"0.1";"0.1";"1.3";"0.7";"0.1";"0.1";"87.3";"18.6"
"2014-11-11";"14";"82.5";"17.1";"0.2";"0";"0.1";"0.1";"1.3";"0.6";"0.1";"0.1";"84.2";"18"
"2014-11-10";"13";"79.6";"16.5";"0.2";"0";"0.1";"0.1";"1.2";"0.6";"0.1";"0.1";"81.3";"17.3"
"2014-11-09";"12";"76.8";"16";"0.2";"0";"0.1";"0.1";"1.2";"0.6";"0.1";"0.1";"78.4";"16.7"
"2014-11-08";"11";"74.1";"15.4";"0.2";"0";"0.1";"0.1";"1.1";"0.6";"0.1";"0.1";"75.7";"16.1"
"2014-11-07";"10";"71.5";"14.9";"0.2";"0";"0.1";"0.1";"1.1";"0.6";"0.1";"0.1";"73";"15.6"
"2014-11-06";"9";"69";"14.3";"0.2";"0";"0.1";"0.1";"1.1";"0.5";"0.1";"0.1";"70.5";"15"
"2014-11-05";"8";"66.6";"13.8";"0.2";"0";"0.1";"0.1";"1";"0.5";"0.1";"0.1";"68";"14.5"
"2014-11-04";"7";"64.3";"13.4";"0.2";"0";"0.1";"0.1";"1";"0.5";"0.1";"0.1";"65.6";"14"
"2014-11-03";"6";"62";"12.9";"0.2";"0";"0.1";"0.1";"1";"0.5";"0.1";"0";"63.3";"13.5"
"2014-11-02";"5";"59.9";"12.4";"0.2";"0";"0.1";"0.1";"0.9";"0.5";"0.1";"0";"61.1";"13"
"2014-11-01";"4";"57.8";"12";"0.2";"0";"0.1";"0.1";"0.9";"0.4";"0.1";"0";"59";"12.6"
"2014-10-31";"3";"55.8";"11.6";"0.1";"0";"0.1";"0.1";"0.9";"0.4";"0.1";"0";"56.9";"12.1"
"2014-10-30";"2";"53.8";"11.2";"0.1";"0";"0.1";"0.1";"0.8";"0.4";"0.1";"0";"55";"11.7"
"2014-10-29";"1";"52";"10.8";"0.1";"0";"0.1";"0.1";"0.8";"0.4";"0.1";"0";"53.1";"11.3"
"2014-10-28";"0";"50.2";"10.4";"0.1";"0";"0.1";"0.1";"0.8";"0.4";"0.1";"0";"51.2";"10.9"
"2014-10-27";"-1";"48.4";"10.1";"0.1";"0";"0.1";"0.1";"0.7";"0.4";"0.1";"0";"49.5";"10.5"
"2014-10-26";"-2";"46.8";"9.7";"0.1";"0";"0.1";"0.1";"0.7";"0.4";"0.1";"0";"47.8";"10.2"
"2014-10-25";"-3";"45.2";"9.4";"0.1";"0";"0";"0";"0.7";"0.3";"0.1";"0";"46.1";"9.8"
"2014-10-24";"-4";"43.6";"9.1";"0.1";"0";"0";"0";"0.7";"0.3";"0.1";"0";"44.5";"9.5"
"2014-10-23";"-5";"42.1";"8.7";"0.1";"0";"0";"0";"0.7";"0.3";"0.1";"0";"43";"9.2"
"2014-10-22";"-6";"40.6";"8.4";"0.1";"0";"0";"0";"0.6";"0.3";"0.1";"0";"41.5";"8.8"
"2014-10-21";"-7";"39.2";"8.2";"0.1";"0";"0";"0";"0.6";"0.3";"0.1";"0";"40.1";"8.5"
"2014-10-20";"-8";"37.9";"7.9";"0.1";"0";"0";"0";"0.6";"0.3";"0.1";"0";"38.7";"8.2"
"2014-10-19";"-9";"36.6";"7.6";"0.1";"0";"0";"0";"0.6";"0.3";"0.1";"0";"37.4";"8"
"2014-10-18";"-10";"35.4";"7.3";"0.1";"0";"0";"0";"0.5";"0.3";"0.1";"0";"36.1";"7.7"
"2014-10-17";"-11";"34.1";"7.1";"0.1";"0";"0";"0";"0.5";"0.3";"0.1";"0";"34.8";"7.4"
"2014-10-16";"-12";"33";"6.9";"0.1";"0";"0";"0";"0.5";"0.3";"0.1";"0";"33.7";"7.2"
"2014-10-15";"-13";"31.9";"6.6";"0.1";"0";"0";"0";"0.5";"0.2";"0.1";"0";"32.5";"6.9"
"2014-10-14";"-14";"30.8";"6.4";"0.1";"0";"0";"0";"0.5";"0.2";"0.1";"0";"31.4";"6.7"
"2014-10-13";"-15";"29.7";"6.2";"0.1";"0";"0";"0";"0.5";"0.2";"0";"0";"30.3";"6.5"
"2014-10-12";"-16";"28.7";"6";"0.1";"0";"0";"0";"0.4";"0.2";"0";"0";"29.3";"6.2"
"2014-10-11";"-17";"27.7";"5.8";"0.1";"0";"0";"0";"0.4";"0.2";"0";"0";"28.3";"6"
"2014-10-10";"-18";"26.8";"5.6";"0.1";"0";"0";"0";"0.4";"0.2";"0";"0";"27.3";"5.8"
"2014-10-09";"-19";"25.9";"5.4";"0.1";"0";"0";"0";"0.4";"0.2";"0";"0";"26.4";"5.6"
"2014-10-08";"-20";"25";"5.2";"0.1";"0";"0";"0";"0.4";"0.2";"0";"0";"25.5";"5.4"
"2014-10-07";"-21";"24.2";"5";"0.1";"0";"0";"0";"0.4";"0.2";"0";"0";"24.7";"5.3"
"2014-10-06";"-22";"23.3";"4.9";"0.1";"0";"0";"0";"0.4";"0.2";"0";"0";"23.8";"5.1"
"2014-10-05";"-23";"22.6";"4.7";"0.1";"0";"0";"0";"0.3";"0.2";"0";"0";"23";"4.9"
"2014-10-04";"-24";"21.8";"4.5";"0.1";"0";"0";"0";"0.3";"0.2";"0";"0";"22.3";"4.7"
"2014-10-03";"-25";"21.1";"4.4";"0.1";"0";"0";"0";"0.3";"0.2";"0";"0";"21.5";"4.6"
"2014-10-02";"-26";"20.4";"4.2";"0.1";"0";"0";"0";"0.3";"0.2";"0";"0";"20.8";"4.4"
"2014-10-01";"-27";"19.7";"4.1";"0.1";"0";"0";"0";"0.3";"0.2";"0";"0";"20.1";"4.3"
