"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2014-10-18";"-10";"4275";"5";"10";"2";"5";"7";"14";"7";"19";"7";"38";"11";"5";"6";"136"
"2014-10-17";"-11";"4136";"5";"9";"2";"5";"7";"14";"7";"18";"7";"37";"11";"5";"6";"133"
"2014-10-16";"-12";"4002";"4";"9";"2";"5";"7";"13";"7";"18";"7";"36";"10";"4";"6";"128"
"2014-10-15";"-13";"3872";"4";"9";"2";"5";"6";"13";"6";"17";"6";"34";"10";"4";"5";"121"
"2014-10-14";"-14";"3746";"4";"8";"2";"5";"6";"13";"6";"17";"6";"33";"10";"4";"5";"119"
"2014-10-13";"-15";"3625";"4";"8";"2";"5";"6";"12";"6";"16";"6";"32";"9";"4";"5";"115"
"2014-10-12";"-16";"3507";"4";"8";"2";"4";"6";"12";"6";"16";"6";"31";"9";"4";"5";"113"
"2014-10-11";"-17";"3393";"4";"8";"2";"4";"6";"11";"6";"15";"6";"30";"9";"4";"5";"110"
"2014-10-10";"-18";"3283";"4";"7";"2";"4";"5";"11";"5";"15";"5";"29";"8";"4";"5";"104"
"2014-10-09";"-19";"3176";"3";"7";"2";"4";"5";"11";"5";"14";"5";"28";"8";"3";"4";"99"
"2014-10-08";"-20";"3073";"3";"7";"2";"4";"5";"10";"5";"14";"5";"27";"8";"3";"4";"97"
"2014-10-07";"-21";"2973";"3";"7";"2";"4";"5";"10";"5";"13";"5";"26";"8";"3";"4";"95"
"2014-10-06";"-22";"2876";"3";"6";"2";"4";"5";"10";"5";"13";"5";"26";"7";"3";"4";"93"
"2014-10-05";"-23";"2782";"3";"6";"2";"3";"5";"9";"5";"12";"5";"25";"7";"3";"4";"89"
"2014-10-04";"-24";"2692";"3";"6";"1";"3";"4";"9";"4";"12";"4";"24";"7";"3";"4";"84"
"2014-10-03";"-25";"2604";"3";"6";"1";"3";"4";"9";"4";"12";"4";"23";"7";"3";"4";"83"
"2014-10-02";"-26";"2519";"3";"6";"1";"3";"4";"8";"4";"11";"4";"22";"6";"3";"4";"79"
"2014-10-01";"-27";"2437";"3";"5";"1";"3";"4";"8";"4";"11";"4";"22";"6";"3";"3";"77"
"2014-09-30";"-28";"2358";"3";"5";"1";"3";"4";"8";"4";"10";"4";"21";"6";"3";"3";"75"
"2014-09-29";"-29";"2281";"3";"5";"1";"3";"4";"8";"4";"10";"4";"20";"6";"3";"3";"74"
"2014-09-28";"-30";"2207";"2";"5";"1";"3";"4";"7";"4";"10";"4";"20";"6";"2";"3";"71"
"2014-09-27";"-31";"2135";"2";"5";"1";"3";"4";"7";"4";"10";"4";"19";"5";"2";"3";"69"
"2014-09-26";"-32";"2065";"2";"5";"1";"3";"3";"7";"3";"9";"3";"18";"5";"2";"3";"64"
"2014-09-25";"-33";"1998";"2";"4";"1";"2";"3";"7";"3";"9";"3";"18";"5";"2";"3";"62"
"2014-09-24";"-34";"1933";"2";"4";"1";"2";"3";"6";"3";"9";"3";"17";"5";"2";"3";"60"
"2014-09-23";"-35";"1870";"2";"4";"1";"2";"3";"6";"3";"8";"3";"17";"5";"2";"3";"59"
"2014-09-22";"-36";"1809";"2";"4";"1";"2";"3";"6";"3";"8";"3";"16";"5";"2";"3";"58"
"2014-09-21";"-37";"1750";"2";"4";"1";"2";"3";"6";"3";"8";"3";"16";"4";"2";"2";"56"
"2014-09-20";"-38";"1693";"2";"4";"1";"2";"3";"6";"3";"8";"3";"15";"4";"2";"2";"55"
"2014-09-19";"-39";"1638";"2";"4";"1";"2";"3";"5";"3";"7";"3";"15";"4";"2";"2";"53"
"2014-09-18";"-40";"1584";"2";"4";"1";"2";"3";"5";"3";"7";"3";"14";"4";"2";"2";"52"
"2014-09-17";"-41";"1533";"2";"3";"1";"2";"3";"5";"3";"7";"3";"14";"4";"2";"2";"51"
"2014-09-16";"-42";"1483";"2";"3";"1";"2";"2";"5";"2";"7";"2";"13";"4";"2";"2";"47"
"2014-09-15";"-43";"1434";"2";"3";"1";"2";"2";"5";"2";"6";"2";"13";"4";"2";"2";"46"
"2014-09-14";"-44";"1388";"2";"3";"1";"2";"2";"5";"2";"6";"2";"12";"4";"2";"2";"45"
"2014-09-13";"-45";"1343";"1";"3";"1";"2";"2";"4";"2";"6";"2";"12";"3";"1";"2";"41"
"2014-09-12";"-46";"1299";"1";"3";"1";"2";"2";"4";"2";"6";"2";"12";"3";"1";"2";"41"
"2014-09-11";"-47";"1257";"1";"3";"1";"2";"2";"4";"2";"6";"2";"11";"3";"1";"2";"40"
"2014-09-10";"-48";"1216";"1";"3";"1";"2";"2";"4";"2";"5";"2";"11";"3";"1";"2";"39"
"2014-09-09";"-49";"1177";"1";"3";"1";"1";"2";"4";"2";"5";"2";"10";"3";"1";"2";"37"
"2014-09-08";"-50";"1139";"1";"3";"1";"1";"2";"4";"2";"5";"2";"10";"3";"1";"2";"37"
"2014-09-07";"-51";"1102";"1";"2";"1";"1";"2";"4";"2";"5";"2";"10";"3";"1";"2";"36"
"2014-09-06";"-52";"1066";"1";"2";"1";"1";"2";"4";"2";"5";"2";"9";"3";"1";"1";"34"
"2014-09-05";"-53";"1032";"1";"2";"1";"1";"2";"3";"2";"5";"2";"9";"3";"1";"1";"33"
"2014-09-04";"-54";"999";"1";"2";"1";"1";"2";"3";"2";"4";"2";"9";"3";"1";"1";"32"
"2014-09-03";"-55";"967";"1";"2";"1";"1";"2";"3";"2";"4";"2";"9";"2";"1";"1";"31"
"2014-09-02";"-56";"937";"1";"2";"1";"1";"2";"3";"2";"4";"2";"8";"2";"1";"1";"30"
