"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-04-21";"151";"71.0 (-17.7, 159.7)";"14.8 (-3.7, 33.2)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"1.1 (-0.3, 2.5)";"0.5 (-0.1, 1.2)";"0.1 ( 0.0, 0.3)";"0.1 (0.0, 0.1)";"72.5 (-18.1, 163.1)";"15.5 (-3.8, 34.8)"
"2015-04-20";"150";"70.3 (-17.0, 157.7)";"14.6 (-3.5, 32.8)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"1.1 (-0.3, 2.4)";"0.5 (-0.1, 1.2)";"0.1 ( 0.0, 0.3)";"0.1 (0.0, 0.1)";"71.8 (-17.4, 161.0)";"15.3 (-3.7, 34.3)"
"2015-04-19";"149";"69.6 (-16.4, 155.6)";"14.5 (-3.4, 32.3)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"1.1 (-0.3, 2.4)";"0.5 (-0.1, 1.2)";"0.1 ( 0.0, 0.3)";"0.1 (0.0, 0.1)";"71.1 (-16.8, 158.9)";"15.2 (-3.6, 33.9)"
"2015-04-18";"148";"68.9 (-15.8, 153.6)";"14.3 (-3.3, 31.9)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"1.1 (-0.2, 2.4)";"0.5 (-0.1, 1.2)";"0.1 ( 0.0, 0.3)";"0.1 (0.0, 0.1)";"70.3 (-16.1, 156.8)";"15.0 (-3.4, 33.4)"
"2015-04-17";"147";"68.2 (-15.2, 151.6)";"14.2 (-3.2, 31.5)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"1.1 (-0.2, 2.3)";"0.5 (-0.1, 1.2)";"0.1 ( 0.0, 0.3)";"0.1 (0.0, 0.1)";"69.6 (-15.5, 154.8)";"14.8 (-3.3, 33.0)"
"2015-04-16";"146";"67.5 (-14.6, 149.7)";"14.0 (-3.0, 31.1)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"1.0 (-0.2, 2.3)";"0.5 (-0.1, 1.2)";"0.1 ( 0.0, 0.3)";"0.1 (0.0, 0.1)";"68.9 (-14.9, 152.8)";"14.7 (-3.2, 32.6)"
"2015-04-15";"145";"66.8 (-14.0, 147.7)";"13.9 (-2.9, 30.7)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"1.0 (-0.2, 2.3)";"0.5 (-0.1, 1.1)";"0.1 ( 0.0, 0.2)";"0.1 (0.0, 0.1)";"68.2 (-14.3, 150.8)";"14.5 (-3.1, 32.2)"
"2015-04-14";"144";"66.2 (-13.5, 145.8)";"13.7 (-2.8, 30.3)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"1.0 (-0.2, 2.3)";"0.5 (-0.1, 1.1)";"0.1 ( 0.0, 0.2)";"0.1 (0.0, 0.1)";"67.5 (-13.8, 148.8)";"14.4 (-2.9, 31.7)"
"2015-04-13";"143";"65.5 (-12.9, 143.9)";"13.6 (-2.7, 29.9)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"1.0 (-0.2, 2.2)";"0.5 (-0.1, 1.1)";"0.1 ( 0.0, 0.2)";"0.1 (0.0, 0.1)";"66.9 (-13.2, 146.9)";"14.3 (-2.8, 31.3)"
"2015-04-12";"142";"64.8 (-12.4, 142.1)";"13.5 (-2.6, 29.5)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"1.0 (-0.2, 2.2)";"0.5 (-0.1, 1.1)";"0.1 ( 0.0, 0.2)";"0.1 (0.0, 0.1)";"66.2 (-12.7, 145.0)";"14.1 (-2.7, 30.9)"
"2015-04-11";"141";"64.2 (-11.8, 140.2)";"13.3 (-2.5, 29.1)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.2)";"0.1 (0.0, 0.2)";"1.0 (-0.2, 2.2)";"0.5 (-0.1, 1.1)";"0.1 ( 0.0, 0.2)";"0.1 (0.0, 0.1)";"65.5 (-12.1, 143.2)";"14.0 (-2.6, 30.5)"
"2015-04-10";"140";"63.5 (-11.3, 138.4)";"13.2 (-2.4, 28.8)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"1.0 (-0.2, 2.1)";"0.5 (-0.1, 1.1)";"0.1 ( 0.0, 0.2)";"0.1 (0.0, 0.1)";"64.9 (-11.6, 141.3)";"13.8 (-2.5, 30.1)"
"2015-04-09";"139";"62.9 (-10.8, 136.6)";"13.1 (-2.3, 28.4)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"1.0 (-0.2, 2.1)";"0.5 (-0.1, 1.1)";"0.1 ( 0.0, 0.2)";"0.1 (0.0, 0.1)";"64.2 (-11.1, 139.5)";"13.7 (-2.4, 29.7)"
"2015-04-08";"138";"62.3 (-10.3, 134.9)";"12.9 (-2.1, 28.0)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"1.0 (-0.2, 2.1)";"0.5 (-0.1, 1.0)";"0.1 ( 0.0, 0.2)";"0.1 (0.0, 0.1)";"63.6 (-10.5, 137.7)";"13.6 (-2.2, 29.4)"
"2015-04-07";"137";"61.7 ( -9.8, 133.1)";"12.8 (-2.0, 27.7)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"1.0 (-0.2, 2.1)";"0.5 (-0.1, 1.0)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"62.9 (-10.0, 135.9)";"13.4 (-2.1, 29.0)"
"2015-04-06";"136";"61.0 ( -9.4, 131.4)";"12.7 (-1.9, 27.3)";"0.2 ( 0.0, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.9 (-0.1, 2.0)";"0.5 (-0.1, 1.0)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"62.3 ( -9.5, 134.2)";"13.3 (-2.0, 28.6)"
"2015-04-05";"135";"60.4 ( -8.9, 129.7)";"12.6 (-1.8, 27.0)";"0.2 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.9 (-0.1, 2.0)";"0.5 (-0.1, 1.0)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"61.7 ( -9.1, 132.4)";"13.2 (-1.9, 28.2)"
"2015-04-04";"134";"59.8 ( -8.4, 128.1)";"12.4 (-1.7, 26.6)";"0.2 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.9 (-0.1, 2.0)";"0.5 (-0.1, 1.0)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"61.1 ( -8.6, 130.8)";"13.0 (-1.8, 27.9)"
"2015-04-03";"133";"59.2 ( -8.0, 126.4)";"12.3 (-1.7, 26.3)";"0.2 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.9 (-0.1, 2.0)";"0.5 (-0.1, 1.0)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"60.5 ( -8.1, 129.1)";"12.9 (-1.7, 27.5)"
"2015-04-02";"132";"58.6 ( -7.5, 124.8)";"12.2 (-1.6, 25.9)";"0.2 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.9 (-0.1, 1.9)";"0.5 (-0.1, 1.0)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"59.9 ( -7.7, 127.4)";"12.8 (-1.6, 27.2)"
"2015-04-01";"131";"58.1 ( -7.1, 123.2)";"12.1 (-1.5, 25.6)";"0.2 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.9 (-0.1, 1.9)";"0.4 (-0.1, 1.0)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"59.3 ( -7.2, 125.8)";"12.6 (-1.5, 26.8)"
"2015-03-31";"130";"57.5 ( -6.7, 121.6)";"11.9 (-1.4, 25.3)";"0.2 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.9 (-0.1, 1.9)";"0.4 (-0.1, 0.9)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"58.7 ( -6.8, 124.2)";"12.5 (-1.4, 26.5)"
"2015-03-30";"129";"56.9 ( -6.2, 120.1)";"11.8 (-1.3, 25.0)";"0.2 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.9 (-0.1, 1.9)";"0.4 ( 0.0, 0.9)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"58.1 ( -6.4, 122.6)";"12.4 (-1.4, 26.1)"
"2015-03-29";"128";"56.4 ( -5.8, 118.6)";"11.7 (-1.2, 24.6)";"0.2 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.9 (-0.1, 1.8)";"0.4 ( 0.0, 0.9)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"57.5 ( -5.9, 121.0)";"12.3 (-1.3, 25.8)"
"2015-03-28";"127";"55.8 ( -5.4, 117.0)";"11.6 (-1.1, 24.3)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.9 (-0.1, 1.8)";"0.4 ( 0.0, 0.9)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"57.0 ( -5.5, 119.5)";"12.1 (-1.2, 25.5)"
"2015-03-27";"126";"55.2 ( -5.0, 115.5)";"11.5 (-1.0, 24.0)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.9 (-0.1, 1.8)";"0.4 ( 0.0, 0.9)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"56.4 ( -5.1, 117.9)";"12.0 (-1.1, 25.1)"
"2015-03-26";"125";"54.7 ( -4.7, 114.1)";"11.4 (-1.0, 23.7)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 (-0.1, 1.8)";"0.4 ( 0.0, 0.9)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"55.8 ( -4.7, 116.4)";"11.9 (-1.0, 24.8)"
"2015-03-25";"124";"54.2 ( -4.3, 112.6)";"11.3 (-0.9, 23.4)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 (-0.1, 1.7)";"0.4 ( 0.0, 0.9)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"55.3 ( -4.4, 115.0)";"11.8 (-0.9, 24.5)"
"2015-03-24";"123";"53.6 ( -3.9, 111.2)";"11.1 (-0.8, 23.1)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 (-0.1, 1.7)";"0.4 ( 0.0, 0.9)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"54.7 ( -4.0, 113.5)";"11.7 (-0.9, 24.2)"
"2015-03-23";"122";"53.1 ( -3.5, 109.8)";"11.0 (-0.7, 22.8)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 (-0.1, 1.7)";"0.4 ( 0.0, 0.8)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"54.2 ( -3.6, 112.1)";"11.6 (-0.8, 23.9)"
"2015-03-22";"121";"52.6 ( -3.2, 108.3)";"10.9 (-0.7, 22.5)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 ( 0.0, 1.7)";"0.4 ( 0.0, 0.8)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"53.7 ( -3.3, 110.6)";"11.4 (-0.7, 23.6)"
"2015-03-21";"120";"52.1 ( -2.8, 107.0)";"10.8 (-0.6, 22.2)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 ( 0.0, 1.7)";"0.4 ( 0.0, 0.8)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"53.1 ( -2.9, 109.2)";"11.3 (-0.6, 23.3)"
"2015-03-20";"119";"51.6 ( -2.5, 105.6)";"10.7 (-0.5, 22.0)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 ( 0.0, 1.6)";"0.4 ( 0.0, 0.8)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"52.6 ( -2.5, 107.8)";"11.2 (-0.5, 23.0)"
"2015-03-19";"118";"51.1 ( -2.2, 104.3)";"10.6 (-0.5, 21.7)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 ( 0.0, 1.6)";"0.4 ( 0.0, 0.8)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"52.1 ( -2.2, 106.5)";"11.1 (-0.5, 22.7)"
"2015-03-18";"117";"50.6 ( -1.8, 103.0)";"10.5 (-0.4, 21.4)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 ( 0.0, 1.6)";"0.4 ( 0.0, 0.8)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"51.6 ( -1.9, 105.1)";"11.0 (-0.4, 22.4)"
"2015-03-17";"116";"50.1 ( -1.5, 101.6)";"10.4 (-0.3, 21.1)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 ( 0.0, 1.6)";"0.4 ( 0.0, 0.8)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"51.1 ( -1.6, 103.8)";"10.9 (-0.3, 22.1)"
"2015-03-16";"115";"49.6 ( -1.2, 100.4)";"10.3 (-0.2, 20.9)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 ( 0.0, 1.6)";"0.4 ( 0.0, 0.8)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"50.6 ( -1.2, 102.5)";"10.8 (-0.3, 21.9)"
"2015-03-15";"114";"49.1 ( -0.9,  99.1)";"10.2 (-0.2, 20.6)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 ( 0.0, 1.5)";"0.4 ( 0.0, 0.8)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"50.1 ( -0.9, 101.2)";"10.7 (-0.2, 21.6)"
"2015-03-14";"113";"48.6 ( -0.6,  97.8)";"10.1 (-0.1, 20.3)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.8 ( 0.0, 1.5)";"0.4 ( 0.0, 0.8)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"49.6 ( -0.6,  99.9)";"10.6 (-0.1, 21.3)"
"2015-03-13";"112";"48.1 ( -0.3,  96.6)";"10.0 (-0.1, 20.1)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.7 ( 0.0, 1.5)";"0.4 ( 0.0, 0.7)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"49.2 ( -0.3,  98.6)";"10.5 (-0.1, 21.0)"
"2015-03-12";"111";"47.7 (  0.0,  95.4)";" 9.9 ( 0.0, 19.8)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.7 ( 0.0, 1.5)";"0.4 ( 0.0, 0.7)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"48.7 (  0.0,  97.4)";"10.4 ( 0.0, 20.8)"
"2015-03-11";"110";"47.2 (  0.3,  94.2)";" 9.8 ( 0.1, 19.6)";"0.1 ( 0.0, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.7 ( 0.0, 1.5)";"0.4 ( 0.0, 0.7)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"48.2 (  0.3,  96.1)";"10.3 ( 0.1, 20.5)"
"2015-03-10";"109";"46.8 (  0.5,  93.0)";" 9.7 ( 0.1, 19.3)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.0)";"0.1 (0.0, 0.1)";"0.1 (0.0, 0.1)";"0.7 ( 0.0, 1.4)";"0.4 ( 0.0, 0.7)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"47.7 (  0.5,  94.9)";"10.2 ( 0.1, 20.2)"
"2015-03-09";"108";"46.3 (  0.8,  91.8)";" 9.6 ( 0.2, 19.1)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.0)";"0.0 (0.0, 0.1)";"0.0 (0.0, 0.1)";"0.7 ( 0.0, 1.4)";"0.4 ( 0.0, 0.7)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"47.3 (  0.8,  93.7)";"10.1 ( 0.2, 20.0)"
"2015-03-08";"107";"45.9 (  1.1,  90.7)";" 9.5 ( 0.2, 18.8)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.0)";"0.0 (0.0, 0.1)";"0.0 (0.0, 0.1)";"0.7 ( 0.0, 1.4)";"0.4 ( 0.0, 0.7)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"46.8 (  1.1,  92.6)";"10.0 ( 0.2, 19.7)"
"2015-03-07";"106";"45.4 (  1.3,  89.5)";" 9.4 ( 0.3, 18.6)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.0)";"0.0 (0.0, 0.1)";"0.0 (0.0, 0.1)";"0.7 ( 0.0, 1.4)";"0.4 ( 0.0, 0.7)";"0.1 ( 0.0, 0.2)";"0.0 (0.0, 0.1)";"46.4 (  1.4,  91.4)";" 9.9 ( 0.3, 19.5)"
