"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-04-28";"158";"63274 (45252, 81296)";"70 (50,  90)";"142 (101, 183)";"35 (25, 45)";"79 (56, 102)";"104 (74, 134)";"212 (152, 272)";"104 (74, 134)";"282 (202, 362)";"104 (74, 134)";"563 (403, 723)";"161 (115, 207)";"70 (50,  90)";" 89 (64, 114)";"2015 (1805, 2225)"
"2015-04-27";"157";"62364 (44607, 80121)";"69 (49,  89)";"140 (100, 180)";"34 (24, 44)";"78 (56, 100)";"103 (74, 132)";"209 (150, 268)";"103 (74, 132)";"278 (199, 357)";"103 (74, 132)";"555 (397, 713)";"159 (114, 204)";"69 (49,  89)";" 87 (62, 112)";"1987 (1780, 2194)"
"2015-04-26";"156";"61463 (43972, 78954)";"68 (49,  87)";"138 ( 99, 177)";"34 (24, 44)";"77 (55,  99)";"101 (72, 130)";"206 (147, 265)";"101 (72, 130)";"274 (196, 352)";"101 (72, 130)";"547 (391, 703)";"157 (112, 202)";"68 (49,  87)";" 86 (62, 110)";"1958 (1754, 2162)"
"2015-04-25";"155";"60571 (43345, 77797)";"67 (48,  86)";"136 ( 97, 175)";"33 (24, 42)";"76 (54,  98)";"100 (72, 128)";"203 (145, 261)";"100 (72, 128)";"270 (193, 347)";"100 (72, 128)";"539 (386, 692)";"154 (110, 198)";"67 (48,  86)";" 85 (61, 109)";"1930 (1729, 2131)"
"2015-04-24";"154";"59688 (42727, 76649)";"66 (47,  85)";"134 ( 96, 172)";"33 (24, 42)";"75 (54,  96)";" 98 (70, 126)";"200 (143, 257)";" 98 (70, 126)";"266 (191, 341)";" 98 (70, 126)";"531 (380, 682)";"152 (109, 195)";"66 (47,  85)";" 84 (60, 108)";"1901 (1703, 2099)"
"2015-04-23";"153";"58814 (42117, 75511)";"65 (47,  83)";"132 ( 94, 170)";"32 (23, 41)";"74 (53,  95)";" 97 (69, 125)";"197 (141, 253)";" 97 (69, 125)";"262 (188, 336)";" 97 (69, 125)";"523 (374, 672)";"150 (107, 193)";"65 (47,  83)";" 82 (59, 105)";"1873 (1678, 2068)"
"2015-04-22";"152";"57949 (41515, 74383)";"64 (46,  82)";"130 ( 93, 167)";"32 (23, 41)";"72 (51,  93)";" 96 (69, 123)";"194 (139, 249)";" 96 (69, 123)";"258 (185, 331)";" 96 (69, 123)";"516 (370, 662)";"148 (106, 190)";"64 (46,  82)";" 81 (58, 104)";"1847 (1655, 2039)"
"2015-04-21";"151";"57093 (40921, 73265)";"63 (45,  81)";"128 ( 92, 164)";"31 (22, 40)";"71 (51,  91)";" 94 (67, 121)";"191 (137, 245)";" 94 (67, 121)";"254 (182, 326)";" 94 (67, 121)";"508 (364, 652)";"146 (105, 187)";"63 (45,  81)";" 80 (57, 103)";"1817 (1628, 2006)"
"2015-04-20";"150";"56246 (40336, 72156)";"62 (44,  80)";"127 ( 91, 163)";"31 (22, 40)";"70 (50,  90)";" 93 (67, 119)";"188 (135, 241)";" 93 (67, 119)";"250 (179, 321)";" 93 (67, 119)";"501 (359, 643)";"143 (102, 184)";"62 (44,  80)";" 79 (57, 101)";"1792 (1606, 1978)"
"2015-04-19";"149";"55409 (39759, 71059)";"61 (44,  78)";"125 ( 90, 160)";"30 (21, 39)";"69 (49,  89)";" 91 (65, 117)";"186 (134, 238)";" 91 (65, 117)";"247 (177, 317)";" 91 (65, 117)";"493 (354, 632)";"141 (101, 181)";"61 (44,  78)";" 78 (56, 100)";"1764 (1581, 1947)"
"2015-04-18";"148";"54580 (39189, 69971)";"60 (43,  77)";"123 ( 88, 158)";"30 (22, 38)";"68 (49,  87)";" 90 (65, 115)";"183 (131, 235)";" 90 (65, 115)";"243 (175, 311)";" 90 (65, 115)";"486 (349, 623)";"139 (100, 178)";"60 (43,  77)";" 76 (54,  98)";"1738 (1558, 1918)"
"2015-04-17";"147";"53761 (38627, 68895)";"59 (42,  76)";"121 ( 87, 155)";"30 (22, 38)";"67 (48,  86)";" 89 (64, 114)";"180 (129, 231)";" 89 (64, 114)";"239 (172, 306)";" 89 (64, 114)";"478 (343, 613)";"137 ( 98, 176)";"59 (42,  76)";" 75 (54,  96)";"1712 (1535, 1889)"
"2015-04-16";"146";"52951 (38073, 67829)";"58 (42,  74)";"119 ( 86, 152)";"29 (21, 37)";"66 (47,  85)";" 87 (62, 112)";"177 (127, 227)";" 87 (62, 112)";"236 (170, 302)";" 87 (62, 112)";"471 (339, 603)";"135 ( 97, 173)";"58 (42,  74)";" 74 (53,  95)";"1684 (1510, 1858)"
"2015-04-15";"145";"52151 (37527, 66775)";"57 (41,  73)";"117 ( 84, 150)";"29 (21, 37)";"65 (47,  83)";" 86 (62, 110)";"175 (126, 224)";" 86 (62, 110)";"232 (167, 297)";" 86 (62, 110)";"464 (334, 594)";"133 ( 96, 170)";"57 (41,  73)";" 73 (53,  93)";"1660 (1489, 1831)"
"2015-04-14";"144";"51359 (36988, 65730)";"56 (40,  72)";"116 ( 84, 148)";"28 (20, 36)";"64 (46,  82)";" 85 (61, 109)";"172 (124, 220)";" 85 (61, 109)";"229 (165, 293)";" 85 (61, 109)";"457 (329, 585)";"131 ( 94, 168)";"56 (40,  72)";" 72 (52,  92)";"1636 (1468, 1804)"
"2015-04-13";"143";"50577 (36457, 64697)";"56 (40,  72)";"114 ( 82, 146)";"28 (20, 36)";"63 (45,  81)";" 83 (60, 106)";"169 (122, 216)";" 83 (60, 106)";"225 (162, 288)";" 83 (60, 106)";"450 (324, 576)";"129 ( 93, 165)";"56 (40,  72)";" 71 (51,  91)";"1610 (1445, 1775)"
"2015-04-12";"142";"49804 (35932, 63676)";"55 (40,  70)";"112 ( 81, 143)";"27 (19, 35)";"62 (45,  79)";" 82 (59, 105)";"167 (121, 213)";" 82 (59, 105)";"222 (160, 284)";" 82 (59, 105)";"443 (320, 566)";"127 ( 92, 162)";"55 (40,  70)";" 70 (51,  89)";"1586 (1424, 1748)"
"2015-04-11";"141";"49040 (35415, 62665)";"54 (39,  69)";"110 ( 79, 141)";"27 (20, 34)";"61 (44,  78)";" 81 (59, 103)";"164 (118, 210)";" 81 (59, 103)";"218 (157, 279)";" 81 (59, 103)";"436 (315, 557)";"125 ( 90, 160)";"54 (39,  69)";" 69 (50,  88)";"1561 (1402, 1720)"
"2015-04-10";"140";"48285 (34905, 61665)";"53 (38,  68)";"109 ( 79, 139)";"27 (20, 34)";"60 (43,  77)";" 80 (58, 102)";"162 (117, 207)";" 80 (58, 102)";"215 (155, 275)";" 80 (58, 102)";"430 (311, 549)";"123 ( 89, 157)";"53 (38,  68)";" 68 (49,  87)";"1540 (1384, 1696)"
"2015-04-09";"139";"47539 (34401, 60677)";"52 (38,  66)";"107 ( 77, 137)";"26 (19, 33)";"59 (43,  75)";" 78 (56, 100)";"159 (115, 203)";" 78 (56, 100)";"212 (154, 270)";" 78 (56, 100)";"423 (306, 540)";"121 ( 87, 155)";"52 (38,  66)";" 67 (49,  85)";"1512 (1359, 1665)"
"2015-04-08";"138";"46802 (33905, 59699)";"51 (37,  65)";"105 ( 76, 134)";"26 (19, 33)";"59 (43,  75)";" 77 (56,  98)";"157 (114, 200)";" 77 (56,  98)";"208 (151, 265)";" 77 (56,  98)";"417 (302, 532)";"119 ( 86, 152)";"51 (37,  65)";" 66 (48,  84)";"1490 (1339, 1641)"
"2015-04-07";"137";"46075 (33416, 58734)";"51 (37,  65)";"104 ( 76, 132)";"25 (18, 32)";"58 (42,  74)";" 76 (55,  97)";"154 (112, 196)";" 76 (55,  97)";"205 (149, 261)";" 76 (55,  97)";"410 (297, 523)";"117 ( 85, 149)";"51 (37,  65)";" 65 (47,  83)";"1468 (1320, 1616)"
"2015-04-06";"136";"45357 (32933, 57781)";"50 (36,  64)";"102 ( 74, 130)";"25 (18, 32)";"57 (41,  73)";" 75 (55,  95)";"152 (110, 194)";" 75 (55,  95)";"202 (147, 257)";" 75 (55,  95)";"404 (293, 515)";"116 ( 84, 148)";"50 (36,  64)";" 63 (46,  80)";"1446 (1301, 1591)"
"2015-04-05";"135";"44647 (32456, 56838)";"49 (36,  62)";"100 ( 73, 127)";"25 (18, 32)";"56 (41,  71)";" 74 (54,  94)";"150 (109, 191)";" 74 (54,  94)";"199 (145, 253)";" 74 (54,  94)";"397 (289, 505)";"114 ( 83, 145)";"49 (36,  62)";" 63 (46,  80)";"1424 (1282, 1566)"
"2015-04-04";"134";"43947 (31987, 55907)";"48 (35,  61)";" 99 ( 72, 126)";"24 (17, 31)";"55 (40,  70)";" 73 (53,  93)";"147 (107, 187)";" 73 (53,  93)";"196 (143, 249)";" 73 (53,  93)";"391 (285, 497)";"112 ( 82, 142)";"48 (35,  61)";" 62 (45,  79)";"1401 (1261, 1541)"
"2015-04-03";"133";"43255 (31523, 54987)";"48 (35,  61)";" 97 ( 71, 123)";"24 (18, 30)";"54 (39,  69)";" 71 (52,  90)";"145 (106, 184)";" 71 (52,  90)";"192 (140, 244)";" 71 (52,  90)";"385 (281, 489)";"110 ( 80, 140)";"48 (35,  61)";" 61 (45,  77)";"1377 (1240, 1514)"
"2015-04-02";"132";"42573 (31067, 54079)";"47 (34,  60)";" 96 ( 70, 122)";"23 (17, 29)";"53 (39,  67)";" 70 (51,  89)";"143 (104, 182)";" 70 (51,  89)";"189 (138, 240)";" 70 (51,  89)";"379 (277, 481)";"109 ( 80, 138)";"47 (34,  60)";" 60 (44,  76)";"1356 (1222, 1490)"
"2015-04-01";"131";"41899 (30616, 53182)";"46 (34,  58)";" 94 ( 69, 119)";"23 (17, 29)";"52 (38,  66)";" 69 (50,  88)";"140 (102, 178)";" 69 (50,  88)";"186 (136, 236)";" 69 (50,  88)";"373 (273, 473)";"107 ( 78, 136)";"46 (34,  58)";" 59 (43,  75)";"1333 (1201, 1465)"
"2015-03-31";"130";"41234 (30171, 52297)";"45 (33,  57)";" 93 ( 68, 118)";"23 (17, 29)";"52 (38,  66)";" 68 (50,  86)";"138 (101, 175)";" 68 (50,  86)";"183 (134, 232)";" 68 (50,  86)";"367 (269, 465)";"105 ( 77, 133)";"45 (33,  57)";" 58 (43,  73)";"1313 (1184, 1442)"
"2015-03-30";"129";"40578 (29733, 51423)";"45 (33,  57)";" 91 ( 67, 115)";"22 (16, 28)";"51 (37,  65)";" 67 (49,  85)";"136 (100, 172)";" 67 (49,  85)";"181 (133, 229)";" 67 (49,  85)";"361 (264, 458)";"103 ( 75, 131)";"45 (33,  57)";" 57 (42,  72)";"1293 (1166, 1420)"
"2015-03-29";"128";"39931 (29300, 50562)";"44 (32,  56)";" 90 ( 66, 114)";"22 (16, 28)";"50 (37,  63)";" 66 (48,  84)";"134 ( 98, 170)";" 66 (48,  84)";"178 (131, 225)";" 66 (48,  84)";"355 (260, 450)";"102 ( 75, 129)";"44 (32,  56)";" 56 (41,  71)";"1273 (1149, 1397)"
"2015-03-28";"127";"39292 (28874, 49710)";"43 (32,  54)";" 88 ( 65, 111)";"22 (16, 28)";"49 (36,  62)";" 65 (48,  82)";"132 ( 97, 167)";" 65 (48,  82)";"175 (129, 221)";" 65 (48,  82)";"350 (257, 443)";"100 ( 73, 127)";"43 (32,  54)";" 55 (40,  70)";"1252 (1130, 1374)"
"2015-03-27";"126";"38662 (28453, 48871)";"43 (32,  54)";" 87 ( 64, 110)";"21 (15, 27)";"48 (35,  61)";" 64 (47,  81)";"130 ( 96, 164)";" 64 (47,  81)";"172 (127, 217)";" 64 (47,  81)";"344 (253, 435)";" 99 ( 73, 125)";"43 (32,  54)";" 54 (40,  68)";"1233 (1114, 1352)"
"2015-03-26";"125";"38040 (28037, 48043)";"42 (31,  53)";" 86 ( 63, 109)";"21 (15, 27)";"48 (35,  61)";" 63 (46,  80)";"127 ( 93, 161)";" 63 (46,  80)";"169 (124, 214)";" 63 (46,  80)";"339 (250, 428)";" 97 ( 71, 123)";"42 (31,  53)";" 53 (39,  67)";"1213 (1096, 1330)"
"2015-03-25";"124";"37427 (27628, 47226)";"41 (30,  52)";" 84 ( 62, 106)";"21 (16, 26)";"47 (35,  59)";" 62 (46,  78)";"125 ( 92, 158)";" 62 (46,  78)";"167 (123, 211)";" 62 (46,  78)";"333 (246, 420)";" 95 ( 70, 120)";"41 (30,  52)";" 52 (38,  66)";"1192 (1078, 1306)"
"2015-03-24";"123";"36822 (27224, 46420)";"41 (30,  52)";" 83 ( 61, 105)";"20 (15, 25)";"46 (34,  58)";" 61 (45,  77)";"123 ( 91, 155)";" 61 (45,  77)";"164 (121, 207)";" 61 (45,  77)";"328 (243, 413)";" 94 ( 70, 118)";"41 (30,  52)";" 52 (39,  65)";"1175 (1063, 1287)"
"2015-03-23";"122";"36226 (26826, 45626)";"40 (30,  50)";" 82 ( 61, 103)";"20 (15, 25)";"45 (33,  57)";" 60 (44,  76)";"121 ( 90, 152)";" 60 (44,  76)";"161 (119, 203)";" 60 (44,  76)";"322 (238, 406)";" 92 ( 68, 116)";"40 (30,  50)";" 51 (38,  64)";"1154 (1044, 1264)"
"2015-03-22";"121";"35638 (26433, 44843)";"39 (29,  49)";" 80 ( 59, 101)";"20 (15, 25)";"45 (33,  57)";" 59 (44,  74)";"119 ( 88, 150)";" 59 (44,  74)";"159 (118, 200)";" 59 (44,  74)";"317 (235, 399)";" 91 ( 68, 114)";"39 (29,  49)";" 50 (37,  63)";"1136 (1029, 1243)"
"2015-03-21";"120";"35058 (26046, 44070)";"39 (29,  49)";" 79 ( 59,  99)";"19 (14, 24)";"44 (33,  55)";" 58 (43,  73)";"117 ( 87, 147)";" 58 (43,  73)";"156 (116, 196)";" 58 (43,  73)";"312 (232, 392)";" 89 ( 66, 112)";"39 (29,  49)";" 49 (36,  62)";"1117 (1012, 1222)"
"2015-03-20";"119";"34486 (25663, 43309)";"38 (28,  48)";" 78 ( 58,  98)";"19 (14, 24)";"43 (32,  54)";" 57 (42,  72)";"116 ( 86, 146)";" 57 (42,  72)";"153 (114, 192)";" 57 (42,  72)";"307 (228, 386)";" 88 ( 66, 110)";"38 (28,  48)";" 48 (36,  60)";"1099 ( 996, 1202)"
"2015-03-19";"118";"33923 (25287, 42559)";"37 (27,  47)";" 76 ( 57,  95)";"19 (14, 24)";"42 (31,  53)";" 56 (42,  70)";"114 ( 85, 143)";" 56 (42,  70)";"151 (113, 189)";" 56 (42,  70)";"302 (225, 379)";" 87 ( 65, 109)";"37 (27,  47)";" 47 (35,  59)";"1080 ( 979, 1181)"
"2015-03-18";"117";"33367 (24914, 41820)";"37 (28,  46)";" 75 ( 56,  94)";"18 (13, 23)";"42 (31,  53)";" 55 (41,  69)";"112 ( 84, 140)";" 55 (41,  69)";"148 (110, 186)";" 55 (41,  69)";"297 (222, 372)";" 85 ( 63, 107)";"37 (28,  46)";" 47 (35,  59)";"1063 ( 964, 1162)"
"2015-03-17";"116";"32820 (24548, 41092)";"36 (27,  45)";" 74 ( 55,  93)";"18 (13, 23)";"41 (31,  51)";" 54 (40,  68)";"110 ( 82, 138)";" 54 (40,  68)";"146 (109, 183)";" 54 (40,  68)";"292 (218, 366)";" 84 ( 63, 105)";"36 (27,  45)";" 46 (34,  58)";"1045 ( 948, 1142)"
"2015-03-16";"115";"32280 (24186, 40374)";"36 (27,  45)";" 73 ( 55,  91)";"18 (14, 22)";"40 (30,  50)";" 53 (40,  66)";"108 ( 81, 135)";" 53 (40,  66)";"144 (108, 180)";" 53 (40,  66)";"287 (215, 359)";" 82 ( 61, 103)";"36 (27,  45)";" 45 (34,  56)";"1028 ( 934, 1122)"
"2015-03-15";"114";"31748 (23829, 39667)";"35 (26,  44)";" 71 ( 53,  89)";"17 (13, 21)";"40 (30,  50)";" 52 (39,  65)";"106 ( 79, 133)";" 52 (39,  65)";"141 (106, 176)";" 52 (39,  65)";"283 (213, 353)";" 81 ( 61, 101)";"35 (26,  44)";" 44 (33,  55)";"1009 ( 917, 1101)"
"2015-03-14";"113";"31224 (23478, 38970)";"34 (25,  43)";" 70 ( 53,  87)";"17 (13, 21)";"39 (29,  49)";" 52 (39,  65)";"105 ( 79, 131)";" 52 (39,  65)";"139 (105, 173)";" 52 (39,  65)";"278 (209, 347)";" 80 ( 60, 100)";"34 (25,  43)";" 44 (33,  55)";" 996 ( 906, 1086)"
"2015-03-13";"112";"30707 (23130, 38284)";"34 (26,  42)";" 69 ( 52,  86)";"17 (13, 21)";"38 (29,  47)";" 51 (38,  64)";"103 ( 78, 128)";" 51 (38,  64)";"137 (103, 171)";" 51 (38,  64)";"273 (206, 340)";" 78 ( 59,  97)";"34 (26,  42)";" 43 (32,  54)";" 979 ( 891, 1067)"
"2015-03-12";"111";"30198 (22788, 37608)";"33 (25,  41)";" 68 ( 51,  85)";"17 (13, 21)";"38 (29,  47)";" 50 (38,  62)";"101 ( 76, 126)";" 50 (38,  62)";"134 (101, 167)";" 50 (38,  62)";"269 (203, 335)";" 77 ( 58,  96)";"33 (25,  41)";" 42 (32,  52)";" 962 ( 876, 1048)"
"2015-03-11";"110";"29697 (22451, 36943)";"33 (25,  41)";" 67 ( 51,  83)";"16 (12, 20)";"37 (28,  46)";" 49 (37,  61)";" 99 ( 75, 123)";" 49 (37,  61)";"132 (100, 164)";" 49 (37,  61)";"264 (200, 328)";" 76 ( 58,  94)";"33 (25,  41)";" 42 (32,  52)";" 946 ( 861, 1031)"
"2015-03-10";"109";"29203 (22118, 36288)";"32 (24,  40)";" 66 ( 50,  82)";"16 (12, 20)";"37 (28,  46)";" 48 (36,  60)";" 98 ( 74, 122)";" 48 (36,  60)";"130 ( 98, 162)";" 48 (36,  60)";"260 (197, 323)";" 74 ( 56,  92)";"32 (24,  40)";" 41 (31,  51)";" 930 ( 847, 1013)"
"2015-03-09";"108";"28716 (21789, 35643)";"32 (24,  40)";" 65 ( 49,  81)";"16 (12, 20)";"36 (27,  45)";" 47 (36,  58)";" 96 ( 73, 119)";" 47 (36,  58)";"128 ( 97, 159)";" 47 (36,  58)";"256 (194, 318)";" 73 ( 55,  91)";"32 (24,  40)";" 40 (30,  50)";" 915 ( 834,  996)"
"2015-03-08";"107";"28236 (21464, 35008)";"31 (24,  38)";" 64 ( 49,  79)";"16 (12, 20)";"35 (27,  43)";" 47 (36,  58)";" 95 ( 72, 118)";" 47 (36,  58)";"126 ( 96, 156)";" 47 (36,  58)";"251 (191, 311)";" 72 ( 55,  89)";"31 (24,  38)";" 40 (31,  49)";" 902 ( 823,  981)"
"2015-03-07";"106";"27764 (21145, 34383)";"31 (24,  38)";" 62 ( 47,  77)";"15 (11, 19)";"35 (27,  43)";" 46 (35,  57)";" 93 ( 71, 115)";" 46 (35,  57)";"124 ( 95, 153)";" 46 (35,  57)";"247 (188, 306)";" 71 ( 54,  88)";"31 (24,  38)";" 39 (30,  48)";" 886 ( 809,  963)"
"2015-03-06";"105";"27299 (20830, 33768)";"30 (23,  37)";" 61 ( 46,  76)";"15 (11, 19)";"34 (26,  42)";" 45 (34,  56)";" 91 ( 69, 113)";" 45 (34,  56)";"121 ( 92, 150)";" 45 (34,  56)";"243 (185, 301)";" 70 ( 54,  86)";"30 (23,  37)";" 38 (29,  47)";" 868 ( 793,  943)"
"2015-03-05";"104";"26841 (20520, 33162)";"30 (23,  37)";" 60 ( 46,  74)";"15 (12, 18)";"34 (26,  42)";" 44 (34,  54)";" 90 ( 69, 111)";" 44 (34,  54)";"119 ( 91, 147)";" 44 (34,  54)";"239 (183, 295)";" 68 ( 52,  84)";"30 (23,  37)";" 38 (29,  47)";" 855 ( 781,  929)"
"2015-03-04";"103";"26390 (20213, 32567)";"29 (22,  36)";" 59 ( 45,  73)";"15 (12, 18)";"33 (25,  41)";" 44 (34,  54)";" 88 ( 67, 109)";" 44 (34,  54)";"117 ( 90, 144)";" 44 (34,  54)";"235 (180, 290)";" 67 ( 51,  83)";"29 (22,  36)";" 37 (28,  46)";" 841 ( 769,  913)"
"2015-03-03";"102";"25946 (19911, 31981)";"29 (22,  36)";" 58 ( 44,  72)";"14 (11, 17)";"32 (24,  40)";" 43 (33,  53)";" 87 ( 67, 107)";" 43 (33,  53)";"115 ( 88, 142)";" 43 (33,  53)";"231 (177, 285)";" 66 ( 51,  81)";"29 (22,  36)";" 36 (28,  44)";" 826 ( 756,  896)"
"2015-03-02";"101";"25508 (19613, 31403)";"28 (22,  34)";" 57 ( 44,  70)";"14 (11, 17)";"32 (25,  39)";" 42 (32,  52)";" 85 ( 65, 105)";" 42 (32,  52)";"114 ( 88, 140)";" 42 (32,  52)";"227 (175, 279)";" 65 ( 50,  80)";"28 (22,  34)";" 36 (28,  44)";" 812 ( 743,  881)"
"2015-03-01";"100";"25077 (19319, 30835)";"28 (22,  34)";" 56 ( 43,  69)";"14 (11, 17)";"31 (24,  38)";" 41 (31,  51)";" 84 ( 65, 103)";" 41 (31,  51)";"112 ( 86, 138)";" 41 (31,  51)";"223 (172, 274)";" 64 ( 49,  79)";"28 (22,  34)";" 35 (27,  43)";" 798 ( 731,  865)"
"2015-02-28";"99";"24653 (19029, 30277)";"27 (21,  33)";" 55 ( 42,  68)";"14 (11, 17)";"31 (24,  38)";" 41 (32,  50)";" 83 ( 64, 102)";" 41 (32,  50)";"110 ( 85, 135)";" 41 (32,  50)";"219 (169, 269)";" 63 ( 49,  77)";"27 (21,  33)";" 35 (27,  43)";" 787 ( 721,  853)"
"2015-02-27";"98";"24236 (18744, 29728)";"27 (21,  33)";" 55 ( 43,  67)";"13 (10, 16)";"30 (23,  37)";" 40 (31,  49)";" 81 ( 63,  99)";" 40 (31,  49)";"108 ( 84, 132)";" 40 (31,  49)";"216 (167, 265)";" 62 ( 48,  76)";"27 (21,  33)";" 34 (26,  42)";" 773 ( 709,  837)"
"2015-02-26";"97";"23825 (18462, 29188)";"26 (20,  32)";" 54 ( 42,  66)";"13 (10, 16)";"30 (23,  37)";" 39 (30,  48)";" 80 ( 62,  98)";" 39 (30,  48)";"106 ( 82, 130)";" 39 (30,  48)";"212 (164, 260)";" 61 ( 47,  75)";"26 (20,  32)";" 33 (25,  41)";" 758 ( 695,  821)"
"2015-02-25";"96";"23420 (18184, 28656)";"26 (20,  32)";" 53 ( 41,  65)";"13 (10, 16)";"29 (22,  36)";" 39 (30,  48)";" 78 ( 60,  96)";" 39 (30,  48)";"104 ( 81, 127)";" 39 (30,  48)";"208 (161, 255)";" 60 ( 47,  73)";"26 (20,  32)";" 33 (26,  40)";" 747 ( 686,  808)"
"2015-02-24";"95";"23022 (17910, 28134)";"25 (19,  31)";" 52 ( 40,  64)";"13 (10, 16)";"29 (23,  35)";" 38 (30,  46)";" 77 ( 60,  94)";" 38 (30,  46)";"102 ( 79, 125)";" 38 (30,  46)";"205 (160, 250)";" 59 ( 46,  72)";"25 (19,  31)";" 32 (25,  39)";" 733 ( 673,  793)"
"2015-02-23";"94";"22630 (17640, 27620)";"25 (20,  30)";" 51 ( 40,  62)";"12 ( 9, 15)";"28 (22,  34)";" 37 (29,  45)";" 76 ( 59,  93)";" 37 (29,  45)";"101 ( 79, 123)";" 37 (29,  45)";"201 (157, 245)";" 58 ( 45,  71)";"25 (20,  30)";" 32 (25,  39)";" 720 ( 662,  778)"
"2015-02-22";"93";"22244 (17373, 27115)";"24 (19,  29)";" 50 ( 39,  61)";"12 ( 9, 15)";"28 (22,  34)";" 37 (29,  45)";" 75 ( 59,  91)";" 37 (29,  45)";" 99 ( 77, 121)";" 37 (29,  45)";"198 (155, 241)";" 57 ( 45,  69)";"24 (19,  29)";" 31 (24,  38)";" 709 ( 652,  766)"
