"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-04-24";"154";"1460.3 (1045.3, 1875.2)";"303.5 (217.2, 389.7)";"3.9 (2.8, 5.0)";"0.4 (0.3, 0.5)";"1.6 (1.1, 2.0)";"1.6 (1.1, 2.0)";"22.6 (16.1, 29.0)";"11.3 (8.1, 14.5)";"2.5 (1.8, 3.1)";"1.2 (0.8, 1.5)";"1490.8 (1067.1, 1914.4)";"317.9 (227.5, 408.2)"
"2015-04-23";"153";"1438.9 (1030.4, 1847.4)";"299.0 (214.1, 383.9)";"3.9 (2.8, 5.0)";"0.4 (0.3, 0.5)";"1.5 (1.1, 2.0)";"1.5 (1.1, 2.0)";"22.2 (15.9, 28.5)";"11.1 (8.0, 14.3)";"2.4 (1.7, 3.1)";"1.2 (0.8, 1.5)";"1468.9 (1051.9, 1886.0)";"313.2 (224.3, 402.1)"
"2015-04-22";"152";"1417.7 (1015.7, 1819.8)";"294.6 (211.1, 378.2)";"3.8 (2.7, 4.9)";"0.4 (0.3, 0.5)";"1.5 (1.1, 2.0)";"1.5 (1.1, 2.0)";"21.9 (15.7, 28.1)";"10.9 (7.8, 14.1)";"2.4 (1.7, 3.1)";"1.1 (0.8, 1.5)";"1447.3 (1036.9, 1857.8)";"308.6 (221.1, 396.1)"
"2015-04-21";"151";"1396.8 (1001.1, 1792.4)";"290.3 (208.1, 372.5)";"3.8 (2.7, 4.8)";"0.4 (0.3, 0.5)";"1.5 (1.1, 1.9)";"1.5 (1.1, 1.9)";"21.6 (15.5, 27.7)";"10.8 (7.7, 13.8)";"2.3 (1.7, 3.0)";"1.1 (0.8, 1.4)";"1425.9 (1022.0, 1829.8)";"304.1 (217.9, 390.2)"
"2015-04-20";"150";"1376.1 ( 986.8, 1765.3)";"286.0 (205.1, 366.9)";"3.7 (2.7, 4.7)";"0.4 (0.3, 0.5)";"1.5 (1.1, 1.9)";"1.5 (1.1, 1.9)";"21.3 (15.2, 27.3)";"10.6 (7.6, 13.6)";"2.3 (1.7, 3.0)";"1.1 (0.8, 1.4)";"1404.8 (1007.4, 1802.2)";"299.5 (214.8, 384.3)"
"2015-04-19";"149";"1355.6 ( 972.7, 1738.5)";"281.7 (202.1, 361.3)";"3.6 (2.6, 4.7)";"0.4 (0.3, 0.5)";"1.5 (1.0, 1.9)";"1.5 (1.0, 1.9)";"20.9 (15.0, 26.8)";"10.5 (7.5, 13.4)";"2.3 (1.6, 2.9)";"1.1 (0.8, 1.4)";"1383.9 ( 993.0, 1774.8)";"295.1 (211.7, 378.4)"
"2015-04-18";"148";"1335.3 ( 958.7, 1711.8)";"277.5 (199.2, 355.7)";"3.6 (2.6, 4.6)";"0.4 (0.3, 0.5)";"1.4 (1.0, 1.8)";"1.4 (1.0, 1.8)";"20.6 (14.8, 26.4)";"10.3 (7.4, 13.2)";"2.2 (1.6, 2.9)";"1.1 (0.8, 1.4)";"1363.2 ( 978.8, 1747.6)";"290.7 (208.7, 372.6)"
"2015-04-17";"147";"1315.3 ( 945.0, 1685.5)";"273.3 (196.4, 350.3)";"3.5 (2.5, 4.5)";"0.4 (0.3, 0.5)";"1.4 (1.0, 1.8)";"1.4 (1.0, 1.8)";"20.3 (14.6, 26.0)";"10.2 (7.3, 13.0)";"2.2 (1.6, 2.8)";"1.1 (0.8, 1.4)";"1342.7 ( 964.7, 1720.7)";"286.3 (205.7, 366.9)"
"2015-04-16";"146";"1295.4 ( 931.5, 1659.4)";"269.2 (193.6, 344.9)";"3.5 (2.5, 4.5)";"0.3 (0.3, 0.4)";"1.4 (1.0, 1.8)";"1.4 (1.0, 1.8)";"20.0 (14.4, 25.6)";"10.0 (7.2, 12.8)";"2.2 (1.6, 2.8)";"1.0 (0.8, 1.3)";"1322.5 ( 950.9, 1694.1)";"282.0 (202.8, 361.2)"
"2015-04-15";"145";"1275.9 ( 918.1, 1633.6)";"265.1 (190.8, 339.5)";"3.4 (2.5, 4.4)";"0.3 (0.2, 0.4)";"1.4 (1.0, 1.8)";"1.4 (1.0, 1.8)";"19.7 (14.2, 25.2)";" 9.9 (7.1, 12.6)";"2.1 (1.5, 2.7)";"1.0 (0.7, 1.3)";"1302.5 ( 937.3, 1667.7)";"277.7 (199.9, 355.6)"
"2015-04-14";"144";"1256.5 ( 904.9, 1608.1)";"261.1 (188.1, 334.2)";"3.4 (2.4, 4.3)";"0.3 (0.2, 0.4)";"1.3 (1.0, 1.7)";"1.3 (1.0, 1.7)";"19.4 (14.0, 24.8)";" 9.7 (7.0, 12.4)";"2.1 (1.5, 2.7)";"1.0 (0.7, 1.3)";"1282.7 ( 923.8, 1641.7)";"273.5 (197.0, 350.1)"
"2015-04-13";"143";"1237.4 ( 891.9, 1582.8)";"257.1 (185.4, 328.9)";"3.3 (2.4, 4.3)";"0.3 (0.2, 0.4)";"1.3 (1.0, 1.7)";"1.3 (1.0, 1.7)";"19.1 (13.8, 24.4)";" 9.6 (6.9, 12.2)";"2.1 (1.5, 2.7)";"1.0 (0.7, 1.3)";"1263.2 ( 910.5, 1615.9)";"269.4 (194.2, 344.6)"
"2015-04-12";"142";"1218.4 ( 879.1, 1557.8)";"253.2 (182.7, 323.7)";"3.3 (2.4, 4.2)";"0.3 (0.2, 0.4)";"1.3 (0.9, 1.7)";"1.3 (0.9, 1.7)";"18.8 (13.6, 24.1)";" 9.4 (6.8, 12.0)";"2.0 (1.5, 2.6)";"1.0 (0.7, 1.3)";"1243.9 ( 897.4, 1590.3)";"265.2 (191.4, 339.1)"
"2015-04-11";"141";"1199.8 ( 866.4, 1533.1)";"249.3 (180.1, 318.6)";"3.2 (2.3, 4.1)";"0.3 (0.2, 0.4)";"1.3 (0.9, 1.6)";"1.3 (0.9, 1.6)";"18.5 (13.4, 23.7)";" 9.3 (6.7, 11.8)";"2.0 (1.5, 2.6)";"1.0 (0.7, 1.2)";"1224.8 ( 884.5, 1565.1)";"261.2 (188.6, 333.7)"
"2015-04-10";"140";"1181.3 ( 853.9, 1508.6)";"245.5 (177.5, 313.5)";"3.2 (2.3, 4.1)";"0.3 (0.2, 0.4)";"1.3 (0.9, 1.6)";"1.3 (0.9, 1.6)";"18.2 (13.2, 23.3)";" 9.1 (6.6, 11.6)";"2.0 (1.4, 2.5)";"1.0 (0.7, 1.2)";"1206.0 ( 871.8, 1540.1)";"257.1 (185.9, 328.4)"
"2015-04-09";"139";"1163.0 ( 841.6, 1484.4)";"241.7 (174.9, 308.5)";"3.1 (2.3, 4.0)";"0.3 (0.2, 0.4)";"1.2 (0.9, 1.6)";"1.2 (0.9, 1.6)";"18.0 (13.0, 22.9)";" 9.0 (6.5, 11.5)";"2.0 (1.4, 2.5)";"0.9 (0.7, 1.2)";"1187.3 ( 859.2, 1515.4)";"253.2 (183.2, 323.1)"
"2015-04-08";"138";"1145.0 ( 829.5, 1460.5)";"238.0 (172.4, 303.5)";"3.1 (2.2, 3.9)";"0.3 (0.2, 0.4)";"1.2 (0.9, 1.6)";"1.2 (0.9, 1.6)";"17.7 (12.8, 22.6)";" 8.8 (6.4, 11.3)";"1.9 (1.4, 2.5)";"0.9 (0.7, 1.2)";"1168.9 ( 846.8, 1491.0)";"249.3 (180.6, 317.9)"
"2015-04-07";"137";"1127.2 ( 817.5, 1436.9)";"234.3 (169.9, 298.6)";"3.0 (2.2, 3.9)";"0.3 (0.2, 0.4)";"1.2 (0.9, 1.5)";"1.2 (0.9, 1.5)";"17.4 (12.6, 22.2)";" 8.7 (6.3, 11.1)";"1.9 (1.4, 2.4)";"0.9 (0.7, 1.2)";"1150.8 ( 834.6, 1466.9)";"245.4 (178.0, 312.8)"
"2015-04-06";"136";"1109.7 ( 805.7, 1413.6)";"230.6 (167.4, 293.8)";"3.0 (2.2, 3.8)";"0.3 (0.2, 0.4)";"1.2 (0.9, 1.5)";"1.2 (0.9, 1.5)";"17.1 (12.4, 21.8)";" 8.6 (6.2, 10.9)";"1.9 (1.4, 2.4)";"0.9 (0.6, 1.1)";"1132.8 ( 822.5, 1443.1)";"241.6 (175.4, 307.7)"
"2015-04-05";"135";"1092.3 ( 794.0, 1390.5)";"227.0 (165.0, 289.0)";"2.9 (2.1, 3.7)";"0.3 (0.2, 0.4)";"1.2 (0.9, 1.5)";"1.2 (0.9, 1.5)";"16.9 (12.3, 21.5)";" 8.4 (6.1, 10.7)";"1.8 (1.3, 2.3)";"0.9 (0.6, 1.1)";"1115.1 ( 810.6, 1419.6)";"237.8 (172.9, 302.7)"
"2015-04-04";"134";"1075.2 ( 782.6, 1367.8)";"223.4 (162.6, 284.2)";"2.9 (2.1, 3.7)";"0.3 (0.2, 0.4)";"1.2 (0.8, 1.5)";"1.2 (0.8, 1.5)";"16.6 (12.1, 21.1)";" 8.3 (6.0, 10.6)";"1.8 (1.3, 2.3)";"0.9 (0.6, 1.1)";"1097.6 ( 798.9, 1396.3)";"234.0 (170.4, 297.7)"
"2015-04-03";"133";"1058.2 ( 771.2, 1345.2)";"219.9 (160.3, 279.6)";"2.8 (2.1, 3.6)";"0.3 (0.2, 0.4)";"1.1 (0.8, 1.4)";"1.1 (0.8, 1.4)";"16.3 (11.9, 20.8)";" 8.2 (6.0, 10.4)";"1.8 (1.3, 2.3)";"0.9 (0.6, 1.1)";"1080.3 ( 787.3, 1373.3)";"230.4 (167.9, 292.8)"
"2015-04-02";"132";"1041.5 ( 760.0, 1323.0)";"216.4 (157.9, 274.9)";"2.8 (2.0, 3.6)";"0.3 (0.2, 0.4)";"1.1 (0.8, 1.4)";"1.1 (0.8, 1.4)";"16.1 (11.7, 20.4)";" 8.0 (5.9, 10.2)";"1.7 (1.3, 2.2)";"0.8 (0.6, 1.1)";"1063.3 ( 775.9, 1350.7)";"226.7 (165.5, 288.0)"
"2015-04-01";"131";"1025.1 ( 749.0, 1301.1)";"213.0 (155.7, 270.4)";"2.8 (2.0, 3.5)";"0.3 (0.2, 0.3)";"1.1 (0.8, 1.4)";"1.1 (0.8, 1.4)";"15.8 (11.6, 20.1)";" 7.9 (5.8, 10.0)";"1.7 (1.3, 2.2)";"0.8 (0.6, 1.0)";"1046.5 ( 764.7, 1328.3)";"223.1 (163.0, 283.2)"
"2015-03-31";"130";"1008.8 ( 738.1, 1279.4)";"209.6 (153.4, 265.9)";"2.7 (2.0, 3.4)";"0.3 (0.2, 0.3)";"1.1 (0.8, 1.4)";"1.1 (0.8, 1.4)";"15.6 (11.4, 19.8)";" 7.8 (5.7,  9.9)";"1.7 (1.2, 2.1)";"0.8 (0.6, 1.0)";"1029.9 ( 753.5, 1306.2)";"219.6 (160.7, 278.5)"
"2015-03-30";"129";" 992.7 ( 727.4, 1258.1)";"206.3 (151.2, 261.4)";"2.7 (2.0, 3.4)";"0.3 (0.2, 0.3)";"1.1 (0.8, 1.4)";"1.1 (0.8, 1.4)";"15.3 (11.2, 19.4)";" 7.7 (5.6,  9.7)";"1.7 (1.2, 2.1)";"0.8 (0.6, 1.0)";"1013.5 ( 742.6, 1284.3)";"216.1 (158.3, 273.9)"
"2015-03-29";"128";" 976.9 ( 716.8, 1237.0)";"203.0 (149.0, 257.1)";"2.6 (1.9, 3.3)";"0.3 (0.2, 0.3)";"1.0 (0.8, 1.3)";"1.0 (0.8, 1.3)";"15.1 (11.1, 19.1)";" 7.5 (5.5,  9.6)";"1.6 (1.2, 2.1)";"0.8 (0.6, 1.0)";" 997.3 ( 731.8, 1262.8)";"212.7 (156.0, 269.3)"
"2015-03-28";"127";" 961.3 ( 706.4, 1216.2)";"199.8 (146.8, 252.7)";"2.6 (1.9, 3.3)";"0.3 (0.2, 0.3)";"1.0 (0.8, 1.3)";"1.0 (0.8, 1.3)";"14.8 (10.9, 18.8)";" 7.4 (5.5,  9.4)";"1.6 (1.2, 2.0)";"0.8 (0.6, 1.0)";" 981.3 ( 721.1, 1241.6)";"209.3 (153.8, 264.7)"
"2015-03-27";"126";" 945.9 ( 696.1, 1195.6)";"196.6 (144.7, 248.5)";"2.5 (1.9, 3.2)";"0.3 (0.2, 0.3)";"1.0 (0.7, 1.3)";"1.0 (0.7, 1.3)";"14.6 (10.8, 18.5)";" 7.3 (5.4,  9.2)";"1.6 (1.2, 2.0)";"0.8 (0.6, 1.0)";" 965.6 ( 710.6, 1220.6)";"205.9 (151.5, 260.3)"
"2015-03-26";"125";" 930.6 ( 685.9, 1175.4)";"193.4 (142.5, 244.3)";"2.5 (1.8, 3.2)";"0.2 (0.2, 0.3)";"1.0 (0.7, 1.3)";"1.0 (0.7, 1.3)";"14.4 (10.6, 18.2)";" 7.2 (5.3,  9.1)";"1.6 (1.2, 2.0)";"0.7 (0.6, 0.9)";" 950.1 ( 700.3, 1199.9)";"202.6 (149.3, 255.9)"
"2015-03-25";"124";" 915.6 ( 675.9, 1155.4)";"190.3 (140.5, 240.1)";"2.5 (1.8, 3.1)";"0.2 (0.2, 0.3)";"1.0 (0.7, 1.2)";"1.0 (0.7, 1.2)";"14.1 (10.4, 17.8)";" 7.1 (5.2,  8.9)";"1.5 (1.1, 1.9)";"0.7 (0.5, 0.9)";" 934.8 ( 690.0, 1179.5)";"199.3 (147.1, 251.5)"
"2015-03-24";"123";" 900.8 ( 666.0, 1135.7)";"187.2 (138.4, 236.0)";"2.4 (1.8, 3.1)";"0.2 (0.2, 0.3)";"1.0 (0.7, 1.2)";"1.0 (0.7, 1.2)";"13.9 (10.3, 17.5)";" 7.0 (5.1,  8.8)";"1.5 (1.1, 1.9)";"0.7 (0.5, 0.9)";" 919.7 ( 679.9, 1159.4)";"196.1 (145.0, 247.2)"
"2015-03-23";"122";" 886.3 ( 656.3, 1116.2)";"184.2 (136.4, 232.0)";"2.4 (1.8, 3.0)";"0.2 (0.2, 0.3)";"1.0 (0.7, 1.2)";"1.0 (0.7, 1.2)";"13.7 (10.1, 17.2)";" 6.8 (5.1,  8.6)";"1.5 (1.1, 1.9)";"0.7 (0.5, 0.9)";" 904.8 ( 670.0, 1139.5)";"192.9 (142.9, 243.0)"
"2015-03-22";"121";" 871.9 ( 646.7, 1097.1)";"181.2 (134.4, 228.0)";"2.3 (1.7, 2.9)";"0.2 (0.2, 0.3)";"0.9 (0.7, 1.2)";"0.9 (0.7, 1.2)";"13.5 (10.0, 16.9)";" 6.7 (5.0,  8.5)";"1.5 (1.1, 1.8)";"0.7 (0.5, 0.9)";" 890.1 ( 660.2, 1120.0)";"189.8 (140.8, 238.8)"
"2015-03-21";"120";" 857.7 ( 637.2, 1078.2)";"178.2 (132.4, 224.1)";"2.3 (1.7, 2.9)";"0.2 (0.2, 0.3)";"0.9 (0.7, 1.2)";"0.9 (0.7, 1.2)";"13.2 ( 9.8, 16.7)";" 6.6 (4.9,  8.3)";"1.4 (1.1, 1.8)";"0.7 (0.5, 0.9)";" 875.6 ( 650.5, 1100.7)";"186.7 (138.7, 234.7)"
"2015-03-20";"119";" 843.7 ( 627.8, 1059.6)";"175.3 (130.5, 220.2)";"2.3 (1.7, 2.8)";"0.2 (0.2, 0.3)";"0.9 (0.7, 1.1)";"0.9 (0.7, 1.1)";"13.0 ( 9.7, 16.4)";" 6.5 (4.8,  8.2)";"1.4 (1.1, 1.8)";"0.7 (0.5, 0.9)";" 861.3 ( 641.0, 1081.7)";"183.7 (136.7, 230.6)"
"2015-03-19";"118";" 829.9 ( 618.6, 1041.2)";"172.5 (128.6, 216.4)";"2.2 (1.7, 2.8)";"0.2 (0.2, 0.3)";"0.9 (0.7, 1.1)";"0.9 (0.7, 1.1)";"12.8 ( 9.6, 16.1)";" 6.4 (4.8,  8.0)";"1.4 (1.0, 1.7)";"0.7 (0.5, 0.8)";" 847.3 ( 631.6, 1063.0)";"180.7 (134.7, 226.7)"
"2015-03-18";"117";" 816.3 ( 609.5, 1023.1)";"169.6 (126.7, 212.6)";"2.2 (1.6, 2.7)";"0.2 (0.2, 0.3)";"0.9 (0.7, 1.1)";"0.9 (0.7, 1.1)";"12.6 ( 9.4, 15.8)";" 6.3 (4.7,  7.9)";"1.4 (1.0, 1.7)";"0.7 (0.5, 0.8)";" 833.4 ( 622.3, 1044.5)";"177.7 (132.7, 222.7)"
"2015-03-17";"116";" 802.9 ( 600.6, 1005.3)";"166.9 (124.8, 208.9)";"2.2 (1.6, 2.7)";"0.2 (0.2, 0.3)";"0.9 (0.6, 1.1)";"0.9 (0.6, 1.1)";"12.4 ( 9.3, 15.5)";" 6.2 (4.6,  7.8)";"1.3 (1.0, 1.7)";"0.6 (0.5, 0.8)";" 819.7 ( 613.1, 1026.3)";"174.8 (130.7, 218.8)"
"2015-03-16";"115";" 789.7 ( 591.7,  987.7)";"164.1 (123.0, 205.3)";"2.1 (1.6, 2.7)";"0.2 (0.2, 0.3)";"0.8 (0.6, 1.1)";"0.8 (0.6, 1.1)";"12.2 ( 9.1, 15.3)";" 6.1 (4.6,  7.6)";"1.3 (1.0, 1.7)";"0.6 (0.5, 0.8)";" 806.2 ( 604.1, 1008.4)";"171.9 (128.8, 215.0)"
"2015-03-15";"114";" 776.7 ( 583.0,  970.4)";"161.4 (121.2, 201.7)";"2.1 (1.6, 2.6)";"0.2 (0.2, 0.3)";"0.8 (0.6, 1.0)";"0.8 (0.6, 1.0)";"12.0 ( 9.0, 15.0)";" 6.0 (4.5,  7.5)";"1.3 (1.0, 1.6)";"0.6 (0.5, 0.8)";" 792.9 ( 595.2,  990.7)";"169.1 (126.9, 211.3)"
"2015-03-14";"113";" 763.9 ( 574.4,  953.4)";"158.7 (119.4, 198.1)";"2.1 (1.5, 2.6)";"0.2 (0.2, 0.3)";"0.8 (0.6, 1.0)";"0.8 (0.6, 1.0)";"11.8 ( 8.9, 14.7)";" 5.9 (4.4,  7.4)";"1.3 (1.0, 1.6)";"0.6 (0.5, 0.8)";" 779.8 ( 586.4,  973.3)";"166.3 (125.0, 207.5)"
"2015-03-13";"112";" 751.2 ( 565.9,  936.6)";"156.1 (117.6, 194.6)";"2.0 (1.5, 2.5)";"0.2 (0.2, 0.3)";"0.8 (0.6, 1.0)";"0.8 (0.6, 1.0)";"11.6 ( 8.7, 14.5)";" 5.8 (4.4,  7.2)";"1.3 (0.9, 1.6)";"0.6 (0.5, 0.8)";" 766.9 ( 577.7,  956.2)";"163.5 (123.2, 203.9)"
"2015-03-12";"111";" 738.8 ( 557.5,  920.1)";"153.5 (115.9, 191.2)";"2.0 (1.5, 2.5)";"0.2 (0.1, 0.2)";"0.8 (0.6, 1.0)";"0.8 (0.6, 1.0)";"11.4 ( 8.6, 14.2)";" 5.7 (4.3,  7.1)";"1.2 (0.9, 1.5)";"0.6 (0.4, 0.7)";" 754.2 ( 569.1,  939.3)";"160.8 (121.4, 200.3)"
"2015-03-11";"110";" 726.5 ( 549.3,  903.8)";"151.0 (114.1, 187.8)";"2.0 (1.5, 2.4)";"0.2 (0.1, 0.2)";"0.8 (0.6, 1.0)";"0.8 (0.6, 1.0)";"11.2 ( 8.5, 14.0)";" 5.6 (4.2,  7.0)";"1.2 (0.9, 1.5)";"0.6 (0.4, 0.7)";" 741.7 ( 560.7,  922.7)";"158.2 (119.6, 196.7)"
"2015-03-10";"109";" 714.4 ( 541.1,  887.8)";"148.5 (112.5, 184.5)";"1.9 (1.5, 2.4)";"0.2 (0.1, 0.2)";"0.8 (0.6, 1.0)";"0.8 (0.6, 1.0)";"11.0 ( 8.4, 13.7)";" 5.5 (4.2,  6.9)";"1.2 (0.9, 1.5)";"0.6 (0.4, 0.7)";" 729.4 ( 552.4,  906.3)";"155.5 (117.8, 193.3)"
"2015-03-09";"108";" 702.5 ( 533.1,  872.0)";"146.0 (110.8, 181.2)";"1.9 (1.4, 2.3)";"0.2 (0.1, 0.2)";"0.8 (0.6, 0.9)";"0.8 (0.6, 0.9)";"10.8 ( 8.2, 13.5)";" 5.4 (4.1,  6.7)";"1.2 (0.9, 1.5)";"0.6 (0.4, 0.7)";" 717.2 ( 544.2,  890.2)";"152.9 (116.0, 189.8)"
"2015-03-08";"107";" 690.8 ( 525.1,  856.5)";"143.6 (109.1, 178.0)";"1.9 (1.4, 2.3)";"0.2 (0.1, 0.2)";"0.7 (0.6, 0.9)";"0.7 (0.6, 0.9)";"10.7 ( 8.1, 13.2)";" 5.3 (4.1,  6.6)";"1.2 (0.9, 1.4)";"0.6 (0.4, 0.7)";" 705.2 ( 536.1,  874.3)";"150.4 (114.3, 186.4)"
"2015-03-07";"106";" 679.2 ( 517.3,  841.2)";"141.2 (107.5, 174.8)";"1.8 (1.4, 2.3)";"0.2 (0.1, 0.2)";"0.7 (0.6, 0.9)";"0.7 (0.6, 0.9)";"10.5 ( 8.0, 13.0)";" 5.2 (4.0,  6.5)";"1.1 (0.9, 1.4)";"0.5 (0.4, 0.7)";" 693.4 ( 528.1,  858.7)";"147.9 (112.6, 183.1)"
"2015-03-06";"105";" 667.9 ( 509.6,  826.1)";"138.8 (105.9, 171.7)";"1.8 (1.4, 2.2)";"0.2 (0.1, 0.2)";"0.7 (0.5, 0.9)";"0.7 (0.5, 0.9)";"10.3 ( 7.9, 12.8)";" 5.2 (3.9,  6.4)";"1.1 (0.9, 1.4)";"0.5 (0.4, 0.7)";" 681.8 ( 520.3,  843.4)";"145.4 (110.9, 179.8)"
