"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-04-03";"156";"664.4";"138.1";"1.8";"0.2";"0.7";"0.7";"10.3";"5.1";"1.1";"0.5";"678.3";"144.6"
"2015-04-02";"155";"657.7";"136.7";"1.8";"0.2";"0.7";"0.7";"10.2";"5.1";"1.1";"0.5";"671.4";"143.2"
"2015-04-01";"154";"650.9";"135.3";"1.7";"0.2";"0.7";"0.7";"10.1";"5";"1.1";"0.5";"664.5";"141.7"
"2015-03-31";"153";"644.2";"133.9";"1.7";"0.2";"0.7";"0.7";"9.9";"5";"1.1";"0.5";"657.7";"140.2"
"2015-03-30";"152";"637.6";"132.5";"1.7";"0.2";"0.7";"0.7";"9.8";"4.9";"1.1";"0.5";"650.9";"138.8"
"2015-03-29";"151";"630.9";"131.1";"1.7";"0.2";"0.7";"0.7";"9.7";"4.9";"1.1";"0.5";"644.1";"137.3"
"2015-03-28";"150";"624.4";"129.8";"1.7";"0.2";"0.7";"0.7";"9.6";"4.8";"1";"0.5";"637.4";"135.9"
"2015-03-27";"149";"617.9";"128.4";"1.7";"0.2";"0.7";"0.7";"9.5";"4.8";"1";"0.5";"630.8";"134.5"
"2015-03-26";"148";"611.4";"127.1";"1.6";"0.2";"0.7";"0.7";"9.4";"4.7";"1";"0.5";"624.2";"133.1"
"2015-03-25";"147";"605";"125.7";"1.6";"0.2";"0.6";"0.6";"9.3";"4.7";"1";"0.5";"617.7";"131.7"
"2015-03-24";"146";"598.7";"124.4";"1.6";"0.2";"0.6";"0.6";"9.2";"4.6";"1";"0.5";"611.2";"130.3"
"2015-03-23";"145";"592.3";"123.1";"1.6";"0.2";"0.6";"0.6";"9.1";"4.6";"1";"0.5";"604.7";"128.9"
"2015-03-22";"144";"586.1";"121.8";"1.6";"0.2";"0.6";"0.6";"9.1";"4.5";"1";"0.5";"598.3";"127.6"
"2015-03-21";"143";"579.8";"120.5";"1.6";"0.2";"0.6";"0.6";"9";"4.5";"1";"0.5";"592";"126.2"
"2015-03-20";"142";"573.7";"119.2";"1.5";"0.2";"0.6";"0.6";"8.9";"4.4";"1";"0.5";"585.7";"124.9"
"2015-03-19";"141";"567.6";"117.9";"1.5";"0.2";"0.6";"0.6";"8.8";"4.4";"1";"0.5";"579.4";"123.6"
"2015-03-18";"140";"561.5";"116.7";"1.5";"0.2";"0.6";"0.6";"8.7";"4.3";"0.9";"0.5";"573.2";"122.2"
"2015-03-17";"139";"555.5";"115.4";"1.5";"0.1";"0.6";"0.6";"8.6";"4.3";"0.9";"0.4";"567";"120.9"
"2015-03-16";"138";"549.5";"114.2";"1.5";"0.1";"0.6";"0.6";"8.5";"4.2";"0.9";"0.4";"561";"119.6"
"2015-03-15";"137";"543.6";"113";"1.5";"0.1";"0.6";"0.6";"8.4";"4.2";"0.9";"0.4";"554.9";"118.3"
"2015-03-14";"136";"537.7";"111.7";"1.4";"0.1";"0.6";"0.6";"8.3";"4.2";"0.9";"0.4";"548.9";"117"
"2015-03-13";"135";"531.8";"110.5";"1.4";"0.1";"0.6";"0.6";"8.2";"4.1";"0.9";"0.4";"542.9";"115.8"
"2015-03-12";"134";"526.1";"109.3";"1.4";"0.1";"0.6";"0.6";"8.1";"4.1";"0.9";"0.4";"537.1";"114.5"
"2015-03-11";"133";"520.3";"108.1";"1.4";"0.1";"0.6";"0.6";"8";"4";"0.9";"0.4";"531.2";"113.3"
"2015-03-10";"132";"514.7";"107";"1.4";"0.1";"0.6";"0.6";"7.9";"4";"0.9";"0.4";"525.4";"112"
"2015-03-09";"131";"509";"105.8";"1.4";"0.1";"0.5";"0.5";"7.9";"3.9";"0.9";"0.4";"519.7";"110.8"
"2015-03-08";"130";"503.4";"104.6";"1.4";"0.1";"0.5";"0.5";"7.8";"3.9";"0.8";"0.4";"514";"109.6"
"2015-03-07";"129";"497.9";"103.5";"1.3";"0.1";"0.5";"0.5";"7.7";"3.8";"0.8";"0.4";"508.3";"108.4"
"2015-03-06";"128";"492.4";"102.3";"1.3";"0.1";"0.5";"0.5";"7.6";"3.8";"0.8";"0.4";"502.7";"107.2"
"2015-03-05";"127";"487";"101.2";"1.3";"0.1";"0.5";"0.5";"7.5";"3.8";"0.8";"0.4";"497.2";"106"
"2015-03-04";"126";"481.6";"100.1";"1.3";"0.1";"0.5";"0.5";"7.4";"3.7";"0.8";"0.4";"491.7";"104.8"
"2015-03-03";"125";"476.3";"99";"1.3";"0.1";"0.5";"0.5";"7.4";"3.7";"0.8";"0.4";"486.2";"103.7"
"2015-03-02";"124";"471";"97.9";"1.3";"0.1";"0.5";"0.5";"7.3";"3.6";"0.8";"0.4";"480.8";"102.5"
"2015-03-01";"123";"465.7";"96.8";"1.3";"0.1";"0.5";"0.5";"7.2";"3.6";"0.8";"0.4";"475.5";"101.4"
"2015-02-28";"122";"460.6";"95.7";"1.2";"0.1";"0.5";"0.5";"7.1";"3.6";"0.8";"0.4";"470.2";"100.3"
"2015-02-27";"121";"455.4";"94.6";"1.2";"0.1";"0.5";"0.5";"7";"3.5";"0.8";"0.4";"464.9";"99.1"
"2015-02-26";"120";"450.3";"93.6";"1.2";"0.1";"0.5";"0.5";"7";"3.5";"0.8";"0.4";"459.7";"98"
"2015-02-25";"119";"445.3";"92.5";"1.2";"0.1";"0.5";"0.5";"6.9";"3.4";"0.7";"0.4";"454.6";"96.9"
"2015-02-24";"118";"440.2";"91.5";"1.2";"0.1";"0.5";"0.5";"6.8";"3.4";"0.7";"0.4";"449.4";"95.8"
"2015-02-23";"117";"435.3";"90.5";"1.2";"0.1";"0.5";"0.5";"6.7";"3.4";"0.7";"0.4";"444.4";"94.8"
"2015-02-22";"116";"430.4";"89.4";"1.2";"0.1";"0.5";"0.5";"6.6";"3.3";"0.7";"0.3";"439.4";"93.7"
"2015-02-21";"115";"425.5";"88.4";"1.1";"0.1";"0.5";"0.5";"6.6";"3.3";"0.7";"0.3";"434.4";"92.6"
"2015-02-20";"114";"420.7";"87.4";"1.1";"0.1";"0.5";"0.5";"6.5";"3.2";"0.7";"0.3";"429.5";"91.6"
"2015-02-19";"113";"416";"86.4";"1.1";"0.1";"0.4";"0.4";"6.4";"3.2";"0.7";"0.3";"424.6";"90.5"
"2015-02-18";"112";"411.2";"85.5";"1.1";"0.1";"0.4";"0.4";"6.4";"3.2";"0.7";"0.3";"419.8";"89.5"
"2015-02-17";"111";"406.6";"84.5";"1.1";"0.1";"0.4";"0.4";"6.3";"3.1";"0.7";"0.3";"415";"88.5"
"2015-02-16";"110";"401.9";"83.5";"1.1";"0.1";"0.4";"0.4";"6.2";"3.1";"0.7";"0.3";"410.3";"87.5"
"2015-02-15";"109";"397.4";"82.6";"1.1";"0.1";"0.4";"0.4";"6.1";"3.1";"0.7";"0.3";"405.7";"86.5"
"2015-02-14";"108";"392.8";"81.6";"1.1";"0.1";"0.4";"0.4";"6.1";"3";"0.7";"0.3";"401";"85.5"
"2015-02-13";"107";"388.3";"80.7";"1";"0.1";"0.4";"0.4";"6";"3";"0.7";"0.3";"396.4";"84.5"
"2015-02-12";"106";"383.9";"79.8";"1";"0.1";"0.4";"0.4";"5.9";"3";"0.6";"0.3";"391.9";"83.6"
"2015-02-11";"105";"379.5";"78.9";"1";"0.1";"0.4";"0.4";"5.9";"2.9";"0.6";"0.3";"387.4";"82.6"
"2015-02-10";"104";"375.1";"78";"1";"0.1";"0.4";"0.4";"5.8";"2.9";"0.6";"0.3";"383";"81.7"
"2015-02-09";"103";"370.8";"77.1";"1";"0.1";"0.4";"0.4";"5.7";"2.9";"0.6";"0.3";"378.5";"80.7"
"2015-02-08";"102";"366.5";"76.2";"1";"0.1";"0.4";"0.4";"5.7";"2.8";"0.6";"0.3";"374.2";"79.8"
"2015-02-07";"101";"362.3";"75.3";"1";"0.1";"0.4";"0.4";"5.6";"2.8";"0.6";"0.3";"369.9";"78.9"
"2015-02-06";"100";"358.1";"74.4";"1";"0.1";"0.4";"0.4";"5.5";"2.8";"0.6";"0.3";"365.6";"78"
"2015-02-05";"99";"354";"73.6";"1";"0.1";"0.4";"0.4";"5.5";"2.7";"0.6";"0.3";"361.4";"77.1"
"2015-02-04";"98";"349.9";"72.7";"0.9";"0.1";"0.4";"0.4";"5.4";"2.7";"0.6";"0.3";"357.2";"76.2"
"2015-02-03";"97";"345.8";"71.9";"0.9";"0.1";"0.4";"0.4";"5.3";"2.7";"0.6";"0.3";"353.1";"75.3"
"2015-02-02";"96";"341.8";"71";"0.9";"0.1";"0.4";"0.4";"5.3";"2.6";"0.6";"0.3";"349";"74.4"
"2015-02-01";"95";"337.9";"70.2";"0.9";"0.1";"0.4";"0.4";"5.2";"2.6";"0.6";"0.3";"344.9";"73.5"
"2015-01-31";"94";"333.9";"69.4";"0.9";"0.1";"0.4";"0.4";"5.2";"2.6";"0.6";"0.3";"340.9";"72.7"
"2015-01-30";"93";"330.1";"68.6";"0.9";"0.1";"0.4";"0.4";"5.1";"2.5";"0.6";"0.3";"336.9";"71.8"
"2015-01-29";"92";"326.2";"67.8";"0.9";"0.1";"0.4";"0.4";"5";"2.5";"0.5";"0.3";"333";"71"
"2015-01-28";"91";"322.4";"67";"0.9";"0.1";"0.3";"0.3";"5";"2.5";"0.5";"0.3";"329.1";"70.2"
"2015-01-27";"90";"318.6";"66.2";"0.9";"0.1";"0.3";"0.3";"4.9";"2.5";"0.5";"0.3";"325.3";"69.4"
"2015-01-26";"89";"314.9";"65.4";"0.8";"0.1";"0.3";"0.3";"4.9";"2.4";"0.5";"0.3";"321.5";"68.6"
"2015-01-25";"88";"311.2";"64.7";"0.8";"0.1";"0.3";"0.3";"4.8";"2.4";"0.5";"0.3";"317.7";"67.7"
"2015-01-24";"87";"307.6";"63.9";"0.8";"0.1";"0.3";"0.3";"4.7";"2.4";"0.5";"0.2";"314";"67"
"2015-01-23";"86";"304";"63.2";"0.8";"0.1";"0.3";"0.3";"4.7";"2.3";"0.5";"0.2";"310.3";"66.2"
"2015-01-22";"85";"300.4";"62.4";"0.8";"0.1";"0.3";"0.3";"4.6";"2.3";"0.5";"0.2";"306.7";"65.4"
"2015-01-21";"84";"296.9";"61.7";"0.8";"0.1";"0.3";"0.3";"4.6";"2.3";"0.5";"0.2";"303.1";"64.6"
"2015-01-20";"83";"293.4";"61";"0.8";"0.1";"0.3";"0.3";"4.5";"2.3";"0.5";"0.2";"299.5";"63.9"
"2015-01-19";"82";"290";"60.3";"0.8";"0.1";"0.3";"0.3";"4.5";"2.2";"0.5";"0.2";"296";"63.1"
"2015-01-18";"81";"286.5";"59.5";"0.8";"0.1";"0.3";"0.3";"4.4";"2.2";"0.5";"0.2";"292.5";"62.4"
"2015-01-17";"80";"283.2";"58.8";"0.8";"0.1";"0.3";"0.3";"4.4";"2.2";"0.5";"0.2";"289.1";"61.6"
"2015-01-16";"79";"279.8";"58.2";"0.8";"0.1";"0.3";"0.3";"4.3";"2.2";"0.5";"0.2";"285.7";"60.9"
"2015-01-15";"78";"276.5";"57.5";"0.7";"0.1";"0.3";"0.3";"4.3";"2.1";"0.5";"0.2";"282.3";"60.2"
"2015-01-14";"77";"273.2";"56.8";"0.7";"0.1";"0.3";"0.3";"4.2";"2.1";"0.5";"0.2";"279";"59.5"
"2015-01-13";"76";"270";"56.1";"0.7";"0.1";"0.3";"0.3";"4.2";"2.1";"0.5";"0.2";"275.7";"58.8"
"2015-01-12";"75";"266.8";"55.5";"0.7";"0.1";"0.3";"0.3";"4.1";"2.1";"0.4";"0.2";"272.4";"58.1"
"2015-01-11";"74";"263.7";"54.8";"0.7";"0.1";"0.3";"0.3";"4.1";"2";"0.4";"0.2";"269.2";"57.4"
"2015-01-10";"73";"260.6";"54.1";"0.7";"0.1";"0.3";"0.3";"4";"2";"0.4";"0.2";"266";"56.7"
"2015-01-09";"72";"257.5";"53.5";"0.7";"0.1";"0.3";"0.3";"4";"2";"0.4";"0.2";"262.8";"56"
"2015-01-08";"71";"254.4";"52.9";"0.7";"0.1";"0.3";"0.3";"3.9";"2";"0.4";"0.2";"259.7";"55.4"
"2015-01-07";"70";"251.4";"52.2";"0.7";"0.1";"0.3";"0.3";"3.9";"1.9";"0.4";"0.2";"256.7";"54.7"
"2015-01-06";"69";"248.4";"51.6";"0.7";"0.1";"0.3";"0.3";"3.8";"1.9";"0.4";"0.2";"253.6";"54.1"
"2015-01-05";"68";"245.5";"51";"0.7";"0.1";"0.3";"0.3";"3.8";"1.9";"0.4";"0.2";"250.6";"53.4"
"2015-01-04";"67";"242.5";"50.4";"0.7";"0.1";"0.3";"0.3";"3.7";"1.9";"0.4";"0.2";"247.6";"52.8"
"2015-01-03";"66";"239.7";"49.8";"0.6";"0.1";"0.3";"0.3";"3.7";"1.9";"0.4";"0.2";"244.7";"52.2"
"2015-01-02";"65";"236.8";"49.2";"0.6";"0.1";"0.3";"0.3";"3.7";"1.8";"0.4";"0.2";"241.7";"51.5"
"2015-01-01";"64";"234";"48.6";"0.6";"0.1";"0.3";"0.3";"3.6";"1.8";"0.4";"0.2";"238.9";"50.9"
"2014-12-31";"63";"231.2";"48";"0.6";"0.1";"0.2";"0.2";"3.6";"1.8";"0.4";"0.2";"236";"50.3"
"2014-12-30";"62";"228.4";"47.5";"0.6";"0.1";"0.2";"0.2";"3.5";"1.8";"0.4";"0.2";"233.2";"49.7"
"2014-12-29";"61";"225.7";"46.9";"0.6";"0.1";"0.2";"0.2";"3.5";"1.7";"0.4";"0.2";"230.4";"49.1"
"2014-12-28";"60";"223";"46.3";"0.6";"0.1";"0.2";"0.2";"3.4";"1.7";"0.4";"0.2";"227.7";"48.5"
"2014-12-27";"59";"220.4";"45.8";"0.6";"0.1";"0.2";"0.2";"3.4";"1.7";"0.4";"0.2";"225";"48"
"2014-12-26";"58";"217.7";"45.2";"0.6";"0.1";"0.2";"0.2";"3.4";"1.7";"0.4";"0.2";"222.3";"47.4"
"2014-12-25";"57";"215.1";"44.7";"0.6";"0.1";"0.2";"0.2";"3.3";"1.7";"0.4";"0.2";"219.6";"46.8"
"2014-12-24";"56";"212.6";"44.2";"0.6";"0.1";"0.2";"0.2";"3.3";"1.6";"0.4";"0.2";"217";"46.3"
"2014-12-23";"55";"210";"43.6";"0.6";"0.1";"0.2";"0.2";"3.2";"1.6";"0.4";"0.2";"214.4";"45.7"
"2014-12-22";"54";"207.5";"43.1";"0.6";"0.1";"0.2";"0.2";"3.2";"1.6";"0.3";"0.2";"211.8";"45.2"
"2014-12-21";"53";"205";"42.6";"0.6";"0.1";"0.2";"0.2";"3.2";"1.6";"0.3";"0.2";"209.3";"44.6"
"2014-12-20";"52";"202.5";"42.1";"0.5";"0.1";"0.2";"0.2";"3.1";"1.6";"0.3";"0.2";"206.8";"44.1"
"2014-12-19";"51";"200.1";"41.6";"0.5";"0.1";"0.2";"0.2";"3.1";"1.5";"0.3";"0.2";"204.3";"43.6"
"2014-12-18";"50";"197.7";"41.1";"0.5";"0.1";"0.2";"0.2";"3.1";"1.5";"0.3";"0.2";"201.9";"43"
"2014-12-17";"49";"195.4";"40.6";"0.5";"0.1";"0.2";"0.2";"3";"1.5";"0.3";"0.2";"199.4";"42.5"
"2014-12-16";"48";"193";"40.1";"0.5";"0.1";"0.2";"0.2";"3";"1.5";"0.3";"0.2";"197";"42"
"2014-12-15";"47";"190.7";"39.6";"0.5";"0.1";"0.2";"0.2";"2.9";"1.5";"0.3";"0.2";"194.7";"41.5"
"2014-12-14";"46";"188.4";"39.2";"0.5";"0.1";"0.2";"0.2";"2.9";"1.5";"0.3";"0.2";"192.3";"41"
"2014-12-13";"45";"186.1";"38.7";"0.5";"0";"0.2";"0.2";"2.9";"1.4";"0.3";"0.1";"190";"40.5"
"2014-12-12";"44";"183.9";"38.2";"0.5";"0";"0.2";"0.2";"2.8";"1.4";"0.3";"0.1";"187.7";"40"
"2014-12-11";"43";"181.7";"37.8";"0.5";"0";"0.2";"0.2";"2.8";"1.4";"0.3";"0.1";"185.5";"39.6"
"2014-12-10";"42";"179.5";"37.3";"0.5";"0";"0.2";"0.2";"2.8";"1.4";"0.3";"0.1";"183.2";"39.1"
"2014-12-09";"41";"177.3";"36.9";"0.5";"0";"0.2";"0.2";"2.7";"1.4";"0.3";"0.1";"181";"38.6"
"2014-12-08";"40";"175.2";"36.4";"0.5";"0";"0.2";"0.2";"2.7";"1.4";"0.3";"0.1";"178.9";"38.1"
"2014-12-07";"39";"173.1";"36";"0.5";"0";"0.2";"0.2";"2.7";"1.3";"0.3";"0.1";"176.7";"37.7"
"2014-12-06";"38";"171";"35.5";"0.5";"0";"0.2";"0.2";"2.6";"1.3";"0.3";"0.1";"174.6";"37.2"
"2014-12-05";"37";"169";"35.1";"0.5";"0";"0.2";"0.2";"2.6";"1.3";"0.3";"0.1";"172.5";"36.8"
"2014-12-04";"36";"166.9";"34.7";"0.4";"0";"0.2";"0.2";"2.6";"1.3";"0.3";"0.1";"170.4";"36.3"
"2014-12-03";"35";"164.9";"34.3";"0.4";"0";"0.2";"0.2";"2.5";"1.3";"0.3";"0.1";"168.4";"35.9"
"2014-12-02";"34";"162.9";"33.9";"0.4";"0";"0.2";"0.2";"2.5";"1.3";"0.3";"0.1";"166.3";"35.5"
"2014-12-01";"33";"161";"33.5";"0.4";"0";"0.2";"0.2";"2.5";"1.2";"0.3";"0.1";"164.3";"35"
"2014-11-30";"32";"159";"33";"0.4";"0";"0.2";"0.2";"2.5";"1.2";"0.3";"0.1";"162.3";"34.6"
"2014-11-29";"31";"157.1";"32.7";"0.4";"0";"0.2";"0.2";"2.4";"1.2";"0.3";"0.1";"160.4";"34.2"
"2014-11-28";"30";"155.2";"32.3";"0.4";"0";"0.2";"0.2";"2.4";"1.2";"0.3";"0.1";"158.5";"33.8"
"2014-11-27";"29";"153.3";"31.9";"0.4";"0";"0.2";"0.2";"2.4";"1.2";"0.3";"0.1";"156.5";"33.4"
"2014-11-26";"28";"151.5";"31.5";"0.4";"0";"0.2";"0.2";"2.3";"1.2";"0.3";"0.1";"154.6";"33"
"2014-11-25";"27";"149.7";"31.1";"0.4";"0";"0.2";"0.2";"2.3";"1.2";"0.3";"0.1";"152.8";"32.6"
"2014-11-24";"26";"147.9";"30.7";"0.4";"0";"0.2";"0.2";"2.3";"1.1";"0.2";"0.1";"151";"32.2"
"2014-11-23";"25";"146.1";"30.4";"0.4";"0";"0.2";"0.2";"2.3";"1.1";"0.2";"0.1";"149.1";"31.8"
"2014-11-22";"24";"144.3";"30";"0.4";"0";"0.2";"0.2";"2.2";"1.1";"0.2";"0.1";"147.3";"31.4"
"2014-11-21";"23";"142.6";"29.6";"0.4";"0";"0.2";"0.2";"2.2";"1.1";"0.2";"0.1";"145.6";"31"
"2014-11-20";"22";"140.8";"29.3";"0.4";"0";"0.2";"0.2";"2.2";"1.1";"0.2";"0.1";"143.8";"30.7"
"2014-11-19";"21";"139.2";"28.9";"0.4";"0";"0.1";"0.1";"2.1";"1.1";"0.2";"0.1";"142.1";"30.3"
"2014-11-18";"20";"137.5";"28.6";"0.4";"0";"0.1";"0.1";"2.1";"1.1";"0.2";"0.1";"140.3";"29.9"
"2014-11-17";"19";"135.8";"28.2";"0.4";"0";"0.1";"0.1";"2.1";"1";"0.2";"0.1";"138.6";"29.6"
"2014-11-16";"18";"134.2";"27.9";"0.4";"0";"0.1";"0.1";"2.1";"1";"0.2";"0.1";"137";"29.2"
"2014-11-15";"17";"132.6";"27.5";"0.4";"0";"0.1";"0.1";"2";"1";"0.2";"0.1";"135.3";"28.9"
"2014-11-14";"16";"130.9";"27.2";"0.4";"0";"0.1";"0.1";"2";"1";"0.2";"0.1";"133.7";"28.5"
"2014-11-13";"15";"129.4";"26.9";"0.3";"0";"0.1";"0.1";"2";"1";"0.2";"0.1";"132.1";"28.2"
"2014-11-12";"14";"127.8";"26.6";"0.3";"0";"0.1";"0.1";"2";"1";"0.2";"0.1";"130.5";"27.8"
"2014-11-11";"13";"126.3";"26.2";"0.3";"0";"0.1";"0.1";"1.9";"1";"0.2";"0.1";"128.9";"27.5"
"2014-11-10";"12";"124.7";"25.9";"0.3";"0";"0.1";"0.1";"1.9";"1";"0.2";"0.1";"127.3";"27.2"
"2014-11-09";"11";"123.2";"25.6";"0.3";"0";"0.1";"0.1";"1.9";"1";"0.2";"0.1";"125.8";"26.8"
"2014-11-08";"10";"121.7";"25.3";"0.3";"0";"0.1";"0.1";"1.9";"0.9";"0.2";"0.1";"124.3";"26.5"
"2014-11-07";"9";"120.2";"25";"0.3";"0";"0.1";"0.1";"1.9";"0.9";"0.2";"0.1";"122.8";"26.2"
"2014-11-06";"8";"118.8";"24.7";"0.3";"0";"0.1";"0.1";"1.8";"0.9";"0.2";"0.1";"121.3";"25.9"
"2014-11-05";"7";"117.4";"24.4";"0.3";"0";"0.1";"0.1";"1.8";"0.9";"0.2";"0.1";"119.8";"25.5"
"2014-11-04";"6";"115.9";"24.1";"0.3";"0";"0.1";"0.1";"1.8";"0.9";"0.2";"0.1";"118.4";"25.2"
"2014-11-03";"5";"114.5";"23.8";"0.3";"0";"0.1";"0.1";"1.8";"0.9";"0.2";"0.1";"116.9";"24.9"
"2014-11-02";"4";"113.2";"23.5";"0.3";"0";"0.1";"0.1";"1.7";"0.9";"0.2";"0.1";"115.5";"24.6"
"2014-11-01";"3";"111.8";"23.2";"0.3";"0";"0.1";"0.1";"1.7";"0.9";"0.2";"0.1";"114.1";"24.3"
"2014-10-31";"2";"110.4";"23";"0.3";"0";"0.1";"0.1";"1.7";"0.9";"0.2";"0.1";"112.7";"24"
"2014-10-30";"1";"109.1";"22.7";"0.3";"0";"0.1";"0.1";"1.7";"0.8";"0.2";"0.1";"111.4";"23.7"
"2014-10-29";"0";"107.8";"22.4";"0.3";"0";"0.1";"0.1";"1.7";"0.8";"0.2";"0.1";"110";"23.5"
"2014-10-28";"-1";"106.5";"22.1";"0.3";"0";"0.1";"0.1";"1.6";"0.8";"0.2";"0.1";"108.7";"23.2"
"2014-10-27";"-2";"105.2";"21.9";"0.3";"0";"0.1";"0.1";"1.6";"0.8";"0.2";"0.1";"107.4";"22.9"
"2014-10-26";"-3";"103.9";"21.6";"0.3";"0";"0.1";"0.1";"1.6";"0.8";"0.2";"0.1";"106.1";"22.6"
"2014-10-25";"-4";"102.7";"21.3";"0.3";"0";"0.1";"0.1";"1.6";"0.8";"0.2";"0.1";"104.8";"22.3"
"2014-10-24";"-5";"101.4";"21.1";"0.3";"0";"0.1";"0.1";"1.6";"0.8";"0.2";"0.1";"103.5";"22.1"
"2014-10-23";"-6";"100.2";"20.8";"0.3";"0";"0.1";"0.1";"1.5";"0.8";"0.2";"0.1";"102.3";"21.8"
"2014-10-22";"-7";"99";"20.6";"0.3";"0";"0.1";"0.1";"1.5";"0.8";"0.2";"0.1";"101";"21.5"
"2014-10-21";"-8";"97.8";"20.3";"0.3";"0";"0.1";"0.1";"1.5";"0.8";"0.2";"0.1";"99.8";"21.3"
"2014-10-20";"-9";"96.6";"20.1";"0.3";"0";"0.1";"0.1";"1.5";"0.7";"0.2";"0.1";"98.6";"21"
"2014-10-19";"-10";"95.4";"19.8";"0.3";"0";"0.1";"0.1";"1.5";"0.7";"0.2";"0.1";"97.4";"20.8"
"2014-10-18";"-11";"94.3";"19.6";"0.3";"0";"0.1";"0.1";"1.5";"0.7";"0.2";"0.1";"96.2";"20.5"
"2014-10-17";"-12";"93.1";"19.4";"0.3";"0";"0.1";"0.1";"1.4";"0.7";"0.2";"0.1";"95.1";"20.3"
"2014-10-16";"-13";"92";"19.1";"0.2";"0";"0.1";"0.1";"1.4";"0.7";"0.2";"0.1";"93.9";"20"
"2014-10-15";"-14";"90.9";"18.9";"0.2";"0";"0.1";"0.1";"1.4";"0.7";"0.2";"0.1";"92.8";"19.8"
"2014-10-14";"-15";"89.8";"18.7";"0.2";"0";"0.1";"0.1";"1.4";"0.7";"0.2";"0.1";"91.6";"19.5"
"2014-10-13";"-16";"88.7";"18.4";"0.2";"0";"0.1";"0.1";"1.4";"0.7";"0.1";"0.1";"90.5";"19.3"
"2014-10-12";"-17";"87.6";"18.2";"0.2";"0";"0.1";"0.1";"1.4";"0.7";"0.1";"0.1";"89.4";"19.1"
"2014-10-11";"-18";"86.5";"18";"0.2";"0";"0.1";"0.1";"1.3";"0.7";"0.1";"0.1";"88.3";"18.8"
"2014-10-10";"-19";"85.5";"17.8";"0.2";"0";"0.1";"0.1";"1.3";"0.7";"0.1";"0.1";"87.3";"18.6"
"2014-10-09";"-20";"84.5";"17.6";"0.2";"0";"0.1";"0.1";"1.3";"0.7";"0.1";"0.1";"86.2";"18.4"
"2014-10-08";"-21";"83.4";"17.3";"0.2";"0";"0.1";"0.1";"1.3";"0.6";"0.1";"0.1";"85.2";"18.2"
"2014-10-07";"-22";"82.4";"17.1";"0.2";"0";"0.1";"0.1";"1.3";"0.6";"0.1";"0.1";"84.1";"17.9"
"2014-10-06";"-23";"81.4";"16.9";"0.2";"0";"0.1";"0.1";"1.3";"0.6";"0.1";"0.1";"83.1";"17.7"
"2014-10-05";"-24";"80.4";"16.7";"0.2";"0";"0.1";"0.1";"1.2";"0.6";"0.1";"0.1";"82.1";"17.5"
"2014-10-04";"-25";"79.5";"16.5";"0.2";"0";"0.1";"0.1";"1.2";"0.6";"0.1";"0.1";"81.1";"17.3"
"2014-10-03";"-26";"78.5";"16.3";"0.2";"0";"0.1";"0.1";"1.2";"0.6";"0.1";"0.1";"80.1";"17.1"
"2014-10-02";"-27";"77.5";"16.1";"0.2";"0";"0.1";"0.1";"1.2";"0.6";"0.1";"0.1";"79.1";"16.9"
