"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2015-02-17";"111";"56471";"28236";"28236";"5647";"56471";"118590"
"2015-02-16";"110";"55313";"27656";"27656";"5531";"55313";"116156"
"2015-02-15";"109";"54162";"27081";"27081";"5416";"54162";"113740"
"2015-02-14";"108";"53019";"26510";"26510";"5302";"53019";"111341"
"2015-02-13";"107";"51884";"25942";"25942";"5188";"51884";"108956"
"2015-02-12";"106";"50759";"25380";"25380";"5076";"50759";"106595"
"2015-02-11";"105";"49644";"24822";"24822";"4964";"49644";"104252"
"2015-02-10";"104";"48539";"24270";"24270";"4854";"48539";"101933"
"2015-02-09";"103";"47447";"23724";"23724";"4745";"47447";"99640"
"2015-02-08";"102";"46366";"23183";"23183";"4637";"46366";"97369"
"2015-02-07";"101";"45298";"22649";"22649";"4530";"45298";"95126"
"2015-02-06";"100";"44243";"22122";"22122";"4424";"44243";"92911"
"2015-02-05";"99";"43201";"21600";"21600";"4320";"43201";"90721"
"2015-02-04";"98";"42174";"21087";"21087";"4217";"42174";"88565"
"2015-02-03";"97";"41161";"20580";"20580";"4116";"41161";"86437"
"2015-02-02";"96";"40163";"20082";"20082";"4016";"40163";"84343"
"2015-02-01";"95";"39180";"19590";"19590";"3918";"39180";"82278"
"2015-01-31";"94";"38213";"19106";"19106";"3821";"38213";"80246"
"2015-01-30";"93";"37261";"18630";"18630";"3726";"37261";"78247"
"2015-01-29";"92";"36325";"18162";"18162";"3632";"36325";"76281"
"2015-01-28";"91";"35405";"17702";"17702";"3540";"35405";"74349"
"2015-01-27";"90";"34501";"17250";"17250";"3450";"34501";"72451"
"2015-01-26";"89";"33614";"16807";"16807";"3361";"33614";"70589"
"2015-01-25";"88";"32743";"16372";"16372";"3274";"32743";"68761"
"2015-01-24";"87";"31889";"15944";"15944";"3189";"31889";"66966"
"2015-01-23";"86";"31051";"15526";"15526";"3105";"31051";"65208"
"2015-01-22";"85";"30229";"15115";"15115";"3023";"30229";"63482"
"2015-01-21";"84";"29424";"14712";"14712";"2942";"29424";"61790"
"2015-01-20";"83";"28636";"14318";"14318";"2864";"28636";"60136"
"2015-01-19";"82";"27864";"13932";"13932";"2786";"27864";"58514"
"2015-01-18";"81";"27108";"13554";"13554";"2711";"27108";"56927"
"2015-01-17";"80";"26369";"13184";"13184";"2637";"26369";"55374"
"2015-01-16";"79";"25646";"12823";"12823";"2565";"25646";"53857"
"2015-01-15";"78";"24939";"12470";"12470";"2494";"24939";"52373"
"2015-01-14";"77";"24248";"12124";"12124";"2425";"24248";"50921"
"2015-01-13";"76";"23573";"11786";"11786";"2357";"23573";"49502"
"2015-01-12";"75";"22913";"11456";"11456";"2291";"22913";"48116"
"2015-01-11";"74";"22269";"11134";"11134";"2227";"22269";"46764"
"2015-01-10";"73";"21639";"10820";"10820";"2164";"21639";"45443"
"2015-01-09";"72";"21026";"10513";"10513";"2103";"21026";"44155"
"2015-01-08";"71";"20426";"10213";"10213";"2043";"20426";"42895"
"2015-01-07";"70";"19842";"9921";"9921";"1984";"19842";"41668"
"2015-01-06";"69";"19272";"9636";"9636";"1927";"19272";"40471"
"2015-01-05";"68";"18716";"9358";"9358";"1872";"18716";"39304"
"2015-01-04";"67";"18174";"9087";"9087";"1817";"18174";"38165"
"2015-01-03";"66";"17646";"8823";"8823";"1765";"17646";"37057"
"2015-01-02";"65";"17132";"8566";"8566";"1713";"17132";"35977"
"2015-01-01";"64";"16631";"8316";"8316";"1663";"16631";"34926"
"2014-12-31";"63";"16143";"8072";"8072";"1614";"16143";"33901"
"2014-12-30";"62";"15667";"7833";"7833";"1567";"15667";"32900"
"2014-12-29";"61";"15205";"7603";"7603";"1520";"15205";"31931"
"2014-12-28";"60";"14754";"7377";"7377";"1475";"14754";"30983"
"2014-12-27";"59";"14316";"7158";"7158";"1432";"14316";"30064"
"2014-12-26";"58";"13889";"6944";"6944";"1389";"13889";"29166"
"2014-12-25";"57";"13474";"6737";"6737";"1347";"13474";"28295"
"2014-12-24";"56";"13070";"6535";"6535";"1307";"13070";"27447"
"2014-12-23";"55";"12678";"6339";"6339";"1268";"12678";"26624"
"2014-12-22";"54";"12296";"6148";"6148";"1230";"12296";"25822"
"2014-12-21";"53";"11925";"5962";"5962";"1192";"11925";"25041"
"2014-12-20";"52";"11564";"5782";"5782";"1156";"11564";"24284"
"2014-12-19";"51";"11213";"5606";"5606";"1121";"11213";"23546"
"2014-12-18";"50";"10873";"5436";"5436";"1087";"10873";"22832"
"2014-12-17";"49";"10541";"5270";"5270";"1054";"10541";"22135"
"2014-12-16";"48";"10220";"5110";"5110";"1022";"10220";"21462"
"2014-12-15";"47";"9907";"4954";"4954";"991";"9907";"20806"
"2014-12-14";"46";"9604";"4802";"4802";"960";"9604";"20168"
"2014-12-13";"45";"9309";"4654";"4654";"931";"9309";"19548"
"2014-12-12";"44";"9022";"4511";"4511";"902";"9022";"18946"
"2014-12-11";"43";"8744";"4372";"4372";"874";"8744";"18362"
"2014-12-10";"42";"8475";"4238";"4238";"848";"8475";"17799"
"2014-12-09";"41";"8213";"4106";"4106";"821";"8213";"17246"
"2014-12-08";"40";"7958";"3979";"3979";"796";"7958";"16712"
"2014-12-07";"39";"7711";"3856";"3856";"771";"7711";"16194"
"2014-12-06";"38";"7472";"3736";"3736";"747";"7472";"15691"
"2014-12-05";"37";"7239";"3620";"3620";"724";"7239";"15203"
"2014-12-04";"36";"7014";"3507";"3507";"701";"7014";"14729"
"2014-12-03";"35";"6795";"3398";"3398";"680";"6795";"14271"
"2014-12-02";"34";"6583";"3292";"3292";"658";"6583";"13825"
"2014-12-01";"33";"6377";"3188";"3188";"638";"6377";"13391"
"2014-11-30";"32";"6177";"3088";"3088";"618";"6177";"12971"
"2014-11-29";"31";"5983";"2992";"2992";"598";"5983";"12565"
"2014-11-28";"30";"5795";"2898";"2898";"580";"5795";"12171"
"2014-11-27";"29";"5613";"2806";"2806";"561";"5613";"11786"
"2014-11-26";"28";"5436";"2718";"2718";"544";"5436";"11416"
"2014-11-25";"27";"5265";"2632";"2632";"526";"5265";"11055"
"2014-11-24";"26";"5099";"2550";"2550";"510";"5099";"10709"
"2014-11-23";"25";"4938";"2469";"2469";"494";"4938";"10370"
"2014-11-22";"24";"4782";"2391";"2391";"478";"4782";"10042"
"2014-11-21";"23";"4630";"2315";"2315";"463";"4630";"9723"
"2014-11-20";"22";"4484";"2242";"2242";"448";"4484";"9416"
"2014-11-19";"21";"4341";"2170";"2170";"434";"4341";"9115"
"2014-11-18";"20";"4204";"2102";"2102";"420";"4204";"8828"
"2014-11-17";"19";"4070";"2035";"2035";"407";"4070";"8547"
"2014-11-16";"18";"3941";"1970";"1970";"394";"3941";"8275"
"2014-11-15";"17";"3815";"1908";"1908";"382";"3815";"8013"
"2014-11-14";"16";"3694";"1847";"1847";"369";"3694";"7757"
"2014-11-13";"15";"3576";"1788";"1788";"358";"3576";"7510"
"2014-11-12";"14";"3462";"1731";"1731";"346";"3462";"7270"
"2014-11-11";"13";"3351";"1676";"1676";"335";"3351";"7038"
"2014-11-10";"12";"3244";"1622";"1622";"324";"3244";"6812"
"2014-11-09";"11";"3140";"1570";"1570";"314";"3140";"6594"
"2014-11-08";"10";"3040";"1520";"1520";"304";"3040";"6384"
"2014-11-07";"9";"2942";"1471";"1471";"294";"2942";"6178"
"2014-11-06";"8";"2848";"1424";"1424";"285";"2848";"5981"
"2014-11-05";"7";"2757";"1378";"1378";"276";"2757";"5789"
"2014-11-04";"6";"2668";"1334";"1334";"267";"2668";"5603"
"2014-11-03";"5";"2583";"1292";"1292";"258";"2583";"5425"
"2014-11-02";"4";"2500";"1250";"1250";"250";"2500";"5250"
"2014-11-01";"3";"2419";"1210";"1210";"242";"2419";"5081"
"2014-10-31";"2";"2341";"1170";"1170";"234";"2341";"4915"
"2014-10-30";"1";"2266";"1133";"1133";"227";"2266";"4759"
"2014-10-29";"0";"2193";"1096";"1096";"219";"2193";"4604"
"2014-10-28";"-1";"2122";"1061";"1061";"212";"2122";"4456"
"2014-10-27";"-2";"2054";"1027";"1027";"205";"2054";"4313"
"2014-10-26";"-3";"1987";"994";"994";"199";"1987";"4174"
"2014-10-25";"-4";"1923";"962";"962";"192";"1923";"4039"
"2014-10-24";"-5";"1861";"930";"930";"186";"1861";"3907"
"2014-10-23";"-6";"1801";"901";"901";"180";"1801";"3783"
"2014-10-22";"-7";"1743";"872";"872";"174";"1743";"3661"
"2014-10-21";"-8";"1686";"843";"843";"169";"1686";"3541"
"2014-10-20";"-9";"1632";"816";"816";"163";"1632";"3427"
"2014-10-19";"-10";"1579";"790";"790";"158";"1579";"3317"
"2014-10-18";"-11";"1528";"764";"764";"153";"1528";"3209"
"2014-10-17";"-12";"1478";"739";"739";"148";"1478";"3104"
"2014-10-16";"-13";"1430";"715";"715";"143";"1430";"3003"
"2014-10-15";"-14";"1384";"692";"692";"138";"1384";"2906"
"2014-10-14";"-15";"1339";"670";"670";"134";"1339";"2813"
"2014-10-13";"-16";"1295";"648";"648";"130";"1295";"2721"
"2014-10-12";"-17";"1253";"626";"626";"125";"1253";"2630"
"2014-10-11";"-18";"1213";"606";"606";"121";"1213";"2546"
"2014-10-10";"-19";"1173";"586";"586";"117";"1173";"2462"
"2014-10-09";"-20";"1135";"568";"568";"114";"1135";"2385"
"2014-10-08";"-21";"1098";"549";"549";"110";"1098";"2306"
"2014-10-07";"-22";"1062";"531";"531";"106";"1062";"2230"
"2014-10-06";"-23";"1028";"514";"514";"103";"1028";"2159"
"2014-10-05";"-24";"994";"497";"497";"99";"994";"2087"
"2014-10-04";"-25";"962";"481";"481";"96";"962";"2020"
"2014-10-03";"-26";"930";"465";"465";"93";"930";"1953"
"2014-10-02";"-27";"900";"450";"450";"90";"900";"1890"
"2014-10-01";"-28";"871";"436";"436";"87";"871";"1830"
"2014-09-30";"-29";"842";"421";"421";"84";"842";"1768"
"2014-09-29";"-30";"815";"408";"408";"82";"815";"1713"
"2014-09-28";"-31";"788";"394";"394";"79";"788";"1655"
"2014-09-27";"-32";"762";"381";"381";"76";"762";"1600"
"2014-09-26";"-33";"737";"368";"368";"74";"737";"1547"
"2014-09-25";"-34";"713";"356";"356";"71";"713";"1496"
"2014-09-24";"-35";"690";"345";"345";"69";"690";"1449"
"2014-09-23";"-36";"667";"334";"334";"67";"667";"1402"
"2014-09-22";"-37";"646";"323";"323";"65";"646";"1357"
"2014-09-21";"-38";"624";"312";"312";"62";"624";"1310"
"2014-09-20";"-39";"604";"302";"302";"60";"604";"1268"
"2014-09-19";"-40";"584";"292";"292";"58";"584";"1226"
"2014-09-18";"-41";"565";"282";"282";"56";"565";"1185"
"2014-09-17";"-42";"547";"274";"274";"55";"547";"1150"
"2014-09-16";"-43";"529";"264";"264";"53";"529";"1110"
"2014-09-15";"-44";"511";"256";"256";"51";"511";"1074"
"2014-09-14";"-45";"495";"248";"248";"50";"495";"1041"
"2014-09-13";"-46";"479";"240";"240";"48";"479";"1007"
"2014-09-12";"-47";"463";"232";"232";"46";"463";"973"
"2014-09-11";"-48";"448";"224";"224";"45";"448";"941"
"2014-09-10";"-49";"433";"216";"216";"43";"433";"908"
"2014-09-09";"-50";"419";"210";"210";"42";"419";"881"
"2014-09-08";"-51";"406";"203";"203";"41";"406";"853"
"2014-09-07";"-52";"392";"196";"196";"39";"392";"823"
"2014-09-06";"-53";"380";"190";"190";"38";"380";"798"
"2014-09-05";"-54";"368";"184";"184";"37";"368";"773"
"2014-09-04";"-55";"356";"178";"178";"36";"356";"748"
"2014-09-03";"-56";"344";"172";"172";"34";"344";"722"
"2014-09-02";"-57";"333";"166";"166";"33";"333";"698"
"2014-09-01";"-58";"323";"162";"162";"32";"323";"679"
"2014-08-31";"-59";"313";"156";"156";"31";"313";"656"
"2014-08-30";"-60";"303";"152";"152";"30";"303";"637"
"2014-08-29";"-61";"294";"147";"147";"29";"294";"617"
"2014-08-28";"-62";"285";"142";"142";"28";"285";"597"
"2014-08-27";"-63";"277";"138";"138";"28";"277";"581"
"2014-08-26";"-64";"269";"134";"134";"27";"269";"564"
"2014-08-25";"-65";"262";"131";"131";"26";"262";"550"
"2014-08-24";"-66";"256";"128";"128";"26";"256";"538"
"2014-08-23";"-67";"250";"125";"125";"25";"250";"525"
"2014-08-22";"-68";"244";"122";"122";"24";"244";"512"
"2014-08-21";"-69";"239";"120";"120";"24";"239";"503"
"2014-08-20";"-70";"235";"118";"118";"24";"235";"495"
"2014-08-19";"-71";"230";"115";"115";"23";"230";"483"
"2014-08-18";"-72";"225";"112";"112";"22";"225";"471"
"2014-08-17";"-73";"221";"110";"110";"22";"221";"463"
"2014-08-16";"-74";"216";"108";"108";"22";"216";"454"
"2014-08-15";"-75";"212";"106";"106";"21";"212";"445"
"2014-08-14";"-76";"208";"104";"104";"21";"208";"437"
"2014-08-13";"-77";"204";"102";"102";"20";"204";"428"
"2014-08-12";"-78";"200";"100";"100";"20";"200";"420"
"2014-08-11";"-79";"196";"98";"98";"20";"196";"412"
"2014-08-10";"-80";"192";"96";"96";"19";"192";"403"
"2014-08-09";"-81";"188";"94";"94";"19";"188";"395"
"2014-08-08";"-82";"184";"92";"92";"18";"184";"386"
"2014-08-07";"-83";"181";"90";"90";"18";"181";"379"
"2014-08-06";"-84";"177";"88";"88";"18";"177";"371"
"2014-08-05";"-85";"173";"86";"86";"17";"173";"362"
"2014-08-04";"-86";"170";"85";"85";"17";"170";"357"
"2014-08-03";"-87";"166";"83";"83";"17";"166";"349"
"2014-08-02";"-88";"163";"82";"82";"16";"163";"343"
"2014-08-01";"-89";"160";"80";"80";"16";"160";"336"
"2014-07-31";"-90";"157";"78";"78";"16";"157";"329"
"2014-07-30";"-91";"154";"77";"77";"15";"154";"323"
"2014-07-29";"-92";"150";"75";"75";"15";"150";"315"
"2014-07-28";"-93";"147";"74";"74";"15";"147";"310"
"2014-07-27";"-94";"144";"72";"72";"14";"144";"302"
"2014-07-26";"-95";"142";"71";"71";"14";"142";"298"
"2014-07-25";"-96";"139";"70";"70";"14";"139";"293"
"2014-07-24";"-97";"136";"68";"68";"14";"136";"286"
"2014-07-23";"-98";"133";"66";"66";"13";"133";"278"
"2014-07-22";"-99";"130";"65";"65";"13";"130";"273"
"2014-07-21";"-100";"128";"64";"64";"13";"128";"269"
"2014-07-20";"-101";"125";"62";"62";"12";"125";"261"
"2014-07-19";"-102";"123";"62";"62";"12";"123";"259"
"2014-07-18";"-103";"120";"60";"60";"12";"120";"252"
"2014-07-17";"-104";"118";"59";"59";"12";"118";"248"
"2014-07-16";"-105";"115";"57";"57";"12";"115";"241"
"2014-07-15";"-106";"113";"56";"56";"11";"113";"236"
"2014-07-14";"-107";"110";"55";"55";"11";"110";"231"
"2014-07-13";"-108";"108";"54";"54";"11";"108";"227"
"2014-07-12";"-109";"106";"53";"53";"11";"106";"223"
"2014-07-11";"-110";"103";"52";"52";"10";"103";"217"
"2014-07-10";"-111";"101";"50";"50";"10";"101";"211"
"2014-07-09";"-112";"99";"50";"50";"10";"99";"209"
"2014-07-08";"-113";"97";"48";"48";"10";"97";"203"
"2014-07-07";"-114";"94";"47";"47";"9";"94";"197"
"2014-07-06";"-115";"92";"46";"46";"9";"92";"193"
"2014-07-05";"-116";"90";"45";"45";"9";"90";"189"
"2014-07-04";"-117";"88";"44";"44";"9";"88";"185"
"2014-07-03";"-118";"85";"42";"42";"8";"85";"177"
"2014-07-02";"-119";"83";"42";"42";"8";"83";"175"
"2014-07-01";"-120";"80";"40";"40";"8";"80";"168"
"2014-06-30";"-121";"78";"39";"39";"8";"78";"164"
"2014-06-29";"-122";"75";"38";"38";"8";"75";"159"
"2014-06-28";"-123";"72";"36";"36";"7";"72";"151"
"2014-06-27";"-124";"69";"34";"34";"7";"69";"144"
"2014-06-26";"-125";"66";"33";"33";"7";"66";"139"
"2014-06-25";"-126";"63";"32";"32";"6";"63";"133"
"2014-06-24";"-127";"60";"30";"30";"6";"60";"126"
"2014-06-23";"-128";"57";"28";"28";"6";"57";"119"
"2014-06-22";"-129";"55";"28";"28";"6";"55";"117"
"2014-06-21";"-130";"52";"26";"26";"5";"52";"109"
"2014-06-20";"-131";"50";"25";"25";"5";"50";"105"
"2014-06-19";"-132";"48";"24";"24";"5";"48";"101"
"2014-06-18";"-133";"45";"22";"22";"4";"45";"93"
"2014-06-17";"-134";"43";"22";"22";"4";"43";"91"
"2014-06-16";"-135";"41";"20";"20";"4";"41";"85"
"2014-06-15";"-136";"40";"20";"20";"4";"40";"84"
"2014-06-14";"-137";"38";"19";"19";"4";"38";"80"
"2014-06-13";"-138";"36";"18";"18";"4";"36";"76"
"2014-06-12";"-139";"35";"18";"18";"4";"35";"75"
"2014-06-11";"-140";"33";"16";"16";"3";"33";"68"
"2014-06-10";"-141";"31";"16";"16";"3";"31";"66"
"2014-06-09";"-142";"30";"15";"15";"3";"30";"63"
"2014-06-08";"-143";"29";"14";"14";"3";"29";"60"
"2014-06-07";"-144";"27";"14";"14";"3";"27";"58"
"2014-06-06";"-145";"26";"13";"13";"3";"26";"55"
"2014-06-05";"-146";"25";"12";"12";"2";"25";"51"
"2014-06-04";"-147";"24";"12";"12";"2";"24";"50"
"2014-06-03";"-148";"23";"12";"12";"2";"23";"49"
"2014-06-02";"-149";"22";"11";"11";"2";"22";"46"
"2014-06-01";"-150";"21";"10";"10";"2";"21";"43"
"2014-05-31";"-151";"20";"10";"10";"2";"20";"42"
