"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-01-15";"78";"11303";"12";"25";"6";"14";"19";"38";"19";"50";"19";"101";"29";"12";"16";"360"
"2015-01-14";"77";"11169";"12";"25";"6";"14";"18";"37";"18";"50";"18";"99";"28";"12";"16";"353"
"2015-01-13";"76";"11037";"12";"25";"6";"14";"18";"37";"18";"49";"18";"98";"28";"12";"15";"350"
"2015-01-12";"75";"10907";"12";"25";"6";"14";"18";"37";"18";"49";"18";"97";"28";"12";"15";"349"
"2015-01-11";"74";"10778";"12";"24";"6";"13";"18";"36";"18";"48";"18";"96";"27";"12";"15";"343"
"2015-01-10";"73";"10650";"12";"24";"6";"13";"18";"36";"18";"47";"18";"95";"27";"12";"15";"341"
"2015-01-09";"72";"10524";"12";"24";"6";"13";"17";"35";"17";"47";"17";"94";"27";"12";"15";"336"
"2015-01-08";"71";"10399";"11";"23";"6";"13";"17";"35";"17";"46";"17";"93";"27";"11";"15";"331"
"2015-01-07";"70";"10276";"11";"23";"6";"13";"17";"34";"17";"46";"17";"91";"26";"11";"14";"326"
"2015-01-06";"69";"10154";"11";"23";"6";"13";"17";"34";"17";"45";"17";"90";"26";"11";"14";"324"
"2015-01-05";"68";"10033";"11";"23";"6";"13";"17";"34";"17";"45";"17";"89";"26";"11";"14";"323"
"2015-01-04";"67";"9914";"11";"22";"5";"12";"16";"33";"16";"44";"16";"88";"25";"11";"14";"313"
"2015-01-03";"66";"9796";"11";"22";"5";"12";"16";"33";"16";"44";"16";"87";"25";"11";"14";"312"
"2015-01-02";"65";"9679";"11";"22";"5";"12";"16";"32";"16";"43";"16";"86";"25";"11";"14";"309"
"2015-01-01";"64";"9564";"11";"22";"5";"12";"16";"32";"16";"43";"16";"85";"24";"11";"13";"306"
"2014-12-31";"63";"9450";"10";"21";"5";"12";"16";"32";"16";"42";"16";"84";"24";"10";"13";"301"
"2014-12-30";"62";"9337";"10";"21";"5";"12";"15";"31";"15";"42";"15";"83";"24";"10";"13";"296"
"2014-12-29";"61";"9226";"10";"21";"5";"12";"15";"31";"15";"41";"15";"82";"24";"10";"13";"294"
"2014-12-28";"60";"9116";"10";"21";"5";"11";"15";"31";"15";"41";"15";"81";"23";"10";"13";"291"
"2014-12-27";"59";"9007";"10";"20";"5";"11";"15";"30";"15";"40";"15";"80";"23";"10";"13";"287"
"2014-12-26";"58";"8899";"10";"20";"5";"11";"15";"30";"15";"40";"15";"79";"23";"10";"12";"285"
"2014-12-25";"57";"8793";"10";"20";"5";"11";"15";"29";"15";"39";"15";"78";"22";"10";"12";"281"
"2014-12-24";"56";"8688";"10";"20";"5";"11";"14";"29";"14";"39";"14";"77";"22";"10";"12";"277"
"2014-12-23";"55";"8584";"9";"19";"5";"11";"14";"29";"14";"38";"14";"76";"22";"9";"12";"272"
"2014-12-22";"54";"8481";"9";"19";"5";"11";"14";"28";"14";"38";"14";"75";"22";"9";"12";"270"
"2014-12-21";"53";"8380";"9";"19";"5";"10";"14";"28";"14";"37";"14";"75";"21";"9";"12";"267"
"2014-12-20";"52";"8279";"9";"19";"5";"10";"14";"28";"14";"37";"14";"74";"21";"9";"12";"266"
"2014-12-19";"51";"8180";"9";"18";"4";"10";"13";"27";"13";"36";"13";"73";"21";"9";"11";"257"
"2014-12-18";"50";"8082";"9";"18";"4";"10";"13";"27";"13";"36";"13";"72";"21";"9";"11";"256"
"2014-12-17";"49";"7985";"9";"18";"4";"10";"13";"27";"13";"36";"13";"71";"20";"9";"11";"254"
"2014-12-16";"48";"7889";"9";"18";"4";"10";"13";"26";"13";"35";"13";"70";"20";"9";"11";"251"
"2014-12-15";"47";"7795";"9";"18";"4";"10";"13";"26";"13";"35";"13";"69";"20";"9";"11";"250"
"2014-12-14";"46";"7701";"8";"17";"4";"10";"13";"26";"13";"34";"13";"69";"20";"8";"11";"246"
"2014-12-13";"45";"7608";"8";"17";"4";"10";"13";"25";"13";"34";"13";"68";"19";"8";"11";"243"
"2014-12-12";"44";"7517";"8";"17";"4";"9";"12";"25";"12";"33";"12";"67";"19";"8";"11";"237"
"2014-12-11";"43";"7427";"8";"17";"4";"9";"12";"25";"12";"33";"12";"66";"19";"8";"10";"235"
"2014-12-10";"42";"7337";"8";"17";"4";"9";"12";"25";"12";"33";"12";"65";"19";"8";"10";"234"
"2014-12-09";"41";"7249";"8";"16";"4";"9";"12";"24";"12";"32";"12";"65";"18";"8";"10";"230"
"2014-12-08";"40";"7162";"8";"16";"4";"9";"12";"24";"12";"32";"12";"64";"18";"8";"10";"229"
"2014-12-07";"39";"7076";"8";"16";"4";"9";"12";"24";"12";"31";"12";"63";"18";"8";"10";"227"
"2014-12-06";"38";"6991";"8";"16";"4";"9";"12";"23";"12";"31";"12";"62";"18";"8";"10";"225"
"2014-12-05";"37";"6907";"8";"16";"4";"9";"11";"23";"11";"31";"11";"61";"18";"8";"10";"221"
"2014-12-04";"36";"6823";"8";"15";"4";"9";"11";"23";"11";"30";"11";"61";"17";"8";"10";"218"
"2014-12-03";"35";"6741";"7";"15";"4";"8";"11";"23";"11";"30";"11";"60";"17";"7";"9";"213"
"2014-12-02";"34";"6660";"7";"15";"4";"8";"11";"22";"11";"30";"11";"59";"17";"7";"9";"211"
"2014-12-01";"33";"6580";"7";"15";"4";"8";"11";"22";"11";"29";"11";"59";"17";"7";"9";"210"
"2014-11-30";"32";"6500";"7";"15";"4";"8";"11";"22";"11";"29";"11";"58";"17";"7";"9";"209"
"2014-11-29";"31";"6422";"7";"14";"4";"8";"11";"22";"11";"29";"11";"57";"16";"7";"9";"206"
"2014-11-28";"30";"6345";"7";"14";"3";"8";"10";"21";"10";"28";"10";"56";"16";"7";"9";"199"
"2014-11-27";"29";"6268";"7";"14";"3";"8";"10";"21";"10";"28";"10";"56";"16";"7";"9";"199"
"2014-11-26";"28";"6192";"7";"14";"3";"8";"10";"21";"10";"28";"10";"55";"16";"7";"9";"198"
"2014-11-25";"27";"6118";"7";"14";"3";"8";"10";"20";"10";"27";"10";"54";"16";"7";"9";"195"
"2014-11-24";"26";"6044";"7";"14";"3";"8";"10";"20";"10";"27";"10";"54";"15";"7";"8";"193"
"2014-11-23";"25";"5971";"7";"13";"3";"7";"10";"20";"10";"27";"10";"53";"15";"7";"8";"190"
"2014-11-22";"24";"5899";"6";"13";"3";"7";"10";"20";"10";"26";"10";"53";"15";"6";"8";"187"
"2014-11-21";"23";"5828";"6";"13";"3";"7";"10";"20";"10";"26";"10";"52";"15";"6";"8";"186"
"2014-11-20";"22";"5757";"6";"13";"3";"7";"9";"19";"9";"26";"9";"51";"15";"6";"8";"181"
"2014-11-19";"21";"5688";"6";"13";"3";"7";"9";"19";"9";"25";"9";"51";"15";"6";"8";"180"
"2014-11-18";"20";"5619";"6";"13";"3";"7";"9";"19";"9";"25";"9";"50";"14";"6";"8";"178"
"2014-11-17";"19";"5551";"6";"12";"3";"7";"9";"19";"9";"25";"9";"49";"14";"6";"8";"176"
"2014-11-16";"18";"5484";"6";"12";"3";"7";"9";"18";"9";"24";"9";"49";"14";"6";"8";"174"
"2014-11-15";"17";"5418";"6";"12";"3";"7";"9";"18";"9";"24";"9";"48";"14";"6";"8";"173"
"2014-11-14";"16";"5352";"6";"12";"3";"7";"9";"18";"9";"24";"9";"48";"14";"6";"7";"172"
"2014-11-13";"15";"5288";"6";"12";"3";"7";"9";"18";"9";"24";"9";"47";"13";"6";"7";"170"
"2014-11-12";"14";"5224";"6";"12";"3";"7";"9";"18";"9";"23";"9";"46";"13";"6";"7";"168"
"2014-11-11";"13";"5161";"6";"12";"3";"6";"9";"17";"9";"23";"9";"46";"13";"6";"7";"166"
"2014-11-10";"12";"5098";"6";"11";"3";"6";"8";"17";"8";"23";"8";"45";"13";"6";"7";"161"
"2014-11-09";"11";"5036";"6";"11";"3";"6";"8";"17";"8";"22";"8";"45";"13";"6";"7";"160"
"2014-11-08";"10";"4976";"5";"11";"3";"6";"8";"17";"8";"22";"8";"44";"13";"5";"7";"157"
"2014-11-07";"9";"4915";"5";"11";"3";"6";"8";"16";"8";"22";"8";"44";"13";"5";"7";"156"
"2014-11-06";"8";"4856";"5";"11";"3";"6";"8";"16";"8";"22";"8";"43";"12";"5";"7";"154"
"2014-11-05";"7";"4797";"5";"11";"3";"6";"8";"16";"8";"21";"8";"43";"12";"5";"7";"153"
"2014-11-04";"6";"4739";"5";"11";"3";"6";"8";"16";"8";"21";"8";"42";"12";"5";"7";"152"
"2014-11-03";"5";"4682";"5";"11";"3";"6";"8";"16";"8";"21";"8";"42";"12";"5";"7";"152"
"2014-11-02";"4";"4625";"5";"10";"3";"6";"8";"15";"8";"21";"8";"41";"12";"5";"6";"148"
"2014-11-01";"3";"4569";"5";"10";"3";"6";"8";"15";"8";"20";"8";"41";"12";"5";"6";"147"
"2014-10-31";"2";"4514";"5";"10";"2";"6";"7";"15";"7";"20";"7";"40";"12";"5";"6";"142"
"2014-10-30";"1";"4459";"5";"10";"2";"6";"7";"15";"7";"20";"7";"40";"11";"5";"6";"141"
"2014-10-29";"0";"4405";"5";"10";"2";"6";"7";"15";"7";"20";"7";"39";"11";"5";"6";"140"
"2014-10-28";"-1";"4352";"5";"10";"2";"5";"7";"15";"7";"19";"7";"39";"11";"5";"6";"138"
"2014-10-27";"-2";"4299";"5";"10";"2";"5";"7";"14";"7";"19";"7";"38";"11";"5";"6";"136"
"2014-10-26";"-3";"4247";"5";"10";"2";"5";"7";"14";"7";"19";"7";"38";"11";"5";"6";"136"
"2014-10-25";"-4";"4196";"5";"9";"2";"5";"7";"14";"7";"19";"7";"37";"11";"5";"6";"134"
"2014-10-24";"-5";"4145";"5";"9";"2";"5";"7";"14";"7";"18";"7";"37";"11";"5";"6";"133"
"2014-10-23";"-6";"4095";"5";"9";"2";"5";"7";"14";"7";"18";"7";"36";"10";"5";"6";"131"
"2014-10-22";"-7";"4045";"4";"9";"2";"5";"7";"14";"7";"18";"7";"36";"10";"4";"6";"129"
"2014-10-21";"-8";"3996";"4";"9";"2";"5";"7";"13";"7";"18";"7";"36";"10";"4";"6";"128"
"2014-10-20";"-9";"3948";"4";"9";"2";"5";"7";"13";"7";"18";"7";"35";"10";"4";"6";"127"
"2014-10-19";"-10";"3900";"4";"9";"2";"5";"6";"13";"6";"17";"6";"35";"10";"4";"5";"122"
"2014-10-18";"-11";"3853";"4";"9";"2";"5";"6";"13";"6";"17";"6";"34";"10";"4";"5";"121"
"2014-10-17";"-12";"3806";"4";"9";"2";"5";"6";"13";"6";"17";"6";"34";"10";"4";"5";"121"
"2014-10-16";"-13";"3760";"4";"8";"2";"5";"6";"13";"6";"17";"6";"33";"10";"4";"5";"119"
"2014-10-15";"-14";"3714";"4";"8";"2";"5";"6";"12";"6";"17";"6";"33";"9";"4";"5";"117"
"2014-10-14";"-15";"3669";"4";"8";"2";"5";"6";"12";"6";"16";"6";"33";"9";"4";"5";"116"
"2014-10-13";"-16";"3625";"4";"8";"2";"5";"6";"12";"6";"16";"6";"32";"9";"4";"5";"115"
"2014-10-12";"-17";"3581";"4";"8";"2";"4";"6";"12";"6";"16";"6";"32";"9";"4";"5";"114"
"2014-10-11";"-18";"3537";"4";"8";"2";"4";"6";"12";"6";"16";"6";"31";"9";"4";"5";"113"
"2014-10-10";"-19";"3495";"4";"8";"2";"4";"6";"12";"6";"16";"6";"31";"9";"4";"5";"113"
"2014-10-09";"-20";"3452";"4";"8";"2";"4";"6";"12";"6";"15";"6";"31";"9";"4";"5";"112"
"2014-10-08";"-21";"3410";"4";"8";"2";"4";"6";"11";"6";"15";"6";"30";"9";"4";"5";"110"
"2014-10-07";"-22";"3369";"4";"8";"2";"4";"6";"11";"6";"15";"6";"30";"9";"4";"5";"110"
"2014-10-06";"-23";"3328";"4";"7";"2";"4";"5";"11";"5";"15";"5";"30";"8";"4";"5";"105"
"2014-10-05";"-24";"3288";"4";"7";"2";"4";"5";"11";"5";"15";"5";"29";"8";"4";"5";"104"
"2014-10-04";"-25";"3248";"4";"7";"2";"4";"5";"11";"5";"14";"5";"29";"8";"4";"5";"103"
"2014-10-03";"-26";"3208";"4";"7";"2";"4";"5";"11";"5";"14";"5";"29";"8";"4";"4";"102"
"2014-10-02";"-27";"3169";"3";"7";"2";"4";"5";"11";"5";"14";"5";"28";"8";"3";"4";"99"
"2014-10-01";"-28";"3130";"3";"7";"2";"4";"5";"10";"5";"14";"5";"28";"8";"3";"4";"98"
"2014-09-30";"-29";"3092";"3";"7";"2";"4";"5";"10";"5";"14";"5";"28";"8";"3";"4";"98"
"2014-09-29";"-30";"3055";"3";"7";"2";"4";"5";"10";"5";"14";"5";"27";"8";"3";"4";"97"
"2014-09-28";"-31";"3017";"3";"7";"2";"4";"5";"10";"5";"13";"5";"27";"8";"3";"4";"96"
"2014-09-27";"-32";"2980";"3";"7";"2";"4";"5";"10";"5";"13";"5";"27";"8";"3";"4";"96"
"2014-09-26";"-33";"2944";"3";"7";"2";"4";"5";"10";"5";"13";"5";"26";"8";"3";"4";"95"
"2014-09-25";"-34";"2908";"3";"7";"2";"4";"5";"10";"5";"13";"5";"26";"7";"3";"4";"94"
"2014-09-24";"-35";"2872";"3";"6";"2";"4";"5";"10";"5";"13";"5";"26";"7";"3";"4";"93"
"2014-09-23";"-36";"2837";"3";"6";"2";"4";"5";"10";"5";"13";"5";"25";"7";"3";"4";"92"
"2014-09-22";"-37";"2802";"3";"6";"2";"4";"5";"9";"5";"12";"5";"25";"7";"3";"4";"90"
"2014-09-21";"-38";"2767";"3";"6";"2";"3";"5";"9";"5";"12";"5";"25";"7";"3";"4";"89"
"2014-09-20";"-39";"2732";"3";"6";"2";"3";"5";"9";"5";"12";"5";"24";"7";"3";"4";"88"
"2014-09-19";"-40";"2698";"3";"6";"1";"3";"4";"9";"4";"12";"4";"24";"7";"3";"4";"84"
"2014-09-18";"-41";"2665";"3";"6";"1";"3";"4";"9";"4";"12";"4";"24";"7";"3";"4";"84"
"2014-09-17";"-42";"2631";"3";"6";"1";"3";"4";"9";"4";"12";"4";"23";"7";"3";"4";"83"
"2014-09-16";"-43";"2598";"3";"6";"1";"3";"4";"9";"4";"12";"4";"23";"7";"3";"4";"83"
"2014-09-15";"-44";"2565";"3";"6";"1";"3";"4";"9";"4";"11";"4";"23";"7";"3";"4";"82"
"2014-09-14";"-45";"2532";"3";"6";"1";"3";"4";"8";"4";"11";"4";"23";"6";"3";"4";"80"
"2014-09-13";"-46";"2499";"3";"6";"1";"3";"4";"8";"4";"11";"4";"22";"6";"3";"3";"78"
"2014-09-12";"-47";"2467";"3";"6";"1";"3";"4";"8";"4";"11";"4";"22";"6";"3";"3";"78"
"2014-09-11";"-48";"2434";"3";"5";"1";"3";"4";"8";"4";"11";"4";"22";"6";"3";"3";"77"
"2014-09-10";"-49";"2401";"3";"5";"1";"3";"4";"8";"4";"11";"4";"21";"6";"3";"3";"76"
"2014-09-09";"-50";"2369";"3";"5";"1";"3";"4";"8";"4";"11";"4";"21";"6";"3";"3";"76"
"2014-09-08";"-51";"2336";"3";"5";"1";"3";"4";"8";"4";"10";"4";"21";"6";"3";"3";"75"
"2014-09-07";"-52";"2303";"3";"5";"1";"3";"4";"8";"4";"10";"4";"20";"6";"3";"3";"74"
"2014-09-06";"-53";"2270";"2";"5";"1";"3";"4";"8";"4";"10";"4";"20";"6";"2";"3";"72"
"2014-09-05";"-54";"2236";"2";"5";"1";"3";"4";"7";"4";"10";"4";"20";"6";"2";"3";"71"
"2014-09-04";"-55";"2202";"2";"5";"1";"3";"4";"7";"4";"10";"4";"20";"6";"2";"3";"71"
"2014-09-03";"-56";"2167";"2";"5";"1";"3";"4";"7";"4";"10";"4";"19";"6";"2";"3";"70"
"2014-09-02";"-57";"2132";"2";"5";"1";"3";"4";"7";"4";"9";"4";"19";"5";"2";"3";"68"
"2014-09-01";"-58";"2095";"2";"5";"1";"3";"3";"7";"3";"9";"3";"19";"5";"2";"3";"65"
"2014-08-31";"-59";"2057";"2";"5";"1";"3";"3";"7";"3";"9";"3";"18";"5";"2";"3";"64"
"2014-08-30";"-60";"2017";"2";"5";"1";"3";"3";"7";"3";"9";"3";"18";"5";"2";"3";"64"
"2014-08-29";"-61";"1975";"2";"4";"1";"2";"3";"7";"3";"9";"3";"18";"5";"2";"3";"62"
"2014-08-28";"-62";"1930";"2";"4";"1";"2";"3";"6";"3";"9";"3";"17";"5";"2";"3";"60"
"2014-08-27";"-63";"1883";"2";"4";"1";"2";"3";"6";"3";"8";"3";"17";"5";"2";"3";"59"
"2014-08-26";"-64";"1831";"2";"4";"1";"2";"3";"6";"3";"8";"3";"16";"5";"2";"3";"58"
