"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-03-19";"141";"167011";"184";"376";"92";"209";"276";"559";"276";"743";"276";"1486";"426";"184";"234";"5321"
"2015-03-18";"140";"164815";"181";"371";"91";"206";"272";"552";"272";"733";"272";"1467";"420";"181";"231";"5249"
"2015-03-17";"139";"162577";"179";"366";"89";"203";"268";"545";"268";"723";"268";"1447";"415";"179";"228";"5178"
"2015-03-16";"138";"160299";"176";"361";"88";"200";"264";"537";"264";"713";"264";"1427";"409";"176";"224";"5103"
"2015-03-15";"137";"157984";"174";"355";"87";"197";"261";"529";"261";"703";"261";"1406";"403";"174";"221";"5032"
"2015-03-14";"136";"155634";"171";"350";"86";"195";"257";"521";"257";"693";"257";"1385";"397";"171";"218";"4958"
"2015-03-13";"135";"153251";"169";"345";"84";"192";"253";"513";"253";"682";"253";"1364";"391";"169";"215";"4883"
"2015-03-12";"134";"150839";"166";"339";"83";"189";"249";"505";"249";"671";"249";"1342";"385";"166";"211";"4804"
"2015-03-11";"133";"148399";"163";"334";"82";"185";"245";"497";"245";"660";"245";"1321";"378";"163";"208";"4726"
"2015-03-10";"132";"145935";"161";"328";"80";"182";"241";"489";"241";"649";"241";"1299";"372";"161";"204";"4648"
"2015-03-09";"131";"143448";"158";"323";"79";"179";"237";"481";"237";"638";"237";"1277";"366";"158";"201";"4571"
"2015-03-08";"130";"140941";"155";"317";"78";"176";"233";"472";"233";"627";"233";"1254";"359";"155";"197";"4489"
"2015-03-07";"129";"138418";"152";"311";"76";"173";"228";"464";"228";"616";"228";"1232";"353";"152";"194";"4407"
"2015-03-06";"128";"135880";"149";"306";"75";"170";"224";"455";"224";"605";"224";"1209";"346";"149";"190";"4326"
"2015-03-05";"127";"133331";"147";"300";"73";"167";"220";"447";"220";"593";"220";"1187";"340";"147";"187";"4248"
"2015-03-04";"126";"130773";"144";"294";"72";"163";"216";"438";"216";"582";"216";"1164";"333";"144";"183";"4165"
"2015-03-03";"125";"128208";"141";"288";"71";"160";"212";"429";"212";"571";"212";"1141";"327";"141";"179";"4084"
"2015-03-02";"124";"125640";"138";"283";"69";"157";"207";"421";"207";"559";"207";"1118";"320";"138";"176";"4000"
"2015-03-01";"123";"123070";"135";"277";"68";"154";"203";"412";"203";"548";"203";"1095";"314";"135";"172";"3919"
"2015-02-28";"122";"120502";"133";"271";"66";"151";"199";"404";"199";"536";"199";"1072";"307";"133";"169";"3839"
"2015-02-27";"121";"117938";"130";"265";"65";"147";"195";"395";"195";"525";"195";"1050";"301";"130";"165";"3758"
"2015-02-26";"120";"115380";"127";"260";"63";"144";"190";"387";"190";"513";"190";"1027";"294";"127";"162";"3674"
"2015-02-25";"119";"112831";"124";"254";"62";"141";"186";"378";"186";"502";"186";"1004";"288";"124";"158";"3593"
"2015-02-24";"118";"110293";"121";"248";"61";"138";"182";"369";"182";"491";"182";"982";"281";"121";"154";"3512"
"2015-02-23";"117";"107768";"119";"242";"59";"135";"178";"361";"178";"480";"178";"959";"275";"119";"151";"3434"
"2015-02-22";"116";"105258";"116";"237";"58";"132";"174";"353";"174";"468";"174";"937";"268";"116";"147";"3354"
"2015-02-21";"115";"102767";"113";"231";"57";"128";"170";"344";"170";"457";"170";"915";"262";"113";"144";"3274"
"2015-02-20";"114";"100295";"110";"226";"55";"125";"165";"336";"165";"446";"165";"893";"256";"110";"140";"3192"
"2015-02-19";"113";"97844";"108";"220";"54";"122";"161";"328";"161";"435";"161";"871";"250";"108";"137";"3116"
"2015-02-18";"112";"95418";"105";"215";"52";"119";"157";"320";"157";"425";"157";"849";"243";"105";"134";"3038"
"2015-02-17";"111";"93016";"102";"209";"51";"116";"153";"312";"153";"414";"153";"828";"237";"102";"130";"2960"
"2015-02-16";"110";"90641";"100";"204";"50";"113";"150";"304";"150";"403";"150";"807";"231";"100";"127";"2889"
"2015-02-15";"109";"88295";"97";"199";"49";"110";"146";"296";"146";"393";"146";"786";"225";"97";"124";"2814"
"2015-02-14";"108";"85979";"95";"193";"47";"107";"142";"288";"142";"383";"142";"765";"219";"95";"120";"2738"
"2015-02-13";"107";"83695";"92";"188";"46";"105";"138";"280";"138";"372";"138";"745";"213";"92";"117";"2664"
"2015-02-12";"106";"81443";"90";"183";"45";"102";"134";"273";"134";"362";"134";"725";"208";"90";"114";"2594"
"2015-02-11";"105";"79225";"87";"178";"44";"99";"131";"265";"131";"353";"131";"705";"202";"87";"111";"2524"
"2015-02-10";"104";"77042";"85";"173";"42";"96";"127";"258";"127";"343";"127";"686";"196";"85";"108";"2453"
"2015-02-09";"103";"74895";"82";"169";"41";"94";"124";"251";"124";"333";"124";"667";"191";"82";"105";"2387"
"2015-02-08";"102";"72785";"80";"164";"40";"91";"120";"244";"120";"324";"120";"648";"186";"80";"102";"2319"
"2015-02-07";"101";"70712";"78";"159";"39";"88";"117";"237";"117";"315";"117";"629";"180";"78";"99";"2253"
"2015-02-06";"100";"68678";"76";"155";"38";"86";"113";"230";"113";"306";"113";"611";"175";"76";"96";"2188"
"2015-02-05";"99";"66683";"73";"150";"37";"83";"110";"223";"110";"297";"110";"593";"170";"73";"93";"2122"
"2015-02-04";"98";"64727";"71";"146";"36";"81";"107";"217";"107";"288";"107";"576";"165";"71";"91";"2063"
"2015-02-03";"97";"62811";"69";"141";"35";"79";"104";"210";"104";"280";"104";"559";"160";"69";"88";"2002"
"2015-02-02";"96";"60936";"67";"137";"34";"76";"101";"204";"101";"271";"101";"542";"155";"67";"85";"1941"
"2015-02-01";"95";"59101";"65";"133";"33";"74";"98";"198";"98";"263";"98";"526";"151";"65";"83";"1885"
"2015-01-31";"94";"57306";"63";"129";"32";"72";"95";"192";"95";"255";"95";"510";"146";"63";"80";"1827"
"2015-01-30";"93";"55552";"61";"125";"31";"69";"92";"186";"92";"247";"92";"494";"142";"61";"78";"1770"
"2015-01-29";"92";"53839";"59";"121";"30";"67";"89";"180";"89";"240";"89";"479";"137";"59";"75";"1714"
"2015-01-28";"91";"52167";"57";"117";"29";"65";"86";"175";"86";"232";"86";"464";"133";"57";"73";"1660"
"2015-01-27";"90";"50535";"56";"114";"28";"63";"83";"169";"83";"225";"83";"450";"129";"56";"71";"1610"
"2015-01-26";"89";"48944";"54";"110";"27";"61";"81";"164";"81";"218";"81";"436";"125";"54";"69";"1561"
"2015-01-25";"88";"47393";"52";"107";"26";"59";"78";"159";"78";"211";"78";"422";"121";"52";"66";"1509"
"2015-01-24";"87";"45882";"50";"103";"25";"57";"76";"154";"76";"204";"76";"408";"117";"50";"64";"1460"
"2015-01-23";"86";"44410";"49";"100";"24";"56";"73";"149";"73";"198";"73";"395";"113";"49";"62";"1414"
"2015-01-22";"85";"42977";"47";"97";"24";"54";"71";"144";"71";"191";"71";"382";"110";"47";"60";"1369"
"2015-01-21";"84";"41584";"46";"94";"23";"52";"69";"139";"69";"185";"69";"370";"106";"46";"58";"1326"
"2015-01-20";"83";"40228";"44";"91";"22";"50";"66";"135";"66";"179";"66";"358";"103";"44";"56";"1280"
"2015-01-19";"82";"38910";"43";"88";"21";"49";"64";"130";"64";"173";"64";"346";"99";"43";"54";"1238"
"2015-01-18";"81";"37629";"41";"85";"21";"47";"62";"126";"62";"167";"62";"335";"96";"41";"53";"1198"
"2015-01-17";"80";"36385";"40";"82";"20";"45";"60";"122";"60";"162";"60";"324";"93";"40";"51";"1159"
"2015-01-16";"79";"35176";"39";"79";"19";"44";"58";"118";"58";"157";"58";"313";"90";"39";"49";"1121"
"2015-01-15";"78";"34003";"37";"77";"19";"43";"56";"114";"56";"151";"56";"303";"87";"37";"48";"1084"
"2015-01-14";"77";"32865";"36";"74";"18";"41";"54";"110";"54";"146";"54";"292";"84";"36";"46";"1045"
"2015-01-13";"76";"31760";"35";"71";"17";"40";"52";"106";"52";"141";"52";"283";"81";"35";"44";"1009"
"2015-01-12";"75";"30689";"34";"69";"17";"38";"51";"103";"51";"137";"51";"273";"78";"34";"43";"979"
"2015-01-11";"74";"29651";"33";"67";"16";"37";"49";"99";"49";"132";"49";"264";"76";"33";"42";"946"
"2015-01-10";"73";"28645";"32";"64";"16";"36";"47";"96";"47";"127";"47";"255";"73";"32";"40";"912"
"2015-01-09";"72";"27669";"30";"62";"15";"35";"46";"93";"46";"123";"46";"246";"71";"30";"39";"882"
"2015-01-08";"71";"26725";"29";"60";"15";"33";"44";"90";"44";"119";"44";"238";"68";"29";"37";"850"
"2015-01-07";"70";"25810";"28";"58";"14";"32";"43";"86";"43";"115";"43";"230";"66";"28";"36";"822"
"2015-01-06";"69";"24924";"27";"56";"14";"31";"41";"83";"41";"111";"41";"222";"64";"27";"35";"793"
"2015-01-05";"68";"24066";"26";"54";"13";"30";"40";"81";"40";"107";"40";"214";"61";"26";"34";"766"
"2015-01-04";"67";"23236";"26";"52";"13";"29";"38";"78";"38";"103";"38";"207";"59";"26";"33";"740"
"2015-01-03";"66";"22433";"25";"50";"12";"28";"37";"75";"37";"100";"37";"200";"57";"25";"31";"714"
"2015-01-02";"65";"21656";"24";"49";"12";"27";"36";"73";"36";"96";"36";"193";"55";"24";"30";"691"
"2015-01-01";"64";"20905";"23";"47";"11";"26";"34";"70";"34";"93";"34";"186";"53";"23";"29";"663"
"2014-12-31";"63";"20178";"22";"45";"11";"25";"33";"68";"33";"90";"33";"180";"51";"22";"28";"641"
"2014-12-30";"62";"19475";"21";"44";"11";"24";"32";"65";"32";"87";"32";"173";"50";"21";"27";"619"
"2014-12-29";"61";"18796";"21";"42";"10";"23";"31";"63";"31";"84";"31";"167";"48";"21";"26";"598"
"2014-12-28";"60";"18140";"20";"41";"10";"23";"30";"61";"30";"81";"30";"161";"46";"20";"25";"578"
"2014-12-27";"59";"17505";"19";"39";"10";"22";"29";"59";"29";"78";"29";"156";"45";"19";"25";"559"
"2014-12-26";"58";"16892";"19";"38";"9";"21";"28";"57";"28";"75";"28";"150";"43";"19";"24";"539"
"2014-12-25";"57";"16300";"18";"37";"9";"20";"27";"55";"27";"73";"27";"145";"42";"18";"23";"521"
"2014-12-24";"56";"15728";"17";"35";"9";"20";"26";"53";"26";"70";"26";"140";"40";"17";"22";"501"
"2014-12-23";"55";"15175";"17";"34";"8";"19";"25";"51";"25";"68";"25";"135";"39";"17";"21";"484"
"2014-12-22";"54";"14642";"16";"33";"8";"18";"24";"49";"24";"65";"24";"130";"37";"16";"20";"464"
"2014-12-21";"53";"14126";"16";"32";"8";"18";"23";"47";"23";"63";"23";"126";"36";"16";"20";"451"
"2014-12-20";"52";"13629";"15";"31";"7";"17";"22";"46";"22";"61";"22";"121";"35";"15";"19";"433"
"2014-12-19";"51";"13148";"14";"30";"7";"16";"22";"44";"22";"59";"22";"117";"34";"14";"18";"419"
"2014-12-18";"50";"12685";"14";"29";"7";"16";"21";"42";"21";"56";"21";"113";"32";"14";"18";"404"
"2014-12-17";"49";"12237";"13";"28";"7";"15";"20";"41";"20";"54";"20";"109";"31";"13";"17";"388"
"2014-12-16";"48";"11805";"13";"27";"6";"15";"19";"40";"19";"53";"19";"105";"30";"13";"17";"376"
"2014-12-15";"47";"11388";"13";"26";"6";"14";"19";"38";"19";"51";"19";"101";"29";"13";"16";"364"
"2014-12-14";"46";"10986";"12";"25";"6";"14";"18";"37";"18";"49";"18";"98";"28";"12";"15";"350"
"2014-12-13";"45";"10597";"12";"24";"6";"13";"17";"35";"17";"47";"17";"94";"27";"12";"15";"336"
"2014-12-12";"44";"10223";"11";"23";"6";"13";"17";"34";"17";"45";"17";"91";"26";"11";"14";"325"
"2014-12-11";"43";"9861";"11";"22";"5";"12";"16";"33";"16";"44";"16";"88";"25";"11";"14";"313"
"2014-12-10";"42";"9513";"10";"21";"5";"12";"16";"32";"16";"42";"16";"85";"24";"10";"13";"302"
"2014-12-09";"41";"9176";"10";"21";"5";"11";"15";"31";"15";"41";"15";"82";"23";"10";"13";"292"
"2014-12-08";"40";"8852";"10";"20";"5";"11";"15";"30";"15";"39";"15";"79";"23";"10";"12";"284"
"2014-12-07";"39";"8538";"9";"19";"5";"11";"14";"29";"14";"38";"14";"76";"22";"9";"12";"272"
"2014-12-06";"38";"8236";"9";"19";"5";"10";"14";"28";"14";"37";"14";"73";"21";"9";"12";"265"
"2014-12-05";"37";"7945";"9";"18";"4";"10";"13";"27";"13";"35";"13";"71";"20";"9";"11";"253"
"2014-12-04";"36";"7664";"8";"17";"4";"10";"13";"26";"13";"34";"13";"68";"20";"8";"11";"245"
"2014-12-03";"35";"7393";"8";"17";"4";"9";"12";"25";"12";"33";"12";"66";"19";"8";"10";"235"
"2014-12-02";"34";"7132";"8";"16";"4";"9";"12";"24";"12";"32";"12";"63";"18";"8";"10";"228"
"2014-12-01";"33";"6880";"8";"15";"4";"9";"11";"23";"11";"31";"11";"61";"18";"8";"10";"220"
"2014-11-30";"32";"6637";"7";"15";"4";"8";"11";"22";"11";"30";"11";"59";"17";"7";"9";"211"
"2014-11-29";"31";"6402";"7";"14";"4";"8";"11";"21";"11";"28";"11";"57";"16";"7";"9";"204"
"2014-11-28";"30";"6176";"7";"14";"3";"8";"10";"21";"10";"27";"10";"55";"16";"7";"9";"197"
"2014-11-27";"29";"5958";"7";"13";"3";"7";"10";"20";"10";"27";"10";"53";"15";"7";"8";"190"
"2014-11-26";"28";"5748";"6";"13";"3";"7";"9";"19";"9";"26";"9";"51";"15";"6";"8";"181"
"2014-11-25";"27";"5545";"6";"12";"3";"7";"9";"19";"9";"25";"9";"49";"14";"6";"8";"176"
"2014-11-24";"26";"5350";"6";"12";"3";"7";"9";"18";"9";"24";"9";"48";"14";"6";"7";"172"
"2014-11-23";"25";"5161";"6";"12";"3";"6";"9";"17";"9";"23";"9";"46";"13";"6";"7";"166"
"2014-11-22";"24";"4980";"5";"11";"3";"6";"8";"17";"8";"22";"8";"44";"13";"5";"7";"157"
"2014-11-21";"23";"4804";"5";"11";"3";"6";"8";"16";"8";"21";"8";"43";"12";"5";"7";"153"
"2014-11-20";"22";"4635";"5";"10";"3";"6";"8";"16";"8";"21";"8";"41";"12";"5";"6";"149"
"2014-11-19";"21";"4472";"5";"10";"2";"6";"7";"15";"7";"20";"7";"40";"11";"5";"6";"141"
"2014-11-18";"20";"4315";"5";"10";"2";"5";"7";"14";"7";"19";"7";"38";"11";"5";"6";"136"
"2014-11-17";"19";"4164";"5";"9";"2";"5";"7";"14";"7";"19";"7";"37";"11";"5";"6";"134"
"2014-11-16";"18";"4018";"4";"9";"2";"5";"7";"13";"7";"18";"7";"36";"10";"4";"6";"128"
"2014-11-15";"17";"3877";"4";"9";"2";"5";"6";"13";"6";"17";"6";"35";"10";"4";"5";"122"
"2014-11-14";"16";"3741";"4";"8";"2";"5";"6";"13";"6";"17";"6";"33";"10";"4";"5";"119"
"2014-11-13";"15";"3610";"4";"8";"2";"5";"6";"12";"6";"16";"6";"32";"9";"4";"5";"115"
"2014-11-12";"14";"3483";"4";"8";"2";"4";"6";"12";"6";"15";"6";"31";"9";"4";"5";"112"
"2014-11-11";"13";"3362";"4";"8";"2";"4";"6";"11";"6";"15";"6";"30";"9";"4";"5";"110"
"2014-11-10";"12";"3244";"4";"7";"2";"4";"5";"11";"5";"14";"5";"29";"8";"4";"5";"103"
"2014-11-09";"11";"3131";"3";"7";"2";"4";"5";"10";"5";"14";"5";"28";"8";"3";"4";"98"
"2014-11-08";"10";"3022";"3";"7";"2";"4";"5";"10";"5";"13";"5";"27";"8";"3";"4";"96"
"2014-11-07";"9";"2916";"3";"7";"2";"4";"5";"10";"5";"13";"5";"26";"7";"3";"4";"94"
"2014-11-06";"8";"2815";"3";"6";"2";"4";"5";"9";"5";"13";"5";"25";"7";"3";"4";"91"
"2014-11-05";"7";"2717";"3";"6";"1";"3";"4";"9";"4";"12";"4";"24";"7";"3";"4";"84"
"2014-11-04";"6";"2622";"3";"6";"1";"3";"4";"9";"4";"12";"4";"23";"7";"3";"4";"83"
"2014-11-03";"5";"2531";"3";"6";"1";"3";"4";"8";"4";"11";"4";"23";"6";"3";"4";"80"
"2014-11-02";"4";"2443";"3";"5";"1";"3";"4";"8";"4";"11";"4";"22";"6";"3";"3";"77"
"2014-11-01";"3";"2359";"3";"5";"1";"3";"4";"8";"4";"10";"4";"21";"6";"3";"3";"75"
"2014-10-31";"2";"2277";"3";"5";"1";"3";"4";"8";"4";"10";"4";"20";"6";"3";"3";"74"
"2014-10-30";"1";"2198";"2";"5";"1";"3";"4";"7";"4";"10";"4";"20";"6";"2";"3";"71"
"2014-10-29";"0";"2122";"2";"5";"1";"3";"4";"7";"4";"9";"4";"19";"5";"2";"3";"68"
"2014-10-28";"-1";"2049";"2";"5";"1";"3";"3";"7";"3";"9";"3";"18";"5";"2";"3";"64"
"2014-10-27";"-2";"1978";"2";"4";"1";"2";"3";"7";"3";"9";"3";"18";"5";"2";"3";"62"
"2014-10-26";"-3";"1910";"2";"4";"1";"2";"3";"6";"3";"8";"3";"17";"5";"2";"3";"59"
"2014-10-25";"-4";"1844";"2";"4";"1";"2";"3";"6";"3";"8";"3";"16";"5";"2";"3";"58"
"2014-10-24";"-5";"1781";"2";"4";"1";"2";"3";"6";"3";"8";"3";"16";"5";"2";"2";"57"
"2014-10-23";"-6";"1719";"2";"4";"1";"2";"3";"6";"3";"8";"3";"15";"4";"2";"2";"55"
"2014-10-22";"-7";"1660";"2";"4";"1";"2";"3";"6";"3";"7";"3";"15";"4";"2";"2";"54"
"2014-10-21";"-8";"1603";"2";"4";"1";"2";"3";"5";"3";"7";"3";"14";"4";"2";"2";"52"
"2014-10-20";"-9";"1549";"2";"3";"1";"2";"3";"5";"3";"7";"3";"14";"4";"2";"2";"51"
"2014-10-19";"-10";"1496";"2";"3";"1";"2";"2";"5";"2";"7";"2";"13";"4";"2";"2";"47"
"2014-10-18";"-11";"1444";"2";"3";"1";"2";"2";"5";"2";"6";"2";"13";"4";"2";"2";"46"
"2014-10-17";"-12";"1395";"2";"3";"1";"2";"2";"5";"2";"6";"2";"12";"4";"2";"2";"45"
"2014-10-16";"-13";"1347";"1";"3";"1";"2";"2";"5";"2";"6";"2";"12";"3";"1";"2";"42"
"2014-10-15";"-14";"1302";"1";"3";"1";"2";"2";"4";"2";"6";"2";"12";"3";"1";"2";"41"
"2014-10-14";"-15";"1257";"1";"3";"1";"2";"2";"4";"2";"6";"2";"11";"3";"1";"2";"40"
"2014-10-13";"-16";"1214";"1";"3";"1";"2";"2";"4";"2";"5";"2";"11";"3";"1";"2";"39"
"2014-10-12";"-17";"1173";"1";"3";"1";"1";"2";"4";"2";"5";"2";"10";"3";"1";"2";"37"
"2014-10-11";"-18";"1133";"1";"3";"1";"1";"2";"4";"2";"5";"2";"10";"3";"1";"2";"37"
"2014-10-10";"-19";"1095";"1";"2";"1";"1";"2";"4";"2";"5";"2";"10";"3";"1";"2";"36"
"2014-10-09";"-20";"1058";"1";"2";"1";"1";"2";"4";"2";"5";"2";"9";"3";"1";"1";"34"
"2014-10-08";"-21";"1022";"1";"2";"1";"1";"2";"3";"2";"5";"2";"9";"3";"1";"1";"33"
"2014-10-07";"-22";"988";"1";"2";"1";"1";"2";"3";"2";"4";"2";"9";"3";"1";"1";"32"
"2014-10-06";"-23";"954";"1";"2";"1";"1";"2";"3";"2";"4";"2";"8";"2";"1";"1";"30"
"2014-10-05";"-24";"922";"1";"2";"1";"1";"2";"3";"2";"4";"2";"8";"2";"1";"1";"30"
"2014-10-04";"-25";"891";"1";"2";"0";"1";"1";"3";"1";"4";"1";"8";"2";"1";"1";"26"
"2014-10-03";"-26";"861";"1";"2";"0";"1";"1";"3";"1";"4";"1";"8";"2";"1";"1";"26"
"2014-10-02";"-27";"832";"1";"2";"0";"1";"1";"3";"1";"4";"1";"7";"2";"1";"1";"25"
"2014-10-01";"-28";"805";"1";"2";"0";"1";"1";"3";"1";"4";"1";"7";"2";"1";"1";"25"
"2014-09-30";"-29";"778";"1";"2";"0";"1";"1";"3";"1";"3";"1";"7";"2";"1";"1";"24"
"2014-09-29";"-30";"752";"1";"2";"0";"1";"1";"3";"1";"3";"1";"7";"2";"1";"1";"24"
"2014-09-28";"-31";"727";"1";"2";"0";"1";"1";"2";"1";"3";"1";"6";"2";"1";"1";"22"
"2014-09-27";"-32";"702";"1";"2";"0";"1";"1";"2";"1";"3";"1";"6";"2";"1";"1";"22"
"2014-09-26";"-33";"679";"1";"2";"0";"1";"1";"2";"1";"3";"1";"6";"2";"1";"1";"22"
"2014-09-25";"-34";"657";"1";"1";"0";"1";"1";"2";"1";"3";"1";"6";"2";"1";"1";"21"
"2014-09-24";"-35";"635";"1";"1";"0";"1";"1";"2";"1";"3";"1";"6";"2";"1";"1";"21"
"2014-09-23";"-36";"614";"1";"1";"0";"1";"1";"2";"1";"3";"1";"5";"2";"1";"1";"20"
"2014-09-22";"-37";"593";"1";"1";"0";"1";"1";"2";"1";"3";"1";"5";"2";"1";"1";"20"
"2014-09-21";"-38";"574";"1";"1";"0";"1";"1";"2";"1";"3";"1";"5";"1";"1";"1";"19"
"2014-09-20";"-39";"555";"1";"1";"0";"1";"1";"2";"1";"2";"1";"5";"1";"1";"1";"18"
"2014-09-19";"-40";"537";"1";"1";"0";"1";"1";"2";"1";"2";"1";"5";"1";"1";"1";"18"
"2014-09-18";"-41";"519";"1";"1";"0";"1";"1";"2";"1";"2";"1";"5";"1";"1";"1";"18"
"2014-09-17";"-42";"502";"1";"1";"0";"1";"1";"2";"1";"2";"1";"4";"1";"1";"1";"17"
"2014-09-16";"-43";"486";"1";"1";"0";"1";"1";"2";"1";"2";"1";"4";"1";"1";"1";"17"
"2014-09-15";"-44";"470";"1";"1";"0";"1";"1";"2";"1";"2";"1";"4";"1";"1";"1";"17"
"2014-09-14";"-45";"455";"1";"1";"0";"1";"1";"2";"1";"2";"1";"4";"1";"1";"1";"17"
"2014-09-13";"-46";"440";"0";"1";"0";"1";"1";"1";"1";"2";"1";"4";"1";"0";"1";"14"
"2014-09-12";"-47";"426";"0";"1";"0";"1";"1";"1";"1";"2";"1";"4";"1";"0";"1";"14"
"2014-09-11";"-48";"412";"0";"1";"0";"1";"1";"1";"1";"2";"1";"4";"1";"0";"1";"14"
"2014-09-10";"-49";"399";"0";"1";"0";"0";"1";"1";"1";"2";"1";"4";"1";"0";"1";"13"
"2014-09-09";"-50";"386";"0";"1";"0";"0";"1";"1";"1";"2";"1";"3";"1";"0";"1";"12"
"2014-09-08";"-51";"374";"0";"1";"0";"0";"1";"1";"1";"2";"1";"3";"1";"0";"1";"12"
"2014-09-07";"-52";"362";"0";"1";"0";"0";"1";"1";"1";"2";"1";"3";"1";"0";"1";"12"
"2014-09-06";"-53";"350";"0";"1";"0";"0";"1";"1";"1";"2";"1";"3";"1";"0";"0";"11"
"2014-09-05";"-54";"339";"0";"1";"0";"0";"1";"1";"1";"2";"1";"3";"1";"0";"0";"11"
"2014-09-04";"-55";"329";"0";"1";"0";"0";"1";"1";"1";"1";"1";"3";"1";"0";"0";"10"
"2014-09-03";"-56";"319";"0";"1";"0";"0";"1";"1";"1";"1";"1";"3";"1";"0";"0";"10"
"2014-09-02";"-57";"309";"0";"1";"0";"0";"1";"1";"1";"1";"1";"3";"1";"0";"0";"10"
"2014-09-01";"-58";"300";"0";"1";"0";"0";"0";"1";"0";"1";"0";"3";"1";"0";"0";"7"
"2014-08-31";"-59";"291";"0";"1";"0";"0";"0";"1";"0";"1";"0";"3";"1";"0";"0";"7"
"2014-08-30";"-60";"282";"0";"1";"0";"0";"0";"1";"0";"1";"0";"3";"1";"0";"0";"7"
"2014-08-29";"-61";"274";"0";"1";"0";"0";"0";"1";"0";"1";"0";"2";"1";"0";"0";"6"
"2014-08-28";"-62";"267";"0";"1";"0";"0";"0";"1";"0";"1";"0";"2";"1";"0";"0";"6"
"2014-08-27";"-63";"260";"0";"1";"0";"0";"0";"1";"0";"1";"0";"2";"1";"0";"0";"6"
