"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2014-11-27";"29";"9979";"4990";"4990";"998";"9979";"20957"
"2014-11-26";"28";"9701";"4850";"4850";"970";"9701";"20371"
"2014-11-25";"27";"9430";"4715";"4715";"943";"9430";"19803"
"2014-11-24";"26";"9168";"4584";"4584";"917";"9168";"19253"
"2014-11-23";"25";"8914";"4457";"4457";"891";"8914";"18719"
"2014-11-22";"24";"8667";"4334";"4334";"867";"8667";"18202"
"2014-11-21";"23";"8427";"4214";"4214";"843";"8427";"17698"
"2014-11-20";"22";"8195";"4098";"4098";"820";"8195";"17211"
"2014-11-19";"21";"7970";"3985";"3985";"797";"7970";"16737"
"2014-11-18";"20";"7751";"3876";"3876";"775";"7751";"16278"
"2014-11-17";"19";"7540";"3770";"3770";"754";"7540";"15834"
"2014-11-16";"18";"7334";"3667";"3667";"733";"7334";"15401"
"2014-11-15";"17";"7135";"3567";"3567";"714";"7135";"14983"
"2014-11-14";"16";"6941";"3470";"3470";"694";"6941";"14575"
"2014-11-13";"15";"6753";"3376";"3376";"675";"6753";"14180"
"2014-11-12";"14";"6571";"3285";"3285";"657";"6571";"13798"
"2014-11-11";"13";"6395";"3198";"3198";"640";"6395";"13431"
"2014-11-10";"12";"6223";"3112";"3112";"622";"6223";"13069"
"2014-11-09";"11";"6057";"3028";"3028";"606";"6057";"12719"
"2014-11-08";"10";"5896";"2948";"2948";"590";"5896";"12382"
"2014-11-07";"9";"5739";"2870";"2870";"574";"5739";"12053"
"2014-11-06";"8";"5588";"2794";"2794";"559";"5588";"11735"
"2014-11-05";"7";"5440";"2720";"2720";"544";"5440";"11424"
"2014-11-04";"6";"5297";"2648";"2648";"530";"5297";"11123"
"2014-11-03";"5";"5159";"2580";"2580";"516";"5159";"10835"
"2014-11-02";"4";"5024";"2512";"2512";"502";"5024";"10550"
"2014-11-01";"3";"4893";"2446";"2446";"489";"4893";"10274"
"2014-10-31";"2";"4767";"2384";"2384";"477";"4767";"10012"
"2014-10-30";"1";"4644";"2322";"2322";"464";"4644";"9752"
"2014-10-29";"0";"4524";"2262";"2262";"452";"4524";"9500"
"2014-10-28";"-1";"4408";"2204";"2204";"441";"4408";"9257"
"2014-10-27";"-2";"4296";"2148";"2148";"430";"4296";"9022"
"2014-10-26";"-3";"4186";"2093";"2093";"419";"4186";"8791"
"2014-10-25";"-4";"4080";"2040";"2040";"408";"4080";"8568"
"2014-10-24";"-5";"3977";"1989";"1989";"398";"3977";"8353"
"2014-10-23";"-6";"3878";"1939";"1939";"388";"3878";"8144"
"2014-10-22";"-7";"3780";"1890";"1890";"378";"3780";"7938"
"2014-10-21";"-8";"3686";"1843";"1843";"369";"3686";"7741"
"2014-10-20";"-9";"3595";"1798";"1798";"360";"3595";"7551"
"2014-10-19";"-10";"3506";"1753";"1753";"351";"3506";"7363"
"2014-10-18";"-11";"3420";"1710";"1710";"342";"3420";"7182"
"2014-10-17";"-12";"3336";"1668";"1668";"334";"3336";"7006"
"2014-10-16";"-13";"3254";"1627";"1627";"325";"3254";"6833"
"2014-10-15";"-14";"3175";"1588";"1588";"318";"3175";"6669"
"2014-10-14";"-15";"3098";"1549";"1549";"310";"3098";"6506"
"2014-10-13";"-16";"3024";"1512";"1512";"302";"3024";"6350"
"2014-10-12";"-17";"2951";"1476";"1476";"295";"2951";"6198"
"2014-10-11";"-18";"2881";"1440";"1440";"288";"2881";"6049"
"2014-10-10";"-19";"2812";"1406";"1406";"281";"2812";"5905"
"2014-10-09";"-20";"2746";"1373";"1373";"275";"2746";"5767"
"2014-10-08";"-21";"2681";"1340";"1340";"268";"2681";"5629"
"2014-10-07";"-22";"2618";"1309";"1309";"262";"2618";"5498"
"2014-10-06";"-23";"2557";"1278";"1278";"256";"2557";"5369"
"2014-10-05";"-24";"2498";"1249";"1249";"250";"2498";"5246"
"2014-10-04";"-25";"2440";"1220";"1220";"244";"2440";"5124"
"2014-10-03";"-26";"2384";"1192";"1192";"238";"2384";"5006"
"2014-10-02";"-27";"2329";"1164";"1164";"233";"2329";"4890"
"2014-10-01";"-28";"2276";"1138";"1138";"228";"2276";"4780"
"2014-09-30";"-29";"2224";"1112";"1112";"222";"2224";"4670"
"2014-09-29";"-30";"2174";"1087";"1087";"217";"2174";"4565"
"2014-09-28";"-31";"2125";"1062";"1062";"212";"2125";"4461"
"2014-09-27";"-32";"2078";"1039";"1039";"208";"2078";"4364"
"2014-09-26";"-33";"2031";"1015";"1015";"203";"2031";"4264"
"2014-09-25";"-34";"1986";"993";"993";"199";"1986";"4171"
"2014-09-24";"-35";"1942";"971";"971";"194";"1942";"4078"
"2014-09-23";"-36";"1900";"950";"950";"190";"1900";"3990"
"2014-09-22";"-37";"1858";"929";"929";"186";"1858";"3902"
"2014-09-21";"-38";"1818";"909";"909";"182";"1818";"3818"
"2014-09-20";"-39";"1778";"889";"889";"178";"1778";"3734"
"2014-09-19";"-40";"1740";"870";"870";"174";"1740";"3654"
"2014-09-18";"-41";"1702";"851";"851";"170";"1702";"3574"
"2014-09-17";"-42";"1666";"833";"833";"167";"1666";"3499"
"2014-09-16";"-43";"1630";"815";"815";"163";"1630";"3423"
"2014-09-15";"-44";"1595";"798";"798";"160";"1595";"3351"
"2014-09-14";"-45";"1561";"780";"780";"156";"1561";"3277"
"2014-09-13";"-46";"1528";"764";"764";"153";"1528";"3209"
"2014-09-12";"-47";"1496";"748";"748";"150";"1496";"3142"
"2014-09-11";"-48";"1464";"732";"732";"146";"1464";"3074"
"2014-09-10";"-49";"1433";"716";"716";"143";"1433";"3008"
"2014-09-09";"-50";"1403";"702";"702";"140";"1403";"2947"
"2014-09-08";"-51";"1373";"686";"686";"137";"1373";"2882"
"2014-09-07";"-52";"1344";"672";"672";"134";"1344";"2822"
"2014-09-06";"-53";"1316";"658";"658";"132";"1316";"2764"
"2014-09-05";"-54";"1287";"644";"644";"129";"1287";"2704"
"2014-09-04";"-55";"1260";"630";"630";"126";"1260";"2646"
"2014-09-03";"-56";"1232";"616";"616";"123";"1232";"2587"
"2014-09-02";"-57";"1205";"602";"602";"120";"1205";"2529"
"2014-09-01";"-58";"1178";"589";"589";"118";"1178";"2474"
"2014-08-31";"-59";"1151";"576";"576";"115";"1151";"2418"
"2014-08-30";"-60";"1124";"562";"562";"112";"1124";"2360"
"2014-08-29";"-61";"1097";"548";"548";"110";"1097";"2303"
"2014-08-28";"-62";"1070";"535";"535";"107";"1070";"2247"
"2014-08-27";"-63";"1042";"521";"521";"104";"1042";"2188"
"2014-08-26";"-64";"1014";"507";"507";"101";"1014";"2129"
"2014-08-25";"-65";"985";"492";"492";"98";"985";"2067"
"2014-08-24";"-66";"954";"477";"477";"95";"954";"2003"
"2014-08-23";"-67";"922";"461";"461";"92";"922";"1936"
"2014-08-22";"-68";"888";"444";"444";"89";"888";"1865"
"2014-08-21";"-69";"854";"427";"427";"85";"854";"1793"
"2014-08-20";"-70";"821";"411";"411";"82";"821";"1725"
"2014-08-19";"-71";"790";"395";"395";"79";"790";"1659"
"2014-08-18";"-72";"760";"380";"380";"76";"760";"1596"
"2014-08-17";"-73";"731";"366";"366";"73";"731";"1536"
"2014-08-16";"-74";"704";"352";"352";"70";"704";"1478"
"2014-08-15";"-75";"677";"338";"338";"68";"677";"1421"
"2014-08-14";"-76";"652";"326";"326";"65";"652";"1369"
"2014-08-13";"-77";"628";"314";"314";"63";"628";"1319"
"2014-08-12";"-78";"605";"302";"302";"60";"605";"1269"
"2014-08-11";"-79";"583";"292";"292";"58";"583";"1225"
"2014-08-10";"-80";"562";"281";"281";"56";"562";"1180"
"2014-08-09";"-81";"542";"271";"271";"54";"542";"1138"
"2014-08-08";"-82";"523";"262";"262";"52";"523";"1099"
"2014-08-07";"-83";"505";"252";"252";"50";"505";"1059"
"2014-08-06";"-84";"487";"244";"244";"49";"487";"1024"
"2014-08-05";"-85";"470";"235";"235";"47";"470";"987"
"2014-08-04";"-86";"454";"227";"227";"45";"454";"953"
"2014-08-03";"-87";"438";"219";"219";"44";"438";"920"
"2014-08-02";"-88";"423";"212";"212";"42";"423";"889"
"2014-08-01";"-89";"409";"204";"204";"41";"409";"858"
"2014-07-31";"-90";"395";"198";"198";"40";"395";"831"
"2014-07-30";"-91";"382";"191";"191";"38";"382";"802"
"2014-07-29";"-92";"370";"185";"185";"37";"370";"777"
"2014-07-28";"-93";"358";"179";"179";"36";"358";"752"
"2014-07-27";"-94";"346";"173";"173";"35";"346";"727"
"2014-07-26";"-95";"335";"168";"168";"34";"335";"705"
"2014-07-25";"-96";"324";"162";"162";"32";"324";"680"
"2014-07-24";"-97";"314";"157";"157";"31";"314";"659"
"2014-07-23";"-98";"304";"152";"152";"30";"304";"638"
"2014-07-22";"-99";"295";"148";"148";"30";"295";"621"
"2014-07-21";"-100";"285";"142";"142";"28";"285";"597"
"2014-07-20";"-101";"277";"138";"138";"28";"277";"581"
"2014-07-19";"-102";"268";"134";"134";"27";"268";"563"
"2014-07-18";"-103";"260";"130";"130";"26";"260";"546"
"2014-07-17";"-104";"252";"126";"126";"25";"252";"529"
"2014-07-16";"-105";"245";"123";"123";"24";"245";"515"
"2014-07-15";"-106";"237";"118";"118";"24";"237";"497"
"2014-07-14";"-107";"230";"115";"115";"23";"230";"483"
"2014-07-13";"-108";"224";"112";"112";"22";"224";"470"
"2014-07-12";"-109";"217";"108";"108";"22";"217";"455"
"2014-07-11";"-110";"211";"106";"106";"21";"211";"444"
"2014-07-10";"-111";"204";"102";"102";"20";"204";"428"
"2014-07-09";"-112";"198";"99";"99";"20";"198";"416"
"2014-07-08";"-113";"193";"96";"96";"19";"193";"404"
"2014-07-07";"-114";"187";"94";"94";"19";"187";"394"
"2014-07-06";"-115";"181";"90";"90";"18";"181";"379"
"2014-07-05";"-116";"176";"88";"88";"18";"176";"370"
"2014-07-04";"-117";"171";"86";"86";"17";"171";"360"
"2014-07-03";"-118";"165";"82";"82";"16";"165";"345"
"2014-07-02";"-119";"160";"80";"80";"16";"160";"336"
"2014-07-01";"-120";"155";"78";"78";"16";"155";"327"
"2014-06-30";"-121";"150";"75";"75";"15";"150";"315"
"2014-06-29";"-122";"145";"72";"72";"14";"145";"303"
"2014-06-28";"-123";"139";"70";"70";"14";"139";"293"
"2014-06-27";"-124";"134";"67";"67";"13";"134";"281"
"2014-06-26";"-125";"129";"64";"64";"13";"129";"270"
"2014-06-25";"-126";"123";"62";"62";"12";"123";"259"
"2014-06-24";"-127";"118";"59";"59";"12";"118";"248"
"2014-06-23";"-128";"114";"57";"57";"11";"114";"239"
"2014-06-22";"-129";"109";"55";"55";"11";"109";"230"
"2014-06-21";"-130";"105";"52";"52";"10";"105";"219"
"2014-06-20";"-131";"101";"50";"50";"10";"101";"211"
"2014-06-19";"-132";"97";"48";"48";"10";"97";"203"
"2014-06-18";"-133";"93";"46";"46";"9";"93";"194"
"2014-06-17";"-134";"89";"44";"44";"9";"89";"186"
"2014-06-16";"-135";"86";"43";"43";"9";"86";"181"
"2014-06-15";"-136";"83";"42";"42";"8";"83";"175"
"2014-06-14";"-137";"80";"40";"40";"8";"80";"168"
"2014-06-13";"-138";"77";"38";"38";"8";"77";"161"
"2014-06-12";"-139";"74";"37";"37";"7";"74";"155"
"2014-06-11";"-140";"71";"36";"36";"7";"71";"150"
"2014-06-10";"-141";"68";"34";"34";"7";"68";"143"
"2014-06-09";"-142";"66";"33";"33";"7";"66";"139"
"2014-06-08";"-143";"63";"32";"32";"6";"63";"133"
"2014-06-07";"-144";"61";"30";"30";"6";"61";"127"
"2014-06-06";"-145";"59";"30";"30";"6";"59";"125"
"2014-06-05";"-146";"57";"28";"28";"6";"57";"119"
"2014-06-04";"-147";"55";"28";"28";"6";"55";"117"
"2014-06-03";"-148";"53";"26";"26";"5";"53";"110"
"2014-06-02";"-149";"51";"26";"26";"5";"51";"108"
"2014-06-01";"-150";"49";"24";"24";"5";"49";"102"
"2014-05-31";"-151";"47";"24";"24";"5";"47";"100"
