"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-02-26";"120";"187709";"206";"422";"103";"235";"310";"629";"310";"835";"310";"1671";"479";"206";"263";"5979"
"2015-02-25";"119";"184423";"203";"415";"101";"231";"304";"618";"304";"821";"304";"1641";"470";"203";"258";"5873"
"2015-02-24";"118";"181128";"199";"408";"100";"226";"299";"607";"299";"806";"299";"1612";"462";"199";"254";"5770"
"2015-02-23";"117";"177828";"196";"400";"98";"222";"293";"596";"293";"791";"293";"1583";"453";"196";"249";"5663"
"2015-02-22";"116";"174528";"192";"393";"96";"218";"288";"585";"288";"777";"288";"1553";"445";"192";"244";"5559"
"2015-02-21";"115";"171230";"188";"385";"94";"214";"283";"574";"283";"762";"283";"1524";"437";"188";"240";"5455"
"2015-02-20";"114";"167937";"185";"378";"92";"210";"277";"563";"277";"747";"277";"1495";"428";"185";"235";"5349"
"2015-02-19";"113";"164652";"181";"370";"91";"206";"272";"552";"272";"733";"272";"1465";"420";"181";"231";"5246"
"2015-02-18";"112";"161379";"178";"363";"89";"202";"266";"541";"266";"718";"266";"1436";"412";"178";"226";"5141"
"2015-02-17";"111";"158119";"174";"356";"87";"198";"261";"530";"261";"704";"261";"1407";"403";"174";"221";"5037"
"2015-02-16";"110";"154877";"170";"348";"85";"194";"256";"519";"256";"689";"256";"1378";"395";"170";"217";"4933"
"2015-02-15";"109";"151654";"167";"341";"83";"190";"250";"508";"250";"675";"250";"1350";"387";"167";"212";"4830"
"2015-02-14";"108";"148453";"163";"334";"82";"186";"245";"497";"245";"661";"245";"1321";"379";"163";"208";"4729"
"2015-02-13";"107";"145276";"160";"327";"80";"182";"240";"487";"240";"646";"240";"1293";"370";"160";"203";"4628"
"2015-02-12";"106";"142125";"156";"320";"78";"178";"235";"476";"235";"632";"235";"1265";"362";"156";"199";"4527"
"2015-02-11";"105";"139003";"153";"313";"76";"174";"229";"466";"229";"619";"229";"1237";"354";"153";"195";"4427"
"2015-02-10";"104";"135911";"150";"306";"75";"170";"224";"455";"224";"605";"224";"1210";"347";"150";"190";"4330"
"2015-02-09";"103";"132851";"146";"299";"73";"166";"219";"445";"219";"591";"219";"1182";"339";"146";"186";"4230"
"2015-02-08";"102";"129824";"143";"292";"71";"162";"214";"435";"214";"578";"214";"1155";"331";"143";"182";"4134"
"2015-02-07";"101";"126834";"140";"285";"70";"159";"209";"425";"209";"564";"209";"1129";"323";"140";"178";"4040"
"2015-02-06";"100";"123880";"136";"279";"68";"155";"204";"415";"204";"551";"204";"1103";"316";"136";"173";"3944"
"2015-02-05";"99";"120964";"133";"272";"67";"151";"200";"405";"200";"538";"200";"1077";"308";"133";"169";"3853"
"2015-02-04";"98";"118087";"130";"266";"65";"148";"195";"396";"195";"525";"195";"1051";"301";"130";"165";"3762"
"2015-02-03";"97";"115251";"127";"259";"63";"144";"190";"386";"190";"513";"190";"1026";"294";"127";"161";"3670"
"2015-02-02";"96";"112457";"124";"253";"62";"141";"186";"377";"186";"500";"186";"1001";"287";"124";"157";"3584"
"2015-02-01";"95";"109705";"121";"247";"60";"137";"181";"368";"181";"488";"181";"976";"280";"121";"154";"3495"
"2015-01-31";"94";"106996";"118";"241";"59";"134";"177";"358";"177";"476";"177";"952";"273";"118";"150";"3410"
"2015-01-30";"93";"104331";"115";"235";"57";"130";"172";"350";"172";"464";"172";"929";"266";"115";"146";"3323"
"2015-01-29";"92";"101710";"112";"229";"56";"127";"168";"341";"168";"453";"168";"905";"259";"112";"142";"3240"
"2015-01-28";"91";"99134";"109";"223";"55";"124";"164";"332";"164";"441";"164";"882";"253";"109";"139";"3159"
"2015-01-27";"90";"96604";"106";"217";"53";"121";"159";"324";"159";"430";"159";"860";"246";"106";"135";"3075"
"2015-01-26";"89";"94119";"104";"212";"52";"118";"155";"315";"155";"419";"155";"838";"240";"104";"132";"2999"
"2015-01-25";"88";"91681";"101";"206";"50";"115";"151";"307";"151";"408";"151";"816";"234";"101";"128";"2919"
"2015-01-24";"87";"89288";"98";"201";"49";"112";"147";"299";"147";"397";"147";"795";"228";"98";"125";"2843"
"2015-01-23";"86";"86942";"96";"196";"48";"109";"143";"291";"143";"387";"143";"774";"222";"96";"122";"2770"
"2015-01-22";"85";"84642";"93";"190";"47";"106";"140";"284";"140";"377";"140";"753";"216";"93";"118";"2697"
"2015-01-21";"84";"82388";"91";"185";"45";"103";"136";"276";"136";"367";"136";"733";"210";"91";"115";"2624"
"2015-01-20";"83";"80181";"88";"180";"44";"100";"132";"269";"132";"357";"132";"714";"204";"88";"112";"2552"
"2015-01-19";"82";"78019";"86";"176";"43";"98";"129";"261";"129";"347";"129";"694";"199";"86";"109";"2486"
"2015-01-18";"81";"75904";"83";"171";"42";"95";"125";"254";"125";"338";"125";"676";"194";"83";"106";"2417"
"2015-01-17";"80";"73834";"81";"166";"41";"92";"122";"247";"122";"329";"122";"657";"188";"81";"103";"2351"
"2015-01-16";"79";"71809";"79";"162";"39";"90";"118";"241";"118";"320";"118";"639";"183";"79";"101";"2287"
"2015-01-15";"78";"69829";"77";"157";"38";"87";"115";"234";"115";"311";"115";"621";"178";"77";"98";"2223"
"2015-01-14";"77";"67894";"75";"153";"37";"85";"112";"227";"112";"302";"112";"604";"173";"75";"95";"2162"
"2015-01-13";"76";"66003";"73";"149";"36";"83";"109";"221";"109";"294";"109";"587";"168";"73";"92";"2103"
"2015-01-12";"75";"64156";"71";"144";"35";"80";"106";"215";"106";"285";"106";"571";"164";"71";"90";"2044"
"2015-01-11";"74";"62352";"69";"140";"34";"78";"103";"209";"103";"277";"103";"555";"159";"69";"87";"1986"
"2015-01-10";"73";"60591";"67";"136";"33";"76";"100";"203";"100";"270";"100";"539";"155";"67";"85";"1931"
"2015-01-09";"72";"58871";"65";"132";"32";"74";"97";"197";"97";"262";"97";"524";"150";"65";"82";"1874"
"2015-01-08";"71";"57194";"63";"129";"31";"71";"94";"192";"94";"255";"94";"509";"146";"63";"80";"1821"
"2015-01-07";"70";"55558";"61";"125";"31";"69";"92";"186";"92";"247";"92";"494";"142";"61";"78";"1770"
"2015-01-06";"69";"53962";"59";"121";"30";"67";"89";"181";"89";"240";"89";"480";"138";"59";"76";"1718"
"2015-01-05";"68";"52406";"58";"118";"29";"66";"86";"176";"86";"233";"86";"466";"134";"58";"73";"1669"
"2015-01-04";"67";"50889";"56";"115";"28";"64";"84";"170";"84";"226";"84";"453";"130";"56";"71";"1621"
"2015-01-03";"66";"49410";"54";"111";"27";"62";"82";"166";"82";"220";"82";"440";"126";"54";"69";"1575"
"2015-01-02";"65";"47970";"53";"108";"26";"60";"79";"161";"79";"213";"79";"427";"122";"53";"67";"1527"
"2015-01-01";"64";"46566";"51";"105";"26";"58";"77";"156";"77";"207";"77";"414";"119";"51";"65";"1483"
"2014-12-31";"63";"45199";"50";"102";"25";"56";"75";"151";"75";"201";"75";"402";"115";"50";"63";"1440"
"2014-12-30";"62";"43868";"48";"99";"24";"55";"72";"147";"72";"195";"72";"390";"112";"48";"61";"1395"
"2014-12-29";"61";"42573";"47";"96";"23";"53";"70";"143";"70";"189";"70";"379";"109";"47";"60";"1356"
"2014-12-28";"60";"41311";"45";"93";"23";"52";"68";"138";"68";"184";"68";"368";"105";"45";"58";"1315"
"2014-12-27";"59";"40084";"44";"90";"22";"50";"66";"134";"66";"178";"66";"357";"102";"44";"56";"1275"
"2014-12-26";"58";"38889";"43";"88";"21";"49";"64";"130";"64";"173";"64";"346";"99";"43";"54";"1238"
"2014-12-25";"57";"37727";"41";"85";"21";"47";"62";"126";"62";"168";"62";"336";"96";"41";"53";"1200"
"2014-12-24";"56";"36597";"40";"82";"20";"46";"60";"123";"60";"163";"60";"326";"93";"40";"51";"1164"
"2014-12-23";"55";"35498";"39";"80";"20";"44";"59";"119";"59";"158";"59";"316";"91";"39";"50";"1133"
"2014-12-22";"54";"34429";"38";"77";"19";"43";"57";"115";"57";"153";"57";"306";"88";"38";"48";"1096"
"2014-12-21";"53";"33390";"37";"75";"18";"42";"55";"112";"55";"149";"55";"297";"85";"37";"47";"1064"
"2014-12-20";"52";"32380";"36";"73";"18";"40";"53";"108";"53";"144";"53";"288";"83";"36";"45";"1030"
"2014-12-19";"51";"31398";"35";"71";"17";"39";"52";"105";"52";"140";"52";"279";"80";"35";"44";"1001"
"2014-12-18";"50";"30443";"33";"68";"17";"38";"50";"102";"50";"135";"50";"271";"78";"33";"43";"968"
"2014-12-17";"49";"29516";"32";"66";"16";"37";"49";"99";"49";"131";"49";"263";"75";"32";"41";"939"
"2014-12-16";"48";"28615";"31";"64";"16";"36";"47";"96";"47";"127";"47";"255";"73";"31";"40";"910"
"2014-12-15";"47";"27740";"31";"62";"15";"35";"46";"93";"46";"123";"46";"247";"71";"31";"39";"885"
"2014-12-14";"46";"26890";"30";"61";"15";"34";"44";"90";"44";"120";"44";"239";"69";"30";"38";"858"
"2014-12-13";"45";"26065";"29";"59";"14";"33";"43";"87";"43";"116";"43";"232";"66";"29";"36";"830"
"2014-12-12";"44";"25263";"28";"57";"14";"32";"42";"85";"42";"112";"42";"225";"64";"28";"35";"806"
"2014-12-11";"43";"24484";"27";"55";"13";"31";"40";"82";"40";"109";"40";"218";"62";"27";"34";"778"
"2014-12-10";"42";"23729";"26";"53";"13";"30";"39";"79";"39";"106";"39";"211";"61";"26";"33";"755"
"2014-12-09";"41";"22995";"25";"52";"13";"29";"38";"77";"38";"102";"38";"205";"59";"25";"32";"733"
"2014-12-08";"40";"22283";"25";"50";"12";"28";"37";"75";"37";"99";"37";"198";"57";"25";"31";"711"
"2014-12-07";"39";"21592";"24";"49";"12";"27";"36";"72";"36";"96";"36";"192";"55";"24";"30";"689"
"2014-12-06";"38";"20921";"23";"47";"12";"26";"35";"70";"35";"93";"35";"186";"53";"23";"29";"667"
"2014-12-05";"37";"20270";"22";"46";"11";"25";"33";"68";"33";"90";"33";"180";"52";"22";"28";"643"
"2014-12-04";"36";"19638";"22";"44";"11";"25";"32";"66";"32";"87";"32";"175";"50";"22";"27";"625"
"2014-12-03";"35";"19026";"21";"43";"10";"24";"31";"64";"31";"85";"31";"169";"49";"21";"27";"606"
"2014-12-02";"34";"18431";"20";"41";"10";"23";"30";"62";"30";"82";"30";"164";"47";"20";"26";"585"
"2014-12-01";"33";"17855";"20";"40";"10";"22";"29";"60";"29";"79";"29";"159";"46";"20";"25";"568"
"2014-11-30";"32";"17295";"19";"39";"10";"22";"29";"58";"29";"77";"29";"154";"44";"19";"24";"553"
"2014-11-29";"31";"16753";"18";"38";"9";"21";"28";"56";"28";"75";"28";"149";"43";"18";"23";"534"
"2014-11-28";"30";"16226";"18";"37";"9";"20";"27";"54";"27";"72";"27";"144";"41";"18";"23";"517"
"2014-11-27";"29";"15716";"17";"35";"9";"20";"26";"53";"26";"70";"26";"140";"40";"17";"22";"501"
"2014-11-26";"28";"15221";"17";"34";"8";"19";"25";"51";"25";"68";"25";"135";"39";"17";"21";"484"
"2014-11-25";"27";"14742";"16";"33";"8";"18";"24";"49";"24";"66";"24";"131";"38";"16";"21";"468"
"2014-11-24";"26";"14277";"16";"32";"8";"18";"24";"48";"24";"64";"24";"127";"36";"16";"20";"457"
"2014-11-23";"25";"13826";"15";"31";"8";"17";"23";"46";"23";"62";"23";"123";"35";"15";"19";"440"
"2014-11-22";"24";"13388";"15";"30";"7";"17";"22";"45";"22";"60";"22";"119";"34";"15";"19";"427"
"2014-11-21";"23";"12965";"14";"29";"7";"16";"21";"43";"21";"58";"21";"115";"33";"14";"18";"410"
"2014-11-20";"22";"12554";"14";"28";"7";"16";"21";"42";"21";"56";"21";"112";"32";"14";"18";"402"
"2014-11-19";"21";"12156";"13";"27";"7";"15";"20";"41";"20";"54";"20";"108";"31";"13";"17";"386"
"2014-11-18";"20";"11770";"13";"26";"6";"15";"19";"39";"19";"52";"19";"105";"30";"13";"16";"372"
"2014-11-17";"19";"11396";"13";"26";"6";"14";"19";"38";"19";"51";"19";"101";"29";"13";"16";"364"
"2014-11-16";"18";"11034";"12";"25";"6";"14";"18";"37";"18";"49";"18";"98";"28";"12";"15";"350"
"2014-11-15";"17";"10682";"12";"24";"6";"13";"18";"36";"18";"48";"18";"95";"27";"12";"15";"342"
"2014-11-14";"16";"10342";"11";"23";"6";"13";"17";"35";"17";"46";"17";"92";"26";"11";"14";"328"
"2014-11-13";"15";"10012";"11";"23";"6";"13";"17";"34";"17";"45";"17";"89";"26";"11";"14";"323"
"2014-11-12";"14";"9693";"11";"22";"5";"12";"16";"32";"16";"43";"16";"86";"25";"11";"14";"309"
"2014-11-11";"13";"9383";"10";"21";"5";"12";"15";"31";"15";"42";"15";"84";"24";"10";"13";"297"
"2014-11-10";"12";"9083";"10";"20";"5";"11";"15";"30";"15";"40";"15";"81";"23";"10";"13";"288"
"2014-11-09";"11";"8793";"10";"20";"5";"11";"15";"29";"15";"39";"15";"78";"22";"10";"12";"281"
"2014-11-08";"10";"8511";"9";"19";"5";"11";"14";"29";"14";"38";"14";"76";"22";"9";"12";"272"
"2014-11-07";"9";"8239";"9";"19";"5";"10";"14";"28";"14";"37";"14";"73";"21";"9";"12";"265"
"2014-11-06";"8";"7975";"9";"18";"4";"10";"13";"27";"13";"35";"13";"71";"20";"9";"11";"253"
"2014-11-05";"7";"7719";"8";"17";"4";"10";"13";"26";"13";"34";"13";"69";"20";"8";"11";"246"
"2014-11-04";"6";"7471";"8";"17";"4";"9";"12";"25";"12";"33";"12";"66";"19";"8";"10";"235"
"2014-11-03";"5";"7231";"8";"16";"4";"9";"12";"24";"12";"32";"12";"64";"18";"8";"10";"229"
"2014-11-02";"4";"6999";"8";"16";"4";"9";"12";"23";"12";"31";"12";"62";"18";"8";"10";"225"
"2014-11-01";"3";"6774";"7";"15";"4";"8";"11";"23";"11";"30";"11";"60";"17";"7";"9";"213"
"2014-10-31";"2";"6556";"7";"15";"4";"8";"11";"22";"11";"29";"11";"58";"17";"7";"9";"209"
"2014-10-30";"1";"6345";"7";"14";"3";"8";"10";"21";"10";"28";"10";"56";"16";"7";"9";"199"
"2014-10-29";"0";"6140";"7";"14";"3";"8";"10";"21";"10";"27";"10";"55";"16";"7";"9";"197"
"2014-10-28";"-1";"5942";"7";"13";"3";"7";"10";"20";"10";"26";"10";"53";"15";"7";"8";"189"
"2014-10-27";"-2";"5751";"6";"13";"3";"7";"9";"19";"9";"26";"9";"51";"15";"6";"8";"181"
"2014-10-26";"-3";"5565";"6";"13";"3";"7";"9";"19";"9";"25";"9";"50";"14";"6";"8";"178"
"2014-10-25";"-4";"5385";"6";"12";"3";"7";"9";"18";"9";"24";"9";"48";"14";"6";"8";"173"
"2014-10-24";"-5";"5211";"6";"12";"3";"7";"9";"17";"9";"23";"9";"46";"13";"6";"7";"167"
"2014-10-23";"-6";"5043";"6";"11";"3";"6";"8";"17";"8";"22";"8";"45";"13";"6";"7";"160"
"2014-10-22";"-7";"4880";"5";"11";"3";"6";"8";"16";"8";"22";"8";"43";"12";"5";"7";"154"
"2014-10-21";"-8";"4722";"5";"11";"3";"6";"8";"16";"8";"21";"8";"42";"12";"5";"7";"152"
"2014-10-20";"-9";"4569";"5";"10";"3";"6";"8";"15";"8";"20";"8";"41";"12";"5";"6";"147"
"2014-10-19";"-10";"4421";"5";"10";"2";"6";"7";"15";"7";"20";"7";"39";"11";"5";"6";"140"
"2014-10-18";"-11";"4278";"5";"10";"2";"5";"7";"14";"7";"19";"7";"38";"11";"5";"6";"136"
"2014-10-17";"-12";"4139";"5";"9";"2";"5";"7";"14";"7";"18";"7";"37";"11";"5";"6";"133"
"2014-10-16";"-13";"4005";"4";"9";"2";"5";"7";"13";"7";"18";"7";"36";"10";"4";"6";"128"
"2014-10-15";"-14";"3875";"4";"9";"2";"5";"6";"13";"6";"17";"6";"34";"10";"4";"5";"121"
"2014-10-14";"-15";"3749";"4";"8";"2";"5";"6";"13";"6";"17";"6";"33";"10";"4";"5";"119"
"2014-10-13";"-16";"3627";"4";"8";"2";"5";"6";"12";"6";"16";"6";"32";"9";"4";"5";"115"
"2014-10-12";"-17";"3509";"4";"8";"2";"4";"6";"12";"6";"16";"6";"31";"9";"4";"5";"113"
"2014-10-11";"-18";"3395";"4";"8";"2";"4";"6";"11";"6";"15";"6";"30";"9";"4";"5";"110"
"2014-10-10";"-19";"3285";"4";"7";"2";"4";"5";"11";"5";"15";"5";"29";"8";"4";"5";"104"
"2014-10-09";"-20";"3178";"3";"7";"2";"4";"5";"11";"5";"14";"5";"28";"8";"3";"4";"99"
"2014-10-08";"-21";"3074";"3";"7";"2";"4";"5";"10";"5";"14";"5";"27";"8";"3";"4";"97"
"2014-10-07";"-22";"2974";"3";"7";"2";"4";"5";"10";"5";"13";"5";"26";"8";"3";"4";"95"
"2014-10-06";"-23";"2877";"3";"6";"2";"4";"5";"10";"5";"13";"5";"26";"7";"3";"4";"93"
"2014-10-05";"-24";"2783";"3";"6";"2";"3";"5";"9";"5";"12";"5";"25";"7";"3";"4";"89"
"2014-10-04";"-25";"2693";"3";"6";"1";"3";"4";"9";"4";"12";"4";"24";"7";"3";"4";"84"
"2014-10-03";"-26";"2605";"3";"6";"1";"3";"4";"9";"4";"12";"4";"23";"7";"3";"4";"83"
"2014-10-02";"-27";"2520";"3";"6";"1";"3";"4";"8";"4";"11";"4";"22";"6";"3";"4";"79"
"2014-10-01";"-28";"2438";"3";"5";"1";"3";"4";"8";"4";"11";"4";"22";"6";"3";"3";"77"
"2014-09-30";"-29";"2358";"3";"5";"1";"3";"4";"8";"4";"10";"4";"21";"6";"3";"3";"75"
"2014-09-29";"-30";"2281";"3";"5";"1";"3";"4";"8";"4";"10";"4";"20";"6";"3";"3";"74"
"2014-09-28";"-31";"2206";"2";"5";"1";"3";"4";"7";"4";"10";"4";"20";"6";"2";"3";"71"
"2014-09-27";"-32";"2134";"2";"5";"1";"3";"4";"7";"4";"9";"4";"19";"5";"2";"3";"68"
"2014-09-26";"-33";"2065";"2";"5";"1";"3";"3";"7";"3";"9";"3";"18";"5";"2";"3";"64"
"2014-09-25";"-34";"1997";"2";"4";"1";"2";"3";"7";"3";"9";"3";"18";"5";"2";"3";"62"
"2014-09-24";"-35";"1932";"2";"4";"1";"2";"3";"6";"3";"9";"3";"17";"5";"2";"3";"60"
"2014-09-23";"-36";"1869";"2";"4";"1";"2";"3";"6";"3";"8";"3";"17";"5";"2";"3";"59"
"2014-09-22";"-37";"1807";"2";"4";"1";"2";"3";"6";"3";"8";"3";"16";"5";"2";"3";"58"
"2014-09-21";"-38";"1748";"2";"4";"1";"2";"3";"6";"3";"8";"3";"16";"4";"2";"2";"56"
"2014-09-20";"-39";"1691";"2";"4";"1";"2";"3";"6";"3";"8";"3";"15";"4";"2";"2";"55"
"2014-09-19";"-40";"1636";"2";"4";"1";"2";"3";"5";"3";"7";"3";"15";"4";"2";"2";"53"
"2014-09-18";"-41";"1582";"2";"4";"1";"2";"3";"5";"3";"7";"3";"14";"4";"2";"2";"52"
"2014-09-17";"-42";"1531";"2";"3";"1";"2";"3";"5";"3";"7";"3";"14";"4";"2";"2";"51"
"2014-09-16";"-43";"1480";"2";"3";"1";"2";"2";"5";"2";"7";"2";"13";"4";"2";"2";"47"
"2014-09-15";"-44";"1432";"2";"3";"1";"2";"2";"5";"2";"6";"2";"13";"4";"2";"2";"46"
"2014-09-14";"-45";"1385";"2";"3";"1";"2";"2";"5";"2";"6";"2";"12";"4";"2";"2";"45"
"2014-09-13";"-46";"1340";"1";"3";"1";"2";"2";"4";"2";"6";"2";"12";"3";"1";"2";"41"
"2014-09-12";"-47";"1296";"1";"3";"1";"2";"2";"4";"2";"6";"2";"12";"3";"1";"2";"41"
"2014-09-11";"-48";"1254";"1";"3";"1";"2";"2";"4";"2";"6";"2";"11";"3";"1";"2";"40"
"2014-09-10";"-49";"1213";"1";"3";"1";"2";"2";"4";"2";"5";"2";"11";"3";"1";"2";"39"
"2014-09-09";"-50";"1174";"1";"3";"1";"1";"2";"4";"2";"5";"2";"10";"3";"1";"2";"37"
"2014-09-08";"-51";"1136";"1";"3";"1";"1";"2";"4";"2";"5";"2";"10";"3";"1";"2";"37"
"2014-09-07";"-52";"1099";"1";"2";"1";"1";"2";"4";"2";"5";"2";"10";"3";"1";"2";"36"
"2014-09-06";"-53";"1063";"1";"2";"1";"1";"2";"4";"2";"5";"2";"9";"3";"1";"1";"34"
"2014-09-05";"-54";"1029";"1";"2";"1";"1";"2";"3";"2";"5";"2";"9";"3";"1";"1";"33"
"2014-09-04";"-55";"996";"1";"2";"1";"1";"2";"3";"2";"4";"2";"9";"3";"1";"1";"32"
"2014-09-03";"-56";"964";"1";"2";"1";"1";"2";"3";"2";"4";"2";"9";"2";"1";"1";"31"
"2014-09-02";"-57";"934";"1";"2";"1";"1";"2";"3";"2";"4";"2";"8";"2";"1";"1";"30"
"2014-09-01";"-58";"904";"1";"2";"0";"1";"1";"3";"1";"4";"1";"8";"2";"1";"1";"26"
"2014-08-31";"-59";"876";"1";"2";"0";"1";"1";"3";"1";"4";"1";"8";"2";"1";"1";"26"
"2014-08-30";"-60";"849";"1";"2";"0";"1";"1";"3";"1";"4";"1";"8";"2";"1";"1";"26"
"2014-08-29";"-61";"824";"1";"2";"0";"1";"1";"3";"1";"4";"1";"7";"2";"1";"1";"25"
