"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2015-03-12";"134";"203735 ( 86619, 320850)";"3419";"2850826 (1096416, 4605235)";"58505";"670121 (272456, 1067786)";"543211 (198465, 887957)";"32647 (10947, 54348)";"143965 ( 57608, 230322)";"259136 (103694, 414579)";"14%"
"2015-03-11";"133";"200315 ( 85327, 315304)";"3396";"2792320 (1071401, 4513239)";"57938";"663765 (265871, 1061658)";"535778 (193113, 878443)";"32302 (10722, 53883)";"142020 ( 56184, 227856)";"255636 (101132, 410141)";"14%"
"2015-03-10";"132";"196919 ( 84063, 309776)";"3371";"2734383 (1047058, 4421707)";"57350";"657175 (259313, 1055037)";"528231 (187862, 868600)";"31950 (10501, 53398)";"140045 ( 54784, 225306)";"252081 ( 98611, 405551)";"14%"
"2015-03-09";"131";"193548 ( 82827, 304269)";"3345";"2677033 (1023379, 4330686)";"56742";"650360 (252795, 1047925)";"520578 (182716, 858439)";"31589 (10287, 52892)";"138042 ( 53409, 222675)";"248475 ( 96135, 400815)";"14%"
"2015-03-08";"130";"190203 ( 81619, 298787)";"3318";"2620291 (1000356, 4240225)";"56117";"643330 (246331, 1040330)";"512828 (177682, 847974)";"31222 (10077, 52366)";"136012 ( 52059, 219966)";"244822 ( 93707, 395938)";"14%"
"2015-03-07";"129";"186885 ( 80438, 293332)";"3290";"2564174 ( 977978, 4150370)";"55473";"636094 (239929, 1032259)";"504991 (172762, 837219)";"30848 ( 9873, 51822)";"133960 ( 50737, 217182)";"241127 ( 91327, 390928)";"15%"
"2015-03-06";"128";"183595 ( 79283, 287906)";"3261";"2508701 ( 956234, 4061168)";"54813";"628662 (233603, 1023721)";"497075 (167963, 826187)";"30468 ( 9675, 51260)";"131886 ( 49444, 214328)";"237394 ( 88998, 385790)";"15%"
"2015-03-05";"127";"180334 ( 78154, 282513)";"3231";"2453888 ( 935113, 3972662)";"54137";"621043 (227361, 1014725)";"489091 (163286, 814895)";"30082 ( 9483, 50681)";"129793 ( 48179, 211407)";"233628 ( 86723, 380532)";"15%"
"2015-03-04";"126";"177103 ( 77051, 277155)";"3200";"2399751 ( 914604, 3884898)";"53446";"613248 (221213, 1005282)";"481046 (158735, 803357)";"29691 ( 9296, 50086)";"127684 ( 46945, 208423)";"229831 ( 84502, 375161)";"15%"
"2015-03-03";"125";"173903 ( 75972, 271835)";"3168";"2346305 ( 894692, 3797919)";"52740";"605287 (215168,  995405)";"472950 (154313, 791588)";"29295 ( 9115, 49475)";"125561 ( 45742, 205380)";"226010 ( 82336, 369685)";"15%"
"2015-03-02";"124";"170736 ( 74917, 266554)";"3135";"2293565 ( 875365, 3711765)";"52022";"597171 (209235,  985107)";"464813 (150020, 779605)";"28895 ( 8941, 48850)";"123427 ( 44571, 202283)";"222169 ( 80228, 364109)";"15%"
"2015-03-01";"123";"167601 ( 73885, 261317)";"3101";"2241543 ( 856609, 3626477)";"51292";"588911 (203421,  974400)";"456642 (145860, 767424)";"28492 ( 8772, 48211)";"121283 ( 43432, 199135)";"218310 ( 78177, 358443)";"15%"
"2015-02-28";"122";"164500 ( 72876, 256124)";"3066";"2190251 ( 838409, 3542093)";"50550";"580517 (197732,  963302)";"448447 (141831, 755062)";"28085 ( 8609, 47560)";"119133 ( 42325, 195941)";"214439 ( 76184, 352694)";"15%"
"2015-02-27";"121";"161434 ( 71889, 250978)";"3031";"2139701 ( 820751, 3458652)";"49798";"572001 (192176,  951826)";"440236 (137936, 742535)";"27675 ( 8453, 46897)";"116978 ( 41250, 192705)";"210560 ( 74250, 346869)";"15%"
"2015-02-26";"120";"158402 ( 70923, 245882)";"2995";"2089903 ( 803619, 3376188)";"49037";"563374 (186757,  939991)";"432017 (134174, 729860)";"27262 ( 8302, 46223)";"114820 ( 40208, 189431)";"206676 ( 72375, 340977)";"15%"
"2015-02-25";"119";"155407 ( 69977, 240837)";"2959";"2040867 ( 786998, 3294736)";"48267";"554646 (181480,  927812)";"423799 (130544, 717055)";"26848 ( 8157, 45539)";"112662 ( 39199, 186124)";"202791 ( 70558, 335024)";"15%"
"2015-02-24";"118";"152449 ( 69052, 235846)";"2921";"1992600 ( 770871, 3214328)";"47490";"545830 (176350,  915310)";"415590 (127045, 704135)";"26432 ( 8017, 44847)";"110506 ( 38223, 182789)";"198910 ( 68801, 329019)";"16%"
"2015-02-23";"117";"149527 ( 68145, 230910)";"2884";"1945109 ( 755224, 3134994)";"46707";"536935 (171370,  902501)";"407398 (123677, 691118)";"26015 ( 7883, 44147)";"108353 ( 37278, 179428)";"195036 ( 67101, 322971)";"16%"
"2015-02-22";"116";"146644 ( 67257, 226031)";"2845";"1898402 ( 740040, 3056764)";"45918";"527973 (166542,  889405)";"399229 (120437, 678021)";"25597 ( 7755, 43440)";"106207 ( 36366, 176047)";"191172 ( 65459, 316885)";"16%"
"2015-02-21";"115";"143798 ( 66386, 221211)";"2807";"1852484 ( 725303, 2979665)";"45125";"518955 (161869,  876042)";"391092 (117324, 664860)";"25179 ( 7632, 42727)";"104068 ( 35485, 172650)";"187322 ( 63874, 310771)";"16%"
"2015-02-20";"114";"140991 ( 65532, 216451)";"2768";"1807359 ( 710997, 2903721)";"44328";"509892 (157352,  862432)";"382993 (114334, 651652)";"24761 ( 7514, 42009)";"101939 ( 34636, 169242)";"183490 ( 62344, 304635)";"16%"
"2015-02-19";"113";"138223 ( 64694, 211753)";"2728";"1763030 ( 697106, 2828955)";"43529";"500793 (152991,  848595)";"374940 (111467, 638413)";"24344 ( 7401, 41286)";" 99821 ( 33816, 165825)";"179678 ( 60870, 298485)";"16%"
"2015-02-18";"112";"135495 ( 63872, 207118)";"2689";"1719501 ( 683613, 2755390)";"42728";"491670 (148788,  834551)";"366938 (108717, 625159)";"23927 ( 7293, 40561)";" 97716 ( 33027, 162405)";"175889 ( 59449, 292329)";"16%"
"2015-02-17";"111";"132806 ( 63064, 202548)";"2649";"1676773 ( 670503, 2683043)";"41926";"482531 (144741,  820321)";"358994 (106083, 611905)";"23511 ( 7189, 39833)";" 95626 ( 32267, 158985)";"172127 ( 58081, 286174)";"16%"
"2015-02-16";"110";"130157 ( 62270, 198044)";"2609";"1634847 ( 657760, 2611934)";"41124";"473389 (140850,  805927)";"351114 (103561, 598667)";"23097 ( 7090, 39103)";" 93553 ( 31535, 155570)";"168395 ( 56763, 280026)";"16%"
"2015-02-15";"109";"127548 ( 61490, 193606)";"2569";"1593722 ( 645369, 2542076)";"40323";"464251 (137114,  791388)";"343303 (101147, 585459)";"22684 ( 6995, 38373)";" 91497 ( 30831, 152163)";"164694 ( 55495, 273893)";"16%"
"2015-02-14";"108";"124980 ( 60723, 189237)";"2528";"1553399 ( 633314, 2473484)";"39524";"455127 (133529,  776726)";"335567 ( 98837, 572297)";"22274 ( 6904, 37643)";" 89460 ( 30153, 148767)";"161028 ( 54275, 267781)";"16%"
"2015-02-13";"107";"122452 ( 59968, 184935)";"2488";"1513875 ( 621581, 2406169)";"38727";"446027 (130093,  761960)";"327910 ( 96628, 559193)";"21865 ( 6817, 36913)";" 87444 ( 29501, 145387)";"157399 ( 53102, 261696)";"17%"
"2015-02-12";"106";"119964 ( 59224, 180704)";"2447";"1475148 ( 610155, 2340140)";"37933";"436959 (126804,  747113)";"320338 ( 94514, 546162)";"21460 ( 6734, 36186)";" 85449 ( 28874, 142025)";"153809 ( 51973, 255646)";"17%"
"2015-02-11";"105";"117517 ( 58491, 176542)";"2407";"1437214 ( 599023, 2275406)";"37144";"427931 (123659,  732202)";"312854 ( 92493, 533215)";"21057 ( 6654, 35461)";" 83478 ( 28270, 138686)";"150260 ( 50886, 249634)";"17%"
"2015-02-10";"104";"115110 ( 57769, 172451)";"2366";"1400071 ( 588170, 2211972)";"36358";"418951 (120653,  717250)";"305464 ( 90560, 520367)";"20658 ( 6577, 34739)";" 81530 ( 27689, 135371)";"146755 ( 49841, 243668)";"17%"
"2015-02-09";"103";"112744 ( 57057, 168430)";"2326";"1363712 ( 577583, 2149842)";"35578";"410028 (117782,  702274)";"298169 ( 88711, 507627)";"20262 ( 6503, 34021)";" 79608 ( 27130, 132085)";"143294 ( 48835, 237753)";"17%"
"2015-02-08";"102";"110418 ( 56354, 164481)";"2286";"1328134 ( 567250, 2089019)";"34804";"401168 (115042,  687294)";"290975 ( 86941, 495008)";"19870 ( 6432, 33307)";" 77711 ( 26592, 128830)";"139880 ( 47866, 231894)";"17%"
"2015-02-07";"101";"108132 ( 55660, 160604)";"2245";"1293330 ( 557158, 2029502)";"34036";"392379 (112428,  672329)";"283883 ( 85246, 482520)";"19481 ( 6364, 32598)";" 75841 ( 26074, 125608)";"136514 ( 46933, 226095)";"17%"
"2015-02-06";"100";"105887 ( 54975, 156798)";"2206";"1259293 ( 547295, 1971292)";"33276";"383666 (109936,  657396)";"276898 ( 83623, 470173)";"19096 ( 6298, 31895)";" 73999 ( 25574, 122423)";"133197 ( 46033, 220362)";"17%"
"2015-02-05";"99";"103681 ( 54298, 153065)";"2166";"1226018 ( 537651, 1914384)";"32523";"375037 (107561,  642513)";"270021 ( 82066, 457976)";"18716 ( 6234, 31199)";" 72184 ( 25092, 119276)";"129932 ( 45165, 214698)";"17%"
"2015-02-04";"98";"101515 ( 53628, 149402)";"2126";"1193495 ( 528215, 1858775)";"31778";"366497 (105297,  627697)";"263254 ( 80571, 445938)";"18340 ( 6172, 30509)";" 70399 ( 24627, 116171)";"126718 ( 44328, 209107)";"17%"
"2015-02-03";"97";" 99389 ( 52966, 145812)";"2087";"1161717 ( 518976, 1804458)";"31041";"358051 (103139,  612964)";"256601 ( 79135, 434067)";"17969 ( 6112, 29826)";" 68642 ( 24177, 113108)";"123556 ( 43519, 203594)";"18%"
"2015-02-02";"96";" 97302 ( 52311, 142293)";"2048";"1130676 ( 509925, 1751427)";"30314";"349705 (101082,  598329)";"250062 ( 77755, 422370)";"17602 ( 6053, 29150)";" 66916 ( 23742, 110090)";"120449 ( 42736, 198161)";"18%"
"2015-02-01";"95";" 95254 ( 51662, 138845)";"2010";"1100362 ( 501053, 1699671)";"29595";"341464 ( 99120,  583808)";"243639 ( 76425, 410854)";"17240 ( 5996, 28483)";" 65220 ( 23322, 107118)";"117395 ( 41979, 192812)";"18%"
"2015-01-31";"94";" 93244 ( 51020, 135468)";"1971";"1070767 ( 492352, 1649182)";"28887";"333331 ( 97248,  569414)";"237334 ( 75142, 399525)";"16882 ( 5940, 27825)";" 63554 ( 22914, 104194)";"114397 ( 41245, 187549)";"18%"
"2015-01-30";"93";" 91273 ( 50384, 132162)";"1933";"1041880 ( 483812, 1599948)";"28188";"325310 ( 95460,  555160)";"231146 ( 73903, 388389)";"16530 ( 5885, 27175)";" 61919 ( 22518, 101320)";"111454 ( 40533, 182376)";"18%"
"2015-01-29";"92";" 89340 ( 49754, 128926)";"1896";"1013691 ( 475428, 1551955)";"27500";"317406 ( 93752,  541059)";"225078 ( 72705, 377451)";"16183 ( 5832, 26534)";" 60315 ( 22134,  98496)";"108567 ( 39842, 177293)";"18%"
"2015-01-28";"91";" 87444 ( 49129, 125759)";"1859";" 986191 ( 467191, 1505191)";"26823";"309621 ( 92119,  527123)";"219129 ( 71544, 366715)";"15841 ( 5779, 25903)";" 58743 ( 21761,  95725)";"105737 ( 39169, 172304)";"18%"
"2015-01-27";"90";" 85585 ( 48510, 122660)";"1822";" 959368 ( 459096, 1459641)";"26156";"301958 ( 90554,  513362)";"213301 ( 70418, 356184)";"15504 ( 5727, 25281)";" 57201 ( 21397,  93005)";"102962 ( 38514, 167410)";"18%"
"2015-01-26";"89";" 83764 ( 47897, 119630)";"1786";" 933212 ( 451136, 1415289)";"25500";"294420 ( 89054,  499787)";"207592 ( 69323, 345861)";"15173 ( 5676, 24670)";" 55691 ( 21042,  90340)";"100244 ( 37876, 162612)";"18%"
"2015-01-25";"88";" 81978 ( 47288, 116668)";"1750";" 907712 ( 443306, 1372118)";"24856";"287010 ( 87613,  486407)";"202003 ( 68256, 335751)";"14846 ( 5625, 24068)";" 54212 ( 20696,  87729)";" 97582 ( 37253, 157912)";"18%"
"2015-01-24";"87";" 80228 ( 46685, 113772)";"1714";" 882856 ( 435601, 1330111)";"24223";"279728 ( 86226,  473230)";"196535 ( 67216, 325853)";"14526 ( 5574, 23477)";" 52765 ( 20358,  85172)";" 94977 ( 36645, 153310)";"19%"
"2015-01-23";"86";" 78514 ( 46086, 110942)";"1679";" 858633 ( 428015, 1289251)";"23601";"272577 ( 84890,  460263)";"191185 ( 66200, 316170)";"14210 ( 5524, 22896)";" 51349 ( 20027,  82671)";" 92428 ( 36049, 148807)";"19%"
"2015-01-22";"85";" 76835 ( 45492, 108177)";"1645";" 835032 ( 420546, 1249518)";"22992";"265558 ( 83601,  447515)";"185955 ( 65206, 306704)";"13900 ( 5474, 22326)";" 49964 ( 19703,  80224)";" 89935 ( 35466, 144404)";"19%"
"2015-01-21";"84";" 75190 ( 44903, 105477)";"1611";" 812040 ( 413188, 1210892)";"22393";"258672 ( 82353,  434990)";"180843 ( 64232, 297454)";"13596 ( 5425, 21766)";" 48610 ( 19385,  77834)";" 87497 ( 34894, 140101)";"19%"
"2015-01-20";"83";" 73579 ( 44318, 102839)";"1577";" 789647 ( 405939, 1173355)";"21807";"251919 ( 81144,  422695)";"175848 ( 63275, 288420)";"13296 ( 5375, 21217)";" 47286 ( 19073,  75499)";" 85115 ( 34332, 135898)";"19%"
"2015-01-19";"82";" 72001 ( 43738, 100264)";"1544";" 767840 ( 398794, 1136885)";"21232";"245302 ( 79970,  410633)";"170970 ( 62335, 279604)";"13003 ( 5326, 20679)";" 45993 ( 18767,  73219)";" 82787 ( 33780, 131795)";"19%"
"2015-01-18";"81";" 70457 ( 43163,  97751)";"1512";" 746607 ( 391752, 1101463)";"20670";"238818 ( 78827,  398809)";"166206 ( 61410, 271003)";"12714 ( 5276, 20152)";" 44730 ( 18465,  70995)";" 80514 ( 33237, 127791)";"19%"
"2015-01-17";"80";" 68945 ( 42592,  95298)";"1480";" 725938 ( 384809, 1067067)";"20119";"232470 ( 77713,  387227)";"161557 ( 60498, 262617)";"12431 ( 5227, 19636)";" 43497 ( 18168,  68826)";" 78295 ( 32703, 123887)";"19%"
"2015-01-16";"79";" 67465 ( 42026,  92904)";"1449";" 705819 ( 377964, 1033675)";"19579";"226256 ( 76624,  375888)";"157021 ( 59599, 254444)";"12154 ( 5177, 19130)";" 42294 ( 17876,  66712)";" 76129 ( 32176, 120081)";"19%"
"2015-01-15";"78";" 66016 ( 41464,  90569)";"1418";" 686240 ( 371214, 1001266)";"19052";"220176 ( 75558,  364794)";"152597 ( 58710, 246484)";"11882 ( 5128, 18636)";" 41120 ( 17587,  64652)";" 74015 ( 31657, 116374)";"20%"
"2015-01-14";"77";" 64598 ( 40906,  88291)";"1387";" 667188 ( 364557,  969819)";"18536";"214230 ( 74513,  353948)";"148282 ( 57832, 238733)";"11615 ( 5078, 18152)";" 39974 ( 17303,  62646)";" 71954 ( 31145, 112763)";"20%"
"2015-01-13";"76";" 63211 ( 40353,  86069)";"1358";" 648652 ( 357991,  939312)";"18032";"208417 ( 73485,  343350)";"144076 ( 56963, 231190)";"11353 ( 5028, 17678)";" 38857 ( 17022,  60693)";" 69943 ( 30639, 109248)";"20%"
"2015-01-12";"75";" 61854 ( 39805,  83903)";"1328";" 630620 ( 351516,  909723)";"17540";"202737 ( 72474,  332999)";"139977 ( 56103, 223852)";"11097 ( 4978, 17216)";" 37769 ( 16744,  58793)";" 67983 ( 30140, 105827)";"20%"
"2015-01-11";"74";" 60525 ( 39261,  81790)";"1299";" 613080 ( 345130,  881030)";"17058";"197187 ( 71477,  322896)";"135983 ( 55250, 216717)";"10846 ( 4928, 16764)";" 36707 ( 16470,  56945)";" 66073 ( 29646, 102501)";"20%"
"2015-01-10";"73";" 59226 ( 38721,  79731)";"1271";" 596022 ( 338831,  853212)";"16589";"191767 ( 70493,  313041)";"132093 ( 54405, 209781)";"10600 ( 4878, 16322)";" 35673 ( 16199,  55148)";" 64212 ( 29158,  99266)";"20%"
"2015-01-09";"72";" 57955 ( 38186,  77724)";"1243";" 579433 ( 332619,  826247)";"16130";"186476 ( 69521,  303432)";"128305 ( 53567, 203042)";"10359 ( 4827, 15891)";" 34666 ( 15930,  53401)";" 62399 ( 28675,  96123)";"20%"
"2015-01-08";"71";" 56711 ( 37655,  75767)";"1216";" 563303 ( 326493,  800113)";"15683";"181312 ( 68558,  294067)";"124616 ( 52736, 196496)";"10123 ( 4777, 15470)";" 33685 ( 15665,  51705)";" 60633 ( 28197,  93068)";"20%"
"2015-01-07";"70";" 55495 ( 37130,  73861)";"1189";" 547620 ( 320452,  774788)";"15246";"176274 ( 67604,  284945)";"121026 ( 51911, 190141)";" 9893 ( 4726, 15059)";" 32730 ( 15403,  50057)";" 58913 ( 27725,  90102)";"20%"
"2015-01-06";"69";" 54306 ( 36608,  72003)";"1163";" 532374 ( 314495,  750253)";"14821";"171360 ( 66658,  276063)";"117532 ( 51092, 183971)";" 9667 ( 4675, 14658)";" 31800 ( 15143,  48456)";" 57239 ( 27257,  87221)";"21%"
"2015-01-05";"68";" 53143 ( 36092,  70194)";"1138";" 517553 ( 308622,  726485)";"14406";"166569 ( 65719,  267419)";"114132 ( 50279, 177985)";" 9446 ( 4624, 14267)";" 30894 ( 14886,  46903)";" 55610 ( 26794,  84426)";"21%"
"2015-01-04";"67";" 52005 ( 35580,  68430)";"1112";" 503148 ( 302832,  703464)";"14001";"161898 ( 64787,  259009)";"110825 ( 49472, 172178)";" 9230 ( 4573, 13886)";" 30014 ( 14631,  45396)";" 54025 ( 26336,  81713)";"21%"
"2015-01-03";"66";" 50893 ( 35072,  66713)";"1088";" 489147 ( 297124,  681169)";"13607";"157346 ( 63860,  250832)";"107609 ( 48671, 166547)";" 9018 ( 4522, 13515)";" 29157 ( 14379,  43934)";" 52482 ( 25883,  79081)";"21%"
"2015-01-02";"65";" 49805 ( 34570,  65040)";"1064";" 475540 ( 291499,  659581)";"13223";"152911 ( 62939,  242883)";"104481 ( 47876, 161087)";" 8811 ( 4471, 13152)";" 28323 ( 14130,  42516)";" 50982 ( 25434,  76529)";"21%"
"2015-01-01";"64";" 48741 ( 34072,  63410)";"1040";" 462317 ( 285955,  638679)";"12849";"148591 ( 62023,  235159)";"101440 ( 47086, 155795)";" 8609 ( 4419, 12799)";" 27512 ( 13883,  41141)";" 49522 ( 24990,  74054)";"21%"
"2014-12-31";"63";" 47701 ( 33579,  61823)";"1017";" 449468 ( 280492,  618444)";"12485";"144383 ( 61111,  227656)";" 98485 ( 46302, 150667)";" 8411 ( 4368, 12455)";" 26724 ( 13639,  39809)";" 48103 ( 24551,  71656)";"21%"
"2014-12-30";"62";" 46684 ( 33091,  60278)";"994";" 436983 ( 275110,  598856)";"12130";"140287 ( 60205,  220370)";" 95612 ( 45525, 145699)";" 8218 ( 4316, 12120)";" 25958 ( 13398,  38517)";" 46724 ( 24116,  69331)";"21%"
