"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2015-03-29";"151";"26986 ( 9717, 44255)";"195";"304365 (57280, 551449)";"3628";"41571 (-6612,  89754)";"34859 (-4392, 74109)";"1985 (-171, 4140)";" 9211 ( -617, 19038)";"16579 (-1110, 34269)";"13%"
"2015-03-28";"150";"26791 ( 9740, 43841)";"194";"300736 (57848, 543624)";"3592";"41157 (-6424,  88737)";"34485 (-4224, 73193)";"1976 (-162, 4114)";" 9115 ( -577, 18807)";"16407 (-1038, 33853)";"13%"
"2015-03-27";"149";"26597 ( 9763, 43431)";"193";"297144 (58399, 535889)";"3556";"40745 (-6236,  87725)";"34113 (-4058, 72285)";"1967 (-154, 4088)";" 9020 ( -537, 18578)";"16236 ( -967, 33440)";"13%"
"2015-03-26";"148";"26404 ( 9785, 43022)";"193";"293588 (58934, 528242)";"3520";"40336 (-6048,  86719)";"33745 (-3893, 71383)";"1958 (-145, 4061)";" 8926 ( -498, 18350)";"16066 ( -897, 33030)";"13%"
"2015-03-25";"147";"26211 ( 9806, 42615)";"192";"290068 (59452, 520683)";"3485";"39929 (-5860,  85718)";"33379 (-3729, 70488)";"1949 (-137, 4035)";" 8832 ( -460, 18124)";"15898 ( -827, 32623)";"13%"
"2015-03-24";"146";"26019 ( 9827, 42211)";"191";"286583 (59954, 513212)";"3450";"39525 (-5674,  84724)";"33017 (-3566, 69600)";"1940 (-128, 4008)";" 8739 ( -421, 17900)";"15731 ( -758, 32219)";"13%"
"2015-03-23";"145";"25828 ( 9846, 41809)";"190";"283133 (60440, 505827)";"3414";"39124 (-5487,  83735)";"32657 (-3404, 68718)";"1931 (-119, 3981)";" 8647 ( -383, 17677)";"15565 ( -689, 31818)";"13%"
"2015-03-22";"144";"25638 ( 9865, 41410)";"190";"279719 (60909, 498529)";"3380";"38725 (-5302,  82753)";"32300 (-3244, 67844)";"1922 (-111, 3955)";" 8555 ( -345, 17456)";"15400 ( -621, 31421)";"13%"
"2015-03-21";"143";"25448 ( 9883, 41013)";"189";"276339 (61361, 491317)";"3345";"38330 (-5117,  81777)";"31946 (-3085, 66977)";"1913 (-102, 3928)";" 8465 ( -308, 17237)";"15236 ( -554, 31026)";"13%"
"2015-03-20";"142";"25259 ( 9901, 40618)";"188";"272994 (61798, 484191)";"3311";"37937 (-4933,  80807)";"31594 (-2928, 66117)";"1904 ( -93, 3901)";" 8375 ( -270, 17020)";"15074 ( -487, 30635)";"13%"
"2015-03-19";"141";"25071 ( 9917, 40225)";"187";"269684 (62218, 477149)";"3277";"37546 (-4750,  79843)";"31246 (-2772, 65264)";"1895 ( -85, 3874)";" 8285 ( -234, 16804)";"14913 ( -421, 30247)";"14%"
"2015-03-18";"140";"24883 ( 9932, 39835)";"187";"266407 (62623, 470192)";"3243";"37159 (-4568,  78886)";"30900 (-2617, 64418)";"1886 ( -76, 3847)";" 8197 ( -197, 16590)";"14754 ( -355, 29863)";"14%"
"2015-03-17";"139";"24697 ( 9947, 39446)";"186";"263164 (63011, 463318)";"3209";"36774 (-4388,  77936)";"30558 (-2464, 63580)";"1877 ( -67, 3821)";" 8109 ( -161, 16378)";"14596 ( -290, 29481)";"14%"
"2015-03-16";"138";"24511 ( 9961, 39061)";"185";"259955 (63384, 456527)";"3176";"36392 (-4208,  76993)";"30218 (-2313, 62749)";"1868 ( -59, 3794)";" 8021 ( -126, 16168)";"14439 ( -226, 29103)";"14%"
"2015-03-15";"137";"24326 ( 9974, 38678)";"184";"256780 (63740, 449819)";"3143";"36013 (-4029,  76056)";"29881 (-2163, 61925)";"1858 ( -50, 3767)";" 7935 (  -90, 15960)";"14283 ( -163, 28728)";"14%"
"2015-03-14";"136";"24141 ( 9986, 38297)";"184";"253637 (64082, 443193)";"3110";"35637 (-3852,  75126)";"29547 (-2015, 61109)";"1849 ( -41, 3740)";" 7849 (  -56, 15754)";"14128 ( -100, 28357)";"14%"
"2015-03-13";"135";"23958 ( 9998, 37918)";"183";"250528 (64407, 436648)";"3077";"35264 (-3676,  74203)";"29216 (-1869, 60300)";"1840 ( -33, 3713)";" 7764 (  -21, 15549)";"13975 (  -38, 27989)";"14%"
"2015-03-12";"134";"23775 (10008, 37542)";"182";"247450 (64717, 430184)";"3045";"34893 (-3501,  73288)";"28888 (-1724, 59499)";"1831 ( -24, 3686)";" 7680 (   13, 15347)";"13823 (   23, 27624)";"14%"
"2015-03-11";"133";"23593 (10018, 37168)";"181";"244406 (65012, 423799)";"3013";"34526 (-3328,  72379)";"28562 (-1581, 58705)";"1822 ( -15, 3659)";" 7596 (   46, 15146)";"13673 (   83, 27262)";"14%"
"2015-03-10";"132";"23412 (10027, 36796)";"181";"241393 (65292, 417495)";"2981";"34161 (-3156,  71478)";"28240 (-1439, 57919)";"1813 (  -7, 3632)";" 7513 (   79, 14947)";"13524 (  143, 26904)";"14%"
"2015-03-09";"131";"23231 (10035, 36427)";"180";"238413 (65557, 411268)";"2949";"33799 (-2986,  70583)";"27920 (-1300, 57140)";"1804 (   2, 3605)";" 7431 (  112, 14750)";"13376 (  202, 26549)";"14%"
"2015-03-08";"130";"23052 (10042, 36061)";"179";"235464 (65807, 405121)";"2918";"33440 (-2817,  69696)";"27603 (-1162, 56368)";"1794 (  10, 3579)";" 7349 (  144, 14555)";"13229 (  260, 26198)";"14%"
"2015-03-07";"129";"22873 (10049, 35696)";"178";"232546 (66042, 399050)";"2887";"33084 (-2650,  68817)";"27289 (-1026, 55605)";"1785 (  19, 3552)";" 7269 (  176, 14361)";"13084 (  317, 25850)";"15%"
"2015-03-06";"128";"22694 (10054, 35335)";"177";"229659 (66262, 393057)";"2856";"32730 (-2484,  67945)";"26978 ( -892, 54848)";"1776 (  27, 3525)";" 7189 (  207, 14170)";"12939 (  373, 25506)";"15%"
"2015-03-05";"127";"22517 (10059, 34975)";"177";"226804 (66468, 387139)";"2825";"32380 (-2320,  67080)";"26670 ( -760, 54100)";"1767 (  36, 3498)";" 7109 (  238, 13980)";"12797 (  429, 25165)";"15%"
"2015-03-04";"126";"22340 (10063, 34618)";"176";"223979 (66660, 381298)";"2795";"32032 (-2158,  66223)";"26365 ( -629, 53358)";"1758 (  44, 3471)";" 7031 (  269, 13793)";"12655 (  483, 24827)";"15%"
"2015-03-03";"125";"22165 (10066, 34263)";"175";"221184 (66837, 375531)";"2765";"31688 (-1998,  65373)";"26062 ( -501, 52625)";"1749 (  53, 3445)";" 6953 (  298, 13607)";"12515 (  537, 24492)";"15%"
"2015-03-02";"124";"21989 (10068, 33911)";"174";"218419 (67000, 369838)";"2735";"31346 (-1839,  64531)";"25762 ( -374, 51899)";"1740 (  61, 3418)";" 6875 (  328, 13423)";"12376 (  590, 24161)";"15%"
"2015-03-01";"123";"21815 (10069, 33561)";"173";"215685 (67150, 364219)";"2705";"31007 (-1682,  63696)";"25465 ( -250, 51180)";"1730 (  69, 3392)";" 6799 (  357, 13241)";"12238 (  642, 23834)";"15%"
"2015-02-28";"122";"21642 (10070, 33214)";"173";"212979 (67286, 358673)";"2676";"30671 (-1527,  62869)";"25171 ( -127, 50469)";"1721 (  77, 3365)";" 6723 (  385, 13061)";"12102 (  693, 23510)";"15%"
"2015-02-27";"121";"21469 (10069, 32869)";"172";"210304 (67408, 353199)";"2647";"30338 (-1374,  62050)";"24880 (   -6, 49766)";"1712 (  86, 3339)";" 6648 (  413, 12883)";"11966 (  744, 23189)";"15%"
"2015-02-26";"120";"21297 (10068, 32526)";"171";"207657 (67517, 347797)";"2618";"30008 (-1223,  61238)";"24591 (  113, 49070)";"1703 (  94, 3312)";" 6574 (  441, 12706)";"11832 (  793, 22872)";"15%"
"2015-02-25";"119";"21126 (10066, 32186)";"170";"205039 (67612, 342465)";"2589";"29681 (-1073,  60434)";"24306 (  230, 48381)";"1694 ( 102, 3286)";" 6500 (  468, 12532)";"11700 (  842, 22558)";"15%"
"2015-02-24";"118";"20956 (10063, 31848)";"170";"202450 (67695, 337204)";"2561";"29356 ( -926,  59638)";"24023 (  345, 47700)";"1685 ( 110, 3260)";" 6427 (  494, 12359)";"11568 (  890, 22247)";"16%"
"2015-02-23";"117";"20786 (10060, 31513)";"169";"199889 (67765, 332012)";"2533";"29035 ( -780,  58849)";"23742 (  458, 47027)";"1676 ( 118, 3233)";" 6355 (  520, 12189)";"11438 (  937, 21940)";"16%"
"2015-02-22";"116";"20617 (10055, 31180)";"168";"197356 (67822, 326890)";"2505";"28716 ( -636,  58068)";"23465 (  569, 46361)";"1667 ( 126, 3207)";" 6283 (  546, 12020)";"11309 (  983, 21636)";"16%"
"2015-02-21";"115";"20449 (10050, 30849)";"167";"194851 (67866, 321835)";"2477";"28400 ( -495,  57295)";"23190 (  678, 45702)";"1658 ( 134, 3181)";" 6212 (  571, 11853)";"11182 ( 1028, 21335)";"16%"
"2015-02-20";"114";"20282 (10044, 30521)";"166";"192373 (67898, 316848)";"2450";"28087 ( -355,  56530)";"22918 (  786, 45051)";"1649 ( 142, 3155)";" 6142 (  596, 11688)";"11055 ( 1072, 21038)";"16%"
"2015-02-19";"113";"20116 (10037, 30195)";"166";"189923 (67918, 311928)";"2423";"27777 ( -218,  55772)";"22649 (  891, 44407)";"1640 ( 150, 3129)";" 6072 (  620, 11524)";"10930 ( 1116, 20744)";"16%"
"2015-02-18";"112";"19950 (10029, 29871)";"165";"187500 (67926, 307074)";"2396";"27470 (  -82,  55022)";"22382 (  994, 43771)";"1630 ( 158, 3103)";" 6003 (  644, 11363)";"10806 ( 1158, 20453)";"16%"
"2015-02-17";"111";"19785 (10020, 29550)";"164";"185104 (67922, 302285)";"2370";"27165 (   51,  54279)";"22119 ( 1096, 43141)";"1621 ( 165, 3078)";" 5935 (  667, 11203)";"10683 ( 1200, 20166)";"16%"
"2015-02-16";"110";"19621 (10011, 29232)";"163";"182734 (67907, 297561)";"2343";"26864 (  183,  53544)";"21857 ( 1195, 42519)";"1613 ( 173, 3052)";" 5867 (  689, 11045)";"10561 ( 1241, 19882)";"16%"
"2015-02-15";"109";"19458 (10000, 28916)";"162";"180391 (67880, 292901)";"2317";"26565 (  312,  52817)";"21599 ( 1293, 41905)";"1604 ( 181, 3026)";" 5801 (  712, 10890)";"10441 ( 1281, 19601)";"16%"
"2015-02-14";"108";"19296 ( 9989, 28602)";"162";"178073 (67842, 288305)";"2291";"26269 (  440,  52098)";"21343 ( 1388, 41297)";"1595 ( 188, 3001)";" 5734 (  733, 10735)";"10322 ( 1320, 19324)";"16%"
"2015-02-13";"107";"19134 ( 9978, 28290)";"161";"175782 (67792, 283772)";"2266";"25976 (  565,  51386)";"21089 ( 1482, 40697)";"1586 ( 196, 2976)";" 5669 (  755, 10583)";"10204 ( 1358, 19049)";"17%"
"2015-02-12";"106";"18973 ( 9965, 27981)";"160";"173516 (67732, 279301)";"2240";"25685 (  689,  50682)";"20839 ( 1574, 40104)";"1577 ( 203, 2950)";" 5604 (  775, 10432)";"10087 ( 1396, 18778)";"17%"
"2015-02-11";"105";"18813 ( 9951, 27674)";"159";"171276 (67661, 274891)";"2215";"25398 (  810,  49985)";"20591 ( 1664, 39517)";"1568 ( 210, 2925)";" 5540 (  796, 10283)";" 9971 ( 1432, 18510)";"17%"
"2015-02-10";"104";"18653 ( 9937, 27370)";"159";"169060 (67579, 270542)";"2190";"25113 (  929,  49296)";"20345 ( 1752, 38938)";"1559 ( 218, 2900)";" 5476 (  816, 10136)";" 9857 ( 1468, 18246)";"17%"
"2015-02-09";"103";"18495 ( 9922, 27068)";"158";"166870 (67487, 266253)";"2166";"24830 ( 1046,  48615)";"20102 ( 1838, 38366)";"1550 ( 225, 2875)";" 5413 (  835,  9991)";" 9743 ( 1503, 17984)";"17%"
"2015-02-08";"102";"18337 ( 9906, 26768)";"157";"164704 (67385, 262024)";"2141";"24551 ( 1161,  47941)";"19862 ( 1922, 37801)";"1541 ( 232, 2850)";" 5351 (  854,  9848)";" 9631 ( 1537, 17726)";"17%"
"2015-02-07";"101";"18180 ( 9890, 26471)";"156";"162563 (67272, 257853)";"2117";"24274 ( 1274,  47274)";"19624 ( 2004, 37243)";"1532 ( 239, 2826)";" 5289 (  872,  9706)";" 9520 ( 1570, 17470)";"17%"
"2015-02-06";"100";"18024 ( 9872, 26175)";"155";"160445 (67150, 253741)";"2093";"24000 ( 1385,  46615)";"19388 ( 2085, 36692)";"1524 ( 246, 2801)";" 5228 (  890,  9566)";" 9410 ( 1603, 17218)";"17%"
"2015-02-05";"99";"17868 ( 9854, 25883)";"155";"158352 (67018, 249686)";"2070";"23729 ( 1494,  45964)";"19155 ( 2164, 36147)";"1515 ( 253, 2776)";" 5168 (  908,  9427)";" 9302 ( 1634, 16969)";"17%"
"2015-02-04";"98";"17714 ( 9835, 25592)";"154";"156282 (66877, 245688)";"2046";"23460 ( 1601,  45320)";"18925 ( 2240, 35610)";"1506 ( 260, 2752)";" 5108 (  925,  9291)";" 9194 ( 1665, 16723)";"17%"
"2015-02-03";"97";"17560 ( 9816, 25304)";"153";"154236 (66726, 241746)";"2023";"23194 ( 1706,  44683)";"18697 ( 2316, 35079)";"1497 ( 267, 2728)";" 5049 (  942,  9156)";" 9088 ( 1695, 16480)";"18%"
"2015-02-02";"96";"17407 ( 9795, 25018)";"152";"152213 (66567, 237859)";"2000";"22931 ( 1809,  44054)";"18472 ( 2389, 34554)";"1489 ( 274, 2704)";" 4990 (  958,  9022)";" 8982 ( 1724, 16240)";"18%"
"2015-02-01";"95";"17254 ( 9774, 24735)";"152";"150213 (66398, 234028)";"1977";"22671 ( 1910,  43431)";"18248 ( 2460, 34037)";"1480 ( 281, 2679)";" 4932 (  974,  8891)";" 8878 ( 1753, 16003)";"18%"
"2015-01-31";"94";"17103 ( 9752, 24454)";"151";"148236 (66220, 230251)";"1955";"22412 ( 2008,  42817)";"18028 ( 2530, 33526)";"1471 ( 287, 2656)";" 4875 (  989,  8761)";" 8775 ( 1780, 15769)";"18%"
"2015-01-30";"93";"16952 ( 9730, 24175)";"150";"146281 (66034, 226528)";"1932";"22157 ( 2105,  42209)";"17810 ( 2598, 33021)";"1463 ( 294, 2632)";" 4818 ( 1004,  8632)";" 8673 ( 1807, 15538)";"18%"
"2015-01-29";"92";"16802 ( 9706, 23898)";"149";"144348 (65840, 222857)";"1910";"21904 ( 2200,  41608)";"17594 ( 2664, 32523)";"1454 ( 300, 2608)";" 4762 ( 1018,  8505)";" 8571 ( 1833, 15310)";"18%"
"2015-01-28";"91";"16653 ( 9682, 23624)";"148";"142438 (65637, 219239)";"1889";"21654 ( 2293,  41015)";"17380 ( 2729, 32031)";"1446 ( 307, 2584)";" 4706 ( 1033,  8380)";" 8472 ( 1859, 15085)";"18%"
"2015-01-27";"90";"16504 ( 9657, 23351)";"148";"140549 (65426, 215673)";"1867";"21406 ( 2384,  40429)";"17169 ( 2792, 31546)";"1437 ( 313, 2561)";" 4651 ( 1046,  8257)";" 8373 ( 1883, 14862)";"18%"
"2015-01-26";"89";"16357 ( 9632, 23082)";"147";"138682 (65207, 212158)";"1846";"21161 ( 2473,  39850)";"16960 ( 2853, 31067)";"1428 ( 319, 2538)";" 4597 ( 1059,  8135)";" 8275 ( 1907, 14643)";"18%"
"2015-01-25";"88";"16210 ( 9605, 22814)";"146";"136837 (64980, 208693)";"1824";"20918 ( 2559,  39277)";"16753 ( 2912, 30595)";"1420 ( 325, 2515)";" 4543 ( 1072,  8014)";" 8178 ( 1930, 14426)";"18%"
"2015-01-24";"87";"16063 ( 9578, 22548)";"145";"135012 (64746, 205279)";"1803";"20678 ( 2644,  38712)";"16549 ( 2970, 30128)";"1412 ( 332, 2491)";" 4490 ( 1085,  7896)";" 8082 ( 1952, 14212)";"19%"
"2015-01-23";"86";"15918 ( 9551, 22285)";"145";"133209 (64505, 201913)";"1783";"20441 ( 2728,  38154)";"16347 ( 3026, 29668)";"1403 ( 338, 2469)";" 4438 ( 1097,  7778)";" 7988 ( 1974, 14001)";"19%"
"2015-01-22";"85";"15773 ( 9522, 22024)";"144";"131426 (64256, 198597)";"1762";"20205 ( 2809,  37602)";"16147 ( 3081, 29214)";"1395 ( 344, 2446)";" 4385 ( 1108,  7663)";" 7894 ( 1995, 13793)";"19%"
"2015-01-21";"84";"15629 ( 9493, 21765)";"143";"129664 (64000, 195328)";"1742";"19973 ( 2888,  37057)";"15950 ( 3134, 28765)";"1386 ( 350, 2423)";" 4334 ( 1120,  7548)";" 7801 ( 2015, 13587)";"19%"
"2015-01-20";"83";"15486 ( 9464, 21509)";"142";"127922 (63737, 192108)";"1722";"19742 ( 2966,  36519)";"15754 ( 3185, 28323)";"1378 ( 355, 2401)";" 4283 ( 1130,  7436)";" 7710 ( 2035, 13384)";"19%"
"2015-01-19";"82";"15344 ( 9433, 21254)";"142";"126200 (63467, 188934)";"1702";"19515 ( 3041,  35988)";"15561 ( 3235, 27887)";"1370 ( 361, 2378)";" 4233 ( 1141,  7324)";" 7619 ( 2054, 13184)";"19%"
"2015-01-18";"81";"15202 ( 9402, 21002)";"141";"124499 (63191, 185806)";"1682";"19289 ( 3115,  35463)";"15370 ( 3284, 27457)";"1361 ( 367, 2356)";" 4183 ( 1151,  7215)";" 7529 ( 2072, 12987)";"19%"
"2015-01-17";"80";"15061 ( 9370, 20752)";"140";"122816 (62908, 182724)";"1663";"19066 ( 3187,  34945)";"15181 ( 3330, 27032)";"1353 ( 372, 2334)";" 4134 ( 1161,  7106)";" 7441 ( 2089, 12792)";"19%"
"2015-01-16";"79";"14921 ( 9338, 20504)";"139";"121154 (62620, 179688)";"1644";"18845 ( 3257,  34434)";"14995 ( 3376, 26614)";"1345 ( 378, 2312)";" 4085 ( 1170,  7000)";" 7353 ( 2106, 12599)";"19%"
"2015-01-15";"78";"14781 ( 9305, 20258)";"139";"119510 (62324, 176696)";"1624";"18627 ( 3325,  33929)";"14810 ( 3420, 26201)";"1337 ( 383, 2290)";" 4037 ( 1179,  6894)";" 7266 ( 2122, 12410)";"20%"
"2015-01-14";"77";"14643 ( 9271, 20014)";"138";"117886 (62023, 173748)";"1606";"18411 ( 3392,  33430)";"14628 ( 3462, 25793)";"1328 ( 389, 2268)";" 3989 ( 1188,  6790)";" 7180 ( 2138, 12222)";"20%"
"2015-01-13";"76";"14505 ( 9237, 19773)";"137";"116280 (61717, 170843)";"1587";"18197 ( 3457,  32938)";"14447 ( 3503, 25391)";"1320 ( 394, 2247)";" 3942 ( 1196,  6688)";" 7095 ( 2153, 12038)";"20%"
"2015-01-12";"75";"14367 ( 9202, 19533)";"137";"114693 (61404, 167982)";"1569";"17986 ( 3520,  32452)";"14269 ( 3543, 24995)";"1312 ( 399, 2225)";" 3895 ( 1204,  6587)";" 7011 ( 2167, 11856)";"20%"
"2015-01-11";"74";"14231 ( 9166, 19296)";"136";"113124 (61086, 165163)";"1550";"17777 ( 3581,  31972)";"14092 ( 3581, 24604)";"1304 ( 404, 2204)";" 3849 ( 1212,  6487)";" 6928 ( 2181, 11676)";"20%"
"2015-01-10";"73";"14095 ( 9130, 19060)";"135";"111574 (60763, 162386)";"1532";"17570 ( 3641,  31499)";"13918 ( 3617, 24219)";"1296 ( 410, 2183)";" 3804 ( 1219,  6388)";" 6846 ( 2194, 11499)";"20%"
"2015-01-09";"72";"13960 ( 9093, 18827)";"134";"110042 (60434, 159650)";"1514";"17365 ( 3699,  31032)";"13746 ( 3653, 23839)";"1288 ( 415, 2162)";" 3759 ( 1226,  6291)";" 6765 ( 2206, 11324)";"20%"
"2015-01-08";"71";"13826 ( 9055, 18596)";"134";"108528 (60100, 156955)";"1497";"17163 ( 3755,  30571)";"13576 ( 3687, 23464)";"1280 ( 419, 2141)";" 3714 ( 1232,  6195)";" 6685 ( 2218, 11152)";"20%"
"2015-01-07";"70";"13692 ( 9017, 18367)";"133";"107031 (59762, 154300)";"1479";"16963 ( 3810,  30115)";"13407 ( 3720, 23095)";"1272 ( 424, 2120)";" 3670 ( 1239,  6101)";" 6606 ( 2230, 10982)";"20%"
"2015-01-06";"69";"13559 ( 8979, 18140)";"132";"105552 (59418, 151685)";"1462";"16765 ( 3863,  29666)";"13241 ( 3751, 22731)";"1264 ( 429, 2099)";" 3626 ( 1245,  6008)";" 6527 ( 2240, 10814)";"21%"
"2015-01-05";"68";"13427 ( 8939, 17915)";"131";"104090 (59070, 149109)";"1445";"16569 ( 3914,  29223)";"13076 ( 3781, 22372)";"1256 ( 434, 2079)";" 3583 ( 1250,  5916)";" 6450 ( 2251, 10649)";"21%"
"2015-01-04";"67";"13296 ( 8899, 17692)";"131";"102645 (58718, 146572)";"1428";"16375 ( 3964,  28786)";"12914 ( 3810, 22018)";"1249 ( 438, 2059)";" 3541 ( 1256,  5826)";" 6373 ( 2260, 10486)";"21%"
"2015-01-03";"66";"13165 ( 8859, 17471)";"130";"101217 (58361, 144073)";"1411";"16183 ( 4013,  28354)";"12753 ( 3838, 21669)";"1241 ( 443, 2038)";" 3498 ( 1261,  5736)";" 6297 ( 2269, 10325)";"21%"
"2015-01-02";"65";"13035 ( 8818, 17252)";"129";" 99806 (57999, 141612)";"1395";"15994 ( 4060,  27928)";"12594 ( 3864, 21325)";"1233 ( 447, 2018)";" 3457 ( 1265,  5648)";" 6222 ( 2278, 10167)";"21%"
"2015-01-01";"64";"12906 ( 8776, 17035)";"129";" 98411 (57634, 139187)";"1378";"15807 ( 4105,  27508)";"12438 ( 3890, 20986)";"1225 ( 452, 1998)";" 3416 ( 1270,  5561)";" 6148 ( 2286, 10011)";"21%"
"2014-12-31";"63";"12777 ( 8734, 16820)";"128";" 97032 (57265, 136800)";"1362";"15621 ( 4149,  27094)";"12282 ( 3914, 20651)";"1217 ( 456, 1979)";" 3375 ( 1274,  5476)";" 6075 ( 2293,  9856)";"21%"
"2014-12-30";"62";"12649 ( 8691, 16607)";"127";" 95670 (56892, 134449)";"1346";"15438 ( 4191,  26685)";"12129 ( 3937, 20322)";"1210 ( 460, 1959)";" 3335 ( 1278,  5391)";" 6003 ( 2300,  9705)";"21%"
"2014-12-29";"61";"12522 ( 8648, 16396)";"126";" 94324 (56515, 132133)";"1330";"15257 ( 4232,  26282)";"11978 ( 3958, 19997)";"1202 ( 465, 1939)";" 3295 ( 1282,  5308)";" 5931 ( 2307,  9555)";"22%"
"2014-12-28";"60";"12395 ( 8604, 16187)";"126";" 92993 (56134, 129853)";"1315";"15078 ( 4271,  25884)";"11828 ( 3979, 19677)";"1194 ( 469, 1920)";" 3256 ( 1285,  5226)";" 5860 ( 2313,  9407)";"22%"
"2014-12-27";"59";"12270 ( 8560, 15979)";"125";" 91679 (55750, 127607)";"1299";"14901 ( 4310,  25492)";"11680 ( 3998, 19362)";"1187 ( 473, 1901)";" 3217 ( 1288,  5145)";" 5790 ( 2319,  9262)";"22%"
"2014-12-26";"58";"12145 ( 8515, 15774)";"124";" 90379 (55363, 125396)";"1284";"14725 ( 4346,  25104)";"11534 ( 4017, 19051)";"1179 ( 477, 1882)";" 3178 ( 1291,  5066)";" 5721 ( 2324,  9118)";"22%"
"2014-12-25";"57";"12020 ( 8470, 15571)";"124";" 89095 (54972, 123218)";"1269";"14552 ( 4381,  24723)";"11390 ( 4034, 18745)";"1172 ( 481, 1863)";" 3140 ( 1293,  4987)";" 5653 ( 2328,  8977)";"22%"
